Date_Ticker,Close_ABBOTINDIA.NS,High_ABBOTINDIA.NS,Low_ABBOTINDIA.NS,Open_ABBOTINDIA.NS,Volume_ABBOTINDIA.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-06,14874.240234375,15003.859852824824,13645.163736422754,13739.623649009696,16165.0,14577.2693359375,,-1.0443882918457832,0.0495234732622443,-0.0762806413966044,0.008714369030444,-0.0826312119870027,Healthcare,11.0
2020-03-09,14246.1298828125,15149.272418110571,14006.879126052332,14979.005840752585,23279.0,14616.75634765625,,-1.176188933923883,-0.0422280628566769,0.0514438632785647,0.063395640972478,-0.0167940878489964,Healthcare,11.0
2020-03-11,13989.84765625,14597.20565336462,13949.773752070048,14188.070360854406,18051.0,14611.41787109375,,-1.2299663663927398,-0.0179896033990042,0.0141690395403162,0.0434141966401815,-0.0028644989684393,Healthcare,11.0
2020-03-12,13238.556640625,13780.651966948404,12128.128054624794,13387.546060254312,51569.0,14583.4615234375,,-1.3876148401052917,-0.0537025873394238,0.0112542041911209,0.0409482197371791,-0.0838783725555584,Healthcare,11.0
2020-03-13,14287.2529296875,14788.22423401317,12022.170807701526,12117.584861730904,45793.0,14594.467529296877,,-1.1675598069418964,0.0792153040191993,-0.1518604086197872,0.0350642147088122,-0.158538673118844,Healthcare,11.0
2020-03-16,13760.1865234375,14216.695291138403,13548.796854641969,14216.695291138403,17668.0,14576.694287109374,,-1.278157714759746,-0.0368906751244536,0.0331760595630983,0.0331760595630983,-0.0153624130338259,Healthcare,11.0
2020-03-17,14221.1328125,14393.306747379394,13501.090198227508,13763.478876991649,26904.0,14582.400146484377,,-1.181434238206901,0.0334985494765915,-0.0321812573964633,0.0121069071746562,-0.0506318746731339,Healthcare,11.0
2020-03-18,13585.8173828125,14692.811525382718,13214.847693132711,14269.12556602455,39061.0,14562.737646484376,,-1.3147467705455822,-0.0446740381419597,0.0502956991072547,0.0814816003614684,-0.0273056584839056,Healthcare,11.0
2020-03-19,12641.6953125,13186.22355854153,11928.141612254942,12880.898555738831,33398.0,14457.624755859377,,-1.5128582883031592,-0.0694932107292208,0.018921769377111,0.0430739890956797,-0.0564444627564708,Healthcare,11.0
2020-03-20,14060.978515625,14579.029322620092,12690.069535879004,12690.213029675157,25956.0,14410.604638671875,,-1.2150404972140672,0.1122700055681317,-0.097487204352571,0.0368431547220855,-0.0974974094599887,Healthcare,11.0
2020-03-23,12662.3994140625,13548.795997263773,12404.78146200185,12880.897603032456,16933.0,14302.94658203125,13414.1090234375,-1.5085138066801458,-0.0994652754791108,0.0172556702584583,0.070002260568156,-0.0203451134051692,Healthcare,11.0
2020-03-24,13206.73828125,13548.7977165589,12642.364066507424,13260.647229910956,11762.0,14202.647412109374,13439.04646484375,-1.394291501594892,0.0429886034540162,0.0040819275367554,0.0259003720695012,-0.0427338077520499,Healthcare,11.0
2020-03-25,13579.9501953125,13835.0393235075,13208.16892105616,13208.16892105616,9917.0,14108.66455078125,13470.45677734375,-1.315977922170084,0.028259204211865,-0.0273772192761554,0.0187842462252219,-0.0273772192761554,Healthcare,11.0
2020-03-26,13732.515625,14120.278723964318,13548.796045262949,13644.210101919727,9283.0,14020.666650390624,13503.984296875,-1.283964086477499,0.0112346089266337,-0.0064303966943617,0.0282368583843732,-0.0133784358783173,Healthcare,11.0
2020-03-27,13497.3681640625,14113.647959222417,13257.783828650316,13929.498820760416,12873.0,13923.3919921875,13530.2050390625,-1.333306668171145,-0.0171234074920267,0.032015919803424,0.0456592565060791,-0.0177504482725818,Healthcare,11.0
2020-03-30,14512.908203125,16105.893469494176,14312.109125735346,16105.893469494176,77057.0,13899.1330078125,13579.750703125,-1.12020903513343,0.0752398561496182,0.109763339233839,0.109763339233839,-0.0138358952305932,Healthcare,11.0
2020-03-31,14742.521484375,14974.616185835492,14408.57227364048,14860.739877686192,24891.0,13901.876171875,13634.89333984375,-1.0720277277833343,0.0158213142422108,0.0080188720387137,0.015743216091391,-0.022652109484016,Healthcare,11.0
2020-04-01,14897.568359375,15264.340355581942,14504.84448590803,14813.365456738416,17590.0,13910.747216796875,13691.57306640625,-1.039493193642371,0.0105169848430831,-0.005652123930923,0.0246195880669433,-0.0263616090890316,Healthcare,11.0
2020-04-03,15085.4404296875,15266.250079061385,14512.478981407728,15051.568437324582,28825.0,13949.78115234375,13750.67921875,-1.0000707268192537,0.0126109218484822,-0.002245343284526,0.011985705701907,-0.0379810885171247,Healthcare,11.0
2020-04-07,15933.861328125,16124.02229865667,15171.789962183544,15457.0780068784,33512.0,14037.85546875,13826.962734375,-0.8220408330460194,0.0562410426392221,-0.0299226478396059,0.0119343934665738,-0.0478271619319491,Healthcare,11.0
2020-04-08,16679.4296875,17413.06889148023,15981.85774971473,16029.039264932464,57991.0,14128.11494140625,13918.0488671875,-0.6655931829885242,0.0467914427031563,-0.0389935648132475,0.0439846696035439,-0.0418222895419528,Healthcare,11.0
2020-04-09,17064.421875,17651.600347933774,16697.459788586002,17107.691776655265,30099.0,14269.029541015623,14018.94634765625,-0.5848076691352264,0.023081855597768,0.0025356793199455,0.0344095145581235,-0.0215045132558291,Healthcare,11.0
2020-04-13,16442.037109375,17556.186295313422,16029.561400068776,17403.52380578896,35122.0,14391.639013671876,14106.07845703125,-0.7154068728021318,-0.0364726546368861,0.0584773462082586,0.0677622352100855,-0.0250866548081828,Healthcare,11.0
2020-04-15,16322.6259765625,16792.87377662461,16124.975387781586,16728.279206440242,35795.0,14545.84248046875,14191.0656640625,-0.7404637182064615,-0.007262550985511,0.0248522039566558,0.0288095678193773,-0.012108994537075,Healthcare,11.0
2020-04-16,16479.150390625,17086.747796582415,16392.133523860055,16600.13614948296,23029.0,14655.437353515625,14279.14806640625,-0.7076191420535353,0.0095894137553143,0.0073417473589409,0.0368706754629217,-0.0052804219090353,Healthcare,11.0
2020-04-17,16142.62890625,16840.582805527236,15945.598858128677,16698.415845865842,27215.0,14774.55947265625,14363.14966796875,-0.7782337205322449,-0.0204210457698381,0.034429766232231,0.0432366935603039,-0.0122055737801813,Healthcare,11.0
2020-04-20,16106.7041015625,16468.51533806356,15743.320023903752,16332.97891934451,14847.0,14868.838037109375,14446.77150390625,-0.7857720652077692,-0.0022254618436772,0.0140484866646342,0.0224633937657028,-0.0225610451006854,Healthcare,11.0
2020-04-21,15786.3505859375,16459.783737728718,15749.331050391293,16029.561387075171,25184.0,14978.864697265624,14519.26423828125,-0.852994009482875,-0.0198894518459504,0.0154063980660814,0.0426592041096003,-0.0023450344235471,Healthcare,11.0
2020-04-22,15711.833984375,16028.60867817548,15504.785464631916,15786.351995958445,24406.0,15132.371630859376,14582.86060546875,-0.8686303318376709,-0.0047203184267856,0.0047427952495902,0.0201615351915953,-0.0131778708933016,Healthcare,11.0
2020-04-23,15639.4130859375,15897.890138429022,15526.967992749376,15686.07093240746,13179.0,15211.293359375,14646.10673828125,-0.8838268986355126,-0.004609321770426,0.0029833502199589,0.0165272859711045,-0.0071898537732999,Healthcare,11.0
2020-04-24,15686.0234375,15837.541714316809,15476.160952253553,15608.118414461256,14092.0,15362.474560546874,14709.7775,-0.8740463334081742,0.0029803133472067,-0.004966524712216,0.0096594447547857,-0.0133789475760146,Healthcare,11.0
2020-04-27,16202.310546875,16353.970455118975,15649.814667728206,15837.780372492409,22737.0,15512.253173828123,14764.69591796875,-0.7657103183385355,0.0329138300367913,-0.022498653715343,0.0093603876931755,-0.0340998203650254,Healthcare,11.0
2020-04-28,16196.583984375,16730.854229886554,16158.369910643216,16339.65661173694,28443.0,15643.08486328125,14806.69525390625,-0.7669119616684422,-0.0003534411023312,0.0088335063430637,0.0329866005095254,-0.0023593909535892,Healthcare,11.0
2020-04-29,17166.9921875,17316.697215737593,16030.56417902572,16220.389700123373,42373.0,15814.80869140625,14874.08142578125,-0.5632846469273904,0.0599143747879899,-0.0551408468669245,0.0087205158948344,-0.0661984345342546,Healthcare,11.0
2020-04-30,16917.626953125,17365.35739023307,16716.590291837274,17222.23631284104,43951.0,15985.821630859376,14931.09130859375,-0.6156106401558438,-0.0145258547130098,0.018005442522172,0.026465321545902,-0.011883266006796,Healthcare,11.0
2020-05-04,17360.923828125,17747.017239874673,16423.00350840474,16697.462456871333,40290.0,16128.222412109377,14995.9967578125,-0.5225906594934151,0.0262032539332069,-0.038215787237016,0.0222392204223713,-0.0540247932083436,Healthcare,11.0
2020-05-05,17462.392578125,17727.93062674551,17222.236157844804,17555.231194913384,34246.0,16264.215966796875,15063.104296875,-0.5012987855932419,0.0058446630493026,0.0053164889274497,0.0152062810083166,-0.0137527786759895,Healthcare,11.0
2020-05-06,17329.244140625,17555.231956890944,17286.164322136705,17462.393336072942,8887.0,16385.799755859374,15130.10783203125,-0.5292382225258452,-0.0076248679500421,0.0076834970046846,0.0130408351588837,-0.0024859606188653,Healthcare,11.0
2020-05-07,17001.783203125,17450.087662900263,16915.09990077533,17317.652199828528,10824.0,16481.61689453125,15175.26443359375,-0.5979515651902859,-0.0188964351152703,0.0185785804306379,0.0263680847131884,-0.0050984829834636,Healthcare,11.0
2020-05-08,16892.822265625,17216.51449249142,16802.417435866435,17174.53230241884,12631.0,16529.56494140625,15213.09326171875,-0.620815575452506,-0.0064087946657249,0.0166763156779958,0.0191615244496532,-0.0053516711616938,Healthcare,11.0
2020-05-11,17086.560546875,17198.38508477778,16936.950548676305,17079.117504439517,10372.0,16549.921484375,15258.51326171875,-0.580162161923599,0.011468674576908,-0.0004356079981728,0.0065445902699963,-0.0087560043338305,Healthcare,11.0
2020-05-12,17252.67578125,17823.108382562285,17008.082204156188,17336.735197802795,23041.0,16559.3341796875,15299.31234375,-0.5453050790955343,0.0097219820173452,0.0048722538821572,0.0330634278731547,-0.0141771386766355,Healthcare,11.0
2020-05-13,17056.64453125,17459.4837764059,16983.701234012715,17365.3089890704,9998.0,16590.06455078125,15331.2530859375,-0.5864396417613137,-0.0113623679297934,0.0180964349262766,0.0236177311673375,-0.004276532649997,Healthcare,11.0
2020-05-14,17085.841796875,17165.941143666132,16773.78941168643,16792.87222102851,9333.0,16628.225341796875,15363.12044921875,-0.5803129820959748,0.0017117825004505,-0.0171469207856106,0.0046880538719362,-0.0182637992847179,Healthcare,11.0
2020-05-15,16811.529296875,17028.547837928614,16669.02690281994,17028.547837928614,14274.0,16644.844287109376,15390.49380859375,-0.6378738287531105,-0.0160549596128281,0.0129089113322935,0.0129089113322935,-0.0084764682343057,Healthcare,11.0
2020-05-18,16254.8798828125,16888.28563547484,16150.306464244057,16887.331495043458,14209.0,16650.4568359375,15415.6296484375,-0.7546793391277234,-0.0331111705682821,0.0389084149984828,0.0389671137054716,-0.0064333553568129,Healthcare,11.0
2020-05-19,15749.1884765625,16506.15556035635,15695.613108347752,16477.769877075294,15296.0,16632.5810546875,15436.86025390625,-0.860791986167095,-0.0311101287672205,0.0462615201790903,0.0480638786512934,-0.0034017859583354,Healthcare,11.0
2020-05-20,15872.318359375,16007.616236726011,15480.93064557904,15819.650545682618,14389.0,16636.879443359376,15459.903671875,-0.8349548103056909,0.007818173171001,-0.0033182180762694,0.0085241408524987,-0.024658509546892,Healthcare,11.0
2020-05-21,16027.986328125,16315.80319402192,15939.871822183051,15981.854005840183,8883.0,16652.687060546876,15494.3681640625,-0.8022899478635982,0.0098075130063186,-0.0028782356897737,0.0179571444599921,-0.005497540622887,Healthcare,11.0
2020-05-22,15670.7109375,16220.390991263328,15576.34605484552,16046.737393592157,9692.0,16654.251953125,15524.3348828125,-0.8772594588196571,-0.0222907221974649,0.0239954943711151,0.0350769059524889,-0.0060217359015068,Healthcare,11.0
2020-05-26,16031.470703125,16120.921386282836,15666.988986151202,15933.194219228924,17637.0,16671.52431640625,15547.4794921875,-0.8015587978975158,0.0230212762563121,-0.0061302225925484,0.005579692893703,-0.0227353886442089,Healthcare,11.0
2020-05-27,15868.5029296875,16124.976676929917,15791.027455810065,16053.41612954709,12274.0,16654.833935546874,15579.926953125,-0.8357554277152995,-0.0101654911427267,0.0116528446746948,0.0161624413077172,-0.0048823429797205,Healthcare,11.0
2020-05-28,15833.1982421875,16005.707597663906,15791.025975638608,15943.688462412152,6476.0,16636.6646484375,15616.79396484375,-0.8431636490084071,-0.0022248278653905,0.0069783892385211,0.010895420674817,-0.0026635342969764,Healthcare,11.0
2020-05-29,15956.474609375,16124.975459512956,15833.0569006845,15934.147347566057,14746.0,16576.13876953125,15671.15232421875,-0.817295735340133,0.0077859422525911,-0.0013992603225667,0.0105600299729713,-0.0077346476406503,Healthcare,11.0
2020-06-01,16053.9873046875,16182.224170827863,15956.521472126686,16172.682765066762,12105.0,16532.956787109375,15706.48701171875,-0.7968339871441639,0.0061111678926376,0.007393519013473,0.007987851473068,-0.0060711292908743,Healthcare,11.0
2020-06-02,16109.421875,16220.389165122517,15982.951664672446,16134.51651660128,10071.0,16470.381689453126,15753.47171875,-0.7852017764309734,0.0034530094773598,0.0015577617741966,0.0068883471414158,-0.0078506982627242,Healthcare,11.0
2020-06-03,15950.65625,16199.399972287318,15911.536483309945,16053.416452687838,16446.0,16394.794873046874,15788.0621875,-0.8185166410290116,-0.0098554514390355,0.0064423808699305,0.0155945760718978,-0.00245254904105,Healthcare,11.0
2020-06-04,15918.0703125,16037.194387628891,15792.028718373587,15886.440180510534,22626.0,16324.236181640625,15834.70724609375,-0.825354368626611,-0.0020429214315241,-0.001987058190378,0.0074835751312989,-0.0079181453311859,Healthcare,11.0
2020-06-05,16376.4404296875,16601.09208564252,15887.061349537627,15984.717265979029,16188.0,16292.96904296875,15909.4021484375,-0.7291714676372539,0.0287955831447455,-0.0239199211446676,0.0137179783921641,-0.0298831166791726,Healthcare,11.0
2020-06-08,15843.6015625,16982.750531151538,15744.27588710217,16602.048387102466,70429.0,16240.5080078125,15945.054609375,-0.8409806499644961,-0.0325369160334476,0.0478708595145198,0.0718996223275252,-0.0062691348937303,Healthcare,11.0
2020-06-09,15566.375,15738.549864932562,15266.25024788851,15638.365097680791,31499.0,16164.49873046875,16003.13412109375,-0.8991529740596333,-0.0174976984498375,0.0046247181942356,0.0110606910685733,-0.0192803239104473,Healthcare,11.0
2020-06-10,15576.6787109375,15724.236925917672,15380.79383413223,15600.198649196234,10387.0,16080.698876953124,16050.5329296875,-0.8969908767243938,0.0006619210276959,0.0015099456498528,0.0094730216703102,-0.0125755227054741,Healthcare,11.0
2020-06-11,15300.12109375,15743.319388037478,15181.33059291299,15552.491274243086,19232.0,15992.872705078124,16084.93634765625,-0.9550228315014913,-0.0177545946937526,0.0164946524897882,0.0289669795142029,-0.0077640235726981,Healthcare,11.0
2020-06-12,15346.0146484375,15457.076981683716,14855.968432396014,15118.357084862868,16194.0,15905.88134765625,16117.206328125,-0.9453926766091036,0.0029995549973945,-0.0148349632650592,0.0072372101676263,-0.0319331257833369,Healthcare,11.0
2020-06-15,15355.0791015625,15523.866939646954,15218.541959887456,15361.663044149722,13198.0,15833.058837890623,16154.360546875,-0.9434906211199848,0.0005906714761231,0.0004287794640245,0.0109923131602285,-0.0088919855620379,Healthcare,11.0
2020-06-16,15276.267578125,15528.637758594945,15170.835045263264,15528.637758594945,8679.0,15784.12822265625,16169.627734375,-0.9600281759722108,-0.0051326028942097,0.0165204084819337,0.0165204084819337,-0.0069017207457606,Healthcare,11.0
2020-06-17,15350.880859375,15485.70072927616,15134.768030343512,15256.03891842664,7858.0,15764.212841796874,16181.794921875,-0.9443715666648804,0.0048842612155369,-0.0061782735347359,0.0087825494273718,-0.0140782037859088,Healthcare,11.0
2020-06-18,15123.8916015625,15457.077684676671,15075.421445548853,15457.077684676671,16241.0,15726.79150390625,16186.32138671875,-0.992002257434577,-0.0147867252629919,0.0220304463885305,0.0220304463885305,-0.0032048732753836,Healthcare,11.0
2020-06-19,14940.3623046875,15261.47812093273,14895.183190508164,15140.30227089469,17960.0,15672.410302734375,16183.41982421875,-1.0305134507433538,-0.0121350576762953,0.0133825379953778,0.0214931746430593,-0.0030239637605817,Healthcare,11.0
2020-06-22,15032.724609375,15075.422403841576,14878.869428196553,14940.363979990603,15786.0,15640.510986328123,16165.39708984375,-1.0111324438369356,0.0061820659234295,-0.0061439713547866,0.002840323066914,-0.0102346836768696,Healthcare,11.0
2020-06-23,15011.1611328125,15266.250260548666,14976.191505598244,15266.250260548666,12767.0,15589.4955078125,16132.03171875,-1.0156572539269195,-0.001434435681011,0.0169932975523507,0.0169932975523507,-0.0023295751011437,Healthcare,11.0
2020-06-24,14967.603515625,15169.690307315528,14932.300313605612,15018.172967166283,12949.0,15544.450537109376,16090.0953515625,-1.0247972432590862,-0.0029016820752319,0.0033785937400396,0.0135016130992222,-0.0023586409128578,Healthcare,11.0
2020-06-25,15577.77734375,15743.320746753743,14816.61163916074,14967.604397231878,48808.0,15531.6794921875,16072.81015625,-0.8967603431728685,0.0407663008635969,-0.0391694484427157,0.010626894925428,-0.0488622791167733,Healthcare,11.0
2020-06-26,15224.599609375,15643.038676978971,15170.834164152178,15577.775093146574,23091.0,15495.0857421875,16050.84962890625,-0.9708700152114156,-0.0226718951350719,0.0231976861679894,0.0274844053925926,-0.0035314850046836,Healthcare,11.0
2020-06-29,15005.76953125,15241.394743722598,14933.44585860713,15108.816718213502,8757.0,15442.674853515626,16021.38201171875,-1.0167886101384502,-0.0143734537353776,0.0068671711070134,0.0157023078344566,-0.0048197243395117,Healthcare,11.0
2020-06-30,15014.8349609375,15168.92868229812,14984.779529217009,15168.92868229812,7398.0,15387.9455078125,15998.8261328125,-1.0148863497306189,0.0006041296095225,0.0102627649096052,0.0102627649096052,-0.0020017157563625,Healthcare,11.0
2020-07-01,15033.392578125,15161.77201637551,15010.63576452937,15075.2787936417,4858.0,15342.08232421875,15977.35990234375,-1.010992279437608,0.0012359521257329,0.0027862117814743,0.0085396185580435,-0.0015137510363923,Healthcare,11.0
2020-07-02,15074.1806640625,15198.457472105018,15027.66631172413,15027.71383239659,7440.0,15299.887841796875,15963.11650390625,-1.0024334395739982,0.0027131657558687,-0.0030825444315317,0.0082443491166852,-0.0030856968862833,Healthcare,11.0
2020-07-03,14939.4091796875,15155.569549964015,14877.91463060872,15065.88033202794,9165.0,15228.036279296875,15947.6680078125,-1.0307134514067215,-0.0089405512232118,0.0084656060235901,0.0144691378137242,-0.0041162637919036,Healthcare,11.0
2020-07-06,15002.3349609375,15123.128790426192,14951.383479241542,15056.338947187716,11795.0,15185.97294921875,15934.9264453125,-1.0175093092501968,0.0042120662532998,0.0035997054052472,0.008051668610467,-0.0033962367743837,Healthcare,11.0
