Date_Ticker,Close_PFIZER.NS,High_PFIZER.NS,Low_PFIZER.NS,Open_PFIZER.NS,Volume_PFIZER.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-01-10,3640.980224609375,3666.37825963,3622.057158946095,3622.102801223733,16927.0,,,-1.404062369426231,,-0.0051847091225736,0.0069756036709456,-0.0051972448340639,Healthcare,11.0
2020-01-13,3655.160888671875,3675.1782542372457,3620.460960129495,3669.706524826471,10855.0,,,-1.3811376444805168,0.0038947380067194,0.0039794790428173,0.0054764663376127,-0.0094934066103417,Healthcare,11.0
2020-01-14,3728.208251953125,3759.0780136854673,3636.9217020929295,3669.706435485279,20584.0,,,-1.26304792006058,0.0199847190058416,-0.0156916707743453,0.0082800529493411,-0.0244853676863066,Healthcare,11.0
2020-01-15,3710.881103515625,3784.6581641028415,3698.5242930323816,3739.0150005657806,13318.0,,,-1.2910593100965146,-0.0046475806249349,0.0075814601075474,0.0198812784697739,-0.0033298858515129,Healthcare,11.0
2020-01-16,3698.797607421875,3737.1909958763536,3679.737840010026,3737.1909958763536,11228.0,,,-1.310593714346621,-0.0032562336967094,0.0103799646613373,0.0103799646613373,-0.0051529630530754,Healthcare,11.0
2020-01-17,3693.87353515625,3720.183524594368,3660.450475204728,3698.843645118399,10588.0,,,-1.3185540610415822,-0.0013312629638735,0.0013455008448031,0.0071226015692507,-0.0090482415365387,Healthcare,11.0
2020-01-20,3651.51318359375,3699.9834990863656,3634.140397640597,3686.121828673348,10302.0,,,-1.3870345922701648,-0.0114677319511178,0.0094778913123181,0.0132740354629945,-0.0047576949827838,Healthcare,11.0
2020-01-21,3657.395263671875,3670.618610218002,3635.417060699179,3670.436263760209,8818.0,,,-1.3775255123494106,0.0016108609725286,0.003565652369561,0.0036155092881187,-0.0060092501324647,Healthcare,11.0
2020-01-22,3639.794189453125,3715.304096322751,3620.916768397026,3670.6183082226494,9344.0,,,-1.4059797358918031,-0.0048124615880535,0.0084686433257248,0.0207456528966467,-0.005186397931729,Healthcare,11.0
2020-01-23,3698.70703125,3711.565462807272,3638.700349380291,3638.700349380291,14673.0,,,-1.3107401414686315,0.0161857618124629,-0.0162236915123903,0.0034764666270219,-0.0162236915123903,Healthcare,11.0
2020-01-24,3799.296142578125,3848.0857392904745,3697.932201989503,3698.935441634225,36925.0,,,-1.1481259155362131,0.02719574988726,-0.0264156036217269,0.0128417461765015,-0.0266796629651087,Healthcare,11.0
2020-01-27,3965.5908203125,3994.3628218836047,3800.0709910495143,3800.0709910495143,89777.0,,,-0.8792908503943723,0.0437698645995862,-0.0417390085772747,0.0072554136003466,-0.0417390085772747,Healthcare,11.0
2020-01-28,3946.66796875,4029.01732999516,3913.199040970853,3994.3630387910366,29080.0,,,-0.9098818837442176,-0.0047717609859226,0.012084895516595,0.0208655407288396,-0.0084802998489247,Healthcare,11.0
2020-01-29,3951.45556640625,4008.042195625319,3908.639101353838,3979.7715908325126,29153.0,,,-0.9021421644379466,0.0012130733302518,0.0071659731332915,0.0143204518608652,-0.0108356185038295,Healthcare,11.0
2020-01-30,3860.57861328125,3966.091976422057,3833.4025345803902,3966.091976422057,13855.0,,,-1.0490555350045938,-0.0229983487344766,0.0273309712636902,0.0273309712636902,-0.0070393796948903,Healthcare,11.0
2020-01-31,3781.6494140625,3884.381056238286,3760.7657335222384,3884.381056238286,12497.0,,,-1.176653944663015,-0.0204449143833559,0.0271658292262013,0.0271658292262013,-0.0055223735078675,Healthcare,11.0
2020-02-03,3751.645751953125,3806.955727543615,3675.178244580373,3693.417342568365,23108.0,,,-1.2251584221818426,-0.0079340147179701,-0.0155207642817678,0.0147428566680889,-0.0203823901371665,Healthcare,11.0
2020-02-04,3731.03564453125,3824.739014522228,3711.656602075696,3739.0152502482433,23278.0,,,-1.2584771046966876,-0.005493617677294,0.0021387106630004,0.0251145737855178,-0.0051940116101435,Healthcare,11.0
2020-02-05,3734.683349609375,3801.848739752482,3722.599947037536,3757.2088140292985,17172.0,,,-1.2525801569070396,0.0009776655667901,0.0060314255082105,0.0179842261995604,-0.0032354557108846,Healthcare,11.0
2020-02-06,3707.963134765625,3769.748304445936,3695.515038922933,3757.254343682057,12417.0,3750.293884277344,,-1.2957765525824174,-0.0071546132141416,0.0132933384515829,0.0166628327830493,-0.0033571250280185,Healthcare,11.0
2020-02-07,3698.752685546875,3737.4194875451776,3663.5511343477983,3725.336084090051,20198.0,3753.182507324219,,-1.310666335884222,-0.0024839646145328,0.0071871251752118,0.0104540111993418,-0.009517141099114,Healthcare,11.0
2020-02-10,3899.291259765625,3921.406166635605,3702.5826275171626,3716.1706668039183,55439.0,3765.389025878906,,-0.986471951565659,0.0542178921565553,-0.046962532614892,0.0056715196164416,-0.0504472785293514,Healthcare,11.0
2020-02-11,3923.18505859375,3976.1238691481904,3898.6076928001175,3946.94130864068,30623.0,3775.137866210937,,-0.9478447925250952,0.0061277286656347,0.0060553478085088,0.0134938346684609,-0.0062646460532866,Healthcare,11.0
2020-02-12,4058.79248046875,4098.325819251951,3914.065487403798,3914.110907038133,71178.0,3792.5334350585936,,-0.7286193152568778,0.0345656449669514,-0.0356464574443844,0.0097401724708612,-0.0356576478746795,Healthcare,11.0
2020-02-13,4185.6904296875,4216.879465441691,4117.567665705106,4131.155704682279,81396.0,3816.878076171875,,-0.5234737332733073,0.0312649512950941,-0.0130288481485461,0.0074513479384377,-0.01627515582596,Healthcare,11.0
2020-02-14,3824.100341796875,4222.214524495465,3784.612872353333,4215.0555894017125,217033.0,3823.3894165039055,,-1.108026986312422,-0.0863872027720934,0.1022345683066294,0.1041066256413982,-0.010325950135761,Healthcare,11.0
2020-02-17,3677.686279296875,3871.112010866627,3647.8197550523832,3808.323824274688,73566.0,3824.698071289063,,-1.3447226795608938,-0.0382871916041833,0.0355216663567043,0.0525944077010103,-0.0081210092368732,Healthcare,11.0
2020-02-18,3766.146240234375,3811.9719799454415,3658.8548212923433,3684.2982772678433,58290.0,3830.135620117188,,-1.2017166634629914,0.0240531557668405,-0.021732550396513,0.012167806767964,-0.0284883836415642,Healthcare,11.0
2020-02-19,3848.4951171875,3898.789786410489,3788.3519584011297,3810.8769773713184,45386.0,3840.570666503906,,-1.0685899392547002,0.0218655547873786,-0.0097747661542242,0.0130686587072363,-0.0156277082223046,Healthcare,11.0
2020-02-20,3818.85693359375,3889.032048067992,3807.366656972221,3857.569600967899,18766.0,3846.578161621094,,-1.1165035774159808,-0.0077012397550889,0.0101372395057801,0.0183759474875648,-0.003008826154353,Healthcare,11.0
2020-02-24,3792.364501953125,3843.844534857164,3762.72596730999,3811.971532563199,34676.0,3846.231579589844,,-1.15933173453385,-0.0069372673816544,0.0051701334615845,0.0135746531952627,-0.0078153180233256,Healthcare,11.0
2020-02-25,3794.325439453125,3820.179452473421,3764.413493902319,3769.1099730419314,21626.0,3837.668310546875,,-1.156161646544662,0.000517075164845,-0.0066455729255601,0.0068138628151048,-0.0078833368481743,Healthcare,11.0
2020-02-26,3819.58642578125,3909.550688345568,3782.880240755379,3793.2764376424975,45103.0,3831.314233398437,,-1.1153242667945051,0.006657569766015,-0.0068881772018996,0.0235534040955538,-0.0096099893899803,Healthcare,11.0
2020-02-27,3794.2802734375,3870.3372356165287,3766.374359824756,3832.9470785335225,25605.0,3823.45546875,,-1.1562346627645326,-0.0066253645088221,0.0101908141490538,0.0200451618483425,-0.0073547317545581,Healthcare,11.0
2020-02-28,3824.829833984375,3871.0202569742864,3698.706436716172,3748.134343875215,33331.0,3821.668029785156,,-1.1068476756909464,0.0080514770510608,-0.0200520005956096,0.0120764648349844,-0.0329749041768006,Healthcare,11.0
2020-03-02,3873.163818359375,3912.286595253816,3812.199543079199,3825.650878109501,26784.0,3826.24375,,-1.0287100586905205,0.0126368979727,-0.0122672167969388,0.0101009868751207,-0.0157401747354956,Healthcare,11.0
2020-03-03,4033.439453125,4491.3774756162975,3873.163393969758,3873.163393969758,599746.0,3840.3334350585938,,-0.7696054902226628,0.0413810626872776,-0.0397368204030097,0.1135353654897433,-0.0397368204030097,Healthcare,11.0
2020-03-04,4014.2431640625,4176.753716020369,3960.620390540712,4103.797319233987,149977.0,3854.493811035156,,-0.8006385677144269,-0.0047592852912734,0.0223091007473639,0.0404834847606503,-0.0133581278787108,Healthcare,11.0
2020-03-05,4023.044189453125,4087.337018976128,3985.2434753974976,4061.300435732559,41683.0,3868.911853027344,,-0.7864106665786915,0.0021924494931986,0.0095092781679422,0.0159811392804369,-0.0093960474395797,Healthcare,11.0
2020-03-06,4023.818359375,4076.43833433484,3840.242019213425,3994.36239471736,43421.0,3884.704614257813,,-0.7851591291018845,0.0001924338598876,-0.007320401177904,0.0130771248252896,-0.0456224222283455,Healthcare,11.0
2020-03-09,3927.8349609375,4048.942832264576,3859.6209162326754,4013.513297262687,55796.0,3896.158728027344,,-0.9403276740188614,-0.0238538099548829,0.0218131202500262,0.0308332382932323,-0.0173668306798061,Healthcare,11.0
2020-03-11,3900.522216796875,3985.242734146614,3857.614473503241,3952.321074676007,36516.0,3896.220275878906,,-0.9844819635624862,-0.0069536384324319,0.0132799802180512,0.0217203011906728,-0.0110005124721145,Healthcare,11.0
