Date_Ticker,Close_CHOLAFIN.NS,High_CHOLAFIN.NS,Low_CHOLAFIN.NS,Open_CHOLAFIN.NS,Volume_CHOLAFIN.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-23,319.2119445800781,320.692061788332,309.4925022232656,314.52490675394097,4802353.0,,,-1.1392538472887523,0.018897645465318,-0.0146831530139103,0.0046367851622874,-0.0304482414328147,Financial Services,9.0
2020-01-24,319.5079650878906,324.63905026805145,316.15303867612204,324.63905026805145,3994678.0,,,-1.1384869253871142,0.0009273478415787,0.0160593341663621,0.0160593341663621,-0.0105002903788194,Financial Services,9.0
2020-01-27,325.0830993652344,332.3356498439208,318.76790830301894,318.76790830301894,4961789.0,,,-1.1240430187352923,0.0174491245493993,-0.0194263899739686,0.0223098355246642,-0.0194263899739686,Financial Services,9.0
2020-01-28,321.4814147949219,331.54622289223096,319.7052863603656,327.5005635545652,4294074.0,,,-1.133374165418935,-0.011079273506821,0.018723162467986,0.0313075892854632,-0.0055248246175887,Financial Services,9.0
2020-01-29,323.3069152832031,329.326064354695,319.7053029241084,322.6655372104428,6085725.0,,,-1.1286447082733486,0.0056784013142587,-0.0019838056114529,0.0186174461075765,-0.0111399174865772,Financial Services,9.0
2020-01-30,322.5174865722656,326.1190984294348,320.6920029941492,325.0336733197665,1485564.0,,,-1.1306899387632017,-0.0024417315981193,0.0078017064260391,0.0111671831981803,-0.005660107293771,Financial Services,9.0
2020-01-31,323.208251953125,329.8687794511829,319.9520061104104,323.3069324571901,1687153.0,,,-1.1289003225525234,0.0021417920256072,0.0003053155464589,0.0206075416014559,-0.0100747608485778,Financial Services,9.0
2020-02-03,320.6427001953125,326.11912119896743,311.1205898126721,313.7848125303227,1061299.0,,,-1.1355470844522058,-0.0079377668803597,-0.0213879425940851,0.0170795124926252,-0.0296969504586888,Financial Services,9.0
2020-02-04,327.84588623046875,330.0660615322552,321.3827212860456,321.6787326143952,1491701.0,,,-1.116885265469601,0.0224648371248389,-0.018811136192626,0.0067720090293452,-0.0197140339893717,Financial Services,9.0
2020-02-05,338.1080627441406,342.9924610155289,328.6846629792881,328.6846629792881,7914829.0,,,-1.090298296934986,0.0313018309659611,-0.0278709702701872,0.0144462638120654,-0.0278709702701872,Financial Services,9.0
2020-02-06,335.6905212402344,344.3738615786576,324.5896446134152,340.7228945539484,4835953.0,321.42469635009763,,-1.096561597883849,-0.0071502036487538,0.0149911093560863,0.0258671001681605,-0.0330687818822114,Financial Services,9.0
2020-02-07,335.44384765625,337.9107092212671,328.3392743037782,335.44384765625,1819012.0,322.7000625610352,,-1.097200673113843,-0.0007348243944244,0.0,0.0073540223863191,-0.0211796203809118,Financial Services,9.0
2020-02-10,331.1515197753906,335.4438651449169,327.6485581026025,335.4438651449169,835496.0,323.47218933105466,,-1.10832111975171,-0.0127959654375834,0.0129618773075166,0.0129618773075166,-0.010578123498162,Financial Services,9.0
2020-02-11,328.8819580078125,337.2199617930529,327.845888239186,332.0395527238107,977759.0,324.1037033081055,,-1.1142010388138677,-0.0068535447734544,0.0096009970724,0.0253525728068133,-0.0031502785221251,Financial Services,9.0
2020-02-12,334.35845947265625,335.29584890305733,329.0793691178686,329.0793691178686,1568078.0,324.4589340209961,,-1.1000126673771071,0.016651875639568,-0.0157887147916452,0.0028035463253404,-0.0157887147916452,Financial Services,9.0
2020-02-13,332.532958984375,336.4306125369818,329.2767135677334,335.4931930406157,571382.0,324.9473709106445,,-1.104742124522694,-0.0054597107881176,0.0089020771513352,0.0117211044719027,-0.0097922486438242,Financial Services,9.0
2020-02-14,328.3392639160156,334.4570924489291,326.21776905983046,334.013045336052,624421.0,325.31739654541013,,-1.1156070359454997,-0.0126113666481896,0.0172802404207363,0.018632643747652,-0.0064612889451071,Financial Services,9.0
2020-02-17,327.0565185546875,329.91807194941657,322.6654929207876,329.91807194941657,803122.0,325.92177734375,,-1.1189303378312272,-0.0039067680972088,0.0087494155669933,0.0087494155669933,-0.013425892421605,Financial Services,9.0
2020-02-18,323.5536193847656,327.0565815520118,317.73183098864206,327.0565815520118,833069.0,326.560693359375,,-1.128005553979241,-0.0107103786996868,0.0108265275285963,0.0108265275285963,-0.017993272358361,Financial Services,9.0
2020-02-19,324.93505859375,327.1059092524148,323.01092425422024,324.5403666866461,756692.0,327.1428726196289,,-1.1244265587502251,0.0042695835441778,-0.0012146793541208,0.0066808754588063,-0.0059215966041245,Financial Services,9.0
2020-02-20,327.5992126464844,330.31276034159833,322.71481475005686,324.54029831301744,1549090.0,327.5622360229492,,-1.1175243406995952,0.0081990354142279,-0.0093373677816736,0.0082831325301204,-0.0149096753223834,Financial Services,9.0
2020-02-24,318.9652404785156,327.5992570421259,317.6331290432323,327.5992570421259,1356324.0,327.5350997924805,,-1.13989300158286,-0.0263552897402282,0.0270688321732406,0.0270688321732406,-0.0041763529884474,Financial Services,9.0
2020-02-25,321.0373840332031,323.2575595381173,316.89304437880696,319.7545978958626,860974.0,327.3328140258789,,-1.1345245482713926,0.0064964557002476,-0.0039957531463309,0.006915629192532,-0.0129092120124163,Financial Services,9.0
2020-02-26,313.883544921875,320.88943942667805,308.7524596220877,320.69207841012343,1060934.0,326.9529205322266,,-1.153058520582353,-0.0222835079873073,0.0216912724429152,0.0223200439084718,-0.0163470987339091,Financial Services,9.0
2020-02-27,310.38055419921875,315.7090000277692,306.87762232402406,315.7090000277692,1543557.0,326.30660247802734,,-1.1621339739227077,-0.0111601604459008,0.0171674602563225,0.0171674602563225,-0.0112859257057268,Financial Services,9.0
2020-02-28,302.4372863769531,311.46599542888924,296.5661426712296,304.50945651503565,2260806.0,325.3025924682617,,-1.1827131767235208,-0.0255920279630895,0.0068515696688926,0.0298531611630812,-0.0194127641338702,Financial Services,9.0
2020-03-02,297.9969177246094,312.7980891347721,295.57938101572535,304.904131049352,1251381.0,324.0420257568359,,-1.1942171633763206,-0.0146819484645466,0.0231788079470198,0.0496688741721855,-0.0081126232020901,Financial Services,9.0
2020-03-03,302.1412353515625,305.841527929612,294.9379810651245,300.66111832034267,1957857.0,323.11695251464846,,-1.1834801776892725,0.0139072499762667,-0.0048987587857632,0.012246896964408,-0.0238406858900159,Financial Services,9.0
2020-03-04,292.3500671386719,304.6137307831403,286.36656503191216,304.6137307831403,2700726.0,321.34216156005857,,-1.208846870695034,-0.0324059316216732,0.0419485576469915,0.0419485576469915,-0.0204669086117279,Financial Services,9.0
2020-03-05,286.3665771484375,294.674248848767,279.88860213993,292.74567573646385,5632169.0,318.7550872802734,,-1.2243487342505484,-0.0204668671664651,0.0222759885303227,0.0290106191269075,-0.0226212677226981,Financial Services,9.0
2020-03-06,277.4654846191406,279.88856019898486,264.0644719898549,271.9765160944199,2409257.0,315.8438354492188,,-1.2474094433198997,-0.0310828610584782,-0.0197825273015672,0.0087328900860237,-0.048297944689158,Financial Services,9.0
2020-03-09,270.9875183105469,275.63585642738144,259.11945181519445,272.7182780077858,3423344.0,312.6210189819336,,-1.264192382707604,-0.0233469266185869,0.0063868613138686,0.0171533292227417,-0.0437956204379562,Financial Services,9.0
2020-03-11,259.2183837890625,276.4765140651156,253.2843499603105,272.6193981128381,2520144.0,309.0243621826172,,-1.294683537170353,-0.0434305409889659,0.0516977774797045,0.0665775707100186,-0.0228920254112101,Financial Services,9.0
2020-03-12,240.47671508789065,252.1964379465228,230.43831388839135,247.2514097514929,3641431.0,304.6041000366211,,-1.3432389440453365,-0.0723006926716386,0.0281719361524304,0.048735374875479,-0.0417437555059347,Financial Services,9.0
2020-03-13,242.6525421142578,260.9985848376202,208.0373443856064,227.47129935970923,10826629.0,300.0188041687012,,-1.3376018704080122,0.0090479738363523,-0.0625637078526882,0.0756062251131239,-0.1426533488050257,Financial Services,9.0
2020-03-16,225.78997802734372,244.23492614739536,218.42188943881217,232.41631242727763,2408003.0,294.6816551208496,,-1.3812889440219218,-0.0694926331287886,0.0293473362184897,0.0816907299482436,-0.0326324872915275,Financial Services,9.0
2020-03-17,215.00982666015625,239.33937218293195,211.69666671967929,232.11962777243116,3760442.0,289.01518325805665,,-1.4092178677561766,-0.0477441534888762,0.0795768331989708,0.1131555050329438,-0.0154093419446997,Financial Services,9.0
2020-03-18,198.29562377929688,221.98230499806965,186.3781032222358,216.93838546777656,4387979.0,282.57713851928713,,-1.452520571181961,-0.0777369255186544,0.0940149930349905,0.1194513563503352,-0.0600997658441785,Financial Services,9.0
2020-03-19,181.72979736328125,196.0703800123565,169.0705213858917,182.96605448820156,4443978.0,275.4859474182129,,-1.4954388648875638,-0.083541059052586,0.0068027210884353,0.0789115646258502,-0.069659880553784,Financial Services,9.0
2020-03-20,191.1253204345703,198.7406600675742,173.27376743528345,178.4660465156534,3550622.0,268.7954605102539,,-1.471097198582193,0.0517005092593992,-0.066235462104827,0.0398447448809426,-0.0934023443816705,Financial Services,9.0
2020-03-23,134.55419921875,181.9770091944156,125.20809286053333,173.07595983164526,3306865.0,259.1432098388672,298.10421081542967,-1.6176601248512097,-0.2959896736193403,0.2862917756306433,0.3524439240916479,-0.0694597895307774,Financial Services,9.0
2020-03-24,141.62557983398438,159.823289478546,122.24107419292692,138.7080167249971,4060363.0,250.27622680664064,294.73799194335936,-1.599339783775118,0.0525541429126129,-0.0206005377870811,0.1284916867835122,-0.1368715006411994,Financial Services,9.0
2020-03-25,156.11456298828125,160.21893079634344,139.54871674853587,141.62561975979634,4354541.0,242.0300857543945,291.546103515625,-1.5618021192544724,0.1023048461392431,-0.0928096838061963,0.0262907427052163,-0.1061133946932862,Financial Services,9.0
2020-03-26,165.9551544189453,179.50452907767715,149.04315142810796,159.22991284576318,6447996.0,234.63366622924804,288.540173034668,-1.536307381916783,0.0630344231972948,-0.0405244512996842,0.0816447955845176,-0.1019070667015491,Financial Services,9.0
2020-03-27,167.29029846191406,181.97703829554763,164.91669095534004,173.86719504188653,4490850.0,227.4791534423828,285.34090209960937,-1.532848326948054,0.0080452098498745,0.0393142736933413,0.0877919399311562,-0.0141885544373895,Financial Services,9.0
2020-03-30,158.7353973388672,165.16393367969357,146.66953214813702,165.16393367969357,4677801.0,220.2940589904785,282.0603256225586,-1.5550121327130564,-0.0511380588217105,0.0404984423676011,0.0404984423676011,-0.0760124420451227,Financial Services,9.0
2020-03-31,151.16952514648438,165.21340286994052,149.33985859091254,165.06504296241815,3034121.0,212.95268936157223,278.6649411010742,-1.5746135891533948,-0.0476634217649088,0.0919200996528164,0.0929015137796294,-0.0121034087644243,Financial Services,9.0
2020-04-01,141.27944946289062,149.3398386937238,136.33442169157527,149.1914938969952,3774329.0,204.90960006713868,275.1911520385742,-1.6002365289512397,-0.0654237398312271,0.0560027977471897,0.0570528074782057,-0.0350017485919935,Financial Services,9.0
2020-04-03,123.27954864501952,145.38382213381277,121.15318511151064,145.38382213381277,4406476.0,196.4560741424561,271.4412370300293,-1.6468701837157396,-0.127406362965755,0.1793020312918403,0.1793020312918403,-0.0172483072567997,Financial Services,9.0
2020-04-07,129.0652313232422,135.49376774930406,116.10925941982028,135.39486115249196,10843777.0,188.59100685119628,267.7567121887207,-1.6318807939783635,0.0469314070485639,0.049042098823635,0.0498084291187739,-0.1003831300698935,Financial Services,9.0
2020-04-08,149.09262084960938,153.09809726377514,124.21912405448523,129.0652538698111,7778145.0,182.17236366271973,264.3543257141113,-1.579994376466579,0.1551726155916371,-0.1343283582089551,0.026865691885624,-0.1668325142678535,Financial Services,9.0
2020-04-09,169.86170959472656,175.84519641524997,150.18050444665403,150.9716968435599,8111940.0,177.1160732269287,261.36140060424805,-1.5261863847385662,0.1393032641505919,-0.1112081869200327,0.0352256364003367,-0.1158660488878274,Financial Services,9.0
2020-04-13,148.4991912841797,168.6749154592767,144.39482390147384,168.13095933733257,7959698.0,171.58011360168456,257.829722442627,-1.5815318176870228,-0.1257641781747973,0.1322011782244927,0.1358642023611236,-0.0276389881130827,Financial Services,9.0
2020-04-15,151.960693359375,160.86174311246364,143.40580157753936,151.3178458025071,5959935.0,167.1543125152588,254.439308013916,-1.572563852009068,0.0233099052275046,-0.0042303541965793,0.0585746850472599,-0.0562967409052549,Financial Services,9.0
2020-04-16,157.64749145507812,161.10901116160392,147.3618389349556,151.16951664854534,8238477.0,162.9040599822998,251.1261195373535,-1.5578306497656902,0.0374228227707167,-0.0410915184678259,0.0219573408658528,-0.0652446317108281,Financial Services,9.0
2020-04-17,174.65838623046875,178.81220652378678,163.18591580985026,166.9935932151576,11964946.0,160.34748039245605,248.1689375305176,-1.513759285027769,0.1079046334222064,-0.0438844831945094,0.0237825413538226,-0.065685196503992,Financial Services,9.0
2020-04-20,154.03762817382812,181.6803327476513,149.33985139164076,178.0210149039426,10789770.0,157.29887046813965,244.78552505493164,-1.5671829856317705,-0.1180633721728695,0.1556982343499198,0.1794542340176064,-0.0304975922953449,Financial Services,9.0
2020-04-21,142.0706329345703,150.32883483180703,134.15858899605416,150.32883483180703,9325937.0,154.48762092590331,241.2140837097168,-1.598186752274856,-0.0776887789115612,0.0581274379275833,0.0581274379275833,-0.0556909177856622,Financial Services,9.0
2020-04-22,148.69703674316406,152.75195170515744,135.49380250631816,140.58717663711377,8069809.0,152.83598289489746,237.63110671997072,-1.5810192450387424,0.046641615312895,-0.0545394870246002,0.02726964202385,-0.0887928537516931,Financial Services,9.0
2020-04-23,150.13107299804688,157.5486159812406,146.47175481121062,149.33986539496692,7825600.0,150.7862705230713,233.8715669250488,-1.5773039828099868,0.0096440136689458,-0.005270112224471,0.0494071136312348,-0.0243741559542698,Financial Services,9.0
2020-04-24,131.4388427734375,144.19702451162902,130.59819703882675,143.40581698591484,16734238.0,150.63050270080566,229.7865333557129,-1.625731305820986,-0.124506072269613,0.0910459492792776,0.0970655361001842,-0.0063957177107818,Financial Services,9.0
2020-04-27,132.82347106933594,139.05421011674602,131.53776061653232,134.94982732860487,10768272.0,150.19039726257324,225.7341258239746,-1.6221440483921017,0.0105343920159517,0.0160088894090031,0.0469099248592708,-0.0096798437990861,Financial Services,9.0
2020-04-28,145.5816192626953,146.07612205576902,134.01025692297597,135.29596720317315,13193036.0,149.66375007629395,222.0227278137207,-1.589090584136746,0.0960534165433714,-0.0706521339137064,0.003396739200856,-0.0794836765679831,Financial Services,9.0
2020-04-29,148.9936981201172,152.30687315038452,143.60362023787104,146.57063724729412,12004133.0,148.81567726135253,218.4249626159668,-1.5802506627907194,0.0234375663267279,-0.0162628413375552,0.0222370145319588,-0.0361765494128532,Financial Services,9.0
2020-04-30,157.6969451904297,168.72436705486973,151.664019882722,153.0980750326099,18443931.0,148.33600959777831,214.89173233032227,-1.5577025263696485,0.058413524733751,-0.0291627092222132,0.0699279358336566,-0.0382564500562933,Financial Services,9.0
2020-05-04,140.14207458496094,149.24092205334094,137.52121607903976,148.3508231508463,11858994.0,147.406343460083,211.043914642334,-1.603183208931972,-0.1113202959275467,0.0585744758681221,0.0649258796498251,-0.0187014393334978,Financial Services,9.0
2020-05-05,140.48826599121094,149.63656893031896,138.5102545449173,145.9772507728817,12612403.0,146.87228050231934,207.2868946838379,-1.602286305627623,0.0024702888641777,0.0390707703803117,0.0651179148277076,-0.0140795491519368,Financial Services,9.0
2020-05-06,148.4003143310547,150.72446876584152,137.02674831907362,141.08166279916193,21958142.0,147.22832374572755,203.71377059936523,-1.5817879854149928,0.0563182147919651,-0.0493169543803401,0.0156613848512616,-0.076641118068043,Financial Services,9.0
2020-05-07,147.21348571777344,154.23541623814975,143.4058082216833,146.86732773048254,15592929.0,148.42502059936524,200.1869679260254,-1.5848627887917668,-0.0079974804543449,-0.0023514013380168,0.0476989624023862,-0.0258650046734845,Financial Services,9.0
2020-05-08,142.5157012939453,153.74090487758764,141.3288825985769,150.8233416153646,12318025.0,149.0975440979004,196.5385807800293,-1.5970336812425374,-0.031911372799326,0.0582928073608142,0.0787646798333456,-0.0083276346717793,Financial Services,9.0
2020-05-11,150.22996520996094,152.80138615908237,141.18056876510684,145.33438983666233,18116071.0,149.15441131591797,192.9911958312988,-1.5770477755499603,0.054129221173354,-0.0325872096585828,0.0171165648978726,-0.0602369602642633,Financial Services,9.0
2020-05-12,149.240966796875,150.2299725810585,139.94431846196255,146.37285605915517,18182112.0,148.12337417602538,189.596710357666,-1.579610045810511,-0.0065832299947864,-0.0192179855121381,0.0066269055032963,-0.0622928712835644,Financial Services,9.0
2020-05-13,155.9661865234375,164.1254830593827,152.0596172607967,160.31782039722535,14841668.0,148.4967239379883,186.2952864074707,-1.5621865289746544,0.0450628260517494,0.0279011365911283,0.0523145222552394,-0.0250475397887204,Financial Services,9.0
2020-05-14,146.6200714111328,158.63648269442027,145.4827210757203,155.2244165971558,12910760.0,148.22969284057618,182.95001693725587,-1.5864001904801537,-0.0599239830160252,0.0586846337149558,0.081956113972913,-0.0077571257772977,Financial Services,9.0
2020-05-15,147.70799255371094,149.58709715930092,144.691522452293,148.30138685972616,6746676.0,147.73271789550782,179.69656570434572,-1.5835816338954631,0.0074200014507394,0.0040173473063718,0.0127217530554868,-0.0204218475200049,Financial Services,9.0
2020-05-18,123.62570190429688,147.36183666992187,121.15318786621094,147.36183666992187,18613790.0,145.18108367919922,176.1203340148926,-1.6459733792415328,-0.1630398615068649,0.1919999999999999,0.1919999999999999,-0.02,Financial Services,9.0
2020-05-19,125.7026138305664,130.89490092394257,124.96085960944326,128.2740269546905,12230154.0,143.76433296203612,172.6744479370117,-1.6405925721623202,0.0168000010861604,0.0204563218358377,0.0413061187444743,-0.0059008655311093,Financial Services,9.0
2020-05-20,133.6641082763672,135.295976662217,123.62570691156,125.60371822214496,11693217.0,143.34400672912597,169.3049053955078,-1.6199661483196763,0.0633359498517033,-0.0603033241919841,0.0122087253406555,-0.0751016970393544,Financial Services,9.0
2020-05-21,128.42237854003906,137.22452202447752,127.28501308666128,135.642107085442,12925818.0,142.33027381896972,166.02635162353516,-1.6335462795307356,-0.0392156862745098,0.0562186172494227,0.068540573570627,-0.0088564428280168,Financial Services,9.0
2020-05-22,121.84547424316406,131.7355292156778,119.86746324866132,128.86741931005932,19823401.0,140.91599388122555,162.7359295654297,-1.6505855447746371,-0.0512130702736087,0.0576299210989299,0.0811688331794451,-0.016233766635889,Financial Services,9.0
2020-05-26,120.75758361816406,125.50481357011972,119.17517614935018,125.15866311530324,10894009.0,140.3819309234619,159.60177154541014,-1.6534040222952142,-0.0089284450797813,0.0364455743918776,0.0393120647972422,-0.0131040007708125,Financial Services,9.0
2020-05-27,133.8124542236328,138.85637348496394,118.77956530369724,121.20263343376438,21892494.0,140.43138008117677,156.85827026367187,-1.619581817663608,0.1081080807872762,-0.0942350311339061,0.0376939447870938,-0.1123429729105185,Financial Services,9.0
2020-05-28,133.6146697998047,136.03773063223045,128.17513870655034,133.51576319806134,17517918.0,139.83303260803223,154.34619598388673,-1.620094232183661,-0.0014780718654003,-0.0007402375943565,0.0181346916177411,-0.0407105829128224,Financial Services,9.0
2020-05-29,140.14207458496094,141.6255828164694,129.70806367181285,130.79597574466283,16719703.0,139.3904514312744,152.33950317382812,-1.603183208931972,0.0488524560584274,-0.066690170442939,0.0105857447586812,-0.0744530930061441,Financial Services,9.0
2020-06-01,150.427734375,151.5156313109991,143.0101935299019,143.40578967189694,16053809.0,139.02699089050293,150.49500701904296,-1.5765354005619638,0.0733945163898897,-0.0466798541657093,0.0072320236724905,-0.0493096627155666,Financial Services,9.0
2020-06-02,156.1639862060547,157.99365269622524,151.3178645541312,152.55412161748194,16245933.0,139.8280864715576,149.10248718261718,-1.5616740749225442,0.0381329404108077,-0.0231158583760126,0.0117163152313257,-0.0310322614685893,Financial Services,9.0
2020-06-03,154.1365509033203,162.19694166296415,152.65304229054928,158.24091869557478,13811294.0,140.5105007171631,147.88502166748046,-1.56692669930763,-0.0129827327797538,0.0266281279047748,0.0522938311023943,-0.0096246386991073,Financial Services,9.0
2020-06-04,141.03219604492188,156.85628468542802,139.84537732406238,154.284864244935,24104883.0,140.14209480285643,146.73975311279298,-1.6008771063993914,-0.0850178285526703,0.0939690976363429,0.1122019587319325,-0.0084152325081959,Financial Services,9.0
2020-06-05,143.80142211914062,145.6805419955983,138.75750212566112,143.40582587727022,17141306.0,139.97149162292482,145.98118560791016,-1.593702670605737,0.019635417669712,-0.0027509897749318,0.0130674637897587,-0.035075591876279,Financial Services,9.0
2020-06-08,145.03765869140625,152.1585107645027,142.91130278329064,148.35083333905604,17150988.0,140.09758949279785,145.0594323730469,-1.5904998624290911,0.0085968313389932,0.022843547514092,0.0490965735198973,-0.0146607158947581,Financial Services,9.0
2020-06-09,148.74642944335938,155.76837492063703,144.59260913034782,146.86732492517206,23273751.0,140.02341270446777,145.34327697753906,-1.5808912797709278,0.0255710881257687,-0.012632938654187,0.0472074893061653,-0.0279255127572206,Financial Services,9.0
2020-06-10,153.98818969726562,156.26290590266223,148.5486581626793,149.33986576773418,16033901.0,140.2607738494873,145.5905291748047,-1.567311069495755,0.0352395702775658,-0.0301862366111963,0.0147720173207348,-0.0353243423750888,Financial Services,9.0
2020-06-11,149.29039001464844,163.18592149997286,148.35083772724806,155.22442352373835,24325975.0,139.92698402404784,145.45404571533203,-1.5794820014785824,-0.030507532375391,0.0397482618171716,0.0930771999722219,-0.0062934545707074,Financial Services,9.0
2020-06-12,158.29037475585938,159.72443008829123,137.47180050942714,137.47180050942714,22227359.0,140.51049919128417,145.30075012207033,-1.5561650851492048,0.0602850909581511,-0.1315214161223761,0.0090596496132104,-0.1315214161223761,Financial Services,9.0
2020-06-15,153.5925750732422,161.30682189073488,150.4277601225095,158.29035174588498,24109165.0,140.80472831726075,145.02679565429688,-1.5683360171320322,-0.0296783660400253,0.0305859620518935,0.0502253889148878,-0.0206052600473916,Financial Services,9.0
2020-06-16,153.7409210205078,160.61450707962,149.53764712430626,159.22990524434135,17576830.0,142.31048927307128,144.9269061279297,-1.5679516864759635,0.0009658406156344,0.0357028186601102,0.04470889086319,-0.0273399812379221,Financial Services,9.0
2020-06-17,166.35073852539062,168.62545441844918,151.51565455895815,153.29586765313562,39969643.0,144.3428955078125,145.2305303955078,-1.5352825133446195,0.0820199165009605,-0.0784779856583708,0.013674215775792,-0.0891795497749963,Financial Services,9.0
2020-06-18,176.0430145263672,176.83422210424214,166.35075565221527,166.35075565221527,26257124.0,146.4618408203125,145.92580169677734,-1.5101720275988848,0.058264099618032,-0.0550561969199876,0.0044943991671788,-0.0550561969199876,Financial Services,9.0
2020-06-19,194.63629150390625,202.44942916178945,177.03199003526657,177.03199003526657,36814893.0,149.77253646850585,147.3529365539551,-1.4620010699761397,0.1056178061229133,-0.0904471685758889,0.0401422447864836,-0.0904471685758889,Financial Services,9.0
2020-06-22,202.44943237304688,214.070247545725,197.3066065488756,198.79011486879196,41613534.0,153.802734375,148.82062057495116,-1.4417589965555928,0.0401422612852435,-0.0180752174079305,0.0574010755992877,-0.0254030142929458,Financial Services,9.0
2020-06-23,201.9054718017578,209.1252151492241,194.38903886974597,204.18018752644264,20313825.0,157.8601287841797,149.87687759399415,-1.443168274847938,-0.002686896006143,0.0112662410997868,0.0357580370806149,-0.0372274850450409,Financial Services,9.0
2020-06-24,194.63629150390625,206.85050075619264,192.41102905932888,206.85050075619264,21457345.0,160.90132064819335,150.37236923217773,-1.4620010699761397,-0.0360028890400199,0.0627540175468317,0.0627540175468317,-0.011432926651979,Financial Services,9.0
2020-06-25,203.6856842041016,206.1087447143966,188.0099557376029,190.5813610397628,22336542.0,164.4048713684082,151.47609909057618,-1.4385561488468903,0.0464938610896914,-0.064336004837766,0.0118960766426128,-0.0769603839747075,Financial Services,9.0
2020-06-26,199.58132934570312,209.42193186247584,197.8011162809689,207.69117209501732,16997483.0,167.3768341064453,152.42851181030272,-1.4491896000772173,-0.0201504336175423,0.0406342756404174,0.0493062279374207,-0.0089197374853168,Financial Services,9.0
2020-06-29,190.8780670166016,197.8011057166856,186.42754213797613,197.8011057166856,14791621.0,169.39935073852538,153.0931233215332,-1.4717377760303447,-0.0436075977529254,0.0362694300518133,0.0362694300518133,-0.0233160621761657,Financial Services,9.0
2020-06-30,187.31768798828125,196.9604943068703,185.7352878008747,195.5264389494913,10328867.0,170.95703582763673,153.34630935668946,-1.4809619094362696,-0.0186526356011906,0.043822615201847,0.0514783543516312,-0.0084476816065846,Financial Services,9.0
2020-07-01,194.8341217041016,197.55388736240755,184.94406476480708,187.91108184659544,18253801.0,172.99191436767578,154.16223922729492,-1.461488536859916,0.0401266628717441,-0.0355329949238577,0.013959390862944,-0.0507614213197968,Financial Services,9.0
2020-07-02,194.93299865722656,199.72966648851076,189.98797093980355,197.70220210616188,15050875.0,175.68695449829102,155.21948654174804,-1.4612323691319462,0.0005074930010214,0.0142059244356298,0.0246067513675234,-0.0253678328014562,Financial Services,9.0
2020-07-03,194.5373992919922,202.4494441241304,192.26268338454688,195.82310959542025,23042797.0,178.2237533569336,156.13629379272462,-1.4622572772361664,-0.0020294119926303,0.0066090649309968,0.0406710733305453,-0.0116929490973149,Financial Services,9.0
