Date_Ticker,Close_CCL.NS,High_CCL.NS,Low_CCL.NS,Open_CCL.NS,Volume_CCL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-28,187.1514587402344,194.1057635283794,184.9752761335494,193.963844539016,2127959.0,,,-1.5341033336425791,0.0238095893954559,0.0364003884588322,0.0371586993494803,-0.0116279222258454,Fast Moving Consumer Goods,8.0
2020-01-29,196.8023376464844,203.42549324035645,184.83335509820608,192.07151222229004,9931524.0,,,-1.4775387628386558,0.0515672117717521,-0.0240384615384615,0.0336538461538462,-0.0608172783484826,Fast Moving Consumer Goods,8.0
2020-01-30,210.4271240234375,212.79253690336523,199.16776448991527,200.58701221787192,5434478.0,,,-1.3976828034805504,0.069230815750915,-0.0467625637675378,0.0112410075027413,-0.0535071682691825,Fast Moving Consumer Goods,8.0
2020-01-31,213.69137573242188,215.63100247528493,205.8855143104636,211.94096466892856,1617206.0,,,-1.3785507639317898,0.0155125045030829,-0.0081913041997779,0.0090767666042441,-0.0365286684837135,Fast Moving Consumer Goods,8.0
2020-02-03,218.9898834228516,220.3618197669685,203.42547226925197,204.89203088703155,1037741.0,,,-1.3474957878698324,0.0247951405257661,-0.0643767297167705,0.006264838917092,-0.0710736537703251,Fast Moving Consumer Goods,8.0
2020-02-04,223.1530303955078,227.64731433423043,213.26559418045184,220.17260185795524,850034.0,,,-1.3230952515052683,0.0190106817154541,-0.0133559850487809,0.0201399189191251,-0.0443078733796796,Fast Moving Consumer Goods,8.0
2020-02-05,233.3242950439453,240.23128800204304,223.34225139497005,224.0991862833092,1787294.0,,,-1.2634806583722642,0.0455797738010115,-0.0395377119167921,0.0296025450619998,-0.0427818442442746,Fast Moving Consumer Goods,8.0
2020-02-06,227.50547790527344,237.52144234135463,225.78845251944068,233.8012328015336,328619.0,197.5521667480469,,-1.2975852095984055,-0.0249387537529083,0.0276729815661032,0.0440251572327043,-0.0075471826069509,Fast Moving Consumer Goods,8.0
2020-02-07,230.36720275878903,232.56117902947284,222.87907047015008,225.21614069316735,283877.0,199.81939849853515,,-1.2808124120459254,0.0125787074661435,-0.0223602231738483,0.0095238221604878,-0.0325052012567934,Fast Moving Consumer Goods,8.0
2020-02-10,224.643798828125,230.93955442635243,221.4959210290113,230.36720771546575,211720.0,201.6206886291504,,-1.3143577388519474,-0.0248446995150471,0.0254777070063694,0.02802550362427,-0.014012751812135,Fast Moving Consumer Goods,8.0
2020-02-11,236.32907104492188,237.52144779085992,224.40530358554136,226.07463102985463,438250.0,204.0937614440918,,-1.2458694266380128,0.0520168919763384,-0.0433905146316851,0.0050454086781028,-0.0504540867810292,Fast Moving Consumer Goods,8.0
2020-02-12,237.4737701416016,239.33387511344444,229.0317507908128,235.61366516975872,299483.0,206.7163215637207,,-1.239160253957233,0.0048436660442087,-0.0078328860098262,0.0078328860098264,-0.0355492707500073,Fast Moving Consumer Goods,8.0
2020-02-13,235.51828002929688,240.28778764070736,232.22732268850007,239.52467806718735,170826.0,209.03058471679688,,-1.250621537430824,-0.0082345520144757,0.0170109854631757,0.0202511143118793,-0.0139732565148974,Fast Moving Consumer Goods,8.0
2020-02-14,231.5595703125,240.3354604884476,229.03173736502043,236.09060206938724,108085.0,211.1989532470703,,-1.2738238507375346,-0.0168085030015693,0.01956745623069,0.0378990605488864,-0.0109165557012743,Fast Moving Consumer Goods,8.0
2020-02-17,229.1748046875,233.41966288301876,226.55157591376167,233.0381081562633,126404.0,213.2149658203125,,-1.287801152220275,-0.0102987132934374,0.0168574528689191,0.0185223598261901,-0.0114464099895941,Fast Moving Consumer Goods,8.0
2020-02-18,233.6104736328125,235.9952274043005,223.78529973858744,229.12713945349145,287572.0,215.45512847900392,,-1.2618033428438244,0.0193549589858314,-0.0191914947545029,0.0102082485190126,-0.0420579340533687,Fast Moving Consumer Goods,8.0
2020-02-19,233.22889709472656,236.61525004541932,230.4148908179522,236.56755206336277,108478.0,217.81340637207032,,-1.264039793359404,-0.0016333879733735,0.0143149284253578,0.0145194398844898,-0.0120654271911745,Fast Moving Consumer Goods,8.0
2020-02-20,237.5691680908203,247.9189904846752,231.32111044403905,233.22891341677337,259203.0,220.39579544067385,,-1.2386011189700934,0.0186094907198868,-0.0182694358402084,0.0435655117919098,-0.0262999517024562,Fast Moving Consumer Goods,8.0
2020-02-24,231.65496826171875,236.3767774324868,230.22411611570536,233.0381224251222,149067.0,222.74870376586915,,-1.273264715750395,-0.0248946438489047,0.0059707511295021,0.0203829393610648,-0.0061766520992412,Fast Moving Consumer Goods,8.0
2020-02-25,225.6453857421875,235.61365275537733,223.02215681474908,232.27499775681932,118902.0,224.89101867675785,,-1.3084873580848568,-0.0259419539525772,0.0293806673370513,0.0441766933562697,-0.0116254490151002,Fast Moving Consumer Goods,8.0
2020-02-26,225.59767150878903,232.46575838571852,220.0173427338828,220.4942934136054,264785.0,226.81332931518557,,-1.308767015011406,-0.0002114567210913,-0.0226215902897067,0.0304439617261824,-0.0247357551945692,Fast Moving Consumer Goods,8.0
2020-02-27,225.8361358642578,229.60404313972404,219.63577732944188,227.8870178651608,149062.0,228.26501922607423,,-1.3073693564095157,0.0010570337622454,0.0090812836176743,0.0166842532132722,-0.0274551214361139,Fast Moving Consumer Goods,8.0
2020-02-28,223.594482421875,227.98243468567608,212.76771026103444,220.44661944499623,198585.0,228.9233871459961,,-1.320507865978567,-0.0099260175250704,-0.014078446582324,0.0196245999287314,-0.0484214639089919,Fast Moving Consumer Goods,8.0
2020-03-02,216.2017517089844,229.36559425795892,212.0522892520056,227.02853868259655,123038.0,229.0489059448242,,-1.3638372501627196,-0.0330631178051259,0.0500772398374711,0.0608868450182291,-0.0191925478132299,Fast Moving Consumer Goods,8.0
2020-03-03,218.9680633544922,221.8774654568224,211.4799317450137,220.3512174359797,206911.0,229.04781494140624,,-1.3476236770303585,0.0127950473279761,0.0063166932213685,0.0132868787245021,-0.0341973687612874,Fast Moving Consumer Goods,8.0
2020-03-04,214.7232208251953,222.2113384259245,206.99661330813117,217.4895291901101,345631.0,228.62632446289064,,-1.3725030375665708,-0.019385669600707,0.0128831355746421,0.0348733479870126,-0.0359840332469414,Fast Moving Consumer Goods,8.0
2020-03-05,217.5849456787109,220.3035563167713,213.340072209058,215.72482604352265,102362.0,227.8393569946289,,-1.3557302400140905,0.0133275052531246,-0.0085489353566535,0.0124944794759593,-0.0195090402803923,Fast Moving Consumer Goods,8.0
2020-03-06,219.40933227539065,223.15416840977025,205.486201780891,205.486201780891,116082.0,227.4345497131348,,-1.3450373646994094,0.0083847096635702,-0.0634573304157548,0.0170678069868026,-0.0634573304157548,Fast Moving Consumer Goods,8.0
2020-03-09,203.8538360595703,218.44911463447224,200.7811481467065,218.44911463447224,327871.0,226.10888137817383,,-1.4362093683725785,-0.0708971494261506,0.0715967815814704,0.0715967815814704,-0.0150729953002498,Fast Moving Consumer Goods,8.0
2020-03-11,201.21324157714844,211.24749464231195,199.0047421119052,206.2543749720218,391346.0,224.937353515625,,-1.4516861031877537,-0.0129533715600536,0.0250536861061427,0.0498687511145543,-0.010975915143221,Fast Moving Consumer Goods,8.0
2020-03-12,188.01026916503903,192.04317286485477,179.80042059472026,192.04317286485477,440203.0,222.52141342163085,,-1.529069777263631,-0.0656168168089829,0.0214504437322811,0.0214504437322811,-0.0436670220556518,Fast Moving Consumer Goods,8.0
2020-03-13,182.633056640625,192.04317515349243,171.59057406929918,173.84708723804533,460510.0,219.77937774658204,,-1.5605860486332768,-0.028600632020232,-0.0481072242023973,0.0515247277024122,-0.0604626718428887,Fast Moving Consumer Goods,8.0
2020-03-16,177.97604370117188,183.40125830877463,174.47124646601117,175.71953021207207,361036.0,216.9022659301758,,-1.5878811728087432,-0.0254992881634617,-0.0126787484549806,0.0304828363120146,-0.0196925224444554,Fast Moving Consumer Goods,8.0
2020-03-17,173.4149932861328,179.70439556052077,170.39030448185946,174.03912774563142,652637.0,213.99503707885745,,-1.6146138529768326,-0.0256273278143952,0.003599080146829,0.0362679267530836,-0.0174419105693049,Fast Moving Consumer Goods,8.0
2020-03-18,172.59878540039062,178.02399866354958,166.78947703654052,174.27916300512322,777093.0,211.16623611450197,,-1.6193977124773271,-0.0047066742631385,0.0097357440890124,0.0314325112460882,-0.0336578751140907,Fast Moving Consumer Goods,8.0
2020-03-19,159.25180053710938,171.87863278310917,150.41780322016834,171.87863278310917,498015.0,207.4483024597168,,-1.6976254550126773,-0.0773295410643778,0.0792884739978649,0.0792884739978649,-0.0554718834396005,Fast Moving Consumer Goods,8.0
2020-03-20,173.46299743652344,175.67149694912058,156.22712486626074,158.43562437885788,167798.0,204.46000747680665,,-1.614332496823675,0.0892372761342972,-0.086631577222483,0.0127318191501062,-0.0993633963725891,Fast Moving Consumer Goods,8.0
2020-03-23,147.297119140625,161.31627770678892,144.03239080963297,145.0406204756469,118778.0,199.94640502929687,205.58892944335935,-1.7676927959107034,-0.1508441493723957,-0.0153193672635498,0.0951760540053725,-0.022164237495203,Fast Moving Consumer Goods,8.0
2020-03-24,144.5124969482422,170.87042120214323,131.5495819395959,156.89927654025576,131065.0,195.58928146362305,204.77872802734376,-1.784013688618331,-0.0189047973825226,0.0857142451593646,0.1823920063006125,-0.0897009966777407,Fast Moving Consumer Goods,8.0
2020-03-25,156.08309936523438,167.41365005277353,142.11195492072235,143.1201845582766,179487.0,192.11116714477535,204.12803009033203,-1.7161974652445044,0.0800664486555529,-0.0830513672503681,0.0725930657042226,-0.0895109368107789,Fast Moving Consumer Goods,8.0
2020-03-26,165.109130859375,168.03779245828014,149.6976618207119,149.6976618207119,95787.0,189.08674011230468,203.69286041259767,-1.6632951749465583,0.0578283717509973,-0.0933411069299928,0.0177377325146208,-0.0933411069299928,Fast Moving Consumer Goods,8.0
2020-03-27,168.61392211914062,172.83886632414917,163.33273453701386,167.07757078001086,311846.0,186.2256294250488,203.3646875,-1.6427533139107102,0.0212271195513147,-0.009111651753431,0.0250569119792092,-0.0313211834215868,Fast Moving Consumer Goods,8.0
2020-03-30,159.587890625,177.30387226803575,152.72235232852873,161.36429602286157,335899.0,183.0252998352051,202.7717849731445,-1.6956556042086564,-0.0535307605724451,0.0111312041966629,0.1110108140013255,-0.0430204213464036,Fast Moving Consumer Goods,8.0
2020-03-31,170.34230041503906,176.67973142466002,159.01176414288696,162.27649244982362,198752.0,180.73232727050785,202.4147869873047,-1.6326231509023446,0.0673886329841265,-0.047350587291372,0.0372040943099851,-0.0665162807156252,Fast Moving Consumer Goods,8.0
2020-04-01,169.4300994873047,182.44102838964992,168.03778930625649,170.43832915348872,65785.0,178.25542907714845,202.02629791259767,-1.6379696332761746,-0.0053551051354349,0.0059507116458936,0.0767923110575765,-0.0082176082364427,Fast Moving Consumer Goods,8.0
2020-04-03,171.25450134277344,175.04735098968666,167.557664489056,170.53433946101532,528222.0,176.08199310302734,201.67524353027343,-1.6272766685285145,0.0107678733648235,-0.0042052143220263,0.0221474449849448,-0.0215868010751907,Fast Moving Consumer Goods,8.0
2020-04-07,170.96644592285156,175.7675254789455,169.52612205602338,174.75929584181935,65906.0,173.75106811523438,201.3733056640625,-1.6289649843134189,-0.0016820312322495,0.0221847620361677,0.0280819989570375,-0.0084245996871112,Fast Moving Consumer Goods,8.0
2020-04-08,176.3916473388672,180.1844969864382,167.6056782405868,167.6056782405868,549216.0,171.6001838684082,201.18271087646485,-1.597167446223595,0.0317325507162015,-0.0498094395671786,0.0215024333906499,-0.0498094395671786,Fast Moving Consumer Goods,8.0
2020-04-09,178.16806030273438,182.15295036279304,176.67972275138453,177.25585814278824,166942.0,170.3158950805664,201.05413604736327,-1.5867557481961128,0.0100708451373239,-0.0051198972385744,0.0223659058379361,-0.0083535598289666,Fast Moving Consumer Goods,8.0
2020-04-13,181.24075317382807,186.23387297992625,171.4465538134564,181.19273944793895,203806.0,169.3172706604004,201.0229693603516,-1.568746450270601,0.0172460364998798,-0.000264916830505,0.0275496527059189,-0.0540397189310843,Fast Moving Consumer Goods,8.0
2020-04-15,178.26405334472656,187.14604929220903,177.44787872437428,185.3216451744992,144372.0,168.82995986938477,200.8452212524414,-1.5861931253227768,-0.0164240093741312,0.0395906617029777,0.0498249410401685,-0.0045784587808848,Fast Moving Consumer Goods,8.0
2020-04-16,177.68797302246094,182.39302554302324,176.34366183677645,181.43280954684863,719292.0,168.58270568847655,200.4629339599609,-1.5895695780266272,-0.0032316123831853,0.0210753517004458,0.0264792964910887,-0.0075655721814923,Fast Moving Consumer Goods,8.0
2020-04-17,179.2722930908203,186.2818716020691,176.9197672303156,186.2818716020691,647257.0,168.64751815795898,199.8398373413086,-1.5802837517766726,0.0089163044713167,0.0391001776704986,0.0391001776704986,-0.0131226405371681,Fast Moving Consumer Goods,8.0
2020-04-20,182.48904418945312,185.03361059572472,179.94446313144888,183.83334065847723,307123.0,169.101220703125,199.21579071044923,-1.5614301170927496,0.0179433812284823,0.0073664502710011,0.0139436666873542,-0.0139437469756406,Fast Moving Consumer Goods,8.0
2020-04-21,178.64816284179688,182.44101254058384,173.99111008204213,173.99111008204213,71661.0,169.4036895751953,198.4089562988281,-1.5839418289326188,-0.0210471886940719,-0.0260682935982881,0.0212308351703887,-0.0260682935982881,Fast Moving Consumer Goods,8.0
2020-04-22,181.1927490234375,182.5850592374099,175.7675347010947,176.82376346781422,83995.0,170.50073699951173,197.5697506713867,-1.5690278064237586,0.0142435619889021,-0.0241123642042548,0.0076841386947128,-0.0299416745514526,Fast Moving Consumer Goods,8.0
2020-04-23,186.5699615478516,191.0349598434704,184.4574893934914,191.0349598434704,171771.0,171.1560852050781,196.63466400146484,-1.5375115350541129,0.0296767533656576,0.0239320320301059,0.0239320320301059,-0.011322680976264,Fast Moving Consumer Goods,8.0
2020-04-24,182.9210968017578,188.1062558897773,179.80039567521862,184.36142039862204,924648.0,172.93728408813476,195.7429763793945,-1.5588978222813514,-0.0195576217941058,0.0078740157480314,0.0283464246534612,-0.0170603674540683,Fast Moving Consumer Goods,8.0
2020-04-27,179.89645385742188,186.28188370090984,176.2956442498012,184.26542445994951,120482.0,174.70648193359375,194.7335614013672,-1.5766254957547674,-0.0165352329349627,0.0242860295956155,0.0354950289823319,-0.0200160121581636,Fast Moving Consumer Goods,8.0
2020-04-28,183.3532257080078,189.88269684857056,180.568605420226,181.8648881120974,97481.0,176.06998825073242,193.90774993896488,-1.5563650803050564,0.0192153418061571,-0.0081173243075669,0.0356114331523187,-0.0151871900645823,Fast Moving Consumer Goods,8.0
2020-04-29,184.07339477539065,187.2421103422992,180.61662614472624,185.3216784413525,110735.0,177.0182014465332,192.86263641357425,-1.5521441119768362,0.0039277687349209,0.0067814453440435,0.0172144136895777,-0.0187792952636224,Fast Moving Consumer Goods,8.0
2020-04-30,186.32989501953125,188.25032678545944,182.53704521216935,184.8895711950851,69265.0,177.90400009155277,191.8397589111328,-1.5389185841188393,0.0122586984767355,-0.0077299663819119,0.0103066218425493,-0.0203555624123777,Fast Moving Consumer Goods,8.0
2020-05-04,180.9046936035156,183.30523367071584,177.5439375094353,183.30523367071584,54741.0,178.9698402404785,190.7474871826172,-1.5707161222086632,-0.0291161083703017,0.0132696394957083,0.0132696394957083,-0.0185774952939917,Fast Moving Consumer Goods,8.0
2020-05-05,180.0404815673828,184.31343939956895,177.39988783772787,179.56037361653645,49727.0,179.4547492980957,189.71710540771485,-1.5757813378623151,-0.0047771675732575,-0.0026666666666667,0.0237333170572915,-0.0146666666666666,Fast Moving Consumer Goods,8.0
2020-05-06,182.10491943359372,186.37789143739067,178.60013764691362,179.6563808807864,49053.0,180.08849029541017,188.7757077026367,-1.563681502915887,0.011466520463834,-0.0134457573162938,0.0234643414197006,-0.019245947872145,Fast Moving Consumer Goods,8.0
2020-05-07,178.02401733398438,183.68929978655828,176.34363955302058,183.68929978655828,48726.0,180.4269660949707,187.66397857666016,-1.5875999955215443,-0.0224096203018695,0.0318231356499807,0.0318231356499807,-0.0094390510119277,Fast Moving Consumer Goods,8.0
2020-05-08,179.99244689941406,181.48078430421265,177.4958946365318,180.6645950220466,65145.0,180.87826614379884,186.5992495727539,-1.5760628728814317,0.0110571011423519,0.0037343129348541,0.0082688881141235,-0.0138703168154462,Fast Moving Consumer Goods,8.0
2020-05-11,182.5850524902344,184.74553832399505,178.69618971085103,184.74553832399505,44622.0,181.1879364013672,185.4995672607422,-1.5608674047864344,0.0144039688080308,0.0118327639874913,0.0118327639874913,-0.0212989109806309,Fast Moving Consumer Goods,8.0
2020-05-12,182.82508850097656,184.36143969243923,177.92799655018464,181.19272451737925,70818.0,181.4207878112793,184.5229696655273,-1.5594605345876669,0.0013146531299708,-0.0089285556866479,0.008403393670199,-0.0267856670599437,Fast Moving Consumer Goods,8.0
2020-05-13,182.2489776611328,187.14606987708547,180.61661358914856,185.89780094962973,35223.0,181.47119903564453,183.65504150390623,-1.562837166157476,-0.0031511585448551,0.0200210905724882,0.0268703412156205,-0.0089567804052068,Fast Moving Consumer Goods,8.0
2020-05-14,179.65640258789062,181.8648874590895,178.60015922639653,181.48080695585452,27627.0,181.54081649780272,182.73621612548828,-1.5780324553865144,-0.0142254574292467,0.0101549643746841,0.0122928258575056,-0.0058792414090411,Fast Moving Consumer Goods,8.0
2020-05-15,179.7523956298828,182.3929890916383,178.8401935461679,181.72084095899208,13100.0,181.64403762817383,181.8145413208008,-1.5774698325131786,0.0005343146172885,0.0109508711815022,0.0146901711796518,-0.0050747701053908,Fast Moving Consumer Goods,8.0
2020-05-18,178.07200622558594,181.4807750362422,176.19958846111345,181.2407211010091,42673.0,181.5840232849121,180.904091796875,-1.5873187288013662,-0.0093483561006711,0.01779457053687,0.0191426428157266,-0.0105149473191225,Fast Moving Consumer Goods,8.0
2020-05-19,175.76751708984375,181.8648790440265,173.07890973640764,177.7359625442379,59288.0,181.24794692993163,180.09540710449218,-1.6008255233795412,-0.0129413330291949,0.0111991424068873,0.0346899248230609,-0.0152963835295109,Fast Moving Consumer Goods,8.0
2020-05-20,173.51101684570312,175.43144871926205,172.3107469247288,174.32720625265864,37341.0,180.99108963012696,179.18626617431642,-1.614051051237538,-0.0128379821340208,0.0047039630208687,0.0110680688089488,-0.0069175430055931,Fast Moving Consumer Goods,8.0
2020-05-21,171.25450134277344,174.75928330663723,171.0144473821874,174.75928330663723,36413.0,180.49417724609376,178.31689178466797,-1.6272766685285145,-0.0130050272538966,0.0204653421450733,0.0204653421450733,-0.0014017381073421,Fast Moving Consumer Goods,8.0
2020-05-22,169.6701202392578,172.8388351473043,168.2778103309171,171.73459289455505,20151.0,179.64918518066406,177.3585952758789,-1.6365628525103866,-0.0092516172777521,0.0121675675857719,0.0186757391553573,-0.0082059817390202,Fast Moving Consumer Goods,8.0
2020-05-26,168.51788330078125,173.5110028386063,167.3176134767016,169.5741266066638,42908.0,178.92902450561525,176.34076629638673,-1.6433162050829844,-0.0067910421519814,0.0062678410456729,0.0296296122406962,-0.0071225071225071,Fast Moving Consumer Goods,8.0
2020-05-27,175.09535217285156,179.12825549153803,167.4616250515133,168.51786826314233,734383.0,178.68896942138673,175.76559661865235,-1.604765135554604,0.0390312810915767,-0.0375651542321696,0.0230326120518906,-0.0435975428622592,Fast Moving Consumer Goods,8.0
2020-05-28,189.59461975097656,192.04317313884303,176.58369184047368,176.58369184047368,265363.0,179.00103912353515,175.53322418212892,-1.5197837721477176,0.0828078381190354,-0.0686249848629255,0.01291467759519,-0.0686249848629255,Fast Moving Consumer Goods,8.0
2020-05-29,203.75778198242188,206.44638904922283,186.85799334431405,191.7550849446764,425826.0,179.98525848388672,175.84817443847658,-1.4367723489778317,0.0747023425561756,-0.0589066926473561,0.0131951135345245,-0.0829405801029271,Fast Moving Consumer Goods,8.0
2020-06-01,200.0609893798828,208.46287853655625,197.99651639606105,203.61378529292972,124508.0,180.67181320190429,176.1967330932617,-1.458439545193331,-0.0181430744218543,0.0177585641461601,0.0419966390385064,-0.0103192181055432,Fast Moving Consumer Goods,8.0
2020-06-02,196.2681121826172,203.5177447177921,192.04316833983327,200.7811383599881,426795.0,181.4399841308594,176.56257446289064,-1.4806699008800426,-0.0189586046186324,0.022994189566422,0.0369373937240988,-0.0215263895688405,Fast Moving Consumer Goods,8.0
2020-06-03,198.8126983642578,201.50130572452417,192.23521380893936,195.11586141242515,486126.0,182.37859497070312,177.07052856445313,-1.4657558783711824,0.0129648476940208,-0.01859457158546,0.0135233180897751,-0.0330838251753285,Fast Moving Consumer Goods,8.0
2020-06-04,200.1089782714844,206.54243621976752,198.2845740081311,201.59731577671005,190278.0,183.27879791259767,177.620732421875,-1.4581582784731528,0.0065201061999146,0.0074376348231934,0.0321497716087231,-0.0091170535131018,Fast Moving Consumer Goods,8.0
2020-06-05,207.9347381591797,209.32704816386843,200.6851058084794,200.6851058084794,230137.0,184.77433395385745,178.5943911743164,-1.412290875766921,0.0391074901051078,-0.0348649408698151,0.0066958989970349,-0.0348649408698151,Fast Moving Consumer Goods,8.0
2020-06-08,213.79205322265625,220.56157789806247,205.00608405252612,210.19124378379453,447003.0,186.46431427001957,179.40097229003905,-1.3779606851337811,0.028169006849604,-0.0168425784989847,0.0316640612846166,-0.0410958641244716,Fast Moving Consumer Goods,8.0
2020-06-09,218.3050994873047,221.71385434772856,211.82364190217328,215.85654591368632,605726.0,188.25031661987305,180.82113189697264,-1.3515093611188496,0.0211095136447764,-0.0112161996186477,0.0156146368931804,-0.0296899046350876,Fast Moving Consumer Goods,8.0
2020-06-10,215.08837890625,221.8098907470703,212.59181150468063,218.54516228507936,95741.0,189.8634811401367,182.2326495361328,-1.3703628169368138,-0.0147349768219305,0.016071455819266,0.03125,-0.0116071701049804,Fast Moving Consumer Goods,8.0
2020-06-11,219.64938354492188,224.0663824736217,215.90454745665195,215.95254652948407,273609.0,191.73350143432617,183.50397521972656,-1.3436304050676624,0.021205258330855,-0.0168306277749318,0.0201093162995218,-0.0170491536458333,Fast Moving Consumer Goods,8.0
2020-06-12,220.5615692138672,225.02658153329293,208.36683132474656,209.327047137303,117888.0,193.778759765625,184.6130239868164,-1.3382840121268116,0.0041529170454455,-0.0509359908736896,0.0202438363824672,-0.0552894955027093,Fast Moving Consumer Goods,8.0
2020-06-15,217.4888916015625,227.13906389436215,213.93609586115477,221.8098629578849,189335.0,195.66558456420896,185.59052337646483,-1.356293220619344,-0.013931155927374,0.019867549668874,0.0443708744006967,-0.0163355273653076,Fast Moving Consumer Goods,8.0
2020-06-16,222.19395446777344,234.1486542016456,220.8976717875791,225.65073758508885,538562.0,197.8716819763184,186.84264465332032,-1.3287164719917817,0.0216335778418999,0.0155575030184575,0.0538029928064764,-0.0058340141760353,Fast Moving Consumer Goods,8.0
2020-06-17,228.2433013916016,230.4518007457613,222.7700740542359,223.39420848723,121275.0,200.49547119140624,188.0006646728516,-1.2932607673130323,0.0272255243771968,-0.0212452802549149,0.0096760752262803,-0.023979793947929,Fast Moving Consumer Goods,8.0
2020-06-18,230.259765625,234.77277722620036,226.6589561583405,228.48336042742213,177606.0,203.3329086303711,189.21725799560548,-1.281442109653803,0.0088347137510894,-0.0077147876562634,0.0195996534129641,-0.0156380314940638,Fast Moving Consumer Goods,8.0
2020-06-19,234.3406982421875,238.1335481964212,227.33111909476895,231.74811818813745,137357.0,206.4872184753418,190.47898193359376,-1.257523438182187,0.0177231684663211,-0.0110632940564625,0.016185195242159,-0.0299119154291084,Fast Moving Consumer Goods,8.0
2020-06-22,238.46961975097656,240.05397009289703,235.2528906910391,238.13353833215388,216464.0,209.92719345092772,191.82904541015623,-1.2333234999903926,0.0176193104303286,-0.0014093259307984,0.0066438246665339,-0.0134890518267968,Fast Moving Consumer Goods,8.0
2020-06-23,238.61366271972656,240.053986639564,233.86059671460973,238.13355474644743,716481.0,213.431982421875,193.07348571777345,-1.2324792526649608,0.00060403068911,-0.0020120724346076,0.006036217303823,-0.0199195048219,Fast Moving Consumer Goods,8.0
2020-06-24,237.5093994140625,245.28713910809464,235.25288627683705,244.1828967270796,309792.0,216.55268478393555,194.2603125,-1.23895142795036,-0.0046278293249331,0.0280978240418301,0.0327470816448522,-0.0095007319406823,Fast Moving Consumer Goods,8.0
