Date_Ticker,Close_IRCTC.NS,High_IRCTC.NS,Low_IRCTC.NS,Open_IRCTC.NS,Volume_IRCTC.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-01-10,177.21205139160156,179.1730230677316,175.55053626602293,176.19775213913582,2543885.0,,,-1.774337913877685,,-0.0057236471475878,0.0110656790028162,-0.0093758585408337,Consumer Services,6.0
2020-01-13,181.44309997558597,182.1482731986196,176.98020146223473,177.74333210908827,3914925.0,,,-1.7571441732763025,0.0238756255613487,-0.0203907884454987,0.003886470321156,-0.0245966835550743,Consumer Services,6.0
2020-01-14,188.205078125,190.05013476447,182.00338308012465,182.57331741170904,14487235.0,,,-1.7296654771693063,0.037267761355069,-0.029923532188385,0.009803437069028,-0.0329517944290344,Consumer Services,6.0
2020-01-15,190.37857055664065,192.4264781893146,188.14712125123927,188.94890002477024,8562850.0,,,-1.7208330413494597,0.0115485323419225,-0.0075096190064366,0.01075702809768,-0.0117211159789513,Consumer Services,6.0
2020-01-16,193.90444946289065,194.8124884195698,190.25298432130396,190.2626537186739,7607070.0,,,-1.7065049035125597,0.0185203560250548,-0.0187813933837226,0.0046829196503455,-0.0188312601990369,Consumer Services,6.0
2020-01-17,197.420654296875,198.02923666780356,195.1312478385186,195.1312478385186,5496735.0,,,-1.6922160782682218,0.0181336985495905,-0.0115965903694842,0.0030826681893849,-0.0115965903694842,Consumer Services,6.0
2020-01-20,191.91452026367188,198.6475169558596,190.89056634605424,198.45432060648704,4438240.0,,,-1.7145913921896203,-0.0278903646268093,0.034076631272246,0.0350833104391332,-0.0053354687087293,Consumer Services,6.0
2020-01-21,189.8666076660156,192.1173811925948,188.9489139745619,191.73097376360528,2882445.0,,,-1.7229135083930809,-0.0106709622327826,0.0098193469642073,0.0118544990835798,-0.0048333601296969,Consumer Services,6.0
2020-01-22,192.5906982421875,194.3584734293221,190.68768414816515,191.26728788621875,2970515.0,,,-1.7118436031883375,0.0143473916222471,-0.0068716213609887,0.0091789229867764,-0.0098811319102715,Consumer Services,6.0
2020-01-23,192.32989501953125,193.34417947861093,191.0740967131281,192.92880808907327,1633700.0,,,-1.7129034309991855,-0.0013541838989974,0.0031139884388811,0.0052736703203457,-0.0065293973475918,Consumer Services,6.0
2020-01-24,193.72091674804688,195.63360028392097,191.6730090420913,193.19928516367665,2432850.0,,,-1.707250726640858,0.0072324779690352,-0.0026926962412048,0.0098733970909383,-0.0105714330715203,Consumer Services,6.0
2020-01-27,194.66758728027344,196.5706012562705,192.2332723673346,193.56635203821875,2760640.0,,,-1.703403735228921,0.0048867749963097,-0.0056570036000352,0.0097757104949225,-0.0125049832226771,Consumer Services,6.0
2020-01-28,202.6080780029297,204.77190037465573,195.16023972327807,195.8267795574025,6514465.0,,,-1.6711359096478524,0.0407899991652123,-0.0334700299828576,0.0106798425465284,-0.0367598288926261,Consumer Services,6.0
2020-01-29,215.6876678466797,218.2958550920368,205.4674245054504,207.2062209156668,14390900.0,,,-1.617984292387495,0.0645561123360583,-0.0393228181086454,0.0120924263839281,-0.0473844584776829,Consumer Services,6.0
2020-01-30,219.6965484619141,224.88395901813112,215.6200573206954,218.8561363325548,19073065.0,,,-1.6016933772556858,0.0185865082378472,-0.0038253315094978,0.0236117071138981,-0.018555098702087,Consumer Services,6.0
2020-01-31,233.8290863037109,238.6011108796945,221.4160414035261,222.5848887935527,16631450.0,,,-1.5442628881303984,0.0643275369628615,-0.048087249058287,0.0204081735570968,-0.05308597444572,Consumer Services,6.0
2020-02-03,241.66331481933597,244.010693708906,229.14400987474636,230.7475526778171,14263290.0,,,-1.512426880995079,0.033504080435269,-0.0451692974156184,0.0097134266792826,-0.0518047389772372,Consumer Services,6.0
2020-02-04,272.9229736328125,277.8205826698862,248.45429672327745,249.22708208508087,32973625.0,,,-1.3853967951291066,0.1293521064082309,-0.0868226343584099,0.0179450229926885,-0.0896541488751875,Consumer Services,6.0
2020-02-05,291.45074462890625,299.0338217195161,278.4001542497985,281.49132481956343,54801510.0,,,-1.3101053674592629,0.0678864470420903,-0.034171879787179,0.0260183829698739,-0.0447780306608054,Consumer Services,6.0
2020-02-06,290.62969970703125,301.9705189313207,284.3893704239414,295.98132869785104,27968115.0,212.607112121582,,-1.3134418532330818,-0.0028170966690114,0.018413909508266,0.0390215426562445,-0.021471753538542,Consumer Services,6.0
2020-02-07,292.4071044921875,295.20848798779184,286.3213098501482,289.79890257704653,11897055.0,218.3668647766113,,-1.3062190014475197,0.0061157025140512,-0.0089197624649733,0.0095804221325928,-0.0208127454789727,Consumer Services,6.0
2020-02-10,285.9735717773437,297.1404873838429,283.2301456418932,294.4163705629141,14954080.0,223.59338836669923,,-1.332362991631949,-0.0220019712791063,0.0295230035877016,0.0390487678182851,-0.0095932855557246,Consumer Services,6.0
2020-02-11,272.02459716796875,290.7649217786589,266.34453351411787,288.871577053999,14445050.0,227.78436431884765,,-1.38904753361445,-0.0487771458134443,0.0619318255092484,0.0688920222869347,-0.0208806987051379,Consumer Services,6.0
2020-02-12,273.42529296875,280.13898032362755,260.819050646136,269.5130190010072,26712510.0,231.93670043945312,,-1.38335551666356,0.0051491512729503,-0.0143083835634398,0.0245540099161376,-0.0461048873194579,Consumer Services,6.0
2020-02-13,305.3224792480469,311.01218252862714,292.7645264583249,305.9310616769433,56906935.0,237.50760192871093,,-1.2537347061448236,0.1166577749006652,0.0019932447502561,0.018635061835581,-0.0411301284486157,Consumer Services,6.0
2020-02-14,300.8885803222656,309.87233537986896,299.1884171623398,308.92564826038813,16647740.0,242.68099822998047,,-1.271752771045142,-0.0145220192653391,0.026711109904917,0.0298574144887164,-0.0056504741991366,Consumer Services,6.0
2020-02-17,293.402099609375,302.3568756986222,291.73091521081125,302.3375663832161,7844795.0,247.75537719726563,,-1.3021756330945016,-0.0248812391114088,0.0304546790419613,0.0305204908252847,-0.005695884251642,Consumer Services,6.0
2020-02-18,316.57635498046875,318.39243300722745,286.90094311906,292.6969217679299,37932555.0,254.0908645629883,,-1.2080022556038656,0.0789846269060348,-0.0754302487752507,0.0057366192963803,-0.0937385606806913,Consumer Services,6.0
2020-02-19,353.9217529296875,361.8042868057656,320.4016672718411,321.9279580372862,66560220.0,262.1574172973633,,-1.0562415106611551,0.1179664790553381,-0.0903979329542861,0.0222719677748772,-0.0947104420126041,Consumer Services,6.0
2020-02-20,372.88427734375,381.9549681505265,359.74672049422907,361.28265122253725,60260010.0,271.18513641357424,,-0.9791833726012644,0.0535782959286758,-0.0311132081080415,0.024325752942419,-0.0352322627896961,Consumer Services,6.0
2020-02-24,373.5543212890625,386.4495663457486,351.90038850923463,368.9904798169104,49287130.0,280.176806640625,,-0.9764605105119852,0.0017969219568214,-0.012217343534946,0.0345204012422801,-0.0579672929631878,Consumer Services,6.0
2020-02-25,379.0793762207031,387.2456900454375,372.291874986056,373.5153789130591,28821120.0,289.3973960876465,,-0.954008307608288,0.014790499310983,-0.014677657653432,0.0215424904043839,-0.0179052242364547,Consumer Services,6.0
2020-02-26,379.0211181640625,385.2454074552432,376.7586373239852,380.4485296506004,18443625.0,298.2180480957031,,-0.9542450512650756,-0.0001536830022815,0.0037660473734342,0.0164220118428504,-0.005969273825787,Consumer Services,6.0
2020-02-27,370.8159790039063,382.5848273265138,366.8153505254919,382.0022049115179,17376895.0,305.97446365356444,,-0.9875883304824276,-0.0216482374383281,0.0301665153094543,0.0317377054630203,-0.0107887165196087,Consumer Services,6.0
2020-02-28,338.655517578125,362.3679895362648,336.227949134959,357.72647985826745,25451290.0,311.922412109375,,-1.118279013985506,-0.0867288985554812,0.0563137503753883,0.070019446686468,-0.0071682530393322,Consumer Services,6.0
2020-03-02,334.66461181640625,363.88282485082107,317.8075891507853,351.51194435803774,24522045.0,316.9641883850098,,-1.1344968845841314,-0.011784558510251,0.0503409441774913,0.0873059534912632,-0.0503698989090264,Consumer Services,6.0
2020-03-03,337.7816162109375,351.3177421033244,327.5372878093447,343.7437393606064,21576015.0,321.77010345458984,,-1.1218302928518116,0.0093138153377304,0.0176508219024735,0.0400736015305636,-0.0303282591767676,Consumer Services,6.0
2020-03-04,304.0092468261719,342.77267386067166,304.0092468261719,340.2479966817592,22030465.0,323.3244171142578,,-1.2590712975743128,-0.099982852126788,0.119202788184624,0.1275073947229774,0.0,Consumer Services,6.0
2020-03-05,277.8789367675781,296.1536507474914,274.0433665093198,292.667665778544,38036670.0,322.6458267211914,,-1.365257214389778,-0.0859523528688411,0.0532200431705818,0.0657650205247419,-0.0138030262490403,Consumer Services,6.0
2020-03-06,263.99322509765625,263.99322509765625,263.99322509765625,263.99322509765625,1160040.0,321.31400299072266,,-1.4216846743395284,-0.049970364186099,0.0,0.0,0.0,Consumer Services,6.0
2020-03-09,250.79698181152344,250.79698181152344,250.79698181152344,250.79698181152344,675325.0,319.23349685668944,,-1.4753103369786558,-0.049987052816417,0.0,0.0,0.0,Consumer Services,6.0
2020-03-11,249.6220550537109,263.3329590801592,238.26102106272816,238.26102106272816,20419620.0,317.4159210205078,,-1.480084894750438,-0.0046847723179359,-0.0455129415088672,0.0549266531096304,-0.0455129415088672,Consumer Services,6.0
2020-03-12,237.1443328857422,237.1443328857422,237.1443328857422,237.1443328857422,677425.0,315.67190780639646,,-1.530790698286767,-0.0499864571873824,0.0,0.0,0.0,Consumer Services,6.0
2020-03-13,238.4358062744141,246.40793377499887,225.2880855892288,225.2880855892288,15914735.0,313.9224334716797,,-1.5255425291869211,0.0054459382307656,-0.0551415531526907,0.0334351103768775,-0.0551415531526907,Consumer Services,6.0
2020-03-16,226.5212554931641,232.65815536155975,226.5212554931641,229.3760782283544,6725625.0,309.98237228393555,,-1.5739597693694718,-0.0499696373938804,0.012602891189946,0.0270919382599876,0.0,Consumer Services,6.0
2020-03-17,215.1990966796875,228.9294240993531,215.1990966796875,223.72471642421615,8989995.0,305.69789810180663,,-1.6199697023263873,-0.0499827655856262,0.0396173584186489,0.0638029045266044,0.0,Consumer Services,6.0
2020-03-18,204.4401092529297,211.2858556198732,204.4401092529297,209.08163401468235,2059540.0,301.2497985839844,,-1.663691071929524,-0.0499955045943896,0.0227035916714868,0.03348533901669,0.0,Consumer Services,6.0
2020-03-19,194.22491455078125,200.61427694495325,194.22491455078125,194.22491455078125,3359100.0,295.1322265625,,-1.7052026273784948,-0.0499666857911447,0.0,0.0328967187806457,0.0,Consumer Services,6.0
2020-03-20,184.6894378662109,195.17653841608796,184.51466001845355,188.427899876982,15339665.0,286.6706108093261,,-1.743952008145624,-0.0490950231932124,0.0202418830982593,0.0567823513409242,-0.0009463337469465,Consumer Services,6.0
2020-03-23,175.4549560546875,175.4549560546875,175.4549560546875,175.4549560546875,831170.0,276.79914474487305,257.0990249633789,-1.7814782340217636,-0.050000053702112,0.0,0.0,0.0,Consumer Services,6.0
2020-03-24,166.68658447265625,170.50271544174305,166.68658447265625,167.21093280414536,1346635.0,266.45575790405275,256.888515625,-1.8171103246218687,-0.0499750578678338,0.0031457140546011,0.022894049819065,0.0,Consumer Services,6.0
2020-03-25,158.3551788330078,160.21955000046316,158.3551788330078,159.2970767668318,1476345.0,255.419548034668,256.42675720214845,-1.850966713781578,-0.0499824605921728,0.0059480083996321,0.0117733514065958,0.0,Consumer Services,6.0
2020-03-26,166.26902770996094,166.26902770996094,150.4412771597734,150.4412771597734,5266130.0,244.78194351196288,255.98803619384765,-1.8188071528481653,0.0499753082613017,-0.0951936194502647,0.0,-0.0951936194502647,Consumer Services,6.0
2020-03-27,174.58103942871094,174.58103942871094,174.58103942871094,174.58103942871094,797295.0,234.97019653320316,255.67208557128907,-1.7850295748953129,0.0499913413413918,0.0,0.0,0.0,Consumer Services,6.0
2020-03-30,181.73751831054688,183.30087324578187,166.6574617691362,172.8234777706038,9125940.0,227.12429656982425,255.42874694824215,-1.7559477435073862,0.0409923030888943,-0.0490489835164968,0.0086022685341371,-0.0829771237199485,Consumer Services,6.0
2020-03-31,190.8166046142578,190.8166046142578,190.8166046142578,190.8166046142578,323060.0,219.9318962097168,255.29666595458983,-1.7190529994019976,0.0499571381193667,0.0,0.0,0.0,Consumer Services,6.0
2020-04-01,200.3520965576172,200.3520965576172,200.3520965576172,200.3520965576172,280930.0,213.0604202270508,255.46541748046877,-1.6803035566276248,0.0499720239893991,0.0,0.0,0.0,Consumer Services,6.0
2020-04-03,210.3634185791016,210.3634185791016,210.3634185791016,210.3634185791016,1114130.0,208.37812881469728,255.8753536987305,-1.639620479962924,0.0499686411746897,0.0,0.0,0.0,Consumer Services,6.0
2020-04-07,220.87962341308597,220.87962341308597,213.4318443738976,215.56810187963436,2977140.0,205.52816314697264,256.4411322021484,-1.59688570761572,0.0499906538171703,-0.024047132331071,0.0,-0.0337187239098992,Consumer Services,6.0
2020-04-08,231.92019653320312,231.92019653320312,231.92019653320312,231.92019653320312,481645.0,203.92451171875,257.2329382324219,-1.5520200563356938,0.0499845705525731,0.0,0.0,0.0,Consumer Services,6.0
2020-04-09,243.51426696777344,243.51426696777344,243.51426696777344,243.51426696777344,513775.0,203.5603759765625,258.2288052368164,-1.5049051542944518,0.0499916376748604,0.0,0.0,0.0,Consumer Services,6.0
2020-04-13,250.6804656982422,255.68125145126507,233.0660272482232,244.5047301380167,18673095.0,203.61329650878903,259.3490628051758,-1.4757838242922314,0.0294282500146782,-0.0246358867374195,0.0199488449931419,-0.0702664980334863,Consumer Services,6.0
2020-04-15,238.9795837402344,250.2920632477415,238.15420442086076,238.15420442086076,7513670.0,203.70505905151367,260.07649291992186,-1.5233327770399991,-0.0466764808554839,-0.0034537649888569,0.0473365939067145,-0.0034537649888569,Consumer Services,6.0
2020-04-16,250.9232177734375,250.9232177734375,231.1045431049418,237.707533014138,6640150.0,204.32942962646484,260.78120391845704,-1.474797351050786,0.0499776334290781,-0.0526682420087253,0.0,-0.0789830245457409,Consumer Services,6.0
2020-04-17,263.4688720703125,263.4688720703125,254.1470320058129,263.4688720703125,9751210.0,206.17681045532223,261.656650390625,-1.4238154912651069,0.0499979810883928,0.0,0.0,-0.0353811818119138,Consumer Services,6.0
2020-04-20,276.635986328125,276.635986328125,266.06148463098464,273.2470808439732,5904465.0,209.2486549377441,262.5127883911133,-1.3703082004543736,0.0499759768747883,-0.0122504144494495,0.0,-0.0382253293850124,Consumer Services,6.0
2020-04-21,283.9478759765625,288.3951689096004,268.00359130993166,273.82975633840846,12942850.0,213.2240432739258,263.3584796142578,-1.340594825288452,0.0264314478585757,-0.0356337218700985,0.0156623567538323,-0.0561521533196709,Consumer Services,6.0
2020-04-22,278.5780334472656,293.05602426351965,272.10126838438225,287.4240778349785,10123290.0,217.44169921875,263.47158081054687,-1.3624162905083237,-0.0189113671332414,0.0317542782474535,0.051971042501435,-0.0232493746284895,Consumer Services,6.0
2020-04-23,266.3236694335937,281.3940333699029,265.1972741142941,279.6558860585056,7430780.0,221.52341079711917,262.96903930664064,-1.4122144320100638,-0.0439889816940344,0.0500602017585078,0.0565866487509734,-0.0042294224981775,Consumer Services,6.0
2020-04-24,253.0109405517578,261.7404688986363,253.0109405517578,258.2933328882658,4558270.0,225.40121002197264,262.2166641235352,-1.466313457948279,-0.0499870286037621,0.020878118254445,0.0345025726074985,0.0,Consumer Services,6.0
2020-04-27,246.18458557128903,258.2738890474178,240.97987790247407,245.08731982321916,7345540.0,229.3761100769043,261.2922137451172,-1.4940537626168224,-0.0269804735146316,-0.0044570855056731,0.0491066629865337,-0.021141484779549,Consumer Services,6.0
2020-04-28,257.9825744628906,258.48752771921875,239.8437882000992,248.58303554342265,10009745.0,234.35747985839845,260.7323937988281,-1.446110195769579,0.0479233452582885,-0.0364347822291386,0.0019573153627892,-0.0703101219163955,Consumer Services,6.0
2020-04-29,256.1570739746094,264.8963225434182,253.5450073094814,264.8963225434182,6271095.0,238.85188217163085,260.41504333496096,-1.4535284943875657,-0.0070760612110405,0.0341167566962257,0.0341167566962257,-0.0101971287561899,Consumer Services,6.0
2020-04-30,257.196044921875,261.1966734142387,255.38022826830857,260.2353656878582,3995625.0,242.98263244628907,260.09045837402346,-1.4493064211579465,0.0040559916271084,0.0118171364839858,0.0155547823201516,-0.007060048898178,Consumer Services,6.0
2020-05-04,249.0394287109375,253.24396482491017,246.6604142553298,246.6604142553298,3829230.0,246.34772796630855,258.96479736328126,-1.482452517340048,-0.0317136144664087,-0.0095527622590598,0.0168830138092426,-0.0095527622590598,Consumer Services,6.0
2020-05-05,245.0873260498047,254.37034623735408,244.69892099078632,253.4381681690287,3284695.0,249.06126403808597,257.84877227783204,-1.4985127035177168,-0.0158693853482938,0.0340729251643432,0.0378763779309541,-0.0015847619102892,Consumer Services,6.0
