Date_Ticker,Close_OIL.NS,High_OIL.NS,Low_OIL.NS,Open_OIL.NS,Volume_OIL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-01-10,77.36262512207031,78.29352700031413,76.30924397487085,76.87268001125673,861724.0,,,-0.6626981720145496,,-0.0063330983151166,0.0120329665232397,-0.0136161505059753,Oil Gas & Consumable Fuels,15.0
2020-01-13,77.485107421875,77.85256761792752,76.97065978320289,77.36261695185908,480207.0,,,-0.6619199880701209,0.0015832231599098,-0.0015808259689052,0.0047423331821927,-0.0066393098724268,Oil Gas & Consumable Fuels,15.0
2020-01-14,77.31362915039062,77.9995556517956,76.87267800148688,77.60759845199249,630360.0,,,-0.6630094649814813,-0.0022130481222765,0.0038022959836749,0.0088719997876534,-0.0057034077141303,Oil Gas & Consumable Fuels,15.0
2020-01-15,77.55858612060547,77.8525553525332,76.97064765675002,77.33810779491048,694330.0,,,-0.6614531455655244,0.0031683543109631,-0.0028427326582789,0.0037902861131404,-0.0075805722262806,Oil Gas & Consumable Fuels,15.0
2020-01-16,76.03977966308594,77.82808707567222,75.77030730055954,77.58311169092104,888364.0,,,-0.6711027912843022,-0.0195826991373688,0.0202963769052624,0.0235180509531962,-0.0035438340789566,Oil Gas & Consumable Fuels,15.0
2020-01-17,76.82367706298828,78.07303947238192,75.74579345984576,75.941774845416,1242802.0,,,-0.6661223461778977,0.0103090435476747,-0.0114795626984789,0.0162627259870584,-0.0140306171788517,Oil Gas & Consumable Fuels,15.0
2020-01-20,73.27156066894531,76.06426039483992,72.80611258362875,76.06426039483992,4844592.0,,,-0.6886905046056389,-0.0462372608269005,0.0381143748051517,0.0381143748051517,-0.0063523702930192,Oil Gas & Consumable Fuels,15.0
2020-01-21,71.48326110839844,73.27156832591328,71.09130389975118,73.22257437570715,2234986.0,,,-0.7000523585883419,-0.0244064619918053,0.0243317559990889,0.0250171465289339,-0.0054832026766782,Oil Gas & Consumable Fuels,15.0
2020-01-22,67.44120788574219,71.72824640687581,67.17174112226445,71.48327101489707,8485803.0,,,-0.7257333012666985,-0.0565454507808032,0.0599346194392438,0.0635670483304013,-0.0039955803273017,Oil Gas & Consumable Fuels,15.0
2020-01-23,67.8331527709961,70.50336196831157,67.1227293689125,67.73515927598639,10636375.0,,,-0.7232431029499465,0.0058116528090352,-0.0014446253934344,0.0393643681332351,-0.0104731001444378,Oil Gas & Consumable Fuels,15.0
2020-01-24,69.64595794677734,70.25839352081692,68.34760148249097,68.59257683350641,3524709.0,,,-0.7117255540108771,0.0267244717623734,-0.0151247989736305,0.0087935551767066,-0.0186422371457445,Oil Gas & Consumable Fuels,15.0
2020-01-27,69.2294921875,70.3563696423604,68.83753505567887,69.67044886692123,2401617.0,,,-0.7143715442297964,-0.0059797549140698,0.0063694917511016,0.0162774190486387,-0.005661707452072,Oil Gas & Consumable Fuels,15.0
2020-01-28,67.63716888427734,69.49896672257961,67.49018705769977,69.49896672257961,3025623.0,,,-0.7244882748176732,-0.0230006497651323,0.0275262532275364,0.0275262532275364,-0.0021730925318451,Oil Gas & Consumable Fuels,15.0
2020-01-29,68.49458312988281,68.8375463775087,66.65728202010057,67.95564408761243,2807539.0,,,-0.7190407448421697,0.0126766726010139,-0.0078683454609603,0.0050071586971416,-0.026824035213095,Oil Gas & Consumable Fuels,15.0
2020-01-30,67.66167449951172,68.71506121221854,67.12273545954436,68.59257634108914,4323277.0,,,-0.724332579861307,-0.0121602116884439,0.0137581850946379,0.0155684398959772,-0.0079652039940461,Oil Gas & Consumable Fuels,15.0
2020-01-31,63.47262573242188,68.078123844531,62.66420881925593,68.078123844531,14396158.0,,,-0.750947449913359,-0.0619116922257085,0.072558808761501,0.072558808761501,-0.0127364655839816,Oil Gas & Consumable Fuels,15.0
2020-02-03,60.287967681884766,61.19436686051566,57.96072169826709,60.753415757208806,4866015.0,,,-0.7711809837984633,-0.0501737247165809,0.0077204140929085,0.0150344954969057,-0.0386021634681336,Oil Gas & Consumable Fuels,15.0
2020-02-04,63.203155517578125,63.6931005905756,60.65543104539528,61.0718851984928,2459281.0,,,-0.7526595127585828,0.0483543889068483,-0.033720947975336,0.0077519084131996,-0.0403100834336391,Oil Gas & Consumable Fuels,15.0
2020-02-05,63.32564926147461,64.13406070769797,62.83570411979348,63.59512161254859,2390838.0,,,-0.7518812561048034,0.0019380953829499,0.0042553428858078,0.0127659401151245,-0.0077369146214059,Oil Gas & Consumable Fuels,15.0
2020-02-06,66.19183349609375,66.51029976744182,63.69310288066872,63.69310288066872,4811455.0,70.088134765625,,-0.733671126504755,0.0452610319522272,-0.0377498323199113,0.0048112622740215,-0.0377498323199113,Oil Gas & Consumable Fuels,15.0
2020-02-07,67.85765838623047,68.10262813746355,64.89347954032459,66.1428420926079,3783417.0,69.61288642883301,,-0.7230874079935802,0.0251666225597909,-0.0252707849696524,0.0036100531179366,-0.0436823037575868,Oil Gas & Consumable Fuels,15.0
2020-02-10,65.62837982177734,67.71065010177641,64.72197520001595,67.12271727265758,6510861.0,69.02005004882812,,-0.7372509956244694,-0.0328522766253526,0.0227696837090647,0.0317281987709241,-0.0138111686472051,Oil Gas & Consumable Fuels,15.0
2020-02-11,65.77538299560547,66.43681254936317,63.32564619194661,65.65289811787193,8984734.0,68.44313774108886,,-0.7363170197778733,0.0022399330019624,-0.0018621689780464,0.010055882970714,-0.0372439762733503,Oil Gas & Consumable Fuels,15.0
2020-02-12,66.65727996826172,67.24521854809336,65.70188678478259,66.09384396900441,3523612.0,67.89807243347168,,-0.7307139402647049,0.0134077056262092,-0.008452730137287,0.0088203206028145,-0.0143329158335598,Oil Gas & Consumable Fuels,15.0
2020-02-13,65.70188903808594,66.85326365666228,65.3589257892549,66.6572822543311,3111465.0,67.38117790222168,,-0.7367839592282709,-0.0143328820292499,0.0145413355724268,0.017524223967273,-0.0052199906859943,Oil Gas & Consumable Fuels,15.0
2020-02-14,63.81559753417969,66.118346899835,63.69310704826297,65.84887455921626,5062887.0,66.73077392578125,,-0.7487683991448373,-0.0287098519011045,0.0318617564294927,0.0360844284882229,-0.0019194443153354,Oil Gas & Consumable Fuels,15.0
2020-02-17,63.64410018920898,64.57500190118995,62.24775042473615,64.2075417319601,5633316.0,66.24940090179443,,-0.7498579972384489,-0.0026873891587217,0.008853005087291,0.0146266772444494,-0.0219399718170513,Oil Gas & Consumable Fuels,15.0
2020-02-18,64.5505142211914,65.33442861411164,62.14977148674989,63.693103298249,7492183.0,65.90276355743408,,-0.7440991500595635,0.0142419176213933,-0.013282789971345,0.0121442005904714,-0.037191690312722,Oil Gas & Consumable Fuels,15.0
2020-02-19,67.8331527709961,68.10261946302971,63.717594190512905,65.57939209773257,11249880.0,65.92236080169678,,-0.7232431029499465,0.05085379395362,-0.0332250615104415,0.0039724925206312,-0.060671786764464,Oil Gas & Consumable Fuels,15.0
2020-02-20,65.57991027832031,67.15194166814238,65.29170292436658,67.15194166814238,12190629.0,65.80969867706298,,-0.7375589439612674,-0.033217422464244,0.0239712342263109,0.0239712342263109,-0.0043947506596241,Oil Gas & Consumable Fuels,15.0
2020-02-24,63.11705780029297,65.2130974917317,62.881250711395886,64.4794821005223,4803834.0,65.48325366973877,,-0.753206529440586,-0.0375549839512592,0.0215856750569733,0.0332087673996268,-0.00373602789983,Oil Gas & Consumable Fuels,15.0
2020-02-25,61.676025390625,63.79826514323717,61.54502478763141,63.1170560108473,3090613.0,65.10558032989502,,-0.7623620424117926,-0.0228311087349397,0.0233645182402,0.0344094766024718,-0.0021240117560088,Oil Gas & Consumable Fuels,15.0
2020-02-26,59.44898223876953,61.67602858598017,59.26558138507675,61.07341378734255,3437727.0,64.69617099761963,,-0.776511427482839,-0.0361087333003463,0.0273247999780499,0.0374614713884584,-0.0030850125062894,Oil Gas & Consumable Fuels,15.0
2020-02-27,58.8725814819336,59.31798961195367,56.85514183569006,59.21318911002526,5045310.0,64.21507091522217,,-0.7801735551146808,-0.0096957211903291,0.0057855052304134,0.0075656293440564,-0.0342678984929959,Oil Gas & Consumable Fuels,15.0
2020-02-28,56.59312438964844,57.431540247696425,55.28310036105136,57.143332922485165,5187931.0,63.661643409729,,-0.7946559490120773,-0.0387184837985176,0.009722179836697,0.0148148006863064,-0.0231481128268772,Oil Gas & Consumable Fuels,15.0
2020-03-02,53.29187774658203,58.26997419908794,52.92506994518605,58.112773425700425,3643524.0,63.15260601043701,,-0.8156302215259836,-0.0583329985518566,0.0904621094802311,0.0934119168436542,-0.0068829963759252,Oil Gas & Consumable Fuels,15.0
2020-03-03,56.016719818115234,56.61933469772666,53.2918707875985,53.76347904300238,5506005.0,62.93904361724854,,-0.7983181008803695,0.0511305322077521,-0.0402244326770483,0.0107577680658221,-0.0486434950022822,Oil Gas & Consumable Fuels,15.0
2020-03-04,57.87695693969727,58.40097142684078,54.65429363010845,55.54510986269863,8269743.0,62.67273368835449,,-0.7864991959189683,0.0332086049954758,-0.040289731877718,0.0090539398553641,-0.0556812845731773,Oil Gas & Consumable Fuels,15.0
2020-03-05,55.3617057800293,60.28740089517577,54.73289083064627,58.479568410141205,5066016.0,62.27453651428223,,-0.8024796932788361,-0.0434585937593201,0.0563180376432081,0.0889729650801931,-0.0113583015646504,Oil Gas & Consumable Fuels,15.0
2020-03-06,53.44906997680664,54.863900698451765,52.92506148577933,53.63247084977774,2679660.0,61.63739833831787,,-0.8146315101207863,-0.0345479926290964,0.0034313201904294,0.0264706331140853,-0.0098038841696346,Oil Gas & Consumable Fuels,15.0
2020-03-09,47.81595993041992,52.11284968067647,46.741739741665015,51.85084241636567,9550950.0,60.63531341552734,,-0.8504211368855388,-0.1053921059586465,0.0843835926710905,0.0898630866453216,-0.0224657246308151,Oil Gas & Consumable Fuels,15.0
2020-03-11,44.48848724365234,48.60196959051567,44.0954793952158,47.81595389364257,10718374.0,59.5783187866211,,-0.8715620349948714,-0.0695891641955865,0.0747938816567648,0.0924617266560403,-0.0088339224996377,Oil Gas & Consumable Fuels,15.0
2020-03-12,39.143585205078125,41.89464043232033,38.54097330757636,40.8728205190271,10246455.0,58.24672889709473,,-0.9055205494708024,-0.120141240346104,0.0441767228241689,0.0702811255747035,-0.0153949081144357,Oil Gas & Consumable Fuels,15.0
2020-03-13,42.54964828491211,44.77669476670164,33.27466362661478,36.68073065973555,9485109.0,57.04134731292724,,-0.8838803320135465,0.0870145915860592,-0.1379310490624583,0.052339950423967,-0.2179802896651954,Oil Gas & Consumable Fuels,15.0
2020-03-16,36.86413192749024,41.789826367342165,36.47112413721171,41.789826367342165,7073344.0,55.59945945739746,,-0.9200029191317486,-0.1336207603727227,0.1336175350484452,0.1336175350484452,-0.0106609804633823,Oil Gas & Consumable Fuels,15.0
2020-03-17,37.492950439453125,38.72437426773768,35.78991538017456,36.680731596921,7872277.0,54.28332710266113,,-0.9160077584371062,0.0170577327902293,-0.0216632415697389,0.0328441430682593,-0.0454228072028841,Oil Gas & Consumable Fuels,15.0
2020-03-18,43.623870849609375,52.47964443638921,35.55410995540159,37.62394967583965,14402740.0,53.28231563568115,,-0.8770553233884352,0.1635219511480429,-0.13753756961307,0.2030029296875,-0.1849849804027659,Oil Gas & Consumable Fuels,15.0
2020-03-19,40.086795806884766,42.96885102281778,35.632706384427046,39.2745800824812,12610915.0,52.05912971496582,,-0.8995279174928651,-0.0810811827065612,-0.0202614279354319,0.0718953749712774,-0.1111111360437729,Oil Gas & Consumable Fuels,15.0
2020-03-20,42.73305130004883,44.7504937550747,39.32698433452252,40.79421521090497,19268154.0,50.80412464141845,,-0.8827150919587239,0.066013145722901,-0.0453708787498083,0.0472103534301928,-0.079705681244494,Oil Gas & Consumable Fuels,15.0
2020-03-23,38.43617248535156,40.21780503854288,37.38814945611733,38.46237261132059,3113256.0,49.44693775177002,60.95490631103516,-0.9100150537498182,-0.1005516499284561,0.0006816528357243,0.0463530169105759,-0.027266581489966,Oil Gas & Consumable Fuels,15.0
2020-03-24,38.90777206420898,40.8466109372305,38.069356226711534,38.80296858531603,3760791.0,48.23647346496582,60.18580924987793,-0.9070187741155248,0.0122696810936925,-0.0026936386570785,0.0498316601069286,-0.0215488009982638,Oil Gas & Consumable Fuels,15.0
2020-03-25,40.06060028076172,40.55840862126762,38.40996552389813,38.77677324764559,2928972.0,47.15570220947266,59.437319107055664,-0.8996943491966893,0.029629766892081,-0.0320471242097851,0.0124263824560053,-0.0412034454125809,Oil Gas & Consumable Fuels,15.0
2020-03-26,40.11300277709961,42.65445386409899,38.61957167500282,40.11300277709961,5295073.0,46.18890323638916,58.69330657958984,-0.89936141307969,0.0013080806570703,0.0,0.0633572884364142,-0.0372305985267545,Oil Gas & Consumable Fuels,15.0
2020-03-27,40.6632194519043,41.658839311015534,39.30079180284484,40.55841594117089,3828903.0,45.278435134887694,57.95539924621582,-0.8958656444423216,0.0137166663354059,-0.0025773539858879,0.0244845310462649,-0.033505159390316,Oil Gas & Consumable Fuels,15.0
2020-03-30,41.63263320922852,41.999440946544894,38.64577106205572,39.79859452264662,3373428.0,44.530410575866696,57.267256317138674,-0.8897065322876595,0.0238400640773371,-0.0440529110269046,0.008810582205381,-0.0717432916664687,Oil Gas & Consumable Fuels,15.0
2020-03-31,43.30946350097656,45.03869862589944,41.37062439107018,41.816035482770566,4123444.0,44.03128986358642,56.59697204589844,-0.8790528916175313,0.0402768252327684,-0.0344827180362629,0.0399274196708505,-0.0447671006098393,Oil Gas & Consumable Fuels,15.0
2020-04-01,41.52783203125,43.30946757021327,40.663215886757605,42.62825530461505,3230572.0,43.30684547424316,55.96209747314453,-0.890372380285208,-0.0411372325054636,0.0264984522316737,0.042902204420943,-0.0208201608945481,Oil Gas & Consumable Fuels,15.0
2020-04-03,44.14788818359375,44.85530364701125,42.051847918676174,43.09986805113496,4057510.0,42.62039203643799,55.41539001464844,-0.8737260106913415,0.0630915707415725,-0.0237388508392628,0.0160237667649159,-0.0474777016785257,Oil Gas & Consumable Fuels,15.0
2020-04-07,46.84653091430664,47.63254655379777,44.54088423888954,46.1129155178718,4346263.0,42.19463329315185,55.00349647521973,-0.856580345986002,0.0611273345508689,-0.0156599727261939,0.0167785239194966,-0.049217020565187,Oil Gas & Consumable Fuels,15.0
