Date_Ticker,Close_BHEL.NS,High_BHEL.NS,Low_BHEL.NS,Open_BHEL.NS,Volume_BHEL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-03-11,27.2428035736084,28.379982032645323,26.89670774981189,27.14392013028413,30448084.0,32.565287590026855,,-0.8811556881856568,0.0128675986966321,-0.0036297087800487,0.041742343293132,-0.0127041191946848,Capital Goods,1.0
2020-03-12,23.880714416503903,26.30339638189329,23.73238737264104,25.710086320361125,35581815.0,31.85331573486328,,-0.9202527828352046,-0.1234120103689156,0.0766045718713064,0.1014493085564924,-0.0062111644264862,Capital Goods,1.0
2020-03-13,25.660646438598636,26.10562760205129,18.194831244697514,21.95246064608905,39258475.0,31.339113903045654,,-0.899554292258134,0.0745342870004182,-0.1445086662716238,0.0173409958520498,-0.2909441588607476,Capital Goods,1.0
2020-03-16,23.43573570251465,25.46287657861262,23.04019436330256,24.07848754961297,26300859.0,30.679056930541996,,-0.9254273555740355,-0.0867051709475753,0.027426143358894,0.0864978553193216,-0.0168777009705588,Capital Goods,1.0
2020-03-17,22.94131088256836,25.06733709050272,22.743540213238283,23.781831512018982,23765865.0,30.036304664611816,,-0.9311769276642576,-0.0210970471003066,0.0366378640589923,0.0926723943028813,-0.0086207222569983,Capital Goods,1.0
2020-03-18,23.089637756347656,24.127929046801302,22.15022991368512,23.287406538010757,27058510.0,29.467716217041016,,-0.9294520626912492,0.0064654925142922,0.0085652613414746,0.0449678466769454,-0.0406852568487905,Capital Goods,1.0
2020-03-19,22.24911499023437,23.336849878084223,21.556919547216964,22.19967326691064,27935085.0,28.86451797485352,,-0.9392263418986848,-0.036402596479982,-0.0022221883138021,0.0488889058430987,-0.0311111450195313,Capital Goods,1.0
2020-03-20,23.18852424621582,23.682949054142973,21.804133275155024,22.69409943828867,41569603.0,28.273680400848388,,-0.9283021305290496,0.0422223201414426,-0.0213219609267647,0.0213219609267647,-0.0597015556644022,Capital Goods,1.0
2020-03-23,19.925317764282227,21.50747739839156,19.82643243351024,21.260265014502,15468456.0,27.53451538085937,35.53727546691894,-0.966249337376786,-0.1407250606931626,0.0669975388102857,0.0794044869359869,-0.0049627981817808,Capital Goods,1.0
2020-03-24,19.77699089050293,21.013052821159363,19.28256611824036,20.76584043502808,20665278.0,26.847264957427974,35.04779491424561,-0.9679742023497944,-0.0074441409433974,0.05,0.0625,-0.0249999999999999,Capital Goods,1.0
2020-03-25,19.628664016723636,19.974761737709457,18.93646857475199,19.776991072551603,14159048.0,26.152598190307614,34.529637756347654,-0.9696990673228026,-0.0074999717904772,0.0075566557001329,0.0176322606923704,-0.0352645213847406,Capital Goods,1.0
2020-03-26,20.370302200317383,20.86472700184897,19.23312553401093,19.82643378698408,18641891.0,25.52715082168579,34.02829105377197,-0.9610746980973728,0.0377834264706896,-0.026699084185645,0.0242718442107294,-0.0558252231667301,Capital Goods,1.0
2020-03-27,20.12308883666992,21.655804893645605,19.92531817108816,21.16138011577205,22363767.0,24.92148065567017,33.50420078277588,-0.9639494952325808,-0.0121359693742594,0.0515970131389604,0.0761670372484091,-0.0098280471346611,Capital Goods,1.0
2020-03-30,19.974761962890625,20.37030141158452,19.430893570615765,20.024203686697035,13042664.0,24.4072790145874,32.98307704925537,-0.965674360205589,-0.0073709794248387,0.0024752096619855,0.019801960565474,-0.0272277783978235,Capital Goods,1.0
2020-03-31,20.568071365356445,20.91416910997293,19.974763101535007,20.46918791210685,20143889.0,23.974657440185545,32.48074142456055,-0.9587748781333616,0.0297029523339541,-0.0048076191244719,0.0168269420340223,-0.028846081544659,Capital Goods,1.0
2020-04-01,20.469186782836918,20.96361156613171,20.172530781211517,20.41974317285891,15999704.0,23.46540002822876,32.00114940643311,-0.9599247881153672,-0.0048076740284986,-0.0024155141336371,0.0241545884817155,-0.0144928083744949,Capital Goods,1.0
2020-04-03,20.41974449157715,20.963612919973265,20.17253208396464,20.91416930680217,14723818.0,22.97097539901733,31.551222839355468,-0.96049974310637,-0.0024154497090828,0.0242130755078235,0.0266344384779375,-0.0121065377539116,Capital Goods,1.0
2020-04-07,21.0624942779541,21.210823216624284,20.61751312018597,20.81528189494487,18389888.0,22.506216049194336,31.11316242218017,-0.9530253282233336,0.0314768770315455,-0.0117370896222859,0.0070423254108815,-0.021126707591982,Capital Goods,1.0
2020-04-08,21.01305389404297,22.397442949846084,20.7163997699712,20.963612168724648,28424361.0,22.095843601226807,30.674113197326665,-0.9536002610341424,-0.0023473185681945,-0.0023529052734375,0.0658823349896597,-0.0141176111557904,Capital Goods,1.0
2020-04-09,22.10078811645508,22.397442231005805,21.16138027690967,21.408592667728897,28487889.0,21.85604763031006,30.226164360046383,-0.9409512068716932,0.051764690077746,-0.0313199441159661,0.0134227844268528,-0.0425056262516707,Capital Goods,1.0
2020-04-13,21.75469207763672,23.0896394687079,21.606365008869037,22.891868786296985,36316250.0,21.581642055511477,29.79205936431885,-0.9449758918087126,-0.0156598957917104,0.0522727099331943,0.0613636537031694,-0.0068181644786488,Capital Goods,1.0
2020-04-15,21.21082305908203,22.89186611941046,21.06249412151356,22.10078725408894,40178021.0,21.44814748764038,29.359932136535644,-0.9513004410701312,-0.0250000789077484,0.041958022681531,0.0792540230827412,-0.006993077880821,Capital Goods,1.0
2020-04-16,21.45803642272949,21.65580520507449,20.91416802759878,21.21082403023759,27540736.0,21.23801698684692,28.908027954101563,-0.9484256439349232,0.0116550575599474,-0.0115207369221371,0.0092165367999612,-0.02534567396645,Capital Goods,1.0
2020-04-17,21.60636329650879,22.34800046765156,21.260265572759323,22.34800046765156,29739937.0,21.146548366546632,28.46897876739502,-0.946700778961915,0.0069124159758709,0.0343249421924976,0.0343249421924976,-0.0160183238150674,Capital Goods,1.0
2020-04-20,22.29855728149414,22.89186740689462,21.35915131185088,21.75469076675756,53220401.0,21.11441068649292,28.06948352813721,-0.938651386907682,0.0320365799411138,-0.0243902108944035,0.026607556619498,-0.0421285537797052,Capital Goods,1.0
2020-04-21,21.45803642272949,22.001902931779327,21.30970747836965,22.001902931779327,23711207.0,21.03283061981201,27.71844192504883,-0.9484256439349232,-0.0376939569746159,0.0253455860702027,0.0253455860702027,-0.0069125124702801,Capital Goods,1.0
2020-04-22,21.1119384765625,21.60636325640668,20.6669554202704,21.359150866484587,24357462.0,20.97597179412842,27.35058990478516,-0.9524503510521368,-0.0161290594977454,0.0117096016643156,0.0234192033286315,-0.0210773187306367,Capital Goods,1.0
2020-04-23,21.161380767822266,21.606363836052168,20.96361198222746,21.35915143949798,19335932.0,20.87461462020874,26.990648727416996,-0.951875396061134,0.0023419114883578,0.0093458302104956,0.0210280734093939,-0.0093457410820532,Capital Goods,1.0
2020-04-24,20.41974449157715,21.16138171441468,20.370302764487043,20.864727579712063,20109013.0,20.899335956573488,26.61686367034912,-0.96049974310637,-0.0350466864323352,0.0217918049032623,0.0363196132617353,-0.0024212706045612,Capital Goods,1.0
2020-04-27,20.41974449157715,20.71640051236076,20.17253208396464,20.71640051236076,16346387.0,20.9314736366272,26.23813430786133,-0.96049974310637,0.0,0.0145279007240259,0.0145279007240259,-0.0121065377539116,Capital Goods,1.0
2020-04-28,20.716398239135746,20.91416701187585,20.41974225090441,20.518627580314853,15589273.0,20.985860347747803,25.895992317199703,-0.9570500131603532,0.0145277893991748,-0.0095465754489734,0.0095464844060826,-0.0143198631734602,Capital Goods,1.0
2020-04-29,20.716398239135746,21.11193767069674,20.6175129097253,20.765839960800573,19732006.0,21.00316514968872,25.547917251586917,-0.9570500131603532,0.0,0.002386598340798,0.019093059855056,-0.0047732877244865,Capital Goods,1.0
2020-04-30,22.19967269897461,22.6446538557468,20.914167178555303,21.062494230812703,56260375.0,21.106994342803954,25.273017044067384,-0.9398012968896876,0.0715990512789421,-0.051225010547765,0.0200444917727433,-0.0579065078053461,Capital Goods,1.0
2020-05-04,23.237966537475582,24.572913928546768,20.66695709653868,21.45803794010135,145551259.0,21.270154571533205,25.005038871765137,-0.9277271755380468,0.0467706822789749,-0.0765957122153424,0.0574468247433925,-0.1106383141050947,Capital Goods,1.0
2020-05-05,22.644655227661133,24.37514200969324,22.348001105173708,24.37514200969324,93115983.0,21.37398376464844,24.74200485229492,-0.9346266797904684,-0.0255319805568024,0.0764192152467955,0.0764192152467955,-0.0131004035833167,Capital Goods,1.0
2020-05-06,22.743539810180664,23.139079255750246,22.49632742093957,22.792981533596546,48709097.0,21.487701416015625,24.50764751434326,-0.9334767698084628,0.0043667956754201,0.0021738798721977,0.0173912877621857,-0.0108695652173913,Capital Goods,1.0
2020-05-07,22.79298210144043,23.040194496840357,22.496327981392884,22.64465504141665,52075536.0,21.60636329650879,24.277245559692386,-0.93290181481746,0.0021739048394583,-0.0065075758566229,0.0108459873438104,-0.0130151517132458,Capital Goods,1.0
2020-05-08,21.95246315002441,23.237966950288826,21.55692177817594,23.089639878886167,43617415.0,21.650861740112305,24.016189308166503,-0.9426760496645074,-0.0368762168844461,0.0518017828382273,0.0585585221794566,-0.018018086132081,Capital Goods,1.0
2020-05-11,22.29855728149414,22.743540347064723,21.853576102004457,22.29855728149414,28659570.0,21.715136909484865,23.767988090515136,-0.938651386907682,0.0157656172386897,0.0,0.0199556886103962,-0.0199556040273053,Capital Goods,1.0
2020-05-12,21.2602653503418,22.150229569186447,21.16138001800776,22.150229569186447,42068689.0,21.6731107711792,23.522753410339355,-0.9507254860791284,-0.0465631887321264,0.0418604473735009,0.0418604473735009,-0.0046511805334755,Capital Goods,1.0
2020-05-13,26.303396224975582,26.8472626779218,21.90301533811739,22.8424230871125,309684441.0,21.90054597854614,23.37838134765625,-0.8920798773750979,0.2372092159495418,-0.1315789454814517,0.0206766627508656,-0.1672932593654938,Capital Goods,1.0
2020-05-14,27.1439208984375,28.923849333775998,24.72123874681709,26.60005251435902,247689523.0,22.19720087051392,23.26367477416992,-0.8823055759874683,0.0319549865832085,-0.0200364710062865,0.0655737408754737,-0.0892532129269455,Capital Goods,1.0
2020-05-15,26.99559211730957,27.9349999496963,26.69893800501947,27.193362782890205,88420870.0,22.47407865524292,23.158856773376463,-0.8840304631406707,-0.0054645304074868,0.0073260354772446,0.0347985637175332,-0.0109889833496145,Capital Goods,1.0
2020-05-18,25.75952911376953,28.13276945886004,25.56176034239917,27.39113232253945,90733008.0,22.68173694610596,23.06887145996094,-0.8984044044563225,-0.0457875862907069,0.0633397917160589,0.0921305795074458,-0.0076774994797805,Capital Goods,1.0
2020-05-19,25.116777420043945,26.253953990341536,25.017892090870077,26.105626939621114,50207014.0,22.82264795303345,22.986796951293947,-0.9058788415195528,-0.0249519970216384,0.0393700793314366,0.0452755762126588,-0.003937022951637,Capital Goods,1.0
2020-05-20,25.660646438598636,26.303398265417464,24.721238616730545,24.82012394841363,59552678.0,23.032778453826904,22.886923179626464,-0.899554292258134,0.0216536146122258,-0.0327553123884163,0.0250481541202332,-0.0366088915225081,Capital Goods,1.0
2020-05-21,25.26510429382324,25.957299707111865,25.01789191566027,25.71008732894889,42185317.0,23.24043674468994,22.786060523986816,-0.9041539765465444,-0.0154143484156508,0.0176125548484056,0.0273972909527173,-0.0097847361043116,Capital Goods,1.0
2020-05-22,24.276254653930664,25.265104161399623,23.880715228159232,25.11677711249543,43983000.0,23.39618043899536,22.66443199157715,-0.9156531207269883,-0.0391389494534693,0.0346232345370736,0.0407331988218722,-0.0162932639902666,Capital Goods,1.0
2020-05-26,24.572912216186523,25.16622233599353,24.078487430694164,24.721239274618057,41215567.0,23.60383882522583,22.571480178833006,-0.9122033464205834,0.012220071278904,0.0060362018602675,0.0241448841955405,-0.0201207240372053,Capital Goods,1.0
2020-05-27,24.919008255004883,25.067335303387377,24.474025223776643,24.96844997577213,38437471.0,23.828802013397212,22.531926193237304,-0.908178661483564,0.0140844534735439,0.0019840966486825,0.0059523656344833,-0.0178571725918854,Capital Goods,1.0
2020-05-28,26.550609588623047,26.94614901343903,24.869564675554184,25.116777051824265,99108821.0,24.120512580871583,22.5180823135376,-0.8892050802398899,0.065476174529958,-0.0540037520424081,0.0148975647242943,-0.063314738874741,Capital Goods,1.0
2020-05-29,27.68778610229492,28.132769133371248,25.85841414332,26.501165943478554,105110971.0,24.469081974029542,22.59422374725342,-0.8759810710864376,0.0428305237164556,-0.0428571701049804,0.0160714558192662,-0.0660714421953473,Capital Goods,1.0
2020-06-01,27.68778610229492,28.676635605948317,27.391132005631206,28.08332552654013,55551873.0,24.74348764419556,22.634766540527345,-0.8759810710864376,0.0,0.0142857006617955,0.0357142857142858,-0.010714258466448,Capital Goods,1.0
2020-06-02,27.68778610229492,28.231652574871987,27.143919629717857,27.8855567574579,40754934.0,24.965978622436523,22.71980754852295,-0.8759810710864376,0.0,0.0071428843906946,0.0196428298950195,-0.0196428298950195,Capital Goods,1.0
2020-06-03,27.391132354736328,28.429423592373304,27.094476368210927,27.88555711286456,48884133.0,25.203302478790285,22.80880397796631,-0.8794308010324543,-0.0107142458578154,0.0180505410190805,0.0379061085971292,-0.0108303659258579,Capital Goods,1.0
2020-06-04,26.50116539001465,27.73722724376684,26.10562597403009,27.58890019853272,48000538.0,25.39118375778198,22.877034530639648,-0.8897800574110867,-0.0324910614572599,0.0410447915218066,0.0466417923725694,-0.0149253593252768,Capital Goods,1.0
2020-06-05,27.44057273864746,27.63834338669161,26.600050313580866,26.698935637602933,50338792.0,25.62356328964233,22.98086368560791,-0.8788558682216456,0.0354477750245191,-0.027027027027027,0.0072072347005207,-0.0306306443772874,Capital Goods,1.0
2020-06-08,27.63834381103516,28.42942264319616,27.242802508873947,28.23165199211555,51859308.0,25.90785732269287,23.0698600769043,-0.8765560260774404,0.0072072501646131,0.0214668500087007,0.0286225121725689,-0.0143113243277364,Capital Goods,1.0
2020-06-09,30.308237075805664,31.099317814710805,27.490015597737564,27.934998631251755,157992928.0,26.308341312408448,23.277518463134765,-0.8455083456623197,0.0966010584072877,-0.0783034143034471,0.0261011795877972,-0.0929853317109564,Capital Goods,1.0
2020-06-10,30.950990676879883,32.03872746332208,30.209353502008184,31.14876134461135,136015328.0,26.79287757873535,23.500998458862306,-0.8380338864188953,0.0212072249358018,0.0063898008886416,0.0351438439498716,-0.0239616619259199,Capital Goods,1.0
2020-06-11,29.66548728942871,31.939840560519222,29.418274895350137,30.45656619604779,79479200.0,26.96098213195801,23.701734924316405,-0.8529827605453558,-0.0415335134461925,0.0266666412353515,0.0766666412353516,-0.0083333333333334,Capital Goods,1.0
2020-06-12,31.04987525939941,31.4454146992102,27.934999577528348,28.08332663169729,73158497.0,27.156279850006104,23.915326385498048,-0.8368839764368897,0.0466666182309443,-0.0955414024345908,0.0127388415092279,-0.1003184604076028,Capital Goods,1.0
2020-06-15,28.77552032470703,30.2587945488045,28.1822102578519,28.923847369900635,103034367.0,27.245276260375977,24.08837501525879,-0.8633320169239882,-0.0732484403139072,0.0051546259987607,0.0515463910768594,-0.020618569539669,Capital Goods,1.0
2020-06-16,28.033884048461918,29.66548536639763,27.292246914301973,29.566600037960157,62614476.0,27.3589940071106,24.249557456970216,-0.871956363969224,-0.0257731664927823,0.0546736936932694,0.0582010439621987,-0.0264550260990549,Capital Goods,1.0
2020-06-17,27.1439208984375,28.33053922663622,27.045035566234063,27.98444150696461,69099047.0,27.460351181030276,24.38107444763184,-0.8823055759874683,-0.0317459809880765,0.0309653351729113,0.0437158040888272,-0.0036430010451853,Capital Goods,1.0
2020-06-18,31.395971298217773,31.79151260296541,28.182210456667924,28.330537502907926,250945739.0,27.74711742401123,24.59961013793945,-0.8328592914998703,0.1566483492082765,-0.097637807290385,0.0125984732560284,-0.1023622047244093,Capital Goods,1.0
2020-06-19,32.08816909790039,32.63203560352683,31.39597364884778,32.28593976508139,101028508.0,28.088270664215088,24.83297863006592,-0.824809855085249,0.0220473446452,0.0061633515635499,0.0169491286326468,-0.0215716716943474,Capital Goods,1.0
2020-06-22,33.2747917175293,34.5108537609418,31.8904007200425,32.5825962187859,91763294.0,28.53819751739502,25.07722457885742,-0.8110108465804059,0.0369800662670576,-0.0208023991440566,0.037147100841546,-0.0416047982881134,Capital Goods,1.0
2020-06-23,34.51084899902344,35.00527374816611,33.324228846648715,33.71976638266597,91398846.0,29.035094356536867,25.347180480957032,-0.7966369718053362,0.0371469577326604,-0.0229227225438541,0.0143266469380878,-0.0343839745121397,Capital Goods,1.0
2020-06-24,35.94468307495117,39.35621510350092,35.2030458414474,35.598587208180895,215400090.0,29.58637809753418,25.624058380126957,-0.7799631883454792,0.0415473428650888,-0.0096285691557943,0.0949106164446096,-0.0206327381425877,Capital Goods,1.0
2020-06-25,37.427955627441406,38.07070937246464,35.1536023154668,35.89523951103429,144564546.0,30.130245399475097,25.937523651123048,-0.7627144942550075,0.0412654230222963,-0.040951104347344,0.0171730925253097,-0.0607661645913435,Capital Goods,1.0
2020-06-26,36.488548278808594,38.26847663510527,36.093006967559774,38.26847663510527,90479816.0,30.570283508300783,26.24307815551758,-0.7736386834444485,-0.0250990825676852,0.0487804651118553,0.0487804651118553,-0.010840149304557,Capital Goods,1.0
2020-06-29,35.35137176513672,36.38966304856154,34.95583043232645,35.79635482150785,46339601.0,30.95346279144287,26.520944862365724,-0.7868626925979008,-0.0311652989037196,0.0125874339283764,0.0293706080296656,-0.0111888538707385,Capital Goods,1.0
2020-06-30,35.30192947387695,37.37851200733257,34.6097340386712,36.1918918001458,81189594.0,31.33416996002197,26.794856185913087,-0.7874376475889036,-0.0013985961163896,0.0252100193822948,0.0588234854129505,-0.0196078640890711,Capital Goods,1.0
2020-07-01,35.64802551269531,36.29077922887296,35.00527556867934,35.895237900123384,47292064.0,31.747014617919923,27.06184555053711,-0.7834129626518841,0.0098038844894998,0.0069348129068196,0.0180305558844695,-0.0180304500676221,Capital Goods,1.0
2020-07-02,36.29077911376953,36.73576216416104,35.99412500422908,36.58743322330999,38221106.0,32.23649530410766,27.358500404357912,-0.7759385034084597,0.0180305526555829,0.0081743659625068,0.0122616009151115,-0.0081743659625067,Capital Goods,1.0
