Date_Ticker,Close_ASTERDM.NS,High_ASTERDM.NS,Low_ASTERDM.NS,Open_ASTERDM.NS,Volume_ASTERDM.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-23,126.05596160888672,127.43529969756916,120.27041209618544,121.07502695564804,257843.0,,,-0.6967482047837158,0.0,-0.0395136778115502,0.0109422677918407,-0.0458966750866736,Healthcare,11.0
2020-01-24,125.90270233154295,129.1977844629757,124.56168148560428,127.16708873774706,248793.0,,,-0.6981713646912895,-0.0012158034843228,0.0100425676557327,0.0261716553371167,-0.0106512475197502,Healthcare,11.0
2020-01-27,128.89126586914062,129.84913795748557,124.90652032018056,126.43911566153248,417756.0,,,-0.6704196756473297,0.0237370881025872,-0.0190249524750401,0.0074316291479163,-0.0309155591117062,Healthcare,11.0
2020-01-28,125.51956176757812,131.72656593246947,124.94483851011924,127.70350313025718,306001.0,,,-0.701729193613952,-0.0261592907698314,0.0173992111821024,0.0494504926362371,-0.0045787544934476,Healthcare,11.0
2020-01-29,126.43911743164062,130.27060583866003,124.98315651408312,126.89890071759282,484216.0,,,-0.6931902341685097,0.0073259948577993,0.0036364006273674,0.0303030303030302,-0.0115151145241477,Healthcare,11.0
2020-01-30,128.3548583984375,129.50430489155784,126.43911424323694,127.58856073635728,82622.0,,,-0.6754007353238378,0.015151489552532,-0.0059701492537312,0.0089552238805969,-0.0149253731343282,Healthcare,11.0
2020-01-31,126.40079498291016,130.2706004525556,125.82607174561949,130.2706004525556,69668.0,,,-0.6935460949916749,-0.0152239146995243,0.0306153570487326,0.0306153570487326,-0.0045468324575679,Healthcare,11.0
2020-02-03,126.5540542602539,129.42767049407234,124.14022130095618,124.14022130095618,91632.0,,,-0.692122935084101,0.0012124866569428,-0.0190735332297909,0.0227066311752364,-0.0190735332297909,Healthcare,11.0
2020-02-04,127.58855438232422,129.42766400261758,126.43910794644742,129.42766400261758,80207.0,,,-0.6825166057079783,0.0081743736154268,0.0144143777566629,0.0144143777566629,-0.009009009009009,Healthcare,11.0
2020-02-05,127.62687683105467,128.35485726504788,127.28204522471836,127.28204522471836,43877.0,,,-0.6821607448848132,0.0003003596123178,-0.002701872951046,0.0057039743670672,-0.002701872951046,Healthcare,11.0
2020-02-06,126.17090606689452,128.73800792585925,125.36630287157747,128.73800792585925,41404.0,125.4314308166504,,-0.6956808348530354,-0.0114080262740228,0.0203462267093783,0.0203462267093783,-0.0063770897776581,Healthcare,11.0
2020-02-07,125.74945068359376,127.55024316893608,124.90651858048078,125.90270787703948,35049.0,125.5885223388672,,-0.6995944537525914,-0.0033403531482712,0.0012187504009966,0.0143204799349256,-0.0067032666825235,Healthcare,11.0
2020-02-10,125.13640594482422,127.9717048514819,123.4122362686815,127.93338763123504,43365.0,125.72837181091307,,-0.7052871642291583,-0.0048751285626849,0.022351462512389,0.0226576661304132,-0.0137783218490624,Healthcare,11.0
2020-02-11,127.7034912109375,129.12114645746118,126.09427325591514,127.971700049828,103553.0,125.99274406433103,,-0.6814493066235698,0.0205142959535306,0.0021002467226793,0.0111011471423441,-0.0126012056503944,Healthcare,11.0
2020-02-12,136.09446716308594,139.31291495088865,130.50049198586203,134.86838624736387,1538548.0,126.65750732421876,,-0.6035310182988202,0.0657067075659539,-0.0090090430660404,0.0236486306526035,-0.0411036193743312,Healthcare,11.0
2020-02-13,133.83387756347656,138.31672341497742,131.91813347185638,136.59255373251924,142610.0,127.18050498962404,,-0.6245227686280764,-0.0166104445443799,0.0206126895466676,0.0334955986713803,-0.0143143434719027,Healthcare,11.0
2020-02-14,132.72274780273438,135.86457277764583,128.73800244651605,133.8338770329144,101768.0,127.64794616699218,,-0.6348406779579862,-0.0083023056715605,0.0083718070080305,0.0236720910840479,-0.0300230775973749,Healthcare,11.0
2020-02-17,128.85293579101562,133.83387015344687,128.39316425014752,132.99094981546867,69152.0,127.85293006896973,,-0.6707756073167667,-0.0291571119177734,0.0321142393772417,0.038655963341881,-0.003568188322956,Healthcare,11.0
2020-02-18,128.4698028564453,131.9564596792095,126.51575310413033,128.96790336985435,1844711.0,128.0061897277832,,-0.6743333653931575,-0.0029734125359138,0.0038771797133185,0.0271398939302509,-0.0152101872102854,Healthcare,11.0
2020-02-19,128.9678955078125,131.30510565484167,127.5502401927758,129.1977871390041,90568.0,128.1517864227295,,-0.6697080956935428,0.0038771185157321,0.0017825492948182,0.0181224182795756,-0.0109923117645261,Healthcare,11.0
2020-02-20,130.96026611328125,132.49286144143093,129.5043052286488,129.810819617169,90650.0,128.39700164794922,,-0.6512070168950842,0.0154485780947558,-0.0087770629231769,0.0117027505642359,-0.0111175773220637,Healthcare,11.0
2020-02-24,130.7303924560547,137.1672884667708,128.96790540535682,131.4200557097832,209044.0,128.6383861541748,,-0.6533416150639012,-0.0017552931438587,0.0052754622759993,0.0492379460490022,-0.0134818462454346,Healthcare,11.0
2020-02-25,127.51192474365234,133.29747436061317,126.63068712007768,131.34341300749736,100378.0,128.56941909790038,,-0.6832281856617652,-0.0246191237701993,0.0300480780252339,0.0453726161579945,-0.006911021266021,Healthcare,11.0
2020-02-26,128.39317321777344,130.27060011618718,126.70732073129528,127.16709230427614,73584.0,128.71309967041014,,-0.6750449453469444,0.0069111063603873,-0.0095494244964075,0.0146224822656992,-0.0131303903800144,Healthcare,11.0
2020-02-27,129.38937377929688,131.611632474389,127.09048063563942,128.967907697738,110556.0,128.86061248779296,,-0.6657942642551715,0.0077589838817499,-0.0032573469462631,0.0171749706346264,-0.0177672483953647,Healthcare,11.0
2020-02-28,124.4467315673828,128.73800301154387,123.37391955272956,125.67281246364996,115194.0,128.66520614624022,,-0.7116914546595119,-0.0381997537165986,0.0098522547022721,0.0344827974998886,-0.00862065239594,Healthcare,11.0
2020-03-02,123.41223907470705,129.50430306370518,118.7761359460018,128.66137097020453,101269.0,128.5157783508301,,-0.7212977131893629,-0.0083127333249057,0.0425333170749779,0.0493635318074923,-0.0375659915375069,Healthcare,11.0
2020-03-03,126.3241729736328,127.81845106078752,123.79538837618486,127.81845106078752,54429.0,128.50428428649903,,-0.6942576040991899,0.0235951792201343,0.0118289164455214,0.0118289164455214,-0.020018216133311,Healthcare,11.0
2020-03-04,122.83750915527344,126.8988888246367,122.2244687290495,126.8988888246367,95058.0,128.2667320251465,,-0.7266346336890361,-0.0276009233726559,0.0330630252704771,0.0330630252704771,-0.0049906614880069,Healthcare,11.0
2020-03-05,121.87964630126952,124.86820252610622,121.07503141219058,123.45055885751424,36534.0,127.97937049865725,,-0.7355293122651003,-0.007797804274858,0.0128890475474603,0.0245205521638074,-0.0066017166401193,Healthcare,11.0
2020-03-06,120.07884216308594,121.26660588630926,116.63050265920984,120.34705102383052,47107.0,127.6747673034668,,-0.7522515120253636,-0.0147752655413214,0.0022336063199237,0.0098915321119614,-0.0287172947519988,Healthcare,11.0
2020-03-09,109.42730712890624,117.5117497023225,107.2816713630896,116.47724319421158,86179.0,126.85866012573244,,-0.8511612672942823,-0.0887045114884871,0.064425747560437,0.0738795716127118,-0.0196078640890711,Healthcare,11.0
2020-03-11,109.96370697021484,113.22047181079613,108.39279453208565,109.96370697021484,53136.0,126.10002517700195,,-0.846180278464046,0.0049018828607077,0.0,0.029616724738676,-0.0142857355523192,Healthcare,11.0
2020-03-12,92.99021911621094,106.36211668240144,88.12423018402276,103.45018325950498,238959.0,124.36436157226562,,-1.0037954507666536,-0.1543553625252139,0.1124845628143118,0.1437989682493328,-0.0523279650100306,Healthcare,11.0
2020-03-13,91.1511001586914,93.06684422126489,74.40749822107658,83.56475834800995,341267.0,122.1171932220459,,-1.0208734405038102,-0.019777552682408,-0.0832281979863529,0.0210172346712023,-0.1836906181984058,Healthcare,11.0
2020-03-16,88.66063690185547,91.57257034770124,85.44218906919406,91.11279292109064,110125.0,119.85853118896485,,-1.0439997890018835,-0.0273223609204948,0.0276577758171265,0.0328435881762183,-0.0363007524548253,Healthcare,11.0
2020-03-17,86.40006256103516,88.23917814402866,85.8253393067489,88.12423232389395,146616.0,117.54239692687987,,-1.0649913976385963,-0.0254969332480963,0.0199556541019956,0.0212860445754226,-0.006651884700665,Healthcare,11.0
2020-03-18,84.52263641357422,94.1396687864444,79.426755674044,86.66826640900614,278511.0,115.3258819580078,,-1.0824251065063746,-0.021729453565322,0.0253852705792709,0.1137805537183371,-0.0602901300261834,Healthcare,11.0
2020-03-19,67.93228912353516,83.14329659376156,67.62576888847427,83.14329659376156,1580010.0,112.2990062713623,,-1.2364824498863196,-0.1962828893417559,0.223914248533052,0.223914248533052,-0.0045121434742686,Healthcare,11.0
2020-03-20,71.22736358642578,72.91322190905045,67.43419259169761,68.00891582401322,1339326.0,109.41197967529295,,-1.205884511873484,0.0485052764363426,-0.0451855522984137,0.0236686890787285,-0.0532544067860326,Healthcare,11.0
2020-03-23,65.78665161132812,71.99366136252718,64.3690021382745,68.89015941012119,160693.0,106.1532989501953,118.60371871948242,-1.2564067594386237,-0.0763851376935496,0.0471753421519123,0.0943505954349293,-0.0215491963541357,Healthcare,11.0
2020-03-24,64.024169921875,68.92847012248232,59.77121569717505,65.97822538875813,133556.0,102.81798782348632,117.43204971313476,-1.2727730983757215,-0.0267908708876989,0.0305205904155814,0.076600761971483,-0.066427323148267,Healthcare,11.0
2020-03-25,64.13910675048828,70.42275057528748,63.56438355076568,63.56438355076568,226168.0,99.64934692382812,116.2680435180664,-1.2717057992913132,0.001795209977006,-0.0089605738034109,0.0979689949416291,-0.0089605738034109,Healthcare,11.0
2020-03-26,67.70240020751953,69.65646166900414,64.75215525002092,69.19668422112171,740679.0,96.61480827331545,115.17377059936524,-1.23861718974768,0.0555557075481741,0.0220713594942267,0.0288625138177536,-0.0435766671263588,Healthcare,11.0
2020-03-27,71.26567840576172,74.25424028237748,68.12385934424744,69.73308317122921,1246952.0,93.70862350463868,114.14310012817384,-1.2055287218965909,0.05263148998145,-0.021505376344086,0.0419355002782677,-0.0440860050980763,Healthcare,11.0
2020-03-30,70.80590057373047,74.67570000954002,68.96678513420757,71.22736075282965,1153821.0,91.02658195495606,113.09173965454102,-1.2097982016193118,-0.0064516025430002,0.0059523313125622,0.0546536292096153,-0.0259740420589357,Healthcare,11.0
2020-03-31,72.91322326660156,74.25424416697274,70.84421608391088,70.84421608391088,85920.0,88.50163116455079,112.08252563476564,-1.1902296820439011,0.0297619644096854,-0.028376295684056,0.0183920123167211,-0.028376295684056,Healthcare,11.0
2020-04-01,71.84040832519531,74.1009841686065,71.18905645899102,74.1009841686065,71250.0,85.7774429321289,111.02426864624024,-1.2001918013969173,-0.0147135854560096,0.0314666341145832,0.0314666341145832,-0.009066650390625,Healthcare,11.0
2020-04-03,72.03197479248047,74.25423901386625,71.34230577944533,73.52625278206764,124546.0,83.23716621398925,109.95681594848632,-1.198412922358722,0.0026665559362915,0.0207446483855551,0.0308510800625414,-0.0095744843178606,Healthcare,11.0
2020-04-07,72.45344543457031,75.86346765209446,71.87872219478172,75.86346765209446,284518.0,80.7658561706543,108.884765625,-1.1944991617666223,0.0058511604506758,0.0470650111540049,0.0470650111540049,-0.0079323106905606,Healthcare,11.0
2020-04-08,76.05504608154297,79.3118112789894,71.87872599043135,73.56457857761336,996205.0,78.56466636657714,107.88474731445312,-1.1610548330923676,0.0497091701487834,-0.0327455919395465,0.0428211586901763,-0.0549118080427424,Healthcare,11.0
2020-04-09,77.31942749023438,79.69494883428675,76.62975849450649,76.6680757123084,345718.0,76.95927238464355,106.91308181762696,-1.149313834701156,0.016624556473686,-0.00842416710869,0.0307234730152703,-0.0089197374853169,Healthcare,11.0
2020-04-13,76.13166809082031,79.69495322647369,75.78683649714515,78.54550678570725,106761.0,75.26767044067383,105.85788986206056,-1.1603433239848524,-0.0153617200484843,0.0317061054278671,0.0468042435560795,-0.0045294107212231,Healthcare,11.0
2020-04-15,77.54931640625,78.92865445370443,76.62976160553828,78.69876283033308,94222.0,74.49562530517578,104.898484954834,-1.1471790948397953,0.0186210068816372,0.0148221348343238,0.0177865919568991,-0.0118576777117485,Healthcare,11.0
2020-04-16,79.6566390991211,80.23136234181716,75.86346803588187,77.39606334973806,69820.0,73.92090225219727,103.9628353881836,-1.1276105752643846,0.0271739686502414,-0.0283789998542378,0.0072150074268249,-0.0476190196591043,Healthcare,11.0
2020-04-17,80.42293548583984,83.44981469073123,79.42675205539945,80.69114433863827,766609.0,73.50901718139649,103.00419692993164,-1.1204947757265158,0.0096199939563757,0.0033349796445274,0.0376370146974345,-0.0123868076242479,Healthcare,11.0
2020-04-20,78.7370834350586,84.29274139033036,78.16236019830635,81.99384844332135,348749.0,73.12586822509766,102.0509226989746,-1.136149534709827,-0.0209623292235842,0.0413625304136253,0.0705596107055961,-0.0072992700729926,Healthcare,11.0
2020-04-21,77.70258331298828,79.23517862154274,75.9400963695958,77.39606308199997,89308.0,72.78486557006836,101.0738932800293,-1.1457558640859498,-0.0131386644886783,-0.0039447881642961,0.0197238655809051,-0.0226824755142711,Healthcare,11.0
2020-04-22,77.89415740966797,78.3539348310864,76.62976511597692,76.66808233708976,20554.0,73.282958984375,100.08000534057618,-1.1439769142014826,0.0024654791193752,-0.0157402700452863,0.0059025918850412,-0.0162321839755097,Healthcare,11.0
2020-04-23,80.26968383789062,80.76777851069679,77.89416214418519,80.76777851069679,136618.0,73.73507499694824,99.13286148071288,-1.121917864787818,0.030496849920708,0.0062052651635216,0.0062052651635216,-0.0295942575095093,Healthcare,11.0
2020-04-24,79.88652801513672,81.22754886910784,78.92865597658592,80.26967683055703,242936.0,74.44006881713867,98.20717391967771,-1.125475835403024,-0.0047733565704296,0.0047961630695443,0.0167865707434051,-0.0119904076738609,Healthcare,11.0
2020-04-27,79.54169464111328,82.56856787669253,78.89033699235473,81.61069585956152,231734.0,75.21594505310058,97.28301879882812,-1.1286779451950648,-0.0043165397544639,0.0260115305285288,0.0380539193844975,-0.0081888832227856,Healthcare,11.0
2020-04-28,77.05123138427734,80.53788219925002,76.47650814425455,80.53788219925002,99537.0,75.86155128479004,96.32131530761718,-1.151804293693138,-0.0313101608920043,0.0452510719469714,0.0452510719469714,-0.0074589754076281,Healthcare,11.0
2020-04-29,75.36537170410156,78.54550807850885,74.33087105966203,78.16235925861368,390259.0,76.24469985961915,95.27455291748046,-1.1674591235227212,-0.021879724047081,0.0371123699289059,0.042196254095224,-0.0137264717342756,Healthcare,11.0
2020-04-30,75.67189025878906,78.16235753312895,73.56457179588608,78.16235753312895,718784.0,76.4650104522705,94.06610137939452,-1.1646128037075736,0.0040671006824055,0.0329113924050632,0.0329113924050632,-0.0278481012658227,Healthcare,11.0
2020-05-04,75.17379760742188,77.39606194135197,75.02054041737996,75.9017838760886,98364.0,76.68340530395508,92.89289978027344,-1.1692380734071883,-0.0065822678627924,0.0096840427361202,0.0295616877776399,-0.0020387049067583,Healthcare,11.0
2020-05-05,73.98603820800781,76.6297626819814,73.56457217470215,76.6297626819814,67981.0,76.73704605102539,91.71816558837892,-1.1802675626908847,-0.0158001782165757,0.035732748205018,0.035732748205018,-0.0056965617231825,Healthcare,11.0
2020-05-06,72.83659362792969,74.82896633926642,71.87872156994212,73.98604009751477,93978.0,76.7868553161621,90.5978387451172,-1.190941261997688,-0.0155359660811479,0.0157811672997338,0.0273540072661049,-0.0131509727497781,Healthcare,11.0
2020-05-07,75.67189025878906,80.11641881001194,74.44581523146834,80.11641881001194,258289.0,76.96885108947754,89.54188049316406,-1.1646128037075736,0.0389268153497524,0.0587342081190664,0.0587342081190664,-0.0162025161936312,Healthcare,11.0
2020-05-08,73.79446411132812,77.24280344650445,73.64120107748812,77.24280344650445,85154.0,77.03590202331543,88.43841186523437,-1.182046512575352,-0.0248100865597563,0.0467289704817706,0.0467289704817706,-0.00207689066769,Healthcare,11.0
2020-05-11,74.56076049804688,76.55313313364802,73.94772006568336,76.55313313364802,81160.0,76.96118774414063,87.31042175292968,-1.1749307130374833,0.0103841988141914,0.0267214634385781,0.0267214634385781,-0.008222024940043,Healthcare,11.0
2020-05-12,72.72164916992188,74.63739332167752,72.30018311798075,74.63739332167752,61727.0,76.731298828125,86.15024688720703,-1.1920086319283685,-0.0246659411175557,0.026343519070632,0.026343519070632,-0.0057956063531552,Healthcare,11.0
2020-05-13,72.95153045654297,74.56076012177958,72.7599560531945,74.25423990714467,611152.0,76.57229194641113,85.05903900146484,-1.1898739629132793,0.0031611121206004,0.0178571915139973,0.0220588883490966,-0.0026260505043494,Healthcare,11.0
2020-05-14,71.41893768310547,73.10479599831594,71.2656804937168,72.03197813343418,70871.0,76.26577301025391,83.91955429077149,-1.2041055619890169,-0.0210083704049288,0.0085837240123738,0.0236052001037991,-0.002145890072864,Healthcare,11.0
2020-05-15,71.18904876708984,73.18142137342404,70.92084577426564,71.61050894256023,160707.0,75.84239349365234,82.75554779052734,-1.2062403018503771,-0.0032188789622672,0.0059202950842802,0.0279870660001746,-0.003767475439961,Healthcare,11.0
2020-05-18,69.08173370361328,71.87872127056485,68.96678788785611,71.61051241833577,81759.0,75.27533340454102,81.64824783325196,-1.2258087505795163,-0.0296016746953747,0.0366056058403501,0.0404880916705376,-0.0016639104086519,Healthcare,11.0
2020-05-19,66.28475189208984,70.30781486819934,66.01654886296005,69.6947743618562,789191.0,74.65271682739258,80.5056980895996,-1.2517814188927372,-0.0404880083572242,0.051445051424765,0.0606936416184971,-0.0040462251343479,Healthcare,11.0
2020-05-20,65.02035522460938,67.39587679924531,64.7521522131224,67.39587679924531,97153.0,74.01860542297364,79.27962173461914,-1.2635225589764925,-0.0190752266756444,0.0365350445476624,0.0365350445476624,-0.0041249084315285,Healthcare,11.0
2020-05-21,64.024169921875,66.51463724259062,63.44944669401755,65.74833960544736,110300.0,73.32510604858399,78.10335494995117,-1.2727730983757215,-0.0153211298107047,0.0269299810630307,0.0388988615354888,-0.0089766603543435,Healthcare,11.0
2020-05-22,69.23499298095703,70.42275670227743,64.17742955265233,64.52226116393258,344139.0,72.7733715057373,77.05046188354493,-1.2243855906719427,0.0813883735695519,-0.0680686400635683,0.0171555404309362,-0.0730492372505299,Healthcare,11.0
2020-05-26,69.5031967163086,72.79827905415692,66.66789766012266,70.99748068893682,268263.0,72.2542049407959,76.03894897460937,-1.2218950608336887,0.003873817614531,0.0214994999255566,0.0474090760357091,-0.0407937935251925,Healthcare,11.0
2020-05-27,68.928466796875,69.88633879708942,67.81733761518096,69.65645302486999,855813.0,71.72354354858399,75.22897216796875,-1.227231981333362,-0.0082691148981171,0.0105614742620097,0.0138966096988226,-0.0161200333233643,Healthcare,11.0
2020-05-28,68.8901596069336,72.03197878909545,68.4686935626979,70.38443767942915,641495.0,71.3154899597168,74.40750122070312,-1.2275877004639837,-0.0005557528220422,0.0216907332051699,0.0456062113963462,-0.0061179426298394,Healthcare,11.0
2020-05-29,68.77521514892578,69.69477000456267,67.8173430716427,69.00510678602859,117584.0,70.98598213195801,73.92320114135742,-1.228655070394664,-0.0016685178066599,0.0033426523872734,0.0133704395347318,-0.0139275766016712,Healthcare,11.0
2020-06-01,69.579833984375,70.42276029098298,68.62196185268695,70.42276029098298,194631.0,70.6813793182373,73.49177581787109,-1.22118341003363,0.0116992558104965,0.0121145202329351,0.0121145202329351,-0.0137665193611004,Healthcare,11.0
2020-06-02,74.25424194335938,75.78683721217428,69.08173291110909,70.49938236548547,401245.0,70.63540153503418,73.20364791870117,-1.1777770328526307,0.0671804988789434,-0.0505676104098952,0.0206398345563065,-0.0696594416275347,Healthcare,11.0
2020-06-03,76.55313873291016,79.77158662225571,74.33087431103475,75.058854762124,478167.0,70.7637565612793,73.00670944213867,-1.1564295633927528,0.0309598041725934,-0.0195195650435657,0.0420420108517634,-0.0290290438597008,Healthcare,11.0
2020-06-04,76.2849349975586,78.04741612172735,75.78684034532432,76.59144938688378,249619.0,70.93617362976075,72.84195541381835,-1.1589200932310069,-0.0035034975677132,0.004018019931917,0.0231039211637942,-0.0065293973475918,Healthcare,11.0
2020-06-05,77.35774993896484,78.92866255160517,73.64120728906481,78.92866255160517,233106.0,71.02046661376953,73.03046463012696,-1.1489579738779907,0.0140632608711088,0.0203071135584964,0.0203071135584964,-0.0480435722708116,Healthcare,11.0
2020-06-08,78.27730560302734,80.38462412669658,77.77921096451902,80.38462412669658,224484.0,71.24460868835449,73.17146347045899,-1.1404190144325483,0.0118870528781929,0.0269211939199365,0.0269211939199365,-0.0063632062277966,Healthcare,11.0
2020-06-09,77.43437957763672,79.46506366533227,76.01672425339889,79.31180647446784,265029.0,71.38828964233399,73.40441802978516,-1.1482463939242038,-0.0107684598862588,0.0242453921251966,0.0262245800737586,-0.0183078282795107,Healthcare,11.0
2020-06-10,78.16236114501953,79.92484809762877,76.74471164647063,78.81371298528393,221110.0,71.66032524108887,73.68718185424805,-1.1414863843632286,0.0094012707450303,0.0083333183737361,0.0225490495270375,-0.0181372399423636,Healthcare,11.0
2020-06-11,78.31562042236328,79.2734925207111,78.00910602800184,78.92866090386082,174436.0,71.92852973937988,73.97071212768554,-1.1400632244556548,0.0019607810600731,0.0078278187440941,0.0122309201303894,-0.0039138347204348,Healthcare,11.0
2020-06-12,76.97459411621094,78.16235777387857,72.87490299048586,72.87490299048586,149427.0,72.20631256103516,74.15615600585937,-1.152515944493197,-0.0171233567316464,-0.0532603149493148,0.015430593318549,-0.0532603149493148,Healthcare,11.0
2020-06-15,77.43437957763672,79.19686065812598,76.82133912140485,78.08573140839117,131105.0,72.5185791015625,74.27953002929688,-1.1482463939242038,0.0059732105989624,0.0084116620331593,0.0227609634131848,-0.0079169027966089,Healthcare,11.0
2020-06-16,88.23917388916016,92.91358829601202,77.43437839886008,78.92865644939579,2270422.0,73.47645111083985,74.62819549560547,-1.0479134787477111,0.1395348470596372,-0.10551455809706,0.0529743672886549,-0.1224489647180094,Healthcare,11.0
2020-06-17,93.4499969482422,99.23554659811576,91.18942119826856,94.10135463391096,1578092.0,74.83471336364747,75.03893096923828,-0.9995259710439324,0.0590533980477593,0.0069701199244505,0.0619106456801485,-0.0241902174831067,Healthcare,11.0
2020-06-18,94.4844970703125,97.7412618927778,93.60325365495628,94.4078626326745,598230.0,76.30792045593262,75.49181274414063,-0.9899196416678094,0.0110700926255061,-0.0008110794893788,0.0344687744915623,-0.0093268572377583,Healthcare,11.0
2020-06-19,91.80245971679688,95.97877952107528,88.66063471205126,94.8676502803442,309060.0,77.69683494567872,75.88722244262695,-1.01482494005035,-0.0283860044417629,0.0333889807855167,0.0454924608464959,-0.0342237562526961,Healthcare,11.0
2020-06-22,93.67989349365234,96.36193543416591,89.35031033468867,92.60707554816943,596111.0,78.91907997131348,76.3117514038086,-0.9973911603362998,0.0204508003668659,-0.0114519552219132,0.0286298568507157,-0.0462167813977824,Healthcare,11.0
2020-06-23,96.05541229248048,97.62632486315827,93.7565192698616,94.25461392737316,736973.0,80.24669075012207,76.71175872802735,-0.9753321817689068,0.0253578298419936,-0.0187474950357199,0.0163542327619656,-0.0239329879259579,Healthcare,11.0
2020-06-24,92.72201538085938,98.85239656306496,92.18560936597122,98.85239656306496,478354.0,81.43636817932129,77.01981048583984,-1.0062859806049076,-0.0347028536140283,0.0661157024793388,0.0661157024793388,-0.0057850987458032,Healthcare,11.0
2020-06-25,96.01709747314452,97.77957855277884,91.9940348278405,92.72201525367402,606236.0,82.79271507263184,77.41751907348633,-0.9756879717458002,0.0355372138833531,-0.0343176611893744,0.0183559087497646,-0.0418994403202956,Healthcare,11.0
2020-06-26,96.24697875976562,98.62250018427834,96.0170929843277,96.97496499795274,237348.0,84.16630325317382,77.79147232055664,-0.9735533027307114,0.002394170337063,0.0075637308055578,0.0246815168135516,-0.002388498614712,Healthcare,11.0
2020-06-29,93.8714599609375,96.55350167410714,93.14347954877482,96.55350167410714,141436.0,85.38088455200196,78.07576873779297,-0.9956122812981044,-0.0246814895328555,0.0285714285714284,0.0285714285714284,-0.0077550771285075,Healthcare,11.0
2020-06-30,94.9059600830078,96.97496718697376,91.41930938254043,94.59943986245136,593063.0,86.41347045898438,78.36542922973632,-0.9860059519219816,0.0110203902496115,-0.0032297257231092,0.0218006024295662,-0.0367379529949208,Healthcare,11.0
2020-07-01,93.4499969482422,95.21248389819216,92.83696233037185,94.63776065534591,140233.0,87.25831336975098,78.6596875,-0.9995259710439324,-0.015341113808787,0.0127101524440027,0.018860214098521,-0.006560028227822,Healthcare,11.0
2020-07-02,92.99021911621094,94.25461141421565,92.53044169322388,94.25461141421565,472291.0,88.0935775756836,78.96544021606445,-1.0037954507666536,-0.0049200411668916,0.0135970461197061,0.0135970461197061,-0.0049443632605323,Healthcare,11.0
2020-07-03,93.06684112548828,94.063030343444,92.7220095442503,93.94808453423578,451571.0,88.87903213500977,79.26889389038087,-1.0030839416591384,0.0008239792314242,0.0094689300516739,0.0107040188095832,-0.0037052034545045,Healthcare,11.0
2020-07-06,92.14729309082033,93.71820562343903,91.95571867691008,93.48831398819192,145176.0,89.57253150939941,79.50644607543946,-1.011622830258309,-0.0098805119368785,0.0145530145530146,0.0170478424262603,-0.0020790020790021,Healthcare,11.0
