Date_Ticker,Close_JUBLPHARMA.NS,High_JUBLPHARMA.NS,Low_JUBLPHARMA.NS,Open_JUBLPHARMA.NS,Volume_JUBLPHARMA.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-27,437.751220703125,445.67735626915845,435.0499134990327,440.0259859377341,246002.0,,,-0.4865201810631717,-0.0094901380469718,0.0051964794774423,0.01810648421106,-0.0061708730354957,Healthcare,11.0
2020-01-28,426.3063354492188,442.72732170272553,419.4109244318199,435.8674678991909,229962.0,,,-0.5372737693468662,-0.0261447249319447,0.0224278450844441,0.0385192170231372,-0.0161747795986491,Healthcare,11.0
2020-01-29,428.9009399414063,435.76079278003306,421.43684581851136,435.76079278003306,298746.0,,,-0.525767713564388,0.0060862442718648,0.015994026125389,0.015994026125389,-0.017402839275462,Healthcare,11.0
2020-01-30,428.4033508300781,437.1825421176628,423.9959910344136,427.37259639695327,231933.0,,,-0.5279743265911265,-0.0011601492675583,-0.0024060372803519,0.0204928165724522,-0.010287874236102,Healthcare,11.0
2020-01-31,414.1149291992188,434.1968894635889,405.9755081551724,432.2064662602016,577161.0,,,-0.591337886171504,-0.0333527307925439,0.0436872370092205,0.048493688221294,-0.0196549809488533,Healthcare,11.0
2020-02-03,389.234619140625,394.5305618708397,382.1970380646464,383.15670689735714,214248.0,,,-0.7016723268469609,-0.0600806884859361,-0.0156150351083544,0.0136060423965047,-0.0180805630586421,Healthcare,11.0
2020-02-04,401.0350036621094,404.6248654030896,389.41233447321326,389.41233447321326,199224.0,,,-0.6493422384008329,0.0303168935680437,-0.0289816826031693,0.0089514922842117,-0.0289816826031693,Healthcare,11.0
2020-02-05,410.0274353027344,417.9891280236671,401.4615012951005,402.1012997908076,527396.0,,,-0.6094643223682736,0.0224230592305143,-0.019330744310011,0.0194174634071848,-0.0208911240324916,Healthcare,11.0
2020-02-06,404.41162109375,409.7786786247663,401.639257116224,405.9044458085572,126739.0,416.2688583374023,,-0.6343682611948541,-0.0136961913410454,0.0036913496965538,0.0132712742440508,-0.0068553024515665,Healthcare,11.0
2020-02-07,394.0329895019531,408.854536035181,391.68713862342673,406.4375996424054,210331.0,415.95252380371096,,-0.6803934316594001,-0.025663534504096,0.0314811461754289,0.0376149889174557,-0.0059534377603547,Healthcare,11.0
2020-02-10,386.74658203125,396.4854706266751,384.578459460739,396.307742392495,162474.0,415.4406997680664,,-0.7127057979812104,-0.0184918716575303,0.0247220293739336,0.0251815763807787,-0.0056060548980774,Healthcare,11.0
2020-02-11,383.405517578125,394.3883877075197,379.0692148068924,389.16353052848336,229781.0,414.6871810913086,,-0.7275221116375938,-0.0086388984631156,0.0150180753441688,0.0286455714011908,-0.0113099644434538,Healthcare,11.0
2020-02-12,381.4151306152344,390.08767916412256,378.1806673800244,383.4055539632007,125631.0,414.30509185791016,,-0.7363486990780669,-0.0051913362527054,0.0052185222561982,0.0227378199047822,-0.0084801649845213,Healthcare,11.0
2020-02-13,376.7589721679688,387.38641618711335,376.0480880741485,382.2681721264822,187719.0,413.6404342651367,,-0.7569969400672466,-0.0122075871498728,0.0146226111798004,0.0282075406406157,-0.0018868405169748,Healthcare,11.0
2020-02-14,373.6311340332031,379.7445750671876,371.0720265769148,376.7589545195683,130980.0,412.0836395263672,,-0.7708676784266156,-0.008301960579113,0.0083714128761207,0.016362236647659,-0.0068492885714949,Healthcare,11.0
2020-02-17,365.0296630859375,375.3016498985135,363.32358184957184,372.7780997091013,158524.0,408.8616424560547,,-0.809011836747703,-0.0230212906896063,0.0212268684075125,0.0281401427098753,-0.0046738153330952,Healthcare,11.0
2020-02-18,352.1629638671875,365.8826696276928,347.2935341712315,362.6126783576697,335744.0,404.3440887451172,,-0.8660706136800175,-0.0352483661463995,0.0296729513397189,0.0389584004230481,-0.0138272055712037,Healthcare,11.0
2020-02-19,373.9865417480469,380.0999824573655,355.3618486660034,355.3618486660034,451811.0,401.0865447998047,,-0.7692915842647391,0.0619701107726074,-0.0498004366547254,0.0163466863827341,-0.0498004366547254,Healthcare,11.0
2020-02-20,388.5237426757813,390.6208086098504,375.0883787571393,375.8703482853653,393736.0,397.8912017822266,,-0.7048247858377519,0.0388709199528576,-0.0325678793869106,0.0053975232494842,-0.034580547963715,Healthcare,11.0
2020-02-24,372.529296875,389.4123525868301,366.6646406463461,389.4123525868301,162483.0,394.42039947509767,,-0.7757538951288784,-0.0411672287789331,0.0453200751013553,0.0453200751013553,-0.0157428054057766,Healthcare,11.0
2020-02-25,368.2640686035156,378.1450987745491,366.8067723244802,372.52925690768416,172131.0,390.9460418701172,,-0.7946685137401053,-0.0114493767530867,0.0115818747138227,0.0268313718699277,-0.0039572046346024,Healthcare,11.0
2020-02-26,362.0084533691406,372.06721246245417,359.69815974061663,366.2381136668236,161986.0,387.7311477661133,,-0.8224097197918052,-0.0169867651169356,0.0116838716287379,0.0277859784756369,-0.0063818775694947,Healthcare,11.0
2020-02-27,371.5340576171875,376.6878585061938,359.7692461801925,362.5060818024119,201502.0,384.86280364990233,,-0.7801673918493933,0.0263132094275533,-0.0242991877317411,0.0138716782037693,-0.0316654992881351,Healthcare,11.0
2020-02-28,359.91143798828125,368.2285591508878,352.12744375161253,368.2285591508878,289285.0,381.4382080078125,,-0.831709162547545,-0.0312827838810989,0.0231087992343199,0.0231087992343199,-0.0216275267053951,Healthcare,11.0
2020-03-02,347.6844787597656,372.3515256890846,342.5307071913127,366.0959142993864,157144.0,378.1166854858399,,-0.885930942921778,-0.033972132969316,0.0529544361752838,0.0709466439724586,-0.0148231281040703,Healthcare,11.0
2020-03-03,355.2552490234375,361.7241175480205,343.77475056290507,351.1677596814581,189649.0,376.41771697998047,,-0.8523575388702438,0.0217748295543067,-0.0115057816970065,0.018209072328601,-0.0323161965715952,Healthcare,11.0
2020-03-04,353.406982421875,362.39942970150616,340.3270459659112,355.4329628592661,291970.0,374.0363159179688,,-0.8605538781128927,-0.0052026440331091,0.0057327119671128,0.0254450187090433,-0.0370109734853788,Healthcare,11.0
2020-03-05,353.5491638183594,362.8970389292787,349.8171309978308,354.75764645594273,270878.0,371.21240234375,,-0.8599233592480308,0.0004023163195871,0.0034181459362869,0.0264400996171552,-0.0105559090572363,Healthcare,11.0
2020-03-06,340.895751953125,349.0351736187407,338.4788155019347,347.6134343910924,205088.0,368.03660888671874,,-0.9160362902162928,-0.0357896812103202,0.0197059728655437,0.0238765711188297,-0.007089957669882,Healthcare,11.0
2020-03-09,330.163818359375,338.81438467133825,306.37473168587,338.81438467133825,314767.0,364.8431503295898,,-0.9636282168299066,-0.0314815703400894,0.0262008307117023,0.0262008307117023,-0.0720523732482738,Healthcare,11.0
2020-03-11,319.5307922363281,332.6868731751101,312.8986644772723,325.51410704423904,197031.0,361.48236083984375,,-1.010781527508552,-0.0322053039484571,0.0187253152224702,0.0411731240257171,-0.0207558329907392,Healthcare,11.0
2020-03-12,274.9442749023437,309.97912205727835,270.3306433362808,309.97912205727835,376577.0,356.0592987060547,,-1.2085052873863975,-0.1395374668648765,0.1274252652373957,0.1274252652373957,-0.0167802423516607,Healthcare,11.0
2020-03-13,258.6163330078125,261.6079910311274,219.97708350410795,227.07776403440897,756434.0,349.9193588256836,,-1.280913321372783,-0.059386368020686,-0.121951187717331,0.0115679392268877,-0.1494076149573171,Healthcare,11.0
2020-03-16,236.41314697265625,255.1921079800597,234.2865343465804,255.1921079800597,248550.0,342.90206756591795,,-1.3793757644304778,-0.085853765602985,0.0794328117867972,0.0794328117867972,-0.0089953230321908,Healthcare,11.0
2020-03-17,217.95860290527344,241.63956089212465,213.3809999551521,240.05361578841848,1486309.0,335.11844100952146,,-1.4612144470192403,-0.0780605660205406,0.1013725202337973,0.1086488795174702,-0.0210021668752886,Healthcare,11.0
2020-03-18,204.04556274414065,228.4834481124704,198.24246514150545,224.19420843130672,390550.0,327.06923599243163,,-1.5229133366495784,-0.0638334067831198,0.0987458164548824,0.1197668061959926,-0.0284402048473451,Healthcare,11.0
2020-03-19,183.6446075439453,206.10006841350008,183.6446075439453,200.40510157272772,400404.0,318.6433181762696,,-1.6133835910779843,-0.0999823516171078,0.0912659198270862,0.1222767233401138,0.0,Healthcare,11.0
2020-03-20,201.9910430908203,201.9910430908203,180.36459860523627,188.15011979267075,253021.0,310.0435432434082,,-1.5320243274801582,0.099901847335674,-0.0685224606317138,0.0,-0.1070663538078777,Healthcare,11.0
2020-03-23,181.80636596679688,196.80071268132207,181.80636596679688,196.80071268132207,92595.0,299.70767440795896,361.9044778442383,-1.621535473259653,-0.0999285751247291,0.0824742667001199,0.0824742667001199,0.0,Healthcare,11.0
2020-03-24,175.75096130371094,193.9171831912454,169.47928300517253,185.2666020380292,204263.0,289.8687576293945,357.41230346679686,-1.6483888237601774,-0.0333068901679264,0.054142752129102,0.1033634283009232,-0.0356850298400386,Healthcare,11.0
2020-03-25,178.63446044921875,185.26657309642263,173.26388610922285,185.26657309642263,208402.0,280.3872772216797,353.04533142089844,-1.6356016332204086,0.0164067332782601,0.0371267258877481,0.0371267258877481,-0.0300646041446331,Healthcare,11.0
2020-03-26,188.4745178222656,194.52992013215768,178.63448540424025,189.59188215420727,384603.0,271.710580444336,348.8453039550781,-1.5919648286985724,0.0550848775107653,0.0059284636716532,0.0321284934422931,-0.0522088212864121,Healthcare,11.0
2020-03-27,187.6815490722656,203.21654873108832,185.80725574977637,191.75452756458924,774970.0,262.51795501708983,344.8177966308594,-1.5954813348553816,-0.0042072995286704,0.0217015391894241,0.0827731854069524,-0.009986561448124,Healthcare,11.0
2020-03-30,168.93862915039062,186.1677043005664,168.93862915039062,186.1677043005664,844430.0,252.9693145751953,340.3955267333984,-1.678598851531612,-0.0998655436004428,0.1019842249035791,0.1019842249035791,0.0,Healthcare,11.0
2020-03-31,179.64370727539062,183.82481602441743,170.12806732578278,174.41730668130492,305878.0,244.56727600097656,335.8930603027344,-1.6311260184146883,0.0633666685875037,-0.0290931459462352,0.0232744514819951,-0.0529695144568606,Healthcare,11.0
2020-04-01,191.3580474853516,197.59366757128825,181.48197139218544,188.87099936397016,699025.0,236.37241592407227,331.13082916259765,-1.5791775028252846,0.0652087422800903,-0.0129968305700433,0.0325861397933318,-0.0516104560166048,Healthcare,11.0
2020-04-03,193.7369537353516,197.59365609095892,183.86086355818983,194.6380421424076,302629.0,228.3889144897461,326.155287475586,-1.5686279843548572,0.0124317021482052,0.0046510920590139,0.0199069009873857,-0.050976801207748,Healthcare,11.0
2020-04-07,213.09263610839844,213.09263610839844,196.0798223257222,201.19807801260907,333331.0,221.36608810424804,321.634391784668,-1.4827931059513106,0.0999070234142687,-0.0558187195625976,0.0,-0.0798376428832667,Healthcare,11.0
2020-04-08,234.35862731933597,234.3946708544749,218.64339681611995,227.79860131943312,290021.0,216.0392318725586,317.2729522705078,-1.3884867552610576,0.0997969315097292,-0.027991399655043,0.0001537964936526,-0.0670563344860459,Healthcare,11.0
2020-04-09,246.07298278808597,246.07298278808597,240.16175434208472,246.07298278808597,238917.0,211.8346900939941,313.35550506591795,-1.3365381720048946,0.0499847417726511,0.0,0.0,-0.0240222570516482,Healthcare,11.0
2020-04-13,248.84835815429688,258.3639983853477,234.28653485740207,258.3639983853477,614613.0,208.3005683898926,309.5774478149414,-1.324230468122822,0.0112786675512485,0.0382387101189982,0.0382387101189982,-0.0585168550232741,Healthcare,11.0
2020-04-15,246.6857147216797,260.16620250094184,242.21624293351385,259.44530245966695,429175.0,206.88764038085935,305.98503540039064,-1.3338209456110977,-0.0086906075999756,0.0517240641695977,0.0546464062358509,-0.0181180811106491,Healthcare,11.0
2020-04-16,245.2439422607422,253.8584792932161,236.4491875480956,246.54153887359,278958.0,206.21902084350583,302.3118954467773,-1.3402146423811214,-0.0058445721616436,0.0052910445040399,0.0351264008931766,-0.0358612515831116,Healthcare,11.0
2020-04-17,248.6681365966797,253.7143198813415,245.09978234865284,253.0294779991168,306410.0,206.83177032470704,298.7171911621094,-1.3250296802190749,0.0139624012906174,0.017538802767927,0.0202928423147608,-0.0143498652334956,Healthcare,11.0
2020-04-20,241.74766540527344,252.16439410285895,238.6478772717199,251.1551750739744,289845.0,208.02122344970704,295.2698458862305,-1.3557192623149652,-0.0278301485912958,0.0389145833236068,0.0430892628481958,-0.012822411866344,Healthcare,11.0
2020-04-21,253.6782684326172,253.82244258896165,241.74768110147008,251.58771385001532,1486701.0,210.50285873413085,292.5587188720703,-1.30281170574341,0.0493514715326946,-0.0082409683553841,0.000568334675395,-0.0470303877618754,Healthcare,11.0
2020-04-22,266.3297424316406,266.3297424316406,254.1829084677576,265.93327815766844,579044.0,214.6371154785156,289.86461364746094,-1.2467073684536023,0.0498721237620871,-0.0014886218503138,0.0,-0.0456082518346625,Healthcare,11.0
2020-04-23,279.6300354003906,279.6300354003906,279.6300354003906,279.6300354003906,52170.0,218.51906509399413,287.25666564941406,-1.1877257728838209,0.0499391951019657,0.0,0.0,0.0,Healthcare,11.0
2020-04-24,293.5790405273437,293.5790405273437,281.8647301516406,293.5790405273437,560833.0,224.1076988220215,285.0400140380859,-1.1258673927013818,0.0498837870080019,0.0,0.0,-0.0399017257998434,Healthcare,11.0
2020-04-27,308.2490234375,308.2490234375,294.1197222016264,308.2490234375,902485.0,230.73260192871092,283.3243347167969,-1.060811758133374,0.0499694490580975,0.0,0.0,-0.0458372944001831,Healthcare,11.0
2020-04-28,297.9403991699219,319.3505831746824,292.85818703214204,319.3505831746824,803358.0,236.6978988647461,281.5482110595703,-1.1065264735054123,-0.0334425204421394,0.0718606273751745,0.0718606273751745,-0.0170578147573781,Healthcare,11.0
2020-04-29,293.36279296875,301.29248847960463,285.6854168781484,297.76019248969766,329074.0,241.94231262207032,279.74735656738284,-1.126826366016774,-0.015364167511104,0.0149896293134081,0.0270303382054974,-0.026170244743407,Healthcare,11.0
2020-04-30,288.53289794921875,299.8867734022697,282.4054086788229,296.28236105130605,437161.0,246.984880065918,277.8897119140625,-1.1482450607294263,-0.0164638977242275,0.0268581612605269,0.0393503670941854,-0.0212367092762999,Healthcare,11.0
2020-05-04,274.115234375,282.5855970987687,274.115234375,282.5135100281002,335645.0,252.24371032714845,275.83683715820314,-1.2121817577626242,-0.0499688724464141,0.0306377559505177,0.0309007368491636,0.0,Healthcare,11.0
2020-05-05,272.8897705078125,286.91089714351784,269.60976462265995,276.16977639296505,287242.0,256.9060134887696,273.8220098876953,-1.2176162105502175,-0.0044706156882583,0.0120195267087106,0.0513801840560526,-0.0120195267087105,Healthcare,11.0
2020-05-06,263.7345886230469,278.9812261912138,261.680062831755,278.9812261912138,327548.0,260.5248405456543,271.7961083984375,-1.258215860239422,-0.0335490108981696,0.0578105346278974,0.0578105346278974,-0.0077901264374101,Healthcare,11.0
2020-05-07,275.3768005371094,276.89062901263827,263.8787222786899,268.888846950998,720663.0,264.60683288574216,270.260385131836,-1.206587205422094,0.0441436672180401,-0.0235602765863245,0.0054972985108994,-0.0417539830370351,Healthcare,11.0
2020-05-08,280.1346130371094,288.3526565216807,270.33062465020214,277.4673620529113,562079.0,267.95893173217775,268.3833465576172,-1.185488168481239,0.0172774630641365,-0.0095213188948012,0.0293360516769938,-0.0349974188502314,Healthcare,11.0
2020-05-11,288.6050109863281,290.40721732393524,278.2603536442094,287.05512408960504,416133.0,270.67125091552737,266.3849719238281,-1.14792526762411,0.0302368845369946,-0.0053702702230505,0.0062445427799329,-0.0358436511783532,Healthcare,11.0
2020-05-12,294.22784423828125,300.5355654122346,275.37679710138883,288.60496488108674,440708.0,273.0789939880371,264.8189428710937,-1.1229902020881672,0.0194827984196694,-0.0191106296270205,0.0214382197248639,-0.0640695552988718,Healthcare,11.0
2020-05-13,308.9338073730469,308.9338073730469,308.9338073730469,308.9338073730469,128580.0,276.0832664489746,263.6323376464844,-1.0577750093012988,0.0499815480510945,0.0,0.0,0.0,Healthcare,11.0
2020-05-14,324.3607177734375,324.3607177734375,324.3607177734375,324.3607177734375,339140.0,279.9670166015625,262.8793829345703,-0.9893626974623808,0.0499359734422402,0.0,0.0,0.0,Healthcare,11.0
2020-05-15,340.54449462890625,340.54449462890625,340.2561463350177,340.54449462890625,213940.0,284.7320442199707,262.2595916748047,-0.91759397901959,0.049894379832927,0.0,0.0,-0.000846727221953,Healthcare,11.0
2020-05-18,323.5316772460937,357.557303163817,323.5316772460937,357.557303163817,1428981.0,288.47522125244143,261.53199645996096,-0.9930391678386076,-0.0499576931976289,0.1051693800352095,0.1051693800352095,0.0,Healthcare,11.0
2020-05-19,312.3940734863281,338.81438219251487,307.3839484927766,321.5132203795605,1015103.0,292.00754165649414,260.82618835449216,-1.0424300829198347,-0.0344250796539277,0.0291911648369715,0.0845736553556706,-0.0160378362420207,Healthcare,11.0
2020-05-20,328.0011901855469,328.0011901855469,317.11586545973205,317.11586545973205,511865.0,295.72368774414065,260.2811071777344,-0.973218626651423,0.0499597080221235,-0.0331868452052174,0.0,-0.0331868452052174,Healthcare,11.0
2020-05-21,339.5712890625,342.41877230878,328.1453272000824,331.53347813065943,494430.0,299.3857650756836,260.0043933105469,-0.9219097649394116,0.0352745637002354,-0.0236704668231275,0.0083855241535331,-0.0336481976846829,Healthcare,11.0
2020-05-22,328.8662414550781,343.86058856713134,325.58623535321846,340.5445242675947,327782.0,301.847575378418,259.51073486328124,-0.9693824627228164,-0.0315251847026782,0.0355107376203944,0.04559405990019,-0.0099736783178084,Healthcare,11.0
2020-05-26,320.1435546875,335.2099580174484,317.18792609002577,335.2099580174484,211029.0,303.1758010864258,259.09569091796874,-1.0080641657812364,-0.0265235091597858,0.0470613982675836,0.0470613982675836,-0.0092321977256711,Healthcare,11.0
2020-05-27,310.5918884277344,320.7923714537791,309.9791335917204,320.7923714537791,257783.0,303.2929443359375,258.7042523193359,-1.0504220685488452,-0.0298355725733389,0.0328420780004306,0.0328420780004306,-0.0019728616839151,Healthcare,11.0
2020-05-28,312.97076416015625,317.9088313009393,310.70000668645315,315.67407339058855,163885.0,304.0444625854492,258.5730517578125,-1.039872685411937,0.0076591688999481,0.0086375774992482,0.0157780460869376,-0.0072554939110577,Healthcare,11.0
2020-05-29,318.7378234863281,325.1176322075654,313.00682775357296,313.00682775357296,403444.0,305.31321411132814,259.4489227294922,-1.0142980336653613,0.0184268308308206,-0.0179802813173222,0.0200158508063319,-0.0179802813173222,Healthcare,11.0
2020-06-01,334.6693420410156,334.6693420410156,334.6693420410156,334.6693420410156,242674.0,307.620036315918,260.96998291015626,-0.9436479820903424,0.0499831440788227,0.0,0.0,0.0,Healthcare,11.0
2020-06-02,351.3937683105469,351.3937683105469,351.3937683105469,351.3937683105469,141967.0,311.4839630126953,263.26959533691405,-0.8694816950255523,0.0499729857761562,0.0,0.0,0.0,Healthcare,11.0
2020-06-03,368.9472351074219,368.9472351074219,368.9472351074219,368.9472351074219,185611.0,316.2868362426758,266.289367980957,-0.7916389375845353,0.0499538363507971,0.0,0.0,0.0,Healthcare,11.0
2020-06-04,387.3657531738281,387.3657531738281,368.94722806472566,387.3657531738281,1610943.0,322.46839447021483,269.9557717895508,-0.7099600162149118,0.0499218216421748,0.0,0.0,-0.0475481504448774,Healthcare,11.0
2020-06-05,412.7408142089844,422.4006290105463,392.8805168758449,406.5772665811395,1284398.0,329.3365951538086,274.5376959228516,-0.5974315485299801,0.0655067228510759,-0.0149332157510453,0.0234040697430779,-0.0481180843992897,Healthcare,11.0
2020-06-08,410.6863098144531,432.5290159747068,404.4146170374843,432.5290159747068,668315.0,335.86417999267576,278.7116012573242,-0.6065424716938005,-0.0049777107661831,0.0531858638534168,0.0531858638534168,-0.0152712487051306,Healthcare,11.0
2020-06-09,401.49505615234375,415.2278641130708,396.4849310391247,414.7953416534274,494847.0,341.50868225097656,283.10537506103515,-0.6473020856024224,-0.022380229003158,0.03312689732358,0.0342041769887104,-0.0124786719947006,Healthcare,11.0
2020-06-10,433.2859191894531,450.55102178059,403.6937223166289,410.9025466389626,2897177.0,348.4615859985352,288.25607421875,-0.506322046224739,0.0791812067171422,-0.0516595891054181,0.0398469043799869,-0.0682971579786906,Healthcare,11.0
2020-06-11,424.166748046875,442.6213314731357,418.8682750123135,439.7017611093237,770476.0,354.2232330322266,293.1667199707031,-0.5467620023615635,-0.0210465439533261,0.0366247781891944,0.0435078504178767,-0.0124914860935207,Healthcare,11.0
2020-06-12,430.1501159667969,438.2600145477877,404.5948519961325,410.9025736934857,888717.0,359.51270294189453,298.00023193359374,-0.520228106632558,0.0141061692069757,-0.0447461050430052,0.0188536473197575,-0.0594101059655113,Healthcare,11.0
2020-06-15,485.8381958007813,498.1292321581198,434.006799385332,437.575153431422,7179823.0,366.77738800048826,303.96336486816404,-0.2732732605593841,0.1294619663389395,-0.0993397447679259,0.0252986209474121,-0.1066844823306211,Healthcare,11.0
2020-06-16,473.7274169921875,501.6615547074036,465.2570536405853,493.3714530192401,3322951.0,374.287174987793,310.059140625,-0.3269798262269139,-0.0249275971162213,0.0414669603709605,0.0589666899428722,-0.0178802472640968,Healthcare,11.0
2020-06-17,475.27728271484375,486.0184324580606,468.6091258747445,472.1053928797289,1034187.0,382.4313354492188,315.97181213378906,-0.3201067781327132,0.0032716403295733,-0.0066737669787131,0.022599754151644,-0.0140300348504138,Healthcare,11.0
2020-06-18,480.6118469238281,490.1274877644362,474.4122702907853,476.1423601567077,1075228.0,390.0618682861328,321.7568881225586,-0.2964500730169222,0.0112241093841318,-0.0092995767701682,0.0197990143220838,-0.0128993421047013,Healthcare,11.0
2020-06-19,466.1221008300781,486.8474430985647,464.3919816817383,486.5951529890944,706194.0,396.3894088745117,327.2045910644531,-0.3607064278219175,-0.0301485412531798,0.0439220799068686,0.0444633331729573,-0.0037117294916049,Healthcare,11.0
2020-06-22,467.3836059570313,475.78188167408814,464.247774385664,475.78188167408814,330544.0,403.3152770996094,332.2904104614258,-0.3551121461484253,0.0027063834233704,0.0179686998217669,0.0179686998217669,-0.0067093315456502,Healthcare,11.0
2020-06-23,487.063720703125,495.1736484988301,467.1313368041978,473.6192614513985,704460.0,411.6612854003906,337.3445123291016,-0.2678385371047527,0.0421069855580322,-0.0276030808295845,0.0166506505226824,-0.0409235651346662,Healthcare,11.0
2020-06-24,477.2957458496094,493.51560093026177,472.3577081163559,489.1182015805462,350143.0,419.9964782714844,341.96896759033206,-0.3111556838547916,-0.0200548191916543,0.0247696650006639,0.0339828192932669,-0.0103458657995444,Healthcare,11.0
2020-06-25,476.03424072265625,482.3059043876602,468.5730963101037,475.7819212945811,296647.0,428.1496520996094,346.5126852416992,-0.3167499655282838,-0.0026430261277681,-0.0005300447037005,0.013174816281037,-0.0156735456702147,Healthcare,11.0
2020-06-26,471.9612121582031,488.036893012636,468.21262579278965,480.8280685690555,426825.0,435.8108215332031,351.0181951904297,-0.3348122536370637,-0.008556167216606,0.0187872566270979,0.034061444966889,-0.0079425729675364,Healthcare,11.0
2020-06-29,468.2487182617188,476.2865299616883,464.9687122807908,476.2865299616883,156551.0,442.4897903442383,355.47829071044924,-0.3512757115527808,-0.0078660995879465,0.0171656886319055,0.0171656886319055,-0.0070048370727086,Healthcare,11.0
2020-06-30,472.5018615722656,485.8742034273404,467.8521723313132,472.8983551096905,520039.0,448.5451950073242,359.95496520996096,-0.3324146850150644,0.0090830858573106,0.0008391364556861,0.028301141101493,-0.0098405733799237,Healthcare,11.0
2020-07-01,479.1340026855469,483.711605266541,473.94367462090975,475.7819097030508,310930.0,454.0545333862305,364.7026919555664,-0.3030037340063635,0.0140362221880197,-0.0069961492269545,0.0095539088341396,-0.0108327274531662,Healthcare,11.0
2020-07-02,489.94720458984375,502.4184436400295,480.90014535084833,485.1533411279357,655992.0,459.18360595703126,369.4280706787109,-0.2550514142317435,0.0225682206724817,-0.0097844490528753,0.0254542508526525,-0.0184653757675158,Healthcare,11.0
2020-07-03,492.9389343261719,496.5432881542714,482.9907418669778,493.80397924491575,310995.0,463.1935119628906,373.9602545166016,-0.2417842633669623,0.0061062288105769,0.0017548723756755,0.0073119682319811,-0.0201813891466958,Healthcare,11.0
2020-07-06,487.96484375,500.2918805629508,486.667247041244,495.9665972879067,282019.0,467.057438659668,378.12695068359375,-0.2638424089567285,-0.0100906831045335,0.0163982172904371,0.0252621412604598,-0.0026592012219242,Healthcare,11.0
2020-07-07,485.3336181640625,494.4527359976582,482.9907441911141,482.9907441911141,221554.0,471.2493667602539,381.9620422363281,-0.2755108649619658,-0.0053922441742248,-0.0048273473859302,0.0187893801136047,-0.0048273473859302,Healthcare,11.0
