Date_Ticker,Close_ATUL.NS,High_ATUL.NS,Low_ATUL.NS,Open_ATUL.NS,Volume_ATUL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-29,4835.05029296875,4935.671706190127,4801.6081171994265,4849.115486551878,37404.0,,,-1.592022909405352,0.0029277007016008,0.0029090066764314,0.0208108307306964,-0.0069166138391478,Chemicals,2.0
2020-01-30,4858.95263671875,4916.394409892289,4839.280763695598,4916.394409892289,25714.0,,,-1.5759909162227523,0.004943556385496,0.0118218425797065,0.0118218425797065,-0.0040485829959513,Chemicals,2.0
2020-01-31,4832.88671875,4887.722057016065,4788.231669382002,4858.951946804722,12217.0,,,-1.593474081202053,-0.0053645136961763,0.0053933041620026,0.0113462908313828,-0.0092398295194362,Chemicals,2.0
2020-02-03,4754.83935546875,4900.755575894927,4718.889198093911,4745.839569230912,22672.0,,,-1.6458227047986351,-0.0161492225709433,-0.0018927634700185,0.0306879390695611,-0.0075607512025598,Chemicals,2.0
2020-02-04,4758.03515625,4869.771475205145,4731.0847900902345,4810.6574091127495,16139.0,,,-1.6436791887956097,0.0006721154054498,0.0110596603712829,0.0234837102471536,-0.0056641797033307,Chemicals,2.0
2020-02-05,4886.0498046875,4935.672289945823,4690.708515571069,4793.641481522361,47346.0,,,-1.557816062045837,0.026904939588213,-0.0189126854737514,0.0101559515850035,-0.03997938967569,Chemicals,2.0
2020-02-06,4864.65673828125,4946.590368329755,4824.624769363302,4935.67238398112,43520.0,4517.576220703125,,-1.5721650103484444,-0.0043783971227076,0.0145982850426074,0.0168426333976963,-0.0082291456667282,Chemicals,2.0
2020-02-07,4863.96826171875,4889.049895704807,4821.673741663831,4889.049895704807,7936.0,4552.395434570312,,-1.5726267914888976,-0.000141526237007,0.0051566195822982,0.0051566195822982,-0.0086954761583855,Chemicals,2.0
2020-02-10,4837.6083984375,4916.98459714487,4819.608826967366,4891.902959371877,6017.0,4587.335131835937,,-1.5903071140898668,-0.005419415148884,0.0112234303528813,0.0164081488557461,-0.0037207582730233,Chemicals,2.0
2020-02-11,4936.16455078125,4968.13134322927,4839.329567395965,4878.427413543928,16964.0,4625.528100585938,,-1.5242026525774577,0.0203729083105574,-0.0116967610466275,0.0064760386569691,-0.0196174544809206,Chemicals,2.0
2020-02-12,4894.3125,5042.047962527719,4868.788055359244,4986.819280943711,12139.0,4658.276879882813,,-1.552274033351689,-0.0084786579439751,0.0189008734002396,0.0301851307058382,-0.0052151236033163,Chemicals,2.0
2020-02-13,4877.39501953125,4961.2463783243,4868.788575080351,4961.2463783243,9482.0,4689.196166992188,,-1.5636210767369951,-0.0034565591119794,0.0171918326191076,0.0171918326191076,-0.0017645576002015,Chemicals,2.0
2020-02-14,4886.73828125,4986.818917312434,4866.230261246055,4986.818917312434,11352.0,4719.544921875,,-1.5573542809053835,0.0019156253863661,0.0204800483067477,0.0204800483067477,-0.0041966683754339,Chemicals,2.0
2020-02-17,4893.9677734375,4947.47516223948,4870.8533268544725,4944.376938857932,7951.0,4750.5059814453125,,-1.55250525142627,0.0014794105539146,0.0103002650924741,0.0109333349296651,-0.0047230483838662,Chemicals,2.0
2020-02-18,4894.95166015625,4917.9676527169095,4840.263763803982,4875.673130903544,16646.0,4780.72197265625,,-1.5518453301510835,0.0002010407024112,-0.0039384514069115,0.0047019856698491,-0.0111723057037343,Chemicals,2.0
2020-02-19,4890.033203125,4937.639029185008,4877.393931468359,4894.951170285543,10187.0,4812.715844726563,,-1.555144281518307,-0.0010048019618426,0.0010057124269422,0.0097352766499796,-0.0025847005800624,Chemicals,2.0
2020-02-20,5110.70263671875,5236.995941080026,4883.541534751467,4929.770427426859,83511.0,4852.7603515625,,-1.4071349108898252,0.0451263671282906,-0.0354026094165509,0.0247115344676676,-0.0444481156730198,Chemicals,2.0
2020-02-24,4906.951171875,5171.734740182647,4866.820748273819,5114.686315890028,25811.0,4872.056005859375,,-1.543796910628645,-0.0398676032097546,0.042334870826858,0.0539609136168499,-0.0081782806055203,Chemicals,2.0
2020-02-25,4823.98583984375,4965.869217120685,4785.674676886843,4946.492231027425,24279.0,4871.4093017578125,,-1.5994441580880965,-0.0169077150200269,0.0253952634296379,0.0294120633823276,-0.0079418066778876,Chemicals,2.0
2020-02-26,4810.21533203125,4888.460007855712,4765.559800057137,4823.9856419125335,33592.0,4870.873266601562,,-1.6086804359058706,-0.0028545912591124,0.0028627221300441,0.0162663561656857,-0.0092834787824884,Chemicals,2.0
2020-02-27,4888.50830078125,4916.983522490481,4814.738794042545,4819.361875239594,24588.0,4873.546166992188,,-1.5561670776187575,0.0162763958254938,-0.0141446881721782,0.005824930624477,-0.0150903920377747,Chemicals,2.0
2020-02-28,5059.2607421875,5114.686333412283,4722.232516675455,4858.952016741669,38366.0,4883.561572265625,,-1.4416384771949082,0.0349293549075004,-0.0395924890321471,0.010955274703003,-0.0666161011828621,Chemicals,2.0
2020-03-02,5106.27685546875,5236.35710062751,5045.834840562862,5120.587949311942,38269.0,4897.2310791015625,,-1.410103410362923,0.0092930796962485,0.0028026474568971,0.0254745774349163,-0.0118368072505029,Chemicals,2.0
2020-03-03,5270.83203125,5355.666976469559,5116.89963789509,5162.88263718801,64489.0,4923.030712890625,,-1.2997314952118624,0.0322260583276078,-0.0204805225099136,0.0160951714485653,-0.0292045719617448,Chemicals,2.0
2020-03-04,4953.91796875,5311.405241412045,4832.641074512543,5301.569305779801,48611.0,4932.824853515625,,-1.5122949217365085,-0.0601260029955541,0.0701770475859377,0.0721625337595666,-0.0244810057418165,Chemicals,2.0
2020-03-05,5004.720703125,5150.095632185144,4890.426944848077,4984.851922061556,18840.0,4938.7583984375,,-1.4782200586320309,0.0102550616896506,-0.0039700079668856,0.0290475608297922,-0.0228371901364159,Chemicals,2.0
2020-03-06,4982.7373046875,5095.998001900941,4869.279696662924,4869.279696662924,13939.0,4944.662426757813,,-1.49296495969975,-0.004392532519102,-0.022770136390261,0.0227306177885178,-0.022770136390261,Chemicals,2.0
2020-03-09,4879.4111328125,4982.885375755508,4852.313320163021,4982.885375755508,46806.0,4945.4345703125,,-1.5622688112554837,-0.0207368290874568,0.0212062972614002,0.0212062972614002,-0.0055535005991307,Chemicals,2.0
2020-03-11,4896.08251953125,4918.803625318851,4863.8698325713485,4883.541702470525,24864.0,4948.358276367188,,-1.5510868300650624,0.0034166800593293,-0.0025613982220883,0.0046406705150419,-0.0065792777861484,Chemicals,2.0
2020-03-12,4502.20263671875,4796.985820503056,4186.272671539615,4796.985820503056,34131.0,4926.660180664063,,-1.815273458040118,-0.0804479665612764,0.0654753256506346,0.0654753256506346,-0.0701723113487819,Chemicals,2.0
2020-03-13,4345.95947265625,4534.071754656686,3601.772435103988,4033.2256854524912,97747.0,4899.242529296875,,-1.920070266557182,-0.0347037165293767,-0.0719596648729482,0.0432844077778435,-0.1712365341265861,Chemicals,2.0
2020-03-16,3934.865966796875,4302.238154923018,3845.9492066083526,4257.976445510229,63767.0,4852.116076660156,,-2.19580256930881,-0.0945921167571575,0.0821147356580425,0.0933633295838021,-0.0225971509420698,Chemicals,2.0
2020-03-17,3930.685791015625,4021.373069840429,3874.37505932075,3881.260214287809,43432.0,4804.313452148437,,-2.198606334091377,-0.001062342610021,-0.0125742883953706,0.0230716174343135,-0.0143259305598998,Chemicals,2.0
2020-03-18,3664.707275390625,4028.181443274016,3529.5952597315213,4013.371952673744,43502.0,4742.850427246094,,-2.3770058163270043,-0.0676672035788125,0.0951412080371287,0.0991823195059005,-0.0368684332760799,Chemicals,2.0
2020-03-19,3820.3056640625,4023.245106540258,3209.710390518376,3475.7875822269884,61656.0,4689.118127441407,,-2.2726414773106267,0.0424586131931341,-0.0901807635646494,0.0531212579105391,-0.1598289056522298,Chemicals,2.0
2020-03-20,4135.748046875,4196.022482885474,3682.62679086184,3946.235732727821,62800.0,4651.403869628906,,-2.061065148911744,0.0825699330239087,-0.0458229834117616,0.0145740106329779,-0.1095621036091745,Chemicals,2.0
2020-03-23,3461.718505859375,3946.7293339530415,3406.182914856284,3406.182914856284,38804.0,4568.954663085938,4616.32919921875,-2.5131562542634214,-0.1629764515091596,-0.0160427807486631,0.1401069518716577,-0.0160427807486631,Chemicals,2.0
2020-03-24,3607.591796875,3800.707644650762,3523.2765294559417,3751.737500855227,21281.0,4503.9866943359375,4605.12935546875,-2.415314819484212,0.0421389811935074,0.0399562123700054,0.0535304043941571,-0.0233716207837302,Chemicals,2.0
2020-03-25,3638.692138671875,3850.46787161045,2886.07371648219,3628.3254944021546,30204.0,4444.722009277344,4595.126909179688,-2.394454920853392,0.0086208040011109,-0.0028490028490028,0.0582010582010583,-0.206837620086318,Chemicals,2.0
2020-03-26,3925.50244140625,3998.5625975088815,3619.242213627253,3701.2866497077575,40929.0,4400.486364746093,4590.190854492187,-2.202082956571151,0.0788223602887879,-0.0571177307988555,0.0186116700201206,-0.0780180963711958,Chemicals,2.0
2020-03-27,3946.77880859375,4131.008734059739,3751.7377617455513,4067.6735732609664,22336.0,4353.399890136719,4584.339692382812,-2.1878122818093724,0.0054200366717586,0.0306312490591007,0.0466785534230713,-0.0494177799940332,Chemicals,2.0
2020-03-30,3758.30322265625,3943.1258660234976,3678.085145166957,3898.8453908334495,13591.0,4288.352014160157,4574.325571289062,-2.314228307804165,-0.0477542814223872,0.0373951115306414,0.0491771505431168,-0.0213442270984717,Chemicals,2.0
2020-03-31,3937.7939453125,3949.197300726322,3806.038898574993,3847.554883406853,45001.0,4229.927868652344,4567.486186523438,-2.193838689444464,0.0477584463047639,-0.0229161462379376,0.0028958740787836,-0.0334591013565721,Chemicals,2.0
2020-04-01,3850.566650390625,3998.562740339322,3815.9617567384735,3934.2894502453137,38176.0,4158.914599609375,4559.002587890625,-2.252344558665934,-0.0221513101328497,0.0217429816066669,0.0384348859235259,-0.008986961347271,Chemicals,2.0
2020-04-03,3848.34521484375,3889.9597897829535,3702.3728963670255,3888.9724903439233,9201.0,4103.635961914062,4550.15685546875,-2.253834539728694,-0.0005769113350238,0.0105570766737523,0.0108136283560762,-0.0379311912854604,Chemicals,2.0
2020-04-07,3877.223388671875,3961.193005879533,3835.6579894615006,3885.022957150838,42321.0,4047.261096191406,4542.698208007812,-2.2344651134171665,0.007504049719016,0.0020116376326808,0.0216571522427602,-0.010720403506235,Chemicals,2.0
2020-04-08,3901.6591796875,3954.134045700757,3858.711656344683,3880.0865916614166,76766.0,3993.2071899414063,4534.535141601563,-2.218075321726804,0.0063023944111704,-0.0055290805866368,0.0134493720739234,-0.0110075025431249,Chemicals,2.0
2020-04-09,3994.613525390625,4008.435717520004,3906.743875425285,3975.8548360721816,50961.0,3948.967309570312,4524.006650390625,-2.155728153926345,0.0238243120227046,-0.0046959960454769,0.0034602076124568,-0.0219970341077607,Chemicals,2.0
2020-04-13,4148.87890625,4283.052798378127,3939.3246084686775,3968.943590487239,34401.0,3911.60712890625,4510.245830078125,-2.05225790179893,0.0386183494044745,-0.0433696234160271,0.0323397947156285,-0.0505086560771015,Chemicals,2.0
2020-04-15,4160.97314453125,4294.752207547974,4137.771609616911,4149.619201913594,32092.0,3894.545654296875,4497.046572265625,-2.044145946431635,0.0029150617683805,-0.002728674813145,0.0321509075809702,-0.0055759876616442,Chemicals,2.0
2020-04-16,4286.9033203125,4393.482487187544,4097.292656590631,4160.479820451305,40859.0,3891.592846679688,4486.0836328125,-1.9596809357730645,0.0302645971043479,-0.0294906347111132,0.0248615746406135,-0.0442302169081917,Chemicals,2.0
2020-04-17,4548.833984375,4717.316530471596,4341.797107482832,4343.130058088018,43750.0,3922.2912475585936,4479.881259765625,-1.7839964646398188,0.0611002032216127,-0.0452212428489507,0.037038622793297,-0.0455142741202093,Chemicals,2.0
2020-04-20,4562.21142578125,4726.152770507656,4492.359997445763,4541.576965982195,46374.0,3953.867529296875,4474.46775390625,-1.7750238278277644,0.0029408506558385,-0.0045229073958406,0.0359346223631737,-0.0153108705003791,Chemicals,2.0
2020-04-21,4409.37744140625,4539.60212092551,4388.5453300378185,4492.211755156823,46357.0,3991.101037597656,4467.558515625,-1.8775340009386976,-0.0334999784339955,0.0187859431067789,0.0295335750340592,-0.0047245017341467,Chemicals,2.0
2020-04-22,4501.54248046875,4546.513775689528,4354.0395631897145,4373.736379219243,18589.0,4025.162878417969,4462.428662109375,-1.815716243927985,0.0209020525657487,-0.0283916239386902,0.0099901967860793,-0.0327671943381673,Chemicals,2.0
2020-04-23,4443.63720703125,4621.54876216662,4393.482587404713,4530.717212044994,48208.0,4040.557336425781,4453.58041015625,-1.8545549853792944,-0.0128634292997875,0.0195965604203591,0.0400373718299633,-0.0112868394267597,Chemicals,2.0
2020-04-24,4541.1826171875,4560.138477256691,4423.101507317266,4442.847496189218,40636.0,4094.5305419921874,4447.110927734375,-1.789128457881593,0.0219517043384869,-0.0216540776462286,0.0041742122409802,-0.0260022817455788,Chemicals,2.0
2020-04-27,4692.43603515625,4779.614854729665,4525.780102065662,4527.014226220893,80720.0,4148.77275390625,4443.680283203125,-1.6876784163675722,0.0333070547298153,-0.0352528639060817,0.0185785845390884,-0.0355158667783607,Chemicals,2.0
2020-04-28,4807.9013671875,4877.259151682581,4692.634159503504,4778.529209340828,87882.0,4207.233215332031,4443.086142578125,-1.6102324790438902,0.0246066928065019,-0.0061091431798347,0.0144257918784331,-0.0239745366805277,Chemicals,2.0
2020-04-29,4884.31787109375,4936.496738030686,4689.671901129152,4837.717631134596,77782.0,4255.173986816406,4442.049208984375,-1.5589777199927786,0.01589394167438,-0.009540787718781,0.010682938398776,-0.0398512085211626,Chemicals,2.0
2020-04-30,4790.8212890625,4985.862097695893,4763.719727006472,4985.862097695893,47403.0,4297.376110839844,4439.979384765625,-1.621688581379389,-0.0191421984602147,0.0407113513248078,0.0407113513248078,-0.0056569762094657,Chemicals,2.0
2020-05-04,4572.72607421875,4786.427209608352,4492.21200571741,4740.024140538305,35312.0,4338.097253417969,4433.886005859375,-1.7679713490486726,-0.045523554665181,0.0365860678300389,0.0467338589543904,-0.0176074549829875,Chemicals,2.0
2020-05-05,4509.9345703125,4715.884843290386,4449.363654588442,4615.624780201561,33627.0,4366.704284667969,4426.349931640625,-1.81008742657978,-0.0137317440159539,0.0234349763264387,0.0456659115042583,-0.0134305530999889,Chemicals,2.0
2020-05-06,4543.35400390625,4575.9845370156845,4455.928838373785,4541.577057889417,26998.0,4401.34365234375,4419.33765625,-1.7876720460152131,0.0074101814721969,-0.0003911088625947,0.007182036240491,-0.0192424287117621,Chemicals,2.0
2020-05-07,4549.67333984375,4580.822443437385,4541.577291839424,4561.570104917631,11138.0,4436.41005859375,4412.43208984375,-1.7834334846536917,0.001390896666222,0.0026148613725065,0.0068464483638521,-0.0017794789646599,Chemicals,2.0
2020-05-08,4611.47802734375,4687.648564734611,4541.577419886977,4585.0185952076345,18232.0,4473.122790527344,4406.860986328125,-1.741979293423901,0.0135844230746734,-0.005737733537756,0.016517597381839,-0.0151579617299048,Chemicals,2.0
2020-05-11,4584.8701171875,4684.78452072733,4549.475339581446,4625.49738844164,8921.0,4507.283337402344,4396.3443359375,-1.759825988237175,-0.0057699310282903,0.0088611607778894,0.0217921993395793,-0.0077199084600821,Chemicals,2.0
2020-05-12,4491.224609375,4600.814833960761,4467.578597814912,4600.814833960761,10876.0,4532.1138916015625,4388.0298046875,-1.8226367384520397,-0.0204248987253634,0.0244009672455485,0.0244009672455485,-0.0052649363184216,Chemicals,2.0
2020-05-13,4639.4677734375,4640.307074324343,4492.705817385729,4630.434080549186,49520.0,4556.643334960938,4384.339443359375,-1.7232057612861706,0.0330072924326823,-0.0019471399154953,0.0001809045622966,-0.0316333603806955,Chemicals,2.0
2020-05-14,4556.73291015625,4636.4573459432495,4551.450761338295,4636.4573459432495,6913.0,4576.431323242187,4379.269794921875,-1.7786984266900945,-0.0178328349977845,0.0174959641828702,0.0174959641828702,-0.0011591964949673,Chemicals,2.0
2020-05-15,4492.06494140625,4558.559662328545,4443.934088478511,4558.559662328545,7381.0,4586.689404296875,4371.340927734375,-1.8220731034572024,-0.0141917400086946,0.0148027069487286,0.0148027069487286,-0.010714638714166,Chemicals,2.0
2020-05-18,4449.11669921875,4494.186819922625,4423.101263895729,4453.707544962865,9980.0,4581.703540039062,4359.138046875,-1.8508797315082548,-0.0095609130205617,0.0010318555467248,0.01013012778734,-0.0058473259034965,Chemicals,2.0
2020-05-19,4149.4716796875,4489.6951739395445,4126.9117903506,4442.847621190837,251040.0,4561.066552734375,4340.001943359375,-2.0518603115120437,-0.0673493279202738,0.0707019987482917,0.0819920029620895,-0.0054368100515868,Chemicals,2.0
2020-05-20,4386.0771484375,4442.846858293472,4123.01105662954,4123.01105662954,44139.0,4559.901538085937,4322.306845703125,-1.8931621812516672,0.0570206250372141,-0.0599775341164884,0.0129431626336522,-0.0599775341164884,Chemicals,2.0
2020-05-21,4271.30419921875,4440.872877916426,4220.705102955251,4395.457103709188,28144.0,4548.389624023437,4308.6545703125,-1.9701437174000564,-0.0261675627980316,0.029066743715689,0.0396995088124818,-0.0118462872002311,Chemicals,2.0
2020-05-22,4219.125,4322.347437614568,4197.10841704446,4294.752227596152,15475.0,4537.164013671875,4292.94265625,-2.005141815281086,-0.0122162217404917,0.0179248606277728,0.0244653660686915,-0.0052182817421952,Chemicals,2.0
2020-05-26,4259.505859375,4301.663739069044,4147.645023600884,4225.641680793093,26297.0,4523.08017578125,4278.47802734375,-1.9780572051282628,0.0095709085118359,-0.0079502598892717,0.0098973639398232,-0.0262614583632782,Chemicals,2.0
2020-05-27,4400.88720703125,4462.593421375491,4171.93256574434,4259.209738896873,74692.0,4508.502734375,4268.907548828125,-1.8832286466622443,0.0331919598948491,-0.0321929332585529,0.0140213123948402,-0.0520246556015141,Chemicals,2.0
2020-05-28,4354.53271484375,4475.328880061573,4344.116900108338,4466.443186402261,13094.0,4485.834301757813,4258.076552734375,-1.9143199450932973,-0.0105329880105629,0.0256997659420561,0.0277403278671102,-0.0023919477513411,Chemicals,2.0
2020-05-29,4455.23779296875,4595.878787803372,4319.4349509430185,4391.507808410182,32882.0,4464.380297851562,4257.137255859375,-1.8467741369148352,0.023126494785931,-0.0143045079791579,0.0315675619058046,-0.0304816147501835,Chemicals,2.0
2020-06-01,4642.03466796875,4706.949599519544,4420.385966323834,4439.292652253095,61645.0,4456.940966796875,4263.058759765625,-1.7214840708922965,0.0419274758565755,-0.0436752480791725,0.0139841548359653,-0.0477481788695699,Chemicals,2.0
2020-06-02,4664.89111328125,4738.050099544313,4623.523362401754,4709.418415258673,19534.0,4461.54921875,4277.6592626953125,-1.7061535920379598,0.0049237989259786,0.0095451964249821,0.0156828925877334,-0.0088678920632723,Chemicals,2.0
2020-06-03,4564.77880859375,4737.062555127677,4556.3867636336445,4718.303866393324,42016.0,4464.291430664062,4290.341123046875,-1.7733018099295352,-0.0214608020329721,0.0336325294690169,0.0377419703687684,-0.0018384340867309,Chemicals,2.0
2020-06-04,4565.1240234375,4620.56078342958,4361.88836350254,4564.778372262107,44166.0,4465.379931640625,4308.349458007812,-1.773070264350599,7.562575498731531e-05,-7.571561552732753e-05,0.01214353864374,-0.044519197921358,Chemicals,2.0
2020-06-05,4574.20703125,4638.283144316471,4556.386470929082,4615.624431547878,10874.0,4466.606616210937,4323.427485351563,-1.766978028340166,0.001989651927498,0.009054553065684,0.0140081357552723,-0.0038958797009343,Chemicals,2.0
2020-06-08,4623.96728515625,4684.636540330421,4579.785639706525,4595.878426111059,27574.0,4467.2310791015625,4333.191870117187,-1.7336023870334665,0.0108784437534852,-0.0060746232213539,0.0131206064906492,-0.0095549217209117,Chemicals,2.0
2020-06-09,4597.40869140625,4650.18003559754,4551.450098536021,4650.18003559754,17199.0,4467.8580078125,4355.905673828125,-1.751416003906893,-0.005743681153467,0.0114784975044601,0.0114784975044601,-0.009996629831091,Chemicals,2.0
2020-06-10,4587.73388671875,4639.320284863917,4571.739442213102,4639.320284863917,10332.0,4472.683471679688,4375.508515625,-1.7579051751955026,-0.0021044038798605,0.0112444181417119,0.0112444181417119,-0.0034863496664335,Chemicals,2.0
2020-06-11,4456.4716796875,4615.476531625168,4443.933267003286,4577.119854889444,24373.0,4463.533666992187,4391.864106445312,-1.845946533409924,-0.0286115564399337,0.0270725775621676,0.0356795382908878,-0.0028135290843119,Chemicals,2.0
2020-06-12,4462.24755859375,4520.695874881365,4345.104583252622,4373.78543748808,36785.0,4458.809399414063,4402.599008789062,-1.8420724843954408,0.0012960654350338,-0.0198245659713125,0.0130984028833296,-0.0262520117503396,Chemicals,2.0
2020-06-15,4438.5029296875,4536.640385906837,4404.441103068613,4511.859076501494,34585.0,4456.131298828125,4412.433491210937,-1.8579986936713973,-0.005321226264222,0.016527227305257,0.0221104858493912,-0.0076741701331455,Chemicals,2.0
2020-06-16,4380.74658203125,4511.909413254631,4361.889065706956,4474.688030341863,46386.0,4452.71279296875,4424.882358398438,-1.896737546294453,-0.0130125739627069,0.02144416403723,0.0299407484015119,-0.0043046352878851,Chemicals,2.0
2020-06-17,4364.2578125,4436.873966647126,4345.203128478654,4393.432796619006,33372.0,4463.452099609375,4433.411635742187,-1.9077970408561296,-0.0037639176844611,0.0066849818164829,0.0166388323666719,-0.0043660766251639,Chemicals,2.0
2020-06-18,4358.333984375,4408.242253820376,4316.620588463117,4358.926460377863,45222.0,4462.06494140625,4443.566982421875,-1.9117703236901569,-0.0013573506377265,0.0001359409363732,0.0114512264604551,-0.0095709498311576,Chemicals,2.0
2020-06-19,4411.8955078125,4442.847441403572,4360.605591597954,4402.072167717722,29018.0,4469.094506835938,4454.83798828125,-1.8758450609803168,0.0122894490485407,-0.0022265577408584,0.0070155636134769,-0.0116253696679177,Chemicals,2.0
2020-06-22,4460.02587890625,4492.21193335016,4444.0319190727205,4492.21193335016,25451.0,4481.13955078125,4466.494038085937,-1.8435626292103784,0.010909227339705,0.0072165622616975,0.0072165622616975,-0.0035860688408049,Chemicals,2.0
2020-06-23,4521.189453125,4525.582646060714,4463.58043863902,4511.908935490255,21112.0,4494.22373046875,4478.884643554688,-1.802538451198612,0.0137137263054961,-0.0020526716986677,0.0009716896363805,-0.0127420040861506,Chemicals,2.0
2020-06-24,4514.6240234375,4581.069078227294,4465.555051901304,4540.589804044682,17989.0,4499.910571289062,4489.284853515625,-1.8069420747550191,-0.0014521465546996,0.0057514823986186,0.0147177382756231,-0.0108688943489991,Chemicals,2.0
2020-06-25,4444.72314453125,4507.021834097605,4432.03625061953,4507.021834097605,10209.0,4504.420092773437,4495.20173828125,-1.853826615693927,-0.0154832115683082,0.0140163262233794,0.0140163262233794,-0.0028543721395404,Chemicals,2.0
2020-06-26,4429.02490234375,4492.2120610040265,4413.228112678681,4489.250162941826,10524.0,4503.109448242188,4500.5627734375,-1.86435588070497,-0.0035318830165642,0.0135978600089166,0.0142666072224699,-0.0035666518056174,Chemicals,2.0
2020-06-29,4398.4189453125,4481.352097143308,4358.92696825021,4481.352097143308,9525.0,4490.928662109375,4502.7930859375,-1.8848841811764223,-0.006910314957826,0.0188552188552189,0.0188552188552189,-0.0089786756453423,Chemicals,2.0
2020-06-30,4493.0517578125,4533.037385175863,4387.607888258268,4387.607888258268,50103.0,4482.336694335938,4501.67744140625,-1.8214112171558865,0.0215151884521715,-0.0234682071869941,0.0088994361780578,-0.0234682071869941,Chemicals,2.0
2020-07-01,4452.1279296875,4494.186981599092,4423.101423014924,4492.2123827495325,9771.0,4476.704150390625,4499.475771484375,-1.848860012151393,-0.0091082476523538,0.0090034369396132,0.0094469549338722,-0.0065196928594577,Chemicals,2.0
2020-07-02,4451.880859375,4508.99622436541,4442.896338688907,4492.212135069545,9773.0,4471.0419921875,4500.32583984375,-1.8490257293549883,-5.5494881639068745e-05,0.0090593789385926,0.0128294909038577,-0.0020181404152298,Chemicals,2.0
2020-07-03,4479.822265625,4497.149178849888,4452.720701781119,4467.530194137376,7345.0,4466.32275390625,4499.891435546875,-1.8302846201483964,0.0062763149178081,-0.0027438748143973,0.0038677680045127,-0.0060496962238523,Chemicals,2.0
2020-07-06,4527.5078125,4548.487922845227,4438.354877606062,4507.021351809955,34516.0,4461.499780273438,4501.56884765625,-1.7983005448458005,0.0106445175829642,-0.0045248868778279,0.004633920296571,-0.0196913928337784,Chemicals,2.0
