Date_Ticker,Close_FEDERALBNK.NS,High_FEDERALBNK.NS,Low_FEDERALBNK.NS,Open_FEDERALBNK.NS,Volume_FEDERALBNK.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-01-30,89.43401336669922,91.1649972053122,87.60686538968629,91.0688257300588,8366185.0,,,-0.4936256133065574,-0.0195044448236289,0.0182795370778729,0.0193548715242775,-0.0204301239341816,Financial Services,9.0
2020-01-31,87.84728240966797,90.20334423376974,87.31837596194582,90.10717275522596,10270614.0,,,-0.5289201116377941,-0.0177419182847727,0.0257252163478343,0.0268199739306047,-0.00602074911385,Financial Services,9.0
2020-02-03,85.01039123535156,86.3567110927128,83.71215711237403,84.96230550096784,8298640.0,,,-0.5920225868079677,-0.0322934426256559,-0.0005656453721121,0.015837121060106,-0.015271475687994,Financial Services,9.0
2020-02-04,86.30862426757812,86.83753799170276,84.38531230618364,85.68354641275434,10285159.0,,,-0.5631453008468957,0.0152714628571982,-0.0072423568343052,0.0061281677076079,-0.0222841225626739,Financial Services,9.0
2020-02-05,87.36643981933594,87.51068967628272,85.77970606662625,86.78944772840129,7382599.0,,,-0.5396157484291844,0.0122561975785678,-0.0066042761056511,0.0016510900208945,-0.0181618222739862,Financial Services,9.0
2020-02-06,88.95318603515625,90.10717037870876,87.02987390466639,87.89536583075753,12574922.0,88.94837379455566,,-0.5043209106886088,0.0181619649272824,-0.0118918753959037,0.0129729399809965,-0.0216216216216216,Financial Services,9.0
2020-02-07,87.75111389160156,89.86675425068513,87.46261414406591,89.43401196623502,11509016.0,89.06617660522461,,-0.5310592389960721,-0.0135135366942292,0.0191780821917808,0.0241095555971746,-0.0032877046767979,Financial Services,9.0
2020-02-10,86.59712219238281,88.0396061333763,86.5490364596086,88.0396061333763,5614924.0,89.06617660522461,,-0.556728088476731,-0.0131507356207953,0.0166574119840712,0.0166574119840712,-0.0005552809557272,Financial Services,9.0
2020-02-11,86.9817886352539,87.89536630427037,86.54904633830382,86.83754609417292,5188082.0,89.03011474609374,,-0.5481717487482882,0.0044420233967651,-0.0016583073692109,0.0105030913177404,-0.0049750908062459,Financial Services,9.0
2020-02-12,86.93370056152344,87.79919239598179,86.06820872706508,87.79919239598179,4714961.0,88.99886054992676,,-0.549241397279762,-0.0005528522060188,0.0099557689235354,0.0099557689235354,-0.0099557689235354,Financial Services,9.0
2020-02-13,85.77971649169922,86.9337081506692,85.49122407959676,86.9337081506692,5533149.0,88.81855010986328,,-0.5749100770557515,-0.0132743005574407,0.0134529665772638,0.0134529665772638,-0.0033631774958171,Financial Services,9.0
2020-02-14,83.80831909179688,86.50095140051015,83.42365523716562,86.11629488273167,7297847.0,88.60458183288574,,-0.618760915115431,-0.0229820927432549,0.0275387433603915,0.0321284609677468,-0.0045898051506071,Financial Services,9.0
2020-02-17,81.21184539794922,84.04873496976421,80.77910313731194,83.80832097233173,8590333.0,88.15741119384765,,-0.6765156567422441,-0.0309810973658079,0.0319716361776958,0.0349319678418074,-0.0053285608585396,Financial Services,9.0
2020-02-18,78.71154022216797,81.16376589738954,77.8941341093784,81.16376589738954,12149745.0,87.54435539245605,,-0.7321312710107793,-0.0307874444119501,0.0311545888734996,0.0311545888734996,-0.0103848318871971,Financial Services,9.0
2020-02-19,81.21184539794922,82.1254229903044,79.52894741592189,79.72128301597964,12570992.0,87.09718475341796,,-0.6765156567422441,0.0317654205307632,-0.0183540021121995,0.0112493145289154,-0.0207223216487804,Financial Services,9.0
2020-02-20,84.1448974609375,84.62572544642858,81.74075753348214,81.98117152622768,12197037.0,86.76060485839844,,-0.6112742239184619,0.036116062239639,-0.0257142857142856,0.0057142857142857,-0.0285714285714285,Financial Services,9.0
2020-02-24,83.32749938964844,83.9525772984442,82.41392172699203,83.56791340558115,5429905.0,86.311030960083,,-0.6294560427928129,-0.0097141727657166,0.0028851701742362,0.0075014600626959,-0.0109636994911418,Financial Services,9.0
2020-02-25,83.08708190917969,84.62573007962033,82.70241803235623,83.66407405598828,4920055.0,85.86626510620117,,-0.6348037763361734,-0.0028852117515795,0.006944426661166,0.0185185005308345,-0.0046296472085024,Financial Services,9.0
2020-02-26,81.78884887695312,82.79858331363388,81.35609925821568,82.46200516807363,4161156.0,85.37341651916503,,-0.6636810622972452,-0.0156249684354738,0.0082304164976478,0.0123456247464719,-0.005291058924041,Financial Services,9.0
2020-02-27,85.4431381225586,86.26054429335832,81.40418566869327,82.02926356525307,20273653.0,85.08491973876953,,-0.5823967682527206,0.0446795534572585,-0.0399549294691014,0.0095666684155168,-0.0472706473874109,Financial Services,9.0
2020-02-28,82.60625457763672,83.80832461707598,81.83692681765427,82.65433297710233,13359911.0,84.7435317993164,,-0.6454990737182248,-0.0332020055355724,0.0005820188763119,0.0145518041652585,-0.0093131901926312,Financial Services,9.0
2020-03-02,79.6251220703125,84.81805875314977,78.51921617050337,84.57764474609793,12883824.0,84.33242378234863,,-0.7118099853688113,-0.0360884599182793,0.0621979916264634,0.0652173151866779,-0.0138889068054748,Financial Services,9.0
2020-03-03,81.25993347167969,82.22158948909602,79.33662143684704,80.34636318987545,8678728.0,84.14490089416503,,-0.6754460082107704,0.0205313519007679,-0.0112425674348186,0.0118343195266272,-0.0236686390532543,Financial Services,9.0
2020-03-04,80.25019836425781,81.50035422516707,78.95196410060821,81.16377605856958,7890014.0,83.84197959899902,,-0.6979060818016776,-0.0124259898363537,0.0113841175839219,0.0155782276728435,-0.0161773340142648,Financial Services,9.0
2020-03-05,80.00978088378906,81.69267898093364,79.81745260742821,81.54843644208971,9188495.0,83.47414665222168,,-0.703253815345038,-0.0029958490492134,0.0192308432957151,0.0210336546176637,-0.0024038095622359,Financial Services,9.0
2020-03-06,76.9805679321289,78.13455223032784,73.3743578291907,75.68232642558856,10354678.0,82.87551574707031,,-0.7706342058224288,-0.0378605330273303,-0.0168645353160419,0.0149905921610808,-0.0468457196382037,Financial Services,9.0
2020-03-09,70.056640625,75.58616282172109,67.07550838631234,74.52834265145815,26932628.0,81.99079208374023,,-0.9246467935923742,-0.0899438324907331,0.0638298095164786,0.0789293084479967,-0.0425531714351692,Financial Services,9.0
2020-03-11,68.6141586303711,72.31653300569565,68.27758047567859,70.10472846282097,21213681.0,81.09164390563964,,-0.9567326857385284,-0.0205902250202124,0.0217239395221571,0.053959335058956,-0.0049053746546054,Financial Services,9.0
2020-03-12,60.68049621582031,65.82535469464726,60.05542197481497,65.39261240026924,29022639.0,79.77657928466797,,-1.133205347099381,-0.1156271908439471,0.0776545427000052,0.0847860317510984,-0.0103010733264632,Financial Services,9.0
2020-03-13,65.8734359741211,66.59467797383775,51.59284584710194,54.62206004485599,22601520.0,78.72356605529785,,-1.0176960335504242,0.0855783996859752,-0.1708029308458314,0.010948905109489,-0.2167882988922788,Financial Services,9.0
2020-03-16,60.68049621582031,63.661628549050114,60.10350404436511,62.21914445198536,17224557.0,77.4686050415039,,-1.133205347099381,-0.0788320767166429,0.0253565532933774,0.0491283446764658,-0.0095086923713186,Financial Services,9.0
2020-03-17,56.06454849243164,61.54598885885915,54.81439632742143,60.63241485305009,15969940.0,76.08141651153565,,-1.2358803207603433,-0.0760697095648539,0.0814751297111593,0.0977701687398315,-0.0222984434660875,Financial Services,9.0
2020-03-18,52.16983795166016,57.26661401325225,48.27513188895424,56.06454401436607,30069159.0,74.62931613922119,,-1.322512433200563,-0.0694683297288525,0.0746543638167842,0.0976958384711621,-0.0746543638167843,Financial Services,9.0
2020-03-19,50.39077758789063,54.7182297356452,47.74622349759616,48.08280164171752,21389327.0,73.21327800750733,,-1.3620850165436864,-0.0341013204874813,-0.0458015545036505,0.0858778600946714,-0.0524809145022991,Financial Services,9.0
2020-03-20,50.8716049194336,53.70848724336124,50.19844497182684,50.967769054051736,18060337.0,71.69626598358154,,-1.351389719161635,0.0095419708637025,0.0018903302691244,0.0557655361654203,-0.0132325282183027,Financial Services,9.0
2020-03-23,38.56240463256836,45.82291046143777,38.27390856251348,45.82291046143777,14649753.0,69.41714134216309,80.20884384155273,-1.6251897903447587,-0.2419660300939899,0.1882793850136996,0.1882793850136996,-0.0074812780168594,Financial Services,9.0
2020-03-24,36.3505973815918,41.92820164972148,35.86976936419395,41.73587337750366,25428788.0,67.06829624176025,79.22795463562012,-1.6743881922431292,-0.0573565697484682,0.1481482116890602,0.1534391363525218,-0.0132275134944919,Financial Services,9.0
2020-03-25,36.8314208984375,39.9087205674437,34.3311169808597,35.5812689396486,20730756.0,64.75551319122314,78.23264060974121,-1.6636929797134126,0.0132273896849132,-0.0339425395027844,0.0835509354225525,-0.0678850790055691,Financial Services,9.0
2020-03-26,40.19721984863281,44.09192589385633,36.11018187076554,37.07183786555784,31119304.0,62.675931739807126,77.28252449035645,-1.5888257283343832,0.0913839017907153,-0.0777511975913746,0.0968899356694188,-0.1016746430041051,Financial Services,9.0
2020-03-27,42.7456169128418,45.919081497293966,40.96655082131445,42.312870908501246,42304871.0,60.54105567932129,76.38626113891601,-1.5321403806820395,0.0633973462295467,-0.0101237515234116,0.0742407014717521,-0.0416198483029233,Financial Services,9.0
2020-03-30,39.13940048217773,41.83203658622654,38.6585724754395,40.38955256601184,24888132.0,58.36771297454834,75.38133064270019,-1.6123553656044294,-0.0843645896611371,0.0319410125968424,0.0687960487610153,-0.0122850120547243,Financial Services,9.0
2020-03-31,39.475982666015625,40.77422061834088,39.18748656608566,40.48572084998398,14962115.0,56.36025600433349,74.40909660339355,-1.6048685895551256,0.0085995743340819,0.0255785446181591,0.0328867798759799,-0.0073081423297495,Financial Services,9.0
2020-04-01,39.71639251708984,40.00488858667893,37.84116256212096,39.47597851436118,16801805.0,54.283078956604,73.40031929016114,-1.5995210257164345,0.0060900282865202,-0.0060532688769558,0.0072639041792366,-0.0472155157133663,Financial Services,9.0
2020-04-03,38.37007522583008,39.716391402264016,37.985411364890986,39.62022727124247,13676114.0,52.18907279968262,72.34826766967774,-1.6294678753566456,-0.0338982774097735,0.0325814332667977,0.0350876605925343,-0.0100251005158348,Financial Services,9.0
2020-04-07,41.06270980834961,41.54353778346277,38.80281612426194,40.24530004960143,17484894.0,50.241719245910645,71.36641670227051,-1.5695741760762236,0.0701753792941978,-0.0199063764316393,0.0117096016643156,-0.0550351814245866,Financial Services,9.0
2020-04-08,39.28364944458008,43.61110180942166,38.94707128357424,40.870383445726056,38777640.0,48.3568733215332,70.33455978393555,-1.609146759419347,-0.0433254495885164,0.0403917157285624,0.1101591228418479,-0.00856789442337,Financial Services,9.0
2020-04-09,39.37981414794922,40.87038022237402,38.51432227586951,39.6202281492573,34421915.0,46.823031997680665,69.27577651977539,-1.6070077169134036,0.0024479574766801,0.0061050059912637,0.0378510185148355,-0.0219780588305488,Financial Services,9.0
2020-04-13,39.09131622314453,40.0048864499775,38.177742327885205,39.33173021303244,20457501.0,45.346889877319335,68.21795486450195,-1.6134249292835685,-0.007326035712632,0.0061500612697602,0.0233701577510985,-0.0233702515935861,Financial Services,9.0
2020-04-15,39.81256103515625,42.120533301798,39.42789715650265,39.52406129195274,27800497.0,44.30349311828613,67.18128967285156,-1.5973818983581565,0.0184502565197509,-0.0072464502584687,0.0579709570706519,-0.0096618722496631,Financial Services,9.0
2020-04-16,40.58188247680664,40.96654266194153,38.99514866639935,39.71639064050696,15769505.0,43.03891544342041,66.16866584777831,-1.5802694734582752,0.0193235858645477,-0.0213270499907027,0.0094786185770148,-0.0390995615177324,Financial Services,9.0
2020-04-17,44.236175537109375,44.62083940045483,41.59162156478218,43.22643748136065,41148926.0,42.21669940948486,65.26470909118652,-1.4989850945614156,0.0900474013838869,-0.0228260703708815,0.0086956853451936,-0.0597826086956522,Financial Services,9.0
2020-04-20,44.28425598144531,45.67865784948323,43.56301401540084,45.67865784948323,31414332.0,41.62768478393555,64.39344856262207,-1.4979156157346114,0.0010869032811302,0.0314875306615101,0.0314875306615101,-0.0162866452209712,Financial Services,9.0
2020-04-21,41.68778610229492,42.50519590275604,41.01462983752596,42.31286396921068,20824097.0,41.10358219146728,63.52699645996094,-1.5556702725090898,-0.0586318957292245,0.0149942687141486,0.0196078966260124,-0.0161475656950731,Financial Services,9.0
2020-04-22,42.36094665527344,42.6494427255992,40.38955256154977,42.26478252130704,24273853.0,40.70209064483642,62.648042907714846,-1.5406968052628172,0.0161476685599636,-0.0022701129592066,0.0068104254768783,-0.0465380084578032,Financial Services,9.0
2020-04-23,43.2745246887207,44.236180792914496,42.264786513002605,43.08219273419656,20801057.0,40.32223663330078,61.76620460510254,-1.5203756044731838,0.021566515991293,-0.0044444613986545,0.0222222222222221,-0.0233333163791231,Financial Services,9.0
2020-04-24,41.44737243652344,42.50519624533536,41.25504416985449,42.312864310239874,14198424.0,40.466485023498535,60.81608833312988,-1.5610179212001156,-0.0422223528817522,0.0208817066761453,0.0255220957717399,-0.004640300587534,Financial Services,9.0
2020-04-27,42.7936897277832,43.03410371501794,41.35120580437478,41.88011584260594,17958378.0,40.78863964080811,59.91693984985351,-1.5310710715599047,0.0324825727691579,-0.0213483317514483,0.00561797752809,-0.0337078651685394,Financial Services,9.0
2020-04-28,44.95742034912109,46.15949041193182,42.69753009840762,43.46685420492114,25447342.0,41.194939613342285,59.08414581298828,-1.4829420636360038,0.0505619084285952,-0.0331550638943431,0.0267379679144386,-0.0502673470400233,Financial Services,9.0
2020-04-29,44.71700668334961,45.91907675548266,43.99576464006978,45.91907675548266,22205199.0,41.420928955078125,58.2388501739502,-1.4882897123270296,-0.0053475858691297,0.0268817204301075,0.0268817204301075,-0.0161290322580645,Financial Services,9.0
2020-04-30,46.92881393432617,48.804043942655404,44.813169916427206,45.24591586733805,60287106.0,41.63008880615234,57.43875244140625,-1.4390913104286591,0.049462327982703,-0.0358606562983507,0.0399590326521674,-0.0450819835519319,Financial Services,9.0
2020-05-04,42.36094665527344,44.62084048774942,41.97628645098128,44.52467268535646,29620830.0,41.791166114807126,56.57037704467773,-1.5406968052628172,-0.0973360904762086,0.0510783209754748,0.0533485205339396,-0.0090805384360849,Financial Services,9.0
2020-05-05,41.30312728881836,43.61109956348576,41.0627132809305,43.32260348770566,22783249.0,41.88252334594726,55.72027320861817,-1.5642264425328631,-0.0249715705143098,0.048894026468403,0.0558788747042942,-0.0058207216661034,Financial Services,9.0
2020-05-06,42.12053298950195,42.40902906213984,40.34147081787952,41.35120890632541,21471279.0,42.00273036956787,54.93844696044922,-1.5460444539538427,0.0197904070306289,-0.0182648230820891,0.0068492977690901,-0.0422374088206777,Financial Services,9.0
2020-05-07,41.49546051025391,43.08219081025828,41.11079661838371,41.735874525566096,20343168.0,42.158999633789065,54.19412536621094,-1.5599482726686418,-0.0148400894975341,0.0057937425529421,0.0382386478061202,-0.0092700234469055,Financial Services,9.0
2020-05-08,41.01463317871094,42.64944557595726,40.6780513504809,42.2647853459574,14969804.0,42.15659580230713,53.390181121826174,-1.570643570050693,-0.0115874682587063,0.0304806375275681,0.0398592470673342,-0.0082063839694351,Financial Services,9.0
2020-05-11,41.44737243652344,42.93794218219357,41.11079430142624,41.35120830318896,27431639.0,42.2647819519043,52.53623062133789,-1.5610179212001156,0.0105508503739859,-0.002320150293767,0.0359629491098125,-0.0081206145362451,Financial Services,9.0
2020-05-12,39.86064529418945,40.91846551599977,38.75473933358399,40.870383445631454,36707066.0,42.28882350921631,51.66689353942871,-1.5963123346790176,-0.03828293686805,0.0253317060973217,0.0265379602864712,-0.0277443065069162,Financial Services,9.0
2020-05-13,41.49546051025391,43.274522756193385,40.62996858775934,43.274522756193385,40986378.0,42.409030723571775,50.835061111450194,-1.5599482726686418,0.0410132651892307,0.0428736595295733,0.0428736595295733,-0.0208575085527895,Financial Services,9.0
2020-05-14,43.65918350219727,43.94767956609893,40.62996566016359,41.78395358419672,52425222.0,42.60136184692383,50.07246780395508,-1.5118194344494105,0.0521436071641784,-0.0429515572114665,0.006607912488495,-0.0693832911896125,Financial Services,9.0
2020-05-15,42.07244873046875,43.65918254995984,41.88011680258704,43.65918254995984,18625496.0,42.675890159606936,49.20505401611328,-1.5471140176329818,-0.0363436657409925,0.0377143205915178,0.0377143205915178,-0.0045714460100446,Financial Services,9.0
2020-05-18,38.081573486328125,41.97628295042468,37.93732729740775,41.97628295042468,42172828.0,42.36816005706787,48.31456039428711,-1.635885172579145,-0.0948572133204703,0.1022728082781245,0.1022728082781245,-0.0037878211353888,Financial Services,9.0
2020-05-19,36.78334426879883,39.139402347805934,36.302516239141326,38.85090626369678,34760754.0,41.99311447143555,47.45772483825684,-1.664762373687882,-0.0340907451735254,0.0562091902190564,0.0640523075278289,-0.0130718954248366,Financial Services,9.0
2020-05-20,37.60074615478516,38.37007384905881,36.54292607779836,37.02375405250624,24764915.0,41.78876247406006,46.58454109191894,-1.6465804699611963,0.0222220655091354,-0.0153452301160117,0.0204604369048073,-0.0281329544002193,Financial Services,9.0
2020-05-21,37.7930793762207,38.37007516674078,37.40841918430043,37.74499731078397,19911466.0,41.56036911010742,45.7353987121582,-1.642302300096975,0.0051151437432597,-0.001272245242524,0.015267234108558,-0.0101780590062821,Financial Services,9.0
2020-05-22,35.917850494384766,38.321990518598646,35.388940422743026,37.50458437773655,34961306.0,41.19253540039063,44.85356010437012,-1.6840140107983763,-0.0496183140613788,0.0441767494856031,0.0669344070183077,-0.0147255491172676,Financial Services,9.0
2020-05-26,36.97567367553711,37.26416973983765,36.11018181420899,36.39867787850954,24766540.0,40.96895046234131,44.05346221923829,-1.6604842886759954,0.0294511828127832,-0.0156047406219216,0.0078023207050155,-0.0234070613269372,Financial Services,9.0
2020-05-27,39.37981414794922,40.05297408529716,36.49484613225223,37.40842007090825,42961149.0,40.79825668334961,43.43992568969727,-1.6070077169134036,0.0650195177918468,-0.0500610304973628,0.0170940354065383,-0.0732600718951649,Financial Services,9.0
2020-05-28,41.158878326416016,41.63970635281907,39.09132001393892,40.00489032936335,65075382.0,40.60832958221435,42.890820083618166,-1.5674350487179456,0.0451770587789695,-0.0280374015030441,0.0116822431988983,-0.0502335922781969,Financial Services,9.0
2020-05-29,43.17835998535156,43.514938150080894,39.81256366435083,40.38955585200878,73905119.0,40.53139724731445,42.54077735900879,-1.522514646979127,0.0490655173573919,-0.0645880050629271,0.0077950659738701,-0.0779509995780893,Financial Services,9.0
2020-06-01,44.86125564575195,45.390165733033605,43.89959960763017,44.0919278805132,39129703.0,40.42801933288574,42.1205337524414,-1.485081106141947,0.0389754418873556,-0.0171490466364511,0.0117899082330241,-0.021436226522849,Financial Services,9.0
2020-06-02,45.77482604980469,46.25565406994309,44.23617785273249,45.005501951268585,47521913.0,40.5987133026123,41.822420349121096,-1.4647600750569834,0.0203643520651041,-0.0168067071996964,0.0105042020173979,-0.0336134143993926,Financial Services,9.0
2020-06-03,45.29399871826172,46.976896814330864,44.81317069081339,46.7364828006067,36840844.0,40.79825687408447,41.60700935363769,-1.475455372439035,-0.0105041869742948,0.0318471347897,0.0371549905879833,-0.0106157115965666,Financial Services,9.0
2020-06-04,43.89959716796875,46.15948726459391,43.56301537227521,45.19783127991487,38527275.0,40.887210083007815,41.44160453796387,-1.5064717857583847,-0.030785569606394,0.0295728023876578,0.051478606693778,-0.0076670816455493,Financial Services,9.0
2020-06-05,45.53440856933594,45.77482256108201,43.99576048953162,43.99576048953162,32128165.0,41.08915748596191,41.34447715759277,-1.4701078086003438,0.0372397813836894,-0.0337908875539998,0.0052798312155519,-0.0337908875539998,Financial Services,9.0
2020-06-08,46.3037338256836,48.46745963681972,45.77482013710936,46.64031192893429,53975654.0,41.35361251831055,41.253119735717775,-1.4529952988481276,0.0168954704918631,0.0072689192737196,0.0467289704817703,-0.0114227006090998,Financial Services,9.0
2020-06-09,46.59223175048828,48.08279774695873,45.00549795746811,46.35181776175349,52520536.0,41.61085548400879,41.41371627807617,-1.446578086477963,0.0062305542332887,-0.0051599586390767,0.0319917278153312,-0.0340557585117941,Financial Services,9.0
2020-06-10,47.89046859741211,48.17896466692618,46.54415238353759,46.59223445038551,30571759.0,42.01234664916992,41.64451370239258,-1.4177007156645562,0.0278638047191251,-0.0271084035101036,0.006024081157762,-0.0281124042696727,Financial Services,9.0
2020-06-11,46.15948867797852,48.75596064980012,45.91907467444737,48.0347186392067,52454634.0,42.24554805755615,41.8310750579834,-1.4562038201808754,-0.0361445600790619,0.0406250158945717,0.0562500158945717,-0.0052083333333334,Financial Services,9.0
2020-06-12,46.976898193359375,47.60197611476234,42.36094972803748,42.36094972803748,50051671.0,42.41143379211426,41.96666862487793,-1.4380217467495202,0.0177083745680836,-0.0982599669804167,0.01330607054621,-0.0982599669804167,Financial Services,9.0
2020-06-15,44.76508712768555,46.97689524644175,44.52467312198538,46.97689524644175,34670002.0,42.546065711975096,42.00705802917481,-1.4872202335002254,-0.0470829524880484,0.0494092217992865,0.0494092217992865,-0.0053705693683656,Financial Services,9.0
2020-06-16,45.0055046081543,46.92881680225001,43.94768436877241,46.06332851596307,37885197.0,42.8922622680664,42.124380111694336,-1.4818724999568649,0.0053706469906558,0.0235043227938192,0.0427350434317148,-0.0235042412831925,Financial Services,9.0
2020-06-17,44.90933609008789,45.72674222556401,43.9476800867388,44.62084002276847,30690742.0,43.29856185913086,42.23304718017578,-1.484011627315143,-0.002136816793939,-0.0064239664273971,0.0182012518251528,-0.0214132758814339,Financial Services,9.0
2020-06-18,46.3518180847168,46.59223207512671,44.28425629982098,44.47658822583419,26042150.0,43.73611545562744,42.36575569152832,-1.4519257351689887,0.0321198690565207,-0.0404564467235193,0.0051867219096024,-0.0446058400798206,Financial Services,9.0
2020-06-19,48.996376037597656,49.23679004792108,46.06332584533731,46.30373985566072,61803765.0,44.29628028869629,42.57828170776367,-1.3931014298630364,0.0570540285614563,-0.0549558232606983,0.00490677127098,-0.0598625945316783,Financial Services,9.0
2020-06-22,52.21792221069336,53.85273821151394,49.57336810209223,49.958031985259424,77507116.0,45.11128387451172,42.80138595581055,-1.3214428695214242,0.0657507030851349,-0.0432780572217242,0.0313075651349028,-0.0506445679307319,Financial Services,9.0
2020-06-23,54.28548049926758,54.81439055160657,52.4102506151326,52.89107860242739,53398165.0,45.97677421569824,43.1014225769043,-1.275453073808136,0.0395948019576852,-0.0256864613523868,0.0097431218711627,-0.0345438571582742,Financial Services,9.0
2020-06-24,51.20818328857422,55.87221353856668,50.775437343999535,55.24713932389356,50155502.0,46.568192672729495,43.33798995971679,-1.343903027964666,-0.0566872980102824,0.0788732537641212,0.0910797835515699,-0.0084507185528536,Financial Services,9.0
2020-06-25,50.19844436645508,51.68901044562021,49.14062055627948,50.967768439402256,50484707.0,47.02017097473144,43.56013252258301,-1.3663631864079078,-0.0197183117477326,0.0153256556583907,0.0296934715403491,-0.0210728404739666,Financial Services,9.0
2020-06-26,51.400516510009766,52.84300058231073,50.775438611308665,51.208184566684295,39174660.0,47.43127880096436,43.79189163208008,-1.3396248581004446,0.0239464022984339,-0.0037418290006485,0.0280636104506859,-0.0121609264097447,Financial Services,9.0
2020-06-29,49.5733642578125,50.91968407606757,49.28486820202252,50.91968407606757,24686067.0,47.66688423156738,43.9717212677002,-1.3802671748273765,-0.035547351977318,0.0271581289349933,0.0271581289349933,-0.0058195779146562,Financial Services,9.0
2020-06-30,49.0444564819336,50.775436565257706,48.755960412784,50.29460856053287,20969705.0,47.83036575317383,44.06788688659668,-1.392031951036232,-0.0106691926964701,0.0254901811188341,0.0352941026874618,-0.0058823379815793,Financial Services,9.0
2020-07-01,51.16010284423828,51.30434905138869,48.94829465209145,49.092540859241865,26554199.0,48.123670959472655,44.20540382385254,-1.3449725067914702,0.0431373189564048,-0.0404135619369512,0.0028195058088444,-0.0432330677457958,Financial Services,9.0
2020-07-02,51.496681213378906,52.16984118820235,51.20818512943364,51.64093108956491,27301238.0,48.50352516174316,44.40158172607422,-1.3374858155945013,0.0065789228408193,0.0028011489825585,0.0130719098583105,-0.0056022267289395,Financial Services,9.0
