Date_Ticker,Close_KPRMILL.NS,High_KPRMILL.NS,Low_KPRMILL.NS,Open_KPRMILL.NS,Volume_KPRMILL.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-04,122.74729919433594,123.40948244614734,118.41389157765344,120.55625265327514,199570.0,,,-1.4245921329248938,0.0144053105806196,-0.0178500590680361,0.0053946869394088,-0.0353034864728205,Textiles,20.0
2020-02-05,124.04244232177734,125.57130557181335,122.11432557561342,122.12406564024847,67110.0,,,-1.4198942966955808,0.0105512963294688,-0.0154654862127949,0.0123253236667979,-0.0155440082448732,Textiles,20.0
2020-02-06,124.70462036132812,125.8731754661088,122.71807073960726,124.16903570059203,28750.0,131.46716957092286,,-1.4174923969220763,0.0053383182978051,-0.004294826119387,0.0093705838756801,-0.0159300402500316,Textiles,20.0
2020-02-07,125.8147430419922,126.59378468879687,124.8117319366381,125.7173721230063,30795.0,130.88142890930175,,-1.4134656801540937,0.0089020172424045,-0.0007739229650803,0.0061919742310698,-0.0079721269630484,Textiles,20.0
2020-02-10,128.28822326660156,128.53167289829537,125.8147666875602,125.8147666875602,30655.0,130.51138648986816,,-1.4044936949229203,0.0196597009603542,-0.0192804648475111,0.0018976771639269,-0.0192804648475111,Textiles,20.0
2020-02-11,125.50677490234376,128.8366555425372,124.43926080527308,127.95520995657644,36270.0,130.0621608734131,,-1.4145827643228317,-0.0216812447271762,0.0195083895362446,0.026531481211149,-0.0085056292610602,Textiles,20.0
2020-02-12,124.17483520507812,127.88666370665098,123.70473237902938,127.88666370665098,57265.0,129.42850761413575,,-1.4194140717146533,-0.0106124924196482,0.0298919543194293,0.0298919543194293,-0.0037858139716663,Textiles,20.0
2020-02-13,122.92123413085938,124.47843522073686,122.43154712568573,122.97019834815832,15530.0,128.83442573547364,,-1.4239612236230337,-0.0100954518856287,0.0003983381524368,0.0126682838883616,-0.0039837462472296,Textiles,20.0
2020-02-14,123.92999267578124,127.31862597825098,123.26401802562916,123.4011297943048,40655.0,128.48748588562012,,-1.420302182132905,0.0082065442317962,-0.0042674325242642,0.0273431251733782,-0.0053737972202934,Textiles,20.0
2020-02-17,124.42947387695312,125.00730096982736,123.26401638667548,123.69494335222974,21865.0,128.26728172302245,,-1.4184904280240276,0.0040303496384332,-0.0059031875795741,0.0046438120717735,-0.0093664101756963,Textiles,20.0
2020-02-18,123.07794189453124,124.4784471625665,121.95166018017596,124.4784471625665,19400.0,127.95661811828612,,-1.423392801960598,-0.0108618315284238,0.0113790111085492,0.0113790111085492,-0.0091509631784421,Textiles,20.0
2020-02-19,121.7655792236328,124.51761795362582,119.7186835435219,124.51761795362582,21405.0,127.54673957824708,,-1.4281530981554476,-0.0106628584350478,0.0226011221524158,0.0226011221524158,-0.0168101338092566,Textiles,20.0
2020-02-20,121.60887145996094,122.41195786533729,119.30734398484844,120.68826495313446,18565.0,127.00827522277832,,-1.428721519817883,-0.001286962741614,-0.0075702249003237,0.0066038472007428,-0.0189256544155189,Textiles,20.0
2020-02-24,119.6893081665039,122.20629931097662,118.70993406403154,121.4423887065732,15570.0,126.2993377685547,,-1.4356842977482864,-0.0157847307553465,0.014646926838532,0.0210293733252366,-0.0081826365067623,Textiles,20.0
2020-02-25,121.3934097290039,121.63825323993132,119.4836333325824,119.87538444447246,12850.0,125.60256996154786,,-1.4295030580929002,0.0142377091872681,-0.0125050057323561,0.0020169423651086,-0.0157321258269692,Textiles,20.0
2020-02-26,120.81558227539062,123.40112914543732,118.5630189926536,120.26713520357193,203740.0,124.87398948669434,,-1.4315989953591073,-0.0047599573560311,-0.0045395392009001,0.0214007731565049,-0.0186446420264106,Textiles,20.0
2020-02-27,119.48363494873048,120.1985812980026,118.8960120089626,119.48363494873048,27450.0,124.07443084716796,,-1.4364303304248172,-0.011024631935507,0.0,0.0059836340732262,-0.0049180202796811,Textiles,20.0
2020-02-28,115.85995483398438,117.72075957914753,113.9991426167901,117.52488775503492,55235.0,123.19350051879884,,-1.4495744033583828,-0.0303278362455326,0.0143702189720011,0.0160608102068526,-0.0160608746987743,Textiles,20.0
2020-03-02,111.72699737548828,116.86871132014602,111.11978275304506,114.93934317776848,45235.0,122.14925575256348,,-1.4645657636732,-0.0356720099228262,0.0287517419937839,0.0460203358672357,-0.005434806597393,Textiles,20.0
2020-03-03,116.35944366455078,118.30840365808814,111.87391560931098,112.62803043846576,15245.0,121.9170181274414,,-1.4477626215756174,0.0414621926470818,-0.0320679878535874,0.0167494784450497,-0.0385488956802766,Textiles,20.0
2020-03-04,113.7151107788086,118.09291356342376,110.45379370774263,114.38108536864762,21695.0,121.46540870666504,,-1.4573543358578416,-0.0227255545614798,0.0058565179709004,0.0384979863681493,-0.0286797159034534,Textiles,20.0
2020-03-05,113.43109130859376,114.74345629536204,111.66821519861556,114.16562177574627,11730.0,120.93484115600586,,-1.458384551691702,-0.0024976405358061,0.0064755655497859,0.0115697113695041,-0.0155413836686294,Textiles,20.0
2020-03-06,115.68366241455078,117.32901107389054,111.7367788209926,112.24605749785272,22260.0,120.483793258667,,-1.450213863891679,0.0198584980534906,-0.0297155609093654,0.014222826499421,-0.0341178997204858,Textiles,20.0
2020-03-09,113.2842025756836,119.6501343505458,108.81825898313804,119.6501343505458,66530.0,119.85726623535156,,-1.458917357060099,-0.0207415618488007,0.0561943468738215,0.0561943468738215,-0.0394224745463686,Textiles,20.0
2020-03-11,111.07081604003906,116.15376234459252,108.98474450433824,116.15376234459252,245115.0,118.99639587402343,,-1.466945911770625,-0.0195383512027266,0.0457631129919953,0.0457631129919953,-0.0187814550218917,Textiles,20.0
2020-03-12,104.53838348388672,111.57028942672596,91.08178619611348,103.82344461528685,62990.0,117.9479763031006,,-1.4906408206016386,-0.0588132219519978,-0.0068390082644628,0.0672662586553496,-0.1287239848112575,Textiles,20.0
2020-03-13,102.36417388916016,105.32188774699642,88.37871344973036,93.040536086884,65045.0,116.8574432373047,,-1.4985272698965555,-0.0207981941394922,-0.091083017114677,0.0288940333855365,-0.1366245621693117,Textiles,20.0
2020-03-16,99.13225555419922,101.62965522642972,97.65339845233258,98.12350134575836,26365.0,115.66799430847168,,-1.5102503163479202,-0.0315727486694754,-0.0101758423915747,0.0251926041455303,-0.0149180213200948,Textiles,20.0
2020-03-17,91.27765655517578,99.69048335353804,88.55499794885215,96.95802891475134,41045.0,114.0353775024414,,-1.5387410823200458,-0.0792335345858144,0.0622317944385641,0.0921674275596333,-0.0298283140592882,Textiles,20.0
2020-03-18,83.21742248535156,93.41270347252178,81.87567721371998,91.27766753268698,37620.0,111.97477493286132,,-1.5679777425992616,-0.0883045684345757,0.0968576628139885,0.1225137799595375,-0.016123369741087,Textiles,20.0
2020-03-19,78.87877655029297,83.20760749091599,74.65767733881925,83.20760749091599,47250.0,109.76481666564942,,-1.5837151909383858,-0.0521362691306896,0.0548795395915271,0.0548795395915271,-0.0535137510504153,Textiles,20.0
2020-03-20,82.04215240478516,84.21636376668582,78.75146281102472,78.87877873444016,25140.0,107.77864532470704,,-1.5722407666980884,0.040104271298823,-0.0385579068518013,0.0265011496916047,-0.0401097423373854,Textiles,20.0
2020-03-23,67.439697265625,97.731736744538,65.63764513926174,78.3499235177026,85310.0,105.07018661499023,119.44529586791992,-1.625207841406804,-0.1779872262140755,0.1617775093073958,0.4491722339678015,-0.0267209403278534,Textiles,20.0
2020-03-24,67.29278564453125,72.33656316407271,64.6386830405697,72.33656316407271,21595.0,102.4503604888916,118.04056045532226,-1.6257407297968651,-0.0021784145992694,0.0749527229588149,0.0749527229588149,-0.0394411165853889,Textiles,20.0
2020-03-25,72.63037872314453,73.4432534565285,61.18149438297795,73.4432534565285,15215.0,100.01220893859865,116.77938659667969,-1.6063798285877626,0.0793189496836806,0.011191938520416,0.011191938520416,-0.1576321718465479,Textiles,20.0
2020-03-26,68.74227142333984,80.70042845352692,63.09127860363659,71.79791387561414,101415.0,97.40854339599608,115.46440628051758,-1.6204830508104402,-0.0535327967189257,0.0444507053521194,0.1739563849519083,-0.0822055003813067,Textiles,20.0
2020-03-27,66.40156555175781,73.94274297201137,65.42219147265833,73.94274297201137,151430.0,94.75443992614746,114.05547958374024,-1.628973427366279,-0.0340504586641764,0.1135692714108596,0.1135692714108596,-0.0147492618729915,Textiles,20.0
2020-03-30,65.97063446044922,69.77060296094605,64.88352870253856,68.86958065753404,67110.0,92.25997390747072,112.6788348388672,-1.630536531590201,-0.0064897730607375,0.0439429788843823,0.0576009088221667,-0.0164786312395162,Textiles,20.0
2020-03-31,66.23506164550781,68.74226419357022,63.336115470838486,68.73246836129583,556995.0,89.98537712097168,111.38616027832032,-1.629577382301089,0.0040082559038767,0.0377052070873613,0.0378531020546344,-0.0437675470158778,Textiles,20.0
2020-04-01,65.12837982177734,70.02525048506888,63.6299385943352,70.02525048506888,29450.0,87.423823928833,110.11205673217772,-1.63359161814552,-0.0167083987881443,0.0751879699248121,0.0751879699248121,-0.0230075004405545,Textiles,20.0
2020-04-03,64.29591369628906,67.4005279224983,61.99438222886958,65.22631613918679,35485.0,84.95286407470704,108.81215072631836,-1.6366111991023526,-0.0127819259095084,0.0144706310154112,0.0482863380847859,-0.035795921312995,Textiles,20.0
2020-04-07,67.10671997070312,67.92939822184967,64.45261666375308,67.18507170358042,39805.0,82.6366455078125,107.55502212524414,-1.6264156405808712,0.0437167171725921,0.0011675691035339,0.0122592528960692,-0.0395504847816843,Textiles,20.0
2020-04-08,68.72267150878906,70.50513188269933,67.10670292091812,67.10670292091812,45790.0,80.28859596252441,106.2819123840332,-1.620554145029077,0.0240803236813156,-0.0235143447190389,0.0259370064460067,-0.0235143447190389,Textiles,20.0
2020-04-09,67.95877838134766,72.47369425643694,66.4603369794087,68.75206913013122,108185.0,78.02232475280762,104.96372680664062,-1.62332499307929,-0.0111155912695231,0.0116731166698147,0.0664360952716665,-0.0220492692427536,Textiles,20.0
2020-04-13,74.74581909179688,74.74581909179688,67.58659795368175,69.73142180961925,117960.0,76.20607490539551,103.75206787109374,-1.598706551253203,0.0998699634117029,-0.0670859901343691,0.0,-0.0957808908257831,Textiles,20.0
2020-04-15,82.21843719482422,82.21843719482422,77.17466750900894,78.14424559291916,54685.0,75.09007759094239,102.688692779541,-1.5716013338386805,0.0999737268762827,-0.049553260082661,0.0,-0.0613459688349901,Textiles,20.0
2020-04-16,86.32202911376953,86.32202911376953,84.97049559991227,84.99987562620879,50485.0,74.28797035217285,101.70563720703124,-1.5567164903193216,0.0499108479673661,-0.015316524659287,0.0,-0.0156568784090558,Textiles,20.0
2020-04-17,90.63127899169922,90.63127899169922,86.71378264006509,90.63127899169922,82905.0,73.86292152404785,100.84869155883788,-1.5410856694712085,0.049920627702695,0.0,0.0,-0.0432245511176436,Textiles,20.0
2020-04-20,88.56478881835938,94.01990155777844,88.14365771041727,94.01990155777844,39475.0,73.72727813720704,99.96774948120115,-1.548581391139449,-0.0228010704067092,0.0615945999781823,0.0615945999781823,-0.0047550625204539,Textiles,20.0
2020-04-21,87.40914154052734,89.7106692631545,84.13803551651026,86.18492387189251,30230.0,73.93686408996582,99.29584838867189,-1.5527732379979748,-0.0130486087445224,-0.0140056022408963,0.0263305151162027,-0.0374229281556373,Textiles,20.0
2020-04-22,87.57563018798828,90.69004012342128,83.20762260066324,89.12304305855625,46440.0,74.37170677185058,98.59241500854492,-1.5521693384109412,0.0019047052119113,0.017669446023355,0.0355625181200256,-0.0498769757973622,Textiles,20.0
2020-04-23,87.7323226928711,90.35704525130672,85.5972871231583,90.35704525130672,28160.0,74.65621528625488,97.8662126159668,-1.5516009720962818,0.0017892249767025,0.0299173950702769,0.0299173950702769,-0.0243357921479752,Textiles,20.0
2020-04-24,84.63751220703125,88.04573753500654,83.3545344622284,84.22617685752631,91795.0,75.5161060333252,97.06487045288084,-1.5628266911038475,-0.0352756018631126,-0.0048599650294396,0.0402684960734485,-0.0151585001891899,Textiles,20.0
2020-04-27,86.1065673828125,88.33953909130828,85.20554502184599,88.33953909130828,74980.0,76.45679512023926,96.27070693969726,-1.5574980285943385,0.0173570221698837,0.0259326527158891,0.0259326527158891,-0.0104640376263142,Textiles,20.0
2020-04-28,86.16532897949219,86.76274025334845,82.46328893264085,84.91172396593815,21325.0,77.13354263305663,95.42824905395508,-1.5572848843078693,0.0006824287445862,-0.0145488333695378,0.0069333139086424,-0.0429643812737307,Textiles,20.0
2020-04-29,88.4570541381836,89.29931632602435,85.1467729043182,87.75190370445364,38815.0,78.11928176879883,94.68725463867187,-1.5489721741139015,0.026596836405474,-0.0079716698752866,0.0095217074098468,-0.0374224675026394,Textiles,20.0
2020-04-30,90.10242462158205,91.51272583279616,88.37872397143498,91.51272583279616,49720.0,79.30432472229003,94.00580642700196,-1.543003968049432,0.0186007831645412,0.0156522004500678,0.0156522004500678,-0.019130458002505,Textiles,20.0
2020-05-04,85.59729766845703,88.14366882911405,85.59729766845703,86.18492063291151,33695.0,80.28565788269043,93.2593276977539,-1.5593452883017018,-0.0500000635060146,0.0068649709799311,0.0297482657749295,0.0,Textiles,20.0
2020-05-05,85.25450897216797,87.05655353044538,85.00966547422611,85.59728837488046,22445.0,81.23663024902343,92.48581802368165,-1.5605886760959198,-0.0040046672690156,0.0040206601016774,0.0211372346167133,-0.0028719125931718,Textiles,20.0
2020-05-06,84.77461242675781,88.11428140761082,82.9823636563724,88.11428140761082,13330.0,82.21894187927246,91.69272079467774,-1.562329391333937,-0.0056289872664309,0.0393946829746743,0.0393946829746743,-0.0211413384158358,Textiles,20.0
2020-05-07,84.44163513183594,85.20554572557471,83.25659338103205,83.25659338103205,9180.0,83.22622795104981,90.91999465942382,-1.563537190508004,-0.003927794954056,-0.0140338560350439,0.0090466106269271,-0.0140338560350439,Textiles,20.0
2020-05-08,83.81482696533203,86.12615015489192,82.58081365889876,84.44162571449772,254520.0,84.06163330078125,90.1609796142578,-1.5658107941360824,-0.00742297523639,0.007478375507772,0.0275765431158845,-0.0147230907837307,Textiles,20.0
2020-05-11,81.85608673095703,86.18491833590477,81.30763216965643,86.18491833590477,7630.0,84.71830406188965,89.36592391967774,-1.5729156774820945,-0.0233698535843208,0.0528834418773971,0.0528834418773971,-0.006700229429526,Textiles,20.0
2020-05-12,83.57976531982422,84.03028389072195,80.12257663675061,82.52204718301843,13815.0,85.49935340881348,88.64373306274415,-1.566663426629736,0.0210574272201961,-0.0126551939067829,0.0053902827936138,-0.041363943411954,Textiles,20.0
2020-05-13,86.1065673828125,86.96842135593808,84.14781922139075,84.21637510815926,16265.0,86.06739082336426,87.9379962158203,-1.5574980285943385,0.0302322225160513,-0.0219517782685475,0.0100091549265219,-0.0227479531580158,Textiles,20.0
2020-05-14,82.89421081542969,87.12510599510459,82.41431967044713,84.22615998977459,17305.0,86.10117950439454,87.17956878662109,-1.5691501191965072,-0.0373067544674185,0.0160680602570737,0.0510396943050137,-0.0057891997554699,Textiles,20.0
2020-05-15,83.54061126708984,84.40245775986536,83.07050842519246,84.40245775986536,5035.0,85.96210861206055,86.46070831298829,-1.5668054490236802,0.0077978962016951,0.0103164973263132,0.0103164973263132,-0.0056272372773812,Textiles,20.0
2020-05-18,79.54476165771484,84.02050077415258,79.36847402956502,81.48391809533186,12750.0,85.40778274536133,85.73440444946289,-1.5812994818946986,-0.0478312230275616,0.0243781789926194,0.056266924724686,-0.0022162066297765,Textiles,20.0
2020-05-19,81.4251480102539,82.05194672821354,79.63289192357396,81.66019566148124,136100.0,85.05080070495606,85.12836746215821,-1.5744788093799045,0.0236393486302776,0.0028866714641737,0.0076978517482177,-0.0220110878577002,Textiles,20.0
2020-05-20,81.74835968017578,83.01175320225626,79.53497205817213,83.01175320225626,12035.0,84.76776161193848,84.4361457824707,-1.5733064327826587,0.0039694330046679,0.0154546651091624,0.0154546651091624,-0.0270756212193503,Textiles,20.0
2020-05-21,80.80815887451172,84.58854348851278,79.38806194995975,84.00091305240501,10890.0,84.42938804626465,83.77800674438477,-1.576716796713944,-0.0115011580580015,0.0395102947816368,0.0467822144032719,-0.0175736824638865,Textiles,20.0
2020-05-22,79.79938507080078,83.61893713139659,78.59475194028472,83.61893713139659,5005.0,84.03274116516113,83.10537261962891,-1.580375893551849,-0.0124835637609004,0.047864429747259,0.047864429747259,-0.0150957695907965,Textiles,20.0
2020-05-26,78.87877655029297,80.46536499337641,78.54578553145964,79.79939042773978,10025.0,83.74480438232422,82.36927490234375,-1.5837151909383858,-0.0115365365245736,0.0116712494502222,0.0201142628279971,-0.0042215540528954,Textiles,20.0
2020-05-27,79.05506896972656,79.3292924889784,77.56641633374446,79.05506896972656,37980.0,83.39222946166993,81.68469223022461,-1.5830757304050898,0.0022349791305547,0.0,0.0034687657961167,-0.0188305779171753,Textiles,20.0
2020-05-28,81.21949005126953,81.61124116464299,78.36950798670779,80.29887605564653,15005.0,83.14493751525879,81.08766571044922,-1.5752247867086588,0.0273786502213009,-0.0113348901235634,0.0048233633716017,-0.0350898788303485,Textiles,20.0
2020-05-29,82.39473724365234,83.63854648820195,78.94734382902566,81.87567018570294,37955.0,82.84182167053223,80.64479278564453,-1.5709618456314962,0.0144700144219194,-0.0062997598549825,0.0150957365258839,-0.041839970973295,Textiles,20.0
2020-06-01,86.38079833984375,86.50812176335829,81.68960266620388,83.6385551618357,41815.0,82.6557403564453,80.3251252746582,-1.5565033183589645,0.0483776176675469,-0.0317459809438132,0.0014739783141806,-0.0543083157808235,Textiles,20.0
2020-06-02,88.87818908691406,89.61271957523566,86.57666171791247,88.14365859859245,30815.0,82.81978492736816,80.1200439453125,-1.547444603162354,0.0289114108119833,-0.0082644628099174,0.0082644628099173,-0.0258952999903151,Textiles,20.0
2020-06-03,89.81839752197266,93.04053919712746,87.44831400097546,89.32871047356672,52705.0,83.0479793548584,80.09085876464843,-1.5440342115571806,0.0105786182720168,-0.0054519682149322,0.0358739608371052,-0.0263875061945677,Textiles,20.0
2020-06-04,90.76838684082033,91.46374151651987,89.5539651165021,90.1024121909624,19520.0,83.34766807556153,80.24187805175781,-1.5405883420274094,0.0105767787564374,-0.0073370770709612,0.0076607583311909,-0.0133793467812525,Textiles,20.0
2020-06-05,94.84258270263672,95.97866022658766,91.0817898068638,91.0817898068638,70565.0,83.86771545410156,80.56115417480468,-1.5258101259990613,0.0448856259719728,-0.0396529996190029,0.0119785595412655,-0.0396529996190029,Textiles,20.0
2020-06-08,92.443115234375,102.35438323017786,91.10137010679126,94.99928208197198,49375.0,84.29912986755372,80.76917343139648,-1.5345136468413696,-0.0252994741379497,0.0276512408859894,0.1072147771164395,-0.0145142785829096,Textiles,20.0
2020-06-09,94.54877471923828,94.99928590005872,90.1122113258224,93.04053773717092,33360.0,84.93376426696777,81.31135498046875,-1.526875847431408,0.0227778940543566,-0.0159519463530444,0.0047648547763652,-0.0469235419135807,Textiles,20.0
2020-06-10,92.31580352783205,94.0003281529066,90.65086309680264,93.04053826000435,34220.0,85.37056617736816,81.81181533813476,-1.5349754410127945,-0.023617135156294,0.0078506030871932,0.0182474133431194,-0.0180352698823386,Textiles,20.0
2020-06-11,90.6704559326172,94.99928765948344,90.03386127348242,94.99928765948344,15450.0,85.5987606048584,82.17261688232422,-1.5409435640555993,-0.017823032810615,0.0477424722567103,0.0477424722567103,-0.0070209711927319,Textiles,20.0
2020-06-12,97.47711181640624,101.65904378694884,86.2241044791862,86.23390031324324,66490.0,86.32790565490723,82.74731369018555,-1.5162539726630997,0.0750702730429359,-0.1153420663954333,0.0429016811497151,-0.1154425600792787,Textiles,20.0
2020-06-15,92.93280029296876,100.35645716847496,92.25702982715228,98.72090434602283,105065.0,86.79751510620117,83.27793838500976,-1.5327374260048665,-0.0466192672183035,0.062282682054207,0.0798819884056358,-0.007271603391764,Textiles,20.0
2020-06-16,90.59209442138672,95.0874174661003,89.51478452267365,94.80340558330126,54975.0,87.34988174438476,83.77036758422851,-1.5412278025607054,-0.0251870799567322,0.0464865194784627,0.04962158203125,-0.0118918753959036,Textiles,20.0
2020-06-17,86.75296783447266,91.64983880089764,86.20451320525123,90.6900488037842,104950.0,87.6162727355957,84.18072570800781,-1.5551533584215116,-0.0423781634748002,0.045382666064216,0.0564461492057351,-0.0063220272794343,Textiles,20.0
2020-06-18,87.12512969970703,89.1230540048104,85.24473299091527,85.25452882528265,36895.0,87.88511123657227,84.62066070556641,-1.5538034261579472,0.0042899035563194,-0.0214702793656865,0.0229316652037085,-0.0215827134521682,Textiles,20.0
2020-06-19,99.62193298339844,104.54818342858326,88.34933518853185,91.08178977853156,446645.0,88.8257999420166,85.32718109130859,-1.5084741231853054,0.143435118280615,-0.0857255320100048,0.049449456536903,-0.1131537750501701,Textiles,20.0
2020-06-22,97.77092742919922,101.85491601857956,95.9786708636615,98.53483810381344,94835.0,89.72437705993653,85.94046524047852,-1.515188223556865,-0.0185803015336761,0.0078132702092592,0.041770991610341,-0.0183311809825632,Textiles,20.0
2020-06-23,96.184326171875,97.1539044055166,94.99928444808388,96.28226208411628,84575.0,90.58965454101562,86.48969833374024,-1.520943257660977,-0.0162277406898196,0.0010182107224649,0.0100804182160516,-0.0123205284161739,Textiles,20.0
2020-06-24,94.30392456054688,97.35957416948696,94.02970103257098,96.1745250389714,47840.0,91.35209732055664,87.01660125732423,-1.5277639855235476,-0.0195499795670239,0.0198358709580908,0.0324021468160449,-0.0029078697334576,Textiles,20.0
2020-06-25,96.3704071044922,97.74153225595244,92.64878276081876,95.39103306373929,32090.0,92.10964317321778,87.44909301757812,-1.5202682915291947,0.0219130068401188,-0.0101626014684257,0.0142276575626953,-0.0386179165938165,Textiles,20.0
2020-06-26,96.5956573486328,98.32915355637329,95.97865440311531,97.50647549031912,47135.0,92.8196891784668,87.73663742065429,-1.5194512476556918,0.0023373383065238,0.0094291831194748,0.0179459020759489,-0.0063874812020856,Textiles,20.0
2020-06-29,93.11888885498048,96.95803343613385,91.61065188266352,96.95803343613385,82295.0,93.15659370422364,87.87257461547851,-1.5320624321991962,-0.0359930103390051,0.0412284191570657,0.0412284191570657,-0.0161968961492421,Textiles,20.0
2020-06-30,94.80341339111328,95.57711233450492,93.0503329012865,94.01991114277766,80295.0,93.4528549194336,87.9560173034668,-1.5259522037407822,0.0180900412026632,-0.0082644940757909,0.0081610874093713,-0.0184917444121386,Textiles,20.0
2020-07-01,98.04512786865234,99.10285354019916,95.00907008286904,95.5868971334918,57975.0,93.86419143676758,88.14562408447266,-1.5141936240170433,0.0341940691962778,-0.0250724415235986,0.010788151278295,-0.0309659220379682,Textiles,20.0
2020-07-02,97.43792724609376,98.13328196137245,96.3899972565848,97.1539078600732,16930.0,94.19766845703126,88.34619979858398,-1.5163961057525968,-0.0061930728814188,-0.0029148750804522,0.0071363865686764,-0.0107548468971661,Textiles,20.0
2020-07-03,96.00802612304688,97.91780978887456,95.39102323090388,96.96781587174394,25770.0,94.25594062805176,88.51484771728515,-1.5215827458681612,-0.014674995286337,0.0099969740807603,0.0198919167797495,-0.0064265761630409,Textiles,20.0
2020-07-06,99.12244415283205,100.87552455385833,95.02866043030878,97.92760664705752,133545.0,94.58990707397462,88.74265014648438,-1.5102859049680708,0.0324391423878835,-0.0120541570174788,0.0176860086129766,-0.0413002701609259,Textiles,20.0
2020-07-07,97.90802001953124,99.50439695031774,96.95802604357937,99.50439695031774,26980.0,94.75786933898924,89.00806030273438,-1.5146909514608422,-0.0122517573459782,0.0163048637942839,0.0163048637942839,-0.009702922965477,Textiles,20.0
