Date_Ticker,Close_GNFC.NS,High_GNFC.NS,Low_GNFC.NS,Open_GNFC.NS,Volume_GNFC.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-23,179.02369689941406,180.33298767151476,173.43738161384124,177.7580384980145,1235742.0,,,-1.404807072457892,0.0115907245578077,-0.0070697813938601,0.0073135053893804,-0.0312043342994505,Chemicals,2.0
2020-01-24,182.42784118652344,187.5777127154675,177.40889340268367,178.93639924993926,2302385.0,,,-1.387901808476769,0.0190150485442272,-0.0191387559808612,0.0282296358683462,-0.027511961722488,Chemicals,2.0
2020-01-27,182.6024169921875,186.7921501260637,181.7295564775797,184.1735685822404,876768.0,,,-1.3870348504895167,0.0009569581294642,0.0086042212142247,0.0229445655916782,-0.0047801147924844,Chemicals,2.0
2020-01-28,179.50375366210938,185.0464230770772,175.8813879718446,183.3879934807908,530476.0,,,-1.4024230706016785,-0.0169694540801762,0.0216387665407431,0.0308777354338845,-0.0201798882550577,Chemicals,2.0
2020-01-29,176.62332153320312,181.5549778640109,175.8377391184768,180.5948260189433,343164.0,,,-1.416727536397462,-0.0160466400849101,0.0224857309400876,0.0279218864643573,-0.004447784176557,Chemicals,2.0
2020-01-30,169.7713623046875,177.19067633856844,168.46207159282616,177.19067633856844,342623.0,,,-1.4507549364652512,-0.0387941930263582,0.043701799485861,0.043701799485861,-0.0077120822622107,Chemicals,2.0
2020-01-31,169.2040252685547,171.4298090465835,167.58922790136205,171.08067014930708,218900.0,,,-1.4535723794268824,-0.003341771123416,0.0110910179457837,0.0131544375170515,-0.0095434926245382,Chemicals,2.0
2020-02-03,148.56085205078125,158.86060844915565,147.55706781941686,158.86060844915565,534837.0,,,-1.5560880965120842,-0.1220016674249286,0.0693302189385243,0.0693302189385243,-0.0067567210170635,Chemicals,2.0
2020-02-04,150.78663635253906,154.14715427025754,148.73540905437957,150.21928241158068,548814.0,,,-1.5450346663361834,0.0149823070548692,-0.0037626274760311,0.0222865765760673,-0.013603508558701,Chemicals,2.0
2020-02-05,151.48492431640625,153.62342962181503,151.00484843507954,151.22306353397417,292385.0,,,-1.5415669101635918,0.004630967178249,-0.0017286260240995,0.0141169513405974,-0.0031691330572537,Chemicals,2.0
2020-02-06,152.2268829345703,156.15475562481916,150.9175920378207,152.2268829345703,442985.0,169.4702278137207,,-1.5378822818854574,0.0048979040093411,0.0,0.0258027531966027,-0.0086009177322008,Chemicals,2.0
2020-02-07,158.90423583984375,161.82831013991617,149.8264798396076,152.8378588245372,982822.0,169.16254348754882,,-1.5047219913577543,0.043864478970797,-0.0381763077821332,0.0184014874406466,-0.0571272121995881,Chemicals,2.0
2020-02-10,171.56072998046875,180.07111965911503,169.46585683752562,172.60815989254337,5872368.0,169.29565505981446,,-1.441868787592855,0.0796485636379209,0.0061053010918865,0.0496056975253902,-0.0122106798168882,Chemicals,2.0
2020-02-11,165.7998504638672,172.25902620004737,164.1850665189179,171.56073513143406,818509.0,169.04252548217772,,-1.4704777949608396,-0.0335792434390865,0.0347460184761887,0.0389576692506596,-0.0097393570647471,Chemicals,2.0
2020-02-12,168.37477111816406,177.10337539217554,167.3273412690413,174.1356552665289,1852020.0,168.72174835205078,,-1.4576905245868514,0.0155302953958817,0.0342146516969688,0.0518403334183943,-0.006220824189793,Chemicals,2.0
2020-02-13,162.6575469970703,169.46584771859872,161.74104087877436,169.33492398118213,462981.0,167.87943801879882,,-1.48608273562571,-0.033955349029585,0.0410517501793634,0.0418566543466381,-0.0056345748181758,Chemicals,2.0
2020-02-14,159.90802001953125,165.62525821044883,157.59494532460982,163.22489214942786,610217.0,167.25534133911134,,-1.4997371155397845,-0.0169037774656013,0.0207423750821971,0.0357532923628176,-0.0144650324270095,Chemicals,2.0
2020-02-17,154.97637939453125,160.43175734196765,154.01622754826494,159.733466300937,390587.0,166.5374137878418,,-1.524228053524217,-0.0308404833253369,0.0306955609944623,0.03520135112686,-0.0061954721746467,Chemicals,2.0
2020-02-18,151.179443359375,154.05988581456782,148.95364631132622,152.75059500027973,404330.0,165.62745742797853,,-1.5430839540325532,-0.0245000951112052,0.0103926275027343,0.019053135738472,-0.0147228816206033,Chemicals,2.0
2020-02-19,155.15093994140625,159.03516615381787,150.74299214851064,151.52857451923663,515314.0,164.53638153076173,,-1.523361171313382,0.0262700833776086,-0.0233473636933017,0.0250351445752021,-0.0284107063390032,Chemicals,2.0
2020-02-20,154.45265197753906,158.7733084857184,153.62343722446116,156.2420185407872,276648.0,163.30782928466795,,-1.5268289274859734,-0.004500700828051,0.0115852110037473,0.0279739871919302,-0.0053687310801143,Chemicals,2.0
2020-02-24,148.779052734375,153.4925068925613,148.29897684991258,152.75057022395643,259355.0,161.62538986206056,,-1.5550044937485403,-0.0367335825608817,0.026694063556595,0.0316808991021171,-0.0032267706753015,Chemicals,2.0
2020-02-25,151.1357879638672,153.36158486899492,146.29142291709945,148.56085219153252,549208.0,160.05205841064452,,-1.5433007503616791,0.0158405043329575,-0.0170372339141161,0.0147271333620855,-0.03205306375169,Chemicals,2.0
2020-02-26,147.6443328857422,151.00485078861286,146.7278401111346,150.83028137053486,321907.0,158.45908737182617,,-1.5606396070010538,-0.0231014449003946,0.0215785355422899,0.0227609000439676,-0.0062074361859647,Chemicals,2.0
2020-02-27,144.45840454101562,148.29898519525332,144.02197431581618,148.29898519525332,260888.0,156.8508415222168,,-1.576461192442216,-0.0215783991329492,0.0265860658397847,0.0265860658397847,-0.0030211480362537,Chemicals,2.0
2020-02-28,136.03530883789062,143.06182492817808,135.38066348894753,139.74496581523476,333336.0,155.16403884887694,,-1.6182909870660234,-0.058308104190182,0.0272698096474706,0.0516521493596986,-0.0048123193495537,Chemicals,2.0
2020-03-02,139.70130920410156,146.64054669651753,137.91194272648673,146.64054669651753,355318.0,153.68890304565429,,-1.6000853239922304,0.0269488884726215,0.04967195749238,0.04967195749238,-0.0128085161678807,Chemicals,2.0
2020-03-03,141.2724609375,143.32367488433658,139.65766387146903,140.96695447026408,166374.0,153.32448348999023,,-1.5922828536597953,0.011246506867756,-0.0021625337677884,0.0145195598152993,-0.0114303740114313,Chemicals,2.0
2020-03-04,136.2535400390625,141.49070344885922,133.98409723396583,140.6614752539385,229843.0,152.59782867431642,,-1.6172072327496454,-0.035526534082661,0.0323509775497377,0.0384368979205624,-0.0166560281989447,Chemicals,2.0
2020-03-05,135.99166870117188,140.53054064199932,135.3370233255104,139.65768014111734,282128.0,151.8231658935547,,-1.618507707618732,-0.0019219415349909,0.0269576178817332,0.0333761029934942,-0.0048138638338206,Chemicals,2.0
2020-03-06,127.7867660522461,133.54765041737585,127.13212070706288,130.92906903664297,360189.0,150.60116004943848,,-1.659253937367204,-0.0603338625615017,0.0245902066502889,0.0450820107832949,-0.0051229510332514,Chemicals,2.0
2020-03-09,119.101806640625,124.7753996085876,116.0904407290805,124.7753996085876,419608.0,148.61103858947754,,-1.7023841689718897,-0.0679644667435297,0.0476364979507151,0.0476364979507151,-0.0252839650084479,Chemicals,2.0
2020-03-11,123.37883758544922,129.4015697363873,118.09802887173998,118.09802887173998,429984.0,146.20194396972656,,-1.681144077166297,0.0359107142491098,-0.0428015761621345,0.0488149529433432,-0.0428015761621345,Chemicals,2.0
2020-03-12,115.56672668457033,126.52112879509436,113.9082970360838,115.21758780661352,606376.0,143.6902877807617,,-1.719939670387556,-0.0633180783168622,-0.0030211020764631,0.0947885470566556,-0.0143504077346852,Chemicals,2.0
2020-03-13,117.96707916259766,122.8114571050846,96.05829084827307,109.1075513227107,858823.0,141.1699031829834,,-1.7080193201126117,0.0207702731304219,-0.0751016970393544,0.0410655072319776,-0.1857195114929227,Chemicals,2.0
2020-03-16,109.67491912841795,115.82858143174998,109.10755849237825,114.17015187018332,338503.0,138.5207717895508,,-1.7491988773018754,-0.0702921534808058,0.0409868799310615,0.0561082000537125,-0.0051731119616821,Chemicals,2.0
2020-03-17,106.88175964355467,113.2972892908659,105.83432976530624,111.7697835004388,407232.0,135.86945877075195,,-1.76306993988045,-0.0254676229265579,0.0457330032101401,0.0600245511367578,-0.0097998936557703,Chemicals,2.0
2020-03-18,102.64838409423828,110.59141258699904,100.4225940181364,107.40547738045731,321251.0,133.2530590057373,,-1.7840932353569166,-0.0396080263221199,0.0463435769417637,0.0773809404098218,-0.021683634825254,Chemicals,2.0
2020-03-19,94.96721649169922,100.72809393982368,91.43212912202922,98.80779701751784,452250.0,130.44244766235352,,-1.8222385532554235,-0.0748298930403738,0.0404411192377562,0.0606617489797438,-0.0372242917110136,Chemicals,2.0
2020-03-20,101.16453552246094,102.56111102151272,96.1455875363018,97.7603781651866,315169.0,127.74312744140624,,-1.7914621509193087,0.0652574568330472,-0.0336497107379941,0.0138049909668365,-0.0496117336005047,Chemicals,2.0
2020-03-23,86.89325714111328,96.01464583133114,84.71110609949211,96.01464583133114,295077.0,124.36515769958496,149.5934455871582,-1.862334507681144,-0.1410699738563925,0.1049723418170971,0.1049723418170971,-0.0251130077685705,Chemicals,2.0
2020-03-24,85.54032135009766,95.14178599143514,83.88188521653278,95.05450128112048,301154.0,121.20322113037108,148.0030935668945,-1.869053299473618,-0.0155700895043959,0.1112245053661113,0.1122448979591836,-0.0193877706722337,Chemicals,2.0
2020-03-25,89.2499771118164,92.82870346852827,83.4018150161699,85.10389015552175,241723.0,118.10893058776855,146.41012313842774,-1.8506308400706992,0.0433673348798392,-0.0464547677261614,0.0400977845879813,-0.0655256425255959,Chemicals,2.0
2020-03-26,95.53458404541016,100.11710190948634,87.4606239991807,92.30500269067736,1426618.0,115.50344314575196,144.9035659790039,-1.8194209587409584,0.0704157820199786,-0.0338053636492277,0.0479671096060667,-0.0845134788297365,Chemicals,2.0
2020-03-27,92.74142456054688,99.85523869401172,91.8249184070133,96.01465130974265,564713.0,112.91759414672852,143.2625881958008,-1.833292021319533,-0.0292371554528946,0.0352941176470589,0.0767058967141542,-0.0098823816636031,Chemicals,2.0
2020-03-30,91.60669708251952,94.00706320259827,87.28604073013635,92.34863375624282,250833.0,110.69616355895997,141.504647064209,-1.838927172460255,-0.012235389777591,0.0080991531989735,0.0262029545494526,-0.0471652891108073,Chemicals,2.0
2020-03-31,100.11709594726562,104.30682898009958,92.08678207029712,92.17406678777344,2037077.0,108.71695289611816,140.05918991088868,-1.7966638230664045,0.092901492312073,-0.0793373907257157,0.0418483276326833,-0.0802092170272127,Chemicals,2.0
2020-04-01,98.0658721923828,101.47002934753432,96.97479660800072,100.1607386462758,358087.0,106.5566234588623,138.63380874633788,-1.8068503710314705,-0.0204882466423441,0.021361829625941,0.0347129646537311,-0.0111259458564916,Chemicals,2.0
2020-04-03,95.31636810302734,98.80781025565688,94.3125838116643,98.19681054270568,567430.0,104.50976486206056,137.15256469726563,-1.8205046372809195,-0.0280373184665259,0.0302198090108183,0.036630037653718,-0.0105310799324419,Chemicals,2.0
2020-04-07,101.77552795410156,103.56489455470644,97.76037118378956,98.02223198464772,1385088.0,102.79895782470705,135.6486260986328,-1.7884279116285515,0.0677654843509408,-0.0368781773467831,0.0175815015316043,-0.0394511023526475,Chemicals,2.0
2020-04-08,106.35804748535156,111.37699521369852,101.25181504143448,101.77552999425215,1372070.0,101.7275218963623,134.19531311035155,-1.7656707380657894,0.0450257505253778,-0.0430857617213267,0.0471891675995481,-0.0480098362525915,Chemicals,2.0
2020-04-09,115.43580627441406,121.15304546821018,112.33714869742886,113.64643950583432,1992553.0,101.54422187805176,132.85547241210938,-1.7205898320456825,0.0853509349192665,-0.0155009682552575,0.049527433283613,-0.0268431232647092,Chemicals,2.0
2020-04-13,114.86843872070312,119.40731032476032,109.58763041842796,116.8760070687409,567548.0,101.11870193481444,131.5007928466797,-1.7234074265601476,-0.0049150049020508,0.0174771100782442,0.0395136527892856,-0.0459726654343687,Chemicals,2.0
2020-04-15,121.54581451416016,126.47747060140055,116.78872784863928,117.92344906800584,2185050.0,101.41765632629397,130.3416340637207,-1.6902470223678192,0.0581306394325837,-0.02980246963364,0.0405744624523114,-0.0391382186588308,Chemicals,2.0
2020-04-16,125.82281494140624,130.7544839421814,123.50974032641425,123.50974032641425,1392216.0,101.81044311523438,129.32562393188476,-1.6690070821150609,0.0351883809766877,-0.0183835866020735,0.0391953478633564,-0.0183835866020735,Chemicals,2.0
2020-04-17,126.60841369628906,130.40534874528515,124.25169309367186,130.40534874528515,533739.0,102.65711784362792,128.4623649597168,-1.6651057332842176,0.0062436908222777,0.0299895949893524,0.0299895949893524,-0.0186142495100725,Chemicals,2.0
2020-04-20,124.29533386230467,129.18335814672568,123.37884096292107,129.18335814672568,403833.0,103.52779655456544,127.5641911315918,-1.6765926803419533,-0.0182695586055839,0.0393258872439732,0.0393258872439732,-0.0073735100981255,Chemicals,2.0
2020-04-21,117.87982177734376,122.20047890338289,117.05060690568698,122.11318751950525,294715.0,104.2893684387207,126.95057052612304,-1.7084526475534034,-0.0516150678034952,0.0359125563504638,0.0366530680221095,-0.0070344089357636,Chemicals,2.0
2020-04-22,119.93102264404295,122.54960404080194,112.55535437359732,117.39973262136012,751022.0,105.5375587463379,126.33345825195312,-1.6982662132529631,0.0174007801824947,-0.0211062156135843,0.0218340621052732,-0.0614992527190962,Chemicals,2.0
2020-04-23,121.19668579101562,126.957557101569,119.66917991553042,122.02590060252018,1312125.0,106.53916625976562,125.72769348144531,-1.691980824677698,0.0105532590239738,0.0068418934568426,0.0475332413007323,-0.0126035284340955,Chemicals,2.0
2020-04-24,124.25167846679688,125.47367765206532,117.8797951292292,119.05814863242544,1632706.0,108.4070873260498,125.16818939208984,-1.676809476671079,0.025206899477838,-0.0417984682255964,0.0098348706459927,-0.0512820705216502,Chemicals,2.0
2020-04-27,122.28775787353516,128.3104898234446,121.41489739854576,126.47747749844928,997324.0,110.24445915222168,124.43585983276368,-1.6865624698661017,-0.0158059884381081,0.0342611533465757,0.0492504896208654,-0.0071377584327949,Chemicals,2.0
2020-04-28,125.9974365234375,127.96137292933165,121.37127254801656,123.5097784151198,1325679.0,112.08183212280274,123.52459396362303,-1.6681398967985577,0.0303356502270549,-0.0197437200069935,0.0155871139928218,-0.036716334102245,Chemicals,2.0
2020-04-29,127.6122055053711,132.50022975044794,126.5647755439388,128.17957283529307,2129122.0,113.6857131958008,122.76084106445312,-1.660120819578039,0.0128158875806431,0.0044460271466595,0.0383037361177109,-0.0082079136339996,Chemicals,2.0
2020-04-30,122.8114776611328,129.18336238865666,122.20047793521576,129.13971669706362,893382.0,115.18921585083008,121.8495751953125,-1.6839616337925538,-0.0376196604801742,0.0515280750337683,0.0518834627583055,-0.0049751027961975,Chemicals,2.0
2020-05-04,120.14924621582033,123.68433401398184,117.87981683686334,123.5097645723382,719127.0,116.61634330749511,120.9994091796875,-1.6971824968247935,-0.0216773830590838,0.0279695334124818,0.0294224717133186,-0.0188884196150549,Chemicals,2.0
2020-05-05,123.02967834472656,124.99361436650088,118.88359118764744,121.32760312294752,1538090.0,117.76197242736816,120.2618423461914,-1.68287803102901,0.0239737844358359,-0.0138346718017896,0.0159631078305466,-0.0336998943089316,Chemicals,2.0
2020-05-06,123.94617462158205,129.96890594821232,122.63688404459349,127.87404635254764,1757089.0,119.05598754882811,119.64123825073244,-1.678326634204666,0.0074493917986801,0.0316901408450702,0.0485915063132702,-0.0105633802816901,Chemicals,2.0
2020-05-07,121.72039031982422,123.94618719016697,121.37125145807369,122.5932507929944,291458.0,120.37618865966796,119.0520571899414,-1.689380064380567,-0.0179576683875344,0.0071710291996001,0.0182861463432248,-0.0028683679113513,Chemicals,2.0
2020-05-08,118.53446197509766,123.68433374578966,118.31624684381758,122.244119206859,436235.0,121.21413536071778,118.31972763061523,-1.705201649821729,-0.0261741548507643,0.0312960228607668,0.0434461985559433,-0.0018409425212215,Chemicals,2.0
2020-05-11,117.13787078857422,120.97846479468096,116.83237761957976,119.97466727680136,431538.0,121.75312652587893,117.57343200683594,-1.7121372379433293,-0.0117821531667038,0.0242175862437123,0.0327869542126026,-0.0026079795282079,Chemicals,2.0
2020-05-12,118.09803771972656,119.49460663968031,113.90830432227465,116.87602493112227,571792.0,121.88623809814452,116.95981170654296,-1.7073689690134426,0.0081968958859204,-0.0103474436341134,0.011825504867982,-0.0354767401588426,Chemicals,2.0
2020-05-13,124.12075805664062,126.04104845606663,119.75645564031154,121.93860684847608,1471926.0,122.3488540649414,116.41951110839844,-1.6774596383292053,0.0509976325873199,-0.0175808723885552,0.0154711462409029,-0.0351617447771105,Chemicals,2.0
2020-05-14,125.16818237304688,126.95754894744822,120.97846289584514,122.37503161531458,1176784.0,122.52997245788576,115.96998809814453,-1.6722580419585265,0.0084387521701106,-0.0223151818998831,0.0142956983194688,-0.0334727196462343,Chemicals,2.0
2020-05-15,120.76025390625,122.20046838469484,120.14924090929128,122.20046838469484,593916.0,122.27684440612794,115.49602508544922,-1.6941481817576196,-0.035216045988905,0.0119262293002706,0.0119262293002706,-0.0050597193794663,Chemicals,2.0
2020-05-18,115.52308654785156,121.10938813238656,114.86844120659542,121.10938813238656,435705.0,121.72257804870604,115.08578063964843,-1.7201563909402648,-0.0433683036346066,0.0483565818008251,0.0483565818008251,-0.0056667923340585,Chemicals,2.0
2020-05-19,115.6976547241211,118.228944688758,114.56293348112082,116.96329970643954,571211.0,121.29269409179688,114.60570755004883,-1.7192894708412212,0.0015111107354045,0.0109392449253733,0.0218784898507469,-0.0098076425637666,Chemicals,2.0
2020-05-20,114.9993667602539,117.05059418937746,114.69386026866742,115.392151307441,385879.0,121.1486713409424,114.08024566650391,-1.7227572270138127,-0.0060354547854253,0.0034155366090489,0.0178368584707069,-0.0026565928160577,Chemicals,2.0
2020-05-21,113.602783203125,116.9633012916334,113.03542923333228,115.30487175009036,523212.0,120.83225936889647,113.62723052978517,-1.7296927772472044,-0.0121442717162125,0.0149828067497428,0.0295813006843299,-0.0049941907565617,Chemicals,2.0
2020-05-22,112.2498550415039,116.48322007598888,111.8134248326626,113.42820861409966,646343.0,120.38491783142088,113.1523942565918,-1.73641153115147,-0.0119092871096478,0.010497595494979,0.0377137683867805,-0.0038880246988287,Chemicals,2.0
2020-05-26,110.41685485839844,113.47186665289958,110.02407029143576,113.47186665289958,435101.0,119.69317665100098,112.80499603271484,-1.7455143626883665,-0.0163296441000099,0.0276679841897233,0.0276679841897233,-0.0035572881283967,Chemicals,2.0
2020-05-27,110.19863891601562,111.37699926759456,108.58384831130394,111.1587841410282,443949.0,119.088720703125,112.62693267822266,-1.7465980412283275,-0.0019762919588921,0.0087128592009591,0.010693057220761,-0.0146534532603651,Chemicals,2.0
2020-05-28,113.90827941894533,115.21756998697916,110.46048358688132,110.63505299886069,641179.0,118.4842628479004,112.43752151489258,-1.728175657601826,0.0336632152576482,-0.0287356321839079,0.0114942528735633,-0.030268175848599,Chemicals,2.0
2020-05-29,114.03921508789062,119.49459302586462,112.20621609200764,113.90829134489675,3006733.0,117.80561332702636,112.40697128295898,-1.7275254201672825,0.0011494833353047,-0.0011480589628134,0.047837736639712,-0.0160734094361336,Chemicals,2.0
2020-06-01,120.1056137084961,123.0733341694617,118.70903153933897,118.70903153933897,4157227.0,117.67032012939453,112.44974197387695,-1.697399179489294,0.0531957240842991,-0.0116279508179087,0.0247092568726092,-0.0116279508179087,Chemicals,2.0
2020-06-02,120.76025390625,122.8114680628595,119.97467147535768,120.45474740777064,1109942.0,117.70087051391602,112.6714486694336,-1.6941481817576196,0.0054505378852878,-0.0025298596897331,0.0169858383885308,-0.0065053062202254,Chemicals,2.0
2020-06-03,122.767822265625,125.69191022689328,120.93482323275924,121.76403803230286,2180765.0,117.68777770996094,112.989169921875,-1.6841784301216796,0.0166244132024891,-0.0081762811687765,0.0238180323419079,-0.0149306145457219,Chemicals,2.0
2020-06-04,121.98224639892578,124.73175145535562,120.67295573990332,122.811461152548,776532.0,117.58958129882812,113.37584716796874,-1.688079665287897,-0.0063988743320665,0.0067978314722159,0.0225402067726967,-0.0107334525939176,Chemicals,2.0
2020-06-05,126.73934173583984,131.10364422893898,122.24411549546544,122.8987608694303,3948680.0,117.84052886962893,114.01128967285156,-1.6644555337378828,0.0389982598070595,-0.0303029889046952,0.0344352624317361,-0.0354682782694556,Chemicals,2.0
2020-06-08,126.69568634033205,130.84177339112284,125.69190217134206,128.96512879038744,1284525.0,118.24859008789062,114.521912689209,-1.6646723300670083,-0.0003444502307641,0.0179125471088195,0.0327247688579823,-0.0079227967264298,Chemicals,2.0
2020-06-09,132.9803009033203,135.293375872986,125.60461911198357,127.52492284392572,3768356.0,119.04071159362792,115.44365356445311,-1.6334624108490592,0.0496040137160348,-0.0410239563479464,0.0173941174290719,-0.0554644691073382,Chemicals,2.0
2020-06-10,132.93666076660156,136.60267231185077,129.40157297272765,134.02773642404446,1323427.0,119.78264274597169,116.3915803527832,-1.633679131401768,-0.000328169935113,0.0082074850620665,0.0275771297707383,-0.0265922716389011,Chemicals,2.0
2020-06-11,135.6861572265625,145.2439766972458,131.0163617092301,132.67479127262033,5978124.0,120.36091270446778,117.32030395507812,-1.6200249030405276,0.0206827555627281,-0.0221936121966659,0.0704406379106463,-0.0344161527806774,Chemicals,2.0
2020-06-12,133.1112060546875,134.33320524177103,129.70705594867468,132.19470000497876,1853873.0,120.7580638885498,118.07183639526367,-1.6328123249673498,-0.0189772576989962,-0.0068852659131659,0.0091802878457991,-0.02557373046875,Chemicals,2.0
2020-06-15,139.83224487304688,142.71268709280727,129.75070376328247,133.76586725977194,4395573.0,121.71166343688964,119.01365280151369,-1.5994350865576872,0.0504919083641845,-0.0433832526881233,0.0205992703784132,-0.0720973987002596,Chemicals,2.0
2020-06-16,135.33702087402344,143.1491195516504,131.4527943792161,142.2762590665794,2135222.0,122.70236015319824,119.88825927734376,-1.621758743238615,-0.0321472633376131,0.0512737619591556,0.0577232942411134,-0.0287003989723027,Chemicals,2.0
2020-06-17,133.67857360839844,137.73738272309615,132.54386566978857,133.72221929498966,1304788.0,123.60140609741212,120.5594888305664,-1.6299947304528846,-0.0122542025449839,0.0003264972494325,0.0303624508037292,-0.0084883306874137,Chemicals,2.0
2020-06-18,137.43186950683594,139.57037485716407,134.9442253184598,134.9442253184598,2184964.0,124.7230312347412,121.34680877685548,-1.6113555504972572,0.028077019354145,-0.0181009266431642,0.0155604763145695,-0.0181009266431642,Chemicals,2.0
2020-06-19,135.598876953125,139.13395113931134,134.42051001186718,137.91195183035722,902944.0,125.8228359222412,122.15245895385742,-1.620458344145945,-0.0133374635758685,0.0170582155929788,0.0260700845436085,-0.0086900936625394,Chemicals,2.0
2020-06-22,136.34080505371094,137.9119565900142,135.3370208237696,135.8170967541392,776877.0,127.02738342285156,122.8437644958496,-1.6167738674206449,0.0054714914847149,-0.0038411706558828,0.0115237073426719,-0.0073623170227424,Chemicals,2.0
2020-06-23,141.0542755126953,142.88727474535904,135.77346632282035,137.38825040977682,2174585.0,128.55925445556642,123.53768905639647,-1.593366380646922,0.0345712382813606,-0.0259901735668306,0.012994992360219,-0.0374381362825096,Chemicals,2.0
2020-06-24,138.13015747070312,143.8037500366404,136.60265177987387,142.01438356362473,2230968.0,129.9558303833008,123.99157608032226,-1.6078877943246657,-0.0207304460028863,0.0281200439067437,0.0410742496050553,-0.0110584518167456,Chemicals,2.0
2020-06-25,141.4906768798828,142.62538475056158,137.6064374252926,138.13015899544646,1601459.0,131.33495025634767,124.52402084350588,-1.5911991751198342,0.0243286438726636,-0.0237508078874286,0.0080196652931561,-0.0274522642780746,Chemicals,2.0
2020-06-26,140.6178436279297,144.2838553705128,139.74498305499108,142.36356477380693,1434353.0,132.66388168334962,124.90546142578124,-1.595533737726844,-0.0061688393270894,0.0124146488158101,0.0260707435699503,-0.0062073244079049,Chemicals,2.0
2020-06-29,137.17002868652344,140.70511654122652,136.38445952716492,139.4831171113811,875544.0,133.51710243225097,125.1324057006836,-1.61265587381351,-0.0245190429070229,0.01686292878267,0.025771576258702,-0.005726973792167,Chemicals,2.0
2020-06-30,133.765869140625,139.57038603030256,133.19851515367992,137.91195643862153,562408.0,134.16738319396973,125.27555480957032,-1.62956121357105,-0.0248170797840832,0.030995106035889,0.043393108623063,-0.0042413957356239,Chemicals,2.0
2020-07-01,136.03530883789062,136.60266281279047,132.02014537018889,134.9442332563188,719858.0,134.830757522583,125.51035430908205,-1.6182909870660234,0.0169657604876757,-0.0080205322492562,0.0041706376068579,-0.0295155978400173,Chemicals,2.0
2020-07-02,134.37686157226562,137.03908856807934,133.5476468211219,136.16622813133998,423940.0,135.45048828125,125.84029510498048,-1.626526974280293,-0.0121913000366788,0.0133160317791174,0.019811647367445,-0.0061708149858655,Chemicals,2.0
2020-07-03,134.682373046875,136.07894180616896,133.8095125777686,134.50780361681248,348541.0,135.84763984680177,126.1353221130371,-1.6250097788584976,0.0022735422678782,-0.0012961564762581,0.0103693507004654,-0.0064808812716909,Chemicals,2.0
2020-07-06,138.173828125,140.44325757023103,136.68996784950374,137.91196729549006,921319.0,136.42154693603516,126.4748649597168,-1.6076709222191228,0.0259236231077531,-0.00189515505985,0.0164244522716556,-0.0107390834836961,Chemicals,2.0
