Date_Ticker,Close_BIOCON.NS,High_BIOCON.NS,Low_BIOCON.NS,Open_BIOCON.NS,Volume_BIOCON.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-29,293.1288146972656,299.4850944412803,284.8015598283013,284.8508214248753,7779268.0,,,-0.5362394480650989,0.0306652927674679,-0.0282401212618405,0.0216842542435797,-0.0284081756942402,Healthcare,11.0
2020-01-30,291.059326171875,295.4446610127196,288.7434596445206,292.5375350096456,3150843.0,,,-0.569307127397342,-0.0070599969079393,0.0050787200575654,0.0150668075080162,-0.0079566820888838,Healthcare,11.0
2020-01-31,290.0738830566406,294.3606951361454,286.3783605871087,291.20717059911595,1949668.0,,,-0.5850532001756803,-0.0033857122126794,0.0039068927217209,0.0147783455522871,-0.0127399351868238,Healthcare,11.0
2020-02-03,294.1635437011719,302.5400600209708,283.8160823649497,283.8160823649497,6391361.0,,,-0.5197058522141702,0.0140986861741451,-0.0351758793969849,0.0284757118927974,-0.0351758793969849,Healthcare,11.0
2020-02-04,285.8856201171875,297.1200022470026,274.9468677509576,295.98671472094134,12882529.0,,,-0.6519760819127568,-0.0281405488927396,0.0353326431725151,0.0392967723427644,-0.0382626882798301,Healthcare,11.0
2020-02-05,290.9607849121094,294.015755984459,283.9146618427177,287.2652626651308,5284304.0,,,-0.5708816859121373,0.0177524311745428,-0.012701100762066,0.0104995973023391,-0.0242167447806415,Healthcare,11.0
2020-02-06,291.25640869140625,296.62724627660754,289.58112335166163,291.2071470921512,2786408.0,286.7848327636719,,-0.5661580103677514,0.0010160261953725,-0.0001691348165568,0.018440238308685,-0.0057519261027475,Healthcare,11.0
2020-02-07,304.4124755859375,306.9747103225784,289.7289400797369,291.1578873581241,4270700.0,288.154638671875,,-0.3559415264373648,0.0451700512055356,-0.0435415408067647,0.0084169833437643,-0.0482356561699303,Healthcare,11.0
2020-02-10,305.2501220703125,312.197691511468,303.22991537444045,307.41817370793143,5937650.0,289.4283615112305,,-0.3425570476160266,0.0027516825082897,0.007102541427058,0.0227602511475988,-0.0066182011072437,Healthcare,11.0
2020-02-11,301.40679931640625,308.3543690842462,298.3518282558344,306.48197716784307,4381088.0,290.5986129760742,,-0.4039682431057413,-0.0125907328974661,0.0168382991456974,0.0230504745864958,-0.0101357071821225,Healthcare,11.0
2020-02-12,302.9835510253906,307.36888587898164,302.0473400623871,302.0473400623871,3311333.0,291.8748016357422,,-0.3787738439778602,0.0052313076963109,-0.0030899729039253,0.0144738380639797,-0.0030899729039253,Healthcare,11.0
2020-02-13,302.5893249511719,305.2501127823584,300.963301309551,303.5255358739836,1953998.0,292.8233184814453,,-0.3850730532978124,-0.0013011467879512,0.0030939985175046,0.008793396236354,-0.0053736979712791,Healthcare,11.0
2020-02-14,303.32843017578125,304.7573773620636,297.16922691462395,302.0473279271544,2119124.0,293.6732879638672,,-0.3732631329912695,0.0024426017828905,-0.0042234822759094,0.0047108910478792,-0.0203053939177016,Healthcare,11.0
2020-02-17,298.7459716796875,306.9746727753501,297.9083140697878,304.5602532069744,3201093.0,294.22022552490233,,-0.4464847364179126,-0.0151072502285334,0.0194622926448055,0.0275441407607843,-0.0028039126525789,Healthcare,11.0
2020-02-18,296.2823181152344,299.9778402023384,290.7636657836453,298.6967379085033,3625458.0,294.51586761474607,,-0.4858506498093368,-0.008246650325028,0.0081490512448665,0.0124729754735706,-0.0186263303415989,Healthcare,11.0
2020-02-19,301.6531677246094,304.7081387878078,298.5981966614109,298.5981966614109,2287640.0,295.17859802246096,,-0.4000316030035603,0.0181274726198344,-0.0101274290810281,0.010127429081028,-0.0101274290810281,Healthcare,11.0
2020-02-20,310.4730834960937,314.36571170520864,301.3574633290932,301.50530825605216,6990659.0,296.201025390625,,-0.2591010576584069,0.0292385982153398,-0.0288842277052155,0.0125377316618942,-0.0293604201187225,Healthcare,11.0
2020-02-24,309.68475341796875,318.8003746402956,298.8938168061685,301.5546047602178,9992600.0,297.1815689086914,,-0.2716975257767692,-0.0025391253542754,-0.026252983293556,0.0294351630867142,-0.0348449075800517,Healthcare,11.0
2020-02-25,299.43585205078125,311.1137082401417,291.3057031951075,310.42386539845046,10227070.0,297.8590805053711,,-0.435461363923189,-0.0330946268877337,0.0366957172042503,0.0389995256392343,-0.0271515544982066,Healthcare,11.0
2020-02-26,294.409912109375,303.22990309598555,293.32588633446017,295.5431994800538,4964185.0,298.3592071533203,,-0.5157692121119892,-0.0167846966453232,0.0038493519547593,0.0299581998561715,-0.0036820287983786,Healthcare,11.0
2020-02-27,294.5577392578125,297.6127101784651,288.201459353178,291.69987487690616,6122061.0,298.43065338134767,,-0.5134071305246035,0.0005021133540591,-0.009702221330552,0.0103713822911259,-0.0215790626335271,Healthcare,11.0
2020-02-28,282.7320556640625,290.6158357039066,280.85966391944635,288.2014461112448,5345967.0,298.01428985595703,,-0.70236585542929,-0.0401472513455147,0.0193447836480238,0.027884280830227,-0.0066224954231609,Healthcare,11.0
2020-03-02,278.5437927246094,291.6998564545516,274.1091665285098,285.8855747900677,4391067.0,297.43778533935546,,-0.7692887371663665,-0.0148135411445158,0.0263577299412915,0.0472315810783454,-0.0159207503880153,Healthcare,11.0
2020-03-03,299.5836486816406,302.5400662673147,281.15530036791154,281.8451431675961,5949680.0,297.7087905883789,,-0.4330997699661889,0.0755351815641891,-0.0592105263157894,0.0098684210526316,-0.0615131980494448,Healthcare,11.0
2020-03-04,299.485107421875,302.5400783977417,293.07953572941466,301.4067909593076,4471521.0,298.3887649536133,,-0.4346743284809842,-0.0003289273636904,0.0064166246995565,0.0102007442111748,-0.0213886151054483,Healthcare,11.0
2020-03-05,308.40362548828125,309.4383595654149,299.58363473849084,299.58363473849084,4949625.0,299.2609069824219,,-0.2921682493602644,0.0297795043739621,-0.0285988555933028,0.0033551294200753,-0.0285988555933028,Healthcare,11.0
2020-03-06,305.5457763671875,307.86164305848297,298.20402333107626,301.0618879382282,3440903.0,299.9753753662109,,-0.3378328844412552,-0.0092665873060637,-0.0146750136175038,0.0075794426577586,-0.0240283244082167,Healthcare,11.0
2020-03-09,296.6272277832031,304.7573760530085,294.1635464893227,300.6183794495956,3585552.0,299.5861129760742,,-0.4803394511923605,-0.0291889113638624,0.01345510894674,0.0274086378737541,-0.0083056478405315,Healthcare,11.0
2020-03-11,292.38970947265625,307.96016329937896,288.74344910949776,298.5981743350779,6484414.0,298.9430923461914,,-0.5480493683716419,-0.014285668723722,0.0212335272456032,0.0532524002120493,-0.0124705495611824,Healthcare,11.0
2020-03-12,270.5614929199219,290.4187900615728,263.3675548999639,290.4187900615728,7953481.0,297.4008270263672,,-0.8968352913205672,-0.074654530736061,0.0733929168092226,0.0733929168092226,-0.0265889204791132,Healthcare,11.0
2020-03-13,283.81610107421875,289.3840150978067,235.4293917165099,243.65809371736316,7126380.0,296.4424545288086,,-0.6850442488753853,0.0489892630738101,-0.1414930555555555,0.0196180343627929,-0.1704861323038736,Healthcare,11.0
2020-03-16,264.3037414550781,283.4711638927287,262.4806112812567,266.0775799584406,4445076.0,294.5281753540039,,-0.9968258523898867,-0.0687500094085151,0.00671136357585,0.0725204355115356,-0.0068978598781254,Healthcare,11.0
2020-03-17,259.4256286621094,271.25129834471267,257.2083155966213,266.07756785857373,5279912.0,292.3330352783203,,-1.0747716189913012,-0.0184564651491997,0.0256410256410257,0.0455840455840457,-0.0085470085470085,Healthcare,11.0
2020-03-18,248.7332763671875,266.0776000124779,245.62904371522265,266.0776000124779,5294708.0,289.8324005126953,,-1.2456212142694925,-0.0412154818707144,0.069730612238976,0.069730612238976,-0.0124801662942046,Healthcare,11.0
2020-03-19,249.2259979248047,261.1009600083841,232.12805847592867,236.8090530141388,5393068.0,287.47958450317384,,-1.2377481778803234,0.0019809233602094,-0.0498220290581894,0.0476473649717805,-0.0686041568345319,Healthcare,11.0
2020-03-20,270.51220703125,272.92662673754336,249.81728408896856,254.4490169676492,5172336.0,285.9225364685059,,-0.8976228143931576,0.0854092642167599,-0.0593806476975182,0.0089253632314434,-0.0765027322404372,Healthcare,11.0
2020-03-23,251.8867950439453,265.7819643033555,246.3681426340944,250.3100329162399,2795092.0,282.99322204589845,288.45372680664065,-1.1952321721985375,-0.0688523900333749,-0.0062598046373583,0.0551643418107168,-0.021909256532833,Healthcare,11.0
2020-03-24,267.06304931640625,270.16728169767265,250.3592933352205,253.26643422256976,3196614.0,280.8621368408203,288.25466064453127,-0.9527357758236912,0.0602502972409221,-0.0516605166051661,0.0116235937139645,-0.0625461142001556,Healthcare,11.0
2020-03-25,267.7035827636719,281.8451183164228,261.19945863383106,264.05735277404773,4207895.0,279.27552337646483,288.01321899414063,-0.942500901662329,0.0023984353092094,-0.0136204004144503,0.0528253503623632,-0.0242959920920544,Healthcare,11.0
2020-03-26,278.3959655761719,280.51472531703786,266.668849501261,270.8078157236948,4741420.0,278.4748260498047,288.02110290527344,-0.7716508187537522,0.0399411270559617,-0.0272566803788717,0.0076105978636613,-0.0421238721999448,Healthcare,11.0
2020-03-27,273.665771484375,286.96965248055136,268.0485652562938,279.874237252895,3958414.0,277.4302276611328,287.9452227783203,-0.8472330408766244,-0.0169908859203731,0.0226863072237533,0.0486136096743685,-0.0205257902645743,Healthcare,11.0
2020-03-30,271.59625244140625,276.52361540270084,269.2311242348322,272.87735478164814,2550913.0,276.8734375,287.70476806640625,-0.8803012078392529,-0.0075622136876803,0.0047169367350468,0.018142234721584,-0.0087082505200778,Healthcare,11.0
2020-03-31,266.6195983886719,277.755456750078,264.2052085769028,273.96138124674155,3739997.0,276.2772277832031,287.3105792236328,-0.9598215329554628,-0.0183237213621275,0.0275365460845342,0.0417668409550768,-0.0090555601552194,Healthcare,11.0
2020-04-01,274.35552978515625,281.5494968646818,270.4136399029723,273.9120852179504,4724998.0,275.0158218383789,287.04154541015623,-0.8362116189034429,0.0290148640356404,-0.0016163135751378,0.0262213307133232,-0.0143678164069475,Healthcare,11.0
2020-04-03,286.7232360839844,291.5520453221571,273.86280190640224,274.0599084362191,6293405.0,274.3777282714844,286.96862060546874,-0.6385920907218041,0.0450791216364878,-0.0441656833283511,0.016841359996224,-0.0448531285891847,Healthcare,11.0
2020-04-07,313.6759033203125,315.3512186993471,292.98097959316783,295.6417675306379,9742198.0,274.64134216308594,287.47416748046874,-0.2079242486996688,0.0940023822430401,-0.0574928950511666,0.0053409119454224,-0.0659754973464183,Healthcare,11.0
2020-04-08,322.6437072753906,339.98803019282843,310.4238536543216,317.71634451897285,14303626.0,275.4962387084961,288.1265509033203,-0.0646306465063586,0.0285893938939918,-0.0152718390140863,0.0537568919719659,-0.0378741421125528,Healthcare,11.0
2020-04-09,328.9014892578125,337.9678494558129,325.50159666500286,329.14785741455995,6297479.0,277.1099517822266,288.9031030273438,0.0353604021933462,0.0193953325024268,0.0007490636704121,0.0275655796465355,-0.0103371152270599,Healthcare,11.0
2020-04-13,335.6026611328125,350.3354876208225,326.78269995314446,331.06951151271886,13175876.0,279.2705993652344,289.89744384765623,0.1424362327640518,0.0203744041722694,-0.0135074900919801,0.0438996116368086,-0.0262809631779934,Healthcare,11.0
2020-04-15,331.9564514160156,347.8718278955392,325.35377296450747,347.8718278955392,8436350.0,282.34034729003906,290.8484252929687,0.0841746419343131,-0.0108646627070513,0.0479441698199685,0.0479441698199685,-0.0198901947027789,Healthcare,11.0
2020-04-16,344.8168334960937,348.364540631945,334.173742162775,335.06066142817906,9196306.0,285.3903839111328,291.88218566894534,0.2896664750595429,0.0387411722990169,-0.0282937812780106,0.0102886715241858,-0.0308659273545568,Healthcare,11.0
2020-04-17,350.089111328125,355.6570250289823,338.06633460257444,350.2862178610296,10074247.0,289.67965240478514,293.06278137207033,0.3739104757201385,0.0152900825014129,0.0005630181760203,0.0159042755706808,-0.0343420470289408,Healthcare,11.0
2020-04-20,352.7499389648437,362.45682028416894,346.49218176676334,354.6715925434985,9125141.0,294.3458679199219,294.3163024902344,0.4164269690323098,0.0076004295781277,0.0054476368849103,0.0275177406063069,-0.017739924254683,Healthcare,11.0
2020-04-21,351.813720703125,360.8800807173262,341.95899463300947,344.6197827016356,10212915.0,299.4998901367188,295.46930603027346,0.4014674440657908,-0.0026540564811041,-0.0204481450783439,0.0257703423166142,-0.0280112044817927,Healthcare,11.0
2020-04-22,355.3614501953125,359.05697270134897,349.3500609039787,351.8137425746697,5087344.0,304.80666275024413,296.85882263183595,0.4581554516415052,0.0100841135050023,-0.0099833778219132,0.0103993342665766,-0.0169162673329642,Healthcare,11.0
2020-04-23,342.6488342285156,360.19023443678174,339.5445714865656,355.2628714485905,7383940.0,308.4134941101074,297.89258361816405,0.2550247248428901,-0.035773762066228,0.0368133084371227,0.0511935207594127,-0.0090596039789233,Healthcare,11.0
2020-04-24,352.2078857421875,354.77012040439973,334.0751967141431,340.9735046108953,11732990.0,313.4295486450195,299.1116131591797,0.4077656781249719,0.0278975165206511,-0.0318970176025974,0.0072747793730199,-0.0514829160904062,Healthcare,11.0
2020-04-27,357.8743591308594,362.3089857125905,350.03987021434267,356.5932568147204,7966984.0,317.97011413574216,300.1808508300781,0.4983084004751342,0.0160884341834971,-0.0035797544122755,0.0123915739381306,-0.0218917302025876,Healthcare,11.0
2020-04-28,346.8863525390625,360.63370723330246,343.33864519142924,360.63370723330246,6311042.0,321.9292526245117,301.0135754394531,0.3227346420221714,-0.030703531313287,0.0396307164972478,0.0396307164972478,-0.0102272900668058,Healthcare,11.0
2020-04-29,347.0341491699219,360.68294987256974,345.60523203054163,360.68294987256974,8830644.0,325.36116180419924,301.9261224365234,0.3250962359791716,0.0004260664329327,0.0393298490517279,0.0393298490517279,-0.0041175116131888,Healthcare,11.0
2020-04-30,348.8080444335937,354.7701417301979,342.20536587725337,354.7701417301979,5869773.0,329.11827545166017,302.8426123046875,0.3534407273974143,0.0051115870524987,0.0170927746413807,0.0170927746413807,-0.0189292611271681,Healthcare,11.0
2020-05-04,352.7499389648437,360.6829815847588,344.07776180023035,346.8863648028281,9023354.0,333.175959777832,303.8458245849609,0.4164269690323098,0.0113010424907228,-0.0166224668364862,0.0224891395961535,-0.0245844894830093,Healthcare,11.0
2020-05-05,344.1270446777344,361.5698916900944,341.9589929234528,361.5698916900944,8533450.0,337.0513320922852,304.661796875,0.2786445654559759,-0.0244447789627222,0.0506872310157859,0.0506872310157859,-0.0063001492844362,Healthcare,11.0
2020-05-06,348.1181945800781,350.3355079213525,340.33296708556213,345.8516196386924,6743672.0,340.7394653320313,305.6492413330078,0.3424178425330763,0.011597896660756,-0.0065109350119427,0.0063694267515923,-0.0223637477607483,Healthcare,11.0
2020-05-07,344.6690673828125,355.75563495409665,343.0430434872053,348.80806463912097,6104697.0,343.63675689697266,306.6169763183594,0.2873053687329282,-0.0099079199276733,0.0120086124575589,0.0321658327376697,-0.0047176380171104,Healthcare,11.0
2020-05-08,354.0310363769531,355.75561345046646,344.12704864161435,349.8427777698493,5545552.0,345.6545135498047,307.66453369140623,0.4368972049854195,0.027162196669487,-0.0118302018093249,0.0048712595685456,-0.027974913828723,Healthcare,11.0
2020-05-11,346.4921569824219,358.5149041307257,344.964656474855,354.2281225680752,8182212.0,346.84693603515626,308.3849151611328,0.3164359203326048,-0.0212944025238065,0.0223265243664543,0.0346984683665256,-0.0044084706588159,Healthcare,11.0
2020-05-12,338.4605407714844,351.6165745333315,332.74478225030293,348.8572635743018,7690803.0,347.3248886108398,308.96043090820314,0.1881013554754281,-0.0231797922379667,0.0307176806463738,0.0388702143294441,-0.0168875181377213,Healthcare,11.0
2020-05-13,332.3506164550781,347.72399420216897,329.2463839470683,347.72399420216897,8732429.0,347.16228637695315,309.61872619628906,0.0904728759934943,-0.0180521023292089,0.0462565043840343,0.0462565043840343,-0.0093402339406504,Healthcare,11.0
2020-05-14,330.2811279296875,338.5098299565797,328.1623679055052,332.35062635474964,8706127.0,347.0785202026367,310.3361505126953,0.0574051966612513,-0.0062268231889088,0.0062658694368473,0.0249142361795615,-0.006415019948198,Healthcare,11.0
2020-05-15,323.72772216796875,333.7302622109753,316.0410485571446,320.2785683549158,26971956.0,346.0240646362305,310.91955017089845,-0.0473095275828395,-0.0198419019663572,-0.0106544901065448,0.0308980027290239,-0.0237442550775303,Healthcare,11.0
2020-05-18,326.9305419921875,331.9071666981685,320.2786018009372,324.22049228464107,11946046.0,344.8661361694336,311.80351989746094,0.0038672813758985,0.0098935605599972,-0.0082893745290129,0.0152222691574039,-0.0203466465712134,Healthcare,11.0
2020-05-19,331.7100524902344,333.58244424218265,324.5160851311652,329.1478179524047,8104263.0,343.81414184570315,312.8668450927734,0.0802375142017467,0.0146193453475542,-0.00772431983473,0.0056446638800715,-0.0216875168692121,Healthcare,11.0
2020-05-20,341.8111572265625,344.66902158367446,329.14782904631096,331.069512533012,7499785.0,343.314013671875,313.7113952636719,0.2416397583911664,0.0304516087483526,-0.0314256701879119,0.0083609452081685,-0.0370477320957018,Healthcare,11.0
2020-05-21,349.6949157714844,352.5035183561674,339.74163770213005,341.4662145432576,9872658.0,343.0306869506836,314.71559143066406,0.3676117540305719,0.0230646612266558,-0.0235310862615,0.0080315796942223,-0.0284627474419973,Healthcare,11.0
2020-05-22,345.2110290527344,351.66589242725007,342.5502711597295,349.8427621588987,4965022.0,343.1587966918945,315.4517395019531,0.2959651967491095,-0.012822281699057,0.0134171063968433,0.0186983115580865,-0.0077076271297183,Healthcare,11.0
2020-05-26,353.09478759765625,355.75557539903247,346.09795685002666,347.3790590807727,8874007.0,343.203141784668,316.4027197265625,0.421937192388515,0.0228375048345212,-0.0161875188126437,0.0075356190315902,-0.0198157293548109,Healthcare,11.0
2020-05-27,345.7530517578125,358.02216701667686,342.25460614483006,352.7991745075719,7296906.0,342.5970764160156,317.3852362060547,0.3046260000260619,-0.0207925353126693,0.0203790616277623,0.0354851973004664,-0.0101183361801039,Healthcare,11.0
2020-05-28,340.4315185546875,349.64566322017487,337.57362398169994,349.64566322017487,6473058.0,342.2743347167969,318.3460723876953,0.2195949639232614,-0.0153911387797454,0.0270660739775396,0.0270660739775396,-0.0083949176771905,Healthcare,11.0
2020-05-29,349.547119140625,353.9324538636161,339.988023550243,341.12131094723014,46798558.0,342.39998321533204,319.9257849121093,0.3652501600735717,0.0267766058343776,-0.0241049281542071,0.012545761309012,-0.0273470873222568,Healthcare,11.0
2020-06-01,379.899658203125,384.2357312961736,352.2571659199845,354.77010882782105,20553193.0,343.9545639038086,321.8474560546875,0.8502434404536502,0.0868338984944944,-0.0661478599221788,0.0114137325460035,-0.0727626142489461,Healthcare,11.0
2020-06-02,377.1403503417969,390.2471229986745,375.6621415425595,383.3488152689,11915276.0,345.17408447265626,324.10418823242185,0.8061533638874546,-0.0072632543929607,0.0164619482414873,0.0347530372843933,-0.0039195190806227,Healthcare,11.0
2020-06-03,376.9432678222656,384.3343122893689,375.8099803521572,381.3778945025276,4094182.0,346.8148956298828,326.454541015625,0.803004246857864,-0.0005225707600701,0.0117647058823529,0.0196078431372548,-0.0030065199908088,Healthcare,11.0
2020-06-04,387.9313049316406,390.00080352361937,376.4505545066901,376.9432908345784,7533701.0,348.80555114746096,329.2385015869141,0.9785784929412124,0.0291503736699073,-0.0283246388145923,0.0053347037624185,-0.0295948026854229,Healthcare,11.0
2020-06-05,383.9401245117188,394.6817696560498,382.9546519283079,391.2326156141118,5323472.0,350.76910400390625,331.9327841186524,0.9148047282337264,-0.0102883690209666,0.0189938238720617,0.0279773966266014,-0.0025667350727255,Healthcare,11.0
2020-06-08,375.71142578125,388.1776480578985,372.85356127867936,387.2907287397541,5660808.0,351.8531234741211,334.03676849365235,0.7833210463469592,-0.0214322447827866,0.0308196721311475,0.0331803118596312,-0.0076065413678277,Healthcare,11.0
2020-06-09,376.1056213378906,384.3343237719584,372.5086522712827,377.4360153965642,5427669.0,353.3337966918945,336.5211450195313,0.7896197680365259,0.001049197680962,0.0035372884189845,0.021878701001055,-0.0095637205682082,Healthcare,11.0
2020-06-10,384.2850341796875,387.7834497141232,376.9432516280867,378.4214604580008,5870538.0,355.62502136230466,338.8655847167969,0.9203159268507026,0.021747648473588,-0.0152583972836813,0.0091036996585194,-0.0191050441692919,Healthcare,11.0
2020-06-11,381.3286437988281,388.17766048951086,378.9142238408881,384.2850616701484,3728200.0,358.0739227294922,341.1380859375,0.8730767332549165,-0.0076932227849315,0.0077529394117059,0.0179609289835986,-0.0063315987330176,Healthcare,11.0
2020-06-12,379.2098083496094,390.4934805751009,375.66213138673714,380.3923873867229,7259046.0,360.5203567504883,343.15436279296875,0.8392205555893121,-0.0055564549993169,0.0031185349404867,0.0297557499227147,-0.0093554462061843,Healthcare,11.0
2020-06-15,381.919921875,388.5718624087549,375.7607176770789,384.3343419502808,5516081.0,363.4299667358399,345.31944580078124,0.8825245719740737,0.0071467389970357,0.0063217966306323,0.0174171080186069,-0.0161269518690806,Healthcare,11.0
2020-06-16,379.5054931640625,387.2907204612869,372.5578934929252,384.2357494758799,4888303.0,366.0587142944336,347.4776306152344,0.843945206394469,-0.0063218192418035,0.0124642630924252,0.0205141359939653,-0.0183069805214487,Healthcare,11.0
2020-06-17,390.345703125,393.9919337027944,377.4360060418794,379.30839796823193,5772303.0,368.9904968261719,349.95215270996096,1.0171573708904316,0.0285640396679349,-0.0282757183399393,0.0093410291149709,-0.0330724713498038,Healthcare,11.0
2020-06-18,388.12835693359375,398.72218649402674,385.5168607777293,390.1978552346648,7878288.0,371.3063568115234,352.2276092529297,0.9817271223404174,-0.0056804677844658,0.0053319945943168,0.0272946549026447,-0.0067284343161539,Healthcare,11.0
2020-06-19,375.71142578125,391.4789872566598,374.5781383150523,388.1283864579826,6460476.0,372.6071823120117,354.007373046875,0.7833210463469592,-0.0319918164455791,0.0330491963370902,0.0419672131147541,-0.0030163774334016,Healthcare,11.0
2020-06-22,381.919921875,385.8618125616695,377.4360332486091,380.24463637770896,3952487.0,374.442626953125,355.37225341796875,0.8825245719740737,0.0165246401033456,-0.0043864836614607,0.0103212491962114,-0.0117403894627379,Healthcare,11.0
2020-06-23,390.7398986816406,392.9079505022554,382.3633813076332,385.3197992043417,5777685.0,376.3248825073242,356.73417724609374,1.0234560925799985,0.0230937856379415,-0.0138713745271122,0.0055485805978088,-0.021437578814628,Healthcare,11.0
2020-06-24,384.2357482910156,397.8352877754673,381.9691734140584,393.20355467565855,4999774.0,378.2490173339844,357.84086242675784,0.9195284037781124,-0.0166457288149227,0.0233393337931973,0.0353937382061377,-0.0058989172325542,Healthcare,11.0
2020-06-25,398.4265441894531,400.496042581397,382.8068281645641,383.348826043157,6439347.0,381.1487686157226,359.09734008789064,1.1462784835594275,0.036932523747607,-0.0378431567027488,0.0051941780037623,-0.039203502509265,Healthcare,11.0
2020-06-26,395.9628601074219,404.4872217576169,393.4991787227957,400.1018568632881,6825050.0,383.4695556640625,360.3774682617188,1.106912082537618,-0.0061835339988285,0.0104529923709091,0.021528184860273,-0.0062220011845499,Healthcare,11.0
2020-06-29,391.9717102050781,402.41772534166967,388.8674776601616,395.76578557074754,4003881.0,384.07315826416016,361.32056579589846,1.0431388054605175,-0.0100796067117531,0.0096794622338545,0.0266499210647783,-0.0079195321093259,Healthcare,11.0
2020-06-30,384.432861328125,395.37161303376286,382.7082843048022,394.18903390236113,3210718.0,384.4377838134766,362.0074407958985,0.9226780084380884,-0.0192331453538032,0.0253780921342958,0.0284542577027546,-0.0044860291530874,Healthcare,11.0
2020-07-01,382.8068237304688,388.0298162110439,378.9141951318002,384.7284771566869,2727818.0,384.73096160888673,362.60857849121095,0.8966960862376169,-0.0042297050050265,0.0050199037924443,0.0136439377691255,-0.0101686499752922,Healthcare,11.0
2020-07-02,386.2559814453125,391.6760805186277,382.75753581708574,382.8068274895664,2876895.0,384.6471954345704,363.2974237060547,0.9518090476681504,0.0090101782440332,-0.0089297101441376,0.0140324016550734,-0.009057324148447,Healthcare,11.0
2020-07-03,389.8529357910156,392.119510562346,384.6299133788973,386.3052286963047,3047780.0,384.9428359985352,363.9872534179688,1.0092836030556842,0.0093123589497406,-0.009100116400336,0.0058139225416669,-0.0133974171607065,Healthcare,11.0
