Date_Ticker,Close_TEJASNET.NS,High_TEJASNET.NS,Low_TEJASNET.NS,Open_TEJASNET.NS,Volume_TEJASNET.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-12,73.5,77.44999694824219,72.5,77.0,82506.0,82.29749946594238,,-1.208572820751993,-0.0322580256311503,0.0476190476190476,0.053741455078125,-0.0136054421768707,Telecommunication,19.0
2020-02-13,71.4000015258789,78.4000015258789,70.0,78.4000015258789,83534.0,81.20999946594239,,-1.2139504634972125,-0.0285714078111713,0.0980392135910928,0.0980392135910928,-0.0196078640890711,Telecommunication,19.0
2020-02-14,71.6500015258789,75.25,71.0,75.25,199356.0,80.20749969482422,,-1.2133102674671332,0.0035014004853961,0.0502442204808721,0.0502442204808721,-0.0090718982838281,Telecommunication,19.0
2020-02-17,68.5,71.5,68.0,71.19999694824219,97374.0,79.15499954223633,,-1.2213767413535788,-0.043963732851299,0.0394160138429515,0.0437956204379561,-0.0072992700729926,Telecommunication,19.0
2020-02-18,67.44999694824219,70.5,66.6500015258789,69.0,144451.0,78.01249923706055,,-1.2240655724948049,-0.0153285117044936,0.0229800314586701,0.0452187277947282,-0.0118605701787823,Telecommunication,19.0
2020-02-19,67.44999694824219,68.9000015258789,66.80000305175781,68.69999694824219,112266.0,77.23749923706055,,-1.2240655724948049,0.0,0.018532246946715,0.0214974743253046,-0.0096366779228047,Telecommunication,19.0
2020-02-20,67.3499984741211,77.0,67.05000305175781,69.3499984741211,846130.0,76.38249931335449,,-1.22432164699939,-0.0014825571333654,0.0296956205688481,0.1432813919006528,-0.0044542751174456,Telecommunication,19.0
2020-02-24,64.19999694824219,67.80000305175781,63.70000076293945,67.44999694824219,90431.0,75.34249916076661,,-1.2323881208858356,-0.0467706250518963,0.050623055365877,0.0560748640910051,-0.0077881029450177,Telecommunication,19.0
2020-02-25,60.59999847412109,66.75,60.25,65.05000305175781,180007.0,74.16999893188476,,-1.241606939811531,-0.0560747452530784,0.0734324206218761,0.1014851762497193,-0.0057755525236614,Telecommunication,19.0
2020-02-26,57.09999847412109,60.59999847412109,56.45000076293945,60.59999847412109,225141.0,72.76999893188477,,-1.2505696842326413,-0.0577557770318204,0.0612959736169917,0.0612959736169917,-0.0113834978730557,Telecommunication,19.0
2020-02-27,53.09999847412109,58.5,52.5,57.09999847412109,213821.0,71.25499877929687,,-1.26081282071391,-0.070052541276562,0.0753295690196571,0.1016949469124874,-0.0112994066169984,Telecommunication,19.0
2020-02-28,46.34999847412109,52.5,45.0,52.5,497103.0,69.51249885559082,,-1.278098113526051,-0.1271186477206716,0.1326861214313237,0.1326861214313237,-0.0291261816302939,Telecommunication,19.0
2020-03-02,50.95000076293945,50.95000076293945,48.45000076293945,48.95000076293945,107087.0,67.9974988937378,,-1.2663185007114222,0.0992449285923215,-0.0392541701678399,0.0,-0.0490677127097999,Telecommunication,19.0
2020-03-03,53.09999847412109,56.0,51.5,52.95000076293945,168073.0,66.90499897003174,,-1.26081282071391,0.0421981880075952,-0.002824815734312,0.0546139662752016,-0.0301317988719127,Telecommunication,19.0
2020-03-04,51.25,55.59999847412109,50.0,54.79999923706055,70421.0,65.62999897003174,,-1.2655502674290502,-0.0348398969356413,0.0692682777963034,0.0848780190072409,-0.024390243902439,Telecommunication,19.0
2020-03-05,49.59999847412109,52.0,49.150001525878906,50.0,58017.0,64.2474988937378,,-1.26977556513502,-0.0321951517244664,0.0080645471408151,0.0483871290264477,-0.0090725193968902,Telecommunication,19.0
2020-03-06,46.0,49.0,45.54999923706055,49.0,273484.0,62.58749904632568,,-1.2789943840607154,-0.0725806166304501,0.0652173913043479,0.0652173913043479,-0.0097826252812924,Telecommunication,19.0
2020-03-09,41.79999923706055,46.0,41.400001525878906,46.0,202135.0,60.72249908447266,,-1.289749679319771,-0.0913043644117272,0.1004784889856089,0.1004784889856089,-0.0095693234086712,Telecommunication,19.0
2020-03-11,45.95000076293945,45.95000076293945,41.5,44.79999923706055,90795.0,59.162499046325685,,-1.279122421313008,0.0992823349671128,-0.0250272362738768,0.0,-0.096844411078412,Telecommunication,19.0
2020-03-12,42.650001525878906,44.0,41.400001525878906,44.0,98656.0,57.49749927520752,,-1.2875730069563316,-0.0718171748045351,0.0316529525398012,0.0316529525398012,-0.0293083225153352,Telecommunication,19.0
2020-03-13,44.79999923706055,46.5,38.400001525878906,42.0,107220.0,56.06249923706055,,-1.2820673269588192,0.0504102610612353,-0.0624999840344698,0.0379464462475511,-0.1428570942002891,Telecommunication,19.0
2020-03-16,41.45000076293945,44.79999923706055,40.59999847412109,44.79999923706055,70202.0,54.564999198913576,,-1.2906459498544354,-0.0747767529279292,0.080820227079859,0.080820227079859,-0.0205066893407236,Telecommunication,19.0
2020-03-17,40.20000076293945,45.29999923706055,38.5,43.0,82236.0,52.9924991607666,,-1.293846930004832,-0.0301568148852153,0.0696517209930474,0.126865631276873,-0.042288575389946,Telecommunication,19.0
2020-03-18,37.45000076293945,43.400001525878906,37.09999847412109,41.29999923706055,81855.0,51.439999198913576,,-1.300889086335704,-0.0684079589007181,0.1028036954789879,0.1588785218084047,-0.0093458553187727,Telecommunication,19.0
2020-03-19,36.20000076293945,37.400001525878906,34.29999923706055,37.400001525878906,75900.0,49.87749938964844,,-1.3040900664861006,-0.0333778364361744,0.0331491916477522,0.0331491916477522,-0.0524862288904721,Telecommunication,19.0
2020-03-20,37.59999847412109,39.79999923706055,35.349998474121094,36.20000076293945,94187.0,48.38499946594239,,-1.3005049745788262,0.0386739691070647,-0.037233983191388,0.0585106609632881,-0.0598404279603522,Telecommunication,19.0
2020-03-23,34.20000076293945,37.900001525878906,33.849998474121094,35.400001525878906,104306.0,46.7274995803833,67.2319995880127,-1.3092116347267349,-0.0904254747117012,0.0350877408236733,0.1081871543976376,-0.0102339848248669,Telecommunication,19.0
2020-03-24,32.150001525878906,35.900001525878906,31.049999237060547,35.900001525878906,93885.0,45.124999809265134,66.01899955749512,-1.3144612402196618,-0.0599414968224799,0.1166407409648633,0.1166407409648633,-0.0342146885415517,Telecommunication,19.0
2020-03-25,31.600000381469727,32.400001525878906,30.700000762939453,32.29999923706055,72928.0,43.67499990463257,64.8039995956421,-1.315869674416421,-0.0171073442707758,0.0221518622512832,0.0253164916060666,-0.0284810002425833,Telecommunication,19.0
2020-03-26,32.20000076293945,33.150001525878906,31.100000381469727,32.20000076293945,198821.0,42.43000001907349,63.65599964141845,-1.314333202967369,0.0189873536147666,0.0,0.0295031285847935,-0.0341615017207008,Telecommunication,19.0
2020-03-27,32.0,33.79999923706055,31.100000381469727,32.0,114485.0,41.37500009536743,62.4449995803833,-1.314845361745156,-0.0062112036708285,0.0,0.056249976158142,-0.028124988079071,Telecommunication,19.0
2020-03-30,31.450000762939453,33.29999923706055,30.549999237060547,33.29999923706055,66667.0,40.63000020980835,61.21099956512451,-1.316253791057607,-0.017187476158142,0.0588234794671649,0.0588234794671649,-0.0286168999696643,Telecommunication,19.0
2020-03-31,31.899999618530277,32.45000076293945,30.75,32.45000076293945,33370.0,39.67750015258789,60.01499961853028,-1.3151014411340494,0.0143083893378183,0.0172414153914186,0.0172414153914186,-0.0360501452126116,Telecommunication,19.0
2020-04-01,31.5,32.25,30.5,31.100000381469727,63343.0,38.59750022888184,58.85399955749512,-1.3161257538053146,-0.0125391731446265,-0.0126984005882626,0.0238095238095237,-0.0317460317460317,Telecommunication,19.0
2020-04-03,31.649999618530277,32.849998474121094,30.700000762939453,32.20000076293945,161945.0,37.61750020980835,57.680999488830565,-1.3157416371641286,0.0047618926517547,0.0173776035083161,0.0379146562418362,-0.0300157619918143,Telecommunication,19.0
2020-04-07,33.20000076293945,33.20000076293945,31.0,32.5,79341.0,36.79750032424927,56.68599956512451,-1.311772418847052,0.0489731805084033,-0.0210843598449808,0.0,-0.0662650816982893,Telecommunication,19.0
2020-04-08,33.400001525878906,34.79999923706055,32.099998474121094,34.79999923706055,80759.0,36.16750040054321,55.664999656677246,-1.3112602600692655,0.0060241192272112,0.0419160972222381,0.0419160972222381,-0.0389222452804545,Telecommunication,19.0
2020-04-09,35.04999923706055,35.04999923706055,32.400001525878906,34.95000076293945,48804.0,35.83000040054321,54.66599964141846,-1.307034972131912,0.0494011268204042,-0.0028530235748296,0.0,-0.0756062130917147,Telecommunication,19.0
2020-04-13,36.79999923706055,36.79999923706055,36.20000076293945,36.79999923706055,44265.0,35.372500324249266,53.72099956512452,-1.3025535999213569,0.0499286744106292,0.0,0.0,-0.0163043067000079,Telecommunication,19.0
2020-04-15,38.59999847412109,38.59999847412109,38.59999847412109,38.59999847412109,5492.0,35.17000017166138,52.79099956512451,-1.297944190458509,0.0489130237602777,0.0,0.0,0.0,Telecommunication,19.0
2020-04-16,40.5,40.5,40.5,40.5,12887.0,34.95500020980835,51.932999534606935,-1.29307869672246,0.0492228394038082,0.0,0.0,0.0,Telecommunication,19.0
2020-04-17,42.5,42.5,42.5,42.5,125577.0,35.00750017166138,51.158999595642086,-1.2879571284818256,0.0493827160493827,0.0,0.0,0.0,Telecommunication,19.0
2020-04-20,44.59999847412109,44.59999847412109,42.84999847412109,44.59999847412109,269458.0,35.22750005722046,50.42599956512451,-1.282579485736606,0.0494117288028492,0.0,0.0,-0.0392376695038549,Telecommunication,19.0
2020-04-21,42.650001525878906,46.79999923706055,42.400001525878906,44.75,532400.0,35.48750009536743,49.77999965667725,-1.2875730069563316,-0.0437219061649444,0.0492379460490024,0.0973035770857717,-0.005861664503067,Telecommunication,19.0
2020-04-22,40.54999923706055,40.54999923706055,40.54999923706055,40.54999923706055,30541.0,35.70500001907349,49.05599964141846,-1.2929506594701674,-0.0492380354909045,0.0,0.0,0.0,Telecommunication,19.0
2020-04-23,38.54999923706055,38.54999923706055,38.54999923706055,38.54999923706055,63731.0,35.75250005722046,48.28199962615967,-1.2980722277108017,-0.049321825835501,0.0,0.0,0.0,Telecommunication,19.0
2020-04-24,36.650001525878906,37.0,36.650001525878906,37.0,25017.0,35.87500009536743,47.4309997177124,-1.3029377116782346,-0.0492865823290355,0.0095497533301316,0.0095497533301316,0.0,Telecommunication,19.0
2020-04-27,38.34999847412109,38.45000076293945,34.849998474121094,34.849998474121094,236371.0,36.18499994277954,46.615999717712405,-1.2985843864885884,0.0463846351286453,-0.0912646711671143,0.0026076217157047,-0.0912646711671143,Telecommunication,19.0
2020-04-28,38.20000076293945,40.25,37.0,40.25,44230.0,36.51499996185303,45.83699970245361,-1.298968498245466,-0.0039112833676606,0.0536649004219234,0.0536649004219234,-0.0314136319102815,Telecommunication,19.0
2020-04-29,37.95000076293945,40.09999847412109,37.0,38.0,41343.0,36.80249996185303,45.07699977874756,-1.2996086942755456,-0.0065445024870926,0.0013175029263603,0.0566534299857313,-0.025032957676965,Telecommunication,19.0
2020-04-30,37.45000076293945,39.79999923706055,37.0,37.79999923706055,81595.0,37.075,44.35599979400635,-1.300889086335704,-0.0131752303016626,0.0093457534576995,0.0627502917555786,-0.0120160414892374,Telecommunication,19.0
2020-05-04,36.25,39.29999923706055,36.0,39.29999923706055,177463.0,37.31499996185303,43.65299976348877,-1.303962029233808,-0.032042743350942,0.0841379099878771,0.0841379099878771,-0.0068965517241379,Telecommunication,19.0
2020-05-05,35.599998474121094,37.54999923706055,35.0,37.0,43857.0,37.49999990463257,42.931999702453616,-1.305626542819461,-0.0179310765759698,0.0393258872439732,0.0547753046775263,-0.0168538904448901,Telecommunication,19.0
2020-05-06,34.29999923706055,36.29999923706055,33.849998474121094,35.75,53296.0,37.6399998664856,42.24799968719483,-1.3089555602221496,-0.0365168340668767,0.0422740756615747,0.0583090391978502,-0.0131195560626495,Telecommunication,19.0
2020-05-07,35.79999923706055,36.0,33.849998474121094,34.29999923706055,90231.0,37.84749984741211,41.61499973297119,-1.305114384041674,0.0437317793983877,-0.0418994422337077,0.0055866136089861,-0.0544692962149784,Telecommunication,19.0
2020-05-08,35.45000076293945,37.0,34.79999923706055,37.0,96562.0,37.95999984741211,40.974999809265135,-1.3060106545763384,-0.0097764938988817,0.0437235318392705,0.0437235318392705,-0.0183357267105742,Telecommunication,19.0
2020-05-11,34.650001525878906,36.5,34.20000076293945,36.0,135340.0,38.02249984741211,40.32099987030029,-1.308059279918869,-0.0225669737614474,0.038960993208408,0.0533910070029692,-0.0129870344335587,Telecommunication,19.0
2020-05-12,33.70000076293945,36.0,33.04999923706055,35.0,109238.0,37.954999923706055,39.71099994659424,-1.3104920267868936,-0.0274170482281199,0.0385756441433136,0.0682492339759797,-0.0192878786695377,Telecommunication,19.0
2020-05-13,34.25,35.0,33.0,35.0,111257.0,37.82749996185303,39.18399997711182,-1.3090835974744424,0.0163204517688139,0.0218978102189781,0.0218978102189781,-0.0364963503649634,Telecommunication,19.0
2020-05-14,34.0,35.95000076293945,33.0,34.25,254333.0,37.597500038146975,38.7220000076294,-1.3097237935045216,-0.0072992700729927,0.0073529411764705,0.0573529636158662,-0.0294117647058823,Telecommunication,19.0
2020-05-15,32.79999923706055,34.400001525878906,32.29999923706055,34.400001525878906,223896.0,37.2125,38.31600002288818,-1.3127967364026254,-0.0352941400864545,0.0487805587205785,0.0487805587205785,-0.0152439027936028,Telecommunication,19.0
2020-05-18,31.700000762939453,33.29999923706055,31.200000762939453,33.29999923706055,203258.0,36.67250003814697,38.02300006866455,-1.3156135950275278,-0.0335365396252269,0.0504731367701307,0.0504731367701307,-0.0157728702828471,Telecommunication,19.0
2020-05-19,30.350000381469727,32.0,30.149999618530277,31.700000762939453,130449.0,35.960000133514406,37.61100006103516,-1.3190706545668176,-0.0425867617974323,0.0444810663756687,0.0543657198613309,-0.006589810887171,Telecommunication,19.0
2020-05-20,29.299999237060547,31.350000381469727,28.899999618530277,31.25,126831.0,35.292500019073486,37.13500007629395,-1.3217594808237356,-0.0345964128900064,0.0665529287957442,0.0699659111873356,-0.0136518644691405,Telecommunication,19.0
2020-05-21,29.700000762939453,30.700000762939453,28.950000762939453,30.450000762939453,386203.0,34.75000009536743,36.704000091552736,-1.3207351632681623,0.0136519295663652,0.0252525246038333,0.0336700328051111,-0.0252525246038334,Telecommunication,19.0
2020-05-22,31.149999618530277,31.149999618530277,29.75,30.600000381469727,209115.0,34.38000011444092,36.33500011444092,-1.3170220292242871,0.0488215090351166,-0.017656476526355,0.0,-0.0449438085288916,Telecommunication,19.0
2020-05-26,31.5,32.70000076293945,30.600000381469727,32.20000076293945,73866.0,34.122500038146974,36.04500011444092,-1.3161257538053146,0.011235967439997,0.0222222464425223,0.0380952623155381,-0.0285714164612784,Telecommunication,19.0
2020-05-27,32.75,33.04999923706055,31.0,32.900001525878906,289955.0,33.84250011444092,35.864000129699704,-1.312924773654918,0.0396825396825396,0.0045801992634779,0.0091602820476501,-0.0534351145038167,Telecommunication,19.0
2020-05-28,32.70000076293945,33.70000076293945,31.299999237060547,33.650001525878906,83828.0,33.56750011444092,35.599000129699704,-1.3130528109072108,-0.0015266942613907,0.0290520104212395,0.0305810390418508,-0.0428135013215533,Telecommunication,19.0
2020-05-29,33.04999923706055,33.79999923706055,31.799999237060547,33.29999923706055,146819.0,33.32250003814697,35.40700008392334,-1.312156540372546,0.0107033170016853,0.0075642966950408,0.0226928900851226,-0.0378214834752043,Telecommunication,19.0
2020-06-01,33.79999923706055,34.04999923706055,33.099998474121094,34.0,363923.0,33.13999996185303,35.18700008392334,-1.3102359522823084,0.0226928900851225,0.0059171824690504,0.0073964498710958,-0.0207100822112423,Telecommunication,19.0
2020-06-02,35.45000076293945,35.45000076293945,33.5,34.95000076293945,340661.0,33.1,35.06700008392334,-1.3060106545763384,0.0488166142935806,-0.014104372051882,0.0,-0.0550070725239036,Telecommunication,19.0
2020-06-03,37.20000076293945,37.20000076293945,36.54999923706055,37.0,54135.0,33.180000114440915,35.00700008392334,-1.3015292823657834,0.0493653021815871,-0.0053763644848821,0.0,-0.0174731589394608,Telecommunication,19.0
2020-06-04,39.04999923706055,39.04999923706055,37.70000076293945,38.75,581344.0,33.41750011444092,35.039000053405765,-1.2967918356506432,0.0497311407575065,-0.0076824389992774,0.0,-0.0345710243405043,Telecommunication,19.0
2020-06-05,42.95000076293945,42.95000076293945,39.59999847412109,40.79999923706055,166854.0,33.775000190734865,35.17400005340576,-1.2868047736739596,0.099872000053142,-0.050058241855355,0.0,-0.0779977236160842,Telecommunication,19.0
2020-06-08,47.20000076293945,47.20000076293945,47.20000076293945,47.20000076293945,164343.0,34.36250019073486,35.36600009918213,-1.2759214411626116,0.0989522683237581,0.0,0.0,0.0,Telecommunication,19.0
2020-06-09,51.900001525878906,51.900001525878906,47.20000076293945,51.900001525878906,415410.0,35.22500019073486,35.72000011444092,-1.2638857538433976,0.0995762857408639,0.0,0.0,-0.0905587788970659,Telecommunication,19.0
2020-06-10,54.29999923706055,54.45000076293945,49.34999847412109,54.45000076293945,1196278.0,36.25500011444092,36.16300006866455,-1.257739877815806,0.0462427291063744,0.002762459078941,0.002762459078941,-0.0911602363257678,Telecommunication,19.0
2020-06-11,51.59999847412109,55.34999847412109,51.59999847412109,55.34999847412109,139089.0,37.122500038146974,36.56300003051758,-1.2646539968943855,-0.049723771655169,0.0726744207537279,0.0726744207537279,0.0,Telecommunication,19.0
2020-06-12,49.04999923706055,49.04999923706055,49.04999923706055,49.04999923706055,35809.0,37.875,36.9,-1.2711839944474712,-0.0494185913268863,0.0,0.0,0.0,Telecommunication,19.0
2020-06-15,50.45000076293945,51.5,46.59999847412109,47.650001525878906,529482.0,38.75750007629394,37.26900001525879,-1.2675988927715809,0.0285423353242605,-0.0555004795781376,0.0208126703901236,-0.0763132255816846,Telecommunication,19.0
2020-06-16,48.29999923706055,52.5,47.95000076293945,51.84999847412109,366942.0,39.5875,37.60599998474121,-1.2731045825377092,-0.0426164815335007,0.0734989501684428,0.0869565389085305,-0.0072463453343606,Telecommunication,19.0
2020-06-17,47.34999847412109,48.0,46.25,47.0,117307.0,40.43749990463257,37.91499996185303,-1.2755373294057335,-0.0196687531665739,-0.0073917314762403,0.0137275933859672,-0.0232312251228961,Telecommunication,19.0
2020-06-18,49.70000076293945,49.70000076293945,49.5,49.70000076293945,748544.0,41.457499980926514,38.278999977111816,-1.2695194808618186,0.0496304617644864,0.0,0.0,-0.0040241601583352,Telecommunication,19.0
2020-06-19,52.150001525878906,52.150001525878906,48.650001525878906,51.400001525878906,352880.0,42.58000001907349,38.68900001525879,-1.2632455578133184,0.0492957892420473,-0.0143815911420025,0.0,-0.0671140919960119,Telecommunication,19.0
2020-06-22,50.84999847412109,53.84999847412109,50.34999847412109,53.75,203718.0,43.56499996185303,39.04199996948242,-1.2665745849846235,-0.0249281498316486,0.0570305135280346,0.0589970519178437,-0.0098328419863072,Telecommunication,19.0
2020-06-23,49.95000076293945,52.0,48.45000076293945,50.0,165640.0,44.4875,39.37299995422363,-1.2688792848317394,-0.0176990705641746,0.0010009857116488,0.0410410251401147,-0.0300300295713494,Telecommunication,19.0
2020-06-24,49.0,51.29999923706055,48.0,51.29999923706055,91368.0,45.3,39.651999969482425,-1.271312031699764,-0.0190190340025842,0.046938759940011,0.046938759940011,-0.0204081632653061,Telecommunication,19.0
2020-06-25,47.84999847412109,49.0,46.59999847412109,47.09999847412109,90682.0,46.05749988555908,39.87299995422363,-1.2742569373455752,-0.0234694188954878,-0.0156739816910469,0.0240334704817359,-0.0261233028184116,Telecommunication,19.0
2020-06-26,48.59999847412109,50.0,47.84999847412109,47.84999847412109,109381.0,46.83499984741211,40.07299995422363,-1.2723363492553372,0.0156739816910469,-0.0154320992499488,0.0288066166632574,-0.0154320992499488,Telecommunication,19.0
2020-06-29,47.04999923706055,49.0,46.79999923706055,48.59999847412109,111595.0,47.49749984741211,40.20399993896484,-1.2763055626881057,-0.0318929894182178,0.0329436612581204,0.0414452878758702,-0.0053134963667136,Telecommunication,19.0
2020-06-30,47.900001525878906,49.0,46.650001525878906,48.900001525878906,90221.0,48.11999988555908,40.31199996948242,-1.2741288903246664,0.0180659362933384,0.0208768260572962,0.0229644768075174,-0.0260960325716202,Telecommunication,19.0
2020-07-01,49.150001525878906,49.95000076293945,48.150001525878906,49.0,61533.0,48.71749992370606,40.403000030517575,-1.27092791017427,0.0260960325716203,-0.0030519129444975,0.0162766879394566,-0.0203458793276632,Telecommunication,19.0
2020-07-02,48.95000076293945,49.900001525878906,48.75,49.5,134588.0,49.2125,40.52900001525879,-1.2714400689520564,-0.0040691913882067,0.0112359392949581,0.0194075740170101,-0.0040858173610259,Telecommunication,19.0
2020-07-03,47.70000076293945,49.5,47.0,49.5,60757.0,49.45,40.672000045776365,-1.274641049102453,-0.025536261093307,0.0377358324584988,0.0377358324584988,-0.0146750681707182,Telecommunication,19.0
2020-07-06,47.04999923706055,48.900001525878906,45.900001525878906,47.900001525878906,125919.0,49.44249992370605,40.842000045776366,-1.2763055626881057,-0.0136268661526715,0.0180659362933384,0.0393199217601929,-0.0244420346403705,Telecommunication,19.0
2020-07-07,47.0,48.45000076293945,46.59999847412109,47.04999923706055,107248.0,49.19749984741211,41.04900001525879,-1.2764335999403982,-0.0010626830578386,0.0010638135544798,0.0308510800625414,-0.0085106707633809,Telecommunication,19.0
2020-07-08,49.34999847412109,49.34999847412109,47.5,47.5,1330054.0,48.94999980926514,41.26900001525879,-1.2704157611650992,0.0499999675344913,-0.0374873055992337,0.0,-0.0374873055992337,Telecommunication,19.0
2020-07-09,51.79999923706055,51.79999923706055,51.0,51.79999923706055,1342998.0,48.95999984741211,41.54099998474121,-1.264141838116599,0.0496454070657007,0.0,0.0,-0.0154440009429225,Telecommunication,19.0
2020-07-10,54.34999847412109,54.34999847412109,52.400001525878906,52.900001525878906,692625.0,49.224999809265135,41.86899993896484,-1.2576118405635135,0.0492277852242927,-0.0266788774415993,0.0,-0.0358785097145988,Telecommunication,19.0
2020-07-13,57.04999923706055,57.04999923706055,57.04999923706055,57.04999923706055,61702.0,49.55499973297119,42.26099990844727,-1.2506977214849335,0.0496780283117223,0.0,0.0,0.0,Telecommunication,19.0
2020-07-14,59.900001525878906,59.900001525878906,54.29999923706055,59.900001525878906,968399.0,50.13499984741211,42.73399993896484,-1.2433994808808602,0.0499562195781232,0.0,0.0,-0.0934891844101032,Telecommunication,19.0
