Date_Ticker,Close_KSB.NS,High_KSB.NS,Low_KSB.NS,Open_KSB.NS,Volume_KSB.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-13,112.4222412109375,114.25676858264826,89.85370845952822,105.103230905181,228480.0,127.94455184936524,,-1.0229385412449787,0.0075356244749643,-0.0651028677859557,0.0163181889273016,-0.200747934824249,Capital Goods,1.0
2020-03-16,102.21768188476562,111.9827222754941,101.4723982387586,111.9827222754941,63740.0,126.27149963378906,,-1.0602929384231787,-0.0907699332112147,0.0955318122136346,0.0955318122136346,-0.0072911421220371,Capital Goods,1.0
2020-03-17,100.92776489257812,103.29736824626276,99.3894351822343,102.23678050087628,38075.0,124.3954071044922,,-1.06501475639816,-0.0126193136882293,0.0129698265852951,0.0234782109383548,-0.0152418882156079,Capital Goods,1.0
2020-03-18,92.79660034179688,104.16685308533631,90.30278674334984,101.30995822392411,91455.0,122.2140380859375,,-1.0947793685134708,-0.0805641991520926,0.0917421311855184,0.1225287640027705,-0.0268739758704693,Capital Goods,1.0
2020-03-19,90.01614379882812,91.28693922649369,84.10169570100878,91.28693922649369,51460.0,120.02502517700196,,-1.1049573952878755,-0.0299629138645976,0.0141174168769724,0.0141174168769724,-0.0657043042305522,Capital Goods,1.0
2020-03-20,100.45957946777344,101.09020235846776,88.8600051810802,93.07369279681808,49565.0,118.30276565551758,,-1.0667285770299186,0.1160173634218851,-0.0735209793837998,0.006277379360289,-0.1154650890253257,Capital Goods,1.0
2020-03-23,82.14295196533203,96.43699021993795,80.45174138179446,93.6374221042113,50515.0,115.65655250549317,128.7581492614746,-1.1337776829071842,-0.1823283314491399,0.1399325184189928,0.1740141778766197,-0.0205886268154976,Capital Goods,1.0
2020-03-24,80.4899673461914,92.65328145469252,78.34968530105272,82.18117805020157,26685.0,113.0700569152832,127.70826354980468,-1.1398285315542662,-0.0201232677861182,0.0210114472619447,0.1511159031309592,-0.0265906685728076,Capital Goods,1.0
2020-03-25,82.7353515625,83.88193667401754,79.12362340523599,81.1683584708803,46580.0,110.75778503417968,126.7344338989258,-1.131609168899523,0.0278964483443145,-0.0189398251415654,0.0138584666634478,-0.0436539893655451,Capital Goods,1.0
2020-03-26,85.47759246826172,88.28671758690747,81.98052503564921,81.98052503564921,23710.0,108.8367847442627,125.82290237426758,-1.121571032741167,0.0331447302026652,-0.040912095575352,0.0328638773920637,-0.040912095575352,Capital Goods,1.0
2020-03-27,83.16531372070312,90.17856155765932,81.59832081735698,87.61786459296334,39850.0,106.570853805542,124.83474075317385,-1.1300352668116662,-0.0270512853812202,0.0535385567980104,0.0843290011567683,-0.0188419045542067,Capital Goods,1.0
2020-03-30,75.65521240234375,86.91081111808155,73.76335115014857,86.91081111808155,96275.0,103.9877025604248,123.68223617553711,-1.1575264399753151,-0.0903032885029545,0.1487749271772465,0.1487749271772465,-0.0250063570257926,Capital Goods,1.0
2020-03-31,81.22569274902344,81.99963241692699,76.05652107290244,80.25109503633507,42260.0,101.67973098754882,122.53661087036132,-1.1371353648987503,0.0736298289277834,-0.0119986383581823,0.0095282618308336,-0.0636396132944417,Capital Goods,1.0
2020-04-01,79.17140197753906,82.1620641657311,76.4482741333688,82.1620641657311,42810.0,99.16728591918944,121.3361408996582,-1.1446552186175414,-0.0252911449808358,0.0377745260724382,0.0377745260724382,-0.0343953470085425,Capital Goods,1.0
2020-04-03,78.6458740234375,82.17161179236923,76.62980249976924,78.731871361339,30495.0,96.46135559082032,120.158602142334,-1.1465789449930066,-0.0066378508018672,0.0010934755188285,0.0448305497613392,-0.0256348034617486,Capital Goods,1.0
2020-04-07,82.21939086914062,83.50929265043101,79.30516211642677,83.12709764011,145185.0,94.19064903259276,118.99501358032228,-1.1334978737472323,0.0454380714827858,0.0110400571127322,0.0156885348779021,-0.03544454321429,Capital Goods,1.0
2020-04-08,84.41700744628906,86.18465133607643,80.87216278586283,82.16206468977447,104875.0,92.25388374328614,117.93729293823242,-1.125453367380587,0.0267286895939929,-0.0267119485128553,0.020939428478462,-0.0419920673293432,Capital Goods,1.0
2020-04-09,86.25153350830078,89.23264607560118,84.08258813548392,87.33123504412589,124670.0,90.69262351989748,116.93766540527344,-1.118737975469602,0.0217317116243305,0.0125180561076192,0.0345630094450841,-0.025146745624043,Capital Goods,1.0
2020-04-13,92.49085235595705,93.44633633777576,85.61136331300375,88.86001030914022,225935.0,89.22547798156738,115.98428359985353,-1.095898577225424,0.0723386425014203,-0.0392562286359225,0.0103305781867104,-0.0743802102339497,Capital Goods,1.0
2020-04-15,94.97510528564452,106.6320064612665,93.7329732452319,95.53883731229564,456930.0,88.3951629638672,115.06071258544922,-1.0868048214187769,0.0268594446521769,0.0059355767488296,0.1227363859251642,-0.0130785013259719,Capital Goods,1.0
2020-04-16,99.04547119140624,100.7462314806906,95.35730250777796,95.5483963846416,295515.0,87.72632446289063,114.24912475585936,-1.0719050045972436,0.0428571876126885,-0.0353077709126804,0.017171509901726,-0.0372371259307845,Capital Goods,1.0
2020-04-17,96.5229721069336,100.79398594064372,96.19811110783228,100.7462161235916,132460.0,87.44158897399902,113.4270262145996,-1.081138762731353,-0.0254680911113836,0.0437537709881048,0.0442486771851413,-0.0033656340248351,Capital Goods,1.0
2020-04-20,98.51994323730467,100.31625030351212,97.47846201967592,98.2237455678684,87970.0,87.32119789123536,112.5682371520996,-1.0738287309727088,0.020689076255948,-0.0030064742193651,0.0182329283511732,-0.0105712730174858,Capital Goods,1.0
2020-04-21,94.65979766845705,97.44980914232472,94.21071903120324,96.50388204264468,56285.0,87.41435775756835,111.70887512207032,-1.087959023730632,-0.0391813620877727,0.019481178067235,0.0294740908240647,-0.0047441326552025,Capital Goods,1.0
2020-04-22,96.10257720947266,97.06761074802222,94.80311845741598,97.06761074802222,302360.0,87.71867942810059,110.8132048034668,-1.0826776432914538,0.0152417348922392,0.0100417030070494,0.0100417030070494,-0.013521580687938,Capital Goods,1.0
2020-04-23,97.04437255859376,98.52018912098684,96.12199276279964,98.0541398361253,77100.0,87.5479190826416,109.892608795166,-1.0792301453244006,0.0097998969067008,0.0104052120788546,0.0152076470122159,-0.0095047221335498,Capital Goods,1.0
2020-04-24,95.99577331542967,98.64640590097385,95.15106223902004,97.67547669445324,51370.0,88.24056015014648,108.95161392211914,-1.0830686053066412,-0.0108053585748203,0.0174976805854176,0.027611971798326,-0.0087994611349609,Capital Goods,1.0
2020-04-27,96.10257720947266,97.30652736506886,95.54914785179037,97.08321038569436,51625.0,89.02119064331055,108.05212158203123,-1.0826776432914538,0.0011125895480004,0.0102040257888633,0.0125277613832559,-0.0057587358607044,Capital Goods,1.0
2020-04-28,96.01519012451172,97.04437272890104,94.18013448842784,97.04437272890104,33790.0,89.68518257141113,107.2145164489746,-1.082997528920567,-0.0009093105252574,0.0107189560636675,0.0107189560636675,-0.0191121387532972,Capital Goods,1.0
2020-04-29,95.4132080078125,96.5492007871022,95.0733842736668,96.12198957411798,43645.0,90.18196334838868,106.33983779907228,-1.08520112031169,-0.0062696549985327,0.0074285476938102,0.0119060327496449,-0.0035616005502915,Capital Goods,1.0
2020-04-30,95.50059509277344,97.6657630239732,95.15105999406464,96.83077074105977,56160.0,90.7987274169922,105.50589065551758,-1.0848812346825767,0.0009158803774188,0.013928454026848,0.0226717742344582,-0.0036600305827333,Capital Goods,1.0
2020-05-04,89.3934555053711,96.05403073466324,88.364272873634,96.05403073466324,79350.0,91.48563957214355,104.5801852416992,-1.1072367828722425,-0.0639487071412445,0.0745085329976078,0.0745085329976078,-0.0115129527762271,Capital Goods,1.0
2020-05-05,89.06333923339844,92.03438023024592,88.09241002840494,92.03438023024592,34360.0,91.87752189636232,103.59245971679688,-1.1084451931469148,-0.0036928460825951,0.0333587424682293,0.0333587424682293,-0.0109015585239745,Capital Goods,1.0
2020-05-06,88.42252349853516,90.83043121611222,87.38362953261812,88.1603758692822,42635.0,92.3400779724121,102.63243057250976,-1.110790937310186,-0.0071950562417603,-0.002964715537182,0.0272318366667849,-0.0117492005974502,Capital Goods,1.0
2020-05-07,87.4613037109375,89.42257742655812,86.99525443773949,87.57781047353558,54670.0,92.78084945678712,101.70572860717772,-1.1143095395911664,-0.0108707572410957,0.0013320949683433,0.0224244738233343,-0.0053286339606635,Capital Goods,1.0
2020-05-08,87.30596160888672,89.57794004185556,86.42241979044528,88.36427840669775,29105.0,93.0351779937744,100.75375244140623,-1.1148781786076127,-0.0017761237880033,0.0121219304880013,0.0260231763226759,-0.0101200628474781,Capital Goods,1.0
2020-05-11,86.40298461914062,88.22833619654179,85.84955528947366,87.6360688112278,15640.0,93.134476852417,99.78046783447266,-1.1181835796582238,-0.0103426727465788,0.0142713147875914,0.0211260245863866,-0.0064052107934285,Capital Goods,1.0
2020-05-12,85.08251953125,86.16025149028248,82.89792892363309,85.83013913189136,68285.0,93.07602615356446,98.83772064208983,-1.1230172207569145,-0.0152826328131043,0.0087869941412204,0.0126669022611234,-0.0256761391135641,Capital Goods,1.0
2020-05-13,87.11177825927734,92.21886846770794,85.24759577515152,86.80108117858971,250280.0,92.80707244873048,98.00034042358398,-1.1155889983240603,0.0238504776211054,-0.0035666483556664,0.0586268620671475,-0.021399890133999,Capital Goods,1.0
2020-05-14,86.93700408935547,88.35455987536668,84.48055432419073,84.56793439918768,45625.0,92.405167388916,97.26112854003908,-1.1162287695822868,-0.0020063207687217,-0.0272504178742208,0.0163055513686003,-0.0282555143335736,Capital Goods,1.0
2020-05-15,85.45148468017578,86.99525861962515,85.15049157792416,86.99525861962515,55560.0,91.7254680633545,96.40047958374024,-1.1216666018543875,-0.0170873085027503,0.0180660868003328,0.0180660868003328,-0.0035223858705107,Capital Goods,1.0
2020-05-18,83.65526580810547,96.8404790895205,83.13096313627392,85.63595491377737,71985.0,91.08208274841309,95.5272201538086,-1.128241768015087,-0.0210203354428904,0.0236768012932424,0.1576136678790816,-0.0062674198302619,Capital Goods,1.0
2020-05-19,86.17967987060547,86.99525686192628,83.14066666305499,84.08246919417694,59475.0,90.46506958007812,94.70311126708984,-1.119000999989856,0.0301763916247745,-0.0243353268378043,0.0094636809111539,-0.0352636864294856,Capital Goods,1.0
2020-05-20,85.73306274414062,86.98555506030418,84.8592248662102,86.17968934672665,11595.0,90.0187328338623,93.82936645507812,-1.1206358685809734,-0.0051823948190039,0.0052095024753626,0.0146092099835679,-0.0101925424096684,Capital Goods,1.0
2020-05-21,88.78176879882812,90.6847891500696,85.4417699660849,85.4417699660849,58970.0,89.65269241333007,92.94971221923828,-1.1094758984924755,0.0355604472429262,-0.037620323157915,0.0214348100627908,-0.037620323157915,Capital Goods,1.0
2020-05-22,92.55868530273438,93.8888536073859,88.1603770746722,88.1603770746722,245975.0,89.42840805053712,92.24821548461914,-1.0956502706837403,0.0425415775671739,-0.0475191303082633,0.0143710803616203,-0.0475191303082633,Capital Goods,1.0
2020-05-26,88.7235107421875,93.64612166259656,88.52932785841524,93.20920647030786,40880.0,89.064794921875,91.55963943481446,-1.109689155578551,-0.0414350587198063,0.0505581405717237,0.0554825984593099,-0.0021886293965137,Capital Goods,1.0
2020-05-27,89.63619232177734,90.87898063559844,88.93712204335232,90.71392443308216,55530.0,88.74147567749023,91.00282852172852,-1.1063482302988297,0.0102868064164177,0.0120234035314215,0.0138648048475744,-0.0077989733869494,Capital Goods,1.0
2020-05-28,91.33531188964844,92.22856499872812,89.1313058084798,89.35461538194865,24985.0,88.50748176574707,90.39285949707032,-1.1001285019242073,0.0189557312047746,-0.0216859883293865,0.0097799316671618,-0.024130930694489,Capital Goods,1.0
2020-05-29,89.840087890625,92.13148165538264,88.35456723118524,91.26735516188366,54975.0,88.2288257598877,89.95803314208985,-1.1056018584254184,-0.01637071104361,0.0158867528379567,0.0255052484760174,-0.0165351648058079,Capital Goods,1.0
2020-06-01,91.01490020751952,93.17036419479749,90.51002028800306,92.1994350046796,60160.0,88.004541015625,89.52988632202148,-1.1013013879697695,0.0130767048928624,0.0130147348891145,0.0236825396980422,-0.0055472226895301,Capital Goods,1.0
2020-06-02,92.69461822509766,93.50049129383144,91.01490733530328,92.5489773536538,54555.0,88.16959915161132,89.33942504882812,-1.0951526801255151,0.0184554178903483,-0.0015711901535661,0.0086938495908879,-0.0181209105982335,Capital Goods,1.0
2020-06-03,94.0927505493164,96.50065077155054,92.69461015730836,92.69461015730836,148295.0,88.42106971740722,89.20272476196288,-1.0900347334825278,0.0150832092627379,-0.014859172293781,0.0255907092541851,-0.014859172293781,Capital Goods,1.0
2020-06-04,97.92792510986328,100.47176242101028,96.17054553129512,96.17054553129512,213335.0,88.89633979797364,89.30535125732422,-1.0759958485877168,0.0407595116324797,-0.0179456429470612,0.0259766283038582,-0.0179456429470612,Capital Goods,1.0
2020-06-05,100.17076873779295,103.69524664887936,97.62693884891222,98.5590300380749,243815.0,89.53181304931641,89.50844375610352,-1.067785785908047,0.0229030036673756,-0.0160899104601759,0.0351846946519103,-0.0253949322834836,Capital Goods,1.0
2020-06-08,99.71442413330078,104.47197861162807,98.68524156973022,102.70488779483244,199650.0,90.15223617553713,89.49354064941406,-1.0694562625118342,-0.004555666390928,0.0299902816219841,0.0477117981643988,-0.0103213007798622,Capital Goods,1.0
2020-06-09,98.75321197509766,101.4621054398686,97.89879691181451,100.7824579358482,107965.0,90.76974754333496,89.82574584960938,-1.0729748368649616,-0.0096396500963406,0.0205486578123883,0.0274309403268224,-0.0086520230197535,Capital Goods,1.0
2020-06-10,100.09309387207033,100.94751636185808,98.0735666407592,99.14158734539151,46370.0,91.52027626037598,90.21780838012695,-1.0680701193801967,0.0135679829564483,-0.0095062155626332,0.0085362781460207,-0.0201764892380315,Capital Goods,1.0
2020-06-11,100.69507598876952,102.52042039107164,99.37461155898411,100.55914648049186,86385.0,92.1994411468506,90.57700286865234,-1.0658665279890736,0.0060142222945832,-0.0013499121674314,0.0181274445088626,-0.0131134955390735,Capital Goods,1.0
2020-06-12,95.24816131591795,96.12199915337828,90.29642344711291,92.27712007615546,333815.0,92.61499900817871,90.77241424560548,-1.0858052835572467,-0.0540931581744777,-0.0311926361487252,0.0091743276236271,-0.0519877528384109,Capital Goods,1.0
2020-06-15,91.30618286132812,96.08315274773469,90.89839437513288,95.15106160460184,240865.0,92.90773391723631,90.93523162841797,-1.100235130467245,-0.0413863994866539,0.0421097303904727,0.0523181425036858,-0.0044661650877968,Capital Goods,1.0
2020-06-16,90.77216339111328,93.18978228762468,89.51966390930174,92.78198641829891,181110.0,93.26357879638672,91.23757064819335,-1.102189940543182,-0.0058486671272403,0.0221414027395803,0.0266339239497301,-0.0137982773024242,Capital Goods,1.0
2020-06-17,88.06328582763672,91.87903832843216,87.53899051670243,91.6363059999022,211170.0,93.35775909423828,91.37432250976562,-1.1121059482000435,-0.0298426022061931,0.0405733233626874,0.0433296630364656,-0.0059536196725668,Capital Goods,1.0
2020-06-18,89.34490966796875,90.76247294468855,87.41276246231749,89.13131144736417,79530.0,93.5383514404297,91.5777926635742,-1.107414487801354,0.0145534410655594,-0.0023907150547062,0.015866189601488,-0.0216257111102543,Capital Goods,1.0
2020-06-19,90.01483917236328,91.13140915858064,89.37402979553335,90.296409510286,112320.0,93.60000495910644,91.80517196655272,-1.104962170950751,0.0074982392044961,0.003128043559391,0.0124042879650023,-0.0071189304199377,Capital Goods,1.0
2020-06-22,90.42263793945312,91.65572222912414,89.4225820021056,90.8789758699171,114685.0,93.4932025909424,91.969236907959,-1.1034693992760758,0.0045303504493184,0.0050467221578907,0.01363689799115,-0.0110597960879792,Capital Goods,1.0
2020-06-23,92.70433044433594,96.31618112526117,90.31583790893986,91.46153474984273,225010.0,93.6922435760498,92.13498336791992,-1.0951171279685514,0.0252336423364537,-0.0134060155392574,0.0389609704704567,-0.0257646274337771,Capital Goods,1.0
2020-06-24,94.18984985351562,96.12199701225964,92.8693854635673,92.96647690832182,222760.0,93.91992645263672,92.2937496948242,-1.089679295696451,0.0160242720276337,-0.0129883734510288,0.0205133266668213,-0.014019179264028,Capital Goods,1.0
2020-06-25,91.47124481201172,93.78205378701352,90.87897737005034,93.59758226454856,106025.0,93.92672309875488,92.27335754394532,-1.099630911365982,-0.0288630361523231,0.0232459660618677,0.0252626820565402,-0.0064749030493527,Capital Goods,1.0
2020-06-26,92.6751937866211,93.20920783622373,91.2770607062473,93.20920783622373,57815.0,94.06847839355468,92.22735931396484,-1.0952237844394423,0.0131620486534723,0.005762211307938,0.005762211307938,-0.0150863788166757,Capital Goods,1.0
2020-06-29,90.45177459716795,92.61694272695466,89.32549308522678,91.6557248211445,66690.0,94.0403221130371,92.05548538208008,-1.1033627428051849,-0.0239915245774657,0.0133104102085159,0.0239372653486278,-0.0124517348272839,Capital Goods,1.0
2020-06-30,90.71392059326172,91.24793464656624,89.65560385333157,89.66531522001048,40785.0,93.94128723144532,91.93930435180664,-1.1024031417735514,0.0028981852181588,-0.0115594758378145,0.0058867927856287,-0.0116665307045362,Capital Goods,1.0
2020-07-01,90.48089599609376,91.2673462905048,90.0633961369714,91.2673462905048,45530.0,93.76069450378418,91.77852340698242,-1.1032561421900002,-0.0025687854261397,0.0086918933080084,0.0086918933080084,-0.0046142321484125,Capital Goods,1.0
2020-07-02,91.19937896728516,92.2673995930583,90.19932308839935,90.19932308839935,62075.0,93.42426719665528,91.70931503295898,-1.1006260924824325,0.0079407145926409,-0.010965599658793,0.0117108322213055,-0.010965599658793,Capital Goods,1.0
2020-07-03,91.38386535644533,93.20920971325975,91.1217103058694,91.29647787038586,59270.0,92.98492202758788,91.61494079589843,-1.0999507690672423,0.0020228908491398,-0.0009562682177931,0.0199744708728903,-0.0028687235930913,Capital Goods,1.0
