Date_Ticker,Close_ACE.NS,High_ACE.NS,Low_ACE.NS,Open_ACE.NS,Volume_ACE.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-04-01,32.66019058227539,35.241237443675246,32.26310470195621,32.958003099068975,225922.0,45.44197578430176,64.74036651611328,-0.9656966049207916,-0.0394160746093229,0.0091185174208752,0.0790273055785713,-0.0121581005266601,Capital Goods,1.0
2020-04-03,31.369665145874023,34.24852640721132,31.121487418285536,34.24852640721132,277020.0,43.85512723922729,63.634901695251465,-0.9684412680639362,-0.0395137142004839,0.0917721387190499,0.0917721387190499,-0.0079113923095582,Capital Goods,1.0
2020-04-07,32.7098274230957,34.00035093477447,32.01492898237888,32.759462214527225,322489.0,42.310769939422606,62.6003706741333,-0.9655910383014138,0.0427215997043547,0.0015174274932576,0.0394536936861842,-0.0212443322224982,Capital Goods,1.0
2020-04-08,33.00764083862305,34.94342805119888,32.31274237937891,32.511285337290374,244708.0,40.862209224700926,61.5845446395874,-0.9649576548111888,0.0091047076364904,-0.0150375939849622,0.0586466394869009,-0.0210526545244947,Capital Goods,1.0
2020-04-09,35.787227630615234,38.51718263940808,33.801805806038615,34.74488193009083,529387.0,39.73650484085083,60.59292850494385,-0.95904608638645,0.0842104046630235,-0.0291261930452724,0.0762829419750141,-0.0554785032545558,Capital Goods,1.0
2020-04-13,36.08504104614258,37.17702534900632,34.24852732740094,37.07775198316869,219018.0,38.63549795150757,59.61315288543701,-0.958412702896225,0.0083217794516323,0.0275103175234501,0.0302614122419149,-0.0508940454409696,Capital Goods,1.0
2020-04-15,37.62374496459961,39.708436358673325,36.38285632839107,38.66609066163647,405373.0,38.02576284408569,58.6719966506958,-0.9551402188257228,0.042641046645602,0.0277044642423982,0.0554089284847962,-0.0329815290151498,Capital Goods,1.0
2020-04-16,44.17563629150391,45.11871243038625,37.72301526016064,37.72301526016064,744948.0,37.768139362335205,57.82559345245361,-0.9412057901537948,0.1741424553315733,-0.1460674157303371,0.0213483317514484,-0.1460674157303371,Capital Goods,1.0
2020-04-17,45.41652297973633,49.4370013058101,44.671989816134094,49.039919224023805,659402.0,37.709854984283446,57.02264049530029,-0.9385666976865376,0.0280898430085788,0.0797814541175716,0.0885245734876623,-0.0163934426229508,Capital Goods,1.0
2020-04-20,50.23117065429688,52.16695769091738,45.66470197186683,45.91287969997481,1112363.0,37.92172346115112,56.33265209197998,-0.9283270033365816,0.1060109263914526,-0.0859683518833672,0.0385375656470972,-0.0909090634948086,Capital Goods,1.0
2020-04-21,46.26032638549805,48.99028135815256,45.56543178560832,47.69975794663964,249687.0,38.02331075668335,55.67700565338135,-0.9367721138352404,-0.0790513981075046,0.0311158972192819,0.059012877468809,-0.015021394230966,Capital Goods,1.0
2020-04-22,45.61506652832031,47.65012311219186,42.686568621338544,47.153767663106535,144885.0,38.2814154624939,55.13103885650635,-0.9381444393220476,-0.0139484501644159,0.0337323005729019,0.0446136932105114,-0.0642002331655835,Capital Goods,1.0
2020-04-23,45.863243103027344,47.650121917557456,42.93474526946584,46.65741104427501,105500.0,38.470030307769775,54.56257633209229,-0.9376166224512004,0.0054406711114396,0.0173160005162225,0.0389610218038019,-0.0638528293121993,Capital Goods,1.0
2020-04-24,45.11870956420898,47.00485793526397,44.12599869937223,45.16834435007254,82447.0,39.00857591629028,53.86938732147217,-0.9392000811767626,-0.016233774335274,0.0011000932061879,0.0418041293572633,-0.0220021998506854,Capital Goods,1.0
2020-04-27,45.019439697265625,46.65741426604296,44.67199238238156,45.71433811392546,78071.0,39.38332414627075,53.1389083480835,-0.9394112063024974,-0.0022001929554764,0.01543551899652,0.0363837173405963,-0.0077177174398544,Capital Goods,1.0
2020-04-28,45.31725692749024,46.55814562991996,44.771262868907726,46.55814562991996,94746.0,39.767999744415285,52.43988346099854,-0.9387778146992524,0.0066153029053068,0.0273822553826506,0.0273822553826506,-0.0120482592195755,Capital Goods,1.0
2020-04-29,46.26032638549805,47.89830088384738,45.16834591119287,46.16105681033996,254930.0,40.18245630264282,51.79600505828857,-0.9367721138352404,0.0208103826654108,-0.002145890072864,0.0354077592254691,-0.0236051182433399,Capital Goods,1.0
2020-04-30,46.6077766418457,49.13918863218608,46.11142120111655,46.65741142854032,480625.0,40.66143922805786,51.18457340240479,-0.936033163725638,0.0075107610234366,0.0010649464589576,0.0543130819089021,-0.0106496270899889,Capital Goods,1.0
2020-05-04,44.32454681396485,46.35960356752436,43.77855274493143,45.66470512348427,192399.0,41.17268552780151,50.51963169097901,-0.940889090295662,-0.0489881730558868,0.0302351271665386,0.0459126353192256,-0.0123180970428193,Capital Goods,1.0
2020-05-05,43.53037643432617,46.16106213528753,43.18292909430124,45.36689408173625,149793.0,41.6491868019104,49.87411067962646,-0.942578115640602,-0.0179171686282974,0.0421893353065947,0.0604333322256067,-0.0079817214663678,Capital Goods,1.0
2020-05-06,41.59458923339844,44.67199158326682,41.197503349012734,43.03401704379038,234609.0,42.09590673446655,49.187912712097166,-0.9466951083270638,-0.0444698015384322,0.0346061311560241,0.0739856410794264,-0.0095465754489736,Capital Goods,1.0
2020-05-07,40.94932556152344,42.686569676254734,40.850055984009735,41.098233714685634,103077.0,42.57488975524903,48.50548107147217,-0.9480674419268912,-0.0155131637015154,0.0036364006273674,0.0424242424242424,-0.0024242054332386,Capital Goods,1.0
2020-05-08,42.58729934692383,46.90559026969464,41.89240095592041,41.89240095592041,445845.0,43.06876335144043,47.85090549468994,-0.9445838327306542,0.0400000186313069,-0.016317033520784,0.1013985622237567,-0.016317033520784,Capital Goods,1.0
2020-05-11,42.835479736328125,44.47345055957179,42.68657157653697,43.03401890019392,152901.0,43.56015529632568,47.22090686798096,-0.9440560077467866,0.0058275681531851,0.0046349233179572,0.0382386478061205,-0.0034762808939634,Capital Goods,1.0
2020-05-12,42.090946197509766,43.13329194760525,41.296774400397226,43.13329194760525,132519.0,43.87534122467041,46.61230281829834,-0.9456394664723488,-0.0173812349809387,0.0247641320583367,0.0247641320583367,-0.0188679958247059,Capital Goods,1.0
2020-05-13,44.27490615844727,45.416525247737226,43.08365606670849,44.572722468273646,288226.0,44.284834480285646,46.09052799224853,-0.9409946650280596,0.0518866919904668,0.0067265260542976,0.0257847884579232,-0.0269057620918636,Capital Goods,1.0
2020-05-14,43.3814697265625,44.27490731878134,43.08365719582289,43.1829267771055,84514.0,44.57272071838379,45.56461383819581,-0.9428948073857144,-0.0201792958902591,-0.0045766764175679,0.0205949129397933,-0.0068649709799311,Capital Goods,1.0
2020-05-15,43.67928314208984,44.37418158581964,43.3814706053176,44.02673047050881,138622.0,44.547903060913086,45.05838550567627,-0.9422614238954894,0.0068649913754533,0.0079545107754792,0.0159091082486237,-0.0068181644786488,Capital Goods,1.0
2020-05-18,41.39604568481445,45.168346383653336,40.70114729076455,45.168346383653336,131752.0,44.346879196167,44.51237636566162,-0.947117366691554,-0.0522727776884057,0.0911270783581799,0.0911270783581799,-0.0167865887321895,Capital Goods,1.0
2020-05-19,41.74349212646485,42.88511116360955,41.3464100429865,41.44567961713321,98152.0,43.92249526977539,44.011562767028806,-0.9463784246949716,0.008393227804796,-0.0071343458383738,0.0273484315515839,-0.0095124308784554,Capital Goods,1.0
2020-05-20,41.64422225952149,42.9347456488127,40.89968909798138,42.1902124872726,99198.0,43.69169006347656,43.50680240631104,-0.9465895498207064,-0.0023780920542683,0.0131108278202092,0.030989254193507,-0.0178784263732978,Capital Goods,1.0
2020-05-21,41.84276580810547,43.629644664678,41.644222871399286,41.644222871399286,179398.0,43.50307502746582,43.08152500152588,-0.9461672914562164,0.0047676133161206,-0.0047449764104198,0.042704606687983,-0.0047449764104198,Capital Goods,1.0
2020-05-22,41.84276580810547,42.58729898058498,41.29677178544058,41.69385765885295,79781.0,43.30205116271973,42.6464408493042,-0.9461672914562164,0.0,-0.0035587549335391,0.0177935936619009,-0.0130487077543788,Capital Goods,1.0
2020-05-26,42.090946197509766,42.38875872798108,41.79312988014667,41.842768457635046,68312.0,43.15066299438477,42.24868267059326,-0.9456394664723488,0.005931261583961,-0.0058962262029025,0.0070754534496288,-0.0070755434189007,Capital Goods,1.0
2020-05-27,46.90558624267578,49.63554099754051,41.79312400517261,42.48802233651643,1048075.0,43.24497032165527,42.02076808929444,-0.9353997883484332,0.1143865956962228,-0.0941799103267608,0.0582010582010581,-0.1089947412884424,Capital Goods,1.0
2020-05-28,45.863243103027344,47.45157898552267,45.66470017099256,46.90558876259562,191855.0,43.27226963043213,41.775929374694826,-0.9376166224512004,-0.0222221535459691,0.0227272558381175,0.0346320010324452,-0.0043290207713566,Capital Goods,1.0
2020-05-29,44.96980285644531,47.35231052292769,43.97709195989292,45.1683457931341,341154.0,43.20774345397949,41.678956489562985,-0.9395167729218752,-0.0194805292023288,0.0044150279538157,0.0529801670264806,-0.0220750555594244,Capital Goods,1.0
2020-06-01,47.9975700378418,49.08955428945672,45.267615089141785,45.51579281175088,452796.0,43.2772331237793,41.65234577178955,-0.9330773795132684,0.0673288960385675,-0.0517063098013974,0.0227508236511553,-0.0568769407815371,Capital Goods,1.0
2020-06-02,47.45158386230469,49.63554876535884,47.00486316603809,48.59320299866468,230489.0,43.433584976196286,41.66973323822022,-0.9342385717613204,-0.0113752878553361,0.0240586097120119,0.0460251212981972,-0.0094142420527604,Capital Goods,1.0
2020-06-03,46.85595703125,48.79174411773956,45.16834767926188,47.65012502427626,216295.0,43.59986400604248,41.68697635650635,-0.9355053387417704,-0.0125523066370783,0.016949136104436,0.0413135748182138,-0.0360169647343365,Capital Goods,1.0
2020-06-04,46.45886993408203,47.55085420964876,45.6647019616918,47.15376833000784,141279.0,43.84307804107666,41.73158214569092,-0.9363498554707504,-0.0084746342264044,0.0149572815032255,0.0235043227938192,-0.0170940010705605,Capital Goods,1.0
2020-06-05,49.18882369995117,50.47934709584287,46.16105625158064,46.16105625158064,440959.0,44.255052947998045,41.90629917144776,-0.9305438455523688,0.0587606579699963,-0.0615539714232592,0.0262361101327368,-0.0615539714232592,Capital Goods,1.0
2020-06-08,49.33773422241211,51.57133382595992,48.84137875495704,50.62825768041695,439477.0,44.59257469177246,42.0512349319458,-0.930227145694236,0.0030273243241042,0.0261569258974727,0.045271629083712,-0.0100603620186027,Capital Goods,1.0
2020-06-09,48.6428337097168,51.12461093980439,48.14647826369928,51.12461093980439,225939.0,44.8829423904419,42.33713565826416,-0.931705045913441,-0.0140845647585423,0.0510204081632652,0.0510204081632652,-0.010204081632653,Capital Goods,1.0
2020-06-10,51.62096405029297,52.51440532745843,48.14647608536941,48.64283150892992,563437.0,45.359443283081056,42.61906543731689,-0.925371219124212,0.0612244417820844,-0.0576923076923076,0.0173077216515173,-0.0673076923076921,Capital Goods,1.0
2020-06-11,53.45748519897461,58.569948302881166,51.86914913263628,51.86914913263628,1175890.0,45.81857223510743,42.93574024200439,-0.9214653434504646,0.0355770408877363,-0.0297121359230866,0.0956360570437873,-0.0297121359230866,Capital Goods,1.0
2020-06-12,54.251651763916016,54.59909906136811,48.39465598621264,50.677890280491546,620244.0,46.362081336975095,43.26134937286377,-0.919776326218545,0.0148560404962079,-0.0658737820366505,0.0064043634830521,-0.1079597687309309,Capital Goods,1.0
2020-06-15,54.797645568847656,57.97432138776046,51.42242680121059,53.606391663393886,1470052.0,46.91799945831299,43.616739921569824,-0.9186151177444524,0.0100640955100798,-0.0217391439556847,0.0579710275128817,-0.061594229689968,Capital Goods,1.0
2020-06-16,51.81951141357422,57.180148174838784,50.67789232688986,56.03853287504611,579463.0,47.43917274475098,43.97113773345947,-0.9249489526467016,-0.054347848787257,0.0814176233310974,0.1034482305030057,-0.022030680250399,Capital Goods,1.0
2020-06-17,52.31586837768555,54.20201693057104,51.6209699479312,51.6209699479312,218543.0,47.96779155731201,44.337448081970216,-0.9238933107919868,0.0095785728304128,-0.0132827467325525,0.0360530869767612,-0.0132827467325525,Capital Goods,1.0
2020-06-18,57.18014526367188,57.57723113105644,51.62096584163681,51.62096584163681,894125.0,48.74458770751953,44.827847175598144,-0.9135480660486937,0.0929789954143455,-0.0972221983067777,0.0069444711193633,-0.0972221983067777,Capital Goods,1.0
2020-06-19,57.57723617553711,59.51302332157577,56.68379478909102,57.57723617553711,691218.0,49.53131122589112,45.35199859619141,-0.9127035412066932,0.0069445593402071,0.0,0.0336207028093009,-0.0155172676875673,Capital Goods,1.0
2020-06-22,56.43561553955078,59.91010383664975,56.08816822459757,57.97432052920798,529903.0,50.260953712463376,45.826514358520505,-0.9151315166612356,-0.0198276386957137,0.0272647861628949,0.0615655249593938,-0.0061565256555005,Capital Goods,1.0
2020-06-23,57.279422760009766,58.27213371326161,56.58452433535512,56.58452433535512,357420.0,51.02037754058838,46.31194999694824,-0.9133369246969182,0.0149516792258185,-0.0121317288333393,0.0173310223011695,-0.0121317288333393,Capital Goods,1.0
2020-06-24,54.4501953125,58.17286145839267,54.15238277820696,57.77577934163255,328250.0,51.39760799407959,46.685209350585936,-0.9193540678540548,-0.0493934350449673,0.0610757043211027,0.0683682790213622,-0.0054694484121469,Capital Goods,1.0
2020-06-25,56.88233184814453,58.073585644381936,53.60638674866025,54.6983671861912,508553.0,51.948562431335446,47.10115516662598,-0.9141814495389184,0.0446671774396039,-0.0383944291838058,0.0209424219706326,-0.0575916104886466,Capital Goods,1.0
2020-06-26,55.69108200073242,57.87504681754171,55.49254284302479,57.37869134948922,309130.0,52.484626388549806,47.46250190734863,-0.916714975386798,-0.0209423525496866,0.0303030447268848,0.0392157009407818,-0.0035650080870223,Capital Goods,1.0
2020-06-29,54.350921630859375,56.48525157495568,53.80493139468568,56.088165701252144,258349.0,52.802293968200686,47.666007614135744,-0.91956520109281,-0.0240641826613356,0.0319634703196347,0.0392694342626285,-0.0100456481654893,Capital Goods,1.0
2020-06-30,54.05310821533203,56.23707291040543,53.85456528179964,54.79764137590991,327857.0,53.13237018585205,47.83873931884766,-0.920198584583035,-0.0054794547468768,0.0137741044901962,0.040404053849653,-0.0036731085424626,Capital Goods,1.0
2020-07-01,53.804931640625,54.69836918020449,53.6063887028657,54.25165230386053,151378.0,53.4798189163208,47.910214538574216,-0.9207264014538824,-0.0045913469715444,0.0083025969853334,0.0166051235887996,-0.0036900509248002,Capital Goods,1.0
2020-07-02,58.37140274047852,61.05172304622784,54.15238122915383,54.30128938548668,1604202.0,54.075445556640624,48.15243606567383,-0.9110145239747736,0.0848708651904621,-0.0697278661108713,0.0459183809178977,-0.0722789125024564,Capital Goods,1.0
2020-07-03,62.4415168762207,62.88823374992939,57.5772319708254,58.71885101603803,1417922.0,54.7380802154541,48.48896507263184,-0.9023582883503798,0.0697278794864339,-0.0596184405251108,0.0071541643454022,-0.0779014532116171,Capital Goods,1.0
