Date_Ticker,Close_MMTC.NS,High_MMTC.NS,Low_MMTC.NS,Open_MMTC.NS,Volume_MMTC.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-27,18.149999618530277,18.75,18.0,18.75,623466.0,19.6899998664856,,-1.221395202469313,-0.0215633226405273,0.0330578729520829,0.0330578729520829,-0.0082644419660004,Services,18.0
2020-02-28,17.049999237060547,17.700000762939453,17.0,17.700000762939453,745217.0,19.499999809265137,,-1.2707313313299196,-0.0606060828974717,0.0381232583556976,0.0381232583556976,-0.0029325067036874,Services,18.0
2020-03-02,17.25,17.850000381469727,17.049999237060547,17.25,657616.0,19.34749984741211,,-1.2617610949747131,0.01173025055067,0.0,0.0347826308098391,-0.0115942471269248,Services,18.0
2020-03-03,17.049999237060547,17.549999237060547,16.799999237060547,17.299999237060547,617827.0,19.242499828338623,,-1.2707313313299196,-0.0115942471269248,0.0146627572543576,0.029325514508715,-0.0146627572543575,Services,18.0
2020-03-04,16.600000381469727,17.5,16.350000381469727,17.100000381469727,552376.0,19.104999828338624,,-1.2909142348093623,-0.0263928959370675,0.0301204812355391,0.0542168432438667,-0.0150602406177695,Services,18.0
2020-03-05,16.649999618530273,17.049999237060547,16.299999237060547,16.700000762939453,647486.0,18.94499979019165,,-1.288671718493818,0.0030120021633469,0.0030030718050906,0.0240240016633455,-0.0210210444137308,Services,18.0
2020-03-06,15.5,16.0,15.199999809265137,16.0,692279.0,18.712499809265136,,-1.3402503636699687,-0.0690690477404218,0.032258064516129,0.032258064516129,-0.0193548510151524,Services,18.0
2020-03-09,14.350000381469728,15.0,14.149999618530272,14.600000381469728,899144.0,18.434999847412108,,-1.3918290088461196,-0.0741935237761466,0.0174216023243334,0.0452961394600117,-0.0139373350259778,Services,18.0
2020-03-11,14.149999618530272,14.949999809265137,13.899999618530272,14.600000381469728,868249.0,18.16999979019165,,-1.4007992452013258,-0.0139373350259778,0.0318021749166799,0.0565371174771776,-0.0176678449992754,Services,18.0
2020-03-12,13.0,13.899999618530272,12.899999618530272,13.899999618530272,833601.0,17.84499979019165,,-1.4523778903774769,-0.0812720600376751,0.069230739886944,0.069230739886944,-0.0076923370361328,Services,18.0
2020-03-13,13.0,13.649999618530272,10.5,12.449999809265137,1826112.0,17.409999752044676,,-1.4523778903774769,0.0,-0.0423077069796048,0.0499999706561749,-0.1923076923076923,Services,18.0
2020-03-16,12.5,13.0,12.149999618530272,12.699999809265137,579556.0,16.99249973297119,,-1.474803395718978,-0.0384615384615384,0.0159999847412108,0.04,-0.0280000305175781,Services,18.0
2020-03-17,12.5,12.850000381469728,12.25,12.5,505504.0,16.597499752044676,,-1.474803395718978,0.0,0.0,0.028000030517578,-0.02,Services,18.0
2020-03-18,12.149999618530272,12.800000190734863,11.699999809265137,12.75,499489.0,16.237499713897705,,-1.490501266567332,-0.0280000305175781,0.0493827489965226,0.0534979911615187,-0.037037022501534,Services,18.0
2020-03-19,11.649999618530272,12.0,11.300000190734863,11.899999618530272,545367.0,15.85499973297119,,-1.5129267719088335,-0.0411522646665303,0.0214592281704759,0.03004295218285,-0.030042870322391,Services,18.0
2020-03-20,12.0,12.600000381469728,11.600000381469728,11.800000190734863,694738.0,15.477499771118165,,-1.4972289010604798,0.03004295218285,-0.0166666507720947,0.0500000317891438,-0.0333333015441894,Services,18.0
2020-03-23,10.600000381469728,11.300000190734863,10.199999809265137,11.0,568164.0,15.037499809265135,18.457999877929687,-1.5600202989073813,-0.1166666348775227,0.0377358117108683,0.0660377154786553,-0.0377359016801401,Services,18.0
2020-03-24,10.949999809265137,11.25,10.399999618530272,11.050000190734863,493055.0,14.634999799728394,18.268999881744385,-1.5443224708322845,0.0330188127546917,0.0091324550878177,0.0273972781699067,-0.0502283287959047,Services,18.0
2020-03-25,10.899999618530272,11.050000190734863,10.5,10.699999809265137,259781.0,14.22749981880188,18.073999881744385,-1.546565029921086,-0.0045662275439088,-0.01834860699675,0.0137615208673571,-0.0366972139935,Services,18.0
2020-03-26,11.050000190734863,11.5,9.899999618530272,11.25,756731.0,13.852499866485596,17.887999877929687,-1.5398373526546814,0.0137615208673571,0.0180995299378212,0.0407239639364396,-0.1040724481768639,Services,18.0
2020-03-27,12.399999618530272,13.25,11.25,11.25,2018261.0,13.564999866485596,17.719999885559083,-1.4792885138965812,0.1221718918093186,-0.0927419075732663,0.068548419969264,-0.0927419075732663,Services,18.0
2020-03-30,12.149999618530272,12.5,11.75,12.5,533645.0,13.31999988555908,17.49599987030029,-1.490501266567332,-0.0201612909428163,0.0288066166632574,0.0288066166632574,-0.0329217803365379,Services,18.0
2020-03-31,12.300000190734863,12.600000381469728,12.100000381469728,12.449999809265137,457148.0,13.072499895095826,17.29099988937378,-1.4837735893009274,0.0123457264949885,0.0121950907483125,0.0243902590311211,-0.0162601468425821,Services,18.0
2020-04-01,12.300000190734863,12.600000381469728,12.199999809265137,12.550000190734863,374211.0,12.83499994277954,17.084999885559082,-1.4837735893009274,0.0,0.0203252029368516,0.0243902590311211,-0.008130112188539,Services,18.0
2020-04-03,12.149999618530272,12.600000381469728,12.050000190734863,12.600000381469728,339766.0,12.612499904632568,16.884999885559083,-1.490501266567332,-0.0121951682828086,0.0370371009932499,0.0370371009932499,-0.0082304058382766,Services,18.0
2020-04-07,12.649999618530272,12.75,12.25,12.5,576932.0,12.412499904632568,16.701999893188475,-1.4680757612258304,0.0411522646665303,-0.0118576777117485,0.0079051687340165,-0.0316205241575134,Services,18.0
2020-04-08,13.199999809265137,14.100000381469728,12.350000381469728,12.600000381469728,1021295.0,12.297499895095823,16.522999897003174,-1.4434076967955274,0.0434782772585383,-0.0454545027625127,0.0681818625158521,-0.0643938969755736,Services,18.0
2020-04-09,13.550000190734863,13.75,13.25,13.5,659565.0,12.25749988555908,16.349999885559082,-1.4277098259471734,0.0265151807975072,-0.0036900509248001,0.0147601333173332,-0.0221402351669334,Services,18.0
2020-04-13,13.600000381469728,13.949999809265137,13.300000190734863,13.949999809265137,699887.0,12.229999923706057,16.187999877929688,-1.425467266858372,0.0036900509248001,0.0257352513219257,0.0257352513219257,-0.0220588369353003,Services,18.0
2020-04-15,13.800000190734863,14.649999618530272,13.699999809265137,13.75,1268659.0,12.269999933242795,16.042999897003174,-1.4164970732764226,0.0147058679158303,-0.0036232021770864,0.0615941605831344,-0.0072464043541727,Services,18.0
2020-04-16,14.100000381469728,14.199999809265137,13.550000190734863,13.800000190734863,427088.0,12.324999952316285,15.897999897003174,-1.4030417615168704,0.0217391439556848,-0.0212766086963461,0.0070921578077991,-0.0390071046705555,Services,18.0
2020-04-17,14.649999618530272,15.0,14.100000381469728,14.399999618530272,1592869.0,12.4324999332428,15.773999881744384,-1.378373739859824,0.039007037034081,-0.0170648468607319,0.0238908116439144,-0.0375426110158304,Services,18.0
2020-04-20,14.850000381469728,15.100000381469728,14.649999618530272,14.949999809265137,835128.0,12.549999952316284,15.664999904632568,-1.369403503504618,0.0136519295663652,0.0067339680287277,0.0168350164025556,-0.0134680644984372,Services,18.0
2020-04-21,14.25,14.600000381469728,14.0,14.600000381469728,465505.0,12.65499997138977,15.566999912261965,-1.3963141270237227,-0.0404040650543298,0.0245614302785772,0.0245614302785772,-0.0175438596491228,Services,18.0
2020-04-22,14.25,14.5,14.0,14.149999618530272,480737.0,12.784999990463255,15.464999904632569,-1.3963141270237227,0.0,-0.0070175706294545,0.0175438596491228,-0.0175438596491228,Services,18.0
2020-04-23,14.25,14.75,14.149999618530272,14.399999618530272,584999.0,12.897499990463256,15.352999897003174,-1.3963141270237227,0.0,0.0105262890196682,0.0350877192982457,-0.0070175706294545,Services,18.0
2020-04-24,15.300000190734863,15.800000190734863,14.800000190734863,14.899999618530272,3881024.0,13.132499980926514,15.255999908447263,-1.349220557251918,0.0736842239112184,-0.0261438279227483,0.032679738154695,-0.032679738154695,Services,18.0
2020-04-27,14.75,15.899999618530272,14.699999809265137,15.5,956873.0,13.322499990463257,15.15299991607666,-1.373888621682221,-0.0359477244364953,0.0508474576271187,0.0779660758325608,-0.0033898434396517,Services,18.0
2020-04-28,14.75,15.199999809265137,14.600000381469728,14.800000190734863,455792.0,13.515000009536744,15.058999900817872,-1.373888621682221,0.0,0.0033898434396517,0.0305084616450939,-0.0101694656630694,Services,18.0
2020-04-29,14.75,14.949999809265137,14.550000190734863,14.850000381469728,534991.0,13.7,14.963999900817871,-1.373888621682221,0.0,0.0067796868793035,0.013559309102721,-0.0135593091027211,Services,18.0
2020-04-30,14.699999809265137,15.199999809265137,14.600000381469728,14.949999809265137,793679.0,13.815000009536742,14.823999881744385,-1.3761311807710226,-0.0033898434396517,0.0170068029417544,0.0340136058835087,-0.0068026822512189,Services,18.0
2020-05-04,14.149999618530272,14.350000381469728,13.550000190734863,14.100000381469728,455895.0,13.915000009536744,14.689999866485596,-1.4007992452013258,-0.0374149794470207,-0.003533515081871,0.0141343299174043,-0.0424027875597731,Services,18.0
2020-05-05,14.050000190734863,14.5,14.0,14.25,341994.0,14.002500009536742,14.562999877929688,-1.405284320605672,-0.0070670975612221,0.0142348616761602,0.0320284557406542,-0.0035587323883337,Services,18.0
2020-05-06,13.949999809265137,14.350000381469728,13.649999618530272,14.050000190734863,438975.0,14.084999990463256,14.454999866485595,-1.409769438783275,-0.0071174647766674,0.007168486224875,0.028673876535749,-0.0215053903108739,Services,18.0
2020-05-07,13.850000381469728,13.949999809265137,13.649999618530272,13.649999618530272,185794.0,14.170000028610229,14.34599988937378,-1.4142545141876213,-0.0071684178611238,-0.0144404879011439,0.0072201750932225,-0.0144404879011439,Services,18.0
2020-05-08,13.800000190734863,14.199999809265137,13.699999809265137,14.149999618530272,304258.0,14.22750005722046,14.230999908447266,-1.4164970732764226,-0.0036101219752859,0.0253622770259376,0.0289854792030239,-0.0072464043541727,Services,18.0
2020-05-11,13.800000190734863,14.199999809265137,13.699999809265137,13.850000381469728,211890.0,14.257500076293946,14.118999919891358,-1.4164970732764226,0.0,0.0036232021770863,0.0289854792030239,-0.0072464043541727,Services,18.0
2020-05-12,13.399999618530272,13.899999618530272,13.199999809265137,13.800000190734863,387362.0,14.250000047683717,14.006999912261962,-1.434437503213578,-0.0289855483098576,0.0298507898202808,0.0373134338980556,-0.0149253593252768,Services,18.0
2020-05-13,14.449999809265137,14.699999809265137,13.649999618530272,14.0,1106509.0,14.292500019073486,13.914999923706056,-1.3873439334417734,0.0783582254198622,-0.0311418557235276,0.0173010382906513,-0.0553633357297288,Services,18.0
2020-05-14,14.199999809265137,14.649999618530272,14.0,14.100000381469728,678227.0,14.3125,13.827999935150146,-1.3985566861125245,-0.0173010382906512,-0.00704221331962,0.0316901278387007,-0.0140844937994042,Services,18.0
2020-05-15,14.050000190734863,14.399999618530272,14.0,14.300000190734863,527483.0,14.309999990463258,13.74599994659424,-1.405284320605672,-0.0105633535595122,0.0177935940644939,0.0249109909639868,-0.0035587323883337,Services,18.0
2020-05-18,14.399999618530272,15.399999618530272,14.100000381469728,14.899999618530272,2305691.0,14.297499990463256,13.692999954223632,-1.389586492530575,0.0249109909639868,0.0347222231420469,0.0694444462840939,-0.0208332809033203,Services,18.0
2020-05-19,14.100000381469728,14.800000190734863,14.0,14.75,529343.0,14.259999990463257,13.629999961853027,-1.4030417615168704,-0.0208332809033203,0.0460992624783547,0.0496453752004915,-0.0070922254442735,Services,18.0
2020-05-20,13.949999809265137,14.25,13.800000190734863,13.850000381469728,392016.0,14.244999980926512,13.56799997329712,-1.409769438783275,-0.0106383381664103,-0.0071684178611238,0.0215053903108739,-0.0107526609735613,Services,18.0
2020-05-21,14.050000190734863,14.25,14.0,14.050000190734863,241307.0,14.234999990463256,13.516999969482422,-1.405284320605672,0.007168486224875,0.0,0.0142348616761602,-0.0035587323883337,Services,18.0
2020-05-22,14.0,14.100000381469728,13.850000381469728,13.949999809265137,282761.0,14.222499990463255,13.463999977111817,-1.4075268796944735,-0.0035587323883337,-0.0035714421953473,0.0071428843906946,-0.0107142584664481,Services,18.0
2020-05-26,13.850000381469728,14.199999809265137,13.050000190734863,14.0,456472.0,14.15,13.430999984741211,-1.4142545141876213,-0.0107142584664481,0.0108302970685085,0.0252707161123031,-0.0577617450325275,Services,18.0
2020-05-27,15.100000381469728,15.649999618530272,14.399999618530272,14.600000381469728,4834846.0,14.167500019073486,13.445999984741212,-1.3581907508338673,0.0902527050954025,-0.0331125819449372,0.0364237896136405,-0.0463576652487024,Services,18.0
2020-05-28,15.149999618530272,15.800000190734863,14.75,15.350000381469728,2283136.0,14.1875,13.465999984741211,-1.3559482345183227,0.0033112076687034,0.0132013708234572,0.042904329278633,-0.0264026157493116,Services,18.0
2020-05-29,15.100000381469728,15.25,14.800000190734863,14.850000381469728,754533.0,14.205000019073486,13.507999992370603,-1.3581907508338673,-0.0033002797570629,-0.0165562909724685,0.0099337493205859,-0.0198675617984099,Services,18.0
2020-06-01,15.449999809265137,15.75,15.100000381469728,15.199999809265137,1898459.0,14.242500019073486,13.556999988555908,-1.3424929227587703,0.0231787694671133,-0.0161812299732249,0.0194174883131685,-0.0226536849266185,Services,18.0
2020-06-02,15.399999618530272,15.949999809265137,15.25,15.550000190734863,1225189.0,14.305000019073486,13.614999980926514,-1.344735481847572,-0.0032362583399437,0.0097402971376765,0.0357142989843368,-0.0097402352107712,Services,18.0
2020-06-03,15.600000381469728,16.350000381469727,15.449999809265137,15.600000381469728,1973723.0,14.38250002861023,13.676999988555908,-1.3357652454923656,0.0129870628502353,0.0,0.048076921901289,-0.0096154210600383,Services,18.0
2020-06-04,15.25,15.949999809265137,15.100000381469728,15.5,1027756.0,14.447500038146972,13.738999996185305,-1.3514631163407196,-0.0224359213404552,0.0163934426229508,0.0459016268370582,-0.0098360405593621,Services,18.0
2020-06-05,15.949999809265137,16.25,15.399999618530272,15.449999809265137,2361950.0,14.552500009536743,13.825,-1.3200674174172689,0.0459016268370581,-0.0313479627573134,0.0188087896126869,-0.0344827709913435,Services,18.0
2020-06-08,16.25,16.899999618530273,16.100000381469727,16.399999618530273,2201069.0,14.675,13.91,-1.3066121056577165,0.0188087896126868,0.009230745755709,0.0399999765249399,-0.0092307457557091,Services,18.0
2020-06-09,17.0,17.799999237060547,16.649999618530273,17.5,3099198.0,14.834999990463256,14.037999992370606,-1.2729738476454642,0.0461538461538461,0.0294117647058822,0.0470587786506204,-0.0205882577335133,Services,18.0
2020-06-10,16.850000381469727,17.25,16.700000762939453,17.100000381469727,1087981.0,15.00750002861023,14.156000003814697,-1.279701482138612,-0.008823506972369,0.014836794916333,0.0237388492269805,-0.0089020543106473,Services,18.0
2020-06-11,16.299999237060547,17.799999237060547,16.200000762939453,16.75,1804236.0,15.1,14.263999996185303,-1.3043695893421718,-0.0326410167333899,0.0276074100614869,0.0920245441846108,-0.0061348760001002,Services,18.0
2020-06-12,16.049999237060547,16.200000762939453,15.5,15.550000190734863,1151626.0,15.19249997138977,14.363999977111815,-1.315582342012923,-0.0153374240307684,-0.031152590036961,0.0093458899071185,-0.034267866866346,Services,18.0
2020-06-15,16.25,16.5,15.75,16.299999237060547,991706.0,15.302499961853028,14.440999984741213,-1.3066121056577165,0.0124611073175404,0.0030768761268029,0.0153846153846153,-0.0307692307692307,Services,18.0
2020-06-16,15.899999618530272,16.600000381469727,15.550000190734863,16.450000762939453,1015735.0,15.377499961853028,14.51599998474121,-1.3223099765060704,-0.0215384850135216,0.0345912677738806,0.0440252062725621,-0.0220125431567628,Services,18.0
2020-06-17,15.75,16.049999237060547,15.649999618530272,15.949999809265137,432065.0,15.45999994277954,14.584999980926511,-1.329037610999218,-0.0094339384986814,0.0126984005882626,0.0190475706070187,-0.0063492305695064,Services,18.0
2020-06-18,17.200000762939453,17.600000381469727,16.25,16.450000762939453,4830222.0,15.622499990463258,14.682999992370606,-1.264003611290258,0.0920635405040922,-0.0436046492286216,0.02325579074346,-0.0552326000465304,Services,18.0
2020-06-19,17.200000762939453,17.75,16.899999618530273,17.299999237060547,1775399.0,15.780000019073489,14.784000015258789,-1.264003611290258,0.0,0.0058138645165968,0.0319766984107128,-0.0174419262268631,Services,18.0
2020-06-22,17.200000762939453,17.649999618530273,17.0,17.25,1737457.0,15.94000005722046,14.875000038146972,-1.264003611290258,0.0,0.0029069322582984,0.0261627230017584,-0.0116279508179087,Services,18.0
2020-06-23,17.299999237060547,17.600000381469727,17.200000762939453,17.25,1152003.0,16.1125,14.95700002670288,-1.2595185786591687,0.0058138645165969,-0.0028901294373144,0.0173411073779996,-0.0057802588746289,Services,18.0
2020-06-24,16.899999618530273,17.850000381469727,16.75,17.450000762939453,2343950.0,16.20249996185303,15.024000015258787,-1.2774589658230673,-0.0231213662526286,0.0325444471493432,0.0562130641646767,-0.0088757172731415,Services,18.0
2020-06-25,17.149999618530273,17.450000762939453,16.799999237060547,16.950000762939453,883575.0,16.302499961853027,15.095,-1.2662462131523164,0.0147928997421919,-0.0116617411101703,0.0174927784887548,-0.0204081859623808,Services,18.0
2020-06-26,17.049999237060547,17.450000762939453,16.899999618530273,17.350000381469727,935765.0,16.39999990463257,15.159999980926514,-1.2707313313299196,-0.0058309261629182,0.017595375826005,0.02346050110134,-0.0087976319790225,Services,18.0
2020-06-29,16.799999237060547,17.100000381469727,16.649999618530273,16.899999618530273,615196.0,16.467499876022337,15.21399995803833,-1.2819440840006704,-0.0146627572543575,0.0059524039292291,0.0178572117876876,-0.0089285491275128,Services,18.0
2020-06-30,16.799999237060547,17.200000762939453,16.75,16.950000762939453,539790.0,16.537499856948852,15.256999950408936,-1.2819440840006704,0.0,0.0089286626601747,0.0238096157169167,-0.0029761451982837,Services,18.0
2020-07-01,16.950000762939453,17.450000762939453,16.600000381469727,16.950000762939453,1146368.0,16.60499987602234,15.29899995803833,-1.2752163639610088,0.0089286626601747,0.0,0.029498523745983,-0.0206489891277756,Services,18.0
2020-07-02,17.149999618530273,17.399999618530273,17.0,17.100000381469727,1270686.0,16.699999856948853,15.356999950408936,-1.2662462131523164,0.0117993419816304,-0.002915407473626,0.0145772597994626,-0.0087463336365443,Services,18.0
2020-07-03,17.299999237060547,17.950000762939453,17.149999618530273,17.799999237060547,2659770.0,16.76749982833862,15.417999935150146,-1.2595185786591687,0.0087463336365443,0.0289017353786285,0.0375723441933137,-0.0086704985633143,Services,18.0
2020-07-06,18.450000762939453,18.850000381469727,17.25,17.399999618530273,6813466.0,16.877499866485596,15.501999950408935,-1.207939847936504,0.0664740795719424,-0.0569106287799358,0.0216801952297884,-0.0650406890686907,Services,18.0
2020-07-07,18.049999237060547,18.649999618530277,18.0,18.600000381469727,2153545.0,16.929999828338623,15.556999931335447,-1.2258803206469164,-0.0216802986091138,0.0304709788175452,0.0332410197690089,-0.0027700409514637,Services,18.0
2020-07-08,21.600000381469727,21.649999618530277,17.75,18.049999237060547,20304259.0,17.167499828338624,15.693999938964843,-1.066659181394347,0.1966759719923012,-0.1643519019311993,0.0023147794526634,-0.1782407552535312,Services,18.0
2020-07-09,19.950000762939453,21.600000381469727,19.649999618530277,21.549999237060547,10787807.0,17.34999990463257,15.797999954223632,-1.1406633319119994,-0.0763888698791774,0.0802004217009035,0.0827067446330844,-0.0150376507737525,Services,18.0
2020-07-10,19.950000762939453,21.25,19.600000381469727,20.0,7081846.0,17.544999980926512,15.90199996948242,-1.1406633319119994,0.0,0.0025062273257367,0.0651628665335952,-0.0175438780994892,Services,18.0
2020-07-13,20.0,20.850000381469727,19.850000381469727,20.149999618530277,2966011.0,17.732499980926512,16.007999973297117,-1.1384208155964548,0.0025062273257367,0.0074999809265137,0.0425000190734863,-0.0074999809265137,Services,18.0
2020-07-14,18.850000381469727,19.899999618530277,18.75,19.899999618530277,2233807.0,17.880000019073485,16.101999988555907,-1.1899994607726057,-0.0574999809265136,0.0557028761703759,0.0557028761703759,-0.00530505991756,Services,18.0
2020-07-15,18.600000381469727,19.600000381469727,18.399999618530277,19.0,1333541.0,18.022500038146973,16.192999992370606,-1.2012122134433565,-0.0132625992010992,0.0215053553939048,0.0537634397575739,-0.010752728969764,Services,18.0
2020-07-16,18.25,19.0,18.049999237060547,19.0,1466306.0,18.075,16.278999996185302,-1.2169100842917102,-0.0188172244242755,0.0410958904109588,0.0410958904109588,-0.0109589459144905,Services,18.0
