Date_Ticker,Close_POLYCAB.NS,High_POLYCAB.NS,Low_POLYCAB.NS,Open_POLYCAB.NS,Volume_POLYCAB.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-12,1035.0362548828125,1044.0690153028045,1014.0081878117552,1022.8467412150384,328707.0,1002.9308166503906,,-1.026327838662766,0.0221572235955703,-0.0117768953602056,0.00872699905668,-0.0203162613597898,Capital Goods,1.0
2020-02-13,1050.7222900390625,1060.3377897546118,1038.2899587299,1039.261230908319,355215.0,1001.4350646972656,,-1.0184551133629238,0.0151550586583326,-0.0109077909923442,0.0091513236244296,-0.0118321762344075,Capital Goods,1.0
2020-02-14,1047.1771240234375,1057.3754819080202,1034.4048711505225,1055.7728590991717,239879.0,999.9587280273438,,-1.020234410547033,-0.0033740276086588,0.008208482479743,0.009738904384579,-0.0121968409927079,Capital Goods,1.0
2020-02-17,1021.7296752929688,1052.664787652751,1012.6969155728672,1052.664787652751,144033.0,996.2096099853516,,-1.03300632973765,-0.0243009975549267,0.0302771986640324,0.0302771986640324,-0.0088406551542231,Capital Goods,1.0
2020-02-18,1038.1444091796875,1046.9829636952863,1000.993242450835,1019.8359494194792,153599.0,995.5345855712892,,-1.0247678749928473,0.0160656329004166,-0.0176357543308208,0.0085138006210356,-0.0357861260922344,Capital Goods,1.0
2020-02-19,1046.7886962890625,1056.7442371259567,1039.5527652525288,1042.1265419351614,147996.0,999.5872222900392,,-1.020429360056014,0.0083266711576335,-0.0044537683397124,0.0095105543957316,-0.0069125039868939,Capital Goods,1.0
2020-02-20,1105.4049072265625,1124.4418193247827,1040.2811749910802,1046.5458334830475,876803.0,1006.1068908691408,,-0.9910102415705706,0.0559962207705322,-0.0532466188260292,0.0172216641827505,-0.0589139163484232,Capital Goods,1.0
2020-02-24,1057.2783203125,1148.0436530729469,1037.3186306953528,1099.4800467669843,556919.0,1009.4432098388672,,-1.015164681785658,-0.0435375187855924,0.0399154372540344,0.0858480979101312,-0.0188783683857697,Capital Goods,1.0
2020-02-25,1079.6661376953125,1097.7803876676917,1040.2325106764854,1064.4657042794502,293474.0,1014.9648895263672,,-1.0039283728929236,0.0211749517158313,-0.0140788275978624,0.0167776401796266,-0.0365239083102145,Capital Goods,1.0
2020-02-26,1106.279052734375,1124.441795727001,1081.0745861839578,1085.8823362221522,445457.0,1021.9823333740236,,-0.9905715132758456,0.0246492078522266,-0.0184372256365231,0.0164178675784678,-0.0227831002386962,Capital Goods,1.0
2020-02-27,1130.026611328125,1138.3310361933325,1078.1121588520468,1103.3652364467796,388225.0,1030.4396850585938,,-0.9786527585689868,0.0214661558808814,-0.0235935814378832,0.007348875488381,-0.0459409114401854,Capital Goods,1.0
2020-02-28,1032.1710205078125,1102.782587494932,1016.922092901175,1087.8249704386974,600707.0,1034.6671508789063,,-1.027765882306641,-0.0865958286639837,0.053919310681193,0.0684107241766771,-0.0147736443899919,Capital Goods,1.0
2020-03-02,1027.1204833984375,1087.8250036938534,1006.2381284168144,1058.6868339520538,322474.0,1038.2098724365237,,-1.030300716054156,-0.004893120431622,0.0307328605200944,0.0591016548463356,-0.0203309692671395,Capital Goods,1.0
2020-03-03,1020.7100219726562,1054.8016539255032,990.6976860073786,1046.0602037548497,281317.0,1041.322802734375,,-1.033518087515312,-0.0062411971422972,0.0248358311728935,0.0333999188985725,-0.0294033910897385,Capital Goods,1.0
2020-03-04,1016.4850463867188,1036.3475169764683,971.2722745796328,1021.0499786518392,296187.0,1043.5931549072266,,-1.0356385769733107,-0.0041392515944657,0.004490899577271,0.0195403470620196,-0.0444795247778636,Capital Goods,1.0
2020-03-05,1021.8270263671876,1032.4624101659776,1006.6265918180818,1028.5773211343087,136221.0,1045.6158325195313,,-1.032957469827715,0.0052553453682941,0.006606103178852,0.0104082036630026,-0.0148757413504186,Capital Goods,1.0
2020-03-06,1001.1387939453124,1033.336490245242,958.1114484678982,966.4158137041824,230695.0,1044.3410339355469,,-1.0433407674025532,-0.0202463155583446,-0.0346834829008003,0.0321610714664686,-0.0429784019335132,Capital Goods,1.0
2020-03-09,981.5191650390624,986.812610683034,953.7893540263182,961.7537983704652,287344.0,1042.0245544433594,,-1.0531877393954858,-0.0195973116064481,-0.0201375249436018,0.0053931149105588,-0.0282519302734559,Capital Goods,1.0
2020-03-11,976.1771240234376,1005.266738605622,959.6169446786034,973.2147556355876,177758.0,1040.4001007080078,,-1.055868877174254,-0.0054426252750881,-0.003034662782959,0.029799524969698,-0.0169643181931771,Capital Goods,1.0
2020-03-12,856.068359375,968.3035427377891,831.4695131729004,944.8295174592972,435592.0,1032.5735260009765,,-1.1161507330263878,-0.1230399296322311,0.1036846615252784,0.1311053984575834,-0.0287346751374607,Capital Goods,1.0
2020-03-13,908.9337768554688,1010.1655670386128,694.4398902877782,788.335988129506,410486.0,1026.2684020996094,,-1.0896179026750938,0.061753733684381,-0.1326805008206216,0.1113742197295866,-0.2359840639983144,Capital Goods,1.0
2020-03-16,803.5940551757812,880.2758899090966,791.4658453999958,856.8996507313877,235769.0,1013.9119903564454,,-1.142487266009116,-0.1158937255518426,0.0663339844443551,0.0954235963287977,-0.015092458309852,Capital Goods,1.0
2020-03-17,815.6734619140625,855.7749205734027,777.577064248183,794.7913250619603,261674.0,1002.3368072509766,,-1.1364246854979625,0.0150317273509931,-0.025601098757216,0.04916361820236,-0.0467054519298474,Capital Goods,1.0
2020-03-18,765.7422485351562,842.8641743484893,760.1671558949988,823.1068588733414,259182.0,989.537435913086,,-1.1614848567206004,-0.0612147087165708,0.0749137329798923,0.1007152549841219,-0.0072806386885697,Capital Goods,1.0
2020-03-19,739.822998046875,759.8247744846913,677.0299732284998,706.1768738090923,422670.0,974.6213653564452,,-1.17449357033366,-0.033848531327433,-0.0454786135692025,0.0270358943836845,-0.0848757405273263,Capital Goods,1.0
2020-03-20,755.0322265625,779.533227611278,741.3879379289193,774.6428058571295,291910.0,960.0335418701172,,-1.1668601513763952,0.0205579287961812,0.0259731685678004,0.0324502719047183,-0.0180711341232415,Capital Goods,1.0
2020-03-23,604.0648803710938,733.5632742674545,604.0648803710938,677.812465423128,315640.0,934.9665405273438,983.5444287109376,-1.2426297409490403,-0.1999482152950321,0.122085536584628,0.2143782863470003,0.0,Capital Goods,1.0
2020-03-24,566.9466552734375,650.3772439687002,562.3985388627508,640.6452920958291,377691.0,910.4499572753906,974.8897241210938,-1.261259151561774,-0.0614474145142381,0.1299921891008366,0.1471577403609945,-0.0080221240717843,Capital Goods,1.0
2020-03-25,623.6265869140625,623.6265869140625,557.5081056337098,562.3985276129529,261703.0,887.6479797363281,966.5760571289062,-1.2328118398366894,0.0999740118641115,-0.0981806430096076,0.0,-0.106022550461698,Capital Goods,1.0
2020-03-26,685.9794311523438,685.9794311523438,630.864402217473,630.864402217473,95426.0,866.6329986572266,959.9319506835938,-1.2015173279054028,0.0999842622920014,-0.0803450168211104,0.0,-0.0803450168211104,Capital Goods,1.0
2020-03-27,724.9072265625,754.5431698834807,701.3353583420767,754.5431698834807,359141.0,846.3770294189453,953.3874829101562,-1.1819797049981562,0.0567477589594243,0.0408823946500214,0.0408823946500214,-0.0325170826785666,Capital Goods,1.0
2020-03-30,723.5379638671875,733.5633293685578,688.6692297321874,704.2207961938155,192651.0,830.9453765869141,946.2454956054688,-1.1826669295871703,-0.0018888799078545,-0.0266982088543425,0.0138560324433929,-0.0481919897452686,Capital Goods,1.0
2020-03-31,725.7875366210938,753.1250082766157,709.1112090916188,743.344164013283,112314.0,815.8787292480469,939.2271691894532,-1.1815378827530214,0.0031091288449919,0.0241897614747206,0.0376659425467564,-0.0229768722774046,Capital Goods,1.0
2020-04-01,718.6474609375,752.0979569383363,704.2696093575976,728.6728253126063,114396.0,800.775601196289,931.6658776855468,-1.1851214431567236,-0.0098376939852596,0.0139503232391968,0.0465464609826895,-0.0200068216495832,Capital Goods,1.0
2020-04-03,720.310302734375,741.3880106219154,709.1112238798005,724.7605750274926,103016.0,785.9668640136719,925.0391857910156,-1.1842868730085956,0.002313849122497,0.0061782710537721,0.0292619830752485,-0.0155475755546763,Capital Goods,1.0
2020-04-07,752.1469116210938,756.3037703654236,728.9174068733681,735.5194766437744,183401.0,772.4828582763672,920.7674047851564,-1.1683082733339805,0.0441984638646199,-0.0221066319895968,0.0055266579973991,-0.0308842652795838,Capital Goods,1.0
2020-04-08,744.0776977539062,775.6209192492247,735.5194593637036,735.5194593637036,172593.0,759.6298034667968,916.1487280273436,-1.1723581625207158,-0.0107282417071899,-0.0115018074268813,0.0423923759447912,-0.0115018074268813,Capital Goods,1.0
2020-04-09,743.0507202148438,766.3780089491868,738.9916461326678,757.0373149994879,125545.0,747.7063812255859,911.1987036132812,-1.1728735962790626,-0.0013802020167551,0.0188232033213022,0.0313939386635655,-0.0054627146865591,Capital Goods,1.0
2020-04-13,721.0438232421875,749.2126416954063,714.0016037044995,746.2783885294974,115347.0,734.9497161865235,906.2349291992188,-1.1839187235430175,-0.0296169512712311,0.0349972698938634,0.0390667218069453,-0.0097667011500389,Capital Goods,1.0
2020-04-15,721.3372802734375,743.3441803495763,718.8920691538666,733.5633358712925,179031.0,728.2131622314453,901.3430712890626,-1.1837714392502487,0.0004069891756793,0.016949152542373,0.0305084745762711,-0.0033898305084745,Capital Goods,1.0
2020-04-16,713.0723876953125,721.8751468979918,704.3674727467375,715.0774486853054,91525.0,718.4200927734375,896.3869274902344,-1.1879195383876116,-0.0114577366291009,0.0028118617753147,0.0123448325227264,-0.0122076174856662,Capital Goods,1.0
2020-04-17,713.9527587890625,737.9647201835595,712.0943744483527,735.5195090497505,190213.0,713.9380279541016,891.7135485839843,-1.1874776855093043,0.0012346167218666,0.0302075312339535,0.033632423292577,-0.0026029514107653,Capital Goods,1.0
2020-04-20,743.7353515625,749.6038575673671,715.0774328140417,718.8919855962173,251413.0,710.3411224365234,887.4629345703125,-1.1725299839845555,0.0417150748516636,-0.0334035028913036,0.0078905836498668,-0.038532414370584,Capital Goods,1.0
2020-04-21,733.856689453125,769.7523977022537,706.5681714013865,732.585191714089,499815.0,708.7468444824219,882.9710400390625,-1.1774880241994583,-0.0132824963726964,-0.0017326240358775,0.048913784891541,-0.0371850777460025,Capital Goods,1.0
2020-04-22,716.3489990234375,749.2126091761737,713.0234883674029,733.5632596372458,159270.0,707.57314453125,877.8764599609375,-1.186275027161943,-0.0238570972797622,0.0240305502447488,0.0458765353166368,-0.004642305162104,Capital Goods,1.0
2020-04-23,727.0100708007812,735.9106740253757,719.038719327044,728.5260895732993,108983.0,706.1720367431641,872.7891918945312,-1.1809243003103918,0.0148825108876782,0.0020852789162166,0.0122427509357478,-0.0109645681592237,Capital Goods,1.0
2020-04-24,703.9273681640625,727.6948076018747,695.4180217808238,727.6948076018747,128005.0,711.1651611328125,866.3350439453125,-1.192509367870592,-0.031750182788106,0.0337640508278587,0.0337640508278587,-0.0120883869104737,Capital Goods,1.0
2020-04-27,692.6304931640625,715.7621534531341,691.114414582916,704.2207694488952,170494.0,717.4493530273437,859.6306787109374,-1.1981792004787524,-0.0160483531553316,0.0167337077983473,0.0333968263271258,-0.0021888706837333,Capital Goods,1.0
2020-04-28,688.8648071289062,699.2325372284495,684.7079485728353,699.2325372284495,124043.0,720.7112640380859,853.2346508789062,-1.2000691753146449,-0.0054367892726667,0.0150504569144045,0.0150504569144045,-0.0060343604623904,Capital Goods,1.0
2020-04-29,674.878173828125,703.2426188151042,670.1344888041416,684.6590169270833,299590.0,720.156201171875,846.4802172851563,-1.207088981196108,-0.0203038871430747,0.0144927536231882,0.0420289855072464,-0.0070289501245471,Capital Goods,1.0
2020-04-30,707.7418212890625,708.6221210949012,695.4179821925118,704.2207414607714,418977.0,719.2979309082032,839.9343286132812,-1.1905949171299737,0.0486956738792193,-0.0049750908062461,0.0012438148762148,-0.0174129021711679,Capital Goods,1.0
2020-05-04,676.7366333007812,697.2764060972216,674.8782490258986,689.5495153090704,177805.0,716.9578643798828,832.4546154785156,-1.2061562317305246,-0.0438086136153565,0.0189333359209393,0.0303512057508363,-0.0027460967582297,Capital Goods,1.0
2020-05-05,661.478515625,692.0925476197953,658.2508488110508,683.6810450504079,142777.0,713.7424133300781,824.7406433105468,-1.2138141878588604,-0.022546611081714,0.0335650046085469,0.0462812189234438,-0.0048794733883376,Capital Goods,1.0
2020-05-06,662.1631469726562,671.8950988122783,638.6891210829314,661.478475944699,158661.0,710.9181976318359,817.5493127441406,-1.2134705755643531,0.0010350016387295,-0.0010339914431776,0.0146972115318038,-0.035450516986706,Capital Goods,1.0
2020-05-07,660.3536376953125,687.4954769657004,657.2726482775005,664.9016938626445,366742.0,707.9203643798828,809.9934973144532,-1.2143787572256934,-0.002732724232112,0.0068873038743377,0.0411019758520829,-0.004665665852262,Capital Goods,1.0
2020-05-08,659.32666015625,677.8124789147566,656.685880074349,673.9001413741231,78417.0,703.2793518066406,802.2442565917969,-1.2148941909840405,-0.0015551932789326,0.0221035824858339,0.02803742041028,-0.004005268164456,Capital Goods,1.0
2020-05-11,659.3755493164062,682.5072070031844,656.4901887155638,672.8731006062059,150204.0,699.0442443847656,793.3236694335938,-1.2148696538129695,7.415013393310084e-05,0.0204702029121233,0.0350811577874845,-0.004375898687529,Capital Goods,1.0
2020-05-12,653.7026977539062,660.9894386171288,647.4918855704246,660.9894386171288,120429.0,694.5768432617188,785.2521569824219,-1.217716823385999,-0.0086033696099001,0.0111468728647738,0.0111468728647738,-0.0095009737680779,Capital Goods,1.0
2020-05-13,686.3707275390625,686.3707275390625,666.2711050632822,683.6809954396932,164232.0,692.8431884765625,777.3862487792969,-1.2013209386373198,0.0499738335139233,-0.0039187744923405,0.0,-0.029283915629453,Capital Goods,1.0
2020-05-14,694.0975952148438,714.9796725801344,673.2154581520209,684.6101649114148,263194.0,691.4812042236329,769.1426196289062,-1.1974428709144245,0.0112575716966914,-0.0136687266586658,0.0300852178558939,-0.0300853038632977,Capital Goods,1.0
2020-05-15,676.6387939453125,703.5850079412301,671.8462160765896,694.0976367673668,202399.0,689.6595245361328,760.07486328125,-1.2062053367058383,-0.0251532369365539,0.0258023083782354,0.0398236315106925,-0.0070829191462383,Capital Goods,1.0
2020-05-18,648.2742309570312,681.626939803265,645.780128051355,681.626939803265,131873.0,686.3755981445313,752.3969274902344,-1.220441337736847,-0.0419198001091461,0.0514484569238484,0.0514484569238484,-0.0038472960771467,Capital Goods,1.0
2020-05-19,643.6773071289062,667.5425898995669,641.1343116178258,667.5425898995669,76307.0,681.3726959228516,744.7280639648437,-1.2227485057472869,-0.0070910173636528,0.0370764706264241,0.0370764706264241,-0.0039507304093465,Capital Goods,1.0
2020-05-20,639.373779296875,661.3806781274407,635.4614417269967,650.328336432041,177879.0,676.648550415039,737.1013391113281,-1.2249084200981293,-0.0066858467501781,0.0171332599019198,0.0344194578244463,-0.006119014724346,Capital Goods,1.0
2020-05-21,624.6046752929688,648.4210663022782,621.0835953244737,647.4918741807899,185650.0,672.0613342285156,729.2637316894532,-1.232320943249413,-0.0230993270010978,0.0366426954410579,0.0381303438020832,-0.0056372936479278,Capital Goods,1.0
2020-05-22,613.5523071289062,639.6182792036359,610.2757484017031,629.3483934229594,197875.0,666.3884460449219,721.0982373046875,-1.2378680593690476,-0.0176949814838936,0.0257452968728457,0.0424836998767135,-0.0053403087057656,Capital Goods,1.0
2020-05-26,619.76318359375,624.0178267150671,616.0953672141552,616.0953672141552,96382.0,662.1802368164062,713.4707250976562,-1.234750858381551,0.0101228149461409,-0.0059180933567667,0.0068649497645958,-0.0059180933567667,Capital Goods,1.0
2020-05-27,628.1257934570312,639.6671770670526,619.7142320685169,622.7952217086327,184474.0,658.9550018310547,706.4028576660156,-1.230553715535219,0.0134932343266825,-0.0084864716652703,0.0183743188549874,-0.0133915236026519,Capital Goods,1.0
2020-05-28,635.5591430664062,642.6013617095781,620.1054236284208,629.0059665554336,248102.0,656.2897186279297,699.590498046875,-1.226822962738265,0.0118341734837283,-0.0103108838610287,0.0110803514039543,-0.0243151555706134,Capital Goods,1.0
2020-05-29,664.5106201171875,667.2981370083791,636.732996984177,636.8307815532388,552940.0,655.7713409423828,695.7593432617188,-1.212292393121718,0.045552766200637,-0.0416544713146455,0.0041948417479016,-0.0418016240705255,Capital Goods,1.0
2020-06-01,697.7164306640625,697.7164306640625,678.7416305421084,678.7905228189438,222131.0,655.2700714111328,691.5349963378907,-1.1956265994912612,0.049970323335117,-0.0271255011539653,0.0,-0.0271955758643873,Capital Goods,1.0
2020-06-02,732.585205078125,732.585205078125,719.2832813081898,727.6947831483644,601623.0,658.0625,690.1148193359375,-1.1781261744463314,0.0499755672671712,-0.006675567423231,0.0,-0.018157510795644,Capital Goods,1.0
2020-06-03,737.915771484375,769.2144716042449,733.563284059449,762.905815421827,583383.0,661.8843627929688,688.5596655273438,-1.1754507957039697,0.0072763773678469,0.0338657132739994,0.0424150036214974,-0.0058983526211544,Capital Goods,1.0
2020-06-04,750.435302734375,762.3190528150488,719.1365999810351,729.6510079372352,483719.0,666.2979705810546,688.2535266113281,-1.1691673193868346,0.0169660708359925,-0.0276963180188987,0.0158358089463179,-0.0417073965461062,Capital Goods,1.0
2020-06-05,756.2548217773438,764.764167454032,738.4536748933879,757.7219482837545,515976.0,671.0930297851562,688.5821630859375,-1.1662465383005929,0.007754857776232,0.0019399896227605,0.0112519555996875,-0.0235385565438376,Capital Goods,1.0
2020-06-08,784.7659301757812,811.3209433395037,755.5701371064094,766.8181067850162,850557.0,677.3649932861329,689.1768371582032,-1.151936987022717,0.0377003988304245,-0.0228702887072899,0.0338381320373761,-0.0372031862581396,Capital Goods,1.0
2020-06-09,757.8197631835938,792.0527163706207,755.1300311474702,792.0527163706207,426837.0,682.2872039794922,692.2519348144531,-1.165461103760951,-0.0343365657912185,0.0451729485692147,0.0451729485692147,-0.0035493031018669,Capital Goods,1.0
2020-06-10,746.6206665039062,762.6612737618143,743.3441078024737,759.1401939722888,226929.0,686.9331024169921,695.8454150390625,-1.17108186202697,-0.0147780477941617,0.0167682573360927,0.0214842797387582,-0.0043885186258977,Capital Goods,1.0
2020-06-11,725.3963012695312,749.2126319438238,723.7824381702736,734.8836719577912,196750.0,688.8843811035156,697.8808093261719,-1.181734241387932,-0.0284272404804427,0.0130788793265914,0.0328321644770053,-0.0022248019412742,Capital Goods,1.0
2020-06-12,729.8955078125,738.4537465975711,689.6473095328364,689.6473095328364,285909.0,690.6742767333984,698.759130859375,-1.1794761170864616,0.0062024117507831,-0.0551424112751256,0.0117252931323281,-0.0551424112751256,Capital Goods,1.0
2020-06-15,727.205810546875,747.012021257802,719.1855058750411,728.7707218351425,141907.0,693.2026275634765,698.8051025390625,-1.1808260597265918,-0.003685044279401,0.0021519510234531,0.0272360457296569,-0.0110289337014543,Capital Goods,1.0
2020-06-16,732.9765014648438,743.2463880603217,710.0893017444782,738.4537504367507,209988.0,697.4377410888671,698.9938732910156,-1.1779297851782486,0.0079354301550878,0.0074726119609029,0.0140112085107144,-0.03122501154488,Capital Goods,1.0
2020-06-17,747.060791015625,766.1823275152037,724.7604804788583,728.6728177553973,408766.0,702.6069152832031,699.4193383789062,-1.170860966220989,0.0192151992903373,-0.0246137576504709,0.025595690109212,-0.0298507307637568,Capital Goods,1.0
2020-06-18,742.268310546875,753.2717605732466,736.4975884318075,747.0608885176168,179189.0,707.7516418457031,699.8917553710937,-1.1732662829157112,-0.006415114441001,0.0064566652013082,0.0148240870181628,-0.0077744422509643,Capital Goods,1.0
2020-06-19,783.6412353515625,802.0292101820838,743.14851720238,747.549897014355,661832.0,715.7034698486328,701.1583740234375,-1.1525014644900329,0.0557385034721548,-0.0460559458959761,0.023464787202363,-0.0516725209476965,Capital Goods,1.0
2020-06-22,788.0914916992188,805.9415316911651,785.4506519252872,793.2264347106005,441931.0,724.4304290771485,701.877265625,-1.1502679079928055,0.0056789461132169,0.0065156686317096,0.0226497052435619,-0.0033509304462069,Capital Goods,1.0
2020-06-23,810.4896240234375,821.444121032947,787.8469473436726,790.292158229283,500249.0,733.9667510986328,703.2055041503907,-1.13902642209394,0.028420725969171,-0.0249200794130961,0.0135159003703577,-0.0279370346129318,Capital Goods,1.0
2020-06-24,782.36962890625,816.7003627925304,777.5769921198344,816.7003627925304,290328.0,741.6789428710938,703.9918823242188,-1.1531396760032504,-0.0346950710825809,0.0438804531999468,0.0438804531999468,-0.0061257960551405,Capital Goods,1.0
2020-06-25,780.4624633789062,795.1826217435073,768.872127354161,781.5872246268124,152111.0,748.9241088867187,705.1802551269532,-1.1540968707403871,-0.0024376783771757,0.0014411471411919,0.018860815292605,-0.0148506002128103,Capital Goods,1.0
2020-06-26,764.959716796875,793.764311734597,762.9546558960975,792.2482929899861,210930.0,753.9465637207031,706.0527038574219,-1.1618776046235937,-0.0198635390034188,0.0356732199015352,0.0376550481093773,-0.0026211326645713,Capital Goods,1.0
2020-06-29,752.5870361328125,773.5669579676293,745.6426012347263,755.8635949181019,234833.0,756.6900939941406,706.8429968261719,-1.1680873775279994,-0.0161742904788121,0.0043537273803253,0.0278770704616739,-0.0092274176469613,Capital Goods,1.0
2020-06-30,772.0020141601562,787.1623225404232,759.9715878366126,759.9715878366126,864733.0,758.6609344482422,708.0039819335938,-1.158343118562033,0.0257976514279439,-0.0155834131296034,0.019637653920838,-0.0155834131296034,Capital Goods,1.0
2020-07-01,780.1690673828125,785.3040106265848,773.5669974979625,773.5669974979625,202629.0,760.7735992431641,708.73265625,-1.154244124399984,0.01057905688438,-0.0084623579181338,0.0065818339363263,-0.0084623579181338,Capital Goods,1.0
2020-07-02,822.8135375976562,849.5641232322176,784.2280943853673,792.2483987567329,1747188.0,764.3925109863281,710.5117932128907,-1.1328411250942605,0.0546605498701719,-0.037147102526003,0.032511115109584,-0.046894516739413,Capital Goods,1.0
2020-07-03,826.4813232421875,842.1306737414479,823.9872199458748,831.1761164524587,661643.0,767.9038360595703,712.7144396972657,-1.131000285866854,0.0044576146076059,0.0056804589265901,0.0189349112426036,-0.003017737033099,Capital Goods,1.0
