Date_Ticker,Close_ALOKINDS.NS,High_ALOKINDS.NS,Low_ALOKINDS.NS,Open_ALOKINDS.NS,Volume_ALOKINDS.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-29,3.25,3.3499999046325684,3.0999999046325684,3.150000095367432,6135467.0,,,-2.53120403444672,0.0,-0.0307692014254056,0.0307692014254057,-0.0461538754976712,Textiles,20.0
2020-01-30,3.299999952316284,3.3499999046325684,3.200000047683716,3.299999952316284,4689194.0,,,-2.5242736219113286,0.0153846007127028,0.0,0.0151515009208376,-0.0303030018416752,Textiles,20.0
2020-01-31,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0.0,,,-2.5242736219113286,0.0,0.0,0.0,0.0,Textiles,20.0
2020-02-03,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0.0,,,-2.5242736219113286,0.0,0.0,0.0,0.0,Textiles,20.0
2020-02-04,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0.0,,,-2.5242736219113286,0.0,0.0,0.0,0.0,Textiles,20.0
2020-02-05,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0.0,,,-2.5242736219113286,0.0,0.0,0.0,0.0,Textiles,20.0
2020-02-06,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0.0,3.0599999904632567,,-2.5242736219113286,0.0,0.0,0.0,0.0,Textiles,20.0
2020-02-07,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0.0,3.0799999833106995,,-2.5242736219113286,0.0,0.0,0.0,0.0,Textiles,20.0
2020-02-10,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0.0,3.1049999833107,,-2.5242736219113286,0.0,0.0,0.0,0.0,Textiles,20.0
2020-02-11,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0.0,3.1299999833106997,,-2.5242736219113286,0.0,0.0,0.0,0.0,Textiles,20.0
2020-02-12,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0.0,3.152499985694885,,-2.5242736219113286,0.0,0.0,0.0,0.0,Textiles,20.0
2020-02-13,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0.0,3.172499978542328,,-2.5242736219113286,0.0,0.0,0.0,0.0,Textiles,20.0
2020-02-14,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0.0,3.197499978542328,,-2.5242736219113286,0.0,0.0,0.0,0.0,Textiles,20.0
2020-02-17,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0.0,3.2274999737739565,,-2.5242736219113286,0.0,0.0,0.0,0.0,Textiles,20.0
2020-02-18,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0.0,3.2524999737739564,,-2.5242736219113286,0.0,0.0,0.0,0.0,Textiles,20.0
2020-02-19,16.850000381469727,17.700000762939453,16.850000381469727,17.700000762939453,1710857.0,3.949999988079071,,-0.6461299741986353,4.1060607954380846,0.0504451253546847,0.0504451253546847,0.0,Textiles,20.0
2020-02-20,16.049999237060547,16.049999237060547,16.049999237060547,16.049999237060547,383712.0,4.602499949932098,,-0.7570168391394106,-0.0474778116497229,0.0,0.0,0.0,Textiles,20.0
2020-02-24,15.25,15.25,15.25,15.25,134852.0,5.207499945163727,,-0.8679034397056764,-0.0498441915943082,0.0,0.0,0.0,Textiles,20.0
2020-02-25,14.5,14.5,14.5,14.5,72567.0,5.767499947547913,,-0.9718597268769916,-0.0491803278688524,0.0,0.0,0.0,Textiles,20.0
2020-02-26,13.800000190734863,13.800000190734863,13.800000190734863,13.800000190734863,47194.0,6.294999957084656,,-1.0688855684661016,-0.048275848914837,0.0,0.0,0.0,Textiles,20.0
2020-02-27,13.149999618530272,13.149999618530272,13.149999618530272,13.149999618530272,145289.0,6.789999938011169,,-1.158981096660261,-0.047101490088456,0.0,0.0,0.0,Textiles,20.0
2020-02-28,12.5,12.5,12.5,12.5,49547.0,7.249999940395355,,-1.2490764926671656,-0.0494296302194814,0.0,0.0,0.0,Textiles,20.0
2020-03-02,11.899999618530272,11.899999618530272,11.899999618530272,11.899999618530272,1027602.0,7.679999923706054,,-1.3322415752791197,-0.0480000305175781,0.0,0.0,0.0,Textiles,20.0
2020-03-03,11.350000381469728,11.350000381469728,11.350000381469728,11.350000381469728,187926.0,8.082499945163727,,-1.4084760801216136,-0.0462184247639896,0.0,0.0,0.0,Textiles,20.0
2020-03-04,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,98308.0,8.457499957084655,,-1.4847107171513625,-0.0484581649559066,0.0,0.0,0.0,Textiles,20.0
2020-03-05,9.75,9.75,9.75,9.75,325161.0,8.779999959468842,,-1.6302495456286548,-0.0972222381658512,0.0,0.0,0.0,Textiles,20.0
2020-03-06,8.800000190734863,8.800000190734863,8.800000190734863,8.800000190734863,253423.0,9.05499997138977,,-1.7619274829415363,-0.0974358778733473,0.0,0.0,0.0,Textiles,20.0
2020-03-09,7.949999809265137,7.949999809265137,7.949999809265137,7.949999809265137,321298.0,9.287499964237211,,-1.879744661277262,-0.0965909503461891,0.0,0.0,0.0,Textiles,20.0
2020-03-11,7.599999904632568,7.599999904632568,7.599999904632568,7.599999904632568,319794.0,9.502499961853028,,-1.9282575820718173,-0.0440251462930438,0.0,0.0,0.0,Textiles,20.0
2020-03-12,7.25,7.25,7.25,7.25,269832.0,9.699999964237213,,-1.976770502866372,-0.0460526196084853,0.0,0.0,0.0,Textiles,20.0
2020-03-13,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,230817.0,9.87999997138977,,-2.025283423660927,-0.048275848914837,0.0,0.0,0.0,Textiles,20.0
2020-03-16,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,234300.0,10.044999969005584,,-2.066865964966904,-0.0434782879113696,0.0,0.0,0.0,Textiles,20.0
2020-03-17,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,191711.0,10.194999980926514,,-2.108448440179254,-0.0454545027625127,0.0,0.0,0.0,Textiles,20.0
2020-03-18,6.0,6.0,6.0,6.0,157576.0,10.3299999833107,,-2.150030981485231,-0.0476190764527373,0.0,0.0,0.0,Textiles,20.0
2020-03-19,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,299339.0,10.449999976158145,,-2.191613522791208,-0.0500000317891438,0.0,0.0,0.0,Textiles,20.0
2020-03-20,5.449999809265137,5.449999809265137,5.449999809265137,5.449999809265137,263152.0,9.879999947547912,,-2.22626561851498,-0.0438596505904499,0.0,0.0,0.0,Textiles,20.0
2020-03-23,5.199999809265137,5.199999809265137,5.199999809265137,5.199999809265137,156005.0,9.337499976158142,6.144999971389771,-2.2609177142387518,-0.0458715612384047,0.0,0.0,0.0,Textiles,20.0
2020-03-24,4.949999809265137,4.949999809265137,4.949999809265137,4.949999809265137,379792.0,8.822499966621399,6.185999965667724,-2.2955698099625232,-0.0480769248403741,0.0,0.0,0.0,Textiles,20.0
2020-03-25,4.75,4.75,4.75,4.75,304519.0,8.3349999666214,6.224999966621399,-2.3232914601040897,-0.0404040034286038,0.0,0.0,0.0,Textiles,20.0
2020-03-26,4.550000190734863,4.550000190734863,4.550000190734863,4.550000190734863,393649.0,7.872499966621399,6.259999971389771,-2.351013110245656,-0.0421052230031866,0.0,0.0,0.0,Textiles,20.0
2020-03-27,4.349999904632568,4.349999904632568,4.349999904632568,4.349999904632568,810631.0,7.432499980926513,6.28999997138977,-2.3787348264808497,-0.0439561049930402,0.0,0.0,0.0,Textiles,20.0
2020-03-30,4.150000095367432,4.150000095367432,4.150000095367432,4.150000095367432,605794.0,7.014999985694885,6.314999971389771,-2.406456476622416,-0.0459769686551361,0.0,0.0,0.0,Textiles,20.0
2020-03-31,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,1075590.0,6.617500007152557,6.337999973297119,-2.4341781598107963,-0.0481927814669142,0.0,0.0,0.0,Textiles,20.0
2020-04-01,4.099999904632568,4.099999904632568,3.799999952316284,3.799999952316284,25847805.0,6.254999983310699,6.365999970436096,-2.4133869222046216,0.0379746468704,-0.0731707217791189,0.0,-0.0731707217791189,Textiles,20.0
2020-04-03,4.300000190734863,4.300000190734863,4.300000190734863,4.300000190734863,3941656.0,5.929999983310699,6.395999975204468,-2.385665205969428,0.0487805587205784,0.0,0.0,0.0,Textiles,20.0
2020-04-07,4.5,4.5,4.5,4.5,1360533.0,5.6674999833107,6.427999973297119,-2.357943555827861,0.0465115814869201,0.0,0.0,0.0,Textiles,20.0
2020-04-08,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,1698607.0,5.462499964237213,6.461999969482422,-2.3302219056862947,0.0444444020589192,0.0,0.0,0.0,Textiles,20.0
2020-04-09,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,718585.0,5.309999978542328,6.496999969482422,-2.302500189451101,0.0425532540890817,0.0,0.0,0.0,Textiles,20.0
2020-04-13,5.099999904632568,5.099999904632568,4.699999809265137,5.099999904632568,24939587.0,5.184999978542328,6.532999968528747,-2.2747785393095348,0.0408162868107331,0.0,0.0,-0.0784313927151435,Textiles,20.0
2020-04-15,5.349999904632568,5.349999904632568,5.300000190734863,5.349999904632568,5358992.0,5.089999973773956,6.574999966621399,-2.240126443585763,0.0490196087597792,0.0,0.0,-0.0093457410820531,Textiles,20.0
2020-04-16,5.599999904632568,5.599999904632568,5.599999904632568,5.599999904632568,419768.0,5.024999964237213,6.621999964714051,-2.205474347861992,0.0467289727955929,0.0,0.0,0.0,Textiles,20.0
2020-04-17,5.849999904632568,5.849999904632568,5.849999904632568,5.849999904632568,507807.0,4.987499964237213,6.672999963760376,-2.1708222521382194,0.0446428579031204,0.0,0.0,0.0,Textiles,20.0
2020-04-20,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,449546.0,4.977499949932098,6.728999962806702,-2.1361701564144475,0.0427350434317147,0.0,0.0,0.0,Textiles,20.0
2020-04-21,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,822875.0,4.99749995470047,6.790999965667725,-2.0945876151084706,0.0491803599057488,0.0,0.0,0.0,Textiles,20.0
2020-04-22,6.699999809265137,6.699999809265137,6.699999809265137,6.699999809265137,803868.0,5.04749995470047,6.858999962806702,-2.053005139896121,0.0468749545980251,0.0,0.0,0.0,Textiles,20.0
2020-04-23,7.0,7.0,7.0,7.0,378854.0,5.1249999642372135,6.932999963760376,-2.011422598590144,0.0447761491455576,0.0,0.0,0.0,Textiles,20.0
2020-04-24,7.349999904632568,7.349999904632568,7.349999904632568,7.349999904632568,444346.0,5.232499969005585,7.013999962806702,-1.962909677795589,0.0499999863760812,0.0,0.0,0.0,Textiles,20.0
2020-04-27,7.0,7.699999809265137,7.0,7.699999809265137,26397753.0,5.334999978542328,7.087999963760376,-2.011422598590144,-0.0476190352617514,0.0999999727521623,0.0999999727521623,0.0,Textiles,20.0
2020-04-28,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,3490080.0,5.429999983310699,7.154999966621399,-2.0599355193846987,-0.0499999863760812,0.0,0.0,0.0,Textiles,20.0
2020-04-29,6.949999809265137,6.949999809265137,6.349999904632568,6.349999904632568,21106363.0,5.549999964237213,7.227999963760376,-2.018353044172349,0.0451127382850254,-0.0863309238991202,0.0,-0.0863309238991202,Textiles,20.0
2020-04-30,7.25,7.25,6.75,7.25,13663283.0,5.694999969005584,7.30699996471405,-1.976770502866372,0.0431654962543925,0.0,0.0,-0.0689655172413793,Textiles,20.0
2020-05-04,7.599999904632568,7.599999904632568,7.599999904632568,7.599999904632568,3303523.0,5.867499959468842,7.392999963760376,-1.9282575820718173,0.048275848914837,0.0,0.0,0.0,Textiles,20.0
2020-05-05,7.949999809265137,7.949999809265137,7.949999809265137,7.949999809265137,1320366.0,6.067499947547913,7.485999960899353,-1.879744661277262,0.0460526196084853,0.0,0.0,0.0,Textiles,20.0
2020-05-06,8.300000190734863,8.300000190734863,8.300000190734863,8.300000190734863,755968.0,6.277499961853027,7.585999965667725,-1.83123167438908,0.044025206272562,0.0,0.0,0.0,Textiles,20.0
2020-05-07,8.699999809265137,8.699999809265137,8.699999809265137,8.699999809265137,1087846.0,6.497499942779541,7.693999962806702,-1.775788374105947,0.0481927240166555,0.0,0.0,0.0,Textiles,20.0
2020-05-08,9.100000381469728,9.100000381469728,9.100000381469728,9.100000381469728,769586.0,6.727499961853027,7.538999962806701,-1.7203449416355594,0.045977078272876,0.0,0.0,0.0,Textiles,20.0
2020-05-11,9.550000190734863,9.550000190734863,9.550000190734863,9.550000190734863,599900.0,6.969999980926514,7.408999981880188,-1.6579711957702212,0.0494505264177206,0.0,0.0,0.0,Textiles,20.0
2020-05-12,10.0,10.0,10.0,10.0,849495.0,7.224999976158142,7.303999981880188,-1.595597449904883,0.0471203979348307,0.0,0.0,0.0,Textiles,20.0
2020-05-13,10.5,10.5,10.5,10.5,644858.0,7.494999980926513,7.223999981880188,-1.5262932584573394,0.05,0.0,0.0,0.0,Textiles,20.0
2020-05-14,11.0,11.0,11.0,11.0,667327.0,7.777499985694885,7.167999978065491,-1.456989067009796,0.0476190476190476,0.0,0.0,0.0,Textiles,20.0
2020-05-15,11.550000190734863,11.550000190734863,11.550000190734863,11.550000190734863,719656.0,8.075,7.135999989509583,-1.3807544299800472,0.050000017339533,0.0,0.0,0.0,Textiles,20.0
2020-05-18,12.100000381469728,12.100000381469728,12.100000381469728,12.100000381469728,729309.0,8.387500023841858,7.127999997138977,-1.3045197929502983,0.0476190633465149,0.0,0.0,0.0,Textiles,20.0
2020-05-19,12.699999809265137,12.699999809265137,12.699999809265137,12.699999809265137,575256.0,8.717500019073487,7.144000000953675,-1.2213548425255991,0.0495867280065764,0.0,0.0,0.0,Textiles,20.0
2020-05-20,13.300000190734863,13.300000190734863,12.100000381469728,13.300000190734863,58164209.0,9.062500023841858,7.182999997138977,-1.138189759913645,0.0472441252347108,0.0,0.0,-0.0902255482748856,Textiles,20.0
2020-05-21,13.949999809265137,13.949999809265137,13.300000190734863,13.949999809265137,15230041.0,9.425000023841855,7.245999989509582,-1.0480943639067404,0.0488721510683195,0.0,0.0,-0.0465949553704341,Textiles,20.0
2020-05-22,14.600000381469728,14.600000381469728,14.25,14.600000381469728,6739340.0,9.805000042915344,7.342999997138977,-0.9579988357125808,0.0465950237341853,0.0,0.0,-0.023972628241431,Textiles,20.0
2020-05-26,15.300000190734863,15.300000190734863,15.300000190734863,15.300000190734863,958356.0,10.202500057220458,7.472999997138977,-0.8609729941234711,0.0479451911627053,0.0,0.0,0.0,Textiles,20.0
2020-05-27,16.049999237060547,16.049999237060547,16.049999237060547,16.049999237060547,848135.0,10.655000019073489,7.634999985694885,-0.7570168391394106,0.0490195449003887,0.0,0.0,0.0,Textiles,20.0
2020-05-28,16.850000381469727,16.850000381469727,16.850000381469727,16.850000381469727,653177.0,11.1650000333786,7.819999995231629,-0.6461299741986353,0.0498443104322349,0.0,0.0,0.0,Textiles,20.0
2020-05-29,17.649999618530273,17.649999618530273,17.649999618530273,17.649999618530273,1074541.0,11.700000023841858,8.027999987602234,-0.5352433736323695,0.0474776984539609,0.0,0.0,0.0,Textiles,20.0
2020-06-01,18.5,18.5,18.5,18.5,675691.0,12.262500023841858,8.259999985694884,-0.4174261952966437,0.0481586628804985,0.0,0.0,0.0,Textiles,20.0
2020-06-02,19.399999618530277,19.399999618530277,19.399999618530277,19.399999618530277,451863.0,12.852500009536744,8.51599997997284,-0.2926787035659673,0.0486486280286634,0.0,0.0,0.0,Textiles,20.0
2020-06-03,20.350000381469727,20.350000381469727,20.350000381469727,20.350000381469727,443009.0,13.472500038146972,8.796999983787536,-0.1610006340658308,0.048969112454623,0.0,0.0,0.0,Textiles,20.0
2020-06-04,21.350000381469727,21.350000381469727,21.350000381469727,21.350000381469727,411093.0,14.125000047683717,9.10399999141693,-0.0223922511707439,0.0491400482188972,0.0,0.0,0.0,Textiles,20.0
2020-06-05,22.399999618530277,22.399999618530277,22.399999618530277,22.399999618530277,466308.0,14.810000038146972,9.437999987602234,0.1231464451192935,0.0491802912552578,0.0,0.0,0.0,Textiles,20.0
2020-06-08,23.5,23.5,23.5,23.5,468682.0,15.530000019073489,9.798999991416933,0.2756157191787912,0.0491071607233313,0.0,0.0,0.0,Textiles,20.0
2020-06-09,24.649999618530277,24.649999618530277,24.649999618530277,24.649999618530277,791456.0,16.284999990463255,10.187999987602234,0.4350153066332393,0.0489361539800116,0.0,0.0,0.0,Textiles,20.0
2020-06-10,25.850000381469727,25.850000381469727,25.850000381469727,25.850000381469727,400705.0,17.07750000953674,10.605999999046324,0.6013454718571475,0.0486815732864097,0.0,0.0,0.0,Textiles,20.0
2020-06-11,27.100000381469727,27.100000381469727,27.100000381469727,27.100000381469727,1901867.0,17.90750002861023,11.05300000667572,0.7746059504760062,0.0483558987061388,0.0,0.0,0.0,Textiles,20.0
2020-06-12,28.450000762939453,28.450000762939453,26.149999618530277,28.450000762939453,18752643.0,18.780000066757204,11.531000018119812,0.9617273202592757,0.0498155115301334,0.0,0.0,-0.0808436232945655,Textiles,20.0
2020-06-15,29.850000381469727,29.850000381469727,29.850000381469727,29.850000381469727,537102.0,19.695000076293944,12.041000027656557,1.1557790034374953,0.0492091241120102,0.0,0.0,0.0,Textiles,20.0
2020-06-16,31.299999237060547,31.299999237060547,31.299999237060547,31.299999237060547,409842.0,20.655000019073487,12.584000010490415,1.3567610000106658,0.0485761754459122,0.0,0.0,0.0,Textiles,20.0
2020-06-17,32.849998474121094,32.849998474121094,32.849998474121094,32.849998474121094,287000.0,21.662499952316285,13.161999979019164,1.5716038877482468,0.0495207436051717,0.0,0.0,0.0,Textiles,20.0
2020-06-18,34.45000076293945,34.45000076293945,34.45000076293945,34.45000076293945,228972.0,22.719999980926517,13.768999996185302,1.7933776176297973,0.0487063124243011,0.0,0.0,0.0,Textiles,20.0
2020-06-19,36.150001525878906,36.150001525878906,36.150001525878906,36.150001525878906,1357238.0,23.8300000667572,14.406000022888184,2.029011974301249,0.0493469005889914,0.0,0.0,0.0,Textiles,20.0
2020-06-22,37.95000076293945,37.95000076293945,37.95000076293945,37.95000076293945,278070.0,24.997500085830687,15.075000038146973,2.278506957762602,0.0497925079137817,0.0,0.0,0.0,Textiles,20.0
2020-06-23,39.79999923706055,39.79999923706055,39.79999923706055,39.79999923706055,285318.0,26.22250003814697,15.77700002670288,2.534932254618905,0.0487483119085397,0.0,0.0,0.0,Textiles,20.0
2020-06-24,41.75,41.75,41.75,41.75,336514.0,27.507500076293944,16.514000024795532,2.805218707014129,0.0489949949829062,0.0,0.0,0.0,Textiles,20.0
2020-06-25,43.79999923706055,43.79999923706055,43.79999923706055,43.79999923706055,1405124.0,28.855000019073486,17.28800001144409,3.0893657861992527,0.0491017781331867,0.0,0.0,0.0,Textiles,20.0
2020-06-26,45.95000076293945,45.95000076293945,45.95000076293945,45.95000076293945,298135.0,30.270000076293947,18.10000002861023,3.3873740209232976,0.0490867936833141,0.0,0.0,0.0,Textiles,20.0
2020-06-29,48.20000076293945,48.20000076293945,48.20000076293945,48.20000076293945,407904.0,31.75500011444092,18.95200004577637,3.699242882437243,0.0489662668692427,0.0,0.0,0.0,Textiles,20.0
2020-06-30,50.59999847412109,50.59999847412109,50.59999847412109,50.59999847412109,393573.0,33.31500005722046,19.84700001716614,4.031902684136041,0.0497924828463276,0.0,0.0,0.0,Textiles,20.0
2020-07-01,53.09999847412109,53.09999847412109,53.09999847412109,53.09999847412109,260917.0,34.95249996185303,20.78699998855591,4.378423641373758,0.0494071161144125,0.0,0.0,0.0,Textiles,20.0
2020-07-02,55.75,55.75,55.75,55.75,985753.0,36.67249994277954,21.77399998664856,4.745736067545346,0.049905868211473,0.0,0.0,0.0,Textiles,20.0
2020-07-03,53.0,58.5,53.0,58.5,23093714.0,38.20249996185303,22.699999990463255,4.364563014583857,-0.0493273542600896,0.1037735849056604,0.1037735849056604,0.0,Textiles,20.0
2020-07-06,50.34999847412109,50.34999847412109,50.34999847412109,50.34999847412109,4839705.0,39.54499988555908,23.56699995994568,3.997250588412269,-0.050000028790168,0.0,0.0,0.0,Textiles,20.0
2020-07-07,47.84999847412109,47.84999847412109,47.84999847412109,47.84999847412109,1206419.0,40.70499982833862,24.376999931335448,3.650729631174552,-0.0496524344739543,0.0,0.0,0.0,Textiles,20.0
2020-07-08,45.5,45.5,45.5,45.5,1011064.0,41.687499809265134,25.14699993133545,3.3250001428707048,-0.0491117774098164,0.0,0.0,0.0,Textiles,20.0
2020-07-09,43.25,43.25,43.25,43.25,1497591.0,42.49499979019165,25.8789999294281,3.013131281356759,-0.0494505494505494,0.0,0.0,0.0,Textiles,20.0
2020-07-10,41.09999847412109,45.400001525878906,41.09999847412109,41.09999847412109,120276259.0,43.127499675750734,26.56199990272522,2.7151230466327143,-0.0497110179393966,0.0,0.1046229491824759,0.0,Textiles,20.0
2020-07-13,39.04999923706055,42.0,39.04999923706055,40.45000076293945,34487141.0,43.58749961853027,27.19799988746643,2.4309759674475897,-0.0498783287875629,0.0358515122466438,0.0755441951491702,0.0,Textiles,20.0
2020-07-14,37.09999847412109,37.09999847412109,37.09999847412109,37.09999847412109,1926017.0,43.8774995803833,27.7879998588562,2.160689515052366,-0.049936000026571,0.0,0.0,0.0,Textiles,20.0
2020-07-15,35.25,36.650001525878906,35.25,35.25,26022160.0,43.99749965667725,28.333999862670897,1.9042642181960632,-0.0498651900325966,0.0,0.0397163553440824,0.0,Textiles,20.0
2020-07-16,33.5,33.5,33.5,33.5,701077.0,43.94999961853027,28.8379998588562,1.6616995481296608,-0.0496453900709219,0.0,0.0,0.0,Textiles,20.0
2020-07-17,31.850000381469727,31.850000381469727,31.850000381469727,31.850000381469727,973852.0,43.73499956130981,29.30099987030029,1.4329957692276694,-0.0492537199561275,0.0,0.0,0.0,Textiles,20.0
2020-07-20,30.299999237060547,30.299999237060547,30.299999237060547,30.299999237060547,3712381.0,43.35249948501587,29.72499984741211,1.2181526171155788,-0.0486656554425339,0.0,0.0,0.0,Textiles,20.0
2020-07-21,28.799999237060547,28.799999237060547,28.799999237060547,28.799999237060547,1733071.0,42.80249948501587,30.109999828338623,1.0102400427729483,-0.0495049517415604,0.0,0.0,0.0,Textiles,20.0
2020-07-22,27.399999618530277,27.399999618530277,27.399999618530277,27.399999618530277,1323765.0,42.08499946594238,30.45799982070923,0.8161883595947285,-0.0486110991533888,0.0,0.0,0.0,Textiles,20.0
2020-07-23,26.049999237060547,26.049999237060547,26.049999237060547,26.049999237060547,1574215.0,41.19749946594239,30.76899980545044,0.6290669898114591,-0.0492700876009041,0.0,0.0,0.0,Textiles,20.0
2020-07-24,27.350000381469727,27.350000381469727,25.450000762939453,25.450000762939453,30078211.0,40.2674994468689,31.095999813079835,0.8092580461997779,0.049904076102993,-0.0694698205495297,0.0,-0.0694698205495297,Textiles,20.0
2020-07-27,28.700000762939453,28.700000762939453,28.700000762939453,28.700000762939453,488929.0,39.292499446868895,31.438999824523925,0.9963794159830472,0.049360159511529,0.0,0.0,0.0,Textiles,20.0
2020-07-28,30.100000381469727,30.100000381469727,27.299999237060547,30.100000381469727,74793648.0,38.26749954223633,31.798999824523925,1.1904310991612672,0.0487804732165061,0.0,0.0,-0.0930232926552694,Textiles,20.0
2020-07-29,31.600000381469727,31.600000381469727,30.299999237060547,31.200000762939453,5849323.0,37.19249963760376,32.17699983596802,1.3983436735038977,0.0498338864116239,-0.0126582156234666,0.0,-0.0411392762251833,Textiles,20.0
2020-07-30,33.150001525878906,33.150001525878906,33.150001525878906,33.150001525878906,796677.0,36.06249971389771,32.573999862670895,1.6131868256159885,0.0490506685347416,0.0,0.0,0.0,Textiles,20.0
2020-07-31,34.79999923706055,34.79999923706055,33.20000076293945,34.79999923706055,41064476.0,35.15249967575073,32.9909998512268,1.84189034014347,0.0497736843207549,0.0,0.0,-0.0459769686551361,Textiles,20.0
2020-08-03,36.5,36.5,35.54999923706055,36.400001525878906,5611044.0,34.45999975204468,33.42899984359741,2.0775246968149217,0.0488505977071695,-0.0027396842224957,0.0,-0.0260274181627246,Textiles,20.0
2020-08-04,38.29999923706055,38.29999923706055,38.29999923706055,38.29999923706055,366591.0,33.98249979019165,33.88899982452393,2.3270196802762744,0.0493150475906999,0.0,0.0,0.0,Textiles,20.0
2020-08-05,40.20000076293945,40.20000076293945,40.20000076293945,40.20000076293945,601273.0,33.717499828338624,34.3719998550415,2.590375819276548,0.0496083959197678,0.0,0.0,0.0,Textiles,20.0
