Date_Ticker,Close_TORNTPOWER.NS,High_TORNTPOWER.NS,Low_TORNTPOWER.NS,Open_TORNTPOWER.NS,Volume_TORNTPOWER.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-27,289.3140563964844,293.75547557906305,284.5173019926823,286.7380115839716,1121878.0,,,-0.8378900935506405,0.010549310077935,-0.0089039739188561,0.0153515499312346,-0.0165797488844734,Power,16.0
2020-01-28,288.6034240722656,292.6007014890789,284.91705143174784,288.6922578809604,974154.0,,,-0.839450240636154,-0.0024562661526714,0.0003078058029988,0.0138504157726568,-0.0127731424267326,Power,16.0
2020-01-29,289.7137451171875,292.2453592741953,288.47015326533415,289.5805079738228,821496.0,,,-0.8370126029391584,0.0038472206228705,-0.0004598923786334,0.0087383294706429,-0.0042924848158319,Power,16.0
2020-01-30,283.8066711425781,291.8012252592705,281.85243595963425,289.5805157824115,646769.0,,,-0.8499811999636911,-0.0203893466366947,0.0203442879499218,0.0281690140845072,-0.0068857972051055,Power,16.0
2020-01-31,275.1903076171875,286.42711926030853,273.9911461859156,283.7178374327109,1109871.0,,,-0.8688978661266643,-0.0303599752983324,0.030987754944429,0.040832875766658,-0.0043575714626549,Power,16.0
2020-02-03,268.66143798828125,271.7260007401824,266.26306095786344,271.7260007401824,287913.0,,,-0.8832315751011816,-0.023724925799307,0.0114067831053401,0.0114067831053401,-0.0089271353878572,Power,16.0
2020-02-04,270.7044982910156,274.47970458383537,269.94945161079744,269.94945161079744,1109780.0,,,-0.8787461689801698,0.007604590811516,-0.0027891914799527,0.0139458572600492,-0.0027891914799527,Power,16.0
2020-02-05,282.6074523925781,286.0273500430066,253.9158998620057,270.9265272146491,2256587.0,,,-0.8526140067949348,0.0439702855944656,-0.0413326863075877,0.0121012295375628,-0.1015244017369936,Power,16.0
2020-02-06,274.83502197265625,283.7178606085422,272.9696204374658,282.4742686211726,1367568.0,277.4576644897461,,-0.8696778726700616,-0.0275025670912774,0.027795753953353,0.0323206211935016,-0.0067873501775769,Power,16.0
2020-02-07,271.5927734375,275.36797960956665,269.54973152886623,274.4796958043745,779732.0,277.8107574462891,,-0.8767960186229575,-0.011797071973887,0.0106295993458709,0.0139002452984464,-0.0075224457660465,Power,16.0
2020-02-10,271.7704162597656,273.32491277710113,268.0396137748532,272.8807709150053,356384.0,277.9995162963868,,-0.876406015351259,0.0006540778681893,0.0040856347446529,0.0057198886425138,-0.0137277726408102,Power,16.0
2020-02-11,271.41510009765625,277.01130421707103,268.5726082460707,275.10149949791963,1299915.0,278.2482330322265,,-0.8771860888940157,-0.001307412951709,0.0135821455730982,0.0206186174512812,-0.010472858181298,Power,16.0
2020-02-12,269.7273864746094,273.85790096837616,267.81758161278947,272.08133326281865,778356.0,278.301530456543,,-0.8808913544729111,-0.0062182009123281,0.0087271330470954,0.0153136637245236,-0.0070805003777385,Power,16.0
2020-02-13,289.26959228515625,295.62081555566806,277.6330699589756,279.8093759485494,10279321.0,279.20535736083986,,-0.8379877116174442,0.0724516930444749,-0.0327038049933749,0.0219560694933012,-0.0402272573285531,Power,16.0
2020-02-14,285.583251953125,291.3570968604199,283.80668428934194,288.603411559902,2613447.0,279.5806594848633,,-0.8460808322499072,-0.0127436150578776,0.0105754086982405,0.0202177293934682,-0.0062208398133748,Power,16.0
2020-02-17,292.3785705566406,293.44452182581387,283.67340125537106,287.3597731398393,2533917.0,280.2624145507813,,-0.8311621518675217,0.02379452771492,-0.0171654078725617,0.003645791369538,-0.0297736228913643,Power,16.0
2020-02-18,285.058837890625,295.9234720672231,281.74419468637325,294.312189908069,2666620.0,280.5559783935547,,-0.8472321492437002,-0.0250351202281345,0.0324612002417354,0.0381136549106635,-0.0116279264617066,Power,16.0
2020-02-19,291.82623291015625,293.9439068256347,286.07165368490894,286.3478622483082,1072964.0,281.1146270751953,,-0.832374773275265,0.0237403445183757,-0.0187727148694498,0.0072566262955888,-0.0197191978523019,Power,16.0
2020-02-20,289.1560363769531,296.15360914164927,288.3273827294885,289.1100109904099,1808533.0,281.3754333496093,,-0.8382370162341752,-0.0091499537467051,-0.0001591714533092,0.0241999885334363,-0.0028657663794519,Power,16.0
2020-02-24,285.65728759765625,293.48351465512627,284.2301633148233,289.9386885446841,936902.0,281.3436050415039,,-0.8459182918037397,-0.0120998642225673,0.0149878933005138,0.0273972602739724,-0.0049959316453463,Power,16.0
2020-02-25,284.73651123046875,289.8005397244625,282.80296745851166,288.0971790658688,933492.0,281.11472778320314,,-0.8479397964788283,-0.0032233603242932,0.0118027288487772,0.0177849636216651,-0.0067906422102365,Power,16.0
2020-02-26,279.7646484375,285.749411242554,278.5216536198206,285.15094058175526,816525.0,280.6727890014648,,-0.8588551981312248,-0.0174612759406343,0.0192529405496297,0.0213921338470719,-0.0044430017324261,Power,16.0
2020-02-27,283.5396423339844,287.17651959022027,276.2198062294902,281.1917571219147,1499828.0,280.3640838623047,,-0.8505674443593899,0.013493462871624,-0.0082806241580289,0.0128266976225919,-0.0258159178174883,Power,16.0
2020-02-28,278.9359130859375,281.09961191208305,273.82583101722275,279.9026709402355,1871232.0,280.1205459594727,,-0.8606746327380361,-0.0162366334744264,0.0034658780348595,0.0077569747194186,-0.0183199144641528,Power,16.0
2020-03-02,284.7825927734375,289.3862559485563,279.07406729540827,280.731374799039,1992380.0,280.6001602172852,,-0.8478386274459706,0.0209606558826245,-0.0142256516978251,0.0161655357172105,-0.020045205089381,Power,16.0
2020-03-03,293.34539794921875,296.47588301978425,287.2685574601636,292.792952795936,1668834.0,281.83435821533203,,-0.8290395451589347,0.0300678671838397,-0.001883258292596,0.0106716692760504,-0.0207156496455659,Power,16.0
2020-03-04,289.8927001953125,296.47593347100246,283.953962959353,294.08202279842453,1532681.0,282.79376831054685,,-0.8366197186950008,-0.0117700764288245,0.0144512869771797,0.0227092067901488,-0.0204859840622351,Power,16.0
2020-03-05,291.18170166015625,296.0155480908782,288.6036614698501,292.700904918677,1027384.0,283.2224807739258,,-0.8337897997480833,0.0044464778311951,0.0052173720046935,0.0166007905138338,-0.0088537163414031,Power,16.0
2020-03-06,289.80059814453125,292.37863829449066,281.09966346599026,285.42711810899027,974178.0,283.9707595825195,,-0.8368219227619974,-0.0047430985798582,-0.0150913423351866,0.0088959103827441,-0.0300238672185265,Power,16.0
2020-03-09,284.6905517578125,289.0179784318002,279.16615575810226,289.0179784318002,1798464.0,284.6256484985352,,-0.848040697514248,-0.017632973911842,0.0152004576452156,0.0152004576452156,-0.0194049151459366,Power,16.0
2020-03-11,282.9871520996094,289.61640953577626,280.8234250085267,285.8874539840903,1646289.0,285.18648529052734,,-0.8517804007639308,-0.0059833375139622,0.0102488818413213,0.0234260014526506,-0.0076460258885571,Power,16.0
2020-03-12,266.9203796386719,275.3911309414748,257.897211245341,269.86673524795884,2498085.0,284.9617492675781,,-0.8870539555604977,-0.0567756251184227,0.0110383314053255,0.0317351238383134,-0.0338047188661483,Power,16.0
2020-03-13,266.5981140136719,274.2402114792497,213.5639244996022,241.78438721687291,2465620.0,284.80528564453124,,-0.8877614687969069,-0.0012073473948907,-0.0930754026096614,0.028665234537953,-0.1989293499328729,Power,16.0
2020-03-16,255.27313232421875,267.7030233481212,248.13745414383035,254.58258282289088,2066170.0,283.1054626464844,,-0.9126247301124114,-0.0424796016706717,-0.0027051397655544,0.0486925157799817,-0.0279531109107302,Power,16.0
2020-03-17,259.048095703125,268.62370812808854,251.40599905836015,256.88436869832634,1066909.0,281.7787048339844,,-0.904337043339936,0.0147879384897887,-0.0083526072597667,0.0369646123009428,-0.0295006864421147,Power,16.0
2020-03-18,256.19384765625,264.2502579599057,253.01730892568267,264.2502579599057,1306678.0,279.96946868896487,,-0.9106033594360416,-0.011018216671803,0.0314465408805033,0.0314465408805033,-0.0123989657036162,Power,16.0
2020-03-19,252.7410888671875,263.23743447912466,240.81759092165584,251.35999002091876,1547750.0,278.353581237793,,-0.9181836669708268,-0.0134771338993872,-0.0054644808743168,0.0415300324097791,-0.047176729351662,Power,16.0
2020-03-20,264.0200500488281,271.2017524637535,242.3828358338413,256.42400676058804,2575407.0,276.96327209472656,,-0.893421440689461,0.0446265434409344,-0.0287707061900611,0.0272013523730383,-0.0819529206625981,Power,16.0
2020-03-23,229.7227783203125,252.2807264920466,224.42856599429328,249.0581624675132,793699.0,273.9916091918945,276.9352734375,-0.9687188718711028,-0.1299040422201747,0.0841683366733467,0.0981963927855711,-0.0230460921843687,Power,16.0
2020-03-24,249.1962738037109,253.15544086242457,239.39047718488217,239.39047718488217,1926162.0,272.16855850219724,276.6285806274414,-0.9259660780735692,0.0847695453876397,-0.0393496919883828,0.0158877458249324,-0.0393496919883828,Power,16.0
2020-03-25,254.85874938964844,261.3038770067128,247.81515125641917,249.93285290399905,867802.0,270.67467041015624,276.3658508300781,-0.9135344809154968,0.0227229544788369,-0.019327947333361,0.0252890184563001,-0.0276372624055393,Power,16.0
2020-03-26,264.0660400390625,269.72856675554675,249.01208783725664,255.9636061904293,1456208.0,269.8897399902344,276.3183563232422,-0.8933204726546818,0.0361270337842599,-0.0306833618114418,0.0214436006827936,-0.0570082855015321,Power,16.0
2020-03-27,250.30113220214844,275.1148558668398,243.99410904670765,275.1148558668398,1554871.0,268.2278144836426,275.9511502075195,-0.9235404332619256,-0.0521267628161419,0.0991354831134014,0.0991354831134014,-0.0251977412165562,Power,16.0
2020-03-30,252.32676696777344,253.98410256716852,246.572188008478,249.47251828278692,708274.0,266.8973571777344,275.5738244628906,-0.9190932837751932,0.0080927910625232,-0.0113117158329502,0.0065682116063683,-0.022806058304668,Power,16.0
2020-03-31,256.930419921875,260.15298401097914,248.50572228006573,256.88439453144224,946099.0,265.50474853515624,275.150888671875,-0.908986262894946,0.0182448061671139,-0.0001791356214135,0.0125425556463265,-0.0327898021743433,Power,16.0
2020-04-01,258.6798400878906,261.7182464857807,254.3523855468669,257.8051328619828,622792.0,263.77147064208987,274.7496160888672,-0.9051455246111244,0.0068089258039105,-0.0033814278902084,0.0117458182936007,-0.0167289980523931,Power,16.0
2020-04-03,256.83837890625,259.8307599599056,251.0377464661996,258.7718949544034,369937.0,262.1187545776367,274.30263244628907,-0.9091883329632232,-0.0071186884181425,0.0075281430150249,0.011650832972855,-0.02258475724988,Power,16.0
2020-04-07,268.7157897949219,272.44474523671613,257.9892616279516,260.56730142739866,590625.0,260.995458984375,274.06388305664063,-0.883112249241897,0.0462446887387002,-0.0303238167498157,0.0138769494886776,-0.039917744227671,Power,16.0
2020-04-08,268.7157897949219,282.2045155035254,263.6517609685943,271.61609159393146,760201.0,259.9412185668945,273.7594006347656,-0.883112249241897,0.0,0.0107931945540789,0.0501969970536446,-0.0188452968476184,Power,16.0
2020-04-09,270.9255676269531,276.12770119872494,268.0252655558351,271.84630022721467,876433.0,259.2529693603516,273.4520349121093,-0.8782608256198906,0.008223475939831,0.0033984706881904,0.0192013386456564,-0.0107051619251806,Power,16.0
2020-04-13,267.93316650390625,273.1813531696822,260.705410516312,270.69536409673003,1112145.0,258.5002700805664,273.0244171142578,-0.884830447816491,-0.0110451041932196,0.0103092783505154,0.0195876708145403,-0.0269759659914625,Power,16.0
2020-04-15,274.010009765625,289.3862263380841,267.9331693765544,267.9331693765544,2472284.0,258.85475158691406,272.732548828125,-0.8714891333550129,0.0226804443100931,-0.022177439409124,0.0561155287195938,-0.022177439409124,Power,16.0
2020-04-16,274.83868408203125,276.6801493020114,269.3142884220909,270.0048378795835,893203.0,259.266780090332,272.4350476074219,-0.8696698327469206,0.0030242483371868,-0.0175879396984923,0.0067001675041877,-0.0201005025125626,Power,16.0
2020-04-17,277.2785949707031,285.3350045844042,274.8386593931162,280.823420820437,2515170.0,260.36705322265624,272.3044860839844,-0.864313166954861,0.0088776108677031,0.0127843472739335,0.0290552886513013,-0.0087995814384617,Power,16.0
2020-04-20,272.9972229003906,286.9463165283775,271.6161239649755,279.6265090297952,3464720.0,261.0645095825195,272.26062438964846,-0.8737126410990195,-0.0154406872653291,0.0242833463980818,0.0510961008313133,-0.0050590219224283,Power,16.0
2020-04-21,268.4395446777344,271.1557167470385,266.0916880811346,267.0124205658444,374093.0,261.6767944335937,272.2561865234375,-0.8837187274441674,-0.016694961854316,-0.0053163706323645,0.0101183753405815,-0.0087463141819079,Power,16.0
2020-04-22,273.45758056640625,274.6545216998443,263.6057305658481,268.11734275771965,908876.0,262.7126190185547,272.3112481689453,-0.8727019557608346,0.0186933556853409,-0.0195285784275041,0.0043770632759889,-0.0360269771280512,Power,16.0
2020-04-23,279.534423828125,281.7902018458541,271.6161178243862,275.2990482355643,902962.0,263.4883377075195,272.2497875976562,-0.8593606412993565,0.0222222519819415,-0.015151534950718,0.0080697682483501,-0.0283267652523807,Power,16.0
2020-04-24,279.71856689453125,283.4935763666046,273.13533408876765,273.91796245835474,1349984.0,265.98812713623045,272.34745849609374,-0.8589563671640825,0.000658749158277,-0.0207372878410451,0.0134957415018386,-0.0235352013949285,Power,16.0
2020-04-27,281.7441711425781,285.61125924080926,279.99478484996064,284.5063688988779,853443.0,267.61552200317385,272.5504864501953,-0.8545092846767097,0.0072415795295084,0.0098039215686274,0.0137255300883374,-0.0062091303806679,Power,16.0
2020-04-28,286.9923400878906,289.294171406855,281.05360404555177,282.6188605818583,811500.0,269.2222015380859,272.8549249267578,-0.8429872708233238,0.0186274268746331,-0.0152390112735864,0.0080205322492561,-0.0206930123658357,Power,16.0
2020-04-29,296.9822998046875,300.9874923815841,288.6957061001552,290.81340801709814,1340167.0,270.8680145263672,273.36626892089845,-0.8210549634888755,0.0348091510516882,-0.0207719173555002,0.013486300629804,-0.0279026518078082,Power,16.0
2020-04-30,304.11798095703125,309.0439062202462,299.2381091851169,300.1588418287634,1555949.0,273.5588569641113,274.05408081054685,-0.8053890392498925,0.0240272944112715,-0.0130184315830612,0.0161974153837056,-0.016045982406426,Power,16.0
2020-05-04,304.5323181152344,311.11555081608446,294.95670435958607,296.4759075830853,1529969.0,276.16913452148435,274.3593353271484,-0.8044793889458464,0.001362422428622,-0.0264550264550265,0.0216175174496882,-0.0314436701329837,Power,16.0
2020-05-05,304.67041015625,311.8521412584996,303.0591281145216,306.6039542260298,1835934.0,278.55613403320314,274.74107849121094,-0.8041762168440707,0.0004534561122126,0.0063463467580859,0.0235721319263215,-0.0052886069274072,Power,16.0
2020-05-06,302.8749694824219,306.05147977314164,299.6063522227508,304.9926430095684,891703.0,280.76589050292966,274.95100646972656,-0.8081179901620309,-0.0058930589055475,0.0069919066959061,0.0104878600438591,-0.0107919689278277,Power,16.0
2020-05-07,297.2124328613281,306.32770687855395,295.0947593998966,302.92098546822456,977132.0,282.7845932006836,275.19407836914064,-0.8205497213188224,-0.0186959544090763,0.0192069778237033,0.0306692217733663,-0.0071251173480336,Power,16.0
2020-05-08,277.8310241699219,301.58591077171803,276.2197423396075,299.2380542012415,3446053.0,283.2403549194336,274.91417419433594,-0.8631003445490393,-0.0652106256283334,0.0770505385252693,0.0855012022964996,-0.0057995028997515,Power,16.0
2020-05-11,276.95635986328125,282.84907108897073,273.4575871592415,278.38351227828053,1277821.0,283.6523834228516,274.6701806640625,-0.8650206131919107,-0.003148188037149,0.0051529866138615,0.0212766777719002,-0.012632938654187,Power,16.0
2020-05-12,276.0816650390625,279.9026995613957,272.16855164058904,276.0356115517284,1311937.0,283.91018829345705,274.4786682128906,-0.8669409488341417,-0.0031582406146966,-0.0001668111039812,0.0138402328231126,-0.0141737532549284,Power,16.0
2020-05-13,280.91552734375,293.52954734998593,276.818255954643,293.52954734998593,1768508.0,284.5593063354492,274.4022485351563,-0.8563285182854424,0.0175088132129439,0.0449032494768451,0.0449032494768451,-0.0145854215601732,Power,16.0
2020-05-14,279.7646484375,292.6088532907651,278.797862202179,283.07929191846733,3600023.0,284.84703826904297,274.4022485351563,-0.8588551981312248,-0.004096886053727,0.0118479711410279,0.0459107500715356,-0.0034557126524762,Power,16.0
2020-05-15,280.4551696777344,281.6981643699235,273.13533390036645,281.6981643699235,1313785.0,285.12786254882815,274.34055908203123,-0.8573392036236273,0.002468221929007,0.0044320619713211,0.0044320619713211,-0.0260998425729823,Power,16.0
2020-05-18,273.13531494140625,282.0203787416052,271.0176412413585,280.4551502106873,1097612.0,284.92069854736326,274.22454711914065,-0.8734094689972438,-0.0260999101736624,0.0267993000863011,0.0325298975055825,-0.0077532035742139,Power,16.0
2020-05-19,279.856689453125,293.2533377564325,268.34753177037646,271.61612131286523,5819718.0,285.263671875,274.1260290527344,-0.8586531280629474,0.0246082221669528,-0.029445671484083,0.0478696733298968,-0.0411251834116914,Power,16.0
2020-05-20,280.5932312011719,285.79536424032347,276.7721969210088,280.82341432767,2199208.0,285.87135620117186,273.87098571777346,-0.8570360985212111,0.002631853287074,0.0008203445447088,0.0185397666824753,-0.0136176994142227,Power,16.0
2020-05-21,278.3374328613281,283.7237237869856,276.31183815239393,283.0331743887866,1223435.0,286.115348815918,273.63988037109374,-0.8619885571773561,-0.008039389725073,0.0168706791579771,0.0193516584179354,-0.0072774785917615,Power,16.0
2020-05-22,277.0484313964844,286.8082024943278,275.6213071178664,278.3374514059666,2231671.0,285.9910491943359,273.35721496582033,-0.8648184761242738,-0.0046310747770888,0.0046526883512201,0.0352276713809516,-0.0051511725636722,Power,16.0
2020-05-26,286.8081970214844,290.5832061974921,273.91794097557494,279.7185449568229,2184858.0,286.3455307006836,273.2973669433593,-0.8433915449585977,0.0352276516268478,-0.0247191403114968,0.013162138374047,-0.0449438202247192,Power,16.0
2020-05-27,281.6060485839844,288.1432551356707,280.63926257295566,287.26854799691046,1038328.0,286.338624572754,273.2356768798828,-0.8548125237778449,-0.018138074474595,0.0201078756702817,0.0232140132804594,-0.0034331152185475,Power,16.0
2020-05-28,281.1457214355469,285.4271226556759,278.98199407958,282.6649246944919,763842.0,286.0462936401367,273.19884826660154,-0.8558231421166702,-0.0016346493647852,0.0054036150761529,0.0152284061029557,-0.0076961062929173,Power,16.0
2020-05-29,293.207275390625,296.2456813963049,279.9026795477131,281.1456740404098,1851878.0,285.8575424194336,273.72458618164063,-0.8293427842600699,0.0429014316614569,-0.0411367737521046,0.0103626555706437,-0.0453760767879544,Power,16.0
2020-06-01,295.7392883300781,302.0002580502461,294.4502403595796,296.9362293329401,1955033.0,285.438607788086,274.3074096679687,-0.823783914401014,0.0086355733706807,0.0040472843822023,0.0211705714026742,-0.0043587308868472,Power,16.0
2020-06-02,302.2304382324219,304.762452566433,296.1996516944601,298.27129978592376,1116193.0,285.3235137939453,275.24655578613283,-0.8095330166348492,0.0219488926851643,-0.013099734327399,0.0083777608530082,-0.0199542659344058,Power,16.0
2020-06-03,300.2508850097656,304.76246880745146,296.1075886060389,302.000271204967,1268990.0,285.10253753662107,276.07061157226565,-0.8138789970887238,-0.0065498142220007,0.0058264147835718,0.0150260466261042,-0.013799447763799,Power,16.0
2020-06-04,300.1128234863281,303.84177954128603,296.5679971053069,300.1588488801796,631503.0,284.9644302368164,276.9489910888672,-0.8141821021911401,-0.0004598205378578,0.0001533603040242,0.0124251806758526,-0.0118116458331968,Power,16.0
2020-06-05,317.23834228515625,320.04659300945656,297.90296157403776,301.0794996445594,3259154.0,285.9657257080078,278.2389361572266,-0.7765841386151467,0.0570636022809211,-0.0509359698584988,0.0088521794183884,-0.0609490661558762,Power,16.0
2020-06-08,304.1640014648437,322.2103649430772,301.5859334830805,322.2103649430772,3126145.0,287.2823745727539,279.04181518554685,-0.8052880042157537,-0.0412129906055314,0.0593310299421454,0.0593310299421454,-0.008475914208609,Power,16.0
2020-06-09,298.7317199707031,310.0567203429256,297.4887252716712,303.8417749462968,1899239.0,288.371142578125,280.4219940185547,-0.817214225205054,-0.0178597120894614,0.0171058332074505,0.0379102707048757,-0.0041609063113678,Power,16.0
2020-06-10,304.8085327148437,306.0975809043946,298.3173787680983,299.6524523507628,774321.0,289.80748596191404,281.5342391967773,-0.8038729777429354,0.0203420404928428,-0.0169158006114762,0.0042290423370685,-0.0212958406673545,Power,16.0
2020-06-11,299.9286499023437,309.3661592239064,298.31736782305256,304.8085215316424,640866.0,290.7581420898438,282.4356372070313,-0.8145864433257735,-0.016009666032103,0.0162701083437262,0.0314658480429776,-0.0053722179585572,Power,16.0
2020-06-12,302.7828674316406,304.4401745783082,289.10998512679896,290.0307175635085,958352.0,291.9090530395508,283.2099737548828,-0.8083201942290273,0.009516321732606,-0.042116484252568,0.0054735829696233,-0.04515738430256,Power,16.0
2020-06-15,300.2508850097656,306.46582961535563,298.22526219519955,302.6447952182909,792296.0,292.8988388061524,284.2089688110352,-0.8138789970887238,-0.0083623701808248,0.0079730329802272,0.0206991716456983,-0.0067464341179217,Power,16.0
2020-06-16,299.0079040527344,304.7624826526715,291.503939178122,301.3557608820974,923477.0,294.1924682617188,285.1425915527344,-0.8166078810015027,-0.004139807804366,0.0078521564063702,0.0192455735180907,-0.025096209073085,Power,16.0
2020-06-17,296.6600341796875,301.95424625885136,294.6344113621618,300.0667277019462,1077083.0,295.0326354980469,285.93718383789064,-0.8217624767252847,-0.0078522000295777,0.0114834933248719,0.017846057672727,-0.0068280947351969,Power,16.0
2020-06-18,294.8185729980469,300.0667316605551,293.9898912263368,294.2200743632502,680056.0,295.7439025878906,286.65995849609374,-0.8258052850773837,-0.0062073112973662,-0.0020300574306104,0.017801316277801,-0.0028108194245807,Power,16.0
2020-06-19,295.5091247558594,299.6984466415452,294.0359470482077,296.475882699163,913519.0,296.6024871826172,287.4333734130859,-0.8242892235704267,0.0023422939429839,0.0032714994641953,0.0141766244583712,-0.0049852190143664,Power,16.0
2020-06-22,292.70086669921875,300.8493552381518,291.13563825181666,297.6267913717906,852730.0,297.3851089477539,287.9130749511719,-0.8304545716317531,-0.0095031179120466,0.0168292110922709,0.027838962797833,-0.0053475360871088,Power,16.0
2020-06-23,294.91064453125,297.35060843309026,292.8389961532169,293.25333706823534,501119.0,297.7902313232422,288.4369720458984,-0.8256031480097467,0.0075496115093572,-0.0056196936046472,0.0082735701375529,-0.007024664644865,Power,16.0
2020-06-24,297.9950561523437,301.67798600585274,292.8389487377261,297.3045068048108,1041667.0,298.6096817016602,288.9783618164063,-0.8188315227442284,0.0104588005834659,-0.0023173181342308,0.0123590300492306,-0.0173026609273063,Power,16.0
2020-06-25,300.2969665527344,305.9134416811083,298.3173968538121,299.0539717794704,2133942.0,299.5672439575195,289.6256378173828,-0.8137778280558661,0.0077246596977562,-0.0041392185460046,0.0187030698073589,-0.0065920402781511,Power,16.0
2020-06-26,299.6063537597656,303.8417289343128,297.39660135085774,303.47344154924923,805924.0,299.88719787597654,290.13756469726565,-0.8152940235615421,-0.0022997661311622,0.0129072289053802,0.0141364664714127,-0.0073755191810108,Power,16.0
2020-06-29,295.2328491210937,301.81608039955427,293.29930539143834,299.0999365804047,769971.0,299.8618759155273,290.5454479980469,-0.8248957687720565,-0.014597502969442,0.0130984322063862,0.0222984376503452,-0.006549216103193,Power,16.0
2020-06-30,293.4834899902344,298.9618597094627,292.2404954717469,296.01550441367954,579998.0,299.42452850341795,290.8695458984375,-0.828736373057159,-0.0059253539572822,0.008627450980392,0.0186667049632354,-0.0042353132659314,Power,16.0
2020-07-01,296.2917175292969,298.7777066048653,291.96429148843504,294.6344102112693,997028.0,299.22657012939453,291.33543579101564,-0.8225710919951921,0.0095686048273309,-0.0055934986365715,0.0083903427888516,-0.0146052885883789,Power,16.0
2020-07-02,298.54754638671875,301.40182307442404,296.06155712033984,298.3173632360736,929515.0,299.14830627441404,291.93759582519533,-0.8176185663396875,0.0076135400484113,-0.0007710100231302,0.0095605431103025,-0.0083269458967809,Power,16.0
2020-07-03,302.2765197753906,305.49908407192373,298.5935891507814,300.15884590565264,1625485.0,298.4002151489258,292.513974609375,-0.8094318476019914,0.0124903836383957,-0.007005750467524,0.0106609812066371,-0.0121839785218709,Power,16.0
2020-07-06,305.6832275390625,308.4454253782709,300.80335592920613,302.27650563129373,1372335.0,298.4761764526367,293.0369506835938,-0.8019526421007045,0.0112701699960131,-0.0111446150814192,0.0090361445783133,-0.0159638186535202,Power,16.0
2020-07-07,308.9057922363281,311.85214784282266,302.6448216956892,305.4070195398292,2191888.0,298.984880065918,293.6206951904297,-0.7948777107346915,0.0105421704789276,-0.0113263421548993,0.0095380393652197,-0.0202682199492361,Power,16.0
2020-07-08,306.4658203125,311.0234293591356,304.8545384266283,308.4453895811514,1184576.0,299.0677444458008,294.1151281738281,-0.80023451052547,-0.0078987574372235,0.0064593476252354,0.0148715084833546,-0.0052576234577437,Power,16.0
