Date_Ticker,Close_PAYTM.NS,High_PAYTM.NS,Low_PAYTM.NS,Open_PAYTM.NS,Volume_PAYTM.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-12-14,1496.050048828125,1555.050048828125,1490.75,1547.0,1386088.0,,,3.2446141102759616,-0.03794090103046,0.0340563146345169,0.0394371832989246,-0.0035426948665765,Financial Services,9.0
2021-12-15,1379.949951171875,1429.949951171875,1296.0,1421.300048828125,13139593.0,,,2.766370703016252,-0.077604420886315,0.0299649256272915,0.0362331981370334,-0.0608355042880963,Financial Services,9.0
2021-12-16,1399.3499755859375,1435.0,1390.550048828125,1435.0,2323522.0,1589.9049865722657,,2.846283932755067,0.0140584985691602,0.0254761318012208,0.0254761318012208,-0.006288581778213,Financial Services,9.0
2021-12-17,1321.0,1411.0,1307.0,1411.0,2503637.0,1577.9149841308597,,2.523542091539082,-0.0559902647321165,0.0681302043906131,0.0681302043906131,-0.0105980317940953,Financial Services,9.0
2021-12-20,1304.0,1327.5999755859375,1290.0,1321.0,1740923.0,1575.1349853515626,,2.453515122677377,-0.0128690386071158,0.013036809815951,0.0180981407867619,-0.0107361963190184,Financial Services,9.0
2021-12-21,1311.449951171875,1348.949951171875,1306.0,1306.0,995207.0,1565.9724853515625,,2.4842032108382077,0.0057131527391679,-0.0041556684393522,0.0285943050792683,-0.0041556684393522,Financial Services,9.0
2021-12-22,1342.199951171875,1350.0,1330.550048828125,1348.0999755859375,966463.0,1545.4599853515624,,2.6108696398086435,0.0234473301649999,0.0043957864913577,0.0058113910832098,-0.0086797070239634,Financial Services,9.0
2021-12-23,1348.800048828125,1385.0,1344.0,1358.449951171875,1268283.0,1522.962487792969,,2.638056982929727,0.0049173728925317,0.007154435049238,0.0268386342388751,-0.0035587549335391,Financial Services,9.0
2021-12-24,1369.550048828125,1381.0,1331.1500244140625,1348.699951171875,1340599.0,1502.309991455078,,2.723531077275631,0.0153840445201853,-0.0152240494417058,0.0083603744030182,-0.0280384236026424,Financial Services,9.0
2021-12-27,1344.949951171875,1365.3499755859375,1335.300048828125,1365.0,717268.0,1482.7349914550782,,2.62219753183039,-0.017962175005798,0.0149076542295534,0.0151678688090122,-0.0071749155686736,Financial Services,9.0
2021-12-28,1353.5,1364.199951171875,1345.0,1350.0,1112292.0,1465.4299926757812,,2.657417179068811,0.0063571501829307,-0.0025858884373846,0.007905394290266,-0.0062800147765053,Financial Services,9.0
2021-12-29,1341.550048828125,1379.1500244140625,1340.0,1353.5,1096725.0,1450.6724975585937,,2.6081925403269417,-0.0088289258750461,0.0089075701516418,0.0280272626569406,-0.0011554163256741,Financial Services,9.0
2021-12-30,1327.949951171875,1350.0,1325.0999755859375,1330.0,806752.0,1437.0274963378906,,2.5521705629686853,-0.0101375999114829,0.0015437696475804,0.0166045782137094,-0.0021461468358973,Financial Services,9.0
2021-12-31,1334.550048828125,1347.800048828125,1330.050048828125,1336.0,407521.0,1421.3375,,2.5793579060897693,0.0049701403659269,0.0010864719334791,0.009928439934969,-0.0033719229967819,Financial Services,9.0
2022-01-03,1339.800048828125,1346.8499755859375,1335.0,1335.0,502075.0,1408.1050048828124,,2.6009838817676485,0.0039339101629122,-0.0035826605860505,0.0052619245416349,-0.0035826605860505,Financial Services,9.0
2022-01-04,1317.75,1350.0,1313.0,1350.0,1588242.0,1395.1175048828125,,2.510154582786109,-0.0164577160953318,0.0244735344336937,0.0244735344336937,-0.003604629102637,Financial Services,9.0
2022-01-05,1288.3499755859375,1325.699951171875,1285.3499755859375,1323.5,1731917.0,1381.8650024414062,,2.389049018422761,-0.0223107754991937,0.027282978290178,0.0289905509323666,-0.0023285598298984,Financial Services,9.0
2022-01-06,1254.050048828125,1287.0,1251.0,1287.0,1765486.0,1364.8700073242187,,2.2477596123622865,-0.0266231438722331,0.0262748294636772,0.0262748294636772,-0.002432158773069,Financial Services,9.0
2022-01-07,1231.5999755859375,1265.0,1230.0,1265.0,1807539.0,1348.0725036621093,,2.155282519428542,-0.0179020552354879,0.0271192149043135,0.0271192149043135,-0.0012991032946199,Financial Services,9.0
2022-01-10,1158.050048828125,1230.0,1152.050048828125,1230.0,4560745.0,1328.2225036621094,,1.8523131999667788,-0.0597190063460507,0.0621302604707663,0.0621302604707663,-0.0051811232218086,Financial Services,9.0
2022-01-11,1119.6500244140625,1215.0,1113.6500244140625,1165.0,6462743.0,1309.4025024414063,,1.6941345344413523,-0.0331592097016195,0.0405037061555642,0.0851605175785499,-0.0053588173707582,Financial Services,9.0
2022-01-12,1082.699951171875,1133.8499755859375,1075.0,1124.0,6400253.0,1294.5400024414062,,1.541928556302037,-0.0330014490568374,0.0381454241162784,0.0472430282819349,-0.007111805226869,Financial Services,9.0
2022-01-13,1031.800048828125,1087.9000244140625,1025.0,1085.0,5750658.0,1276.1625061035156,,1.332259975332062,-0.0470120113043856,0.0515603301553408,0.0543709758975621,-0.0065904715122355,Financial Services,9.0
2022-01-14,1118.5999755859375,1128.0,1000.0,1025.0,16212066.0,1266.0425048828124,,1.6898091381713305,0.0841247554275619,-0.0836760036016527,0.0084033833534982,-0.1060253693674659,Financial Services,9.0
2022-01-17,1105.300048828125,1145.9000244140625,1092.0,1127.699951171875,5521603.0,1256.107507324219,,1.6350236348223723,-0.0118897971107551,0.0202659018856454,0.0367320852188353,-0.0120329758803739,Financial Services,9.0
2022-01-18,1041.6500244140625,1118.449951171875,1030.0,1105.5,4933836.0,1242.6175109863282,,1.3728343243700027,-0.0575861952431345,0.0612969558771465,0.073729107625196,-0.0111842021226041,Financial Services,9.0
2022-01-19,997.3499755859376,1051.9000244140625,990.0,1044.8499755859375,7289774.0,1225.3750122070312,,1.1903520808488794,-0.0425287263378543,0.0476262106208946,0.0546949918919656,-0.0073695049539851,Financial Services,9.0
2022-01-20,995.3499755859376,1036.0999755859375,990.0,1013.0,4846568.0,1207.7025085449218,,1.1821136139239732,-0.002005314131406,0.0177324808830907,0.0409403737373996,-0.0053749693245213,Financial Services,9.0
2022-01-21,960.2999877929688,999.2999877929688,952.2999877929688,995.0499877929688,4328259.0,1187.240005493164,,1.0377345313486,-0.0352137325088451,0.0361866088115496,0.0406123091697967,-0.0083307300861121,Financial Services,9.0
2022-01-24,917.4500122070312,960.2999877929688,881.0499877929688,960.2999877929688,7942445.0,1165.865008544922,,0.8612254780497034,-0.0446214476003674,0.0467055153041602,0.0467055153041602,-0.0396752127415618,Financial Services,9.0
2022-01-25,914.7999877929688,938.0,875.0,900.0,6091452.0,1143.9300079345703,,0.8503094088069791,-0.0028884673593142,-0.0161783865221456,0.0253607482691415,-0.0435067646743082,Financial Services,9.0
2022-01-27,893.7000122070312,913.0,881.0,904.0,2459507.0,1121.5375061035156,,0.7633936833164399,-0.0230651244725559,0.0115251064700474,0.0215955997866741,-0.0142105986724426,Financial Services,9.0
2022-01-28,903.0499877929688,923.9000244140624,900.0,900.4000244140625,2209828.0,1100.2925079345705,1343.377996826172,0.8019084156231541,0.0104620962943116,-0.0029344592378354,0.0230884634327395,-0.0033774296375583,Financial Services,9.0
2022-01-31,916.8499755859376,932.0,911.0,920.0,1609589.0,1079.407504272461,1330.498995361328,0.8587537871213966,0.015281532561332,0.003435703220747,0.0165239950018871,-0.0063805156151079,Financial Services,9.0
2022-02-01,965.5999755859376,977.0,921.2000122070312,925.0,5469324.0,1060.6975006103517,1322.6189953613282,1.0595664184159903,0.0531711853608819,-0.042046371802465,0.0118061564853964,-0.0459817362277414,Financial Services,9.0
2022-02-02,957.0999755859376,994.0,950.0999755859376,975.0,2672904.0,1042.6649993896483,1311.866995849609,1.024552933985138,-0.0088028171239773,0.0187023559405108,0.0385539915947361,-0.0073137605041883,Financial Services,9.0
2022-02-03,944.5,959.0,940.0499877929688,959.0,1410694.0,1025.4725006103515,1295.707996826172,0.9726506929254508,-0.0131647433991666,0.015352038115405,0.015352038115405,-0.004711500483887,Financial Services,9.0
2022-02-04,953.2999877929688,961.9000244140624,946.0499877929688,950.3499755859376,1272194.0,1010.4349975585938,1278.7989965820314,1.0088998971114276,0.0093170860698451,-0.00309452663884,0.0090213329814512,-0.0076051611170003,Financial Services,9.0
2022-02-07,957.5499877929688,984.5,881.2999877929688,941.0,3854849.0,996.7324981689452,1262.2979968261718,1.0264066393268536,0.0044581978961726,-0.017283680229702,0.028144757506757,-0.0796303075265517,Financial Services,9.0
2022-02-08,937.9500122070312,976.75,931.75,965.75,1760398.0,985.7274963378908,1246.327998046875,0.945669764029994,-0.0204688797825719,0.0296390931618566,0.0413667970446216,-0.0066101733848719,Financial Services,9.0
2022-02-09,941.5,955.0,936.2000122070312,948.75,833193.0,976.8199951171875,1231.1659985351562,0.9602929925380912,0.0037848368748516,0.007700477960701,0.0143388210302708,-0.0056293019574814,Financial Services,9.0
2022-02-10,938.3499755859376,958.75,935.75,958.75,1036415.0,969.6024963378908,1217.1989990234374,0.9473173065641404,-0.0033457508380908,0.0217403153885351,0.0217403153885351,-0.0027707951761963,Financial Services,9.0
2022-02-11,906.5,934.4500122070312,903.0,933.0,1272179.0,963.3374938964844,1203.3119995117188,0.8161198213522292,-0.0339425336117788,0.0292333149476007,0.0308328871561294,-0.0038610038610038,Financial Services,9.0
2022-02-14,863.5,895.9500122070312,860.0,895.9500122070312,1866242.0,950.5824951171876,1187.615,0.6389927824667415,-0.0474351902923331,0.0375796319710841,0.0375796319710841,-0.0040532715691951,Financial Services,9.0
2022-02-15,851.5,884.4500122070312,840.0,874.0,2446406.0,937.8924926757812,1172.5560009765625,0.589561980917303,-0.0138969310943833,0.0264239577216676,0.0386964324216456,-0.0135055783910745,Financial Services,9.0
2022-02-16,861.3499755859375,883.2999877929688,856.0,865.0,2793265.0,928.877490234375,1158.2330004882813,0.6301363299552439,0.0115677928196564,0.0042375625675028,0.0254832679273018,-0.0062111519563208,Financial Services,9.0
2022-02-17,849.9500122070312,869.7999877929688,845.25,865.0,1362229.0,921.5074920654296,1144.1640002441409,0.5831772193341122,-0.0132349958809151,0.0177069093203363,0.0233542859001718,-0.0055297513259949,Financial Services,9.0
2022-02-18,833.4000244140625,848.0,831.0,844.7999877929688,1325802.0,913.409994506836,1128.9530017089844,0.5150039558141233,-0.019471718989678,0.013678861345032,0.0175185687043892,-0.0028797988285995,Financial Services,9.0
2022-02-21,807.7000122070312,834.0,805.0,832.5,1975577.0,905.779995727539,1113.7560009765623,0.4091396055454643,-0.0308375467412544,0.0307044539038734,0.0325615790460425,-0.0033428403692276,Financial Services,9.0
2022-02-22,815.9000244140625,834.6500244140625,785.0,800.0,3701578.0,900.7024963378906,1098.9730004882813,0.4429173702211922,0.0101522992238477,-0.0194877116537421,0.0229807567581155,-0.0378723170602345,Financial Services,9.0
2022-02-23,821.9500122070312,837.0499877929688,815.25,823.0,1575013.0,896.0599975585938,1085.490999755859,0.4678386823854225,0.0074151092191883,0.0012774350962649,0.0183709171624588,-0.0081513621358079,Financial Services,9.0
2022-02-24,777.75,802.8499755859375,771.1500244140625,790.0,1917591.0,890.2624969482422,1073.447000732422,0.2857685130613793,-0.0537745745490642,0.0157505625200899,0.0322725497729829,-0.0084859859671327,Financial Services,9.0
2022-02-25,789.3499755859375,806.7000122070312,785.7999877929688,801.0999755859375,1460303.0,884.5774963378906,1061.2470007324218,0.3335515206586132,0.0149147869957409,0.0148856658813194,0.021980157291086,-0.0044973559292676,Financial Services,9.0
2022-02-28,798.0999755859375,806.9000244140625,772.4000244140625,785.7999877929688,1334742.0,878.6399963378906,1050.7890002441409,0.3695948134550788,0.0110850703371528,-0.0154115877323997,0.0110262487123424,-0.0322014183160537,Financial Services,9.0
2022-03-02,797.2000122070312,806.6500244140625,783.5499877929688,789.0,1697859.0,870.2199981689453,1040.6530004882814,0.3658876541897057,-0.0011276323849597,-0.0102860161583913,0.0118540040922341,-0.0171224588623283,Financial Services,9.0
2022-03-03,796.2999877929688,817.4500122070312,791.75,805.4500122070312,1254749.0,862.1799987792969,1030.3500012207032,0.3621802435062746,-0.0011289819371311,0.011490675065088,0.0265603726463465,-0.0057139116698714,Financial Services,9.0
2022-03-04,784.8499755859375,798.5499877929688,782.25,787.0,1020058.0,854.1974975585938,1019.2030017089844,0.3150149700775738,-0.0143790184384734,0.0027394081428842,0.017455580853912,-0.0033127039138868,Financial Services,9.0
2022-03-07,753.4500122070312,778.0,751.0,774.8499755859375,1157890.0,844.2049987792968,1007.2960009765624,0.1856711902073781,-0.0400075993573985,0.0284026319360202,0.0325834327363749,-0.0032517249549901,Financial Services,9.0
2022-03-08,737.75,764.9500122070312,728.0499877929688,753.0,1808389.0,833.2149993896485,994.66,0.1209991745632512,-0.0208374967850119,0.0206709589969502,0.0368688745605303,-0.0131481019410792,Financial Services,9.0
2022-03-09,749.8499755859375,759.7999877929688,742.0999755859375,750.0,1399649.0,823.8099975585938,982.7580004882813,0.1708417988917117,0.0164011868328532,0.0002000725731108,0.0132693372421013,-0.0103354007499221,Financial Services,9.0
2022-03-10,775.5999755859375,795.7999877929688,761.0,766.5,2236562.0,815.5149963378906,971.2,0.2769120605498817,0.0343402024916768,-0.0117328208772348,0.0260443693177927,-0.0188241052675481,Financial Services,9.0
2022-03-11,775.0499877929688,781.0,766.5999755859375,771.0,919363.0,807.3499969482422,959.8699987792968,0.2746465324291441,-0.0007091127002076,-0.0052254536568686,0.0076769399403184,-0.0109025383396152,Financial Services,9.0
2022-03-14,674.7999877929688,719.0,661.5,675.0,15155319.0,795.7649963378906,946.8069995117188,-0.1383066221817895,-0.1293464958118014,0.0002964022090241,0.0655009084270938,-0.0197095258351563,Financial Services,9.0
2022-03-15,592.4500122070312,703.3499755859375,584.5499877929688,695.0499877929688,23922506.0,782.2124969482422,931.9649987792968,-0.4775253972475876,-0.1220361248897988,0.1731791264611941,0.1871887266332814,-0.0133344995379995,Financial Services,9.0
2022-03-16,634.0499877929688,648.6500244140625,572.0,597.0,33733481.0,771.3399963378906,917.8499975585936,-0.3061653857767575,0.0702168532851686,-0.0584338593269816,0.023026633391973,-0.0978629271943609,Financial Services,9.0
2022-03-17,597.0499877929688,637.0,590.0,633.0,16758410.0,758.1249969482421,903.4359973144532,-0.458577023887526,-0.0583550204437214,0.0602127341798006,0.0669123407149021,-0.0118080360725396,Financial Services,9.0
2022-03-21,565.7000122070312,595.0,560.0999755859375,595.0,12853207.0,743.9124969482422,888.982998046875,-0.5877148923682107,-0.0525081253277042,0.0517942145319341,0.0517942145319341,-0.0098993044020728,Financial Services,9.0
2022-03-22,544.0,590.4500122070312,540.3499755859375,565.75,26111441.0,729.442495727539,874.7819970703125,-0.6771023087870569,-0.0383595752850887,0.0399816176470588,0.0853860518511604,-0.0067096037023207,Financial Services,9.0
2022-03-23,524.2999877929688,562.0,521.0,552.0,8888824.0,715.272494506836,860.6359973144531,-0.7582512582809966,-0.0362132577335133,0.0528323724050308,0.0719054226297597,-0.0062940832916285,Financial Services,9.0
2022-03-24,574.3499755859375,595.0,521.0999755859375,522.0,24014616.0,703.1949920654297,848.9619958496094,-0.5520836737688254,0.0954605930922357,-0.0911464748170858,0.0359537308119424,-0.0927135061609006,Financial Services,9.0
2022-03-25,546.0,588.0,541.1500244140625,577.5999755859375,8790875.0,689.3974914550781,837.4889953613281,-0.6688638418621504,-0.0493601058431587,0.0578754131610577,0.0769230769230768,-0.0088827391683836,Financial Services,9.0
2022-03-28,535.5499877929688,554.0,532.7999877929688,552.0,3748018.0,677.2874908447266,826.54599609375,-0.711909881828398,-0.0191392164963942,0.0307161097600294,0.0344505884185801,-0.0051349081555074,Financial Services,9.0
2022-03-29,524.7999877929688,546.9000244140625,523.5,540.0,4147495.0,664.0599914550781,816.4059948730469,-0.7561916415497699,-0.0200728227897107,0.0289634385681951,0.042111351248377,-0.0024771109436106,Financial Services,9.0
2022-03-30,541.2999877929688,549.0499877929688,529.0499877929688,530.0,5146752.0,651.2199920654297,804.8599951171875,-0.6882242894192921,0.0314405495118059,-0.0208756476035441,0.01431738439825,-0.0226307043714275,Financial Services,9.0
2022-03-31,528.4500122070312,548.8499755859375,525.5,546.7000122070312,4345898.0,637.7824920654297,793.3229943847656,-0.7411563388445925,-0.0237391019318704,0.0345349599364759,0.0386033927669096,-0.0055823864866816,Financial Services,9.0
2022-04-01,571.2999877929688,582.4500122070312,530.0,532.0,15351166.0,626.5324920654297,783.9159936523438,-0.564647285545696,0.0810861474048942,-0.068790457960259,0.0195169344517878,-0.0722912457122881,Financial Services,9.0
2022-04-04,610.5499877929688,619.9000244140625,572.4000244140625,579.0,15909548.0,617.8174926757813,776.1799938964843,-0.4029673721444078,0.0687029596335711,-0.0516747005548495,0.0153141213791396,-0.0624845862610065,Financial Services,9.0
2022-04-05,609.0499877929688,629.25,603.0999755859375,613.75,8883858.0,610.5974914550782,768.453994140625,-0.4091462223380876,-0.0024568012938993,0.0077169564095433,0.0331664274064442,-0.0097693331028417,Financial Services,9.0
2022-04-06,637.2000122070312,648.9000244140625,595.0999755859375,602.9500122070312,17324330.0,605.5699920654297,761.9919946289062,-0.2931896998028067,0.0462195632185635,-0.0537507836532682,0.0183616007264448,-0.0660703638019001,Financial Services,9.0
2022-04-07,624.1500244140625,657.4000244140625,615.5999755859375,648.0,7970783.0,599.2849945068359,756.1259948730469,-0.3469456462042094,-0.0204802064390556,0.0382119276664729,0.0532724484489355,-0.0136987078325464,Financial Services,9.0
2022-04-08,616.9500122070312,634.4000244140625,613.5999755859375,627.0,4395328.0,591.3524963378907,750.1689953613281,-0.3766041774174841,-0.0115357076430309,0.0162897926803124,0.0282843210337364,-0.0054299968470858,Financial Services,9.0
2022-04-11,687.6500244140625,699.0,616.5,619.0,21571690.0,586.9824981689453,746.0479956054687,-0.085374321338431,0.1145960139527581,-0.099832795719826,0.016505453621715,-0.1034683660117492,Financial Services,9.0
2022-04-12,699.0999755859375,719.7000122070312,678.75,691.0,20061815.0,588.1974975585938,741.9689953613281,-0.0382092993277882,0.0166508409297758,-0.01158629075784,0.0294665102853539,-0.0291088203355772,Financial Services,9.0
2022-04-13,691.2000122070312,713.0999755859375,685.25,702.7000122070312,6132101.0,593.1349975585938,737.45599609375,-0.0707510928303337,-0.0113001911812184,0.0166377311876486,0.0316839742363121,-0.0086082351012012,Financial Services,9.0
2022-04-18,661.3499755859375,683.4500122070312,654.2999877929688,682.7000122070312,4968319.0,594.4999969482421,731.37099609375,-0.1937103625353967,-0.0431858161081064,0.0322825091241263,0.0334165531668972,-0.0106599955442996,Financial Services,9.0
2022-04-19,656.6500244140625,694.5,634.0,672.0,8060454.0,597.4799987792969,725.3619970703126,-0.2130705586744803,-0.0071066021703727,0.0233761897742019,0.0576410175568202,-0.0344932971475534,Financial Services,9.0
2022-04-20,639.3499755859375,674.5,636.2999877929688,660.0,5258416.0,601.1624969482422,719.2589965820313,-0.2843334987093671,-0.0263459197211818,0.0322984675101263,0.0549777520236063,-0.0047704510978882,Financial Services,9.0
2022-04-21,641.1500244140625,659.25,638.4000244140625,653.9500122070312,3304115.0,606.0199981689453,713.0159973144531,-0.2769186773425049,0.0028154358283588,0.0199641071598903,0.0282304841249578,-0.0042891677381018,Financial Services,9.0
2022-04-22,625.5999755859375,654.9000244140625,622.2999877929688,644.5999755859375,4460340.0,611.0849975585937,706.3769970703125,-0.3409729588180987,-0.0242533700943643,0.0303708451749931,0.0468351182409854,-0.0052749167547169,Financial Services,9.0
2022-04-25,599.0499877929688,620.0,596.5,620.0,4351211.0,612.3199981689453,699.5989965820313,-0.4503385569626196,-0.0424392404556953,0.0349720601518008,0.0349720601518008,-0.0042567195475012,Financial Services,9.0
2022-04-26,613.4000244140625,623.0,604.0,610.0,4758850.0,615.6899993896484,693.0369970703125,-0.3912274059255813,0.0239546563951406,-0.005542915354968,0.0156504323505817,-0.0153244604498372,Financial Services,9.0
2022-04-27,592.0999755859375,609.4500122070312,590.0,609.4000244140625,3000929.0,618.5174987792968,686.1119970703126,-0.478967279810281,-0.0347245646892033,0.0292181211644284,0.029302545746475,-0.0035466571061067,Financial Services,9.0
2022-04-28,582.25,603.75,580.4000244140625,600.0,3173879.0,621.3899993896484,679.6269970703125,-0.5195416288482219,-0.0166356628814078,0.0304851867754401,0.0369257191927865,-0.0031772873953413,Financial Services,9.0
2022-04-29,581.6500244140625,595.25,580.0,589.6500244140625,2695346.0,623.4075012207031,673.9899975585937,-0.5220130683584706,-0.0010304432562258,0.0137539751813111,0.0233817158344276,-0.0028367993549466,Financial Services,9.0
2022-05-02,601.0999755859375,608.3499755859375,573.0999755859375,577.8499755859375,5757317.0,627.0399993896484,668.9819970703124,-0.4418941786482022,0.0334392682119601,-0.038679089909023,0.0120612215845341,-0.0465812695678556,Financial Services,9.0
2022-05-04,583.2000122070312,608.7000122070312,580.0,606.9500122070312,3216143.0,627.6350006103515,663.4189978027343,-0.5156283067752797,-0.0297786792645562,0.040723593111944,0.0437242789201925,-0.005486989266206,Financial Services,9.0
2022-05-05,575.2000122070312,592.7999877929688,572.0,590.0,2061060.0,625.8675018310547,657.9239978027343,-0.5485821744749053,-0.0137174208377075,0.0257301590383864,0.0305980097573481,-0.0055633034407507,Financial Services,9.0
2022-05-06,568.0,576.0,546.6500244140625,561.0,3140474.0,623.8150024414062,652.6159973144531,-0.57824070568818,-0.0125174062138923,-0.0123239436619718,0.0140845070422535,-0.0375879851865096,Financial Services,9.0
2022-05-09,556.2000122070312,563.7000122070312,553.0,563.7000122070312,1721887.0,619.7650024414063,647.5859973144532,-0.6268476102615161,-0.0207746263960717,0.0134843578486083,0.0134843578486083,-0.0057533479626032,Financial Services,9.0
2022-05-10,545.7999877929688,573.0,535.0,558.2000122070312,2371281.0,615.8475006103515,642.1839965820312,-0.6696877388382527,-0.0186983534444644,0.0227189899072808,0.0498351279138333,-0.0197874460141347,Financial Services,9.0
2022-05-11,530.5999755859375,555.0,518.5499877929688,555.0,3062907.0,611.5299987792969,636.3569958496093,-0.732300137751153,-0.0278490519365802,0.0459857247206196,0.0459857247206196,-0.022710117503609,Financial Services,9.0
2022-05-12,515.9000244140625,526.9000244140625,510.0499877929688,526.0,2218786.0,602.9424987792969,631.1199963378906,-0.7928526685147687,-0.027704394738507,0.0195773892381738,0.0213219606114447,-0.0113394773100427,Financial Services,9.0
2022-05-13,543.1500244140625,555.75,517.0499877929688,523.0,4288609.0,595.1450012207031,626.1959973144532,-0.6806035566629188,0.0528203115147152,-0.0370984507195776,0.0231979656072556,-0.0480530892901088,Financial Services,9.0
2022-05-16,591.5,599.4000244140625,547.5999755859375,555.0,5561715.0,590.1600006103515,622.0639978027343,-0.4814387193205297,0.0890177177808218,-0.0617075232459848,0.0133559161691674,-0.0742181308775359,Financial Services,9.0
2022-05-17,585.7000122070312,602.9000244140625,577.6500244140625,590.0,4008281.0,586.3775024414062,617.8339978027344,-0.5053302231191467,-0.0098055583989327,0.0073416214842911,0.0293665901460686,-0.0137442165360981,Financial Services,9.0
2022-05-18,588.2000122070312,606.2999877929688,580.0,584.2999877929688,3511716.0,582.9550018310547,613.6719982910156,-0.4950321394630136,0.0042683967012046,-0.0066304391926632,0.0307718041657687,-0.0139408569140679,Financial Services,9.0
2022-05-19,553.75,571.75,550.0,560.0,2059220.0,578.6750030517578,609.0499987792969,-0.6369397825281381,-0.0585685336485605,0.0112866817155756,0.0325056433408577,-0.0067720090293453,Financial Services,9.0
2022-05-20,575.5,582.25,561.2999877929688,563.5499877929688,2176827.0,575.3925018310547,605.4909985351562,-0.5473464547197809,0.0392776523702031,-0.0207645737741637,0.0117289313640311,-0.0246742175621742,Financial Services,9.0
