Date_Ticker,Close_SUPREMEIND.NS,High_SUPREMEIND.NS,Low_SUPREMEIND.NS,Open_SUPREMEIND.NS,Volume_SUPREMEIND.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-02-13,1314.2984619140625,1317.510080987991,1297.201459142845,1303.5301463396147,12207.0,1279.7312133789062,,-1.015338964794546,0.0006834966962312,-0.0081932041210529,0.002443599507262,-0.0130084628923013,Capital Goods,1.0
2020-02-14,1327.4752197265625,1331.5841498130628,1310.0947971440326,1314.298278168401,31500.0,1285.19091796875,,-1.0057771526910426,0.0100256967457073,-0.0099263182938176,0.0030952970160502,-0.0130928414513906,Capital Goods,1.0
2020-02-17,1323.6025390625,1334.7014363570472,1313.259357493398,1331.5842531221238,27585.0,1288.985797119141,,-1.0085873921576516,-0.002917328027306,0.0060302952163246,0.0083853702051739,-0.0078144165365744,Capital Goods,1.0
2020-02-18,1316.8016357421875,1322.138460380792,1305.5137512033364,1312.976012030762,33499.0,1292.289501953125,,-1.0135225181278074,-0.0051381763932921,-0.0029052391853001,0.0040528690835019,-0.008572198144703,Capital Goods,1.0
2020-02-19,1322.327392578125,1331.820422947077,1308.3474585573974,1331.820422947077,81149.0,1296.2189819335938,,-1.0095127116680755,0.0041963471839272,0.0071790317755149,0.0071790317755149,-0.0105722184227546,Capital Goods,1.0
2020-02-20,1314.0150146484375,1327.144797629251,1299.751773336547,1327.144797629251,58170.0,1299.4234924316406,,-1.0155446504065702,-0.0062861723778412,0.0099921103141473,0.0099921103141473,-0.0108547019272121,Capital Goods,1.0
2020-02-24,1312.8817138671875,1317.5102140022511,1289.3614705735372,1289.3614705735372,40711.0,1302.6799682617188,,-1.0163670385297536,-0.000862471713501,-0.0179149751612959,0.003525450987835,-0.0179149751612959,Capital Goods,1.0
2020-02-25,1322.138427734375,1328.6089411736866,1292.195064825382,1305.419283325057,111648.0,1304.9942138671877,,-1.009649835409425,0.0070506838273504,-0.0126455324636226,0.0048939757771049,-0.0226476761289695,Capital Goods,1.0
2020-02-26,1312.4093017578125,1331.820496916506,1300.6963989961312,1321.430039117699,40353.0,1306.845617675781,,-1.0167098478831271,-0.0073586288488977,0.0068734177270797,0.0147905041001268,-0.0089247331194569,Capital Goods,1.0
2020-02-27,1302.82177734375,1314.1568227148755,1256.300861966422,1312.4093596147025,62976.0,1308.0948486328125,,-1.0236671061320457,-0.0073052853261716,0.0073590896603679,0.008700380641653,-0.0357078122167845,Capital Goods,1.0
2020-02-28,1246.09912109375,1279.9626572020516,1213.7942918987023,1268.344191009325,72861.0,1305.2516296386718,,-1.0648283226309632,-0.0435383083368844,0.0178517659943853,0.027175635978764,-0.0259247668569836,Capital Goods,1.0
2020-03-02,1245.9573974609375,1258.473173894913,1192.635397734087,1238.6368489806875,58807.0,1301.697607421875,,-1.0649311654369753,-0.0001137338357867,-0.0058754404405544,0.0100451078499801,-0.0427960055741168,Capital Goods,1.0
2020-03-03,1229.6162109375,1252.5697227221249,1210.346611764808,1228.246605816697,40199.0,1300.36337890625,,-1.076789268720712,-0.013115365386279,-0.0011138476449971,0.0186672163073746,-0.0156712305850297,Capital Goods,1.0
2020-03-04,1167.320556640625,1231.7413381742635,1143.4224615490384,1210.5825681996366,215012.0,1294.969775390625,,-1.1219945726146987,-0.0506626813657399,0.0370609523775655,0.0551868817585394,-0.0204726070792086,Capital Goods,1.0
2020-03-05,1172.3741455078125,1217.430898032385,1153.3879703970188,1162.4087068125364,44958.0,1288.747296142578,,-1.118327398345884,0.0043292211710303,-0.0085002204573179,0.0384320591657676,-0.0161946381908395,Capital Goods,1.0
2020-03-06,1176.1356201171875,1187.467530788632,1142.7113367653235,1142.7113367653235,48387.0,1282.939599609375,,-1.1155978563782214,0.0032084250781099,-0.0284187323129739,0.0096348673381012,-0.0284187323129739,Capital Goods,1.0
2020-03-09,1145.3775634765625,1175.0403484787566,1124.6182636787655,1153.2337029137766,99818.0,1274.5596862792968,,-1.1379176684633745,-0.0261517941592146,0.0068589953983106,0.025897822646498,-0.0181244163145525,Capital Goods,1.0
2020-03-11,1137.80712890625,1150.8054930569028,1128.4750564656658,1128.4750564656658,67657.0,1266.0161376953124,,-1.1434112104964933,-0.0066095537504104,-0.0082018052124132,0.0114240487868517,-0.0082018052124132,Capital Goods,1.0
2020-03-12,1076.81494140625,1126.14190699523,1048.7232900091667,1110.0963598694836,145291.0,1253.9837463378906,,-1.187670644035099,-0.0536050319517952,0.0309072777349934,0.045808210577541,-0.0260877243775958,Capital Goods,1.0
2020-03-13,1062.1025390625,1079.3860710804167,990.0165462293376,1019.1080022636648,155993.0,1241.4188354492187,,-1.1983468079901374,-0.0136628883738709,-0.0404805894135097,0.0162729410600719,-0.0678710295681916,Capital Goods,1.0
2020-03-16,1012.2994384765624,1040.7719025778042,995.1111091845144,1000.8246657922724,92945.0,1226.3188842773438,,-1.2344867975650284,-0.0468910474782386,-0.0113353541927857,0.0281265236539998,-0.0169794910860715,Capital Goods,1.0
2020-03-17,987.9215087890624,1014.156302838404,935.8805653049257,995.1111140527064,166485.0,1209.3411987304687,,-1.2521768231738446,-0.0240817378345946,0.0072775065626988,0.0265555449658128,-0.052677204637366,Capital Goods,1.0
2020-03-18,940.6419067382812,987.350222807564,928.45299696647,980.8272685902195,90312.0,1190.193167114258,,-1.2864856173074914,-0.0478576502588083,0.0427212115089394,0.0496557890252262,-0.0129580764842562,Capital Goods,1.0
2020-03-19,894.5048828125,937.975549550334,872.9362413428305,928.4529551386556,107645.0,1169.0783294677735,,-1.319965291144607,-0.0490484461677488,0.0379518021404379,0.0485974616495705,-0.0241123798026159,Capital Goods,1.0
2020-03-20,899.0280151367188,934.499675373823,875.1263290711084,896.0284331035407,92470.0,1147.9133605957031,,-1.3166830466032042,0.0050565764493058,-0.0033364722596791,0.0394555671679597,-0.0265861415475194,Capital Goods,1.0
2020-03-23,803.325927734375,879.792396545217,736.3821101100597,866.5559689360275,124500.0,1122.37890625,1207.8592236328125,-1.3861299766201,-0.1064506175458725,0.0787103204548378,0.0951873531911273,-0.0833333212748621,Capital Goods,1.0
2020-03-24,819.8953857421875,871.3173959977951,766.997384964615,814.18182904712,211945.0,1097.72958984375,1201.5313159179686,-1.3741062264395134,0.0206260714807792,-0.0069686411149825,0.0627177700348431,-0.0645179881451437,Capital Goods,1.0
2020-03-25,812.2772827148438,828.1800266032752,789.375455359864,790.3753161234705,49529.0,1072.2365325927735,1194.7723913574218,-1.3796343594422684,-0.0092915549469127,-0.0269636576787807,0.0195779744513848,-0.0281945929577592,Capital Goods,1.0
2020-03-26,857.6524658203125,885.6012564167726,799.9931117146303,828.4656914866582,216507.0,1049.4986907958985,1189.0277062988282,-1.3467075210507355,0.0558616916551118,-0.034031003811944,0.0325875476493011,-0.0672292757306225,Capital Goods,1.0
2020-03-27,838.3216552734375,923.4060792822908,810.7061288610597,923.4060792822908,77504.0,1026.2736846923829,1182.8397253417968,-1.360735067195835,-0.0225392117638066,0.1014937684999932,0.1014937684999932,-0.0329414446575048,Capital Goods,1.0
2020-03-30,832.3223266601562,865.60380470286,809.4204994471188,828.4656876694039,51669.0,1005.5848449707032,1176.1378662109375,-1.3650885245306088,-0.0071563564838658,-0.0046335882953275,0.039986285332813,-0.027515574771297,Capital Goods,1.0
2020-03-31,826.2755737304688,852.0817827431863,813.229607051632,838.9406133635689,56033.0,984.6007537841796,1168.2977551269532,-1.3694763956725624,-0.0072649173715562,0.0153278640150524,0.0312319640482747,-0.0157888809661125,Capital Goods,1.0
2020-04-01,799.4218139648438,842.7496192482272,793.232127495789,826.561208483007,62629.0,963.0910339355468,1159.3320922851562,-1.3889630257529866,-0.0324997623303635,0.03394877903514,0.0541989279332937,-0.0077427039904705,Capital Goods,1.0
2020-04-03,760.8553466796875,818.7051117745449,753.7134003716805,799.8979864967929,287998.0,942.7677734375,1149.5346484375,-1.416949068975755,-0.0482429508570456,0.0513141426783478,0.0760325406758448,-0.0093867334167708,Capital Goods,1.0
2020-04-07,778.4244995117188,790.0896777814861,757.6652551130466,779.9004900358774,63358.0,923.0702911376952,1140.2283825683594,-1.4041998828263174,0.023091318091805,0.0018961254753473,0.0149856258083918,-0.0266682824239137,Capital Goods,1.0
2020-04-08,817.7528076171875,828.4657264942686,776.091456428539,785.6140509859443,62366.0,905.1511505126952,1131.584942626953,-1.3756610041579664,0.0505229577565173,-0.0393013100436681,0.0131004366812226,-0.0509461426491993,Capital Goods,1.0
2020-04-09,850.9390258789062,903.694222943072,801.3739328622958,837.7026543250201,240779.0,890.4292236328125,1123.6486791992188,-1.3515791785708415,0.0405822125617869,-0.0155550176350351,0.061996447994234,-0.0582475259792161,Capital Goods,1.0
2020-04-13,857.3668212890625,861.890053933649,827.1325820331416,857.0335537111423,50511.0,876.4072082519531,1115.2789453125,-1.3469148011248684,0.0075537673260633,-0.000388710607461,0.0052757262495717,-0.0352640649313479,Capital Goods,1.0
2020-04-15,960.30615234375,979.6370095346058,861.8424918793054,884.5539169609862,297657.0,870.5817687988281,1108.9774438476563,-1.272216111537395,0.1200645143929372,-0.0788834219148558,0.0201298899769373,-0.1025336141230913,Capital Goods,1.0
2020-04-16,918.2638549804688,976.0660201906552,908.5984556045372,959.8776081484688,120397.0,863.3898345947266,1101.7859777832032,-1.3027244166536929,-0.0437800978996871,0.0453178603756381,0.0629472290526083,-0.0105257321449696,Capital Goods,1.0
2020-04-17,936.7376098632812,956.0684646050388,918.9779483031228,947.498129762962,53800.0,859.6117431640625,1094.4614599609374,-1.2893187993122204,0.0201181335654395,0.0114872294934875,0.0206363602125241,-0.0189590568086089,Capital Goods,1.0
2020-04-20,939.9752197265624,951.021463512838,928.9290340615876,938.1183604148688,101536.0,857.2144287109375,1086.9202075195312,-1.2869694036856438,0.0034562612082521,-0.0019754343228683,0.0117516329733551,-0.0117515711405542,Capital Goods,1.0
2020-04-21,934.6902465820312,942.736850516254,914.216668515264,933.11905337062,37650.0,856.916845703125,1080.487996826172,-1.2908044836726291,-0.0056224600751375,-0.001680977433066,0.0086088455118127,-0.0219041314934383,Capital Goods,1.0
2020-04-22,988.9214477539062,1009.3950261137608,918.9303775469616,934.0236667172162,100952.0,861.6376739501953,1074.7625732421875,-1.2514512100425372,0.058020506119741,-0.0555127822956788,0.0207029369282618,-0.070775156475686,Capital Goods,1.0
2020-04-23,1019.6793823242188,1028.3449193633598,982.3984046513116,988.921358102844,53527.0,867.6702423095703,1069.2196862792969,-1.2291314865386125,0.0311025053002659,-0.030164407317196,0.0084982958264676,-0.0365614705162816,Capital Goods,1.0
2020-04-24,989.1595458984376,1008.4428005838222,983.2079240819608,1008.4428005838222,40054.0,876.9619232177735,1063.1570861816406,-1.2512784323568122,-0.0299308164456708,0.0194945848375451,0.0194945848375451,-0.0060168471720818,Capital Goods,1.0
2020-04-27,1090.00390625,1103.6688074072515,995.5396900895884,1009.347453426435,211827.0,890.4673492431641,1058.6976477050782,-1.1780999738087696,0.1019495396568884,-0.0739964805273513,0.0125365616388144,-0.0866641079162753,Capital Goods,1.0
2020-04-28,1049.91357421875,1106.8586125932409,1044.200018220083,1096.050492410948,88655.0,902.3491638183592,1053.5223571777344,-1.2071918207945451,-0.0367799893205657,0.0439435390922808,0.0542378342111293,-0.0054419298301944,Capital Goods,1.0
2020-04-29,1038.2486572265625,1052.2468264295258,1018.9177414294955,1052.2468264295258,93796.0,911.378973388672,1047.938074951172,-1.2156565543860252,-0.0111103592511102,0.0134824823567372,0.0134824823567372,-0.0186187727405349,Capital Goods,1.0
2020-04-30,1042.295654296875,1057.9602761551428,1017.9177187559164,1042.819327262276,109990.0,921.5776733398436,1042.5159729003906,-1.2127198209254582,0.0038979073482484,0.0005024226698462,0.0150289620739472,-0.0233886953672504,Capital Goods,1.0
2020-05-04,943.4509887695312,1028.2020743112807,917.978050137601,1009.3949513961172,127056.0,927.1341064453125,1035.0990234375,-1.2844471860827285,-0.0948336157018937,0.0698965430229623,0.0898309361594751,-0.0269997476659095,Capital Goods,1.0
2020-05-05,947.6886596679688,959.8299682115352,926.2152197112558,942.4988338035162,253223.0,933.2047607421875,1027.5032922363282,-1.2813720887436162,0.0044916704194293,-0.0054762983723694,0.0128114950197042,-0.0226587495140401,Capital Goods,1.0
2020-05-06,938.2135620117188,960.6392589744934,933.2142002248002,960.6392589744934,22087.0,940.1443481445312,1019.7955126953124,-1.2882477636813057,-0.0099981123120853,0.0239025504115388,0.0239025504115388,-0.0053285968028419,Capital Goods,1.0
2020-05-07,954.9733276367188,972.0187943522044,939.0229824930504,942.736817446664,28285.0,949.8502471923828,1012.5589465332032,-1.2760859153658586,0.0178634868473481,-0.0128134575447635,0.0178491547587702,-0.0167023985718436,Capital Goods,1.0
2020-05-08,931.405029296875,969.5906715789956,914.1691549366966,961.544066872218,15089.0,957.4992736816406,1004.740499267578,-1.2931884259782276,-0.0246795357082573,0.0323586803026985,0.0409978914446569,-0.0185052408114972,Capital Goods,1.0
2020-05-11,927.0245361328124,953.1164672293446,920.1682567528704,953.1164672293446,34110.0,962.962860107422,997.0006896972656,-1.2963671633544065,-0.004703102330647,0.0281458905126477,0.0281458905126477,-0.0073960063759951,Capital Goods,1.0
2020-05-12,887.2200317382812,923.691552549749,871.3648906032125,920.3586448859096,90971.0,964.7769104003906,988.4874560546876,-1.325251597394207,-0.0429379189471944,0.0373510650821327,0.0411076390374223,-0.0178705851625156,Capital Goods,1.0
2020-05-13,887.4581298828125,933.0713187501312,877.745072702206,923.5963845328914,46942.0,966.281475830078,979.7938500976562,-1.325078819708482,0.0002683642569079,0.0407210812918588,0.0513975671994146,-0.0109448061306161,Capital Goods,1.0
2020-05-14,857.8429565429688,891.2673002248575,857.0335592077956,885.6013445147222,80794.0,961.158316040039,970.7025231933594,-1.346569290044033,-0.0333707837503887,0.0323583562236347,0.0389632431285393,-0.0009435262351922,Capital Goods,1.0
2020-05-15,865.8418579101562,873.1266655557212,849.4153832893696,872.2696088487249,34726.0,958.5372161865234,961.9629248046876,-1.3407648278997149,0.0093244355580214,0.0074237008523507,0.008413554483434,-0.0189716799560077,Capital Goods,1.0
2020-05-18,840.3688354492188,874.1740407279126,834.2267513165773,874.1740407279126,36123.0,953.7187774658204,953.8483190917968,-1.3592495157072686,-0.0294199480288705,0.0402266288951842,0.0402266288951842,-0.0073087957020183,Capital Goods,1.0
2020-05-19,862.6041870117188,874.1741624097814,831.7034148048429,847.5108981968468,28494.0,949.850225830078,946.1812548828124,-1.3431142678169057,0.0264590387274584,-0.0174973516731455,0.0134128440045531,-0.0358226550162295,Capital Goods,1.0
2020-05-20,870.1746826171875,876.0787028913686,864.6039880266719,864.6515893753942,20991.0,946.624447631836,938.9924243164064,-1.3376206814931726,0.0087763260594582,-0.0063471086347648,0.0067848679031017,-0.0064018118451353,Capital Goods,1.0
2020-05-21,868.7937622070312,887.220014812658,859.9377622077506,882.2682547537313,57985.0,940.6180633544922,933.0218884277344,-1.3386227566378854,-0.0015869462048733,0.0155094259798438,0.021209006564248,-0.0101934433515998,Capital Goods,1.0
2020-05-22,931.6429443359376,951.3071238481864,871.6030018474567,873.1742530783085,301593.0,936.216241455078,928.2072644042968,-1.2930157811643452,0.0723407382314163,-0.062758690561763,0.0211069912908161,-0.0644452285647657,Capital Goods,1.0
2020-05-26,945.736572265625,957.0208244093913,928.9767697215904,942.7369315077584,54627.0,934.0450927734375,923.5992834472656,-1.2827886354553666,0.0151277139116136,-0.0031717508298113,0.0119317074909488,-0.0177214279700365,Capital Goods,1.0
2020-05-27,933.0238647460938,948.4504805724372,922.8346762723088,948.4504805724372,55804.0,926.1960906982422,919.3522094726562,-1.2920137060196324,-0.0134421232004134,0.0165339991925519,0.0165339991925519,-0.0109206086347616,Capital Goods,1.0
2020-05-28,938.0707397460938,943.8319557854338,922.739386196104,922.739386196104,18246.0,920.6039489746094,915.3574816894532,-1.288351403718372,0.005409159605337,-0.0163434940462374,0.0061415581951733,-0.0163434940462374,Capital Goods,1.0
2020-05-29,970.9713745117188,978.9227176958432,928.5005680346222,936.166245007104,48011.0,917.2400848388672,913.2406103515624,-1.264476813914766,0.035072658565739,-0.035845680334415,0.0081890603501293,-0.0437405340589511,Capital Goods,1.0
2020-06-01,979.5892333984376,1009.3950001839302,973.2091416867704,977.0181794233137,54575.0,914.1047637939452,911.5903442382812,-1.258223200652546,0.0088755025255533,-0.0026246245747356,0.0304268011216182,-0.006513027597836,Capital Goods,1.0
2020-06-02,995.4444580078124,1002.2054772971188,979.636973350988,979.636973350988,93702.0,916.7044372558594,911.2532446289064,-1.2467177392385198,0.0161855848031008,-0.0158798258704055,0.0067919603498893,-0.0158798258704055,Capital Goods,1.0
2020-06-03,1011.9185180664062,1027.4879366757611,983.6363429276348,1009.3950072996356,62884.0,919.9159301757812,911.7331848144532,-1.2347632152878198,0.0165494517811303,-0.0024937885034386,0.0153860398158394,-0.0279490637179102,Capital Goods,1.0
2020-06-04,1009.6329345703124,1036.0581304527234,1004.7287758697432,1018.9174628533216,101491.0,923.4868988037108,913.1130053710938,-1.2364217659151815,-0.0022586635734872,0.0091959443527469,0.0261730723885875,-0.0048573679925135,Capital Goods,1.0
2020-06-05,1024.726318359375,1057.0079353078377,1014.6800514225064,1014.6800514225064,61399.0,926.9745483398438,915.7174340820312,-1.225469139946738,0.0149493774145611,-0.0098038537284308,0.0315026718550048,-0.0098038537284308,Capital Goods,1.0
2020-06-08,1031.1064453125,1049.5326400332085,1013.3943288441292,1042.6763031363118,63529.0,931.959619140625,918.3590026855468,-1.2208393534704012,0.0062261765300805,0.0112208180604529,0.0178703128124895,-0.017177776890923,Capital Goods,1.0
2020-06-09,1030.0113525390625,1040.8194729483323,1022.8217479260494,1033.2013981234588,26795.0,937.1089599609376,922.8927111816406,-1.2216340156691388,-0.0010620559869603,0.0030970974994912,0.0104932051308239,-0.0069801217193287,Capital Goods,1.0
2020-06-10,1033.6773681640625,1037.962534591274,1003.5860005014918,1003.5860005014918,18408.0,944.4318267822266,927.168350830078,-1.218973744221977,0.0035591992417976,-0.0291109862606517,0.0041455550437585,-0.0291109862606517,Capital Goods,1.0
2020-06-11,1026.5355224609375,1037.010374730947,1012.9658274747889,1027.4401222963113,23531.0,951.3856964111328,931.453515625,-1.2241562775626682,-0.0069091632680415,0.0008812163004405,0.0102040816326529,-0.0132189239332096,Capital Goods,1.0
2020-06-12,1025.7738037109375,1033.2014737055863,964.019803392816,970.3523518027582,20172.0,959.7822387695312,934.8159423828124,-1.2247090244270225,-0.0007420286325541,-0.0540289211010082,0.0072410408296428,-0.0602023565962733,Capital Goods,1.0
2020-06-15,1023.6312255859376,1039.0578980644136,1002.8720398020264,1002.8720398020264,22856.0,967.6717071533204,938.5221337890624,-1.2262638021454757,-0.002088743266058,-0.0202799458096136,0.0150705372138737,-0.0202799458096136,Capital Goods,1.0
2020-06-16,1037.9151611328125,1042.6289152471738,1015.3466582277488,1024.7740502138604,64182.0,977.5490234375,942.6339904785156,-1.2158985583016366,0.013954181144385,-0.0126610646139994,0.0045415601302294,-0.0217440728782029,Capital Goods,1.0
2020-06-17,1033.6773681640625,1088.4322725117672,1019.1077558145112,1053.2938845601157,80209.0,986.1026824951172,946.7820263671877,-1.218973744221977,-0.0040829859004321,0.0189774072647972,0.0529709811146936,-0.0140949321309304,Capital Goods,1.0
2020-06-18,1073.52978515625,1085.5758917651508,1044.7239336423063,1085.5758917651508,193002.0,996.2704376220704,952.2641857910156,-1.1900545420500837,0.0385540190968583,0.0112210269109092,0.0112210269109092,-0.0268328386526798,Capital Goods,1.0
2020-06-19,1092.2415771484375,1098.8121905297612,1076.053166676316,1078.9099449949256,69051.0,1007.4428283691408,958.8919104003908,-1.1764761913135005,0.0174301563411806,-0.012205754141238,0.0060157143976133,-0.014821272885789,Capital Goods,1.0
2020-06-22,1079.6241455078125,1108.3347910161451,1076.0531725899257,1090.4322669574287,62150.0,1014.8418884277344,964.9159033203124,-1.185632124229108,-0.0115518690229371,0.0100110038244212,0.026593185811742,-0.0033076074972435,Capital Goods,1.0
2020-06-23,1132.8077392578125,1136.045444409932,1083.6711783222986,1087.4802158559448,178852.0,1024.1954467773437,971.217001953125,-1.1470390546999596,0.0492612118497818,-0.0400134301974005,0.0028581241457978,-0.0433759050478477,Capital Goods,1.0
2020-06-24,1100.4786376953125,1140.9020041548451,1071.8156519922927,1136.9025610307426,60719.0,1032.5681854248046,976.2077941894532,-1.1704989071928436,-0.0285389130406905,0.0330982556932784,0.0367325317138274,-0.0260459264916287,Capital Goods,1.0
2020-06-25,1076.957763671875,1094.1460930050723,1071.2918665193267,1077.1482853048203,43734.0,1039.5125366210937,980.5996130371094,-1.1875670039980326,-0.0213733126821037,0.0001769072468502,0.015960077463571,-0.005261020760211,Capital Goods,1.0
2020-06-26,1072.9105224609375,1089.5750604539833,1057.9600977299276,1066.5304315549226,47823.0,1044.6094940185546,982.8517004394532,-1.1905039146210563,-0.0037580315101109,-0.0059465265485334,0.0155320855226792,-0.0139344562459113,Capital Goods,1.0
2020-06-29,1070.0538330078125,1092.1463206625242,1057.0079258257426,1072.9582706523925,46783.0,1049.1327239990237,985.8875,-1.1925768925248414,-0.0026625607572312,0.0027142911459097,0.0206461459911899,-0.0121918232332285,Capital Goods,1.0
2020-06-30,1073.8629150390625,1104.6209411917016,1066.720969298599,1070.053877310815,20989.0,1053.053646850586,988.6300061035156,-1.1898128038781568,0.0035597106554378,-0.0035470428067707,0.0286424139635368,-0.0066507052626952,Capital Goods,1.0
2020-07-01,1069.1966552734375,1082.7186891510285,1064.197294571553,1080.71896811879,65632.0,1055.9175537109377,991.2144348144532,-1.1931989099096965,-0.0043453030179883,0.0107766076413751,0.0126469100056554,-0.0046758102704748,Capital Goods,1.0
