Date_Ticker,Close_BAJAJFINSV.NS,High_BAJAJFINSV.NS,Low_BAJAJFINSV.NS,Open_BAJAJFINSV.NS,Volume_BAJAJFINSV.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-11,970.9036865234376,978.7255361539984,962.114115082,962.114115082,1955790.0,956.4126586914062,,-0.9208636141196106,0.0108652557426593,-0.0090529797789837,0.0080562570099709,-0.0090529797789837,Financial Services,9.0
2020-02-12,974.9193725585938,981.8133247777682,966.2794777530715,971.5422110128752,1885280.0,957.3240417480469,,-0.9108588389006532,0.0041360292384257,-0.0034640418897978,0.0070713049850286,-0.008862163424702,Financial Services,9.0
2020-02-13,969.467041015625,977.2290323391117,966.6536327631402,973.5375985987132,1366300.0,957.7981872558594,,-0.9244429067359043,-0.0055925973946538,0.0041987580916871,0.0080064519938243,-0.0029020153687095,Financial Services,9.0
2020-02-14,966.80322265625,977.229006264756,963.0669103981228,971.242917405554,1392370.0,957.6759704589844,,-0.9310796068355532,-0.0027477142044812,0.0045921389640242,0.0107837700208133,-0.0038646046791835,Financial Services,9.0
2020-02-17,950.67578125,976.2563504764591,949.2491039591436,967.7311178982663,1754010.0,957.4569793701172,,-0.9712598960100184,-0.0166812036082591,0.0179402241906709,0.0269077741654724,-0.0015006980497394,Financial Services,9.0
2020-02-18,950.7406005859376,954.2773644643104,939.4168789892304,950.4911802101552,2663840.0,957.433038330078,,-0.971098403582518,6.818237848898605e-05,-0.0002623432465475,0.0037200093024249,-0.011910421822449,Financial Services,9.0
2020-02-19,973.6024169921876,975.7324766714628,955.7788472916782,955.7788472916782,2211320.0,958.4863403320312,,-0.9141399331644722,0.0240463238786272,-0.0183068256502205,0.0021878126451819,-0.0183068256502205,Financial Services,9.0
2020-02-20,968.7188110351562,980.4765220283072,967.1275382154124,973.5376299005478,1670200.0,959.3618041992188,,-0.926307064616062,-0.0050160166735395,0.0049744247871497,0.0121373827567019,-0.00164265708647,Financial Services,9.0
2020-02-24,944.4951171875,965.7557078660363,942.639444181489,965.7557078660363,1993290.0,958.5294891357422,,-0.9866585487203752,-0.025005908393346,0.0225100059191898,0.0225100059191898,-0.0019647248273095,Financial Services,9.0
2020-02-25,950.2916870117188,952.7858909146366,932.941990048546,947.7974831088007,2220180.0,958.3668670654296,,-0.9722168374848392,0.0061372152367284,-0.0026246719160104,0.0026246719160105,-0.018257233226706,Financial Services,9.0
2020-02-26,936.523681640625,947.2886436259038,933.829929281276,943.3079039908616,1755170.0,957.1482025146483,,-1.0065187718854038,-0.0144881887943148,0.0072440478369453,0.0114945966624362,-0.0028763312793435,Financial Services,9.0
2020-02-27,938.6187744140624,947.2686562581432,924.5315160343956,936.3241190660452,2075830.0,954.722589111328,,-1.0012990081694169,0.0022370953500794,-0.0024447149477162,0.0092155431788378,-0.0150084984060337,Financial Services,9.0
2020-02-28,902.9766235351562,926.5019710781928,880.4589440810637,924.9006508138128,5378520.0,951.7849182128906,,-1.0900987063384877,-0.0379729788605134,0.024279728519243,0.0260531080538215,-0.0249371676599287,Financial Services,9.0
2020-03-02,889.3832397460938,927.8438517445154,878.7579067638176,927.8438517445154,3090310.0,949.156527709961,,-1.12396558439717,-0.015053970872296,0.043244138499171,0.043244138499171,-0.0119468554245631,Financial Services,9.0
2020-03-03,894.7886352539062,910.0617163601778,866.4735279289644,898.4172524609078,5507290.0,948.570538330078,,-1.1104984541106453,0.0060776898711917,0.0040552786032781,0.0170689261178844,-0.0316444646359496,Financial Services,9.0
2020-03-04,878.4224853515625,905.065551659707,857.8138323794298,898.4172905181146,4402510.0,944.9276977539064,,-1.1512734672813008,-0.0182905205291299,0.0227621736692562,0.0303305832357894,-0.0234609806964182,Financial Services,9.0
2020-03-05,886.4283447265625,895.4225092220487,874.5642362912621,885.4400955183469,3198530.0,941.4032989501952,,-1.1313274797762436,0.0091139053342833,-0.0011148664346022,0.010146521767939,-0.0133841708761694,Financial Services,9.0
2020-03-06,858.8070678710938,860.98322686069,838.5227948556285,855.4928990372306,4086990.0,936.356671142578,,-1.2001437825898191,-0.03116019136774,-0.00385903767895,0.0025339323242772,-0.0236191267798344,Financial Services,9.0
2020-03-09,819.2667236328125,843.5139853730109,814.5649846915702,842.4159442010497,3705070.0,929.3150634765624,,-1.2986555319449486,-0.0460410093460202,0.0282560244429168,0.0295962975680015,-0.0057389599816696,Financial Services,9.0
2020-03-11,823.9485473632812,838.2333805985909,811.3756641578099,816.561535991737,3723450.0,922.4890930175782,,-1.286991125507781,0.005714651401571,-0.0089653794465485,0.0173370452330094,-0.0152593062342374,Financial Services,9.0
2020-03-12,742.4969482421875,796.7913134171682,738.6986469701188,788.6107177113431,6191940.0,911.0687561035156,,-1.4899215671052837,-0.0988552008274632,0.0621063420911385,0.0731240246892852,-0.0051155782943766,Financial Services,9.0
2020-03-13,772.8385009765625,787.0035488230583,651.277630606308,678.8041492868497,5956730.0,900.964712524414,,-1.414327904591835,0.0408642120431695,-0.1216739998989316,0.0183286001261542,-0.1572914266261963,Financial Services,9.0
2020-03-16,748.2418212890625,755.3193796227563,718.7338079444556,743.6898429425271,5622460.0,889.903451538086,,-1.4756086544442228,-0.0318264160706532,-0.0060835657898582,0.0094589184035458,-0.0394364662667088,Financial Services,9.0
2020-03-17,700.515869140625,750.8721614805328,694.4565368194066,748.7808141645096,4476050.0,876.5890838623047,,-1.594514221058636,-0.0637841280593161,0.0688991458296224,0.0718845847156661,-0.0086498144983523,Financial Services,9.0
2020-03-18,629.9102783203125,718.7337744490761,624.6395347290005,713.7425676820686,6444600.0,860.5508087158203,,-1.770422660905436,-0.1007908513292206,0.1330860794735706,0.1410097583510081,-0.0083674513223799,Financial Services,9.0
2020-03-19,577.5325317382812,619.4936417957018,543.3078532169402,585.468562805868,8166380.0,841.8904052734375,,-1.9009178182561413,-0.0831511222863344,0.0137412710651996,0.072655837985653,-0.0592601743460756,Financial Services,9.0
2020-03-20,622.2089233398438,638.0709957160254,568.9976664252241,571.5132545526403,6574680.0,824.3207305908203,,-1.7896099989558798,0.0773573593631057,-0.0814769234023248,0.0254931611893936,-0.0855199193045905,Financial Services,9.0
2020-03-23,461.2923583984375,588.0040990579873,444.1175978548989,563.0081560496562,6879880.0,798.9494079589844,893.8764624023438,-2.1905213369317607,-0.2586214355101998,0.2205018049819125,0.2746885751575871,-0.0372318340654237,Financial Services,9.0
2020-03-24,448.9840393066406,507.1066534665262,415.29339057731926,489.1383074775548,15587800.0,774.1738540649415,884.1551043701172,-2.2211865743926964,-0.0266822523020545,0.0894336204755157,0.129453631023596,-0.0750375197776502,Financial Services,9.0
2020-03-25,482.1805419921875,491.13476856444936,439.2312118705682,444.2174227869512,7972700.0,750.7682968139649,874.9320574951172,-2.1384800220086797,0.0739369326731786,-0.0787321675163147,0.0185702777122991,-0.0890731300441302,Financial Services,9.0
2020-03-26,513.8197631835938,554.5030949640169,481.6714133681308,496.62508001063406,10191230.0,729.6331008911133,866.1430584716796,-2.059653317592137,0.0656169596987156,-0.0334644254756231,0.0791782151942772,-0.0625673672345218,Financial Services,9.0
2020-03-27,488.199951171875,565.0046492100911,466.67786838466,546.7368432321489,12917940.0,707.1121597290039,856.7732232666016,-2.1234831235294487,-0.0498614764309182,0.1199035188753336,0.1573222157311857,-0.0440845656283933,Financial Services,9.0
2020-03-30,465.2952575683594,477.119427589395,454.6989353760488,469.1734349654071,7509110.0,685.2280914306641,846.8794458007812,-2.180548419211448,-0.0469166241179156,0.0083348741126552,0.0254121868398764,-0.0227733294503947,Financial Services,9.0
2020-03-31,458.3125915527344,487.09687409700615,442.2209448883588,480.1541184905205,11561100.0,663.6745590209961,836.6607464599609,-2.1979451985671488,-0.0150069571998574,0.0476563972719763,0.0628049132290964,-0.0351106361923377,Financial Services,9.0
2020-04-01,449.3982849121094,465.9491134268136,445.21565113362914,455.1980648361769,7577660.0,641.4050415039062,826.5476000976563,-2.220154513088134,-0.0194502765250762,0.0129056565607539,0.0368288644402394,-0.0093071867848767,Financial Services,9.0
2020-04-03,450.28173828125,463.7829467214043,442.2209270307356,455.1980648442786,7223110.0,619.9980041503907,816.5288464355468,-2.217953456457386,0.0019658583461514,0.0109183343339538,0.0299839129423484,-0.0179017058992508,Financial Services,9.0
2020-04-07,471.6590881347656,481.03258987700826,432.1437092708384,461.1875451798903,11307140.0,599.2595413208007,806.9113006591797,-2.164693421138635,0.0474754981961163,-0.0222015078651115,0.0198734678882395,-0.0837795345366835,Financial Services,9.0
2020-04-08,460.0395812988281,494.1295209438921,452.9820068903715,456.69546632693056,11130550.0,579.3211669921875,797.0879016113281,-2.193642535444622,-0.0246353926559292,-0.0072691896694109,0.0741021882265391,-0.015341233005497,Financial Services,9.0
2020-04-09,481.1773376464844,483.9474516281306,465.3801846895764,469.6726108175407,8642210.0,562.4166976928711,787.4886199951172,-2.140979429056334,0.0459476906051824,-0.0239095359004544,0.0057569502237893,-0.032830209822795,Financial Services,9.0
2020-04-13,448.3501892089844,483.5481627846431,446.14904970415904,483.5481627846431,8916950.0,543.6367797851562,777.3847412109375,-2.222765763526022,-0.0682225571928695,0.0785055396937777,0.0785055396937777,-0.0049094202652367,Financial Services,9.0
2020-04-15,459.1012268066406,465.60475398214606,447.2121675363335,454.2996878914103,9830710.0,529.4669937133789,767.3488262939453,-2.195980374032561,0.0239791079750052,-0.0104585625889702,0.0141657804330905,-0.0258963787855753,Financial Services,9.0
2020-04-16,469.133544921875,475.1629318304592,450.0871113946407,456.1963442153779,7473540.0,514.2817459106445,756.9888763427734,-2.1709856192660597,0.0218520830036023,-0.0275767973672645,0.01285217604635,-0.0405991720980133,Financial Services,9.0
2020-04-17,499.0907287597656,512.6967327646316,484.65117129400016,486.7424881398918,13522230.0,501.8241912841797,747.7360900878906,-2.0963495825173792,0.06385640967729,-0.0247414746624508,0.0272615843589736,-0.0289317285088576,Financial Services,9.0
2020-04-20,487.366455078125,508.1049158349928,471.2149151631179,507.685641007196,9031520.0,491.1667205810547,738.6443981933594,-2.125559715422052,-0.0234912672306602,0.0416918023744861,0.042552088968748,-0.0331404423647048,Financial Services,9.0
2020-04-21,458.6969299316406,474.064845671108,456.6954510043793,474.064845671108,6709420.0,482.6060531616211,729.6881683349609,-2.196987648834597,-0.0588253968810566,0.0335034196582864,0.0335034196582864,-0.0043634016202366,Financial Services,9.0
2020-04-22,476.7351379394531,480.71811128634425,447.71125770951033,457.6936714822977,7921490.0,477.56618347167966,720.19728515625,-2.1520468305308222,0.0393248936950607,-0.0399413950049005,0.0083546880225913,-0.0608805139797119,Financial Services,9.0
2020-04-23,472.1282653808594,484.9456818812584,469.6775960370716,479.15589368479823,6918170.0,470.0621505737305,710.5015240478516,-2.1635245018446656,-0.0096633794993706,0.014884998038128,0.0271481659545618,-0.0051906855053697,Financial Services,9.0
2020-04-24,438.2080383300781,466.6778732339407,435.7323885916901,466.6778732339407,10218670.0,468.9079345703125,700.0708923339844,-2.248034158239121,-0.0718453639360445,0.0649687646359828,0.0649687646359828,-0.0056494849976331,Financial Services,9.0
2020-04-27,460.93798828125,466.1787558794667,428.0459204078301,442.24091500669925,11338730.0,469.505632019043,690.0876745605469,-2.191404223027869,0.0518702259269161,-0.0405630990499797,0.0113697888467785,-0.0713589869128993,Financial Services,9.0
2020-04-28,485.3250122070313,490.1365432216866,457.3093639745688,468.27506194877645,15204120.0,469.66285552978513,680.5848156738281,-2.1306458145017184,0.0529073856913287,-0.0351309943427798,0.0099140388268363,-0.0577255396441661,Financial Services,9.0
2020-04-29,498.9859008789063,506.1083626340511,481.3918971482846,485.6544071943919,15234930.0,468.9211624145508,671.1464599609375,-2.096610753180498,0.0281479180513521,-0.0267171750965958,0.0142738737559506,-0.0352595207592676,Financial Services,9.0
2020-04-30,509.5373229980469,516.5899005998708,504.1967256623486,509.9016713437391,10643520.0,469.9880310058594,661.8388189697266,-2.070322690414099,0.0211457319747021,0.0007150572278953,0.0138411403512652,-0.0104812681910618,Financial Services,9.0
2020-05-04,475.3974609375,493.1212412137243,471.16992338741,491.3344111077736,8107070.0,470.4931411743164,651.9574273681641,-2.1553795506695343,-0.0670016905919132,0.033523422987673,0.0372820255313783,-0.0088926380501762,Financial Services,9.0
2020-05-05,462.1059265136719,491.1347732867435,460.1892896040421,488.14004905938526,8158860.0,470.6828079223633,641.8634814453125,-2.1884943940764248,-0.0279587829468351,0.0563379975282423,0.0628185987400722,-0.0041476137821683,Financial Services,9.0
2020-05-06,468.4647216796875,478.1376834179179,453.40126239894136,463.8827972453536,12628290.0,471.63612976074216,632.2192602539062,-2.172651941319307,0.0137604709249005,-0.0097807246144497,0.0206482180846998,-0.0321549490999789,Financial Services,9.0
2020-05-07,466.5181274414063,478.756576628489,463.1840048552296,466.9773099508077,6454310.0,472.44794921875,622.5348107910156,-2.177501732270597,-0.0041552632422388,0.0009842758135032,0.0262335983688435,-0.0071468232209164,Financial Services,9.0
2020-05-08,459.2908935546875,476.99968698722745,456.9300318289097,475.9615073576575,4885760.0,471.8295394897461,612.2485803222656,-2.195507833808025,-0.0154918607908252,0.0362964170135129,0.0385568137340641,-0.0051402319508359,Financial Services,9.0
2020-05-11,454.9984130859375,470.9403292926156,453.2115829329932,467.905697402968,5852300.0,471.5774810791016,601.9741723632812,-2.206202221229161,-0.009345886297741,0.0283677567785112,0.0350373006766224,-0.0039271129339231,Financial Services,9.0
2020-05-12,465.99908447265625,470.7506930946023,444.7664691760415,452.0037197424687,10188930.0,470.8185684204101,592.4042517089844,-2.178794888206061,0.0241773840750539,-0.0300330305284296,0.010196605058405,-0.0455636416553102,Financial Services,9.0
2020-05-13,480.7929992675781,504.1119035912201,476.96971767164143,493.9298291945068,6987500.0,472.4407089233399,583.0142779541015,-2.1419369787888867,0.0317466606434716,0.0273232554278886,0.0485009231814212,-0.0079520325831717,Financial Services,9.0
2020-05-14,478.1825866699219,492.9166396711836,471.1699468378399,476.1611539018001,7928120.0,473.39477691650393,573.8474560546875,-2.148440622509945,-0.0054293897823654,-0.0042273240901536,0.0308126088485782,-0.0146651928103826,Financial Services,9.0
2020-05-15,471.494384765625,482.5149479653288,469.2732915421795,478.35729443902346,3951110.0,473.5128189086914,564.5049682617188,-2.165103767010207,-0.013986711542287,0.0145556551576111,0.0233736891801628,-0.0047107522278332,Financial Services,9.0
2020-05-18,445.75970458984375,473.07157376575753,444.3172385033242,471.629107679238,6469410.0,470.8462677001953,555.3606298828125,-2.229219758209812,-0.0545810957824528,0.058034413660601,0.0612703860279255,-0.0032359723673246,Financial Services,9.0
2020-05-19,452.7474365234375,458.691951015502,442.5454075804448,451.2051400631271,5741510.0,469.1153167724609,546.6279138183594,-2.211810357506199,0.0156760062913792,-0.0034065272067654,0.0131298689125911,-0.0225335984701142,Financial Services,9.0
2020-05-20,469.3780822753906,473.15143353430375,451.3498450979269,454.0001747861645,5828770.0,469.6493743896484,538.1197027587891,-2.170376373116549,0.0367327220660965,-0.0327623041422792,0.0080390444322009,-0.0384087750541499,Financial Services,9.0
2020-05-21,453.1217346191406,473.4359220622664,450.7059771073798,471.6690458100487,10925960.0,468.4687042236328,529.6136877441406,-2.2108778223728227,-0.0346338021951186,0.04093229208371,0.0448316332921003,-0.0053313653422326,Financial Services,9.0
2020-05-22,430.7960510253906,457.0398254105588,407.9812638040621,450.1170238839469,27250160.0,466.4020935058594,520.5010418701172,-2.266500558814255,-0.0492708292011533,0.0448494660351876,0.0609192547673131,-0.0529596015725405,Financial Services,9.0
2020-05-26,409.0044860839844,439.22624002960254,404.4674652686484,435.2332742111517,15756010.0,464.94191589355466,511.504990234375,-2.320792579405352,-0.0505844120194172,0.0641283629387416,0.0738910084702897,-0.0110928387577742,Financial Services,9.0
2020-05-27,425.0561828613281,426.9428737781454,397.8291540743895,409.278984443098,24986770.0,463.14782562255857,503.6207794189453,-2.2808010021918363,0.0392457719254642,-0.0371179130062844,0.0044386859735028,-0.0640551293799701,Financial Services,9.0
2020-05-28,427.8412780761719,431.7394095612844,420.4443055769209,424.2525989908575,12472560.0,460.2736389160156,495.6986340332031,-2.273862150064464,0.0065522990304375,-0.0083878748246339,0.0091111626784605,-0.0172890575975094,Financial Services,9.0
2020-05-29,439.7153625488281,442.11613199561015,419.4111352968113,423.2543709370169,13944250.0,457.3101119995117,489.643002319336,-2.24427877500979,0.0277534802767259,-0.037435561760668,0.0054598261767928,-0.0461758423320088,Financial Services,9.0
2020-06-01,475.48236083984375,483.6829104555816,446.8877158457457,449.2086393345384,21106170.0,455.6073638916016,483.6958795166016,-2.155168029043684,0.0813412524040341,-0.0552569846311398,0.0172468009144508,-0.0601381825050068,Financial Services,9.0
2020-06-02,517.5581665039062,522.8788099901875,473.43095123814487,478.5519038037912,26933530.0,457.71539916992185,479.0822064208984,-2.0503393710908204,0.0884907814240344,-0.0753659496160624,0.0102802811947149,-0.0852603980028752,Financial Services,9.0
2020-06-03,527.6754150390625,552.0075509757528,520.792581504507,533.4602682508138,24123590.0,460.9938735961914,475.6253973388672,-2.025133018666252,0.0195480415341487,0.0109629007660383,0.0461119378375607,-0.0130436881052076,Financial Services,9.0
2020-06-04,512.7766723632812,532.6566293572354,505.90876615717286,527.9699392595945,19944190.0,463.2094711303711,473.28272521972656,-2.0622520987465456,-0.0282346727764042,0.0296294034326691,0.0387692304767521,-0.0133935621026901,Financial Services,9.0
2020-06-05,522.7191772460938,527.570616160865,508.7288084408341,515.2922582825156,15138920.0,466.0195236206055,472.1864581298828,-2.0374811067927245,0.0193895421119481,-0.0142082389299476,0.0092811573134368,-0.0267645983049003,Financial Services,9.0
2020-06-08,543.1380615234375,548.5335849023586,535.0573275844662,535.0573275844662,13966100.0,470.21188201904295,470.6050408935547,-1.9866090152924785,0.0390628183662958,-0.0148778634962642,0.0099339813597068,-0.0148778634962642,Financial Services,9.0
2020-06-09,530.1460571289062,551.4235749009464,524.0817284685742,549.0327672629627,11634230.0,473.9692642211914,471.9821148681641,-2.0189776024960184,-0.023920261375331,0.0356254844869365,0.0401351995094938,-0.0114389772003105,Financial Services,9.0
2020-06-10,521.3815307617188,533.4602896421027,515.0926214068517,530.1461205031069,11622530.0,476.7383865356445,473.4300646972656,-2.040813750899221,-0.0165322862432538,0.0168103187862895,0.0231668330535939,-0.0120620102244113,Financial Services,9.0
2020-06-11,514.8928833007812,527.570560807548,512.0978196674969,519.0855092146166,10573320.0,478.4433807373047,474.0843115234375,-2.056979720736853,-0.0124451041667276,0.0081427148244079,0.0246219707398069,-0.0054284371059205,Financial Services,9.0
2020-06-12,527.6654663085938,532.9611913822744,489.1383626811385,489.1383626811385,16552510.0,480.9175247192383,474.3612255859375,-2.025157805168778,0.0248062916036678,-0.0730142601466428,0.0100361411003984,-0.0730142601466428,Financial Services,9.0
2020-06-15,509.4624633789063,527.1712559655678,506.767229892607,527.1712559655678,10234910.0,482.81592864990233,474.7864758300781,-2.0705091974407743,-0.0344972413241875,0.0347597592749258,0.0347597592749258,-0.0052903475330128,Financial Services,9.0
2020-06-16,511.92816162109375,526.073225403754,497.1941085956796,524.0767425748973,11691030.0,486.1243515014648,475.7191339111328,-2.0643660984895877,0.0048398035565451,0.0237310268599666,0.027630954581338,-0.028781485626336,Financial Services,9.0
2020-06-17,502.8092041015625,512.0978329214803,499.9093140830099,502.71436995098367,10498590.0,488.6274398803711,476.6090661621094,-2.0870852850533304,-0.0178129632303383,-0.0001886086209346,0.0184734661659884,-0.0057673765613225,Financial Services,9.0
2020-06-18,541.8004760742188,548.9329298494293,501.2718721228828,502.8091722956876,18061720.0,492.2485595703125,478.4571099853516,-1.9899415073345412,0.077546854064311,-0.0719661674368664,0.0131643549427844,-0.0748035591349022,Financial Services,9.0
2020-06-19,588.9424438476562,595.9800944858735,543.4226602108656,544.0415650069231,35955630.0,499.0395950317383,481.2303240966797,-1.8724908932119584,0.0870098308421931,-0.0762398419570314,0.0119496407700541,-0.077290716796369,Financial Services,9.0
2020-06-22,617.267578125,633.8833267134715,594.9519097972111,595.8503514817927,25140100.0,508.3631713867188,484.1424938964844,-1.80192098336078,0.0480949107561191,-0.0346968274411298,0.0269182266772267,-0.0361523415753902,Financial Services,9.0
2020-06-23,630.8536987304688,637.0777196863991,608.0089328927712,626.3965237492533,19812860.0,519.4556320190429,487.5587762451172,-1.7680722009695853,0.0220100991643489,-0.0070653068852335,0.0098660291101653,-0.0362124623881422,Financial Services,9.0
2020-06-24,603.541748046875,644.3648513484156,596.9882905375664,644.3648513484156,18864900.0,528.3799102783203,490.006064453125,-1.8361178412383663,-0.0432936364462257,0.067639236943672,0.067639236943672,-0.0108583333804435,Financial Services,9.0
2020-06-25,601.0560913085938,611.4228376596494,590.9838700290112,595.5507755435616,19002920.0,537.0406509399414,493.0601824951172,-1.8423106652590375,-0.0041184503745185,-0.0091594043295463,0.0172475522683508,-0.016757539646015,Financial Services,9.0
2020-06-26,593.5843505859375,612.2763983831331,585.9677630337766,607.8292763494381,10672470.0,544.7341003417969,495.7498449707031,-1.86092593691376,-0.0124310207162015,0.023998149124786,0.0314901290418865,-0.0128315167754042,Financial Services,9.0
2020-06-29,587.9841918945312,592.6858700783979,574.1186036841947,582.1744194082339,10102710.0,550.3591918945312,498.1268579101563,-1.8748783048049489,-0.0094344783279381,-0.0098808310944172,0.0079962663089929,-0.0235815663099046,Financial Services,9.0
2020-06-30,583.4871215820312,603.3021901907966,580.5572853342077,597.9466345066471,9766720.0,553.6556396484375,499.8147857666016,-1.8860824122044109,-0.0076482843833098,0.0247812032001859,0.0339597360007535,-0.0050212526368701,Financial Services,9.0
2020-07-01,615.8499755859375,618.390482558777,579.2444852679537,580.776758809454,17242340.0,558.0643676757812,502.3844561767578,-1.8054528318740792,0.0554645557834414,-0.0569509103952042,0.0041252043087642,-0.0594389734012026,Financial Services,9.0
2020-07-02,617.7916259765625,625.5978808270363,610.1900276674024,618.9046553593311,15292260.0,563.3151153564453,505.56635009765625,-1.800615358141836,0.0031527977065804,0.0018016258815569,0.0126357407938868,-0.0123044696456414,Financial Services,9.0
2020-07-03,613.8585815429688,622.7329623936535,611.7223302804788,620.9061635343975,8330750.0,567.8720855712891,508.3088189697266,-1.810414238118952,-0.0063662961235135,0.0114807908585625,0.0144567187256361,-0.0034800381174445,Financial Services,9.0
