Date_Ticker,Close_ULTRACEMCO.NS,High_ULTRACEMCO.NS,Low_ULTRACEMCO.NS,Open_ULTRACEMCO.NS,Volume_ULTRACEMCO.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-11,4359.60400390625,4411.384753899789,4326.954002442253,4341.302540440021,296451.0,4390.047680664063,,-1.2482749697979516,0.0119401073543145,-0.00419796464308,0.0118773975680228,-0.0074892126520532,Construction Materials,4.0
2020-02-12,4347.2080078125,4385.226441933939,4333.738320146208,4385.226441933939,323821.0,4387.473315429687,,-1.2536761701494392,-0.0028433766192165,0.0087454830900925,0.0087454830900925,-0.0030984686359808,Construction Materials,4.0
2020-02-13,4344.03564453125,4366.14371848393,4309.3848714988135,4333.738211073134,186493.0,4386.40693359375,,-1.2550584366119444,-0.0007297472942515,-0.002370476280755,0.0050892938644533,-0.0079766318391191,Construction Materials,4.0
2020-02-14,4328.271484375,4430.3693363663615,4287.959177855166,4362.09249104971,665316.0,4383.849609375,,-1.2619272180098169,-0.003628920535239,0.0078139753471571,0.0235885970554141,-0.0093137194987331,Construction Materials,4.0
2020-02-17,4343.4013671875,4358.188855554188,4295.817558294271,4337.593511666938,354909.0,4382.980932617187,,-1.255334804802616,0.0034955946888079,-0.0013371675858551,0.0034045871234469,-0.0109554252233522,Construction Materials,4.0
2020-02-18,4368.6328125,4380.833788386062,4265.558872894426,4327.53983039562,510062.0,4382.597827148437,,-1.2443409249837016,0.0058091443040729,-0.0094063712534503,0.0027928590956767,-0.0235940954594874,Construction Materials,4.0
2020-02-19,4366.0947265625,4421.63347108895,4348.427618918603,4386.494662047184,384898.0,4382.409912109375,,-1.2454468232555351,-0.0005809794611801,0.004672352929169,0.0127204625654506,-0.0040464325101362,Construction Materials,4.0
2020-02-20,4322.17138671875,4400.159929004541,4314.265059050592,4343.547401080347,414088.0,4377.612524414062,,-1.2645851608936207,-0.0100600977749128,0.0049456656039328,0.0180438338297816,-0.0018292489956444,Construction Materials,4.0
2020-02-24,4289.86328125,4348.427967683448,4216.657423208191,4309.384843394482,383261.0,4365.52138671875,,-1.27866249274287,-0.0074749709296644,0.0045506257110352,0.013651877133106,-0.0170648464163822,Construction Materials,4.0
2020-02-25,4240.0830078125,4294.74337807896,4227.14997377624,4292.303182977778,402233.0,4349.272119140625,,-1.3003528214872735,-0.0116041631571518,0.0123158379373848,0.0128913443830571,-0.0030501841620625,Construction Materials,4.0
2020-02-26,4237.642578125,4318.071308887459,4183.518863136725,4216.900920913171,642946.0,4336.214624023438,,-1.301416168844454,-0.000575561771551,-0.0048946216745364,0.0189795928466542,-0.0127721283686513,Construction Materials,4.0
2020-02-27,4218.267578125,4260.629269860175,4173.075355385976,4228.90673347084,369157.0,4324.1820068359375,,-1.3098582703116235,-0.0045721175495109,0.0025221622736812,0.0100424382641948,-0.0107134556786726,Construction Materials,4.0
2020-02-28,4118.6591796875,4201.186391071911,4099.527953915768,4167.853419814364,524557.0,4311.1806640625,,-1.353259777748611,-0.0236135798862184,0.0119442366995263,0.0200373975568119,-0.0046450130824331,Construction Materials,4.0
2020-03-02,4042.623046875,4213.045909841664,3980.983568990965,4153.212510147719,378937.0,4297.7888671875,,-1.38639034540664,-0.0184613801470868,0.0273558682049779,0.0421565060582147,-0.0152473968434141,Construction Materials,4.0
2020-03-03,4197.03857421875,4225.442545276365,4058.09374655394,4079.9091897343046,606056.0,4294.33603515625,,-1.3191082008934818,0.0381968651425749,-0.0279076263925566,0.0067676221114796,-0.0331054445194547,Construction Materials,4.0
2020-03-04,4072.97802734375,4221.537287380349,4018.513066391884,4206.944730856571,750952.0,4279.624047851563,,-1.373164031850452,-0.0295590675856709,0.0328915851284838,0.0364743583292748,-0.0133722697707227,Construction Materials,4.0
2020-03-05,4104.9453125,4128.810614136873,4052.286181762364,4082.007475754795,450539.0,4266.630029296875,,-1.359235202693342,0.007848626960823,-0.0055878544046267,0.0058137928328059,-0.0128282173643782,Construction Materials,4.0
2020-03-06,4068.14697265625,4092.987872925765,3914.07295802821,3994.697099815447,585749.0,4252.132836914063,,-1.3752690255983395,-0.0089643922250791,-0.0180548719931927,0.0061061953848966,-0.0378732665421474,Construction Materials,4.0
2020-03-09,3999.333740234375,4064.9259032808463,3899.432050333122,3972.637908599701,588288.0,4233.858239746094,,-1.4052524212313406,-0.0169151293904566,-0.0066750697412687,0.0164007725553374,-0.0249795831981249,Construction Materials,4.0
2020-03-11,3897.8701171875,4013.4867566361663,3867.9045677313247,3972.6377935859255,775964.0,4213.343542480468,,-1.4494622896694498,-0.0253701315361915,0.0191816746455302,0.029661491012453,-0.0076876726405129,Construction Materials,4.0
2020-03-12,3575.862060546875,3796.943746561306,3526.08207826548,3796.943746561306,992092.0,4174.1564453125,,-1.5897680799871918,-0.0826112843577685,0.0618261225603931,0.0618261225603931,-0.0139211136890951,Construction Materials,4.0
2020-03-13,3698.26220703125,3915.537286780476,3039.5071945742,3387.2838682544266,1378933.0,4141.709155273437,,-1.5364357209566102,0.03422954924208,-0.0840876934538557,0.0587505881373517,-0.1781255561611084,Construction Materials,4.0
2020-03-16,3433.891357421875,3572.4455859718432,3323.5456885885587,3562.6848056823023,975878.0,4096.201940917968,,-1.6516277486915356,-0.0714851556784548,0.0375065588438197,0.0403490425666794,-0.0321342923662449,Construction Materials,4.0
2020-03-17,3387.43017578125,3489.4791882328504,3372.0569457911333,3435.794893029268,563672.0,4049.159875488281,,-1.671871878224168,-0.0135301839239047,0.014277701602178,0.0301257906897121,-0.004538316420521,Construction Materials,4.0
2020-03-18,3224.522705078125,3453.266454203683,3192.2632777120907,3453.266454203683,790520.0,3993.215942382813,,-1.7428541438982708,-0.0480917575417044,0.0709387931321812,0.0709387931321812,-0.010004403850291,Construction Materials,4.0
2020-03-19,3090.312255859375,3308.660889039532,2884.8966580888427,3063.909294400793,790106.0,3929.299914550781,,-1.801332504169708,-0.0416218031299296,-0.0085437843404078,0.0706558480510044,-0.0664708226105808,Construction Materials,4.0
2020-03-20,3488.356689453125,3569.3223173203887,3065.226848089706,3108.8086383909817,825459.0,3885.413012695312,,-1.6278960398166509,0.1288039526876416,-0.1088042550836868,0.0232102491445498,-0.1212977568041511,Construction Materials,4.0
2020-03-23,2981.7724609375,3211.687480772764,2965.1302806575745,3142.971673662511,883620.0,3818.39306640625,4153.295166015625,-1.8486256118835789,-0.1452214534274139,0.0540615405222195,0.0771068291921162,-0.0055813045756996,Construction Materials,4.0
2020-03-24,2945.901123046875,3159.759671022907,2896.4626290994142,3025.84181635895,1105225.0,3751.194958496094,4125.447651367187,-1.864255520231232,-0.0120302063153895,0.0271362445557554,0.0725952905557274,-0.0167821294342451,Construction Materials,4.0
2020-03-25,3151.36572265625,3211.296820273759,2840.387157141836,2897.1948526246106,874543.0,3696.759094238281,4101.238950195312,-1.7747302042150404,0.0697459252796875,-0.0806541964343642,0.019017499995841,-0.0986805699124931,Construction Materials,4.0
2020-03-26,3151.90234375,3304.024203351459,3078.159837621204,3152.7321054136523,931742.0,3642.4720825195313,4076.755991210937,-1.7744963869390216,0.0001702820748134,0.0002632574150964,0.0482635066099386,-0.0233961900104622,Construction Materials,4.0
2020-03-27,3068.399169921875,3308.904715262734,3028.18456209318,3308.904715262734,471310.0,3584.978662109375,4050.150068359375,-1.810880503908711,-0.0264929444891292,0.0783814399698792,0.0783814399698792,-0.0131060548519569,Construction Materials,4.0
2020-03-30,3012.0791015625,3074.6457986909018,2996.559556184466,3041.4591456256667,507697.0,3529.649658203125,4023.084384765625,-1.8354203610301445,-0.018354870158829,0.0097540745354018,0.0207719302909228,-0.0051524361926561,Construction Materials,4.0
2020-03-31,3167.227294921875,3200.6091201454183,3025.842278923649,3064.885405103309,637365.0,3485.879870605469,3998.840571289063,-1.7678189782798015,0.051508671627811,-0.0323127708524911,0.0105397630530228,-0.0446399967015039,Construction Materials,4.0
2020-04-01,3065.51953125,3181.9656940294853,3030.966462486072,3167.373374371565,390613.0,3429.303918457031,3972.935463867188,-1.8121352240045436,-0.0321125559365273,0.0332256382917361,0.0379857840057549,-0.0112715213234472,Construction Materials,4.0
2020-04-03,2968.83935546875,3114.66533375008,2952.6363630817905,3112.713177476968,406172.0,3374.096984863281,3944.786352539063,-1.8542608422656583,-0.0315379415448798,0.0484613024760653,0.0491188511135542,-0.0054576857980249,Construction Materials,4.0
2020-04-07,3201.0478515625,3265.7130200839256,3006.564306990514,3108.7596275446926,646709.0,3328.9021118164064,3921.4102490234377,-1.7530826391398628,0.0782152445082656,-0.0288306293118234,0.0202012501905777,-0.0607562128373226,Construction Materials,4.0
2020-04-08,3178.549560546875,3303.8781347002086,3120.7657832423765,3163.469201184938,647497.0,3284.422241210937,3896.618857421875,-1.7628856252349243,-0.0070284144626713,-0.0047444153613708,0.0394294856084518,-0.0181792909639441,Construction Materials,4.0
2020-04-09,3285.52734375,3308.7091958562182,3180.5501089731515,3222.033423268489,501495.0,3248.7319213867186,3871.69568359375,-1.7162731194009293,0.0336561633428548,-0.0193253361906403,0.0070557477326482,-0.0319514110806427,Construction Materials,4.0
2020-04-13,3383.184326171875,3544.3835256571992,3211.882623245104,3267.031034728652,1107263.0,3222.9976318359377,3848.058002929688,-1.673721885615997,0.0297233814254037,-0.0343325341586259,0.0476471820463071,-0.050633275166713,Construction Materials,4.0
2020-04-15,3514.02734375,3586.110804034174,3447.019680034482,3474.8379048344204,1239945.0,3219.905895996094,3828.362700195312,-1.616710787259084,0.0386745163619789,-0.011152286274972,0.0205130618611664,-0.0190686233090066,Construction Materials,4.0
2020-04-16,3454.43798828125,3480.401521928672,3392.0176051471863,3465.0771439100326,617278.0,3207.7146850585937,3808.2730615234377,-1.6426751426258157,-0.0169575673833997,0.0030798513867884,0.0075159935524966,-0.0180696203972446,Construction Materials,4.0
2020-04-17,3449.5087890625,3576.7404239127923,3426.863825248323,3566.5893071927408,775287.0,3208.495556640625,3789.6895166015615,-1.6448229000429295,-0.0014269178475548,0.0339412146162585,0.0368839862805134,-0.0065646923080696,Construction Materials,4.0
2020-04-20,3432.42724609375,3484.5985691681544,3406.5611782833985,3484.5985691681544,391192.0,3210.74541015625,3772.1288818359376,-1.6522656932794717,-0.0049518769231466,0.0151995422871025,0.0151995422871025,-0.0075357949217389,Construction Materials,4.0
2020-04-21,3321.837646484375,3386.9908567694943,3295.2883710020355,3386.014778712788,533462.0,3215.6111572265627,3753.24373046875,-1.7004519446919106,-0.0322190658914127,0.0193197678689487,0.0196136046426209,-0.0079923458963858,Construction Materials,4.0
2020-04-22,3358.830810546875,3374.936098007987,3295.239422346301,3339.162933603879,944451.0,3229.0370849609376,3733.0759912109374,-1.6843332327121805,0.0111363552344742,-0.0058555723858546,0.0047949088148591,-0.0189325964263796,Construction Materials,4.0
2020-04-23,3359.855712890625,3386.990729507546,3324.5217362255626,3352.827998806461,977203.0,3222.6120361328126,3712.976591796875,-1.6838866608628962,0.0003051366387767,-0.0020916713944592,0.008076244617533,-0.01051651609011,Construction Materials,4.0
2020-04-24,3228.8173828125,3357.7085387704205,3214.029895469143,3328.4261968625387,624104.0,3234.9642822265623,3690.391123046875,-1.7409828610491151,-0.0390011778111111,0.0308499373734396,0.0399189984060506,-0.0045798462997855,Construction Materials,4.0
2020-04-27,3280.2568359375,3289.38326167206,3237.016765897617,3256.1966056195824,444246.0,3251.6820678710938,3668.69974609375,-1.7185695922647557,0.015931360317502,-0.0073348617261675,0.0027822290116352,-0.0131819159908935,Construction Materials,4.0
2020-04-28,3312.808837890625,3348.923725045001,3284.990614001443,3330.3782424522137,767800.0,3259.7542236328127,3648.7926416015625,-1.7043859895061604,0.0099236137842912,0.0053034767236299,0.0109015910430172,-0.0083971714790807,Construction Materials,4.0
2020-04-29,3352.19384765625,3371.1785186424927,3279.7200502532605,3279.7200502532605,393804.0,3269.768798828125,3628.6444384765614,-1.6872250992492897,0.0118887058363146,-0.0216198109944211,0.005663357147295,-0.0216198109944211,Construction Materials,4.0
2020-04-30,3449.752685546875,3480.6454603818383,3363.7112628140617,3386.9908195306693,854097.0,3288.836474609375,3610.69533203125,-1.6447166291335835,0.0291029822033815,-0.0181931494043481,0.0089550694356705,-0.0249413307490978,Construction Materials,4.0
2020-05-04,3267.519287109375,3378.889660255105,3246.4847554658413,3348.92410892248,519181.0,3301.6084838867187,3589.1650048828124,-1.7241196144402426,-0.0528250616923894,0.0249133408742998,0.0340840752142137,-0.0064374621219579,Construction Materials,4.0
2020-05-05,3205.7822265625,3313.7851737993374,3195.679722833293,3313.7851737993374,387071.0,3303.53623046875,3566.7152197265623,-1.751019770797482,-0.0188941686711483,0.033690044926304,0.033690044926304,-0.0031513381181975,Construction Materials,4.0
2020-05-06,3244.873779296875,3308.4165557737674,3169.471749813611,3221.0575701588527,374625.0,3312.503942871094,3544.74466796875,-1.7339867460391436,0.0121940761947177,-0.0073396411564529,0.0195825110000615,-0.0232372765820193,Construction Materials,4.0
2020-05-07,3175.03564453125,3297.191719641294,3153.7082433869214,3244.434652310832,473677.0,3322.813757324219,3520.872724609375,-1.7644167135214286,-0.021522604426468,0.0218577098178776,0.0384739224331067,-0.0067172162873394,Construction Materials,4.0
2020-05-08,3226.718994140625,3245.4596457885746,3192.800280549301,3215.201225030846,421623.0,3324.097314453125,3498.0852099609374,-1.7418971738277231,0.0162780376020015,-0.0035694986550405,0.0058079590078903,-0.0105118275415109,Construction Materials,4.0
2020-05-11,3280.354248046875,3367.4692124560643,3250.4375516679293,3274.741799359448,483864.0,3329.187548828125,3477.2488671875,-1.7185271477273891,0.0166222264794814,-0.0017109276203228,0.0265565721937066,-0.0091199590400208,Construction Materials,4.0
2020-05-12,3269.227294921875,3324.033985174363,3197.1926831432183,3264.005181742202,557262.0,3328.3725463867186,3456.8361474609374,-1.7233753989429603,-0.0033919974135796,-0.0015973539642791,0.0167644171873946,-0.0220341399603963,Construction Materials,4.0
2020-05-13,3461.85595703125,3494.359403613188,3367.4692576719267,3367.4692576719267,1225497.0,3332.306127929688,3441.2716064453125,-1.6394429751487682,0.0589217710278471,-0.0272647679542004,0.00938902339825,-0.0272647679542004,Construction Materials,4.0
2020-05-14,3523.15380859375,3546.8725534553164,3407.488556808639,3427.986196365494,974733.0,3332.762451171875,3426.9818310546875,-1.6127341915301812,0.0177066441594717,-0.0270120515306828,0.0067322479091633,-0.0328300318603684,Construction Materials,4.0
2020-05-15,3497.43408203125,3542.1873573833477,3462.9787163982483,3542.1873573833477,645207.0,3334.912255859375,3412.5651611328126,-1.6239408259223609,-0.0073001997527794,0.0127960311195072,0.0127960311195072,-0.0098516125893617,Construction Materials,4.0
2020-05-18,3228.671142578125,3502.9979364824358,3202.609905325463,3498.65419835673,817697.0,3323.8703735351564,3394.765400390625,-1.741046581043808,-0.0768457483827778,0.0836204877660662,0.0849658518288294,-0.0080718153388182,Construction Materials,4.0
2020-05-19,3355.902587890625,3409.4405632259013,3255.464253793069,3289.382965379699,1012170.0,3320.044140625,3381.0309912109374,-1.6856091218880525,0.0394067527146491,-0.0198216786002533,0.0159533758603309,-0.0299288586206215,Construction Materials,4.0
2020-05-20,3444.091552734375,3513.734820022079,3352.8282509969044,3367.4205708339023,1042217.0,3326.1568359375,3365.97205078125,-1.647183305656022,0.0262787618335434,-0.0222615980808063,0.0202210847828396,-0.0264985121156299,Construction Materials,4.0
2020-05-21,3486.062744140625,3504.120188006396,3412.710574243844,3502.168031912799,710536.0,3332.5184326171875,3354.2337451171875,-1.6288955608018514,0.0121864331315257,0.0046199076018478,0.0051798964020719,-0.0210415518252135,Construction Materials,4.0
2020-05-22,3551.89892578125,3580.2540388251327,3445.555277277186,3465.076836921816,1021137.0,3342.1205932617186,3343.1728173828124,-1.6002093298020492,0.0188855412173181,-0.0244438512113172,0.0079830855653209,-0.0299399421904082,Construction Materials,4.0
2020-05-26,3695.431640625,3754.9724039842513,3569.9079032065188,3577.3261919943543,1409106.0,3365.451306152344,3335.7185107421874,-1.5376690592178297,0.0404101349286507,-0.0319598520866349,0.0161119915478078,-0.0339672735489301,Construction Materials,4.0
2020-05-27,3638.2333984375,3716.905388267704,3602.704251075656,3710.072841598095,826874.0,3383.350134277344,3328.49650390625,-1.5625915554392806,-0.0154780950508466,0.0197456939380105,0.0216236786413954,-0.0097654942580381,Construction Materials,4.0
2020-05-28,3718.076416015625,3728.618106489845,3627.1548420636177,3639.7950050001655,603406.0,3403.6135131835936,3324.9006298828126,-1.5278022467507886,0.0219455457729608,-0.0210542770660285,0.0028352538503004,-0.024453928262572,Construction Materials,4.0
2020-05-29,3811.438720703125,3845.7477711074703,3704.0701281087536,3717.88153810872,1947052.0,3426.5757568359377,3329.612163085937,-1.4871222958150114,0.0251103781206167,-0.0245464218239211,0.0090016009487399,-0.0281700954579599,Construction Materials,4.0
2020-06-01,3724.4208984375,3860.38861593308,3710.0725990294895,3811.584714341005,742238.0,3440.3091674804687,3330.1353369140625,-1.525037820203065,-0.0228307021684378,0.0234033204840173,0.0365070761880381,-0.0038524913803456,Construction Materials,4.0
2020-06-02,3742.52734375,3761.804885652344,3679.814327687944,3745.211558445263,734563.0,3464.0595703125,3336.308056640625,-1.5171484551172387,0.0048615464809834,0.0007172197952662,0.0051509421660038,-0.0167568624894047,Construction Materials,4.0
2020-06-03,3763.65966796875,3826.2263731145567,3752.093284795528,3796.8951768544666,493621.0,3491.9534423828127,3343.832646484375,-1.5079406499408872,0.0056465383623825,0.0088306360876815,0.0166239008479673,-0.0030731745677377,Construction Materials,4.0
2020-06-04,3712.903076171875,3778.0562838527,3642.283974572163,3739.3548857714,807841.0,3515.3549072265623,3353.60025390625,-1.530056381454535,-0.0134859674557844,0.0071242930550177,0.0175477803605905,-0.0190199151852147,Construction Materials,4.0
2020-06-05,3776.98291015625,3834.5226642158073,3713.977023632721,3720.809570062532,697747.0,3545.4522705078125,3367.333666992188,-1.5021354286547686,0.0172586875201825,-0.0148725428284753,0.0152343167624173,-0.0166815386837221,Construction Materials,4.0
2020-06-08,3687.818115234375,3816.4652524792887,3671.7128270845274,3816.4652524792887,547499.0,3568.5072265625,3371.3228955078125,-1.5409864349014697,-0.0236074128591136,0.0348843498309943,0.0348843498309943,-0.0043671590210259,Construction Materials,4.0
2020-06-09,3700.653564453125,3743.161572365046,3664.977864506462,3713.9769343508474,478720.0,3589.5221923828126,3385.700517578125,-1.535393755434043,0.0034804995305291,0.0036002748340726,0.011486621801142,-0.0096403781995019,Construction Materials,4.0
2020-06-10,3701.727294921875,3772.39549143024,3689.575170393736,3733.498684326995,475926.0,3611.1471923828126,3400.817041015625,-1.534925908127433,0.0002901461728446,0.008582855211594,0.0190906003814244,-0.0032828254379541,Construction Materials,4.0
2020-06-11,3616.271728515625,3728.569563790012,3599.7761036212205,3699.238368647893,475582.0,3618.8679809570312,3410.1151611328123,-1.5721607242583235,-0.023085321958611,0.0229425901483137,0.0310534837271427,-0.004561500388461,Construction Materials,4.0
2020-06-12,3697.920654296875,3713.977091038279,3513.8810848193966,3513.8810848193966,592647.0,3627.606323242188,3421.03552734375,-1.5365845427806093,0.0225782053758345,-0.0497683932897883,0.0043420176478763,-0.0497683932897883,Construction Materials,4.0
2020-06-15,3655.21728515625,3678.496604661183,3599.776001892207,3637.306156854908,440266.0,3635.4954833984375,3432.771889648437,-1.5551913131173916,-0.0115479408924052,-0.0049001541916751,0.0063687922464881,-0.0151677120507141,Construction Materials,4.0
2020-06-16,3689.5263671875,3738.671994852651,3645.065962063368,3694.4556092535686,622734.0,3658.5382446289054,3446.3208349609376,-1.5402421130269008,0.009386331743007,0.0013360094428125,0.0133203080217081,-0.0120504370207344,Construction Materials,4.0
2020-06-17,3718.076416015625,3753.020057448549,3623.2016783482472,3670.0534241889577,430610.0,3676.646936035156,3457.3378173828123,-1.5278022467507886,0.0077381338379995,-0.0129160852154108,0.009398311794347,-0.0255171564679802,Construction Materials,4.0
2020-06-18,3752.2880859375,3789.135032739644,3686.64683633633,3708.803760660604,348706.0,3692.056762695313,3471.0731884765623,-1.5128954911976642,0.0092014434599859,-0.0115887491261299,0.0098198608311113,-0.0174936593613839,Construction Materials,4.0
2020-06-19,3744.577392578125,3811.048169598263,3721.883576278453,3766.929486215523,556284.0,3704.982495117188,3486.58794921875,-1.5162552050413842,-0.0020549310667996,0.005969189922927,0.0177512092958433,-0.0060604479278896,Construction Materials,4.0
2020-06-22,3733.74267578125,3755.411561498704,3699.970278890762,3744.577237790133,329145.0,3714.074682617188,3497.241845703125,-1.520976122644856,-0.0028934418122455,0.0029017966554474,0.0058035294874516,-0.0090451859764066,Construction Materials,4.0
2020-06-23,3848.480712890625,3859.412739758964,3741.941647162665,3754.972384889412,563658.0,3721.7271362304687,3510.64046875,-1.4709823083779543,0.0307300333934681,-0.0242974656695051,0.0028406084592607,-0.0276834090323236,Construction Materials,4.0
2020-06-24,3730.179931640625,3919.9294072281614,3715.3922063597697,3887.523663971894,501886.0,3726.324462890625,3519.5335205078127,-1.5225284863886868,-0.0307396061135884,0.0421812714707479,0.0508687192212953,-0.0039643463725224,Construction Materials,4.0
2020-06-25,3711.390869140625,3782.302851803335,3691.2835638212287,3723.542994514095,395771.0,3725.990185546875,3526.097651367188,-1.5307152823679375,-0.0050370391896178,0.0032742779733905,0.0191065789519306,-0.005417727754461,Construction Materials,4.0
2020-06-26,3768.246826171875,3781.326176065821,3689.574843967167,3743.25913402489,373568.0,3723.830590820312,3531.182041015625,-1.5059419271023458,0.0153193126339762,-0.0066311187402683,0.003470937679322,-0.0208776085627676,Construction Materials,4.0
2020-06-29,3715.92919921875,3748.139775413712,3667.125295893051,3748.090923850324,692124.0,3723.406005859375,3536.411865234375,-1.5287378349867229,-0.0138838110576408,0.0086550961838389,0.0086682427107958,-0.0131337010769634,Construction Materials,4.0
2020-06-30,3800.408935546875,3810.950626691465,3730.570499801825,3730.570499801825,494113.0,3726.300085449219,3543.4298681640626,-1.4919282088705028,0.0227344849158822,-0.018376558136105,0.0027738307438416,-0.018376558136105,Construction Materials,4.0
2020-07-01,3805.33837890625,3839.842598601056,3769.7115263563874,3794.991855174377,331198.0,3728.3840209960936,3550.8880908203123,-1.4897803450761022,0.0012970823516563,-0.0027189497231641,0.0090673197122415,-0.0093623349627327,Construction Materials,4.0
