Date_Ticker,Close_TATACOMM.NS,High_TATACOMM.NS,Low_TATACOMM.NS,Open_TATACOMM.NS,Volume_TATACOMM.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-18,367.6451416015625,370.4242771699938,361.1448232591591,365.0544327241652,57884.0,393.5993408203125,,-1.999960296378044,0.0117967120249395,-0.0070467648942985,0.0075592881666399,-0.0176809580947709,Telecommunication,19.0
2020-02-19,362.1339721679688,372.11998251193495,359.9672090862037,372.11998251193495,58658.0,390.5870498657226,,-2.012301834208861,-0.0149904590322765,0.027575458563535,0.027575458563535,-0.0059833190153174,Telecommunication,19.0
2020-02-20,369.1524963378906,420.0716940156265,358.0359819871917,367.40964994076,329079.0,387.65955047607423,,-1.99658477404526,0.0193810156166913,-0.0047212098371817,0.1379354011766693,-0.0301136101231287,Telecommunication,19.0
2020-02-24,366.0907287597656,371.9315825408757,357.9888696441592,365.5254774261416,94257.0,384.61664428710935,,-2.0034411991379573,-0.0082940454378575,-0.0015440197995153,0.0159546618427008,-0.0221307410407626,Telecommunication,19.0
2020-02-25,362.9818420410156,375.27595009994593,358.93092706750065,372.1199900043642,138688.0,381.766862487793,,-2.010403141337973,-0.0084921208720095,0.0251752206445521,0.0338697605086844,-0.0111601036314572,Telecommunication,19.0
2020-02-26,357.8475646972656,365.5254781401832,353.2784904705379,362.9818615088445,27868.0,379.0678131103516,,-2.021900678990428,-0.0141447222673189,0.014347720420907,0.0214558214177398,-0.0127682138359473,Telecommunication,19.0
2020-02-27,353.4197692871094,359.1664380458174,341.9264605195682,358.9309190700497,50844.0,376.62076873779296,,-2.031816143434048,-0.0123734121647638,0.0155937790182394,0.0162601791357053,-0.0325202769237402,Telecommunication,19.0
2020-02-28,339.99517822265625,351.34720978920643,336.9805526665059,344.234519668699,72931.0,373.8722595214844,,-2.0618787463863866,-0.0379848334221148,0.0124688281410465,0.0333888016468162,-0.0088666714978414,Telecommunication,19.0
2020-03-02,336.1798400878906,357.04681859063953,329.82082682803093,347.53184485183664,82200.0,371.0672302246094,,-2.0704226934551424,-0.011221741892666,0.0337676547200991,0.0620708799709508,-0.018915510395261,Telecommunication,19.0
2020-03-03,339.6654357910156,346.1657821477515,330.71571522725424,343.1982202240793,66250.0,369.19014129638674,,-2.0626171611173354,0.0103682472518689,0.0104007769434546,0.0191374972893483,-0.0263486349234186,Telecommunication,19.0
2020-03-04,330.1976318359375,344.7527172641773,320.87108536001915,343.7164279335469,83631.0,366.18021087646486,,-2.083819060658675,-0.0278739104938052,0.0409415295392741,0.0440799207047968,-0.0282453463523092,Telecommunication,19.0
2020-03-05,326.7590637207031,335.33196100169675,321.3421267642906,331.61074933168834,78830.0,362.9159194946289,,-2.0915192809094494,-0.0104136667974132,0.0148478991087213,0.0262361422614472,-0.0165777710791907,Telecommunication,19.0
2020-03-06,321.7660827636719,327.55987382014627,310.9322075359404,320.21166293749536,39808.0,359.2300506591797,,-2.1027004039201365,-0.0152803135747107,-0.0048309001770028,0.0180062205646758,-0.0336700348734041,Telecommunication,19.0
2020-03-09,310.13140869140625,315.59543760369905,298.30833848050634,310.8850579379722,114717.0,355.2639099121094,,-2.128754723596253,-0.0361587957696926,0.0024300964863441,0.0176184312815919,-0.0381227759574147,Telecommunication,19.0
2020-03-11,300.0982971191406,324.0741427247451,298.6851831247013,314.6533827618165,62479.0,350.8196655273438,,-2.1512225550650417,-0.0323511624140236,0.048501060427202,0.0798933077453816,-0.0047088370977269,Telecommunication,19.0
2020-03-12,252.28794860839844,300.0512146919696,246.823919150066,300.0512146919696,133234.0,343.90482864379885,,-2.2582875313753625,-0.1593156274784232,0.189320442561881,0.189320442561881,-0.0216579091013724,Telecommunication,19.0
2020-03-13,236.0371551513672,257.0925460609358,209.65902598058844,214.32229951257747,149858.0,337.0206100463867,,-2.2946790422238985,-0.0644136731329,-0.0919976163280916,0.0892037141189321,-0.1117541395288501,Telecommunication,19.0
2020-03-16,239.05177307128903,249.55591419715563,218.32610210550243,235.51898824757544,179945.0,330.1293235778809,,-2.287928202578616,0.0127717939914529,-0.0147783251231526,0.0439408626462438,-0.0866995073891625,Telecommunication,19.0
2020-03-17,232.26882934570312,248.61383852348573,222.32992515550131,241.171444236476,196536.0,323.35344314575195,,-2.303117711375669,-0.0283743711181893,0.0383289265109372,0.0703710834717949,-0.0427905208727296,Telecommunication,19.0
2020-03-18,215.21725463867188,253.13582718793663,211.02501940494528,232.78698028105572,151801.0,315.9463706970215,,-2.3413024663278685,-0.0734130996185119,0.0816371608860158,0.1761874186757295,-0.0194790851726314,Telecommunication,19.0
2020-03-19,203.53550720214844,220.3986605702301,188.41518567661268,211.96708388618927,191753.0,307.7408889770508,,-2.367462200601161,-0.0542788609404757,0.0414255812164838,0.0828511624329677,-0.0742883722520143,Telecommunication,19.0
2020-03-20,222.80096435546875,228.92445809039705,208.4343059773677,215.73539466132067,292504.0,300.7742385864258,,-2.3243197475971997,0.094654035642961,-0.0317124735729388,0.0274841437632133,-0.0644820295983086,Telecommunication,19.0
2020-03-23,220.68130493164065,242.86718342588412,202.54634177290387,219.50370992133304,125817.0,293.3506790161133,354.4805780029297,-2.329066445604371,-0.0095136905262506,-0.0053361792956243,0.1005335658184363,-0.0821771611526147,Telecommunication,19.0
2020-03-24,216.7245941162109,240.22938824825852,193.1255866309529,232.92829899757615,97342.0,285.8823722839355,351.1531655883789,-2.337926978165132,-0.017929524282337,0.0747663408827361,0.1084546690600514,-0.1088893836968215,Telecommunication,19.0
2020-03-25,213.8983612060547,219.5037105973952,209.14087447477135,214.7933305416571,131431.0,278.4281982421875,347.48377990722656,-2.344255954401424,-0.0130406653738651,0.0041840869212657,0.0262056677748021,-0.0222418101029782,Telecommunication,19.0
2020-03-26,224.44960021972656,229.1599800774333,214.8404281849925,217.61954942605175,149355.0,271.75830001831054,343.8869338989258,-2.320627844792696,0.0493282835557003,-0.0304302203567681,0.0209863588667367,-0.0428121592790857,Telecommunication,19.0
2020-03-27,216.2535400390625,243.05559829375431,212.5794351608218,231.7506867452076,272996.0,264.8999885559082,339.9810861206055,-2.338981841707895,-0.0365162609897298,0.071661933040938,0.1239381248965936,-0.0169898022366572,Telecommunication,19.0
2020-03-30,220.2102508544922,221.52915141979523,211.73156739913208,216.25353478364508,71655.0,258.9107421875,336.1374163818359,-2.330121309147134,0.0182966291081985,-0.0179679013828542,0.0059892787015374,-0.0385026737967914,Telecommunication,19.0
2020-03-31,219.64501953125,225.06195667629416,218.32611884591063,221.3878659278921,61268.0,253.084001159668,332.3191827392578,-2.3313870702243444,-0.0025667802522766,0.0079348323051511,0.0246622352585301,-0.0060046919714095,Telecommunication,19.0
2020-04-01,222.5183563232422,227.0403241607682,217.94929618397464,227.0403241607682,40359.0,247.2266471862793,328.50565948486326,-2.3249526110507808,0.0130817297752721,0.0203217744020953,0.0203217744020953,-0.0205334077366196,Telecommunication,19.0
2020-04-03,221.4820709228516,235.51899741905152,219.9747435893941,234.5769214293753,86209.0,241.790869140625,324.50937316894533,-2.327273235670755,-0.004657078263176,0.0591237496198284,0.0633772586544461,-0.0068056404167473,Telecommunication,19.0
2020-04-07,221.76467895507807,237.40314590345585,216.6774744356938,237.40314590345585,128676.0,236.54114990234376,320.49707092285155,-2.3266403722171733,0.0012759860473085,0.0705182945366404,0.0705182945366404,-0.0229396518117964,Telecommunication,19.0
2020-04-08,247.57752990722656,261.5202701892144,217.80794070697283,223.2248770201055,9163665.0,232.83172225952148,316.8945718383789,-2.268835893442611,0.1163974852703086,-0.0983637444652049,0.0563166628539046,-0.1202435019503148,Telecommunication,19.0
2020-04-09,270.9881591796875,275.9340582441086,252.5705846397469,259.07090337443896,281017.0,230.87455978393555,313.7753579711914,-2.216410873618659,0.0945587803595644,-0.0439770351639107,0.018251347510507,-0.0679644992448847,Telecommunication,19.0
2020-04-13,315.2186584472656,325.1575494755754,273.2020600185714,280.7386685708079,600048.0,231.6305778503418,311.6801815795898,-2.117362498030832,0.1632193059706703,-0.1093843557557874,0.0315301482382666,-0.1332935005677127,Telecommunication,19.0
2020-04-15,335.5675048828125,362.69928397642144,325.1575471447302,329.7266217967468,704549.0,235.7945556640625,310.1549606323242,-2.0717939374696246,0.06455470160232,-0.0174059853861758,0.0808534160752065,-0.0310219481523328,Telecommunication,19.0
2020-04-16,326.9945983886719,345.74190578623296,304.33765243531417,345.74190578623296,253147.0,240.34242782592773,308.647639465332,-2.090991832053044,-0.0255474870760637,0.0573321623352252,0.0573321623352252,-0.0692884410476629,Telecommunication,19.0
2020-04-17,349.32177734375,355.162660178197,325.95830350571924,339.1473678094189,137914.0,245.8559280395508,307.73476776123044,-2.040993056466528,0.0682799626204822,-0.0291261816302937,0.0167206375704978,-0.0668823856780046,Telecommunication,19.0
2020-04-20,350.97039794921875,359.87302753880783,340.0894317840566,357.0467995738434,86908.0,251.79100646972657,306.908567199707,-2.0373011878320715,0.0047194899155869,0.0173131456673556,0.0253657563190761,-0.0310025182429672,Telecommunication,19.0
2020-04-21,345.17657470703125,351.9595321111572,334.43691610872554,339.14729520884845,132861.0,258.2889724731445,306.2679544067383,-2.0502756916266134,-0.0165080111486376,-0.0174672325412005,0.0196506886653098,-0.0311135209781283,Telecommunication,19.0
2020-04-22,355.3981628417969,357.98887178232684,340.0894281932105,340.0894281932105,97131.0,265.88210525512693,305.5679928588867,-2.0273857917285474,0.0296126356298691,-0.0430748840291584,0.0072895957587806,-0.0430748840291584,Telecommunication,19.0
2020-04-23,351.53564453125,380.9755187675847,340.18364052567017,360.8150986405181,183318.0,272.318839263916,304.75780792236327,-2.036035392584813,-0.0108681437170688,0.026396908119066,0.0837464840175477,-0.0322926115236962,Telecommunication,19.0
2020-04-24,348.5210266113281,356.10472688768886,336.3211309494839,351.394346902402,85557.0,278.7108253479004,303.81855926513674,-2.042786232230096,-0.0085755682725763,0.0082443240771186,0.0217596635419592,-0.0350047622103718,Telecommunication,19.0
2020-04-27,345.6005859375,353.2784995783608,341.97358759185323,352.33642357948514,56851.0,285.15462493896484,302.9414865112305,-2.0493261743409312,-0.0083795250525444,0.0194902379106594,0.0222161476376931,-0.0104947690867129,Telecommunication,19.0
2020-04-28,355.1155700683594,357.8946770995749,342.9627663136282,352.6190455955653,73419.0,292.2154853820801,302.2641342163086,-2.028018621012081,0.0275317361081676,-0.0070301746338903,0.0078259227853079,-0.0342221090232449,Telecommunication,19.0
2020-04-29,381.2581787109375,384.31992579133214,346.6839771031452,355.1155690244911,198651.0,300.0559143066406,302.0776040649414,-1.9694756933365232,0.0736171850689219,-0.0685693085321776,0.0080306397380027,-0.0906844850507607,Telecommunication,19.0
2020-04-30,405.61083984375,409.8030898490544,387.6643022365193,390.1137057649034,175804.0,309.523779296875,302.7153903198242,-1.9149411172772837,0.0638744622217697,-0.0382069031607152,0.0103356458789891,-0.044245705105278,Telecommunication,19.0
2020-05-04,444.4243469238281,446.1671932499755,382.57706411938005,403.0200957899561,350307.0,320.7344841003418,304.06632720947266,-1.8280233819858256,0.0956914935878684,-0.0931637778633412,0.0039215815654809,-0.1391626791658387,Telecommunication,19.0
2020-05-05,422.2384948730469,466.61025359307376,422.2384948730469,461.61726205447707,193471.0,330.86415786743163,305.15536834716795,-1.87770567459048,-0.0499204244869684,0.0932619068597004,0.1050869573920967,0.0,Telecommunication,19.0
2020-05-06,401.1358947753906,407.9188525533638,401.1358947753906,403.255565487273,27221.0,339.79503479003904,305.91091217041014,-1.9249621671683177,-0.0499779161632363,0.0052841711237765,0.016909376264548,0.0,Telecommunication,19.0
2020-05-07,381.1167907714844,401.13590348503766,381.1167907714844,386.2511158850279,112897.0,347.7767707824707,306.1803451538086,-1.9697923129985764,-0.0499060399845683,0.013471789325131,0.0525275012759975,0.0,Telecommunication,19.0
2020-05-08,390.9615173339844,395.6718970608999,376.7832858559193,381.11681220478056,75525.0,356.236612701416,306.7568960571289,-1.947746344938778,0.0258312590809016,-0.0251807523060992,0.0120481927710844,-0.0362650308264307,Telecommunication,19.0
2020-05-11,393.2225036621094,395.67190693118255,386.25114724234487,395.5776935843188,36685.0,363.5188613891602,307.2382962036133,-1.9426831639497444,0.0057831429127422,0.0059894586405289,0.0062290516088516,-0.0177287829532637,Telecommunication,19.0
2020-05-12,393.0812072753906,399.44022021513626,381.540776384741,388.1353083222551,35863.0,369.6235137939453,307.7781057739258,-1.9429995785915115,-0.0003593293501843,-0.0125823846614739,0.0161773517076091,-0.0293588975434392,Telecommunication,19.0
2020-05-13,412.7234802246094,412.7234802246094,393.7877478438645,401.32435545810114,57005.0,374.4987548828125,308.77293853759767,-1.8990132962594248,0.04997001277514,-0.0276192785549895,0.0,-0.0458799493802479,Telecommunication,19.0
2020-05-14,418.0462341308594,433.35496946522886,407.1652675931512,407.1652675931512,90773.0,378.6226913452148,309.9769119262695,-1.8870936901776936,0.012896658807377,-0.0260281415052817,0.0366197183098591,-0.0260281415052817,Telecommunication,19.0
2020-05-15,425.064697265625,428.6445745199061,406.1760564571839,423.934194580127,40746.0,383.5261962890625,311.40981048583984,-1.871376766694283,0.0167887246953854,-0.0026596014507211,0.0084219585331595,-0.044437096117247,Telecommunication,19.0
2020-05-18,421.5318908691406,439.9494639968976,414.5134136159206,425.8654171934062,42254.0,387.136701965332,313.04054473876954,-1.879288021159696,-0.0083112204311728,0.0102804234226037,0.0436920041560378,-0.0166499318444184,Telecommunication,19.0
2020-05-19,423.7928466796875,433.3549112541242,419.22377284366365,425.5827851283709,37009.0,390.7778244018554,314.7928048706055,-1.8742249085107576,0.0053636649077371,0.0042236164737257,0.0225630627070587,-0.0107813849899105,Telecommunication,19.0
2020-05-20,438.3479614257813,441.3626161953703,422.8979204188646,425.5828428308613,54235.0,395.43639373779297,316.7664553833008,-1.841630646723806,0.0343448806654701,-0.0291209717353305,0.0068773098882073,-0.0352460656065639,Telecommunication,19.0
2020-05-21,460.251220703125,460.251220703125,439.0074182921575,444.6127820213755,182349.0,400.6790466308594,319.36752716064456,-1.792581183402686,0.0499677452727296,-0.0339780493310993,0.0,-0.0461569713568894,Telecommunication,19.0
2020-05-22,469.4835510253906,483.2378655162529,447.0621263759367,457.8489074021308,258892.0,406.5764419555664,322.2220169067383,-1.7719065960375606,0.0200593282689427,-0.0247817918175169,0.0292966909294729,-0.0477576362376992,Telecommunication,19.0
2020-05-26,484.6510009765625,488.843250601056,461.6172316912035,466.37470390562106,148129.0,413.3829406738281,325.4797152709961,-1.7379410902361268,0.0323066695692424,-0.0377102224778552,0.0086500381017395,-0.0475265071957892,Telecommunication,19.0
2020-05-27,471.8858337402344,487.90115350894376,461.61721171931066,486.1111862187026,85396.0,419.6972030639648,328.71480377197264,-1.76652700040676,-0.0263388855291881,0.0301457502246169,0.0339389713011082,-0.0217608185851504,Telecommunication,19.0
2020-05-28,471.8858337402344,477.2085570641655,464.6789585317347,473.8641989690067,41133.0,425.5357162475586,332.1505545043945,-1.76652700040676,0.0,0.0041924658197334,0.0112796844985627,-0.0152724974839294,Telecommunication,19.0
2020-05-29,449.087646484375,471.8858687280982,448.3339684247406,471.8858687280982,218340.0,428.9271896362305,336.08654846191405,-1.817580537025896,-0.0483129300050346,0.0507656410106049,0.0507656410106049,-0.0016782426894493,Telecommunication,19.0
2020-06-01,442.4459533691406,450.689117730457,432.2244238111331,447.4860653286064,89140.0,430.7689453125,340.2147244262695,-1.8324537336913256,-0.0147893026388679,0.0113914748707413,0.018630895589724,-0.0231023235271394,Telecommunication,19.0
2020-06-02,449.3702392578125,459.7330749639675,443.4822644247699,451.2543912043861,62610.0,431.0162399291992,344.42109375,-1.8169477077423624,0.0156500151847808,0.0041928721174004,0.0230607966457023,-0.0131027253668762,Telecommunication,19.0
2020-06-03,449.9355163574219,456.812659856286,442.0691757800337,454.975628853105,59728.0,432.401091003418,348.7744274902344,-1.8156818441550089,0.0012579317681184,0.0112018551824641,0.0152847313644852,-0.0174832621373666,Telecommunication,19.0
2020-06-04,451.44281005859375,458.0844340549671,444.80115731234383,447.4860795395565,65146.0,434.91643676757815,353.49893859863283,-1.812306458502415,0.0033500216061505,-0.0087646329299688,0.0147119941848476,-0.0147120578692744,Telecommunication,19.0
2020-06-05,442.3517761230469,456.9068618829818,439.9494938130979,449.4644672022861,76784.0,437.9781860351562,358.2752639770508,-1.8326646312257733,-0.0201377311433245,0.0160792642036566,0.0329038709587687,-0.0054307056953711,Telecommunication,19.0
2020-06-08,445.7432556152344,451.2073136892513,437.1232659272058,442.3046839500499,77045.0,440.71727294921874,362.7341098022461,-1.8250698597422228,0.0076669286193712,-0.0077142427212688,0.0122583079052429,-0.0193384635200613,Telecommunication,19.0
2020-06-09,438.3008728027344,450.7362878942949,435.2862180078473,445.7432676871306,52360.0,442.97119140625,367.086501159668,-1.8417360954910296,-0.0166965685262645,0.0169801050972258,0.0283718693326839,-0.0068780488060854,Telecommunication,19.0
2020-06-10,440.9386291503906,444.6598405874606,433.16650269944455,444.6598405874606,53159.0,445.3640625,371.5707818603516,-1.8358291876840147,0.0060181407597685,0.0084392956095502,0.0084392956095502,-0.0176263224338533,Telecommunication,19.0
2020-06-11,435.2390747070313,446.2613744625492,433.92017417001534,442.7756820612656,29685.0,446.4898422241211,375.9975961303711,-1.8485925889238224,-0.0129259585496997,0.0173160173160173,0.025324701746821,-0.0030302898192302,Telecommunication,19.0
2020-06-12,457.1894226074219,464.86736418959066,421.0608348551732,429.5866102471905,189442.0,448.4470016479492,380.652392578125,-1.7994376768354787,0.0504328521403228,-0.0603750021223331,0.0167937865630842,-0.0790232362468094,Telecommunication,19.0
2020-06-15,502.8801574707031,502.8801574707031,443.7177961505773,443.7177961505773,517584.0,452.3377746582031,386.3849249267578,-1.6971192960221864,0.0999383026026716,-0.1176470386457284,0.0,-0.1176470386457284,Telecommunication,19.0
2020-06-16,545.6033325195312,553.1399404383036,504.010654567904,526.9030896212241,928625.0,458.5413467407226,392.8927865600586,-1.6014463744270484,0.0849569711871502,-0.0342744293953477,0.0138133465643788,-0.0762324485071548,Telecommunication,19.0
2020-06-17,561.8541259765625,574.6663360425273,543.766256030683,553.9406649065673,498006.0,465.4444107055664,399.7369686889649,-1.5650548635785124,0.0297849966971188,-0.0140845474014108,0.0228034457230261,-0.0321931781037307,Telecommunication,19.0
2020-06-18,550.926025390625,574.6663517497458,540.0450592467898,554.317533441788,345365.0,471.0733139038086,406.3051220703125,-1.589526905025508,-0.0194500673407769,0.0061560135024629,0.0430916770401037,-0.0197503215356729,Telecommunication,19.0
2020-06-19,555.3067016601562,562.8904018504074,550.7375986264548,558.6510599117851,92450.0,475.82608795166016,412.9816146850586,-1.5797169576892078,0.007951478179716,0.0060225425726547,0.0136567777186531,-0.0082280711182516,Telecommunication,19.0
2020-06-22,548.3353271484375,570.8980589655933,536.9833227894195,562.325190320963,90658.0,479.7686767578125,419.5130276489258,-1.595328432405395,-0.0125540975660423,0.0255133355081795,0.0411476895615883,-0.0207026682341495,Telecommunication,19.0
2020-06-23,554.3175048828125,566.1876387009346,551.1144236939214,551.1144236939214,65033.0,483.252001953125,425.6478271484375,-1.5819321335419578,0.0109097069588507,-0.0057784233055535,0.0214139616980553,-0.0057784233055535,Telecommunication,19.0
2020-06-24,539.5269775390625,558.6511102866989,536.983360646574,555.8248820727696,52868.0,486.6340591430664,431.018603515625,-1.6150535708249332,-0.026682410736563,0.0302077657136747,0.0354461102851002,-0.0047145314291615,Telecommunication,19.0
2020-06-25,564.1621704101562,566.4702680315976,533.8744625402443,536.9833017345461,89579.0,491.2478759765625,435.9974737548828,-1.5598863021623504,0.0456607248509832,-0.0481756312300248,0.0040911953025197,-0.0536861729808864,Telecommunication,19.0
2020-06-26,555.40087890625,571.4632627611048,548.9005891862691,569.9559642027843,109566.0,496.56353759765625,440.3941412353516,-1.57950606015476,-0.0155297394320796,0.0262064498803056,0.0289203428818594,-0.0117037800386305,Telecommunication,19.0
2020-06-29,583.14501953125,583.14501953125,541.8350116645192,561.0062344601929,154130.0,503.5984909057617,445.5171496582032,-1.51737671261197,0.0499533610383125,-0.0379644588045233,0.0,-0.0708400251792205,Telecommunication,19.0
2020-06-30,576.3150024414062,606.602769337494,569.9559893372306,589.6924933605125,227852.0,509.9457290649414,450.05701416015626,-1.5326716360061992,-0.0117123817594016,0.0232121163989067,0.0525541878448099,-0.0110339190845933,Telecommunication,19.0
2020-07-01,570.9922485351562,586.8662638556103,567.5066132865212,578.7643756431652,60945.0,515.9985656738281,454.457451171875,-1.5445912420879302,-0.0092358413084885,0.0136116157932928,0.0278007544956657,-0.0061045228855158,Telecommunication,19.0
2020-07-02,575.137451171875,581.213853433594,571.3691468234925,578.9057555202575,36464.0,522.1832977294922,459.0566687011719,-1.5353086069278443,0.0072596478277121,0.0065520065520066,0.0105651305602476,-0.0065520065520064,Telecommunication,19.0
2020-07-03,585.500244140625,593.5078902793142,571.3691038958794,571.3691038958794,75246.0,529.3407211303711,463.6587103271484,-1.5121024974082975,0.0180179415331678,-0.0241351568785196,0.0136765888978278,-0.0241351568785196,Telecommunication,19.0
2020-07-06,587.4785766601562,593.5078861222531,584.1342183256091,592.3773834106404,41486.0,536.4274871826171,468.37756896972655,-1.507672282382989,0.0033788756526224,0.0083386985417137,0.01026302864757,-0.0056927324117246,Telecommunication,19.0
