Date_Ticker,Close_BALRAMCHIN.NS,High_BALRAMCHIN.NS,Low_BALRAMCHIN.NS,Open_BALRAMCHIN.NS,Volume_BALRAMCHIN.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-01-24,169.80361938476562,176.33083911260573,168.8437345614562,176.13886507727986,702906.0,,,-1.273061309614118,-0.034124966215096,0.0373092500352358,0.0384398150727858,-0.0056529114443337,Fast Moving Consumer Goods,8.0
2020-01-27,165.58013916015625,172.58730160177726,163.18042699841484,169.94761822386172,830964.0,,,-1.3053268959493325,-0.024872733808101,0.0263768292855526,0.0423188582710598,-0.0144927536231884,Fast Moving Consumer Goods,8.0
2020-01-28,160.68470764160156,168.69975147952837,160.01279121938316,165.5801259187405,728624.0,,,-1.3427259033815662,-0.0295653303795065,0.0304659873922656,0.0498805639663226,-0.0041815828779243,Fast Moving Consumer Goods,8.0
2020-01-29,167.49990844726562,168.74776169741233,161.6446049294053,161.6446049294053,916779.0,,,-1.2906606779530947,0.0424134997392844,-0.0349570550344734,0.0074498742221078,-0.0349570550344734,Fast Moving Consumer Goods,8.0
2020-01-30,163.6123504638672,168.21980013000183,160.87668775190005,167.97982894579357,576228.0,,,-1.320359961737026,-0.0232093140792513,0.026694063556595,0.0281607693616758,-0.016720392465551,Fast Moving Consumer Goods,8.0
2020-01-31,159.53286743164062,164.5242659817092,158.66897688041612,163.4684013798438,735766.0,,,-1.3515254709804183,-0.0249338330551488,0.0246691105824292,0.0312875875073666,-0.0054151258303852,Fast Moving Consumer Goods,8.0
2020-02-03,150.5579376220703,158.33299575968263,146.14246165749063,153.58156890113958,1304301.0,,,-1.420090104226681,-0.0562575596744416,0.0200828420395819,0.0516416355086453,-0.0293274206217103,Fast Moving Consumer Goods,8.0
2020-02-04,150.8459014892578,155.4533517954318,149.98201096477302,152.28572879451963,932107.0,,,-1.417890183184309,0.0019126448710419,0.009545021051595,0.0305440867844997,-0.005726973792167,Fast Moving Consumer Goods,8.0
2020-02-05,150.5099334716797,153.4855674431191,147.39030799806605,151.1818498751222,579485.0,,,-1.4204568354475002,-0.0022272266880386,0.0044642661646576,0.0197703493902567,-0.0207270404129215,Fast Moving Consumer Goods,8.0
2020-02-06,161.64459228515625,162.1725318473847,150.74990873983586,151.66179635822346,1775978.0,170.12997817993164,,-1.3353927943834472,0.0739795610604776,-0.0617576857091649,0.0032660514946094,-0.0673989979578231,Fast Moving Consumer Goods,8.0
2020-02-07,162.8444366455078,164.04429254371132,157.4690910095632,162.22051743711336,1160718.0,169.4244613647461,,-1.3262264955637757,0.0074227312116629,-0.0038313817852595,0.00736811108147,-0.0330090836793282,Fast Moving Consumer Goods,8.0
2020-02-10,156.4612274169922,162.22053640166675,153.86954130322465,162.22053640166675,869835.0,168.0710250854492,,-1.374991489716781,-0.0391982026528243,0.0368098159509202,0.0368098159509202,-0.0165643984554736,Fast Moving Consumer Goods,8.0
2020-02-11,152.7176513671875,154.9253743115025,149.9339771362227,154.5414263159722,1368552.0,166.5688049316406,,-1.4035908129795265,-0.0239265414927847,0.0119421359119757,0.0144562395017904,-0.0182275867003209,Fast Moving Consumer Goods,8.0
2020-02-12,166.8759765625,168.69975180441648,153.14962113926276,153.58156636532937,2804668.0,165.85129165649414,,-1.2954272512586582,0.0927091601302252,-0.0796664113734278,0.0109289262570002,-0.08225483203747,Fast Moving Consumer Goods,8.0
2020-02-13,163.99630737304688,166.9719411644638,162.70045716527164,166.9719411644638,1016681.0,164.79061889648438,,-1.317426694823651,-0.0172563435958356,0.0181445170265215,0.0181445170265215,-0.0079017035720659,Fast Moving Consumer Goods,8.0
2020-02-14,162.60446166992188,164.81219940041314,161.26062895397664,164.81219940041314,770855.0,163.70594863891603,,-1.3280598019559642,-0.0084870551381314,0.0135773502634437,0.0135773502634437,-0.0082644270774878,Fast Moving Consumer Goods,8.0
2020-02-17,164.95620727539062,170.28355615078942,163.852330977175,167.11594805623216,1399596.0,163.00043411254882,,-1.3100934692548962,0.0144629832497626,0.0130928130351342,0.0322955344536075,-0.00669193549275,Fast Moving Consumer Goods,8.0
2020-02-18,156.70118713378906,164.42826238427037,154.3974695675229,163.08441493171588,934358.0,162.02855072021484,,-1.3731582998952283,-0.0500437072235784,0.0407350315251722,0.0493108915881028,-0.014701340866673,Fast Moving Consumer Goods,8.0
2020-02-19,157.6610565185547,161.0686500149579,157.08511985981585,159.24486036007002,789372.0,161.0446678161621,,-1.365825307467745,0.0061254761519203,0.010045624940544,0.02161341279609,-0.0036530051964421,Fast Moving Consumer Goods,8.0
2020-02-20,158.04502868652344,160.58873223034533,157.42110941641084,157.42110941641084,387624.0,160.15677490234376,,-1.3628919239837345,0.0024354281041086,-0.0039477310694163,0.0160948026329081,-0.0039477310694163,Fast Moving Consumer Goods,8.0
2020-02-24,154.2054901123047,156.94116770155424,153.58157083944144,155.69331450914777,426475.0,159.3768684387207,,-1.3922243599762103,-0.0242939534772354,0.0096483231288297,0.0177404681717701,-0.0040460250306837,Fast Moving Consumer Goods,8.0
2020-02-25,152.9576416015625,155.93327555470955,150.94187775694755,155.5493275112967,374614.0,158.74574356079103,,-1.4017573900167015,-0.0080921146830336,0.0169438145266729,0.0194539738060177,-0.0131785756076561,Fast Moving Consumer Goods,8.0
2020-02-26,145.51852416992188,151.66178029800534,144.79861065584907,151.66178029800534,1033308.0,157.98743438720703,,-1.4585890721801007,-0.0486351473110358,0.0422163168787361,0.0422163168787361,-0.0049472293522724,Fast Moving Consumer Goods,8.0
2020-02-27,140.7191162109375,144.8466090946494,139.99920261773013,144.36666669917784,770318.0,156.6483947753906,,-1.4952545006000597,-0.032981422718252,0.0259207887773589,0.0293314298359066,-0.0051159615878216,Fast Moving Consumer Goods,8.0
2020-02-28,137.07154846191406,141.0070672417186,131.504213851283,136.30363771446852,1237492.0,155.32135467529298,,-1.523120361421166,-0.0259209114386118,-0.0056022621474864,0.0287114198676907,-0.0406162670014482,Fast Moving Consumer Goods,8.0
2020-03-02,136.735595703125,142.01496244569103,134.3838807198635,138.3673970396729,589400.0,154.18149108886718,,-1.5256868971137216,-0.0024509299162284,0.0119339907663167,0.0386100394371953,-0.0171989961441163,Fast Moving Consumer Goods,8.0
2020-03-03,137.1195526123047,141.5830111736844,135.4877366983826,141.05507159251434,688600.0,153.50957183837892,,-1.5227536302003468,0.0028080245469754,0.0287013697553188,0.0325515834638099,-0.0119006799747656,Fast Moving Consumer Goods,8.0
2020-03-04,133.95193481445312,138.89533597268058,119.02572234865288,138.89533597268058,1350262.0,152.66487350463868,,-1.5469528782370758,-0.0231011386596903,0.0369042908195011,0.0369042908195011,-0.111429614558951,Fast Moving Consumer Goods,8.0
2020-03-05,130.6403350830078,137.11955787701416,129.6324530523818,136.6875979734026,795358.0,151.67139358520507,,-1.572252086794991,-0.0247222986068283,0.0462894012523191,0.0495958831542302,-0.0077149375802321,Fast Moving Consumer Goods,8.0
2020-03-06,127.4727020263672,129.58444561821707,122.38530975053834,124.30507931525268,728689.0,149.96279907226562,,-1.596451451402356,-0.0242469759024112,-0.0248494199994231,0.0165662416994429,-0.0399096606171927,Fast Moving Consumer Goods,8.0
2020-03-09,118.2098159790039,123.44119259471417,111.53861214631029,121.80938402146238,1248873.0,147.73106803894044,,-1.6672159474056725,-0.0726656444879256,0.030450669537442,0.0442550102323096,-0.0564352780472863,Fast Moving Consumer Goods,8.0
2020-03-11,116.57799530029295,121.85736121435602,115.37813941073318,118.30579071059472,1709146.0,145.73690643310547,,-1.6796823609301743,-0.0138044431014153,0.0148209394564653,0.0452861271157043,-0.0102923016172055,Fast Moving Consumer Goods,8.0
2020-03-12,98.82013702392578,109.6668381705697,96.46842219818166,107.31512334482558,1322695.0,143.0420307159424,,-1.8153448191100576,-0.1523259876842517,0.0859641220578659,0.1097620532950462,-0.0237979312371803,Fast Moving Consumer Goods,8.0
2020-03-13,110.96268463134766,113.65036507858026,82.69407938137866,86.38963450381843,2484727.0,140.24636611938476,,-1.7225809378270662,0.1228752354844639,-0.2214532769206918,0.0242214800062012,-0.2547577624305508,Fast Moving Consumer Goods,8.0
2020-03-16,100.49993896484376,107.2191327877593,99.3000829250374,107.2191327877593,987346.0,137.0715476989746,,-1.8025118492206904,-0.094290668085982,0.0668576905829367,0.0668576905829367,-0.0119388733183816,Fast Moving Consumer Goods,8.0
2020-03-17,98.00423431396484,104.09950118616584,96.27644610854124,100.88388864634386,1173625.0,133.84153633117677,,-1.8215779675869908,-0.0248328971796882,0.0293829583235536,0.0621939135065765,-0.0176297301592959,Fast Moving Consumer Goods,8.0
2020-03-18,87.63748168945312,99.54004687815775,82.07014714118323,98.10021973533,1797495.0,129.9756000518799,,-1.900775533109612,-0.1057786196390346,0.1193865666171465,0.135815919846737,-0.0635268659133538,Fast Moving Consumer Goods,8.0
2020-03-19,81.73419189453125,86.38963169333759,80.63032291378175,81.59020771037439,1036397.0,126.227250289917,,-1.9458741476195125,-0.0673603312317943,-0.0017616150697697,0.056958289926126,-0.0135055960689488,Fast Moving Consumer Goods,8.0
2020-03-20,85.8136978149414,87.34951194490928,82.64607522166936,84.27788368497353,1213491.0,122.63488235473632,,-1.9147084635201652,0.0499118646168827,-0.0178970743491311,0.0178970743491311,-0.0369127851838184,Fast Moving Consumer Goods,8.0
2020-03-23,73.52717590332031,81.59020987309408,72.47130406374828,81.59020987309408,421459.0,118.40898971557615,147.47285797119142,-2.008572247039025,-0.143176698178386,0.1096605965170718,0.1096605965170718,-0.014360293681895,Fast Moving Consumer Goods,8.0
2020-03-24,69.83161926269531,80.87029447260592,66.18405409008457,75.35095686765061,763922.0,114.1902961730957,145.33039489746093,-2.0368047225103147,-0.0502610986376551,0.0790378006872851,0.1580756013745705,-0.0522337189245059,Fast Moving Consumer Goods,8.0
2020-03-25,71.55941009521484,73.81513776320715,66.75998640870384,70.07158582306069,567988.0,110.12038459777833,143.09098403930665,-2.0236051379707645,0.0247422421356128,-0.0207914552422175,0.0315224463839332,-0.0670690784080673,Fast Moving Consumer Goods,8.0
2020-03-26,78.7105484008789,78.7105484008789,71.51141287640827,73.57516652475772,635590.0,106.77998580932618,141.00995391845703,-1.9689734934203733,0.0999328850831633,-0.0652438838307452,0.0,-0.0914634146341464,Fast Moving Consumer Goods,8.0
2020-03-27,86.58160400390625,86.58160400390625,85.47774236841803,86.58160400390625,190948.0,104.0731101989746,139.11706115722657,-1.908841987978734,0.1000000096929759,0.0,0.0,-0.0127493784411572,Fast Moving Consumer Goods,8.0
2020-03-30,95.12457275390624,95.22055975969108,86.34162624282114,89.94119388479544,1403958.0,101.97576141357422,137.31535736083984,-1.8435773528666657,0.0986695597556101,-0.054490429959886,0.001009066353792,-0.092330995628303,Fast Moving Consumer Goods,8.0
2020-03-31,99.87600708007812,99.87600708007812,99.87600708007812,99.87600708007812,220191.0,100.13278198242188,135.62692016601562,-1.807278422526254,0.049949599652491,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-04-01,104.8674087524414,104.8674087524414,104.8674087524414,104.8674087524414,199795.0,98.52017478942872,134.14293838500976,-1.7691462440789718,0.0499759834047159,0.0,0.0,0.0,Fast Moving Consumer Goods,8.0
2020-04-03,110.09877014160156,110.09877014160156,99.97199113631648,110.09877014160156,1515366.0,97.32751655578612,132.82213668823243,-1.7291808758101366,0.049885483501454,0.0,0.0,-0.0919790383876287,Fast Moving Consumer Goods,8.0
2020-04-07,115.57012939453124,115.57012939453124,112.30651966606318,115.57012939453124,388540.0,96.57400627136232,131.58676498413087,-1.6873820262931587,0.0496950079087422,0.0,0.0,-0.0282392149733329,Fast Moving Consumer Goods,8.0
2020-04-08,121.32942962646484,121.32942962646484,118.0658201257993,118.88172067013087,642515.0,96.26684265136718,130.49729583740233,-1.6433834305897628,0.0498338131323933,-0.0201740745330269,0.0,-0.0268987459243249,Fast Moving Consumer Goods,8.0
2020-04-09,118.06583404541016,127.37671396355768,116.24205140443092,127.37671396355768,1339440.0,96.2596435546875,129.46254013061522,-1.6683159079268586,-0.0268986311985663,0.0788617638068469,0.0788617638068469,-0.0154471668770642,Fast Moving Consumer Goods,8.0
2020-04-13,112.16252899169922,116.09805491146528,112.16252899169922,116.09805491146528,156855.0,96.03887023925782,128.3941879272461,-1.7134146390073943,-0.0500001130847085,0.0350877066979946,0.0350877066979946,0.0,Fast Moving Consumer Goods,8.0
2020-04-15,106.59519958496094,111.63459429402924,106.59519958496094,107.60307413277113,1167251.0,96.42762336730956,127.31239776611328,-1.755946659539421,-0.0496362685184309,0.0094551588789593,0.047276000501802,0.0,Fast Moving Consumer Goods,8.0
2020-04-16,101.26783752441406,103.66754931409211,101.26783752441406,102.27571940541452,808415.0,95.9428810119629,125.98775634765624,-1.796645431964577,-0.0499775044400638,0.0099526355616854,0.0236966824644551,0.0,Fast Moving Consumer Goods,8.0
2020-04-17,103.52357482910156,106.06727102885056,99.34807738901388,104.14750141746866,756054.0,96.09406280517578,124.78598083496094,-1.7794125617051475,0.0222749627110747,0.0060269034313882,0.0245711781490176,-0.0403337833626848,Fast Moving Consumer Goods,8.0
2020-04-20,99.58805084228516,104.24349079048542,99.0601112578816,104.24349079048542,672797.0,96.1732536315918,123.58708450317384,-1.809478285283308,-0.0380157272709451,0.0467469732445406,0.0467469732445406,-0.0053012342338102,Fast Moving Consumer Goods,8.0
2020-04-21,96.22844696044922,103.85952785490964,95.31655936996032,100.78789955957276,1287297.0,96.6028018951416,122.5004946899414,-1.8351442250620429,-0.0337350099075284,0.0473815461346633,0.0793017151944357,-0.0094762787854583,Fast Moving Consumer Goods,8.0
2020-04-22,96.90035247802734,98.86811893965697,93.5407562033788,95.0765775018891,899534.0,97.3611099243164,121.4215837097168,-1.830011153676932,0.0069824000989466,-0.0188211387213662,0.0203071135584962,-0.0346706300723761,Fast Moving Consumer Goods,8.0
2020-04-23,96.85238647460938,99.06011731869096,95.02860372630512,97.42831594161584,319078.0,97.9130443572998,120.3484327697754,-1.830377593471161,-0.0004950033946351,0.0059464664524033,0.0227948006697837,-0.0188305401104635,Fast Moving Consumer Goods,8.0
2020-04-24,94.40467071533205,97.04435397405088,94.11670966293032,96.94836695658364,267972.0,98.9569190979004,119.0036343383789,-1.8490770971872776,-0.0252726427130324,0.0269446015962693,0.0279613629147499,-0.0030502839554412,Fast Moving Consumer Goods,8.0
2020-04-27,96.3724365234375,98.24420897621908,95.02859632289024,95.26856752572584,522251.0,100.2839599609375,117.6741943359375,-1.8340442062555389,0.0208439454657817,-0.0114541982908484,0.0194222800657983,-0.0139442380936423,Fast Moving Consumer Goods,8.0
2020-04-28,94.83661651611328,97.81225778544346,94.45266115028434,97.33231540899216,317770.0,101.44782028198242,116.44170211791992,-1.84577721562372,-0.0159362994516664,0.0263157732167178,0.0313765018053402,-0.0040485983150158,Fast Moving Consumer Goods,8.0
2020-04-29,94.40467071533205,96.42042737550388,94.06871249252671,95.65252391242603,564614.0,102.23252639770509,115.27544250488282,-1.8490770971872776,-0.0045546310765722,0.0132181298619935,0.021352297983753,-0.0035587034016395,Fast Moving Consumer Goods,8.0
2020-04-30,95.17256927490234,97.66826802512722,95.0285851055292,95.2205591158007,605021.0,102.66207466125488,113.84137435913084,-1.8432106799311645,0.0081341161803936,0.000504240258133,0.0262228788109748,-0.0015128746704028,Fast Moving Consumer Goods,8.0
2020-05-04,90.9490737915039,94.83660969029164,90.42113428606989,94.83660969029164,435003.0,102.45329971313475,112.3804296875,-1.8754763828370151,-0.0443772351169698,0.042744095533064,0.042744095533064,-0.005804781548895,Fast Moving Consumer Goods,8.0
2020-05-05,89.02931213378906,93.06082522560594,88.78934094205378,91.1890528594066,307003.0,101.91096496582033,110.90892669677734,-1.890142542547935,-0.0211080946477343,0.0242587601078168,0.0452829859648753,-0.0026954177897573,Fast Moving Consumer Goods,8.0
2020-05-06,93.44478607177734,93.44478607177734,88.78934614402871,89.84521798485726,407908.0,101.3398338317871,109.47869827270507,-1.8564102061853969,0.0495957323735458,-0.0385208018364466,0.0,-0.0498202213676498,Fast Moving Consumer Goods,8.0
2020-05-07,94.11670684814452,97.42830645343268,93.54077011388593,96.56440867538454,611817.0,100.54073066711426,108.2270086669922,-1.85127701822965,0.0071905646597667,0.0260070917184696,0.0351860973060962,-0.0061193889325927,Fast Moving Consumer Goods,8.0
2020-05-08,91.81298065185548,96.80437857744248,91.18905408032217,96.80437857744248,281828.0,99.35287322998047,106.9100471496582,-1.868876503139263,-0.0244773353577498,0.0543648391561737,0.0543648391561737,-0.0067956248354376,Fast Moving Consumer Goods,8.0
2020-05-11,91.28504180908205,94.30868035379532,90.2291700077024,92.14893958233436,429549.0,97.85065383911132,105.57484741210938,-1.872909730573824,-0.0057501547060684,0.0094637385943157,0.0331230449676198,-0.0115667559597325,Fast Moving Consumer Goods,8.0
2020-05-12,89.07731628417969,91.42903121819889,88.64536371119198,91.28504702720296,354950.0,96.4012279510498,104.27228393554688,-1.889775811327116,-0.0241849648217249,0.0247844326155948,0.0264008283154446,-0.0048491870995492,Fast Moving Consumer Goods,8.0
2020-05-13,89.98919677734375,92.1489375,88.98131484410168,92.1489375,873681.0,95.29256134033204,103.0129150390625,-1.882809433549816,0.0102369551666209,0.024,0.024,-0.0112000325520832,Fast Moving Consumer Goods,8.0
2020-05-14,87.49349212646484,90.08517789473592,87.25352095076052,88.9333191806908,793636.0,94.33747596740724,101.85241439819336,-1.9018755519161163,-0.0277333806751705,0.0164563902895178,0.0296214690405201,-0.0027427317149196,Fast Moving Consumer Goods,8.0
2020-05-15,87.25352478027344,88.98131292717287,86.86956941762709,88.30939653504633,402685.0,93.6367603302002,100.78310256958008,-1.903708800022987,-0.0027426879458023,0.0121011931315306,0.0198019295065778,-0.0044004567564833,Fast Moving Consumer Goods,8.0
2020-05-18,82.93404388427734,88.02142866647657,82.93404388427734,87.82945464576696,562149.0,92.607283782959,99.70035247802734,-1.9367077905145225,-0.0495049444348941,0.0590277590746746,0.061342538527338,0.0,Fast Moving Consumer Goods,8.0
2020-05-19,81.15826416015625,84.90180908563802,80.72631159874992,84.2778898136177,560166.0,91.68579444885252,98.58880584716798,-1.9502739897042565,-0.0214119514851939,0.0384387922258322,0.0461264784827621,-0.0053223484493695,Fast Moving Consumer Goods,8.0
2020-05-20,81.78218078613281,82.55009154378297,80.29436376277778,80.77430615547418,928995.0,90.96348114013672,97.48205841064453,-1.9455075329693288,0.0076876536534263,-0.0123238903752678,0.0093897075165836,-0.0181924351864105,Fast Moving Consumer Goods,8.0
2020-05-21,85.86168670654297,85.86168670654297,82.55008729665253,82.88604548958732,268265.0,90.4115478515625,96.52025344848632,-1.9143418488699824,0.0498825768791664,-0.0346562166560477,0.0,-0.0385690001782608,Fast Moving Consumer Goods,8.0
2020-05-22,90.1331787109375,90.1331787109375,87.34951149531986,90.1331787109375,1282213.0,90.07558746337892,95.71011032104492,-1.88170947302863,0.0497485219338118,0.0,0.0,-0.0308839348110092,Fast Moving Consumer Goods,8.0
2020-05-26,91.09305572509766,93.44477021344449,88.7893310757615,93.10881204701477,590705.0,89.91000671386719,94.98251739501951,-1.874376422315829,0.0106495413552265,0.0221285399405228,0.0258166165316033,-0.0252897943866147,Fast Moving Consumer Goods,8.0
2020-05-27,95.55653381347656,95.6045236589926,91.86097151177168,92.82085630216989,1153330.0,89.86921157836915,94.529451751709,-1.840277354732472,0.0489991037500034,-0.0286288901672244,0.0005022141720807,-0.0386740932746525,Fast Moving Consumer Goods,8.0
2020-05-28,95.12457275390624,97.5722816797844,94.11669820815692,95.94047328808593,879148.0,89.88360939025878,94.10038330078125,-1.8435773528666657,-0.0045204764376812,0.0085771794874756,0.0257316154492546,-0.0105953121950599,Fast Moving Consumer Goods,8.0
2020-05-29,95.74850463867188,96.46841820738368,94.06870631167764,95.02859106996006,430542.0,89.95080108642578,94.03895065307616,-1.8388107795611024,0.0065591031497169,-0.0075187969924811,0.0075187969924812,-0.0175438596491228,Fast Moving Consumer Goods,8.0
2020-06-01,100.49993896484376,100.49993896484376,96.22845439246916,96.22845439246916,1548113.0,90.21716957092283,93.8296957397461,-1.8025118492206904,0.0496241099963123,-0.0425023598657985,0.0,-0.0425023598657985,Fast Moving Consumer Goods,8.0
2020-06-02,100.01998138427734,102.22771909212838,98.58015435481074,101.21983724216618,747129.0,90.67071495056152,93.82009658813476,-1.806178520290386,-0.004775700219423,0.0119961615797445,0.0220729665942338,-0.0143953938956934,Fast Moving Consumer Goods,8.0
2020-06-03,102.51570129394533,105.01140035126218,100.78790569554288,101.93976454558452,1167209.0,91.34503440856932,93.91032592773438,-1.7871122853534498,0.0249522132990547,-0.0056180345165799,0.0243445543055,-0.0168539606771873,Fast Moving Consumer Goods,8.0
2020-06-04,107.60308837890624,107.60308837890624,104.14750444271016,105.29936331366216,1146532.0,92.05294952392578,94.30963806152344,-1.7482468193204828,0.0496254429394554,-0.0214094697461834,0.0,-0.0321141705898611,Fast Moving Consumer Goods,8.0
2020-06-05,118.97772216796876,124.49705995989696,113.2664103387008,113.84233977406008,4997863.0,93.296000289917,95.0545086669922,-1.661349471864241,0.1057091758278222,-0.0431625543028862,0.0463896743974994,-0.0480032036687078,Fast Moving Consumer Goods,8.0
2020-06-08,120.65750885009766,127.61667321287324,118.16180999156325,125.74490089980728,2800830.0,94.7382266998291,95.75138488769532,-1.6485166185455098,0.0141184975768609,0.0421639075611124,0.0576770101512829,-0.0206841570186486,Fast Moving Consumer Goods,8.0
2020-06-09,119.50564575195312,125.21695681638552,117.48988933646751,122.86524221887552,3017176.0,96.14925689697266,96.67095428466796,-1.657316361000316,-0.0095465513014658,0.0281124497991969,0.0477911401465236,-0.0168674576234625,Fast Moving Consumer Goods,8.0
2020-06-10,126.27284240722656,127.85664639377366,118.35379318113308,120.12957851261946,4153782.0,98.009033203125,97.7997787475586,-1.605617866792664,0.0566265854026636,-0.0486507136253038,0.0125427127191717,-0.062713795580484,Fast Moving Consumer Goods,8.0
2020-06-11,128.91253662109375,136.01567856077614,126.89677260342916,134.38387726616588,6402812.0,99.9552001953125,98.94684127807618,-1.5854517296198596,0.0209046867366321,0.0424422696851725,0.0551004745221972,-0.0156366794921538,Fast Moving Consumer Goods,8.0
2020-06-12,128.6725616455078,129.48845494559205,119.55365595506667,119.98560119001478,1972887.0,102.01415367126464,99.94608154296876,-1.5872850360120483,-0.0018615332680271,-0.0675121435712577,0.006340849126265,-0.0708690770885844,Fast Moving Consumer Goods,8.0
2020-06-15,129.00851440429688,133.04004237985868,124.9770010754151,128.6245663336148,2665338.0,104.10190315246582,100.79461975097657,-1.584718500319493,0.0026109121827745,-0.0029761451982837,0.0312500922452876,-0.0312499787126259,Fast Moving Consumer Goods,8.0
2020-06-16,122.67327880859376,131.74418712385085,120.5135380360716,131.02427353301013,1705331.0,106.08886489868163,101.34559387207032,-1.633116996392951,-0.0491071122317498,0.0680750918661461,0.0739436363269492,-0.0176056333824089,Fast Moving Consumer Goods,8.0
2020-06-17,120.17755889892578,123.77712644569878,119.16968437983267,121.61738591763498,1424476.0,108.03982963562012,101.75162490844728,-1.6521832313298872,-0.0203444461084473,0.0119808309629598,0.0299520774074,-0.0083865451114775,Fast Moving Consumer Goods,8.0
2020-06-18,123.7291488647461,125.55293883176502,119.7456326745261,119.98560388229068,1578236.0,110.13717803955078,102.12885971069336,-1.6250505998091471,0.0295528549453009,-0.030255966494586,0.0147401803354567,-0.0321954545615968,Fast Moving Consumer Goods,8.0
2020-06-19,125.36096954345705,129.82442831827822,124.97700680848142,127.13674776017182,3064651.0,112.11214218139648,102.43410369873048,-1.6125841862846455,0.0131886519359698,0.0141653197417175,0.035604852061023,-0.0030628570947874,Fast Moving Consumer Goods,8.0
2020-06-22,126.17684173583984,128.864521843285,125.45692820598909,126.36881574779773,1778536.0,113.9143253326416,102.64623794555663,-1.6063512709489844,0.006508183490875,0.0015214678804513,0.0213008985679954,-0.0057055916121117,Fast Moving Consumer Goods,8.0
2020-06-23,129.44046020507812,129.8724053992566,127.28071958750738,127.95263596141592,1745482.0,115.83169555664062,102.8084585571289,-1.5814186187559347,0.0258654315985408,-0.0114942749840736,0.0033370183750438,-0.0166852050290069,Fast Moving Consumer Goods,8.0
2020-06-24,124.78501892089844,135.3437512911283,123.92112849473308,135.3437512911283,4686758.0,117.29311981201172,102.94284225463868,-1.6169842032253436,-0.0359658894661211,0.0846153846153847,0.0846153846153847,-0.0069230299729567,Fast Moving Consumer Goods,8.0
2020-06-25,122.96124267578124,126.3208393101285,122.04934776674044,125.16896588958056,2422757.0,118.68495330810546,103.15881652832032,-1.630917075350579,-0.0146153461440213,0.0179546267242967,0.027322403069768,-0.00741611656809,Fast Moving Consumer Goods,8.0
