Date_Ticker,Close_EIDPARRY.NS,High_EIDPARRY.NS,Low_EIDPARRY.NS,Open_EIDPARRY.NS,Volume_EIDPARRY.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-05,217.8244171142578,222.1066796880936,216.96797040768095,216.96797040768095,93964.0,,,-1.4380615423304726,0.009481759648382,-0.0039318214088349,0.0196592403669308,-0.0039318214088349,Chemicals,2.0
2020-02-06,227.0074920654297,228.38732927570868,218.8711905558875,220.1082914935593,353371.0,217.7506690979004,,-1.3867061857131435,0.0421581522991289,-0.0303919509840752,0.0060783774038668,-0.0358415549879609,Chemicals,2.0
2020-02-07,223.2961883544922,233.14539769809147,220.3461940754954,230.29055609362504,813809.0,218.0004669189453,,-1.4074612515929106,-0.0163488159671302,0.0313232742156306,0.0441082734827664,-0.0132111268926523,Chemicals,2.0
2020-02-10,208.02279663085935,222.6776443389964,204.93005157059557,221.72603047429985,405873.0,217.34861068725587,,-1.4928760481500518,-0.0683996974430466,0.0658737122343235,0.0704482775228829,-0.0148673371878178,Chemicals,2.0
2020-02-11,205.64376831054688,213.6373192123048,204.73972349482696,209.35505668911824,261665.0,216.57304611206052,,-1.5061805075432295,-0.0114363827371003,0.0180471716165349,0.0388708637632366,-0.0043961692744061,Chemicals,2.0
2020-02-12,207.26150512695312,213.06634105910973,200.7905278651196,207.3566578022817,493201.0,215.9259490966797,,-1.49713348880917,0.0078666950605732,0.0004590947811089,0.0280073037615016,-0.0312213175228553,Chemicals,2.0
2020-02-13,211.6865081787109,213.0663454232787,205.5961850548717,207.26150937222357,198185.0,215.2360290527344,,-1.472387136311329,0.0213498548562955,-0.0209035466858932,0.0065183050938837,-0.0287704831840185,Chemicals,2.0
2020-02-14,204.7397308349609,212.63812934276595,204.12118758984883,212.11473877818392,89819.0,214.6151008605957,,-1.5112362396592156,-0.0328163443363398,0.0360213814541345,0.0385777517416581,-0.0030211197533062,Chemicals,2.0
2020-02-17,199.93408203125,210.7348908588587,197.12680946837733,208.30827256033808,340032.0,213.958487701416,,-1.5381113124866157,-0.0234719894576042,0.0418847574360992,0.0540218491908774,-0.0140409905822554,Chemicals,2.0
2020-02-18,195.50906372070312,200.26713299850303,187.9913200699693,198.79212861829004,408696.0,213.3042533874512,,-1.5628577503175891,-0.0221323861624314,0.0167923923070747,0.0243368219725972,-0.0384521490086688,Chemicals,2.0
2020-02-19,197.8405303955078,199.79134185764815,195.6042463705223,195.6042463705223,133664.0,212.3573974609375,,-1.5498192742991903,0.0119251078719057,-0.0113034675984485,0.0098605248289642,-0.0113034675984485,Chemicals,2.0
2020-02-20,196.2227783203125,200.6953606332626,193.9389108261817,198.74456380391044,202786.0,211.3130012512207,,-1.5588663783663823,-0.00817705083969,0.0128516449781452,0.0227933899990402,-0.0116391558293126,Chemicals,2.0
2020-02-24,189.13327026367188,194.6050504096649,188.03892004266385,194.1292434404481,237740.0,209.74045944213867,,-1.5985136878380042,-0.0361298933657323,0.0264150943396228,0.0289308176100628,-0.0057861328124999,Chemicals,2.0
2020-02-25,186.51632690429688,191.9881069027648,184.8510025569371,190.4655188341312,145184.0,208.2297729492188,,-1.613148661437006,-0.0138365045754599,0.0211734382473693,0.0293367346938775,-0.0089285714285713,Chemicals,2.0
2020-02-26,186.5639190673828,189.37117733483404,182.4243925486066,183.6614935960953,134400.0,206.87134552001956,,-1.6128825073959614,0.0002551635230858,-0.0155572711261452,0.0150471660409177,-0.022188248078564,Chemicals,2.0
2020-02-27,184.08970642089844,189.7518062331833,181.18728111596985,184.13729002008924,91510.0,205.2321907043457,,-1.626719274871228,-0.0132620104618982,0.0002584804990779,0.0307572863381027,-0.0157663639176683,Chemicals,2.0
2020-02-28,179.2840576171875,187.46794317834107,175.0969621564201,180.04535166109326,182100.0,203.40985107421875,,-1.653594347698628,-0.0261049294778243,0.0042463008369171,0.0456475922618175,-0.0233545331158658,Chemicals,2.0
2020-03-02,176.28648376464844,188.419561594604,171.2905105405491,183.61390825589885,177676.0,201.2710983276367,,-1.6703579562940558,-0.0167196899288143,0.0415654356180414,0.0688259109311741,-0.0283400809716598,Chemicals,2.0
2020-03-03,177.761474609375,181.9009862499697,172.9558216404423,181.5679301062761,101187.0,199.52012786865237,,-1.662109229016864,0.0083670104095771,0.021413275881434,0.0232868885099604,-0.0270342771373435,Chemicals,2.0
2020-03-04,176.5243682861328,179.90260034071713,170.3388782922791,179.85501674436173,94760.0,197.5574234008789,,-1.6690276127544974,-0.0069593612787061,0.0188679245283018,0.0191374827588022,-0.0350404312668463,Chemicals,2.0
2020-03-05,176.0009765625,179.85501551330873,172.90823158674203,179.7598483212493,66106.0,195.46625137329104,,-1.6719546245409245,-0.0029649828446599,0.0213571073988585,0.0218978270807497,-0.0175723171323409,Chemicals,2.0
2020-03-06,173.431640625,175.7630918747113,164.4864753940959,170.33889531893004,215839.0,192.78745880126957,,-1.686323358765749,-0.0145984186433624,-0.017832647462277,0.0134430559574332,-0.0515774699395576,Chemicals,2.0
2020-03-09,160.10903930664062,170.9098629224409,157.2541975953781,165.24774857872288,149964.0,189.62810134887692,,-1.7608285703003157,-0.0768175937813214,0.0320950603059992,0.0674591744636887,-0.0178306092124814,Chemicals,2.0
2020-03-11,163.48728942871094,164.58163972938672,157.01631127218596,159.82356969083563,111212.0,187.40132598876957,,-1.7419360707090632,0.0210996839197835,-0.0224098139413638,0.0066937943891531,-0.039580925092936,Chemicals,2.0
2020-03-12,144.12193298339844,156.9211379874364,138.93563974627995,156.9211379874364,537341.0,184.3252342224121,,-1.8502347388086635,-0.118451755564501,0.0888081691598758,0.0888081691598758,-0.0359854543285642,Chemicals,2.0
2020-03-13,149.0227508544922,158.96711375968073,118.00013017714812,131.32272551972935,194662.0,181.41329650878907,,-1.8228274432323075,0.0340046637568917,-0.1187739807061096,0.0667305015386432,-0.2081737217938956,Chemicals,2.0
2020-03-16,139.69691467285156,145.12111065896036,138.03159045217498,140.83884837722056,148302.0,177.8138168334961,,-1.874981176639637,-0.0625799492236356,0.0081743659625068,0.0388283162789344,-0.0119209806786105,Chemicals,2.0
2020-03-17,131.3227081298828,142.45658700201707,126.61222259018848,139.60174552093267,82396.0,174.1429656982422,,-1.921813023889936,-0.0599455368257762,0.0630434561466826,0.084782586581465,-0.0358695431032042,Chemicals,2.0
2020-03-18,124.8517608642578,134.08241427535296,118.95175663905624,133.225967435743,158145.0,170.38884963989258,,-1.958001098826175,-0.0492751585599727,0.0670731955522025,0.0739329052886244,-0.0472560753998192,Chemicals,2.0
2020-03-19,108.53156280517578,121.75898954959447,100.96622832002326,118.00011773550212,435344.0,166.03997459411622,,-2.049270046955869,-0.1307166030027064,0.0872424084348926,0.1218763132358387,-0.0697063074520819,Chemicals,2.0
2020-03-20,121.28318786621094,123.70980619960604,109.05495078237436,109.91140473888076,149839.0,162.21210746765138,,-1.977957958582207,0.1174923195745877,-0.0937622380100575,0.0200078706380304,-0.1008238429330016,Chemicals,2.0
2020-03-23,107.0089874267578,111.33883387025185,102.58398829907952,105.6291500820338,105262.0,157.75141792297364,191.2039738464356,-2.0577848856075387,-0.1176931501437708,-0.0128945930421819,0.040462455982565,-0.0413516587165818,Chemicals,2.0
2020-03-24,102.01300811767578,114.19366905422125,97.2073622344534,114.19366905422125,136701.0,153.39540481567383,188.8782293701172,-2.0857243612662844,-0.0466874739142964,0.1194030169416688,0.1194030169416688,-0.0471081675944589,Chemicals,2.0
2020-03-25,110.72027587890624,111.81463331660572,101.48962394750288,105.58155936379764,101708.0,149.6056022644043,186.67143646240237,-2.0370299050609044,0.0853544849024186,-0.0464117025930171,0.0098839840220081,-0.0833691196858905,Chemicals,2.0
2020-03-26,118.33318328857422,122.75818923635067,108.57914112056962,111.33882279575992,122951.0,146.19406547546387,184.6149989318848,-1.9944555411362892,0.0687580242122421,-0.0591073467174245,0.03739446387566,-0.082428629881593,Chemicals,2.0
2020-03-27,118.9993133544922,126.6122240590358,115.14527440622204,118.95172975849384,116268.0,142.93954582214354,182.5909162902832,-1.990730280559561,0.0056292753005173,-0.0003998644585168,0.0639744086746549,-0.0323870687958441,Chemicals,2.0
2020-03-30,129.80014038085938,140.45822851716292,114.19367699916435,114.19367699916435,622719.0,140.46534996032716,180.67722091674804,-1.93032781987504,0.0907637760412292,-0.1202345647385477,0.0821115301187702,-0.1202345647385477,Chemicals,2.0
2020-03-31,132.32191467285156,135.98561944715166,128.56304270109925,133.32111216419727,142688.0,138.2671215057373,178.98049331665038,-1.9162250690249945,0.0194281322392472,0.0075512623424176,0.0276878156075517,-0.0284070252538714,Chemicals,2.0
2020-04-01,129.5146484375,136.74690485367037,128.46786741334947,133.3211037682659,80303.0,135.85478019714355,177.30945938110352,-1.9319244027887756,-0.0212154293738278,0.0293901529802846,0.055841223393819,-0.0080823369153928,Chemicals,2.0
2020-04-03,127.04045104980467,137.7936906345199,126.56464411703388,129.99045984117376,86315.0,133.38058433532714,175.6783934020996,-1.9457610849309093,-0.0191036104220233,0.0232210195019895,0.0846442176161632,-0.0037453183520599,Chemicals,2.0
2020-04-07,131.7985382080078,133.89208609133198,129.6098231170646,133.13079199181124,65999.0,131.17046241760255,173.97881118774413,-1.9191519954782883,0.0374533238734942,0.0101082591803927,0.0158844544999434,-0.0166065202292982,Chemicals,2.0
2020-04-08,132.75015258789062,136.8896792832308,129.8953105967532,132.94047248320433,78627.0,129.13638801574706,172.291600189209,-1.9138301946543907,0.0072202195321844,0.0014336698798722,0.0311828394517248,-0.0215053763440858,Chemicals,2.0
2020-04-09,135.93804931640625,142.74208278776624,133.32111113196387,135.79529852133317,183129.0,127.92783851623535,170.59867904663085,-1.896002225894183,0.0240142603708496,-0.0010501165478755,0.0500524577598069,-0.0192509617255963,Chemicals,2.0
2020-04-13,130.79933166503906,137.98401973462694,127.99207347798156,137.98401973462694,79301.0,126.29344062805175,168.88006454467774,-1.9247399503432303,-0.0378019081280652,0.0549290885368358,0.0549290885368358,-0.0214623282192798,Chemicals,2.0
2020-04-15,126.9928741455078,135.79530286569386,125.7082040716041,135.79530286569386,122692.0,125.43698768615722,167.14527267456054,-1.946027153638821,-0.029101505879855,0.0693143515288918,0.0693143515288918,-0.0101160799969906,Chemicals,2.0
2020-04-16,132.70254516601562,133.22593567454626,127.563836312473,130.27592700499144,109685.0,124.6209774017334,165.46186752319335,-1.914096434028568,0.044960562227812,-0.0182861463432248,0.0039440879440244,-0.0387235139093521,Chemicals,2.0
2020-04-17,131.3227081298828,136.65175136943023,129.5146476667192,135.12916343799537,119522.0,124.20226707458497,163.77370468139648,-1.921813023889936,-0.0103979696426062,0.0289855072463769,0.0405797543733015,-0.0137680717136549,Chemicals,2.0
2020-04-20,142.36143493652344,144.97837297197074,130.37109485682953,134.08238298981945,574930.0,124.754203414917,162.23970260620118,-1.860080134332724,0.0840580198492627,-0.0581551594390395,0.0183823521911967,-0.0842246362931098,Chemicals,2.0
2020-04-21,144.8356170654297,160.82273176642343,137.60336091721234,151.30659379207884,1824017.0,125.7533962249756,160.8807972717285,-1.8462435375237225,0.0173795812750092,0.0446780761373486,0.1103810997937857,-0.0499342378259772,Chemicals,2.0
2020-04-22,140.0775604248047,147.40498440680014,135.22433834240664,140.9340216302694,367731.0,127.33069610595705,159.36677932739258,-1.872852456310078,-0.032851426582976,0.0061141927576935,0.0523097629611339,-0.0346466776525803,Chemicals,2.0
2020-04-23,140.02996826171875,145.07352442827045,138.74529831281168,140.36303890799536,300743.0,128.2680351257324,157.8108903503418,-1.8731186103511224,-0.0003397557963003,0.0023785668911535,0.0360176912782355,-0.0091742500898521,Chemicals,2.0
2020-04-24,134.7009735107422,140.36307428103402,134.1775828720393,140.36307428103402,107427.0,129.65263442993165,155.96475997924804,-1.902920438965551,-0.0380561019696624,0.0420345942773776,0.0420345942773776,-0.0038855742839983,Chemicals,2.0
2020-04-27,142.12355041503906,145.59693555304858,135.1291820165549,135.1291820165549,333683.0,131.6581615447998,154.341307220459,-1.861410477872282,0.0551041073486,-0.0492132963049313,0.0244391948263766,-0.0492132963049313,Chemicals,2.0
2020-04-28,140.02996826171875,143.5985200983627,138.98320176858795,143.4082002378366,71058.0,133.12364616394044,152.98145065307617,-1.8731186103511224,-0.0147307194846067,0.0241250642134251,0.025484200853165,-0.0074753033663078,Chemicals,2.0
2020-04-29,140.791259765625,144.74046577482977,138.36464165498882,140.791259765625,135377.0,134.24654998779295,151.68440048217772,-1.8688611696920043,0.0054366326962481,0.0,0.0280500793570497,-0.0172355735340089,Chemicals,2.0
2020-04-30,138.3170928955078,143.69370588362506,136.31869780019397,141.7904779911267,253790.0,135.21243896484376,150.30551223754884,-1.8826976811678728,-0.017573298756158,0.0251117560592664,0.0388716454023438,-0.0144479258020809,Chemicals,2.0
2020-05-04,134.2251434326172,136.9848179330601,132.27433203448822,136.9848179330601,88632.0,135.43368911743164,148.75628494262696,-1.905581467377199,-0.0295838307271387,0.0205600413593769,0.0205600413593769,-0.0145338745650758,Chemicals,2.0
2020-05-05,139.41143798828125,142.26627972182968,133.51143464304303,135.1291753879586,235352.0,135.7881652832031,147.44971908569337,-1.87657767422024,0.0386387708221571,-0.030716723549488,0.0204778156996587,-0.0423207982815166,Chemicals,2.0
2020-05-06,140.0775604248047,144.78804623319638,138.2219162603444,142.50417872624146,202466.0,136.31631088256836,146.25258865356446,-1.872852456310078,0.0047781046242377,0.0173233906564171,0.0336276973564251,-0.0132472621512882,Chemicals,2.0
2020-05-07,141.5525665283203,142.64691669665152,138.03159802969418,138.93562832359507,101667.0,137.04191665649415,145.17345870971678,-1.8646036436997533,0.0105299242722564,-0.0184873949579831,0.0077310514049369,-0.0248739290638131,Chemicals,2.0
2020-05-08,156.77838134765625,158.91951250414928,140.83884940487482,142.64690990661228,1930163.0,138.29090881347656,144.35221572875977,-1.779454915850524,0.1075629724897267,-0.0901366076085925,0.0136570561456752,-0.1016691957511379,Chemicals,2.0
2020-05-11,150.4501495361328,158.20579629835882,148.5944909857274,156.06466522063667,367371.0,139.17590866088867,143.4367631530762,-1.81484486999616,-0.0403641864211531,0.0373181130215856,0.0515496115234062,-0.0123340425790654,Chemicals,2.0
2020-05-12,148.1186981201172,150.9259707489521,144.88321665971614,148.73725586904513,118524.0,139.78494110107422,142.61647171020508,-1.827883260681426,-0.0154965044780875,0.0041760949615308,0.0189528578394495,-0.0218438421446104,Chemicals,2.0
2020-05-13,155.63645935058594,157.96791054795145,147.59532463943904,151.30661311520652,303684.0,141.02679748535155,141.99887435913087,-1.7858409915060682,0.0507549777704108,-0.0278202565995544,0.0149801094621002,-0.0516661375149474,Chemicals,2.0
2020-05-14,150.5928955078125,154.161447534064,149.68886523192387,154.161447534064,95337.0,142.2067985534668,141.27945388793944,-1.814046578539292,-0.0324060561633076,0.0236966824644551,0.0236966824644551,-0.0060031402732523,Chemicals,2.0
2020-05-15,150.54530334472656,154.92273272273042,149.45095326046288,152.7340180337285,131270.0,143.09893646240235,140.60856582641603,-1.8143127325803363,-0.0003160319278373,0.0145385783573075,0.0290771567146148,-0.0072692409523914,Chemicals,2.0
2020-05-18,144.40740966796875,151.3066104593544,142.9799888145786,148.7848394265555,88345.0,143.75317153930663,139.91103286743163,-1.8486382412280604,-0.0407710738255509,0.0303130550478789,0.0477759472817134,-0.0098846787479407,Chemicals,2.0
2020-05-19,145.0259552001953,147.50015719356816,144.07434128281744,144.93080252074313,88484.0,143.88639755249022,139.28582229614258,-1.8451790920258104,0.0042833365244121,-0.0006561079313067,0.017060408186641,-0.006561680052817,Chemicals,2.0
2020-05-20,141.69529724121094,146.54853371126762,140.36304365202582,145.78723972295822,106254.0,143.7293815612793,138.5644987487793,-1.8638054375760185,-0.0229659439538715,0.0288784635864201,0.0342512176801106,-0.0094022428063874,Chemicals,2.0
2020-05-21,147.97598266601562,151.30663179354653,141.64775513189807,141.79049142917253,467908.0,144.12430267333986,137.99353103637696,-1.8286813814720284,0.0443252919969033,-0.0418006430868166,0.022508038585209,-0.0427652340609927,Chemicals,2.0
2020-05-22,147.6904754638672,151.30661121460062,142.74208605151,148.87999284762978,202293.0,144.5073280334473,137.4273210144043,-1.8302780497188968,-0.0019294158214365,0.0080541238697116,0.0244845562273114,-0.0335051356346118,Chemicals,2.0
2020-05-26,151.87759399414062,155.96952241033813,148.6896814163827,150.25983864394902,152469.0,145.36615905761718,136.9962400817871,-1.8068620407606144,0.028350633425226,-0.0106517051504911,0.0269422783742239,-0.0209900123772102,Chemicals,2.0
2020-05-27,165.67599487304688,169.38728347814137,155.11307419627553,155.11307419627553,919914.0,146.54378128051758,137.10757919311524,-1.729695971480665,0.0908521166027859,-0.063756494625944,0.0224008831692144,-0.063756494625944,Chemicals,2.0
2020-05-28,186.9921417236328,196.41311404808323,172.24212545535644,172.24212545535644,4420560.0,148.8918899536133,137.57767623901367,-1.6104877183584907,0.1286616499084248,-0.0788804071246819,0.0503816483281647,-0.0788804071246819,Chemicals,2.0
2020-05-29,186.2784118652344,194.98567281856103,175.09694908405172,181.2824391332166,1528261.0,151.16624755859374,138.4208058166504,-1.6144791756428298,-0.0038168976076722,-0.0268199233716475,0.0467432638390006,-0.0600255427841635,Chemicals,2.0
2020-06-01,205.5010223388672,211.25828943708103,188.41955544388307,188.41955544388307,3229326.0,154.52544403076172,139.5503712463379,-1.5069787990000971,0.1031929050776945,-0.0831210798884353,0.0280157589129665,-0.0831210798884353,Chemicals,2.0
2020-06-02,202.551025390625,212.01958083675405,199.315529402886,206.50021728629704,1229063.0,157.9417381286621,140.80745346069335,-1.5234763388876138,-0.0143551448779544,0.0194972693327812,0.046746519440564,-0.0159737329470401,Chemicals,2.0
2020-06-03,196.27035522460935,206.5002040423769,192.89212317604236,203.64536251183716,493425.0,160.78468399047853,142.10640640258788,-1.5586003096584709,-0.0310078418704777,0.0375757575757575,0.0521212121212122,-0.0172121360085226,Chemicals,2.0
2020-06-04,203.64537048339844,206.50021212568907,201.8373099181379,204.7873042362196,867353.0,163.9630744934082,143.6822785949707,-1.517356331939981,0.0375757981909656,0.0056074623749635,0.0140186915887849,-0.0088784761517961,Chemicals,2.0
2020-06-05,204.5018310546875,214.06555410988528,200.74295887451865,209.16474809935173,1319916.0,167.11053771972655,145.60168395996095,-1.5125666685319068,0.0042056471465865,0.0228013461816745,0.0467659531744744,-0.0183806284803564,Chemicals,2.0
2020-06-08,200.64779663085935,208.4034441079655,197.6026205343624,208.4034441079655,481323.0,169.30400848388672,147.1889761352539,-1.534119940535409,-0.0188459653586059,0.0386530408373959,0.0386530408373959,-0.0151767233312776,Chemicals,2.0
2020-06-09,201.69456481933597,208.11795869587831,199.83892060354108,199.83892060354108,647313.0,171.86622924804686,149.08268768310546,-1.528266002295688,0.0052169433507528,-0.0092002688196234,0.031847134216512,-0.0092002688196234,Chemicals,2.0
2020-06-10,214.8744201660156,216.96796782868853,200.93326790684296,203.16956636589916,1504319.0,175.2040153503418,151.33991592407227,-1.4545590822179888,0.0653456148334254,-0.0544729977215209,0.0097431218711627,-0.0648804648240655,Chemicals,2.0
2020-06-11,218.63330078125,226.2937958345904,214.77926145424263,222.6300763898044,1733533.0,178.353857421875,153.49817642211914,-1.4335379476303098,0.0174933834019433,0.0182807266517615,0.0350380981578142,-0.0176278696485649,Chemicals,2.0
2020-06-12,215.159912109375,217.91958665621968,204.8348953176912,209.3550614164556,902814.0,181.58220825195312,155.43471099853517,-1.4529624993042531,-0.0158868235509568,-0.0269792390041903,0.01282615576382,-0.047987641798418,Chemicals,2.0
2020-06-15,211.9244079589844,217.5389385576287,209.92602752527745,211.82925528336528,329693.0,184.651163482666,157.293212890625,-1.4710567074386378,-0.015037671835197,-0.0004489934714718,0.0264930814374668,-0.0094296851077848,Chemicals,2.0
2020-06-16,211.25830078125,216.01637061866555,209.35507284628375,214.9695894462434,371576.0,187.99370803833008,158.9223760986328,-1.4747818400156671,-0.0031431357253728,0.0175675400742538,0.0225225225225225,-0.009009009009009,Chemicals,2.0
2020-06-17,224.91395568847656,226.95991980726996,209.35506229601415,209.35506229601415,1475227.0,191.98810806274412,160.7742169189453,-1.3984140621925856,0.0646396134813489,-0.0691770919453866,0.0090966525955693,-0.0691770919453866,Chemicals,2.0
2020-06-18,226.00830078125,227.9591121762991,221.7260382401316,224.15265658419383,556197.0,196.2037582397461,162.70408996582032,-1.3922940552449528,0.0048656166729342,-0.0082105134662828,0.0086315917968751,-0.0189473684210527,Chemicals,2.0
2020-06-19,252.0825042724609,261.45590654835354,227.43571124679343,228.91071562550155,2769675.0,201.4090843200684,165.20493103027343,-1.2464768833364228,0.1153683444416838,-0.0919214473604022,0.0371838668571835,-0.0977727236437966,Chemicals,2.0
2020-06-22,262.930908203125,266.2615568436182,252.8913932031618,254.5091484449248,1168270.0,207.17110595703124,167.82757843017578,-1.18580835394399,0.0430351323348433,-0.0320303147916487,0.0126673910772032,-0.0381830917809299,Chemicals,2.0
2020-06-23,256.0793151855469,264.54867338128975,249.60832301639704,264.2632008177629,742009.0,212.3811920166016,170.2941616821289,-1.224125149209787,-0.026058530221502,0.0319584017408287,0.0330731835548929,-0.0252694840442742,Chemicals,2.0
2020-06-24,255.46075439453125,262.0744533503228,250.2744471993061,258.2204288026073,539394.0,216.87042999267575,172.6846157836914,-1.2275843837451703,-0.0024155047062955,0.0108027333381079,0.0258892954867635,-0.0203017767152423,Chemicals,2.0
2020-06-25,258.3156433105469,264.5011345833856,250.2744930394742,254.31885271786877,481614.0,220.43660507202148,175.23494201660156,-1.211618725274079,0.0111754501108477,-0.0154725069742416,0.0239454769117584,-0.0311291649550066,Chemicals,2.0
2020-06-26,259.2196044921875,265.2147891153343,256.03169231650025,259.7905786050038,408840.0,224.08366470336915,177.87947662353517,-1.206563419823757,0.0034994442073099,0.002202665627605,0.023127821041512,-0.0122981137245864,Chemicals,2.0
2020-06-29,272.82769775390625,281.48736040831614,256.6026644638157,258.8389627813296,1865759.0,227.4499984741211,180.68197967529295,-1.1304616253754542,0.0524963892618271,-0.0512731481727879,0.0317404087843786,-0.0594698904241229,Chemicals,2.0
2020-06-30,263.3591613769531,276.9196602012407,260.5043195192084,274.9688632148297,659961.0,230.4904052734375,183.3227087402344,-1.1834133942402536,-0.0347051873944772,0.0440831516062556,0.051490514905149,-0.010840108401084,Chemicals,2.0
2020-07-01,256.31719970703125,261.9317156883461,253.2244546534904,261.69381222268913,534453.0,233.49274749755855,185.6018240356445,-1.222794805670229,-0.0267390040016209,0.0209764015906981,0.0219045619557807,-0.0120660847460719,Chemicals,2.0
2020-07-02,253.1293029785156,260.7422143462905,252.2728562578314,257.0309258626907,554312.0,235.9669441223145,187.76769775390625,-1.2406227744304363,-0.0124373110043312,0.0154135567801338,0.0300751879699248,-0.003383435701069,Chemicals,2.0
2020-07-03,251.3212432861328,259.60026700528766,250.2744621609195,254.98496270390328,370778.0,238.30791473388672,189.9925714111328,-1.2507341533292755,-0.0071428304471579,0.014577834208783,0.0329419973055324,-0.0041651119958113,Chemicals,2.0
2020-07-06,256.0316772460937,264.3582978651112,249.7034513838301,253.1292668181297,957161.0,241.07710876464844,192.3126055908203,-1.22439155925023,0.0187426812726612,-0.0113361380091037,0.0325218375654901,-0.0247165738643388,Chemicals,2.0
