Date_Ticker,Close_SJVN.NS,High_SJVN.NS,Low_SJVN.NS,Open_SJVN.NS,Volume_SJVN.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-23,18.96153259277344,19.864461827801048,18.58531171938641,19.56348541612518,7463286.0,,,-0.7464393471467112,-0.02514520881514,0.0317460005095344,0.0476190007643018,-0.0198412692405679,Power,16.0
2020-01-24,19.413000106811523,19.789221050239416,19.18726811482239,19.375378586536332,2436279.0,,,-0.7354321782729883,0.0238096531400709,-0.0019379549821352,0.0193798455343274,-0.0116278777492989,Power,16.0
2020-01-27,19.601110458374023,19.78922092893488,19.30013399251045,19.30013399251045,1122885.0,,,-0.7308458850355769,0.0096899165779377,-0.0153550721783211,0.0095969292637954,-0.0153550721783211,Power,16.0
2020-01-28,19.45062255859375,19.75159901850866,19.37537808482278,19.56348855166572,700114.0,,,-0.7345149103249439,-0.0076775190925972,0.0058026930876875,0.0154738728289152,-0.0038684866535402,Power,16.0
2020-01-29,19.413000106811523,19.71397800968904,19.375378586536332,19.563489058250283,1084084.0,,,-0.7354321782729883,-0.0019342543750921,0.0077519677850286,0.015503935570057,-0.0019379549821352,Power,16.0
2020-01-30,19.33776092529297,19.601114490111968,19.18727194382272,19.525871434546133,925995.0,,,-0.7372665746606442,-0.0038757111783126,0.0097276261703662,0.0136186172657943,-0.007782130622652,Power,16.0
2020-01-31,19.07440185546875,19.48824431345793,18.81104691167155,19.48824431345793,2369118.0,,,-0.7436874967997668,-0.0136189019422489,0.021696222042765,0.021696222042765,-0.0138067209547487,Power,16.0
2020-02-03,19.224889755249023,19.337757187117997,18.88629176514916,19.07440223803876,1674001.0,,,-0.7400184715103998,0.0078895213029774,-0.0078277440924818,0.0058709013838766,-0.0176124801967936,Power,16.0
2020-02-04,19.37538146972656,19.563491969432643,19.224892495894007,19.37538146972656,977433.0,,,-0.7363493532154107,0.007827962417129,0.0,0.0097087378640776,-0.0077670199199788,Power,16.0
2020-02-05,19.413000106811523,19.525867537975092,19.375378586536332,19.450623062255715,752483.0,,,-0.7354321782729883,0.0019415688482695,0.0019380289103789,0.0058140128028933,-0.0019379549821352,Power,16.0
2020-02-06,19.45062255859375,19.52586703236472,19.37537808482278,19.52586703236472,995149.0,19.527748680114748,,-0.7345149103249439,0.0019380029658077,0.0038684866535403,0.0038684866535403,-0.0038684866535402,Power,16.0
2020-02-07,19.601110458374023,19.751599408890307,19.2248895172523,19.525867418284875,2708146.0,19.527748680114748,,-0.7308458850355769,0.0077369194393104,-0.0038387131305105,0.0076775726985403,-0.0191938585275913,Power,16.0
2020-02-10,19.07440185546875,19.75159925725513,18.886291386352035,19.638733262818896,5969532.0,19.499531936645507,,-0.7436874967997668,-0.0268713654781865,0.0295857983713574,0.0355029429975137,-0.0098619327904524,Power,16.0
2020-02-11,18.886289596557617,19.488242466618328,18.73580066145801,19.488242466618328,3604129.0,19.4600284576416,,-0.7482738365399892,-0.0098620266227221,0.0318724790797673,0.0318724790797673,-0.0079681577649339,Power,16.0
2020-02-12,19.18726921081543,19.300135213257,18.73580376588007,18.999158728356456,2590911.0,19.439336395263677,,-0.7409356929556332,0.01593640787509,-0.0098039215686274,0.0058823379815793,-0.0235294267243031,Power,16.0
2020-02-13,19.14964485168457,19.789219249167328,18.886289928219917,19.26251083740689,4667469.0,19.409238624572755,,-0.7418530074064887,-0.0019609022377009,0.0058938944610447,0.0333987602608982,-0.0137524703723939,Power,16.0
2020-02-14,18.84866714477539,19.45062146595953,18.81104562758777,19.224888057327146,2985610.0,19.36785402297973,,-0.7491911044880337,-0.0157171430196368,0.0199600804482367,0.0319361744021775,-0.0019959775881579,Power,16.0
2020-02-17,18.8110466003418,19.26251200578379,18.58531461520528,18.961535547212115,3396468.0,19.290728759765624,,-0.7501083259332672,-0.0019959259795206,0.008000030517578,0.0240000152587889,-0.0119999694824217,Power,16.0
2020-02-18,19.07440185546875,19.337756799265943,18.622936442554835,18.96153586103252,4423355.0,19.239938831329347,,-0.7436874967997668,0.014000032040863,-0.0059171446261563,0.0138067209547485,-0.0236686537452013,Power,16.0
2020-02-19,19.224889755249023,19.337757187117997,18.9615362413388,19.224889755249023,1843258.0,19.22865219116211,,-0.7400184715103998,0.0078895213029774,0.0,0.0058709013838766,-0.0136985708247464,Power,16.0
2020-02-20,19.30013465881348,19.563489613724343,19.149647138270872,19.18726865961426,2990796.0,19.24558229446411,,-0.7381839356143108,0.0039139316023338,-0.0058479384312313,0.0136452392465875,-0.0077972264547845,Power,16.0
2020-02-24,19.37538146972656,19.563491969432643,19.300136982810283,19.488247482516368,4501979.0,19.243701362609865,,-0.7363493532154107,0.0038987712906305,0.0058252279040882,0.0097087378640776,-0.0038835099599895,Power,16.0
2020-02-25,19.335100173950195,19.496226623379396,18.972566431042345,19.335100173950195,4730564.0,19.230400848388676,,-0.7373314460820648,-0.0020789936879077,0.0,0.008333365122477,-0.018750031789144,Power,16.0
2020-02-26,19.093412399291992,19.37538138622835,19.053130017861275,19.335100541413368,1654943.0,19.212540340423583,,-0.7432240032819893,-0.0124999494434388,0.0126581952490765,0.0147678676309748,-0.0021097528607412,Power,16.0
2020-02-27,18.932281494140625,19.13368874407829,18.52946699426529,19.13368874407829,2037623.0,19.18850440979004,,-0.7471525142570388,-0.0084390836892698,0.0106382978723404,0.0106382978723404,-0.0212765957446808,Power,16.0
2020-02-28,18.65031242370605,19.09340932848597,18.24749789387821,18.489187533744207,4536955.0,19.15413198471069,,-0.7540271643236173,-0.0148935600034173,-0.008639259563129,0.0237581491780645,-0.021598272494129,Power,16.0
2020-03-02,18.32806205749512,18.89200304314119,18.207217999603976,18.730876608209293,1707975.0,19.11681499481201,,-0.76188390725685,-0.0172785505620448,0.0219780219780219,0.0307692643050307,-0.0065933898255065,Power,16.0
2020-03-03,18.811437606811523,19.01284485841204,18.24749668768392,18.28777905997325,2392348.0,19.096142387390135,,-0.750098792857001,0.0263735220777874,-0.0278372423088312,0.010706637940717,-0.0299786189080736,Power,16.0
2020-03-04,18.730876922607425,19.13369148008285,18.4086255839502,19.053128261264646,1672334.0,19.06391716003418,,-0.7520629320874981,-0.0042825373524313,0.0172042846679687,0.0215053763440862,-0.0172042846679687,Power,16.0
2020-03-05,18.569751739501957,18.81144141228458,18.529470895679363,18.650314963762828,767081.0,19.0217547416687,,-0.7559913035541145,-0.0086021163756085,0.0043384114871873,0.0130152344615626,-0.0021691643694354,Power,16.0
2020-03-06,18.48918914794922,18.569750831655867,18.08637458295351,18.247499486982424,1575305.0,18.973683071136477,,-0.7579554892874226,-0.0043383774152112,-0.0130719448556024,0.0043572318429974,-0.0217864916504674,Power,16.0
2020-03-09,17.36130714416504,18.368343557089126,17.119619019709507,18.32806271521841,5840082.0,18.861692905426025,,-0.7854542290621699,-0.0610022427029625,0.0556844921310137,0.0580046424247808,-0.0139210787787232,Power,16.0
2020-03-11,17.321025848388672,17.88496683949407,17.280745007573536,17.60299634394137,4046939.0,18.774024105072023,,-0.7864363219288241,-0.0023201764384374,0.0162790875102198,0.0325581750204395,-0.0023255459097928,Power,16.0
2020-03-12,16.273704528808594,17.482147888771156,16.112578132834173,16.918207039475885,5902038.0,18.64339485168457,,-0.8119709224730742,-0.0604653170515017,0.0396039211309482,0.0742574229379247,-0.0099010274943351,Power,16.0
2020-03-13,16.757083892822266,16.998773533649278,13.897101334318796,15.709766725751685,4821913.0,18.52188558578491,,-0.8001857150676033,0.029703093303554,-0.0624999656127036,0.0144231324717862,-0.1706730465035456,Power,16.0
2020-03-16,15.548641204833984,16.434833532956493,15.347233927379577,16.273708632962315,3812521.0,18.34183540344238,,-0.8296485940728476,-0.0721153331759534,0.0466322052568111,0.0569948406711575,-0.0129533683877013,Power,16.0
2020-03-17,15.5083589553833,15.951454310890933,15.387514907209896,15.79032942553154,2150349.0,18.17481999397278,,-0.8306307101909073,-0.0025907247405104,0.0181818379984273,0.0285713889382102,-0.0077921879755986,Power,16.0
2020-03-18,17.321025848388672,18.610032730475595,15.226389857074368,15.669486789118777,9513498.0,18.100318956375123,,-0.7864363219288241,0.1168832175100095,-0.0953488017237463,0.0744186223939407,-0.1209302503009175,Power,16.0
2020-03-19,15.911177635192873,16.2737114111474,15.5083630115171,15.991740867251194,1535732.0,17.942157745361328,,-0.8208096420159333,-0.0813951913435286,0.0050633104541633,0.0227848487564279,-0.0253164556962025,Power,16.0
2020-03-20,16.475114822387695,16.95849102706328,15.750047442143362,15.870893029927736,2247530.0,17.804668998718263,,-0.8070603651341818,0.0354428314562643,-0.0366748152576693,0.0293397775910329,-0.0440098529243058,Power,16.0
2020-03-23,14.86385726928711,15.79033041198227,14.541604405205716,15.387515868496068,2270901.0,17.582855129241942,18.66739864349365,-0.846344219308778,-0.0977994733554804,0.0352303301708218,0.0623306000528889,-0.0216802986091138,Power,16.0
2020-03-24,15.22638988494873,16.032018995650944,14.501323992639854,15.024982607273175,1008073.0,17.37540555000305,18.579904232025147,-0.8375053602574858,0.0243902110396818,-0.0132275134944918,0.0529100539779674,-0.0476190283965868,Power,16.0
2020-03-25,15.5083589553833,15.709766214544125,15.145825274247644,15.22638848523506,873245.0,17.184068489074708,18.49729667663574,-0.8306307101909073,0.0185184454466975,-0.0181818379984274,0.0129870129870131,-0.0233766630098417,Power,16.0
2020-03-26,15.024984359741213,16.072303247779498,14.783296212987016,15.50836218986536,3449930.0,16.980647087097168,18.40426918029785,-0.8424158013393507,-0.0311686489223477,0.0321716028816203,0.0697051566219617,-0.016085750305457,Power,16.0
2020-03-27,16.434833526611328,16.837648081364623,15.669486794549416,15.951455753584256,4876268.0,16.855774688720704,18.3409436416626,-0.8080424580008359,0.0938336528753897,-0.0294117839553643,0.0245098043798897,-0.0465685722233,Power,16.0
2020-03-30,16.39455223083496,16.515396286584423,15.790330415472116,16.112581743009194,1858512.0,16.74298667907715,18.27380268096924,-0.8090245508674899,-0.0024509707208864,-0.0171990356220547,0.0073709884873938,-0.0368550361641729,Power,16.0
2020-03-31,16.71680450439453,16.91821178758001,16.15286349682895,16.15286349682895,1042443.0,16.66242380142212,18.214611587524413,-0.8011677614314462,0.0196560582455845,-0.0337349765272024,0.0120481927710844,-0.0337349765272024,Power,16.0
2020-04-01,16.757083892822266,16.918210320040274,16.515395788610743,16.877929481543518,358458.0,16.559706115722655,18.14268222808838,-0.8001857150676033,0.0024095148338395,0.0072116120856215,0.0096154216478574,-0.0144230407723295,Power,16.0
2020-04-03,16.71680450439453,17.15989991275633,16.515397221209057,16.91821178758001,2259279.0,16.45900249481201,18.075214309692385,-0.8011677614314462,-0.0024037230275482,0.0120481927710844,0.0265059873282191,-0.0120481927710842,Power,16.0
2020-04-07,16.918212890625,17.200183412791894,16.47511745337397,17.200183412791894,1701755.0,16.376425552368165,18.02456611633301,-0.7962572505953648,0.0120482587552855,0.0166666848318917,0.0166666848318917,-0.026190439860026,Power,16.0
2020-04-08,17.240463256835938,17.280745635730923,16.716804624126198,16.918211908754223,1068249.0,16.3139892578125,17.990144729614258,-0.7884005076621322,0.0190475417406236,-0.0186915712925486,0.0023365021168451,-0.0303738144914468,Power,16.0
2020-04-09,17.40159034729004,17.723841707373698,17.321027123115204,17.441871191069612,905553.0,16.31600341796875,17.949916534423828,-0.7844720896927048,0.0093458678026075,0.0023147794526634,0.0185185005308345,-0.0046296472085024,Power,16.0
2020-04-13,17.44186782836914,17.643275081668126,16.99877248575753,17.522431037011813,459969.0,16.322045516967773,17.90673168182373,-0.7834900898316728,0.0023145862116777,0.0046189553455757,0.0115473443143168,-0.025404122251799,Power,16.0
2020-04-15,18.00581169128418,19.09341134394724,17.44187067535055,17.44187067535055,3278609.0,16.408650875091553,17.87783546447754,-0.7697406501900825,0.0323327678241997,-0.031319944115966,0.0604027006008021,-0.031319944115966,Power,16.0
2020-04-16,17.80440330505371,18.04609141888347,17.723840088238607,18.04609141888347,635751.0,16.461016845703124,17.845663528442383,-0.774651161026164,-0.0111857432302239,0.0135746258770244,0.0135746258770244,-0.0045249040607969,Power,16.0
2020-04-17,17.764118194580078,18.287778254983305,17.522430117944214,18.046088641732126,1179594.0,16.57179069519043,17.814190673828126,-0.7756333468984402,-0.0022626487270257,0.0158730337224437,0.0294785282707135,-0.013605408047195,Power,16.0
2020-04-20,17.643278121948242,18.005811855004193,17.562714899422957,17.925248632478908,758136.0,16.678536653518677,17.785568199157716,-0.7785795324927803,-0.0068024807822267,0.0159817528569079,0.0205479804008166,-0.0045662275439088,Power,16.0
2020-04-21,16.9584903717041,17.48215046755832,16.918209535076276,17.36130488444401,1176606.0,16.660409879684448,17.740240211486817,-0.7952752507343328,-0.0388129544584044,0.0237529699820462,0.0308789334649719,-0.0023752607540489,Power,16.0
2020-04-22,17.52243423461914,17.68356068130789,16.797368297751138,16.95849320782421,948810.0,16.74097270965576,17.703181266784668,-0.7815258110927426,0.0332543670193663,-0.032183943123653,0.0091954373765266,-0.0413792928059896,Power,16.0
2020-04-23,17.07933807373047,17.84468482091818,16.958492475623707,17.602996697935872,1112030.0,16.7711838722229,17.656508026123046,-0.7923288791287485,-0.0252873633283921,0.0306603582612394,0.044811265160497,-0.0070755434189005,Power,16.0
2020-04-24,16.757083892822266,17.159898424251796,16.636239840716506,17.039054372146033,1787823.0,16.865845203399658,17.602637252807618,-0.8001857150676033,-0.018868072024633,0.0168269420340221,0.024038462420187,-0.0072115203861646,Power,16.0
2020-04-27,16.7973690032959,16.99877630180876,16.75708662162388,16.918213075080466,1229677.0,16.944394159317017,17.546562423706053,-0.799203529195327,0.0024040644978144,0.0071942261767814,0.0119904074544854,-0.0023981363786265,Power,16.0
2020-04-28,16.918212890625,16.9584937352421,16.797368820157967,16.837649664775068,530075.0,17.0148868560791,17.50343864440918,-0.7962572505953648,0.0071942151955696,-0.0047619229271299,0.0023809160505021,-0.007142838977632,Power,16.0
2020-04-29,17.03905487060547,17.20018130253706,16.918210814964542,16.958491654639673,521776.0,17.115590381622315,17.466493949890136,-0.7933110184982136,0.0071427154133656,-0.0047281505093793,0.0094563010187587,-0.007092180673084,Power,16.0
2020-04-30,17.03905487060547,17.280744518502857,16.958491654639673,17.159898926246395,1271729.0,17.14580144882202,17.423529663085937,-0.7933110184982136,0.0,0.0070921806730839,0.0141844515281379,-0.0047281505093793,Power,16.0
2020-05-04,16.877927780151367,17.039052654511572,16.716801369175826,16.918208614587584,1828553.0,17.16997022628784,17.378095321655273,-0.797239436467641,-0.0094563396665895,0.002386598340798,0.0095464844060826,-0.0095465754489735,Power,16.0
2020-05-05,16.7973690032959,17.079339528537055,16.75708662162388,16.958493920136743,575147.0,17.17399845123291,17.337069358825683,-0.799203529195327,-0.0047730253325415,0.0095922710758589,0.0167865887321896,-0.0023981363786265,Power,16.0
2020-05-06,16.918212890625,16.99877611647493,16.716805594308035,16.877932046007896,667378.0,17.182054901123045,17.299212684631346,-0.7962572505953648,0.0071942151955696,-0.0023809160505022,0.0047619229271296,-0.0119047619047619,Power,16.0
2020-05-07,16.877927780151367,16.9584894490238,16.757082203612043,16.918208614587584,278371.0,17.190111064910887,17.255283203125,-0.797239436467641,-0.0023811681963144,0.002386598340798,0.004773196681596,-0.0071599771081755,Power,16.0
2020-05-08,16.515398025512695,16.958493455453343,16.434834800991933,16.91821261150081,926013.0,17.169970321655274,17.201093368530273,-0.8060782257647167,-0.0214795180641198,0.024390243902439,0.0268292310761244,-0.0048780673887671,Power,16.0
2020-05-11,16.35426902770996,16.837646762885946,16.27370735236018,16.797365925211054,1041422.0,17.125660610198974,17.1421760559082,-0.810006690236955,-0.0097562891038911,0.0270936534522165,0.0295566701487526,-0.0049260333930719,Power,16.0
2020-05-12,16.7973690032959,17.401590898834485,16.19314710775731,16.394554406270174,1321612.0,17.09544954299927,17.09061580657959,-0.799203529195327,0.0270938416651437,-0.0239808149089708,0.0359712223634562,-0.0359712223634566,Power,16.0
2020-05-13,17.321025848388672,17.522433125695517,16.877930452959845,17.039055352835973,3085982.0,17.089407444000244,17.05033432006836,-0.7864363219288241,0.031174932514135,-0.0162790875102197,0.0116279069767442,-0.0255813598632812,Power,16.0
2020-05-14,17.03905487060547,17.240462142212188,16.958491654639673,17.079337246896134,750888.0,17.04106960296631,17.00924716949463,-0.7933110184982136,-0.0162791153509787,0.0023641203456747,0.0118203311824631,-0.0047281505093793,Power,16.0
2020-05-15,16.9987735748291,17.03905441342344,16.877929522430595,16.9987735748291,371758.0,17.000788116455077,16.9705770111084,-0.7942931113648677,-0.0023640569316938,0.0,0.0023696320453368,-0.0071089865316781,Power,16.0
2020-05-18,16.63623809814453,17.039052587381036,16.595957263867014,16.99877175310352,689132.0,16.9443941116333,16.930295524597167,-0.8031320401703765,-0.0213271548731841,0.0217918049032623,0.0242130755078235,-0.002421270604561,Power,16.0
2020-05-19,16.67652130126953,16.877928555938894,16.595958092078703,16.877928555938894,458995.0,16.896056270599367,16.897264709472655,-0.8021499008009114,0.002421412995375,0.0120772942408575,0.0120772942408575,-0.0048309361248316,Power,16.0
2020-05-20,16.71680450439453,16.797367724991847,16.595960441806373,16.797367724991847,311003.0,16.883971977233887,16.855372047424318,-0.8011677614314462,0.0024155639175139,0.004819295492517,0.004819295492517,-0.0072288972785672,Power,16.0
2020-05-21,16.757083892822266,16.83764710643127,16.67652221582875,16.71680305432551,234277.0,16.84570446014404,16.815896186828613,-0.8001857150676033,0.0024095148338395,-0.0024038095622359,0.0048077108239288,-0.004807619124472,Power,16.0
2020-05-22,16.71680450439453,16.757085346385377,16.43483400061174,16.757085346385377,498954.0,16.827577781677245,16.778837242126464,-0.8011677614314462,-0.0024037230275482,0.0024096017860504,0.0024096017860504,-0.0168674882636011,Power,16.0
2020-05-26,16.757083892822266,16.877929481543518,16.67652221582875,16.877929481543518,276362.0,16.827577781677245,16.744195137023926,-0.8001857150676033,0.0024095148338395,0.0072116120856215,0.0072116120856215,-0.004807619124472,Power,16.0
2020-05-27,16.837646484375,16.87792885799904,16.67652159972514,16.797365647366394,289633.0,16.8295916557312,16.733721923828124,-0.798221529334295,0.0048076737019406,-0.0023923080369923,0.0023923992976941,-0.0095693234086711,Power,16.0
2020-05-28,16.918212890625,17.039056961092033,16.837649664775068,16.837649664775068,544283.0,16.8295916557312,16.725665664672853,-0.7962572505953648,0.0047848971247118,-0.0047619229271299,0.007142838977632,-0.0047619229271299,Power,16.0
2020-05-29,16.9584903717041,17.119616791446234,16.918209535076276,17.039053581575168,442716.0,16.825563430786133,16.739361381530763,-0.7952752507343328,0.0023807172388415,0.0047506121184872,0.0095012242369743,-0.0023752607540489,Power,16.0
2020-06-01,17.52243423461914,17.844685591380955,17.079338811148606,17.079338811148606,1104815.0,16.849732398986816,16.7546683883667,-0.7815258110927426,0.0332543670193663,-0.0252873212441631,0.0183907870588631,-0.0252873212441631,Power,16.0
2020-06-02,17.52243423461914,18.005812038069703,17.40159016791042,17.92524881472533,977525.0,16.881957721710204,16.794144248962404,-0.7815258110927426,0.0,0.0229885057471264,0.0275862244353899,-0.0068965341852998,Power,16.0
2020-06-03,17.119619369506836,17.68356038691332,17.039056147503675,17.643278007603914,3959118.0,16.89807024002075,16.826369457244873,-0.7913467862620944,-0.022988522012339,0.030588217342601,0.0329412123736212,-0.0047059003044576,Power,16.0
2020-06-04,16.918212890625,17.200183412791894,16.877932046007896,17.200183412791894,3106124.0,16.89807024002075,16.818313198089598,-0.7962572505953648,-0.0117646586956587,0.0166666848318917,0.0166666848318917,-0.0023809160505022,Power,16.0
2020-06-05,17.03905487060547,17.240462142212188,16.918210814964542,17.079337246896134,3119631.0,16.90612659454346,16.84087074279785,-0.7933110184982136,0.0071427154133656,0.0023641203456747,0.0118203311824631,-0.007092180673084,Power,16.0
2020-06-08,16.918212890625,17.240464257409,16.837649664775068,17.11962018694196,3726220.0,16.92626733779907,16.849732704162598,-0.7962572505953648,-0.0070920588552676,0.0119047619047618,0.0190476008823941,-0.0047619229271299,Power,16.0
2020-06-09,16.9987735748291,17.079336788633274,16.918210361024933,16.95849119961927,1178089.0,16.95849256515503,16.89243103027344,-0.7942931113648677,0.0047617726957876,-0.0023697224410047,0.0047393544863416,-0.0047393544863414,Power,16.0
2020-06-10,17.36130714416504,17.401589522651374,16.958492578995404,17.07933817783879,2486976.0,16.986689472198485,16.935129375457763,-0.7854542290621699,0.0213270426681109,-0.0162412290724904,0.0023202388018273,-0.0232018569699123,Power,16.0
2020-06-11,17.20018196105957,17.562714141862177,16.998774681741814,17.44187008159464,1524577.0,16.98064727783203,16.96896583557129,-0.7893826005287863,-0.0092807057537497,0.0140514862623104,0.0210772293934657,-0.0117096016643156,Power,16.0
2020-06-12,16.9987735748291,17.11961762722761,16.83764714722076,16.918210361024933,5204041.0,16.978633213043214,17.008441619873047,-0.7942931113648677,-0.0117096660190251,-0.0047393544863414,0.0071089865316782,-0.0094787089726831,Power,16.0
2020-06-15,16.9584903717041,17.119616791446234,16.918209535076276,17.119616791446234,926546.0,16.976619052886964,17.0189147567749,-0.7952752507343328,-0.0023697711454107,0.0095012242369743,0.0095012242369743,-0.0023752607540489,Power,16.0
2020-06-16,16.918212890625,17.36130832787603,16.877932046007896,17.07933934232486,1364862.0,16.990717792510985,17.029387969970703,-0.7962572505953648,-0.0023750628856862,0.0095238458542596,0.0261904398600261,-0.0023809160505022,Power,16.0
2020-06-17,16.877927780151367,16.998771820075355,16.797364574663597,16.837645409099814,1268300.0,17.000788116455077,17.03261043548584,-0.797239436467641,-0.0023811681963144,-0.0023866893836888,0.0071598860652846,-0.0047732877244867,Power,16.0
2020-06-18,17.03905487060547,17.119618086571265,16.877929975289415,16.918210814964542,674899.0,17.016900634765626,17.038249855041503,-0.7933110184982136,0.0095466157073849,-0.007092180673084,0.0047281505093792,-0.0094562108367884,Power,16.0
2020-06-19,17.20018196105957,17.240462802276884,17.039055522959128,17.20018196105957,884148.0,17.03905553817749,17.047917404174804,-0.7893826005287863,0.0094563396665895,0.0,0.0023418845979947,-0.0093677170663208,Power,16.0
2020-06-22,17.280746459960938,17.441871373379062,17.20018323494402,17.32102730416154,2262202.0,17.06725263595581,17.055168075561525,-0.7874183682926671,0.0046839329423236,0.0023309666798208,0.0093239556399631,-0.004662022280321,Power,16.0
2020-06-23,18.569751739501957,18.932285480368044,17.321027141613317,17.401590365874192,6341805.0,17.157886028289795,17.081753845214845,-0.7559913035541145,0.0745919907179709,-0.0629066769451109,0.0195228103181854,-0.0672450884322983,Power,16.0
2020-06-24,18.287782669067383,19.173973521707133,18.086375377719133,19.173973521707133,5805722.0,17.230392837524413,17.099477691650392,-0.762865953620693,-0.0151843209532392,0.0484580809317405,0.0484580809317405,-0.0110132154888803,Power,16.0
2020-06-25,17.44186782836914,18.69059372079209,17.15989736642748,18.16693363292241,5521093.0,17.25657558441162,17.099477691650392,-0.7834900898316728,-0.0462557356463478,0.0415704219116919,0.0715935876083124,-0.0161662996598929,Power,16.0
2020-06-26,17.965526580810547,18.086372163435545,17.60299444278179,17.683557652326652,1861688.0,17.306927394866943,17.098671989440916,-0.7707228360623588,0.0300230891320983,-0.0156949993764765,0.0067265260542976,-0.0201793215688979,Power,16.0
2020-06-29,17.92524528503418,18.408622993302,17.844682077553646,18.126652535427823,1659654.0,17.327067947387697,17.101088829040528,-0.7717049289290129,-0.0022421438968225,0.0112359550561798,0.0269663092795382,-0.0044943991671788,Power,16.0
2020-06-30,17.562713623046875,18.126654603123605,16.99877417958569,18.126654603123605,3531957.0,17.32908191680908,17.097060737609862,-0.7805437647288995,-0.0202246416281947,0.0321101278641069,0.0321101278641069,-0.0321100403710477,Power,16.0
2020-07-01,17.602998733520508,17.925250113633457,17.44187227515614,17.56271635062152,1163095.0,17.353250885009764,17.09625514984131,-0.7795615788566234,0.0022937862188203,-0.002288381855205,0.0183066183774303,-0.0091533528351361,Power,16.0
2020-07-02,17.52243423461914,17.68356068130789,17.441871011274767,17.68356068130789,6328469.0,17.383461952209473,17.10753402709961,-0.7815258110927426,-0.0045767485484136,0.0091954373765266,0.0091954373765266,-0.0045977186882633,Power,16.0
2020-07-03,17.683557510375977,17.884964764313672,17.52243109257966,17.562711928721036,1145947.0,17.415687084197998,17.110756492614748,-0.7775974861289373,0.0091952564124055,-0.0068337822626489,0.0113895212442134,-0.0091116517534312,Power,16.0
2020-07-06,17.764118194580078,17.925244603414196,17.643274156262144,17.925244603414196,1082455.0,17.457982349395753,17.12445209503174,-0.7756333468984402,0.0045556831060057,0.0090703296988463,0.0090703296988463,-0.0068027040235976,Power,16.0
2020-07-07,17.683557510375977,17.92524560045505,17.602994301477818,17.884964764313672,764558.0,17.492221546173095,17.14298156738281,-0.7775974861289373,-0.0045350229784375,0.0113895212442134,0.0136673907349955,-0.0045558258767155,Power,16.0
2020-07-08,18.08637237548828,18.24749725985169,17.602994649167186,17.764119533530597,2693558.0,17.528474807739258,17.16876163482666,-0.7677765109595854,0.0227790626900695,-0.0178174393000124,0.008908634690159,-0.0267260739901715,Power,16.0
2020-07-09,17.965526580810547,18.20721620944513,17.84468253480096,18.166933836364997,1649032.0,17.566742038726808,17.18970790863037,-0.7707228360623588,-0.0066815938635384,0.011210762715387,0.0134529665772635,-0.006726440522966,Power,16.0
