Date_Ticker,Close_DATAPATTNS.NS,High_DATAPATTNS.NS,Low_DATAPATTNS.NS,Open_DATAPATTNS.NS,Volume_DATAPATTNS.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2022-01-31,716.0918579101562,749.0293181845279,705.4268709293832,742.9775823513133,275063.0,750.8398559570312,,-1.346819390804756,-0.0263707174855367,0.0375450776938317,0.045996138498902,-0.0148933225018055,Capital Goods,1.0
2022-02-01,726.806396484375,742.0846337532257,720.258615113425,721.8459377026021,201773.0,748.808544921875,,-1.3328426810753986,0.0149625197603671,-0.0068250070524517,0.021021055046781,-0.0090089759840065,Capital Goods,1.0
2022-02-02,715.1492919921875,747.8883187453745,707.708604093736,732.0645042566459,429933.0,746.9483703613281,,-1.3480489323426377,-0.0160388028346667,0.0236527008470326,0.0457792898906268,-0.0104043840660514,Capital Goods,1.0
2022-02-03,731.2708129882812,738.017085406687,717.1335053906254,718.2744351370405,251681.0,745.1998077392578,,-1.3270190188473123,0.0225428748606939,-0.0177723185725573,0.0092254091077936,-0.0193325199728467,Capital Goods,1.0
2022-02-04,725.2686767578125,738.2154622531327,722.6892623753455,734.0983177367921,125290.0,743.6967895507812,,-1.334848578213609,-0.0082078159333906,0.0121743034849526,0.017851019780968,-0.0035564949447394,Capital Goods,1.0
2022-02-07,708.7008056640625,731.3701413066369,703.9387767814208,719.3657933049449,193955.0,742.3921875,,-1.3564607385046683,-0.0228437703497878,0.0150486461362058,0.0319871735172263,-0.0067193783957669,Capital Goods,1.0
2022-02-08,698.4326171875,720.7050898887047,689.3549531266432,713.3139939741654,161360.0,739.6341766357422,,-1.3698552014382914,-0.0144887495463492,0.0213068181818181,0.0318892218849875,-0.0129971937699751,Capital Goods,1.0
2022-02-09,712.6195678710938,724.1774622115149,694.6627295031029,712.1235219432212,365106.0,737.4019714355469,,-1.3513488616387956,0.0203125546179713,-0.0006960879973509,0.0162188843269484,-0.0251983515154317,Capital Goods,1.0
2022-02-10,713.1155395507812,725.6159319631402,708.3535112495149,719.2665205264682,128661.0,735.6583679199218,,-1.3507018853688464,0.0006959838068566,0.0086255040516458,0.0175292666041653,-0.0066777794581031,Capital Goods,1.0
2022-02-11,707.6094360351562,720.2586057644913,704.484322822213,705.3772296123325,215967.0,734.0338165283204,,-1.3578843888471446,-0.0077211941266817,-0.0031545741324919,0.017875920084122,-0.004416438014809,Capital Goods,1.0
2022-02-14,644.9092407226562,706.3693377697159,633.9962312908208,685.0393647893102,368995.0,729.6413299560547,,-1.439674418701111,-0.0886084782359867,0.0622260025638428,0.0953003820788647,-0.016921775565825,Capital Goods,1.0
2022-02-15,673.927978515625,679.5829141452863,625.2658856059368,646.9430682084109,470238.0,722.9397491455078,,-1.401820574409526,0.0449966227192707,-0.0400412375913674,0.0083910088465486,-0.0722066666780476,Capital Goods,1.0
2022-02-16,672.1917724609375,690.4958778860855,665.9416063664295,690.4958778860855,117711.0,717.8552795410156,,-1.4040853894445953,-0.0025762486646,0.0272304812035046,0.0272304812035046,-0.0092981889254992,Capital Goods,1.0
2022-02-17,659.3441772460938,679.434035927569,654.7805792480829,674.6224149828732,113764.0,711.3818786621093,,-1.4208445907666405,-0.0191129908773025,0.0231718702675023,0.0304694564307601,-0.0069214200344831,Capital Goods,1.0
2022-02-18,643.9667358398438,667.4793226128588,639.9487763307943,654.7805602220773,111159.0,704.7224609375,,-1.4409038806209429,-0.0233223283634315,0.0167925201417902,0.036512113847543,-0.0062393898402365,Capital Goods,1.0
2022-02-21,615.6425170898438,641.7345177389475,606.1680530842107,634.9387135415627,180059.0,697.8671081542968,,-1.4778517511276703,-0.0439839780125604,0.03134318361073,0.0423817392801932,-0.0153895543966311,Capital Goods,1.0
2022-02-22,592.8740234375,604.0847089921671,579.6296223970435,604.0847089921671,291970.0,691.7731842041015,,-1.5075523886818851,-0.0369833028426479,0.0189090516897116,0.0189090516897116,-0.0223393174888404,Capital Goods,1.0
2022-02-23,610.136474609375,619.8589624194838,599.2234644944106,599.2234644944106,117971.0,685.775991821289,,-1.4850341749879192,0.0291165584752504,-0.0178861788617886,0.0159349395007621,-0.0178861788617886,Capital Goods,1.0
2022-02-24,580.7208862304688,589.5009346188352,570.4527607578182,573.726651448194,214539.0,679.2132995605468,,-1.5234056958371227,-0.0482114897289804,-0.0120440558418264,0.0151192226705652,-0.0176816879091472,Capital Goods,1.0
2022-02-25,603.0926513671875,614.6008924445929,592.9237100474828,595.2055091599449,164327.0,672.5935729980469,,-1.4942225756044276,0.0385241269380487,-0.0130778284055738,0.0190820449417128,-0.0168613251987933,Capital Goods,1.0
2022-02-28,608.6979370117188,619.0157163804105,586.5743010651283,593.2709209927218,195975.0,667.223876953125,,-1.4869106927957496,0.0092942363529455,-0.0253442883258858,0.0169505739075521,-0.0363458369108362,Capital Goods,1.0
2022-03-02,657.2112426757812,663.5110015540264,599.1738708166686,605.1760142574143,431871.0,663.7441192626953,,-1.4236269231232297,0.0797001315664529,-0.0791758038199557,0.0095855920732521,-0.0883085499615288,Capital Goods,1.0
2022-03-03,635.6828002929688,674.3247867638403,630.2262955694239,668.9674669960967,184980.0,659.7707946777343,,-1.4517099607664727,-0.0327572643084455,0.0523604959702983,0.0607881579508875,-0.0085836909871245,Capital Goods,1.0
2022-03-04,617.9739990234375,640.8912951073696,610.1364496765206,632.9545608026343,162100.0,654.1059539794921,,-1.4748104212561732,-0.0278579210596381,0.0242414111319733,0.0370845636226564,-0.0126826522787404,Capital Goods,1.0
2022-03-07,615.1961059570312,628.4405679261197,599.8186829321008,609.1443701488565,165831.0,648.6023254394531,707.4477453613281,-1.4784340775414544,-0.0044951617233023,-0.0098370840607977,0.0215288455840998,-0.0249959693763153,Capital Goods,1.0
2022-03-08,637.716552734375,645.3060786993958,615.1960583245982,623.0831996984979,230165.0,645.0531127929687,705.2214904785156,-1.4490570077402636,0.0366069397372237,-0.0229464845676857,0.0119010960786241,-0.0353142698166047,Capital Goods,1.0
2022-03-09,707.4605712890625,714.3060282810784,637.9149669232409,637.9149669232409,463408.0,645.5045104980469,705.3673266601562,-1.3580785772697883,0.1093652317093573,-0.0983031524132895,0.0096760968311531,-0.0983031524132895,Capital Goods,1.0
2022-03-10,665.2471313476562,729.3858891822023,659.939464542622,714.3060820071123,448415.0,643.135888671875,704.0964575195312,-1.4131444107307238,-0.0596689648222928,0.0737454524006326,0.0964134301558188,-0.007978488827576,Capital Goods,1.0
2022-03-11,658.054443359375,682.5591216090314,651.6554394837954,664.7014701715858,286572.0,640.3828338623047,701.6370617675781,-1.4225269997698764,-0.0108120541214665,0.0101010286903886,0.03723807125222,-0.0097241253214743,Capital Goods,1.0
2022-03-14,650.1177368164062,670.4556184782429,643.8179781811698,662.7173146393566,181529.0,637.5082489013672,699.1965161132813,-1.4328801328320022,-0.0120608661229483,0.0193804554305037,0.031283382240008,-0.0096901811448585,Capital Goods,1.0
2022-03-15,658.1040649414062,675.2673013573227,650.8122145029511,654.7805816645545,229276.0,638.1679901123047,697.2807861328125,-1.4224622702956615,0.0122844335306226,-0.0050500877504041,0.0260798213082675,-0.0110800872185835,Capital Goods,1.0
2022-03-16,668.6698608398438,687.4700122128244,661.0803344891426,669.5627676643298,149355.0,637.9050842285156,695.3055310058594,-1.4086795897528497,0.0160549014377812,0.0013353477953448,0.0281157451142897,-0.0113501845905971,Capital Goods,1.0
2022-03-17,665.7431640625,679.4836712828849,654.8797471698064,677.5490802385735,184809.0,637.5826538085937,693.5733386230469,-1.412497354842725,-0.0043768935146379,0.0177334395805606,0.0206393515729661,-0.0163177295376235,Capital Goods,1.0
2022-03-21,671.7453002929688,689.2061514397627,665.7927497877498,669.6619318371321,154264.0,638.2027099609375,691.6834033203126,-1.4046677954764286,0.0090156933701616,-0.0031014261728783,0.0259932613435163,-0.008861320656241,Capital Goods,1.0
2022-03-22,659.889892578125,677.3010917578159,655.9215253324984,677.3010917578159,130825.0,638.9988677978515,689.7746203613282,-1.4201327257863778,-0.0176486649176008,0.0263850066132504,0.0263850066132504,-0.0060136809038287,Capital Goods,1.0
2022-03-23,659.0465698242188,672.6382395781068,651.9034967624513,668.6698723829556,195562.0,641.1690704345704,688.2596948242187,-1.42123280837583,-0.0012779749521719,0.0146018551637461,0.0206232311587832,-0.0108384951668478,Capital Goods,1.0
2022-03-24,676.1105346679688,680.8725630070793,654.8301542982985,659.5921826374089,253588.0,645.3308959960938,686.710048828125,-1.3989735125787224,0.025891895391097,-0.0244314371446259,0.0070432689552,-0.0314747060998256,Capital Goods,1.0
2022-03-25,667.4793090820312,687.4203893433163,664.7014643266832,676.110519311395,133463.0,648.1980377197266,684.9143615722656,-1.4102326194257055,-0.0127659977819694,0.0129310528610004,0.0298752036055012,-0.0041616941792073,Capital Goods,1.0
2022-03-28,669.6123046875,674.2751477856408,660.2370260167379,669.6618971619806,137356.0,652.6426086425781,683.34685546875,-1.407450207451067,0.003195598090377,7.406147427913012e-05,0.0069634967360954,-0.0140010549464699,Capital Goods,1.0
2022-03-29,707.2622680664062,715.298187421159,670.009172554154,670.7036489242819,488207.0,657.8510894775391,682.6900915527344,-1.358337256312499,0.0562265106470482,-0.0516903287405285,0.0113620077269529,-0.0526722507254613,Capital Goods,1.0
2022-03-30,717.7783813476562,734.4951031193518,707.6590333840222,716.2902437221946,276393.0,663.3051116943359,682.3904797363281,-1.344619384861951,0.0148687605094502,-0.0020732550103662,0.0232895308720628,-0.014098150942683,Capital Goods,1.0
2022-03-31,697.34130859375,727.2528382372814,692.876895761658,721.7467411881962,186195.0,665.3116149902344,680.1781140136719,-1.371278772162718,-0.0284726780368264,0.0349978300348532,0.0428936724024719,-0.0064020484332053,Capital Goods,1.0
2022-04-01,740.5965576171875,744.0688790527671,699.424746309601,699.424746309601,319823.0,670.5573028564453,679.512421875,-1.3148539382154718,0.0620288063970647,-0.0555927662424649,0.0046885465505692,-0.0555927662424649,Capital Goods,1.0
2022-04-04,751.261474609375,765.7459898790379,741.0925342135399,748.9300832274173,353926.0,677.2216766357421,678.7614074707031,-1.3009419579603292,0.0144004409452037,-0.0031033021933807,0.0192802582844997,-0.0135358204027732,Capital Goods,1.0
2022-04-05,761.8273315429688,781.718760390678,738.2651508568157,757.6605337953428,385137.0,684.5532379150391,678.4548522949219,-1.2871591977994674,0.0140641538142063,-0.0054694778923023,0.0261101538683603,-0.0309285053326077,Capital Goods,1.0
2022-04-06,772.442626953125,781.2226754383365,751.7575377949987,757.164450045359,316334.0,691.2895416259765,678.8487133789063,-1.2733119470185394,0.0139339913004388,-0.0197790442612292,0.0113666027467231,-0.026778803287589,Capital Goods,1.0
2022-04-07,805.2313232421875,813.4160804859808,768.6727045550908,772.8395021715176,801244.0,696.1780792236328,680.6582897949219,-1.2305403346656762,0.0424480668789557,-0.0402267275697216,0.0101644794577018,-0.045401386697051,Capital Goods,1.0
2022-04-08,814.7057495117188,845.2621630124729,795.806413963308,813.5152273124739,606100.0,703.651010131836,682.3507983398438,-1.21818130446534,0.0117660925451625,-0.0014612910243463,0.037506073228362,-0.0231977441668206,Capital Goods,1.0
2022-04-11,864.9552001953125,890.8984246439645,808.753236798424,815.4994488389074,1497070.0,713.9960479736328,685.4104077148437,-1.1526327993758,0.0616780361666896,-0.0571772403301785,0.0299937204178828,-0.0649767333431808,Capital Goods,1.0
2022-04-12,870.90771484375,915.4030659750908,855.7287232432574,869.0227768581841,1242955.0,725.035546875,688.118818359375,-1.1448679694837185,0.0068818762487275,-0.0021643372236105,0.0510907761786492,-0.017428932298775,Capital Goods,1.0
2022-04-13,871.8502197265625,903.7955862580328,866.2449376580937,879.4893383290299,368147.0,735.7228546142578,691.2339855957031,-1.1436385075638862,0.0010822098217164,0.0087619621233372,0.0366408883185112,-0.0064291800835087,Capital Goods,1.0
2022-04-18,907.7639770507812,920.1651242782508,848.7841087264401,864.6079846991867,774908.0,747.6775604248047,694.8531372070313,-1.0967903714603875,0.041192577017968,-0.0475409836065574,0.0136612021857922,-0.0649726909366461,Capital Goods,1.0
2022-04-19,874.3800659179688,927.4073836595156,856.9688672927306,917.6848963278352,436696.0,758.1094055175781,698.0377526855468,-1.1403384190316292,-0.0367759813969187,0.0495263239611973,0.0606456160295423,-0.0199126207285603,Capital Goods,1.0
2022-04-20,858.7050170898438,900.819324722902,851.2147363571033,875.0249387726867,230060.0,767.4573913574219,700.5864367675781,-1.1607859264951208,-0.0179270427576234,0.0190052711443928,0.049043975282436,-0.0087227634445703,Capital Goods,1.0
2022-04-21,870.2133178710938,884.8962639160127,861.1356539796952,866.7905891635594,153985.0,777.9735626220703,703.4853295898438,-1.1457737840324766,0.0134019256347793,-0.0039332065336666,0.0168728123821864,-0.010431538687096,Capital Goods,1.0
2022-04-22,849.62744140625,891.8905278486077,844.9150053581067,867.0882328583795,239321.0,787.5026062011718,706.3038623046875,-1.1726272801378383,-0.0236561266554796,0.0205511152314354,0.049743080770092,-0.0055464734523447,Capital Goods,1.0
2022-04-25,840.7977905273438,865.1040393390487,828.396643174433,847.1472021930249,258567.0,795.7369689941406,709.1511657714843,-1.1841452252636309,-0.0103923795873306,0.0075516512260322,0.0289085545722713,-0.0147492625368731,Capital Goods,1.0
2022-04-26,811.3326416015625,860.6892074149335,806.0249748255372,852.7028807355266,224421.0,802.9296356201172,711.1254272460938,-1.2225813959689995,-0.0350442749228692,0.0509904779034893,0.060833945637811,-0.0065419120393677,Capital Goods,1.0
2022-04-27,811.3326416015625,830.3312233165442,801.1141084280835,806.5210207131089,242963.0,810.0156524658203,713.0897692871093,-1.2225813959689995,0.0,-0.0059305156007966,0.0234165134506096,-0.012594751707891,Capital Goods,1.0
2022-04-28,831.4721069335938,841.145001908844,809.1500416060933,818.4757286750179,214696.0,816.2261444091797,715.5670227050781,-1.196310226277422,0.0248226982366642,-0.0156305643330665,0.0116334569669729,-0.0268464391545527,Capital Goods,1.0
2022-04-29,791.5900268554688,837.3254320384763,776.5102202343282,837.3254320384763,141658.0,819.9167266845703,718.5006384277344,-1.2483348891029589,-0.0479656259609322,0.0577766313765826,0.0577766313765826,-0.0190500209825077,Capital Goods,1.0
2022-05-02,771.847412109375,782.7108293131837,760.7359719582305,773.8315956880624,144202.0,823.6420318603516,720.4590270996093,-1.274088382236918,-0.0249404541193119,0.0025706940874037,0.0140745658188061,-0.0143959025797315,Capital Goods,1.0
2022-05-04,737.4713745117188,785.8358470861716,729.435455597261,767.8790107205441,129796.0,823.4857727050781,721.764619140625,-1.3189306212022065,-0.0445373490386011,0.04123229356388,0.06558149135819,-0.0108965841823736,Capital Goods,1.0
2022-05-05,753.0472412109375,765.150772839938,737.5706339164619,744.1680078143257,118639.0,823.5750610351563,723.6386804199219,-1.2986124930690948,0.0211206390343375,-0.0117910708793428,0.0160727388225172,-0.0205519739632648,Capital Goods,1.0
2022-05-06,711.8258666992188,749.0293092096308,707.1134306478998,739.2075761658908,213138.0,821.0749877929687,724.9958630371094,-1.3523842147540328,-0.0547394270317393,0.0384668649281358,0.0522648083623691,-0.0066202090592335,Capital Goods,1.0
2022-05-09,710.0896606445312,727.6496964971263,699.4246744734818,701.8057188628918,169746.0,817.9573394775391,726.8848059082031,-1.354649029789102,-0.0024390881757899,-0.0116660504169576,0.0247293219797852,-0.0150192106182325,Capital Goods,1.0
2022-05-10,685.9323120117188,726.1120309233827,675.8625557671864,709.3456548602397,149494.0,811.9923889160157,728.7459716796875,-1.3861613760588831,-0.0340201385426249,0.034133605369681,0.0585767986258352,-0.0146803934851814,Capital Goods,1.0
2022-05-11,669.9595947265625,703.3931012105352,644.8596837614215,691.3888143953527,185445.0,804.7550811767578,729.9424340820312,-1.4069971807496136,-0.023286142095145,0.0319858389035183,0.0499037654615845,-0.0374648130465021,Capital Goods,1.0
2022-05-12,656.615966796875,682.3111699365994,644.8597025936599,659.6418953817994,169525.0,794.3381195068359,731.4603356933594,-1.4244034379596575,-0.019917063707601,0.0046083688760807,0.039132772334294,-0.0179043227665706,Capital Goods,1.0
2022-05-13,683.7992553710938,697.4901097446334,656.9631849893321,674.6224064596935,202085.0,784.9826965332031,733.0744677734375,-1.388943867651571,0.0413990672612259,-0.0134203844758795,0.0200217450750361,-0.0392455390539988,Capital Goods,1.0
2022-05-16,702.004150390625,708.7007702021406,678.6899925283116,687.5692264629652,108019.0,776.4903930664062,734.9405920410156,-1.3651962716558224,0.0266231571276742,-0.0205624481274471,0.009539288062313,-0.0332108547354604,Capital Goods,1.0
2022-05-17,715.4469604492188,720.1097430413844,692.6784436081718,708.353480506075,128485.0,766.8745422363281,736.1053063964844,-1.3476606351153986,0.0191491888632191,-0.0099147530638606,0.0065173001632963,-0.0318241855786918,Capital Goods,1.0
2022-05-18,727.6497192382812,736.2809297290502,704.4843401275554,719.2665316894743,135196.0,759.5380249023438,737.9446447753907,-1.3317425984859466,0.0170561333874429,-0.0115209108547209,0.011861765713047,-0.0318358936975553,Capital Goods,1.0
2022-05-19,698.482177734375,716.0918061268846,695.4563100365795,714.2068681515655,73200.0,751.5268829345703,739.5548083496094,-1.3697905515821265,-0.0400845911607571,0.0225126580440402,0.0252112780452451,-0.0043320614244022,Capital Goods,1.0
2022-05-20,729.3363037109375,738.1162918323066,706.964585402264,706.964585402264,135980.0,744.4830322265625,741.8376123046875,-1.329542512925092,0.0441731041393814,-0.0306740775069661,0.012038325909043,-0.0306740775069661,Capital Goods,1.0
2022-05-23,752.2536010742188,761.8769035644306,719.5145719473487,742.0846602090545,240616.0,739.6143402099609,744.1283532714843,-1.299647766566283,0.0314221261805777,-0.0135179690075832,0.0127926306719832,-0.0435212660731948,Capital Goods,1.0
2022-05-24,708.4031982421875,760.934475653678,704.534076222896,744.0689136118102,168643.0,732.9946105957031,744.1472058105469,-1.3568489561138577,-0.0582920477474788,0.0503466323389316,0.0741544893386141,-0.0054617512017057,Capital Goods,1.0
2022-05-25,712.966796875,723.0364923217616,693.5217612475853,711.329821182668,139463.0,728.076318359375,745.1015991210937,-1.3508959145553916,0.0064420920799574,-0.0022960055075594,0.0141236527295491,-0.0272734098034355,Capital Goods,1.0
2022-05-26,721.0523071289062,734.9911847890678,684.543341050065,715.2981868073869,263805.0,723.5623016357422,746.3615563964844,-1.3403486726886713,0.0113406546971693,-0.0079801704600754,0.0193312988840761,-0.0506328954472291,Capital Goods,1.0
2022-05-27,733.0069580078125,749.0292638326395,717.8279664936194,724.3261552812753,281005.0,718.6390441894531,748.0193408203126,-1.3247542834302926,0.0165794502849694,-0.0118427289559844,0.0218583270592311,-0.0207078409670856,Capital Goods,1.0
2022-05-30,747.7396240234375,765.2996615165248,735.3880686353561,736.1321375074998,288630.0,716.4465240478515,749.8120520019531,-1.305536078650534,0.0200989442933336,-0.0155234337502139,0.0234841607010207,-0.0165185246190646,Capital Goods,1.0
2022-05-31,758.60302734375,764.9027861212932,739.3564219933771,753.9897762025718,174206.0,715.7843048095704,751.6107153320313,-1.2913651804985324,0.0145283237256555,-0.0060812453614,0.0083044208241584,-0.0253711159283992,Capital Goods,1.0
2022-06-01,766.4404907226562,781.8675057548126,756.5195729460314,758.9502099117999,165611.0,717.2327606201172,753.6246618652344,-1.281141506384836,0.0103314422648023,-0.0097728145909853,0.0201281315625829,-0.0129441462144969,Capital Goods,1.0
2022-06-02,776.26220703125,785.4390557794345,759.0990317532486,763.9106525515768,166617.0,718.3935089111328,755.715,-1.2683294494830466,0.0128147148114958,-0.0159115751968792,0.0118218414667907,-0.0221100230341504,Capital Goods,1.0
2022-06-03,751.9559936523438,785.7367074096494,744.4160596234915,785.1910690288883,140717.0,720.400015258789,757.5563220214843,-1.3000359841754718,-0.0313118597797815,0.0441981653941179,0.0449237908101889,-0.0100270947934464,Capital Goods,1.0
2022-06-06,746.6979370117188,764.4067518836844,736.2313198061103,749.1285135432782,85330.0,722.2304290771484,759.3093493652344,-1.3068949199007458,-0.0069925057915769,0.0032551001028429,0.0237161695435188,-0.0140172038609023,Capital Goods,1.0
2022-06-07,740.9933471679688,760.3887286357486,734.1478899193526,747.9875818465704,68979.0,724.9834808349609,760.6070056152344,-1.3143363412759028,-0.0076397557311859,0.0094389979415243,0.0261748388725862,-0.0092382168811354,Capital Goods,1.0
2022-06-08,717.6295776367188,744.0192557867098,714.3060943354546,740.9933879142566,97286.0,727.3669799804687,761.6100109863281,-1.3448134936665457,-0.0315303364335791,0.0325569221303265,0.0367733981044886,-0.0046311961000951,Capital Goods,1.0
2022-06-09,719.6633911132812,728.1953560779453,713.8596179520192,719.2665301859814,62136.0,730.5193511962891,762.6110327148438,-1.342160461022287,0.002834071420607,-0.000551453543699,0.0118554939295516,-0.0080645663416113,Capital Goods,1.0
2022-06-10,716.0918579101562,738.0667157706011,705.3772784492706,715.5958120040738,103744.0,732.1339813232422,762.7876245117187,-1.346819390804756,-0.0049627829443985,-0.0006927126745026,0.0306872053043256,-0.0149625768573253,Capital Goods,1.0
2022-06-13,696.200439453125,711.6274552492854,693.4721869294398,709.3456561581537,112963.0,731.8437957763672,762.3560656738281,-1.3727669927433097,-0.0277777469989428,0.01888136800855,0.0221588710979248,-0.0039187744923405,Capital Goods,1.0
2022-06-14,697.9365844726562,708.3535484200092,687.3707825336353,695.4563549613816,59186.0,730.9682769775391,762.3679711914062,-1.37050225732629,0.0024937430675783,-0.0035536602700783,0.0149253731343281,-0.0151386274542467,Capital Goods,1.0
2022-06-15,696.4981079101562,706.3694344486931,689.5534645939472,700.6153135257596,28679.0,729.4106964111328,761.4860021972656,-1.372378695516071,-0.0020610419263046,0.0059112947599484,0.0141727973506715,-0.0099707999739532,Capital Goods,1.0
