Date_Ticker,Close_VOLTAS.NS,High_VOLTAS.NS,Low_VOLTAS.NS,Open_VOLTAS.NS,Volume_VOLTAS.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-03,673.0569458007812,677.5385072224766,648.1650049208563,659.5636801183438,1720245.0,676.2159637451172,,-1.0066209816543128,0.0402801597678573,-0.0200477326125557,0.0066585174548094,-0.036983409851464,Consumer Durables,5.0
2020-03-04,669.3060913085938,676.6129263665479,650.8441428361946,676.1258040293509,1076218.0,675.5753967285157,,-1.0180915304541531,-0.0055728635081907,0.0101892285298399,0.0109170305676855,-0.0275837150029567,Consumer Durables,5.0
2020-03-05,671.839111328125,679.0485457860161,658.102285047997,673.592799332547,926538.0,675.3440093994141,,-1.0103452609559564,0.003784546491395,0.0026102797155633,0.0107308942518085,-0.0204466010515111,Consumer Durables,5.0
2020-03-06,656.2999877929688,661.512173326247,639.64036719035,651.7697260018545,1863719.0,674.8763732910156,,-1.057865706014013,-0.0231292332838999,-0.0069027302687432,0.00794177301573,-0.0253841549786437,Consumer Durables,5.0
2020-03-09,629.4595336914062,647.8240836216537,618.791600834202,638.8610196801309,2114146.0,672.1801513671875,,-1.1399469328979437,-0.0408966244107707,0.0149358068080889,0.0291751080844708,-0.0169477659582708,Consumer Durables,5.0
2020-03-11,624.4909057617188,638.1303327206331,617.9147534779565,633.2591088067351,1400634.0,670.1829528808594,,-1.1551415743468294,-0.0078934826843426,0.0140405616224648,0.0218408736349453,-0.0105304212168486,Consumer Durables,5.0
2020-03-12,605.3956909179688,612.5076654593025,572.1252100477575,604.0317245289223,1982451.0,667.1701019287109,,-1.2135369597623094,-0.0305772504732614,-0.0022530163486599,0.0117476464534291,-0.0549565868560492,Consumer Durables,5.0
2020-03-13,638.7635498046875,647.0933299466225,544.8950389769749,549.4740008769178,1944092.0,665.8743530273438,,-1.111494170711572,0.0551174370536444,-0.1397849782678919,0.0130404750623012,-0.1469534554005381,Consumer Durables,5.0
2020-03-16,587.079833984375,618.6453861329659,582.6470324803097,618.6453861329659,1650459.0,661.8312347412109,,-1.269548978145128,-0.080912124425565,0.053767052317847,0.053767052317847,-0.0075505940546124,Consumer Durables,5.0
2020-03-17,580.0653686523438,610.4130580208051,574.901823722383,597.2120530794665,1616406.0,657.3253540039062,,-1.2910000280494742,-0.0119480604271921,0.0295599174744034,0.0523177059147104,-0.00890166041451,Consumer Durables,5.0
2020-03-18,561.2623291015625,592.0484962691812,555.4656209010967,584.546800437597,1338187.0,651.5407745361329,,-1.3485019074750295,-0.0324153803466427,0.0414858972867588,0.0548516541576904,-0.0103279837250878,Consumer Durables,5.0
2020-03-19,534.0809936523438,551.8122603206581,513.4269926803463,522.1951955913959,1240527.0,644.2875244140625,,-1.4316255891226388,-0.0484289324970894,-0.0222546733589341,0.033199583731782,-0.0386720389182058,Consumer Durables,5.0
2020-03-20,550.25341796875,570.6151568462723,540.7058313970772,540.7058313970772,1768226.0,636.0868194580078,,-1.3821684367005842,0.0302808459926839,-0.0173512535495328,0.0370042933175902,-0.0173512535495328,Consumer Durables,5.0
2020-03-23,476.1134033203125,525.5563225242303,463.3020615541246,513.4269639500424,780947.0,624.5761169433594,658.6011267089843,-1.6088972148542324,-0.1347379447857388,0.0783711619322478,0.1038469382695665,-0.0269081728782352,Consumer Durables,5.0
2020-03-24,466.0299987792969,512.8424785302923,460.184530070197,485.4174640514928,1601386.0,612.9192764282227,654.5258612060547,-1.639733437399565,-0.0211785773529922,0.0416013246421449,0.1004494986880981,-0.0125431168045216,Consumer Durables,5.0
2020-03-25,474.0675048828125,491.21421855885177,437.19233487002026,472.5087073247016,2021433.0,602.3487258911133,650.4954107666016,-1.6151538099622915,0.0172467569138656,-0.0032881341624463,0.0361693503550255,-0.0777846395987584,Consumer Durables,5.0
2020-03-26,491.5064392089844,508.9454427005795,462.0842380911533,476.99019947797024,2100154.0,593.2297912597656,646.8156884765625,-1.5618235227911383,0.0367857618304437,-0.0295341801714259,0.0354807223271804,-0.0598612729574454,Consumer Durables,5.0
2020-03-27,477.9157409667969,509.52999438484017,462.0842640858148,509.52999438484017,1873789.0,583.762565612793,642.826157836914,-1.6033854569412425,-0.0276511092388941,0.0661502660575468,0.0661502660575468,-0.0331260837924189,Consumer Durables,5.0
2020-03-30,453.1212463378906,473.6778168343317,438.11788289691526,458.8692845074836,1456136.0,573.3551971435547,638.2277233886718,-1.6792099020645157,-0.0518804728606519,0.0126854307010506,0.0453666003582451,-0.033111145333025,Consumer Durables,5.0
2020-03-31,464.6172790527344,479.81550191242,451.5624063683384,459.1615029323872,1173010.0,564.2362686157227,633.7812713623047,-1.644053698448823,0.0253707651268932,-0.01174251661813,0.0327112734392314,-0.0280981213419619,Consumer Durables,5.0
2020-04-01,459.1128540039063,473.04454250862966,452.0982796734382,460.3793603292115,1766499.0,553.5390640258789,629.3192315673828,-1.660886869735301,-0.0118472241498434,0.0027585947861406,0.0303448016826923,-0.0152785404923739,Consumer Durables,5.0
2020-04-03,460.37933349609375,466.517093110413,448.63969643743513,461.8894306607327,845747.0,543.0927261352539,624.8386798095703,-1.657013828312502,0.0027585363405589,0.003280115015527,0.0133319616406528,-0.0254999219220126,Consumer Durables,5.0
2020-04-07,472.0702819824219,488.9247340057502,465.49412991626434,471.8267207947864,1934898.0,533.1042846679687,620.72931640625,-1.6212615496228957,0.0253941644112209,-0.0005159426401777,0.0357032684890676,-0.0139304512847991,Consumer Durables,5.0
2020-04-08,470.2679443359375,509.4325944805326,463.7404927346417,468.6117163978207,2355743.0,523.8026824951172,616.2360998535156,-1.626773307535886,-0.0038179434615447,-0.0035218814253978,0.0832815645129698,-0.0138802818263813,Consumer Durables,5.0
2020-04-09,495.7930908203125,502.46667254350433,468.9526629096054,474.4571391734108,2806291.0,517.1193603515625,612.055615234375,-1.5487144441537055,0.054277878796138,-0.0430339834135251,0.0134604169496392,-0.0541363492304791,Consumer Durables,5.0
2020-04-13,492.0910339355469,498.22876402733385,470.07309642606,497.8390720698791,1902868.0,510.4993667602539,608.051470336914,-1.5600357642008942,-0.007466939239997,0.0116808430512576,0.0124727533495172,-0.0447436266688223,Consumer Durables,5.0
2020-04-15,502.6128845214844,524.8256526730152,494.9163272998564,494.9163272998564,4126544.0,505.3602264404297,604.1447473144531,-1.5278587227128784,0.0213819189140431,-0.015313091762372,0.0441945856057361,-0.015313091762372,Consumer Durables,5.0
2020-04-16,507.8737487792969,519.22372328743,496.0366816541318,505.5842975260506,3313113.0,498.8157363891602,600.5117889404297,-1.5117703886214693,0.0104670302330612,-0.004507914139585,0.0223480235696633,-0.0233071056608381,Consumer Durables,5.0
2020-04-17,510.1144714355469,531.547853587682,501.2001686274496,517.3239055810801,3034376.0,494.9674682617188,597.0990075683594,-1.504917998418395,0.0044119678594054,0.0141329731839301,0.04201680868182,-0.0174751027607802,Consumer Durables,5.0
2020-04-20,507.9712219238281,517.1290866343029,504.2690444090455,509.140268019887,1976078.0,491.36276092529295,593.732017211914,-1.511472304421363,-0.004201506978791,0.0023014022165102,0.0180283140367507,-0.0072881638860592,Consumer Durables,5.0
2020-04-21,486.2942504882813,501.7360353877965,478.7438538392416,501.7360353877965,2136415.0,487.6143569946289,590.0113763427735,-1.577763001435093,-0.0426736210635125,0.0317539943851079,0.0317539943851079,-0.015526395061135,Consumer Durables,5.0
2020-04-22,490.3860473632813,494.47785702795727,471.9728295432718,487.1223218604985,2662294.0,485.42960968017576,586.1767486572265,-1.565249811218975,0.0084142407007516,-0.0066554208063854,0.0083440580878615,-0.0375484129677302,Consumer Durables,5.0
2020-04-23,495.1111755371094,499.7875382715761,485.1738675618809,493.94206998769806,2472824.0,482.67249755859376,582.5496350097657,-1.5507998203125597,0.0096355273548958,-0.0023612990519614,0.0094450761071869,-0.020070861790684,Consumer Durables,5.0
2020-04-24,474.6033325195313,491.99360756492655,472.5087122158205,487.12238372765006,1697939.0,482.5969940185547,578.7286474609375,-1.6135151867983997,-0.0414206829311228,0.0263779252068434,0.0366417044589117,-0.004413412549362,Consumer Durables,5.0
2020-04-27,478.1593017578125,486.78137356763176,472.50869421448135,477.5747787048808,1763196.0,483.2034591674805,574.6241540527344,-1.6026406197461736,0.0074925079421664,-0.0012224441745312,0.018031797725408,-0.0118174163350128,Consumer Durables,5.0
2020-04-28,484.0047912597656,488.7786144320085,479.52328908992354,481.6179094052352,1946282.0,483.7003234863281,571.0155523681641,-1.5847644337382207,0.01222498334857,-0.004931525260975,0.0098631733785476,-0.0092592103441324,Consumer Durables,5.0
2020-04-29,478.7438659667969,485.8558705069431,476.4056845045039,484.1996425332074,2104519.0,483.0621948242188,567.2773754882812,-1.6008529544822283,-0.010869572756244,0.0113960239582242,0.0148555523020308,-0.0048839925240006,Consumer Durables,5.0
2020-04-30,492.3832702636719,504.1716371956266,482.4459920651463,482.4459920651463,2950356.0,483.7855712890625,563.8314703369141,-1.5591420715583706,0.0284899823610919,-0.0201819980463676,0.0239414448944255,-0.0201819980463676,Consumer Durables,5.0
2020-05-04,453.9493408203125,483.7125052314443,449.1268175462152,483.2253828696805,2361916.0,483.8269760131836,559.5516131591797,-1.676677492931801,-0.0780569360587291,0.0644918703846215,0.0655649468668642,-0.0106234833723576,Consumer Durables,5.0
2020-05-05,427.10888671875,469.4885327747045,421.1172875330192,462.7662500362849,4163943.0,481.9515563964844,554.6901312255859,-1.7587587198157315,-0.0591265405365723,0.0834854165444118,0.0992244539361724,-0.0140282709445851,Consumer Durables,5.0
2020-05-06,446.1553955078125,451.9521339359405,416.4409306093239,431.395563748373,7211439.0,481.3036834716797,550.0741607666016,-1.7005122831740056,0.0445940353416354,-0.0330822666453242,0.0129926444608614,-0.0666011555562782,Consumer Durables,5.0
2020-05-07,430.81103515625,456.9207822492876,427.83957086556825,448.15257960484496,7363997.0,479.8252685546875,545.1074615478516,-1.747437119789645,-0.0343924123882836,0.0402532503428223,0.0606060313277905,-0.0068973727416338,Consumer Durables,5.0
2020-05-08,444.6452941894531,448.103880861628,433.7337709207808,443.28135749731786,3964094.0,478.4540191650391,539.7150170898437,-1.7051303484444722,0.0321121278339251,-0.0030674713304266,0.0077783049036412,-0.0245398375092734,Consumer Durables,5.0
2020-05-11,456.8720703125,460.52548798831725,445.8143868673753,446.301509224151,2289089.0,477.7842254638672,534.7259094238282,-1.6677394465909745,0.0274978196841937,-0.0231368073804966,0.0079965879142454,-0.024203019102396,Consumer Durables,5.0
2020-05-12,448.3474426269531,461.98686902912704,445.4734087424304,455.4107170137932,3635078.0,475.4119430541992,529.7095220947266,-1.6938087484183857,-0.0186586754574777,0.0157540195734249,0.0304215550383379,-0.0064102827657122,Consumer Durables,5.0
2020-05-13,452.1956481933594,469.3910603135405,441.23539588468464,462.76620858848753,5154440.0,473.4171737670898,525.0438647460937,-1.6820404887236358,0.0085830880262389,0.0233760772297573,0.0380264874040279,-0.0242378544607048,Consumer Durables,5.0
2020-05-14,445.2298278808594,460.33062073021017,441.7712710886436,447.08088686446206,2959019.0,470.5480209350586,520.4707586669922,-1.7033427765068263,-0.0154044390748347,0.0041575358785215,0.0339168490153172,-0.0077680258051832,Consumer Durables,5.0
2020-05-15,450.1497802734375,453.99805897498186,436.9487756443763,448.1525904044885,2668582.0,467.6618225097656,516.128549194336,-1.6882969905053955,0.0110503656414831,-0.0044367229674883,0.0085488849938053,-0.029325804893301,Consumer Durables,5.0
2020-05-18,430.1777648925781,452.0008714544079,426.9627690547395,451.5624494167069,2151356.0,463.6649871826172,511.5067321777344,-1.7493737338273438,-0.044367488902755,0.049711273499849,0.0507304383044515,-0.0074736448515451,Consumer Durables,5.0
2020-05-19,425.0629577636719,441.81997877409,420.92241772003376,436.46163283526425,2322033.0,459.5195739746094,507.0680743408203,-1.76501540825009,-0.0118899849000412,0.0268164394553755,0.0394224448504749,-0.0097410041689405,Consumer Durables,5.0
2020-05-20,442.69677734375,448.1525535066706,423.0170526156709,426.2320481721052,2101099.0,457.3397003173829,502.4608709716797,-1.7110891393313226,0.041485194741157,-0.0371918884759807,0.0123239572595401,-0.0444541856531248,Consumer Durables,5.0
2020-05-21,449.4678039550781,454.6800191120752,442.3070993735281,444.2555887980811,1951284.0,455.29378814697264,498.06410522460936,-1.6903825533168482,0.0152949534712119,-0.0115964149403635,0.0115964149403635,-0.0159315183836075,Consumer Durables,5.0
2020-05-22,438.7023620605469,454.9235595662712,433.53887721333774,449.8574754005813,2146202.0,452.4733474731445,493.4013702392578,-1.723304525326232,-0.0239515306765046,0.0254275205805591,0.0369754049865032,-0.0117699043674091,Consumer Durables,5.0
2020-05-26,438.21527099609375,445.5708366025219,435.0002752552641,444.450461100814,2168193.0,450.65394439697263,489.0396759033203,-1.7247941063900705,-0.0011102996167271,0.014228600684196,0.0167852790472327,-0.0073365671021042,Consumer Durables,5.0
2020-05-27,452.5853576660156,453.9980243554652,436.5590503962832,441.2354130034467,3177253.0,449.3752471923828,485.5021923828125,-1.6808487118810058,0.0327923000886246,-0.0250780200249973,0.0031213265421017,-0.0354105739354453,Consumer Durables,5.0
2020-05-28,474.2623291015625,477.2337934073044,453.9980503354489,459.2589660024601,4568687.0,448.8881240844727,482.49762084960935,-1.6145580148672758,0.0478958743767918,-0.0316351567022508,0.0062654445090988,-0.0427279957160039,Consumer Durables,5.0
2020-05-29,467.7835998535156,480.8872033279649,464.6660345651977,473.3855070353318,4002702.0,448.3401107788086,479.7453790283203,-1.634370721586628,-0.0136606448593969,0.0119754244987861,0.0280121053379225,-0.0066645459338338,Consumer Durables,5.0
2020-06-01,525.8972778320312,530.7198009957618,492.96781882304816,492.96781882304816,13522210.0,450.01581115722655,477.4880535888672,-1.456652342860072,0.1242319696473191,-0.0626157624255674,0.0091700858076524,-0.0626157624255674,Consumer Durables,5.0
2020-06-02,543.3362426757812,546.9409597036098,523.1693669186834,531.9375685988848,6145086.0,454.48515625,476.6131817626953,-1.4033219623626196,0.0331604014298014,-0.020979042407996,0.0066344129927284,-0.0371167505001719,Consumer Durables,5.0
2020-06-03,553.1761474609375,565.0619450952317,545.2847889095345,545.5770504367755,5072386.0,460.78851928710935,476.0753973388672,-1.3732303903597574,0.0181101572328351,-0.0137372102160254,0.0214864608476879,-0.0142655437831584,Consumer Durables,5.0
2020-06-04,551.373779296875,561.1649262741271,539.6341429922822,554.393913968983,3964554.0,466.0494384765625,475.8776263427735,-1.378742241599047,-0.0032582174273697,0.0054774724252564,0.0177577304995133,-0.0212916115081921,Consumer Durables,5.0
2020-06-05,564.818359375,567.8872539356589,549.9611278433592,555.3194736416559,2673077.0,472.7498046875,476.49237365722655,-1.3376271537702045,0.0243837857057146,-0.0168175937904268,0.0054334185667315,-0.026304441569642,Consumer Durables,5.0
2020-06-08,546.1614990234375,572.3687025510432,539.585347972851,567.0590575879354,3575837.0,477.8256149291992,476.4105352783203,-1.3946820002218994,-0.033031611033691,0.0382625992529017,0.0479843481725925,-0.0120406712343235,Consumer Durables,5.0
2020-06-09,533.7399291992188,557.2679622289459,530.2326721033282,548.4997600260428,3370552.0,481.6690078735352,477.5630657958984,-1.4326686038441137,-0.0227434007091841,0.0276536006008929,0.0440814556726656,-0.0065710974653002,Consumer Durables,5.0
2020-06-10,539.19580078125,544.6028475720206,531.1582811167256,535.8346443016302,2440258.0,486.21142578125,479.0263818359375,-1.4159839146998927,0.0102219663239675,-0.0062336473591778,0.0100279838658539,-0.0149064952896122,Consumer Durables,5.0
2020-06-11,541.3878173828125,549.1817753527988,532.2785933274828,540.9006950096883,2045520.0,490.6710342407226,480.3727880859375,-1.4092804732705722,0.0040653443487253,-0.0008997660410591,0.0143962566569451,-0.0168256908686377,Consumer Durables,5.0
2020-06-12,539.390625,543.6285658409071,523.0720255773563,526.0921604912004,2597897.0,495.3790740966797,481.3304718017578,-1.4153881196048772,-0.0036890235034607,-0.0246546081678739,0.0078569048931969,-0.0302537690984965,Consumer Durables,5.0
2020-06-15,533.0580444335938,550.9354120015091,530.0865503438541,541.192964397592,2479232.0,499.5244873046875,482.4333178710938,-1.4347538866766685,-0.0117402495944497,0.0152608520759538,0.03353737506562,-0.0055744287526829,Consumer Durables,5.0
2020-06-16,535.4448852539062,546.3077378888631,526.1895602250266,542.6543201143054,1328332.0,504.78784332275393,484.07979064941406,-1.427454650152332,0.0044776377455266,0.0134643827197649,0.0202875271276627,-0.0172852991666747,Consumer Durables,5.0
2020-06-17,531.6453857421875,542.3133779237236,529.6481958455778,533.8861368326076,1447933.0,510.11696472167966,485.4203527832031,-1.439073961073328,-0.0070959675147835,0.0042147475563847,0.0200659922339838,-0.0037566203905289,Consumer Durables,5.0
2020-06-18,529.9404296875,534.2270707966087,525.3127672469712,529.9891300310803,1356389.0,514.4791473388672,486.836904296875,-1.444287914765109,-0.0032069422596555,9.18977697343948e-05,0.0080889112605289,-0.0087324200632468,Consumer Durables,5.0
2020-06-19,534.568115234375,536.4191446126886,525.4588909903183,531.9376424723698,1743955.0,518.734162902832,488.3206799316406,-1.430135914732501,0.0087324636650272,-0.004920743843564,0.0034626632707077,-0.0170403433808671,Consumer Durables,5.0
2020-06-22,537.9292602539062,543.3363067012157,534.3245428013065,537.7830997567437,1920660.0,523.6955078125,489.6378594970704,-1.4198571427752904,0.0062875897827493,-0.0002717095126849,0.0100515938559602,-0.0067010994176042,Consumer Durables,5.0
2020-06-23,533.3502807617188,551.0815464554637,530.8659686327704,540.6571161193187,3161412.0,528.4522583007813,490.8995062255859,-1.4338601940341449,-0.0085122335416857,0.0136998809622159,0.033245066766294,-0.00465793722917,Consumer Durables,5.0
2020-06-24,524.094970703125,539.244464544299,519.5160085243856,537.6856967428124,2362752.0,532.0277389526367,491.4655438232422,-1.4621640074467628,-0.0173531549385809,0.0259318001496067,0.0289060088114363,-0.0087368939499576,Consumer Durables,5.0
2020-06-25,537.8804321289062,540.6570649800673,520.1979279139603,523.1693621190223,2386501.0,535.208644104004,492.3813317871094,-1.420006464854242,0.0263033652226936,-0.0273500747213618,0.0051621748725292,-0.0328744143841772,Consumer Durables,5.0
2020-06-26,531.3530883789062,542.8978644019126,528.0893329239758,539.7315690958449,1517204.0,538.3871185302735,492.9561358642578,-1.43996784036845,-0.0121353062132509,0.0157681980215835,0.0217271269810965,-0.0061423477651889,Consumer Durables,5.0
2020-06-29,522.877197265625,532.9119068362671,520.8800073136285,532.9119068362671,890246.0,538.2361145019531,493.2562048339844,-1.465888100095808,-0.0159515231936266,0.0191913313931424,0.0191913313931424,-0.0038196157002843,Consumer Durables,5.0
2020-06-30,532.3760375976562,534.762949047392,525.1179025620021,525.2153032484491,1906339.0,537.6881042480469,493.70143615722657,-1.4368395428144205,0.0181664841796606,-0.0134505196393134,0.0044835065464379,-0.0136334743171507,Consumer Durables,5.0
2020-07-01,528.4791259765625,535.6885021231896,525.4102309416534,533.7887722534884,1093651.0,536.4532531738281,494.11159423828127,-1.448756751282924,-0.007319847900515,0.0100470312183369,0.0136417424875676,-0.0058070316954113,Consumer Durables,5.0
2020-07-02,547.6716918945312,550.2534047187846,530.0378268245088,530.9633711990512,3237437.0,536.2681488037109,495.3391430664062,-1.3900636549725347,0.0363166016869697,-0.0305079136693772,0.0047139789447991,-0.0321978757182475,Consumer Durables,5.0
