Date_Ticker,Close_BLS.NS,High_BLS.NS,Low_BLS.NS,Open_BLS.NS,Volume_BLS.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-10,17.34765625,17.445046972391896,16.62940315531011,17.372003466204593,97640.0,16.370044326782228,,-0.9803725442323544,0.0273970498265374,0.0014034873560855,0.0056140565035633,-0.0414034659402412,Consumer Services,6.0
2020-02-11,17.29896354675293,17.74939359306913,17.043313107116695,17.42070149751805,45432.0,16.398687267303465,,-0.980724569842962,-0.0028068750351835,0.007037297375424,0.0260379788129414,-0.0147783674406447,Consumer Services,6.0
2020-02-12,17.2624454498291,17.53026862677896,16.799840767329837,17.201576461541674,61300.0,16.431418704986573,,-0.9809885787089846,-0.0021109991257645,-0.0035260930129705,0.0155147877355064,-0.0267983284201396,Consumer Services,6.0
2020-02-13,17.25018310546875,17.65477200473055,16.759772772004013,16.759772772004013,73132.0,16.43396463394165,,-0.9810772297587944,-0.0007103480440236,-0.0284292827772515,0.0234541799810539,-0.0284292827772515,Consumer Services,6.0
2020-02-14,17.58121109008789,17.875458435784886,16.943677980561727,17.286965615158003,126928.0,16.473762702941894,,-0.9786840513020052,0.0191898243975274,-0.016736359823117,0.016736466230298,-0.0362621838882076,Consumer Services,6.0
2020-02-17,17.054019927978516,17.544430256653474,16.416485004087516,17.544430256653474,461648.0,16.511450481414794,,-0.9824953983493596,-0.0299860549656104,0.0287562891767472,0.0287562891767472,-0.0373832636870015,Consumer Services,6.0
2020-02-18,16.49004554748535,16.931415544646676,16.306141693795926,16.931415544646676,62148.0,16.53217706680298,,-0.986572670967656,-0.0330698792938501,0.0267658446358038,0.0267658446358038,-0.0111524163568772,Consumer Services,6.0
2020-02-19,16.882373809814453,16.980456241681495,16.109977231165836,16.637168665530243,292788.0,16.568971347808837,,-0.9837363199972814,0.0237918240552664,-0.0145243285717119,0.0058097535910512,-0.0457516571632592,Consumer Services,6.0
2020-02-20,16.857852935791016,17.07853793019471,16.367442668568003,16.919154219193892,190348.0,16.582064628601074,,-0.983913594518413,-0.0014524541571981,0.0036363636363636,0.0130909312855111,-0.0290909090909091,Consumer Services,6.0
2020-02-24,17.066280364990234,17.286965403873957,15.349844083754522,16.673952446289775,197124.0,16.622139644622802,,-0.982406761088794,0.0123638182153496,-0.022988484327568,0.0129310566898008,-0.1005747148486326,Consumer Services,6.0
2020-02-25,17.017236709594727,17.33600226200608,16.69846928641666,16.69846928641666,126236.0,16.658579635620118,,-0.9827613239203012,-0.0028737167295174,-0.0187320320342219,0.0187319221005854,-0.0187320320342219,Consumer Services,6.0
2020-02-26,17.16436004638672,17.470866475786483,16.796552331107,16.83333347678833,176748.0,16.718936347961424,,-0.9816976905827554,0.0086455479995198,-0.0192856924874442,0.017857142857143,-0.0214285714285715,Consumer Services,6.0
2020-02-27,16.367446899414062,17.164363789647705,16.22032415537052,17.164363789647705,48368.0,16.743587493896484,,-0.987459002205582,-0.0464283634705282,0.0486891385767789,0.0486891385767789,-0.0089887411853347,Consumer Services,6.0
2020-02-28,15.227239608764648,15.98737520799366,15.00655553256111,15.98737520799366,112740.0,16.724240255355834,,-0.9957021709134962,-0.0696631122530315,0.0499194613573614,0.0499194613573614,-0.0144927171223151,Consumer Services,6.0
2020-03-02,14.859430313110352,15.055595162899042,14.491622622831548,14.822650105312468,174808.0,16.681179523468018,,-0.9983612611519832,-0.0241546928467973,-0.0024752098177972,0.0132013708234572,-0.0247524758707802,Consumer Services,6.0
2020-03-03,14.552924156188965,14.871691574915944,14.369020307869558,14.871691574915944,129004.0,16.613921785354613,,-1.0005771581930187,-0.0206270462906615,0.0219040115447461,0.0219040115447461,-0.0126369000721546,Consumer Services,6.0
2020-03-04,13.424982070922852,14.516145184311988,13.216558065892944,14.4916241078839,183336.0,16.472523546218873,,-1.008731655167257,-0.0775062161501357,0.0794520269245862,0.0812785527477526,-0.0155250862853167,Consumer Services,6.0
2020-03-05,13.375940322875977,13.535324039494396,12.775187537277136,12.775187537277136,143228.0,16.333404874801637,,-1.0090862042095203,-0.0036530214928997,-0.0449129385372192,0.0119157018326281,-0.0449129385372192,Consumer Services,6.0
2020-03-06,12.68936538696289,13.11847436140125,12.284776551196249,13.11847436140125,47528.0,16.13275065422058,,-1.0140498218549867,-0.051329096821618,0.0338164251207728,0.0338164251207728,-0.0318840874565972,Consumer Services,6.0
2020-03-09,12.8364896774292,13.829571317978736,11.009711994326404,12.284778070627656,267380.0,15.930322360992433,,-1.0129861816228187,0.0115942985310726,-0.0429799439461736,0.0773639573983924,-0.1423113116598282,Consumer Services,6.0
2020-03-11,11.892449378967283,12.836488800876284,11.561422811644231,12.836488800876284,170848.0,15.657562017440796,,-1.0198111541616797,-0.0735434937576313,0.0793814118375484,0.0793814118375484,-0.0278350200849708,Consumer Services,6.0
2020-03-12,9.661083221435549,11.303956967463607,9.513959571160594,11.303956967463607,373260.0,15.275668001174926,,-1.0359428942728903,-0.1876288127387854,0.1700506773798336,0.1700506773798336,-0.0152284838980086,Consumer Services,6.0
2020-03-13,8.275673866271973,8.594440376266505,7.736222345690153,7.871084991989752,743048.0,14.82632942199707,,-1.045958759929767,-0.1434010372759955,-0.0488889341001157,0.038518495912905,-0.0651852077907986,Consumer Services,6.0
2020-03-16,7.4542365074157715,8.557660156169769,7.4542365074157715,8.545399150295674,156488.0,14.33653209209442,,-1.0518973702049026,-0.0992592714659794,0.1463815431391759,0.1480263803886914,0.0,Consumer Services,6.0
2020-03-17,7.662661075592041,8.04272887786472,6.718621137540758,7.454236600797594,488360.0,13.84060459136963,,-1.0503905574591494,0.0279605520926147,-0.0272000122070312,0.0495999755859375,-0.1232000122070312,Consumer Services,6.0
2020-03-18,8.386015892028809,8.422796101434542,7.0128670280889525,7.454236088641339,631820.0,13.407204389572144,,-1.0451610383739185,0.0943999492214105,-0.1111111420946814,0.0043858978899258,-0.163742697559765,Consumer Services,6.0
2020-03-19,7.834305286407471,8.582180859986764,7.552318969711656,8.582180859986764,138112.0,12.97441737651825,,-1.049149649600472,-0.0657893584658905,0.0954616326832269,0.0954616326832269,-0.0359937871179287,Consumer Services,6.0
2020-03-20,8.557659149169922,8.582179287265928,7.0619073407307305,7.846563919785992,834440.0,12.558181643486025,,-1.043920137409863,0.092331589888062,-0.0830945959623672,0.0028652856661608,-0.1747851582268589,Consumer Services,6.0
2020-03-23,7.72396183013916,8.582179811265734,7.711701760342597,8.386015888370618,110100.0,12.10148708820343,14.794510774612426,-1.0499473814982534,-0.0974211877919476,0.0857143099345858,0.1111111111111111,-0.0015872773670014,Consumer Services,6.0
2020-03-24,8.128549575805664,8.49635723198903,6.951564795403924,7.723960779850667,188848.0,11.654600548744202,14.617828073501586,-1.047022400161935,0.0523808577209417,-0.0497737993945736,0.0452488666954966,-0.1447964079477343,Consumer Services,6.0
2020-03-25,7.356155395507812,8.582181294759115,7.319374712068626,7.392936078946999,588980.0,11.171546483039856,14.431848573684691,-1.052606451052874,-0.0950223866010309,0.0049999872843424,0.1666666666666667,-0.0049999872843424,Consumer Services,6.0
2020-03-26,7.72396183013916,8.042728321766642,6.828963171931213,7.135469593762132,234088.0,10.699526572227478,14.251805715560913,-1.0499473814982534,0.04999981849975,-0.0761904640803261,0.0412698170495411,-0.1158730037628658,Consumer Services,6.0
2020-03-27,7.098689079284668,7.834304508529019,6.951565899897459,7.834304508529019,261992.0,10.236088681221007,14.061623163223269,-1.0544678128408906,-0.0809523356802019,0.1036269402742287,0.1036269402742287,-0.0207254012316925,Consumer Services,6.0
2020-03-30,7.147730350494385,7.221292179418506,6.792183147615512,7.221292179418506,63376.0,9.832113218307494,13.86059247970581,-1.0541132672459383,0.0069084968593466,0.0102916345912564,0.0102916345912564,-0.049742671511703,Consumer Services,6.0
2020-03-31,7.147730350494385,7.69944196281252,6.914785728130654,7.12320974085301,163784.0,9.446528220176695,13.667842092514038,-1.0541132672459383,0.0,-0.0034305448637522,0.0771869649895193,-0.0325900126251431,Consumer Services,6.0
2020-04-01,7.258072853088379,7.33163421425037,7.0986895921095785,7.245812314433561,40464.0,9.081785655021667,13.486998262405397,-1.053315542242779,0.0154374181989618,-0.0016892278298916,0.0101351092295374,-0.0219594462889665,Consumer Services,6.0
2020-04-03,6.9270453453063965,7.429715705411243,6.865744059064746,7.1109492040313445,121396.0,8.756888818740844,13.30402889251709,-1.0557087172522572,-0.0456081820177827,0.0265486725663715,0.0725663446747095,-0.008849557522124,Consumer Services,6.0
2020-04-07,7.000607013702393,7.331634067697891,6.9025250448830615,7.331634067697891,84516.0,8.438122153282166,13.121111268997192,-1.055176900583484,0.0106194870581928,0.0472854787231413,0.0472854787231413,-0.0140104948938504,Consumer Services,6.0
2020-04-08,7.172250747680664,7.699441734741071,6.841223696557059,6.914785523302147,217044.0,8.162266421318055,12.93263653755188,-1.0539359961721175,0.0245184072812987,-0.0358974098140357,0.0735042604625735,-0.0461538591955462,Consumer Services,6.0
2020-04-09,7.883345127105713,8.067248970487183,7.258071778993717,7.258071778993717,182440.0,7.91460919380188,12.76500783920288,-1.0487951143474523,0.0991452201604914,-0.0793157394520361,0.0233281481929725,-0.0793157394520361,Consumer Services,6.0
2020-04-13,8.74156379699707,9.048070228373078,7.638140176351748,8.459577505977785,148312.0,7.757064914703369,12.614070377349854,-1.0425905922906196,0.1088647846889894,-0.0322581059370811,0.035063112103729,-0.1262272570754873,Consumer Services,6.0
2020-04-15,7.993687152862549,8.937727498724819,7.5890992349644675,8.7047824297259,265736.0,7.67369511127472,12.454799604415893,-1.0479973927916042,-0.0855541023897159,0.0889571061845606,0.1180982352460726,-0.0506134290923804,Consumer Services,6.0
2020-04-16,7.956906795501709,8.300193422308523,7.405195243299665,8.300193422308523,198768.0,7.657756757736206,12.29644926071167,-1.0482632976786797,-0.0046011754847909,0.0431432258325414,0.0431432258325414,-0.0693374405885896,Consumer Services,6.0
2020-04-17,8.361495018005371,8.459577449544753,7.944647022421472,7.993687302807773,143248.0,7.703119683265686,12.151395473480225,-1.0453383128950502,0.0508474251240932,-0.0439882717630726,0.01173025055067,-0.0498532851704476,Consumer Services,6.0
2020-04-20,8.533140182495117,8.58218140617856,8.336976223144887,8.55766126202861,178540.0,7.746643638610839,12.007645378112793,-1.0440973981417507,0.0205280472116686,0.0028736290520334,0.0057471484863269,-0.022988484327568,Consumer Services,6.0
2020-04-21,8.128549575805664,8.508617300118493,8.005947023744543,8.508617300118493,100892.0,7.733770322799683,11.852254791259766,-1.047022400161935,-0.0474140349316457,0.0467571392372492,0.0467571392372492,-0.0150829555651653,Consumer Services,6.0
2020-04-22,8.386015892028809,8.508618460814658,7.822043794998888,7.871084541898218,95376.0,7.761355853080749,11.694916172027588,-1.0451610383739185,0.0316743244070853,-0.0614035743266418,0.0146198827147927,-0.067251493950303,Consumer Services,6.0
2020-04-23,8.56991958618164,8.58217965575605,8.091769389712848,8.557659516607231,271028.0,7.761968874931336,11.543148288726806,-1.0438315001492973,0.0219298051089598,-0.0014305933038366,0.0014305933038365,-0.055794012027811,Consumer Services,6.0
2020-04-24,7.331634044647217,9.072590739560727,7.000606991692468,9.072590739560727,1623300.0,7.742352485656738,11.355731973648073,-1.052783729021317,-0.1444920840950558,0.2374582097676536,0.2374582097676536,-0.0451505150064642,Consumer Services,6.0
2020-04-27,7.331634044647217,7.564579129091003,6.865744343451361,7.55231859071981,298868.0,7.702506709098816,11.164663543701172,-1.052783729021317,0.0,0.030100322074001,0.0317726011725665,-0.0635451385542079,Consumer Services,6.0
2020-04-28,7.2335524559021,7.527798844574814,6.890265314245094,7.527798844574814,151044.0,7.69637656211853,10.962381467819212,-1.0534928133165995,-0.0133778620356434,0.0406779919640492,0.0406779919640492,-0.0474576141874668,Consumer Services,6.0
2020-04-29,7.294853210449219,7.723962222828584,7.110949348000919,7.110949348000919,468040.0,7.674921131134033,10.76229926109314,-1.0530496373557034,0.0084745019713103,-0.0252100840336133,0.0588235294117647,-0.0252100840336133,Consumer Services,6.0
2020-04-30,7.196771144866943,7.944647122468411,7.159990466422343,7.54005825650271,313348.0,7.679825234413147,10.560985774993895,-1.053758725098297,-0.0134453789202751,0.0477001567405146,0.1039182659205282,-0.0051107194746402,Consumer Services,6.0
2020-05-04,7.319374084472656,7.601359923583372,7.049648316226514,7.110949605932832,314700.0,7.6884074211120605,10.362369594573977,-1.0528723628345718,0.0170358258082388,-0.0284757243084455,0.0385259498771788,-0.0368509335816487,Consumer Services,6.0
2020-05-05,7.221291542053223,7.5400580361809455,7.172250327098948,7.5400580361809455,134072.0,7.692085480690002,10.155171203613282,-1.0535814540244763,-0.0134004002647584,0.0441425875511858,0.0441425875511858,-0.0067911972074085,Consumer Services,6.0
2020-05-06,7.258072853088379,7.40519604310409,7.123209734035757,7.33163421425037,151096.0,7.692085480690002,9.95925226211548,-1.053315542242779,0.0050934532723073,0.0101351092295374,0.0202702828965279,-0.0185811195040893,Consumer Services,6.0
2020-05-07,7.2335524559021,7.368415111223578,7.135470482241776,7.307113819224408,67720.0,7.707410836219788,9.774122400283812,-1.0534928133165995,-0.0033783619540062,0.0101694656630695,0.0186440419342557,-0.013559309102721,Consumer Services,6.0
2020-05-08,7.2335524559021,7.35615503990044,7.184511235226067,7.245812527225237,58648.0,7.719058108329773,9.581145973205569,-1.0534928133165995,0.0,0.0016948893918828,0.0169491525423728,-0.0067796868793035,Consumer Services,6.0
2020-05-11,7.294853210449219,7.454236464366071,7.1967712440151335,7.282593140029348,213876.0,7.7251882314682,9.38988597869873,-1.0530496373557034,0.0084745019713103,-0.0016806466238838,0.0218487266732865,-0.0134453653287487,Consumer Services,6.0
2020-05-12,7.172250747680664,7.392935292532496,7.110949459238949,7.282593253952437,174508.0,7.689633512496949,9.19200538635254,-1.0539359961721175,-0.0168067073087828,0.0153846414680154,0.0307692177275307,-0.0085470085470085,Consumer Services,6.0
2020-05-13,7.405195236206055,7.491016658979709,7.270332131848625,7.429715375460426,241616.0,7.622815084457398,8.999764556884765,-1.0522519157998549,0.0324785756550298,0.0033112076687034,0.0115893531549378,-0.0182119579640582,Consumer Services,6.0
2020-05-14,7.294853210449219,7.466497002477648,7.1967712440151335,7.466497002477648,71640.0,7.587873387336731,8.802374420166016,-1.0530496373557034,-0.0149006234457321,0.0235294374097294,0.0235294374097294,-0.0134453653287487,Consumer Services,6.0
2020-05-15,7.221291542053223,7.356154181639947,7.184510396991674,7.307112966685672,164504.0,7.551092624664307,8.619451313018798,-1.0535814540244763,-0.0100840505317674,0.0118844979644801,0.0186756951718887,-0.0050934302883844,Consumer Services,6.0
2020-05-18,6.743141174316406,7.343893938741266,6.68183989091353,7.147729551237055,169916.0,7.470174932479859,8.449769344329834,-1.0570382589241896,-0.0662139680903763,0.0599999861283735,0.0890909368341619,-0.0090909090909091,Consumer Services,6.0
2020-05-19,6.755402088165283,6.878004670293087,6.620539434901393,6.694100797101381,96144.0,7.381288027763366,8.287688779830933,-1.0569496182163127,0.0018182792754772,-0.0090744104146361,0.0181488208292721,-0.0199636752192966,Consumer Services,6.0
2020-05-20,6.7799224853515625,6.865744383685981,6.620539227125767,6.645059836320133,85564.0,7.313856673240662,8.132228746414185,-1.056772347142492,0.0036297465149019,-0.0198914735858424,0.0126582418191125,-0.0235081239601415,Consumer Services,6.0
2020-05-21,7.074168205261231,7.209030841804927,6.632798683706841,6.632798683706841,165168.0,7.248264288902282,8.005212469100952,-1.0546450873620223,0.0433995699132849,-0.0623917199517721,0.019064098086245,-0.0623917199517721,Consumer Services,6.0
2020-05-22,7.159990310668945,7.245811735942212,7.049647810043758,7.110949095348486,67008.0,7.177767825126648,7.8808934688568115,-1.0540246334326837,0.01213175922844,-0.0068493410175966,0.0119862488005586,-0.0154109846295139,Consumer Services,6.0
2020-05-26,7.736222743988037,7.846565254962643,7.159990982230106,7.159990982230106,289352.0,7.197997260093689,7.781830615997315,-1.0498587407903766,0.0804794990379331,-0.0744848979698434,0.0142630990117695,-0.0744848979698434,Consumer Services,6.0
2020-05-27,7.65040111541748,8.05498906482082,7.515537997924644,8.05498906482082,324444.0,7.213935613632202,7.67810884475708,-1.0504791912724043,-0.0110934795197372,0.052884540731857,0.052884540731857,-0.0176282413769198,Consumer Services,6.0
2020-05-28,7.711702346801758,7.96916757364276,7.601359839474632,7.760743097409144,273128.0,7.237843108177185,7.59449390411377,-1.0500360118641971,0.0080128127217721,0.0063592639344702,0.0333863024352565,-0.0143084499848321,Consumer Services,6.0
2020-05-29,7.65040111541748,7.822044445374195,7.601359896748863,7.822044445374195,113964.0,7.2556205034255985,7.554280261993409,-1.0504791912724043,-0.0079491179285077,0.0224358602074876,0.0224358602074876,-0.0064102807066922,Consumer Services,6.0
2020-06-01,7.944648265838623,7.981428481884821,7.736223300042685,7.809785135210387,238608.0,7.293014359474182,7.547659749984741,-1.0483519211500014,0.0384616631183116,-0.0169753431637921,0.0046295587690583,-0.0262346373082555,Consumer Services,6.0
2020-06-02,9.513957977294922,9.526218045584727,7.944645851618222,8.09176854186242,883232.0,7.402743554115295,7.588854179382323,-1.0370065413996803,0.197530420346513,-0.1494845193584583,0.0012886401557654,-0.1649483978615279,Consumer Services,6.0
2020-06-03,10.654163360595703,11.402038839324163,10.372177079663372,10.543820862170731,1185116.0,7.57438714504242,7.648684225082397,-1.0287633864810104,0.1198455349521075,-0.0103567492528856,0.0701956083660655,-0.0264672383356963,Consumer Services,6.0
2020-06-04,10.090192794799805,11.009712152695894,9.575261393147915,11.009712152695894,606008.0,7.71599314212799,7.682767763137817,-1.0328406315208185,-0.0529342893203362,0.0911300087714857,0.0911300087714857,-0.0510328605333754,Consumer Services,6.0
2020-06-05,10.703205108642578,11.193615405755486,9.85724715904613,10.470260030437265,327568.0,7.889475774765015,7.74014575958252,-1.028408837438747,0.0607532805675132,-0.0217640487910687,0.0458190132894784,-0.0790378154029167,Consumer Services,6.0
2020-06-08,11.046491622924805,11.880189492172615,10.66642383429666,10.96067019611256,477760.0,8.08012273311615,7.789922409057617,-1.0259270355106358,0.0320732444905714,-0.0077691116547936,0.0754717332621368,-0.0344061989636047,Consumer Services,6.0
2020-06-09,10.739986419677734,11.745328192955627,10.666425054653375,11.27943798882886,180232.0,8.252379393577575,7.850242900848388,-1.0281429256570496,-0.0277468370691541,0.0502283287959046,0.0936073598227194,-0.0068492977690901,Consumer Services,6.0
2020-06-10,10.7277250289917,10.923888956730869,10.176013456072123,10.580602317033168,141300.0,8.430153107643127,7.902226409912109,-1.0282315698122373,-0.0011416579320407,-0.0137142508370536,0.0182856968470981,-0.0514285714285714,Consumer Services,6.0
2020-06-11,10.470258712768556,11.034230296396611,10.421217502152356,10.666422619850058,117256.0,8.583406281471252,7.964508476257325,-1.0300929316002538,-0.0240000853421709,0.018735344795471,0.0538641497884182,-0.0046838585331604,Consumer Services,6.0
2020-06-12,10.874849319458008,12.35834140139164,9.379098101029014,9.820467236353672,312500.0,8.762406086921692,8.027526226043701,-1.0271679295800693,0.038641892028518,-0.0969560177001959,0.1364149551276328,-0.1375422476661535,Consumer Services,6.0
2020-06-15,10.629642486572266,10.887108632889626,10.556081131360184,10.887108632889626,99668.0,8.932823634147644,8.098145294189454,-1.028940661002142,-0.0225480671669631,0.024221524537876,0.024221524537876,-0.0069203978689788,Consumer Services,6.0
2020-06-16,10.58060359954834,10.862588987546609,9.808206929682443,10.838068844375805,229564.0,9.12469675540924,8.166802759170531,-1.029295189360539,-0.0046134088786027,0.0243337010412576,0.0266511627002363,-0.0730011915292684,Consumer Services,6.0
2020-06-17,10.531561851501465,10.58060307077571,10.102452819772864,10.102452819772864,122976.0,9.31350474357605,8.234479389190675,-1.0296497384028025,-0.0046350614674732,-0.040745051662724,0.0046565950963155,-0.040745051662724,Consumer Services,6.0
2020-06-18,10.776766777038574,10.789026847743417,10.323136677892029,10.531561621408043,109144.0,9.5133469581604,8.304853267669678,-1.027877020769974,0.0232828643077428,-0.0227531281601988,0.0011376390487509,-0.0420933391741453,Consumer Services,6.0
2020-06-19,10.7277250289917,11.034231458391462,10.359917313711984,10.77676624477234,119508.0,9.696024799346924,8.380866861343383,-1.0282315698122373,-0.0045506921567018,0.0045714460100445,0.0285714285714284,-0.0342857142857142,Consumer Services,6.0
2020-06-22,11.205876350402832,11.978272067388875,11.058752688560144,11.12005398048206,416208.0,9.898319101333618,8.464972248077393,-1.024774758017902,0.0445715489648483,-0.0076586932817339,0.0689277387000864,-0.0131291527090069,Consumer Services,6.0
2020-06-23,11.794366836547852,12.137654406023069,11.254916277920191,11.953750551386351,369760.0,10.101226305961609,8.557414569854735,-1.0205202453515845,0.05251623949285,0.0135135456652586,0.0291060617524165,-0.0457379837428859,Consumer Services,6.0
2020-06-24,12.198956489562988,12.65258565321246,11.88018997439984,12.076353911778437,297448.0,10.328654074668885,8.643726797103882,-1.017595250226022,0.0343036348302659,-0.0100502512562814,0.0371858989773083,-0.0261306379308652,Consumer Services,6.0
2020-06-25,14.638748168945312,14.638748168945312,11.610463896223155,12.198956651557186,880556.0,10.675006365776062,8.761670484542847,-0.999956690474436,0.200000031270685,-0.1666666773162959,0.0,-0.206867707386781,Consumer Services,6.0
2020-06-26,16.710731506347656,17.55668853362522,15.693129749969687,16.159019913575285,2993836.0,11.12802288532257,8.93601137161255,-0.984977214066715,0.1415410193200711,-0.0330154064508068,0.0506235784445596,-0.0608951053992714,Consumer Services,6.0
2020-06-29,15.214978218078612,16.36744252287051,15.043334439001804,15.227238287573384,987744.0,11.49153938293457,9.081172800064088,-0.995790815068684,-0.0895085465110173,0.0008057894871122,0.0757453798666976,-0.0112812372529629,Consumer Services,6.0
2020-06-30,15.96285343170166,16.20805855928776,15.08011534654504,15.938333293096385,738264.0,11.813984155654907,9.233199968338011,-0.9903840249096324,0.0491538800058493,-0.0015360749072957,0.0153609834629648,-0.0552995170276722,Consumer Services,6.0
2020-07-01,15.913813591003418,16.134498586037576,15.447923461657238,15.938333730281276,229748.0,12.076966667175292,9.38081343650818,-0.9907385601626518,-0.003072122469085,0.0015408085018491,0.0138675116289483,-0.0292758317597462,Consumer Services,6.0
2020-07-02,14.847171783447266,16.306142626586997,14.552925413635178,16.306142626586997,292452.0,12.314815616607666,9.515185880661011,-0.9984498846233048,-0.0670261594718665,0.098265909792079,0.098265909792079,-0.0198183448069305,Consumer Services,6.0
2020-07-03,15.251761436462402,15.42340523888588,14.88395368929072,14.88395368929072,161284.0,12.542243432998657,9.652500791549684,-0.9955248894977424,0.0272502843582778,-0.024115755331208,0.0112540314204712,-0.024115755331208,Consumer Services,6.0
