Date_Ticker,Close_CESC.NS,High_CESC.NS,Low_CESC.NS,Open_CESC.NS,Volume_CESC.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-28,56.1660270690918,57.46419847333412,55.93243252882526,57.30336375034749,3151670.0,,,-0.6563650567666924,-0.0177472250614108,0.0202495483587723,0.0231131071928125,-0.0041590005997608,Power,16.0
2020-01-29,56.69065475463867,57.16550429864635,56.277083093705,56.44557243845934,2068460.0,,,-0.6435733615709158,0.0093406586316228,-0.0043231519769892,0.0083761520494489,-0.0072952352151098,Power,16.0
2020-01-30,55.07847595214844,56.95872009582933,54.95593186894529,56.82851554662011,2834230.0,,,-0.6828821903092432,-0.0284381757358044,0.0317735660658455,0.0341375484919812,-0.0022248996742322,Power,16.0
2020-01-31,54.39683532714844,55.43077609604669,54.0981414570939,55.06698287925954,3399740.0,,,-0.6995022417252671,-0.0123758076674489,0.0123196055079448,0.0190073698714277,-0.0054910155757804,Power,16.0
2020-02-03,53.28630828857422,53.9181652801906,52.22173136803426,53.0067626249508,2257380.0,,,-0.7265795839537884,-0.0204152876154539,-0.0052461067880614,0.0118577738242726,-0.0199784326355411,Power,16.0
2020-02-04,54.59596252441406,54.82189656592509,53.3054459308693,53.42032952860758,2578820.0,,,-0.6946470377724754,0.0245776875505684,-0.0215333321631753,0.0041382921202277,-0.0236375829617011,Power,16.0
2020-02-05,55.423118591308594,55.767769428166815,54.59213628348908,54.86785461568636,2324350.0,,,-0.6744789670081145,0.0151504988399947,-0.0100186346372307,0.0062185392236708,-0.0149934238444284,Power,16.0
2020-02-06,55.28143310546875,55.90945690824337,55.02486301125471,55.44609513956089,1146640.0,56.41666145324707,,-0.6779336027401948,-0.0025564329370318,0.0029786137016019,0.0113604833936999,-0.0046411621371056,Power,16.0
2020-02-07,55.9783821105957,56.1545377604281,55.28143166332869,55.28143166332869,1837550.0,56.38889827728271,,-0.6609402958938538,0.0126072890295242,-0.0124503499563466,0.003146851394961,-0.0124503499563466,Power,16.0
2020-02-10,55.20101165771485,55.89796795168092,54.86785444204053,55.52651425095803,1344110.0,56.31862831115723,,-0.6798944726584468,-0.0138869760713165,0.0058966780402782,0.0126257884237284,-0.0060353461951045,Power,16.0
2020-02-11,55.76010513305664,56.31536907054507,55.25845276519008,55.29674340450692,2379470.0,56.2860782623291,,-0.6662624179279294,0.0101283193650248,-0.0083099149014161,0.0099580862726753,-0.0089966180420482,Power,16.0
2020-02-12,54.99805450439453,57.13486870347983,54.159411712776695,55.98604424224408,8131690.0,56.16296253204346,,-0.6848430602274953,-0.0136665923933191,0.0179640852163343,0.0388525415733487,-0.0152485901396898,Power,16.0
2020-02-13,55.66819763183594,57.2803837338578,54.99805008331893,54.99805008331893,8205620.0,56.08828830718994,,-0.6685033456833817,0.0121848515093903,-0.012038247635554,0.0289606304965022,-0.012038247635554,Power,16.0
2020-02-14,54.634254455566406,56.11623595614684,54.38151170320028,55.60309582974724,2321450.0,55.86943683624268,,-0.6937133876330477,-0.0185733187035721,0.017733222203458,0.027125500573742,-0.0046260858665451,Power,16.0
2020-02-17,53.74584197998047,54.971253614019126,53.49692649850126,54.971253614019126,2493860.0,55.64733123779297,,-0.7153750381880969,-0.0162610890262715,0.0228001197654528,0.0228001197654528,-0.0046313439758172,Power,16.0
2020-02-18,54.04541015625,54.51448002530727,53.063910866845085,53.83649759493499,3629020.0,55.48883743286133,,-0.7080708395978147,0.0055737925992696,-0.0038655005246703,0.0086791804836183,-0.0181606409603944,Power,16.0
2020-02-19,54.38833999633789,54.82587509172341,53.45808546987143,54.297681305118616,2042910.0,55.34251232147217,,-0.6997093784916055,0.0063452167186158,-0.0016668773348365,0.0080446488239018,-0.0171039330586132,Power,16.0
2020-02-20,55.011138916015625,55.16881274514554,53.73006837571278,54.38834082389602,2238800.0,55.26102561950684,,-0.6845240305424747,0.0114509639330722,-0.0113213088183906,0.0028662164106552,-0.0232874753285625,Power,16.0
2020-02-24,53.49750900268555,54.711570483698864,53.32013119857972,54.55389664643888,2629360.0,55.05139446258545,,-0.72142999838202,-0.0275149713886292,0.0197464828446554,0.0226937946017704,-0.0033156273518626,Power,16.0
2020-02-25,53.927154541015625,54.167601860448215,53.06390914805861,53.75766194623337,2796610.0,54.88871078491211,,-0.710954198267097,0.0080311316608874,-0.0031429916194325,0.0044587429371916,-0.0160076199143874,Power,16.0
2020-02-26,52.748573303222656,54.02964379980488,52.5514855345177,53.4580844588474,1300200.0,54.71783809661865,,-0.7396908669040055,-0.0218550607356182,0.0134508122437009,0.0242863534757242,-0.0037363620731882,Power,16.0
2020-02-27,52.35833740234375,52.74068815514172,50.620021837310674,52.74068815514172,4608890.0,54.50122222900391,,-0.7492057644894976,-0.0073980370736409,0.0073025762804463,0.0073025762804463,-0.0332003583627019,Power,16.0
2020-02-28,51.00237655639648,51.87350720903204,49.78831508392685,50.81317396765788,5593230.0,54.29741725921631,,-0.7822673781187597,-0.0258977063295093,-0.0037096818131483,0.017080197266343,-0.0238040176642978,Power,16.0
2020-03-02,50.57666397094727,51.901094062486514,49.89079935446755,51.2428216142755,5279110.0,54.10640869140625,,-0.7926472833050364,-0.0083469166378645,0.0131712452152021,0.0261865846331825,-0.0135608907869781,Power,16.0
2020-03-03,49.7764892578125,51.32560233691659,49.299537190878446,50.82499769139381,6895550.0,53.93091773986816,,-0.8121574832349511,-0.0158210259497227,0.0210643307556435,0.0311213808406738,-0.0095818743757465,Power,16.0
2020-03-04,48.113067626953125,49.93021718915647,47.87656289371651,49.82379111176229,6427300.0,53.60677299499512,,-0.8527157363927774,-0.0334178174407569,0.0355563170087873,0.0377683164227378,-0.0049156028684423,Power,16.0
2020-03-05,48.818641662597656,49.662177105864174,47.93174666789327,48.64126386658511,4326260.0,53.27654914855957,,-0.8355121303867189,0.0146649147611046,-0.0036334029373137,0.0172789617764557,-0.018167137890358,Power,16.0
2020-03-06,46.72162628173828,48.081533699326,46.32745074168167,47.77013466180279,7614080.0,52.848558807373045,,-0.8866424506343943,-0.0429552177086893,0.0224416070995014,0.0291065942222832,-0.0084366827832506,Power,16.0
2020-03-09,46.82805633544922,48.01058298020985,45.59428494473033,45.59822754226269,10051440.0,52.39104251861572,,-0.88404742783204,0.0022779612393872,-0.0262626487073636,0.0252525246038333,-0.0263468417711137,Power,16.0
2020-03-11,44.63249588012695,46.98572123090717,44.3841633754643,46.51271180530686,7489950.0,51.86261672973633,,-0.9375805159669276,-0.0468855773042241,0.0421266139861358,0.0527244848036385,-0.0055639394518653,Power,16.0
2020-03-12,39.95757675170898,43.35931067966938,39.75260378075999,43.35931067966938,4078520.0,51.07249031066895,,-1.0515663809967002,-0.1047424984023696,0.0851336393369976,0.0851336393369976,-0.0051297648058756,Power,16.0
2020-03-13,41.39631271362305,41.7786634577513,34.05676629165011,36.0276439357581,6373640.0,50.39240322113037,,-1.0164865093105104,0.0360065869573166,-0.1296895405879514,0.0092363478547794,-0.1772995211613998,Power,16.0
2020-03-16,38.06553649902344,40.45030001474946,37.42697096238254,39.32295758993219,4501520.0,49.51227016448975,,-1.0976989105548094,-0.0804606979766941,0.0330330584186304,0.0626488875517938,-0.0167754245801127,Power,16.0
2020-03-17,37.96698760986328,39.98122484485402,37.06432526910464,39.33871980207258,4530710.0,48.67890682220459,,-1.1001017714535914,-0.0025889268410202,0.0361296030726689,0.0530523320861902,-0.0237749265239085,Power,16.0
2020-03-18,38.416351318359375,40.60008437268113,37.53734146701176,40.60008437268113,5362590.0,47.91243228912354,,-1.0891451945334585,0.0118356429304745,0.0568438432953974,0.0568438432953974,-0.0228811384002396,Power,16.0
2020-03-19,36.68986511230469,38.11677884182826,35.28659794882235,37.09980809207202,3436630.0,47.04465503692627,,-1.131241114966142,-0.0449414415165864,0.0111731939736636,0.0388912230981473,-0.0382467245160769,Power,16.0
2020-03-20,37.2259407043457,38.20349440525416,35.90939277524566,36.68986170423945,2696340.0,46.18653507232666,,-1.1181702920488648,0.0146109992609711,-0.0144006837695218,0.0262600133780994,-0.0353664112763806,Power,16.0
2020-03-23,32.700801849365234,35.73201265978854,29.783902304364418,34.05676664491949,2333820.0,45.07101821899414,51.58368659973144,-1.2285041507950665,-0.1215587509505759,0.0414657965208451,0.0926953052829235,-0.089199633649272,Power,16.0
2020-03-24,31.86514663696289,34.44305482127427,31.632584530656317,33.10286049935206,3705580.0,43.98940010070801,51.09031661987305,-1.2488794513373358,-0.0255545786385224,0.0388422459337893,0.0809005592750375,-0.0072983221748871,Power,16.0
2020-03-25,29.811492919921875,32.02281778505262,29.500093904250075,31.53404099173053,5812500.0,42.78361701965332,50.55441825866699,-1.2989525090690843,-0.0644482744874244,0.0577813421298853,0.0741769246870893,-0.0104456028588794,Power,16.0
2020-03-26,31.013731002807617,31.455208681635437,29.247823294817003,29.95734045591159,5124360.0,41.696874904632566,50.04647075653076,-1.2696390291809645,0.0403280065884366,-0.0340620271324463,0.0142349102978887,-0.0569395442241615,Power,16.0
2020-03-27,30.698392868041992,32.97673023028454,30.19384861042461,31.21870450962504,3896540.0,40.61387767791748,49.51123123168945,-1.277327737601531,-0.0101676942621665,0.0169491492215774,0.0742168286149718,-0.0164355267647456,Power,16.0
2020-03-30,29.96916961669922,30.584082574554788,28.794528042984293,29.95734483017447,4664510.0,39.56221733093262,48.96738098144531,-1.295107968835661,-0.0237544439045184,-0.0003945650372026,0.0205181847118289,-0.0391949990186047,Power,16.0
2020-03-31,32.20808410644531,32.688978762749855,30.048003757979373,30.745693164254767,4527480.0,38.64378833770752,48.43131698608399,-1.2405178042079867,0.0747072581049606,-0.04540446856005,0.0149308681235189,-0.067066402997677,Power,16.0
2020-04-01,30.9940185546875,32.71656657634232,30.501299178537764,32.52342142294133,3656260.0,37.70466480255127,47.88743827819824,-1.27011966646882,-0.0376944355878299,0.0493450975243907,0.0555767887476565,-0.0158972407943924,Power,16.0
2020-04-03,33.54827880859375,33.883327399736935,30.45005897519241,30.98219532669283,9295340.0,36.9764253616333,47.41409812927246,-1.207840607397439,0.082411393327373,-0.0764892737580203,0.0099870575493534,-0.0923510815883554,Power,16.0
2020-04-07,35.38908004760742,38.10889191715548,34.09618473757364,34.2893299131124,8890610.0,36.30494728088379,46.975582885742185,-1.1629574092472588,0.0548702140433544,-0.0310759740862316,0.0768545513443472,-0.0365337360647551,Power,16.0
2020-04-08,35.58616638183594,37.446675365370936,34.687446654238336,35.08162218440014,4069210.0,35.74817428588867,46.55448875427246,-1.1581519664844049,0.0055691284984911,-0.0141780992091727,0.052281804214928,-0.0252547497798563,Power,16.0
2020-04-09,36.92242431640625,37.32842466569619,35.712305456586336,36.25626965897711,2797930.0,35.252892684936526,46.13913459777832,-1.1255707576140732,0.0375499265706904,-0.0180420075269309,0.0109960371456305,-0.032774631737337,Power,16.0
2020-04-13,39.630409240722656,40.095536499251175,36.34692626345443,37.03673345999041,14804030.0,35.002788352966306,45.78812622070313,-1.059543518295765,0.0733425546792475,-0.0654466060387559,0.0117366251683965,-0.0828526134394355,Power,16.0
2020-04-15,39.72895431518555,41.68800729316119,39.39390569687433,39.96940164290414,9767380.0,34.991357231140135,45.459384765625,-1.057140750408553,0.0024866024941682,0.006052193717736,0.0493104591284656,-0.0084333611112225,Power,16.0
2020-04-16,41.1046257019043,41.34901562452354,39.65405956364332,39.72895388017454,5681360.0,34.9767728805542,45.14766418457031,-1.0235985459972206,0.0346264181988029,-0.0334675671713032,0.0059455576701168,-0.0352896082494621,Power,16.0
2020-04-17,46.406288146972656,47.13945189252992,41.56187034734528,41.56187034734528,19332110.0,35.39381046295166,44.97422042846679,-0.8943311590549607,0.1289797037325349,-0.1043914088600382,0.0157988017321115,-0.1043914088600382,Power,16.0
2020-04-20,47.13156509399414,48.15248121751477,44.94388983453595,47.1433898779933,23616230.0,35.8520393371582,44.82891502380371,-0.8766471482899717,0.0156288506575762,0.0002508888464785,0.0216609849786364,-0.0464163508064143,Power,16.0
2020-04-21,47.88838958740234,48.24709080283839,45.22376487553872,46.630971552785965,19336140.0,36.32564125061035,44.72095664978028,-0.8581939318412741,0.0160576991640076,-0.0262572628866842,0.0074903586970986,-0.0556423954704166,Power,16.0
2020-04-22,47.69524002075195,48.40081459350768,46.138247851101966,48.08941555811354,9304870.0,36.87590999603272,44.58294219970704,-0.8629033866639121,-0.0040333276669884,0.0082644628099173,0.0147933959960937,-0.0326446028780345,Power,16.0
2020-04-23,48.22737884521485,48.61761180498121,46.65856181090191,47.935689774796,10260030.0,37.42598190307617,44.43902740478516,-0.8499285516868511,0.0111570635608786,-0.0060482049284704,0.0080915233029523,-0.0325295936017595,Power,16.0
2020-04-24,47.04485321044922,48.05000210688725,46.58761111760071,47.537572668052,5153250.0,38.14318447113037,44.274295806884766,-0.8787613942871155,-0.0245197989830823,0.0104733977040731,0.0213657568861278,-0.0097192798286157,Power,16.0
2020-04-27,46.1185417175293,47.59670010591165,45.64553223617532,47.072445875741685,7999140.0,38.85585422515869,44.07709899902344,-0.9013471147898848,-0.0196899645701132,0.0206837450337207,0.0320512820512821,-0.0102563841730101,Power,16.0
2020-04-28,47.845027923583984,48.2470886749628,45.41296546385825,46.51271562641208,8301430.0,39.757530975341794,43.92997932434082,-0.859251194357201,0.0374358369054514,-0.0278464106928689,0.0084033967337415,-0.0508320836098187,Power,16.0
2020-04-29,49.0709114074707,49.66611730612564,48.08941516942325,48.247085984557614,22796220.0,40.66038999557495,43.7961954498291,-0.8293611822525796,0.0256219619276771,-0.0167884679392293,0.0121295056803107,-0.0200015897381117,Power,16.0
2020-04-30,51.7158317565918,52.68550627102513,49.28376929724941,50.45447118001964,13035940.0,41.71126194000245,43.73055099487305,-0.7648716102091289,0.0538999638127451,-0.0243902212094149,0.0187500516089009,-0.047027426162055,Power,16.0
2020-05-04,49.650352478027344,50.84470693416957,46.70586060509175,48.87776875217787,13008550.0,42.69532108306885,43.61019409179688,-0.8152330038078056,-0.039939013033493,-0.0155604882400659,0.0240553066903359,-0.0593045512464119,Power,16.0
2020-05-05,51.5660514831543,52.00358059628425,49.74495624112544,49.7686088205462,6862310.0,43.6632194519043,43.54883003234863,-0.7685236164927,0.0385837946664072,-0.0348570932020128,0.0084848286914673,-0.0353157783008414,Power,16.0
2020-05-06,51.12063217163086,52.34651847174994,50.06424149199734,51.873508976466105,10846580.0,44.66955013275147,43.49632583618164,-0.7793840194494772,-0.0086378401819062,0.0147274549013314,0.0239802648762896,-0.0206646638501422,Power,16.0
2020-05-07,50.1273078918457,52.385932285877125,49.591228861337086,50.53725386410396,8386820.0,45.49850158691406,43.41796379089355,-0.8036036742020298,-0.0194309858385592,0.0081780967201101,0.0450577637024636,-0.0106943511042973,Power,16.0
2020-05-08,48.79104995727539,51.36107627264564,48.47176871849395,50.93536594938983,7816580.0,46.16860008239746,43.3060179901123,-0.8361848830723614,-0.0266572850362004,0.0439489618278789,0.0526741342443077,-0.0065438484939558,Power,16.0
2020-05-11,47.8371467590332,50.06029670272608,47.62034899558123,49.043323024331,5440580.0,46.78114910125733,43.16253814697266,-0.8594433562607732,-0.0195507823479405,0.025214218385005,0.0464732973078723,-0.0045319961189164,Power,16.0
2020-05-12,47.19464111328125,47.6124662444612,46.08306615457994,47.379901100297424,9325570.0,47.29475994110108,43.03648078918457,-0.8751092019804044,-0.0134311030084717,0.0039254454032502,0.0088532325137731,-0.023552991027799,Power,16.0
2020-05-13,46.85958862304688,49.26406190040976,46.591549126914,49.26406190040976,4836160.0,47.65621891021728,42.8951294708252,-0.8832785941946114,-0.0070993757412022,0.0513123001720143,0.0513123001720143,-0.0057200565350469,Power,16.0
2020-05-14,46.65462112426758,48.57425725002184,46.37081423015054,46.8832436786753,7008260.0,48.00250225067138,42.7732504272461,-0.8882761988610377,-0.0043740780660308,0.0049003196017554,0.0411456803098064,-0.0060831464767679,Power,16.0
2020-05-15,45.73224639892578,47.21434732230014,44.97543005787876,47.21434732230014,13157640.0,48.23388328552246,42.640728607177735,-0.9107659314235907,-0.0197702757650735,0.0324082248321213,0.0324082248321213,-0.0165488555809232,Power,16.0
2020-05-18,44.70344924926758,45.80319635485828,44.080651176896986,45.80319635485828,8533060.0,48.14874134063721,42.51475006103516,-0.935850500765358,-0.022496099156904,0.0246009452080193,0.0246009452080193,-0.0139317677456577,Power,16.0
2020-05-19,45.830787658691406,46.38263400346574,44.80987447708144,45.32230387022631,7095590.0,48.08370246887207,42.41983253479004,-0.9083632565479488,0.0252181527008746,-0.0110948079760673,0.0120409526644842,-0.0222757066540697,Power,16.0
2020-05-20,45.55486679077149,46.51271346807639,45.22376078247877,45.81108149184791,3512610.0,47.96702632904053,42.335400085449216,-0.9150908764159444,-0.006020426050164,0.0056243101808022,0.0210262205727478,-0.0072682905607747,Power,16.0
2020-05-21,44.78622817993164,46.12248308685376,44.600965185684,45.33018936973293,3800120.0,47.82157573699951,42.26886329650879,-0.9338321496968603,-0.0168728099759377,0.012145724520848,0.0298362903335736,-0.0041366063135152,Power,16.0
2020-05-22,43.35931015014648,45.46420612664872,43.122805423518926,44.89659538420674,7454320.0,47.578172302246095,42.15967666625976,-0.968623871539262,-0.0318606430542089,0.0354545593261719,0.0485454212535509,-0.005454531582919,Power,16.0
2020-05-26,43.53274917602539,43.91115734724699,42.06641563296616,43.67071001855606,9482280.0,47.402567100524905,42.09589912414551,-0.9643950074986944,0.004000041174048,0.0031691277289385,0.0086924942344326,-0.0336834583345538,Power,16.0
2020-05-27,44.27379608154297,45.07002934101158,43.91115531019373,44.147660030320594,10072950.0,47.31032981872559,42.04481391906738,-0.9463264869034208,0.0170227453938445,-0.0028490001397227,0.017984300645965,-0.0081908669110128,Power,16.0
2020-05-28,45.18434524536133,45.48786212332445,43.85991506791733,44.46300622602923,7551020.0,47.17729568481445,42.05585090637207,-0.924125090207796,0.0205663223939804,-0.0159643570226604,0.0067173016741739,-0.0293117045351004,Power,16.0
2020-05-29,43.54457092285156,45.8268475836968,42.76410205663668,45.133097814541415,5826490.0,46.9009786605835,42.12759078979492,-0.964106764643336,-0.0362907620682653,0.0364804809881871,0.05241242736985,-0.0179234483122511,Power,16.0
2020-06-01,48.29438781738281,49.99722609969698,44.19102184157418,44.49847829420688,10581800.0,46.729906463623045,42.26555229187012,-0.8482947104486377,0.1090794281323051,-0.0785993920769744,0.0352595479365669,-0.084965689829734,Power,16.0
2020-06-02,48.49936294555664,49.22070496713455,47.35231058265528,47.77407832619213,4538300.0,46.67235698699951,42.47422882080078,-0.8432969197590715,0.0042442846350782,-0.0149545184784939,0.0148732267347029,-0.0236508748411602,Power,16.0
2020-06-03,48.5190658569336,49.57151683607273,47.58487175024294,48.87776704245263,3117360.0,46.52000770568848,42.685270385742186,-0.842816515000141,0.0004062509315652,0.0073929944689521,0.0216914930357987,-0.0192541651450025,Power,16.0
2020-06-04,47.96327972412109,49.23646803879819,47.3798986029573,48.24708659348074,1754820.0,46.36214008331299,42.87620895385742,-0.8563679286994885,-0.0114550048109196,0.0059171697805502,0.0265450636820567,-0.0121630781822955,Power,16.0
2020-06-05,48.76345443725586,48.94871741745815,47.53756829882688,48.43628802572079,2709300.0,46.2939474105835,43.11768074035645,-0.836857728769574,0.0166830691674396,-0.0067092542009311,0.0037992177203252,-0.0251394441303646,Power,16.0
2020-06-08,51.17975616455078,51.40049352830568,48.67674181830078,49.26406560122455,7399880.0,46.41338272094727,43.39675704956055,-0.777942433126406,0.0495514879981275,-0.0374306309152194,0.0043129819345992,-0.0489063358997339,Power,16.0
2020-06-09,49.16551971435547,52.661858070536745,48.56242857168674,51.794667012848016,7920470.0,46.47980136871338,43.72605140686035,-0.8270544023055837,-0.0393561165809237,0.0534754298086852,0.0711136254939335,-0.0122665466809382,Power,16.0
2020-06-10,49.40596389770508,50.45447234463097,48.96448918937493,49.35077955916381,3054870.0,46.59036750793457,44.0768677520752,-0.8211917900383727,0.004890504254741,-0.0011169570267979,0.0212223052483466,-0.0089356562143837,Power,16.0
2020-06-11,48.77922439575195,49.839557589404286,48.56242663995363,49.40596207780764,1141310.0,46.68634929656982,44.4562223815918,-0.8364732189392897,-0.0126855029739079,0.0128484552556817,0.021737393465909,-0.0044444691051136,Power,16.0
2020-06-12,50.237674713134766,50.61214029812528,46.59943592092798,47.69524351387712,3923790.0,46.86550197601319,44.840701255798336,-0.8009126634594594,0.029899005887224,-0.0506080588676792,0.0074538797253012,-0.0724205252926556,Power,16.0
2020-06-15,48.475711822509766,49.918392812186376,48.08941844944875,49.918392812186376,2050010.0,47.00267524719239,45.1962476348877,-0.843873591492928,-0.0350725406915445,0.0297609036657136,0.0297609036657136,-0.0079688024896962,Power,16.0
2020-06-16,47.85685348510742,49.65429297503122,47.45873534990212,49.508446943418015,3127330.0,47.16034545898437,45.554001312255856,-0.8589628584902728,-0.0127663589483378,0.0345111167583249,0.0375586642043472,-0.00831893670839,Power,16.0
2020-06-17,47.5809326171875,48.47571284374609,47.30895051198286,47.9317486333368,1554060.0,47.24785270690918,45.8614582824707,-0.8656904783582685,-0.005765545534785,0.0073730378294976,0.018805436912251,-0.0057161995413766,Power,16.0
2020-06-18,47.57699203491211,48.40476317150189,47.4153816084331,47.53757507776999,1406160.0,47.34895896911621,46.1931177520752,-0.8657865593100545,-8.281851696969853e-05,-0.0008284877932845,0.0173985597068087,-0.0033968189153366,Power,16.0
2020-06-19,47.37596130371094,48.093360699361945,46.83593970632649,47.85291336826762,5029890.0,47.47844562530518,46.469671401977536,-0.8706881760362647,-0.0042253770699428,0.0100673854721196,0.0151426878929592,-0.0113986414739439,Power,16.0
2020-06-22,47.11580276489258,47.69524130154549,46.74921938500936,47.69524130154549,3305190.0,47.66627025604248,46.70420585632324,-0.8770314720971161,-0.0054913616876409,0.0122981781620978,0.0122981781620978,-0.0077804761538812,Power,16.0
2020-06-23,48.05393981933594,48.45994012995446,47.01331366393582,47.14339230927591,3341680.0,47.89232978820801,46.953561325073245,-0.8541574157274187,0.0199113036261879,-0.0189484465474283,0.0084488454462823,-0.0216553764230876,Power,16.0
2020-06-24,47.81743621826172,49.58728664782186,47.51392236030191,48.31804086353004,5167280.0,48.06951179504394,47.17146156311035,-0.8599239470428436,-0.0049216276951146,0.0104690816752139,0.0370126583424861,-0.0063473469504811,Power,16.0
2020-06-25,48.34169006347656,48.72009823726783,47.42326029403149,47.45873765796362,2545520.0,48.22737903594971,47.34568717956543,-0.8471413669809247,0.0109636544046798,-0.0182648228548393,0.0078277812235025,-0.0189987103934325,Power,16.0
2020-06-26,47.86079406738281,49.03543851753226,47.70706584504833,48.40475824547786,1178610.0,48.44319019317627,47.508323974609375,-0.8588667775384866,-0.0099478523705376,0.0113655485391488,0.02454293692862,-0.0032119864563477,Power,16.0
2020-06-29,48.211612701416016,49.4217315734193,47.19069942504505,48.32592397687624,7610730.0,48.43905143737793,47.65046371459961,-0.8503129685055654,0.0073299793885427,0.0023710319787098,0.0251001533488992,-0.0211756715688745,Power,16.0
2020-06-30,49.03544235229492,49.50845184149672,48.37716986083743,48.83835456390734,4875760.0,48.46585540771484,47.703046798706055,-0.8302260038302244,0.0170877845547512,-0.0040192925552013,0.0096462776006682,-0.0134244224152836,Power,16.0
2020-07-01,50.58455276489258,50.84864968101367,48.91718874282879,49.03938521727308,5844000.0,48.56912975311279,47.77210655212402,-0.7924549353783243,0.0315916475570482,-0.0305462332503194,0.0052209004861338,-0.0329619208024508,Power,16.0
2020-07-02,50.14701461791992,51.31771649813341,49.74495386748255,50.49389103121033,3248590.0,48.67831649780273,47.81727905273438,-0.8031231764315293,-0.0086496395254545,0.0069171897057747,0.0233453953168161,-0.0080176408007685,Power,16.0
2020-07-03,49.6030502319336,50.52147999377159,49.29559378123231,50.14701442070122,1265290.0,48.72029628753662,47.85543525695801,-0.8163863472755186,-0.0108473932123557,0.010966345541739,0.0185155904232421,-0.0061983375873797,Power,16.0
2020-07-06,49.91839599609375,50.37564111960272,49.279830463810185,49.66612386150987,1394660.0,48.65722827911377,47.889255599975584,-0.8086974528318122,0.006357386545498,-0.0050536907196221,0.0091598520822815,-0.0127921885217131,Power,16.0
2020-07-07,50.16278076171875,50.37169331965968,48.99602150793262,49.69371090023729,1857520.0,48.707091331481934,47.951614151000975,-0.802738759612815,0.0048956854632132,-0.0093509541209371,0.0041646925223961,-0.0232594612194333,Power,16.0
2020-07-08,52.665794372558594,53.27282206039701,49.50844744116591,50.13912770648685,11023240.0,48.87008285522461,48.08255920410157,-0.7417092179725032,0.0498978241004931,-0.0479754781290882,0.0115260330746043,-0.0599506182145012,Power,16.0
