Date_Ticker,Close_TRENT.NS,High_TRENT.NS,Low_TRENT.NS,Open_TRENT.NS,Volume_TRENT.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-07,658.4908447265625,674.2437753670688,616.2015413968156,616.2015413968156,2595009.0,585.6821838378906,,-0.7035986197337885,0.1170965446953488,-0.0642215509424545,0.0239227785270843,-0.0642215509424545,Consumer Services,6.0
2020-02-10,691.4874877929688,697.3513657088829,638.2158924445183,660.9258776605451,1105421.0,593.1511444091797,,-0.6866382972884637,0.0501094940509128,-0.0441969098095579,0.0084800925821955,-0.0770391312769493,Consumer Services,6.0
2020-02-11,672.8026733398438,710.2219739613029,665.7958773451758,696.208381971967,967825.0,598.9056701660156,,-0.6962423190466255,-0.0270211895124257,0.0347883704384459,0.0556170510377238,-0.0104143402996389,Consumer Services,6.0
2020-02-12,700.97900390625,720.5583250076694,669.3738370933315,671.7094156754172,1234720.0,604.936001586914,,-0.681759644225112,0.0418790407394441,-0.0417552994707776,0.0279313945101242,-0.04508718041025,Consumer Services,6.0
2020-02-13,729.9006958007812,737.4541098582911,697.699171321456,703.6624121019812,875161.0,612.0372314453125,,-0.6668938525987212,0.0412589988193131,-0.0359477444668192,0.0103485502904239,-0.0441176788357444,Consumer Services,6.0
2020-02-14,753.6541748046875,759.3192652246014,708.2341490327002,732.0871102439443,1068329.0,620.3311004638672,,-0.654684529902054,0.0325434393206682,-0.0286166590483393,0.0075168301447836,-0.0602664024036728,Consumer Services,6.0
2020-02-17,745.2064208984375,777.9545684912879,731.5406587563037,748.3868285837622,848055.0,627.7603088378906,,-0.6590266876755101,-0.0112090587283474,0.0042678210977977,0.043945069009696,-0.0183382238248269,Consumer Services,6.0
2020-02-18,722.9434814453125,759.9155206357899,711.4145144694014,746.3988676695093,538830.0,634.3745330810547,,-0.6704698708788998,-0.0298748626270346,0.0324442875912023,0.0511409814728016,-0.0159472590483316,Consumer Services,6.0
2020-02-19,770.401123046875,774.2275120318347,727.3663488812059,727.3663488812059,656923.0,643.7641540527344,,-0.6460765741899822,0.0656450231858857,-0.0558602173312909,0.0049667489707525,-0.0558602173312909,Consumer Services,6.0
2020-02-20,771.2954711914062,789.1355115765458,760.3131818086367,771.1464265720978,1076588.0,653.0345062255859,,-0.6456168779451521,0.0011608863457962,-0.0001932393289931,0.0231299690604722,-0.0142387577691923,Consumer Services,6.0
2020-02-24,791.0735473632812,798.0306611852767,762.4002632858976,771.1463977625237,543365.0,663.6018676757812,,-0.6354509180762008,0.025642671207863,-0.0251900087762717,0.0087945221341101,-0.0362460408048711,Consumer Services,6.0
2020-02-25,759.4187622070312,799.7700651012733,755.3439048794098,787.1478587690692,464607.0,673.1107543945312,,-0.6517215236074062,-0.0400149711259569,0.0365135784655246,0.0531344561161126,-0.0053657580381331,Consumer Services,6.0
2020-02-26,733.4786376953125,757.3316015228023,730.4970172168763,750.3744870731178,580129.0,680.5672882080078,,-0.6650547852699702,-0.0341578662559393,0.0230352303523035,0.0325203252032519,-0.0040650406504064,Consumer Services,6.0
2020-02-27,729.6024780273438,744.1130668467177,723.5398742248385,728.6086045737383,283297.0,688.1132690429688,,-0.6670471369672628,-0.0052846251666553,-0.001362212277969,0.0198883491440529,-0.008309461638476,Consumer Services,6.0
2020-02-28,732.68359375,755.3438985750046,675.8340145144778,710.5202257003737,741077.0,695.8257293701172,,-0.665463439012218,0.0042230061101036,-0.0302495759952675,0.030927817980781,-0.0775908997014064,Consumer Services,6.0
2020-03-02,727.3165893554688,773.2335555581318,718.7196202823077,745.9020352781208,370025.0,702.8325347900391,,-0.668222087063583,-0.0073251324859916,0.0255534470059621,0.0631320210135089,-0.0118201195998836,Consumer Services,6.0
2020-03-03,721.5025024414062,749.3806428722465,715.5889427957792,730.4473642263536,338626.0,709.3871337890625,,-0.6712105361791246,-0.0079938873925793,0.0123975478320308,0.0386390072612454,-0.0081961734375374,Consumer Services,6.0
2020-03-04,679.4616088867188,732.1865833180806,669.771342741664,730.4969863195191,752869.0,713.5067413330078,,-0.6928196165071476,-0.0582685346376905,0.0751114952858347,0.0775981655795834,-0.0142616831007303,Consumer Services,6.0
2020-03-05,680.654296875,702.370470990797,675.8340342773663,690.6924564279161,323635.0,718.0909881591797,,-0.692206573149458,0.0017553427194149,0.0147478089817445,0.0319048512813326,-0.0070818073429703,Consumer Services,6.0
2020-03-06,689.5494384765625,695.5126796176015,645.0239167557165,655.956525514288,416766.0,723.0951416015625,,-0.6876344574510306,0.013068516047576,-0.0487171928331811,0.0086480255196983,-0.0645719062859615,Consumer Services,6.0
2020-03-09,656.3043823242188,675.8340220796892,617.4439503191279,670.8646542702799,588633.0,722.9858184814453,,-0.7047224645832084,-0.048212723116406,0.0221852426072453,0.0297569851450767,-0.0592109896744427,Consumer Services,6.0
2020-03-11,655.409912109375,693.7237245947936,641.1975327492055,660.3792797640656,349780.0,721.1819396972656,,-0.7051822235723565,-0.0013628892918192,0.0075820758320501,0.0584577861541781,-0.0216847183687355,Consumer Services,6.0
2020-03-12,593.4915161132812,631.1095994707936,563.5262092912441,616.201498695893,936391.0,717.2163818359375,,-0.7370083690162309,-0.0944727793280013,0.0382650500740722,0.0633843658016706,-0.0504898654967759,Consumer Services,6.0
2020-03-13,596.7713012695312,646.0177166112696,527.2498440958132,527.2498440958132,876985.0,712.0059967041016,,-0.7353225546838627,0.0055262544909302,-0.1164959793237757,0.0825214202441955,-0.1164959793237757,Consumer Services,6.0
2020-03-16,568.4956665039062,584.3976431893302,526.7529777046684,566.5079194182283,669046.0,703.9357452392578,,-0.7498562720079585,-0.0473810230241858,-0.0034965034965034,0.0279720279720279,-0.0734265734265733,Consumer Services,6.0
2020-03-17,533.5609741210938,576.4466407071598,521.7835971918256,562.5324114487111,560362.0,692.9310852050781,,-0.7678127546158501,-0.0614511146543145,0.0542982690503937,0.0803763181081773,-0.0220731603331154,Consumer Services,6.0
2020-03-18,486.0041198730469,548.6678291272966,454.2001692883076,536.691666117475,863336.0,679.9709701538086,,-0.7922570467491115,-0.0891310582195122,0.1042944785276072,0.1289365803537192,-0.0654396728016359,Consumer Services,6.0
2020-03-19,468.0150146484375,480.4384331214296,419.5140010621208,448.2369385055563,1001487.0,667.2245468139648,,-0.8015034729536873,-0.0370143060295629,-0.0422594906655677,0.0265449143385374,-0.1036313196548824,Consumer Services,6.0
2020-03-20,502.1545715332031,521.187272779109,445.5037836511792,468.0150117171244,565163.0,653.8122192382813,,-0.7839556911462818,0.0729454308435179,-0.0679861575527276,0.0379020770194211,-0.1128154379020287,Consumer Services,6.0
2020-03-23,401.7236633300781,476.8604723920522,401.7236633300781,439.2920678610652,585178.0,635.3336288452149,630.523276977539,-0.8355773237824811,-0.1999999878453449,0.0935180273413935,0.1870360546827871,0.0,Consumer Services,6.0
2020-03-24,401.9223937988281,422.3961917472891,362.76378820649535,379.0136242374834,550672.0,615.8760711669922,627.61818359375,-0.8354751760329986,0.0004946944551451,-0.0569979924353533,0.0509396795608969,-0.0974282752006413,Consumer Services,6.0
2020-03-25,443.8638916015625,477.0592589722601,377.97006325765255,397.5493824768834,389470.0,600.0983276367188,625.6532958984375,-0.8139171852657963,0.1043522293105347,-0.1043439441707361,0.0747872669951168,-0.148455032253581,Consumer Services,6.0
2020-03-26,492.7127990722656,503.8938762070372,413.6998539865468,446.6467552108844,624724.0,588.0600357055664,624.3533087158203,-0.788808775900104,0.110053798912196,-0.0934947173041161,0.0226928895612708,-0.1603630862329802,Consumer Services,6.0
2020-03-27,480.3390197753906,526.752921396744,468.7604003051503,510.8012648715962,557689.0,575.5968627929688,622.3526416015625,-0.7951689164247001,-0.02511357391197,0.0634182188872556,0.0966273813088447,-0.0241050986772938,Consumer Services,6.0
2020-03-30,450.5725402832031,477.05926199227713,445.65285451166335,477.05926199227713,333640.0,561.4913101196289,619.6065704345704,-0.8104689301028682,-0.061969730266982,0.0587845892526561,0.0587845892526561,-0.0109187430029525,Consumer Services,6.0
2020-03-31,481.3826599121094,491.96740715136445,454.20021225893646,471.9905427342469,774403.0,549.194613647461,617.4786877441406,-0.7946324838791224,0.0683799319184894,-0.0195107093794721,0.0219882187721254,-0.0564674424669469,Consumer Services,6.0
2020-04-01,462.8468322753906,486.25253758865136,453.2062486263158,472.5867789952043,377302.0,536.2618301391601,614.803179321289,-0.8041599261973312,-0.0385053911998056,0.0210435635303614,0.0505690083222487,-0.0208288854472243,Consumer Services,6.0
2020-04-03,447.4915161132813,472.8849703590368,428.8563891235555,467.0708350027306,511693.0,524.6633255004883,611.9398297119141,-0.8120525809996747,-0.0331758048048453,0.043753497405955,0.0567462249705024,-0.0416435313714602,Consumer Services,6.0
2020-04-07,454.0510864257813,472.2389582173234,448.385995694325,469.1082629523019,508313.0,513.3331649780273,609.3686773681641,-0.808680952334938,0.0146585355840343,0.0331618555194932,0.0400568842037449,-0.0124767694667377,Consumer Services,6.0
2020-04-08,459.7658996582031,479.0470400159594,449.7277709693395,455.1940753678618,245875.0,501.8439880371094,606.8462268066406,-0.8057435300358993,0.0125862780715006,-0.0099438089987535,0.0419368647655038,-0.0218331300697293,Consumer Services,6.0
2020-04-09,461.7536315917969,493.45818999891816,455.3431354202912,469.0088959691032,1338755.0,492.1164505004882,604.486773071289,-0.8047218329359618,0.0043233565931519,0.0157124143286004,0.068661199908329,-0.0138829361220329,Consumer Services,6.0
2020-04-13,451.0694885253906,465.0333988973933,430.39690177981015,464.1886003666013,683063.0,481.89942932128906,602.1233422851562,-0.8102134979848442,-0.0231381895786611,0.0290844585478367,0.0309573374551506,-0.0458301598123208,Consumer Services,6.0
2020-04-15,451.6161193847656,461.1573111998506,445.2553349515799,452.7590678614876,1876608.0,474.80565948486327,599.4687054443359,-0.8099325289294494,0.0012118550983397,0.002530796461116,0.0211267742791885,-0.0140844937994042,Consumer Services,6.0
2020-04-16,457.5296936035156,459.61683411914095,448.23696986936943,451.6161338643461,289907.0,467.8435791015625,597.0456420898438,-0.8068929431948487,0.013094249662315,-0.0129249747543032,0.0045617596951728,-0.020310646202996,Consumer Services,6.0
2020-04-17,485.65625,498.92446647947054,462.6977674883087,467.1205164250023,1153738.0,463.7016082763672,595.1900793457031,-0.7924358523689442,0.0614748218305983,-0.0381663647384291,0.0273201806410821,-0.0472731124364019,Consumer Services,6.0
2020-04-20,475.4194030761719,504.2914166220745,470.648791994668,487.3955668276335,398374.0,460.7945297241211,592.954857788086,-0.7976976065510937,-0.021078379870182,0.0251907340633776,0.060729565009522,-0.0100345317221719,Consumer Services,6.0
2020-04-21,470.5494079589844,476.9598736619429,454.7467954726236,467.1205323446356,273636.0,460.021794128418,590.5576354980469,-0.8002007911122756,-0.010243576693918,-0.0072869619137798,0.0136233636564628,-0.0335833224292106,Consumer Services,6.0
2020-04-22,470.6488037109375,475.0715531053562,457.18182934825074,465.8285412964304,340691.0,460.15348358154296,588.0292224121093,-0.8001497015514549,0.0002112334013642,-0.010241739438198,0.009397132978022,-0.028613637719895,Consumer Services,6.0
2020-04-23,495.8434753417969,501.50856633558726,472.08990512880666,472.08990512880666,1142421.0,459.8379287719727,586.166704711914,-0.7871996037520065,0.0535317872524189,-0.0479053802142224,0.0114251599053214,-0.0479053802142224,Consumer Services,6.0
2020-04-24,482.7740478515625,491.9673776356633,475.2703151330007,491.9673776356633,199181.0,463.89044799804685,584.0328582763672,-0.7939173084580298,-0.0263579700856712,0.0190427174472465,0.0190427174472465,-0.0155429496509906,Consumer Services,6.0
2020-04-27,490.9735412597656,502.20430041544574,475.9163628115455,480.0409320414308,709739.0,468.34300537109374,580.6825122070312,-0.7897027569410294,0.0169841221679012,-0.0222672064777327,0.0228744692165359,-0.0306680038390371,Consumer Services,6.0
2020-04-28,488.7372741699219,497.93060367896464,468.5119431839056,492.96123637677937,1299395.0,470.5866744995117,576.6275079345703,-0.7908522014721379,-0.0045547609024018,0.0086426029486528,0.0188103711235383,-0.0413828288836108,Consumer Services,6.0
2020-04-29,484.0660095214844,494.4023167655392,480.0408345318765,486.0040747123967,209084.0,470.1543350219727,572.8527746582031,-0.7932532382838373,-0.0095578235901307,0.0040037208826708,0.0213530944969109,-0.0083153431772392,Consumer Services,6.0
2020-04-30,501.9060974121094,506.776071301075,489.1348173821345,490.9734893496674,935890.0,471.2326889038086,568.8713165283203,-0.7840834072052939,0.0368546593640411,-0.0217821782178218,0.00970295821086,-0.0254455566406249,Consumer Services,6.0
2020-05-04,474.624267578125,491.91769037043423,468.1144084254719,487.0476860607543,269260.0,472.4352752685547,563.7657879638672,-0.79810630735158,-0.0543564423198939,0.0261752702743636,0.0364360273454889,-0.0137158160619791,Consumer Services,6.0
2020-05-05,472.8849792480469,484.3145240165911,471.6426374253791,479.0470068207238,327042.0,472.0103912353516,558.1504040527344,-0.7990003040785848,-0.0036645583651953,0.0130307111519494,0.0241698198718827,-0.0026271543339001,Consumer Services,6.0
2020-05-06,467.6174621582031,483.96669268046327,448.7835479900439,476.761110107356,751468.0,472.24892272949216,552.5986248779296,-0.8017078155108907,-0.0111391084957273,0.0195536922572394,0.0349628314708421,-0.0402763277513947,Consumer Services,6.0
2020-05-07,462.5487365722656,472.3383969464848,461.107638146599,467.51810424135016,214394.0,473.0017837524414,547.3907299804688,-0.804313147821555,-0.0108394702852706,0.0107434466385321,0.021164602992467,-0.0031155601814977,Consumer Services,6.0
2020-05-08,456.9830017089844,471.0960168785176,453.30568813002907,471.0960168785176,243041.0,473.1483795166016,541.1223675537109,-0.8071739436224025,-0.0120327533581138,0.0308830199739478,0.0308830199739478,-0.0080469373372821,Consumer Services,6.0
2020-05-11,447.7896728515625,463.6916481256517,446.2491811291294,459.86525958981264,209138.0,472.54956817626953,534.6522515869141,-0.811899328003292,-0.0201174416182691,0.0269670952019767,0.0355121527766018,-0.0034402127066109,Consumer Services,6.0
2020-05-12,445.9510498046875,455.1940611856001,440.98168232449535,451.61611053373935,127876.0,471.7594390869141,527.7498016357422,-0.8128443829189587,-0.0041059969855188,0.0127033241238763,0.0207265155782472,-0.0111433025718149,Consumer Services,6.0
2020-05-13,448.0381774902344,459.7161915276437,444.2614701891047,455.8898026820044,1007475.0,471.6078735351563,521.5221899414063,-0.8117715962582005,0.0046801721544572,0.0175244556965041,0.0260647744413786,-0.0084294318896785,Consumer Services,6.0
2020-05-14,447.3921508789063,454.1505088911716,442.42278336868713,448.0381625891123,305826.0,471.3966751098633,515.8004602050781,-0.8121036548744159,-0.0014419008106562,0.0014439495841331,0.0151061166338937,-0.0111074087921675,Consumer Services,6.0
2020-05-15,438.69573974609375,449.6283478202541,437.30432296641374,447.2927391201067,346808.0,470.45497741699216,509.9823254394531,-0.8165736228233609,-0.0194380055969428,0.0195967240962693,0.024920707186461,-0.0031717125415563,Consumer Services,6.0
2020-05-18,411.9605407714844,437.1552385349698,403.36354158387104,436.3104400450703,381082.0,466.7701919555664,503.5678643798828,-0.8303155539142522,-0.0609424631980311,0.0591073582629675,0.0611580364379147,-0.0208685015596726,Consumer Services,6.0
2020-05-19,400.9285583496094,422.1974448925516,398.5929495904356,418.9176745196602,179668.0,463.0456497192383,497.0401037597656,-0.8359860088968879,-0.0267792211390325,0.0448686325666138,0.0530490684686917,-0.0058254986094982,Consumer Services,6.0
2020-05-20,420.855712890625,424.28455799989024,400.9285325710983,401.5248626907213,489102.0,460.5609649658203,491.02716796875,-0.8257434225297453,0.049702507157495,-0.0459322509064467,0.0081473174873032,-0.0473491976208614,Consumer Services,6.0
2020-05-21,449.0320129394531,456.6848506428618,417.7249992392352,424.3839634918433,482949.0,459.4801254272461,486.4185760498047,-0.8112607633943112,0.0669500239293431,-0.0548915193958193,0.017042966832836,-0.0697211174216198,Consumer Services,6.0
2020-05-22,439.7393493652344,461.9523981873242,432.9809912568559,450.52285275127633,272172.0,456.674919128418,481.6002770996094,-0.8160372059638625,-0.0206948798892691,0.0245224890645059,0.0505141258205672,-0.0153690092054172,Consumer Services,6.0
2020-05-26,456.7345275878906,460.1634030908985,434.3723751698664,449.2307952420866,632168.0,455.3729431152344,476.943978881836,-0.8073016596814144,0.0386482998330462,-0.0164290893124124,0.0075073709034358,-0.0489609413505989,Consumer Services,6.0
2020-05-27,464.6855163574219,467.0211250156746,456.7842406802821,457.0823905810759,261854.0,454.0585418701172,473.1116015625,-0.8032148399095057,0.017408337424197,-0.0163618738021907,0.0050262135918528,-0.0170034903155069,Consumer Services,6.0
2020-05-28,459.9149475097656,471.9408225437283,454.79650521354256,467.07084861460936,131363.0,452.6174255371094,469.20170227050784,-0.8056669192237874,-0.0102662309878986,0.0155591835916395,0.0261480412825836,-0.0111291062052606,Consumer Services,6.0
2020-05-29,465.9775695800781,468.1143914153211,453.30568318826215,457.181783547872,115731.0,451.71300354003904,466.65142333984375,-0.8025507226770748,0.0131820505142068,-0.0188759858980607,0.0045856753087247,-0.0271941982169557,Consumer Services,6.0
2020-06-01,504.8380737304688,510.8509964789583,477.0592963227626,478.0531698567684,947807.0,451.859602355957,464.8127587890625,-0.7825763671205994,0.0833956539698043,-0.053056425946195,0.0119105968059369,-0.0550251236053506,Consumer Services,6.0
2020-06-02,534.2069702148438,541.6610209620276,508.8631976744186,509.70796582794463,763829.0,454.83873748779297,464.1269848632812,-0.7674807116857141,0.0581748842106052,-0.0458605105377907,0.0139534883720928,-0.0474418604651163,Consumer Services,6.0
2020-06-03,572.3717651367188,583.0559051165354,544.7420336831906,550.6059115179979,1426590.0,459.8130767822266,464.90320068359375,-0.7478639516828248,0.0714419636017218,-0.0380274760994224,0.0186664343536662,-0.0482723522305968,Consumer Services,6.0
2020-06-04,552.6930541992188,581.3166608288205,545.0899579754778,570.2846280808036,953605.0,464.0668563842773,466.2369793701172,-0.7579788376770348,-0.0343809952484282,0.0318288311168895,0.0517893366166393,-0.0137564533622679,Consumer Services,6.0
2020-06-05,575.7509765625,580.0246210009207,547.7237283156467,557.0164830695338,343631.0,469.7269683837891,468.3916986083984,-0.7461270321035562,0.0417192186297495,-0.0325392300762037,0.0074227306811294,-0.0486794628021111,Consumer Services,6.0
2020-06-08,560.8923950195312,586.3852704484276,557.2647937261977,581.415903749712,471321.0,474.9224380493164,469.566455078125,-0.7537643645904318,-0.0258073058454565,0.0365908129837739,0.0454505635220969,-0.0064675530022246,Consumer Services,6.0
2020-06-09,552.5440063476562,570.0361563761618,547.9721516697962,560.8925076816683,213121.0,480.160154724121,472.5828619384766,-0.7580554484891466,-0.0148841181410282,0.0151092062136302,0.0316574785493186,-0.0082741910605098,Consumer Services,6.0
2020-06-10,538.679443359375,558.5072320506966,536.791059422592,546.6304314532402,209117.0,484.7965744018555,475.3180029296875,-0.7651818539956562,-0.0250922330692295,0.0147601476014758,0.0368081406033786,-0.0035055800997463,Consumer Services,6.0
2020-06-11,524.7651977539062,541.4622600956495,520.0442987210823,538.6794264822295,224162.0,488.63292541503904,476.9360290527344,-0.7723337964395363,-0.025830288823897,0.0265151515151513,0.0318181586988044,-0.008996212121212,Consumer Services,6.0
2020-06-12,513.1865234375,520.7896794729191,488.0912495568674,497.53304718089936,692342.0,491.9226440429687,477.3455035400391,-0.7782852518497256,-0.0220644859185882,-0.0305025084286084,0.0148155800828333,-0.0489008824949958,Consumer Services,6.0
2020-06-15,508.068115234375,534.604548244606,502.89996120829073,515.820315942891,230407.0,495.3912628173828,477.9000854492188,-0.7809161210977607,-0.0099737775046003,0.0152581917189191,0.0522300695803152,-0.0101721676112269,Consumer Services,6.0
2020-06-16,518.25537109375,526.7529777535668,508.11784882360575,523.6719940349707,359495.0,500.7060043334961,479.25374206542966,-0.7756798567947434,0.020050964730734,0.0104516484407855,0.0163965626480302,-0.0195608629173481,Consumer Services,6.0
2020-06-17,521.187255859375,528.5915644535523,506.8754540682537,509.4595007460741,156771.0,506.7189392089844,480.049833984375,-0.7741728637682873,0.0056572202222186,-0.0225019990060255,0.0142066186594844,-0.0274599995111601,Consumer Services,6.0
2020-06-18,524.119140625,533.7100437008729,517.808068469562,517.808068469562,152299.0,511.8821105957031,481.2752801513672,-0.7726658707418311,0.0056253961175445,-0.0120412930310314,0.0182990895246375,-0.0120412930310314,Consumer Services,6.0
2020-06-19,566.4085693359375,571.4773002563284,525.4609662983688,529.2873552616807,682705.0,517.7509384155273,483.6536212158203,-0.7509290429826372,0.0806866710887687,-0.0655378751027339,0.0089488951876797,-0.0722934031269618,Consumer Services,6.0
2020-06-22,582.7577514648438,593.6406793372385,554.5814596349778,569.4895633886063,490506.0,524.9018585205079,486.2277545166016,-0.7425255396303251,0.0288646447352909,-0.0227679306588132,0.0186748744998053,-0.0483499220028234,Consumer Services,6.0
2020-06-23,653.32275390625,683.4868525490988,574.5582750593172,591.1559754785504,2031589.0,534.7312698364258,490.0988916015625,-0.7062550259191941,0.1210880546230936,-0.0951547731285972,0.046170286374531,-0.1205598280114934,Consumer Services,6.0
2020-06-24,661.1743774414062,673.8462651713994,626.1403348937781,663.9075296968949,1708609.0,544.555712890625,494.0873065185546,-0.7022192800220266,0.0120179857324897,0.0041337842916195,0.0191657271702367,-0.0529875986471252,Consumer Services,6.0
2020-06-25,681.8966064453125,693.2267889813257,629.2213092180576,653.5215292221214,1476229.0,555.6547958374024,498.7038488769532,-0.6915680242265567,0.0313415487818758,-0.0416119935998929,0.0166156898698717,-0.0772482172947716,Consumer Services,6.0
2020-06-26,683.188720703125,702.66861853668,675.8340319730444,675.8340319730444,1419224.0,566.5153533935547,503.33530090332033,-0.6909038756219669,0.0018948829567406,-0.0107652373454165,0.028513201759986,-0.0107652373454165,Consumer Services,6.0
2020-06-29,647.6079711914062,689.8973386378958,637.4207674568714,675.8340038520716,640433.0,573.6538482666016,507.1368664550781,-0.7091924325321534,-0.0520804112150735,0.0435850605864809,0.0653008754180244,-0.0157305101044284,Consumer Services,6.0
2020-06-30,611.5303344726562,657.9442376929048,602.8836231441455,648.0055029845528,470205.0,577.5200164794921,509.6543481445312,-0.7277363901882051,-0.0557090683309191,0.0596457223064008,0.0758979573111002,-0.0141394642932424,Consumer Services,6.0
2020-07-01,610.586181640625,631.6066311592756,606.2628560301465,611.2322237025247,365909.0,579.4307373046875,512.3576837158203,-0.7282216861147237,-0.001543918230721,0.0010580685926495,0.0344266708790712,-0.0070806148918435,Consumer Services,6.0
2020-07-02,606.7099609375,626.1401715903224,603.1319807031141,612.2756270871516,163804.0,582.1315826416015,515.0808947753907,-0.7302140691841753,-0.0063483596905349,0.0091735203111738,0.0320255342813202,-0.0058973487576454,Consumer Services,6.0
2020-07-03,615.7046508789062,620.8728053591261,609.8407727965215,610.2383464723946,165455.0,584.1292663574219,517.98201171875,-0.7255907854945298,0.0148253539920582,-0.0088781275221953,0.0083938857256355,-0.0095238489331113,Consumer Services,6.0
