Date_Ticker,Close_CLEAN.NS,High_CLEAN.NS,Low_CLEAN.NS,Open_CLEAN.NS,Volume_CLEAN.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2021-08-18,1527.9215087890625,1580.5948128107168,1454.07994200623,1495.625083206408,1365679.0,1599.1961791992187,,-0.2289783910937292,0.0318648339525313,-0.0211374899802612,0.0344738284778778,-0.0483281152585872,Chemicals,2.0
2021-08-20,1527.37744140625,1581.6829009933936,1510.066965629274,1562.8886701498195,365365.0,1591.7600952148437,,-0.2308311667734758,-0.0003560833326076,0.0232498057002037,0.0355547084269785,-0.0113334630378186,Chemicals,2.0
2021-08-23,1468.5714111328125,1546.419049598435,1450.1233646430476,1528.2678024375912,431169.0,1584.3042236328124,,-0.4310901533531098,-0.0385013086348159,0.0406492941727161,0.0530090929698634,-0.0125618995099017,Chemicals,2.0
2021-08-24,1447.056884765625,1468.5713332709208,1430.3893936364689,1468.5713332709208,399166.0,1574.9268859863282,,-0.5043560620873014,-0.0146499694901399,0.0148677282363922,0.0148677282363922,-0.0115182003586926,Chemicals,2.0
2021-08-25,1443.5948486328125,1473.8634291351902,1435.2857957551416,1460.0150479218396,419543.0,1564.152362060547,,-0.5161457347490228,-0.0023924671996382,0.0113745205620388,0.0209675038194021,-0.0057558066832533,Chemicals,2.0
2021-08-26,1413.968994140625,1449.1340355902714,1406.6986188625774,1449.1340355902714,315671.0,1554.0084167480468,,-0.6170340887082087,-0.0205222777846882,0.0248697401395416,0.0248697401395416,-0.0051418208660695,Chemicals,2.0
2021-08-27,1421.2889404296875,1437.2640606422317,1408.8749289412524,1418.1730306702398,277887.0,1544.8289184570312,,-0.5921066277174072,0.0051768789269041,-0.0021923126753563,0.0112398821647867,-0.0087343334175822,Chemicals,2.0
2021-08-30,1450.6673583984375,1555.469874965644,1440.2315662638969,1458.0366268358407,1077246.0,1534.1730834960938,,-0.4920608980128423,0.0206702642461062,0.0050799160777554,0.0722443473760314,-0.0071937871036554,Chemicals,2.0
2021-08-31,1506.0113525390625,1516.298744876837,1450.1232465170874,1458.036606661792,699312.0,1527.053533935547,,-0.3035915840949297,0.0381507130633488,-0.031855500821018,0.0068308863146551,-0.0371100164203612,Chemicals,2.0
2021-09-01,1481.9744873046875,1527.7731078897252,1473.8633413762968,1508.6326920020476,391724.0,1518.42548828125,,-0.3854471055440873,-0.0159606135729654,0.0179883020427997,0.0309037847664523,-0.0054732021353097,Chemicals,2.0
2021-09-02,1543.8966064453125,1561.8994524042328,1483.8045280833385,1487.7117013400673,618055.0,1514.248712158203,,-0.1745765405985367,0.0417835257429057,-0.0363916241998912,0.0116606551784386,-0.0389223462964473,Chemicals,2.0
2021-09-03,1602.900634765625,1631.6360743717046,1555.865669120412,1555.865669120412,858686.0,1513.4103942871093,,0.0263567116648641,0.0382176034806917,-0.0293436565093696,0.0179271496827881,-0.0293436565093696,Chemicals,2.0
2021-09-06,1635.147705078125,1661.8057913483494,1608.4894980595957,1609.181989588307,505372.0,1513.2175170898438,,0.1361713954807245,0.0201179471846769,-0.0158797369859485,0.0163031671007058,-0.0163032409462089,Chemicals,2.0
2021-09-07,1602.0103759765625,1641.2803780052902,1577.7262033559969,1641.0330854969272,250650.0,1514.06572265625,,0.0233250102889629,-0.0202656487842969,0.0243585872510825,0.0245129511129347,-0.0151585613830761,Chemicals,2.0
2021-09-08,1596.273193359375,1613.7814552211466,1574.8576372895104,1609.3796967285534,199817.0,1518.6802001953124,,0.0037875177665468,-0.0035812393622545,0.0082106893880713,0.0109682114155693,-0.0134159717515491,Chemicals,2.0
2021-09-09,1638.9559326171875,1660.1735825716112,1579.0122498122143,1592.5638316330007,554691.0,1522.7135437011718,,0.1491399938386005,0.0267389939487652,-0.0283058867300385,0.0129458330954279,-0.0365743102740117,Chemicals,2.0
2021-09-13,1653.7440185546875,1688.1176797587286,1629.9545499401536,1642.0223769412437,308421.0,1527.4071655273438,,0.1994995758325914,0.0090228697692228,-0.0070879419559068,0.0207853578415857,-0.0143852182366924,Chemicals,2.0
2021-09-14,1680.0064697265625,1688.4638013694826,1659.8273761646508,1662.844393175116,478063.0,1531.663067626953,,0.2889341428714145,0.0158806023648251,-0.0102154824167074,0.0050341065914445,-0.0120113189595014,Chemicals,2.0
2021-09-15,1794.2061767578125,1829.816300655968,1681.589184079557,1686.5350346209675,1871083.0,1545.8156188964845,,0.6778316333401653,0.0679757543135159,-0.0600104623045106,0.0198472864264149,-0.062767029863735,Chemicals,2.0
2021-09-16,1926.5572509765625,1942.7301586465912,1817.352843163671,1825.0189117632185,1666295.0,1568.1065795898437,,1.1285420770230947,0.0737658112725442,-0.052704553244849,0.0083947194726918,-0.0566837075604871,Chemicals,2.0
2021-09-17,1861.420166015625,1962.1176002004688,1826.8981086486751,1945.8951879487024,939201.0,1584.781512451172,,0.906723216569919,-0.0338100956656854,0.0453820279136096,0.0540971007101458,-0.018546085401473,Chemicals,2.0
2021-09-20,1906.4769287109373,1966.470118186561,1785.649779341716,1834.9104976036567,1097867.0,1603.7364868164063,,1.060160229644376,0.0242055842726559,-0.0375385770630174,0.0314680909966154,-0.0633771893850919,Chemicals,2.0
2021-09-21,2075.130615234375,2106.8333241141067,1860.6289799336516,1914.0441659604548,1891176.0,1634.0644470214845,,1.634496164055488,0.0884635339581436,-0.0776271373432203,0.0152774522466148,-0.1033677753708514,Chemicals,2.0
2021-09-22,2099.612548828125,2158.3691561126598,2059.551159816868,2100.9972903681432,1220096.0,1666.6922302246094,,1.7178673283425088,0.0117977795778338,0.0006595224155956,0.0279844999580178,-0.0190803722494498,Chemicals,2.0
2021-09-23,2099.365234375,2194.9684268503024,2073.5973052647505,2116.8239898421125,984449.0,1699.4807495117188,,1.7170251197880626,-0.0001177905196189,0.0083162068139659,0.0455390948225187,-0.0122741525335018,Chemicals,2.0
2021-09-24,2027.4522705078125,2121.374158753878,2006.036835797272,2108.910519684312,505237.0,1730.1549133300782,,1.472131574023832,-0.0342546226305384,0.0401776408556815,0.0463250798118868,-0.0105627318689858,Chemicals,2.0
2021-09-27,1973.542724609375,2040.0150269512928,1945.6975624911704,2035.5142547529715,448754.0,1757.7676025390624,,1.2885471528617418,-0.0265897977884011,0.0314011596358332,0.0336817143672807,-0.0141092269100563,Chemicals,2.0
2021-09-28,2005.6907958984373,2060.144537956284,1963.5026665949847,1978.3402182317232,617816.0,1785.5187744140626,,1.3980247038357188,0.0162895238538226,-0.0136364875995069,0.027149619557113,-0.0210342139425107,Chemicals,2.0
2021-09-29,1982.9891357421875,2036.7011173449696,1976.1639590481195,1978.3895916435663,338614.0,1809.3676635742188,1662.732568359375,1.3207161109001506,-0.011318624088356,-0.0023195004025574,0.0270863721009138,-0.0034418628781411,Chemicals,2.0
2021-09-30,2025.0784912109373,2042.5867537160773,1983.879532315185,1989.22107501536,307946.0,1836.5228637695316,1671.8725,1.4640478684217786,0.0212252072944398,-0.0177066796922701,0.0086457204405299,-0.0203443763165527,Chemicals,2.0
2021-10-01,2073.795166015625,2105.646395725224,1998.37094402245,2017.907053981338,623622.0,1863.0177917480469,1678.9737548828125,1.6299484041415486,0.0240566847241345,-0.0269496780348198,0.0153589082622822,-0.0363701407107083,Chemicals,2.0
2021-10-04,2115.438720703125,2143.531047617352,2081.6584257008462,2084.180857097259,377175.0,1888.6446960449216,1687.760546875,1.7717620246242638,0.0200808427803935,-0.014776066685343,0.013279669431828,-0.0159684583021393,Chemicals,2.0
2021-10-05,2111.0869140625,2136.5085389581427,2083.093350143815,2110.839621521693,282509.0,1912.4416564941407,1697.6285083007813,1.756942313387341,-0.0020571650684254,-0.0001171399145907,0.0120419603410464,-0.0132602612105701,Chemicals,2.0
2021-10-06,2199.61767578125,2219.3023072148203,2084.181564346706,2114.845839854418,1185905.0,1942.322021484375,1708.9287890625,2.058426371067869,0.0419361046336006,-0.0385393502062685,0.0089491149531606,-0.0524800799273188,Chemicals,2.0
2021-10-07,2179.685791015625,2243.9323397934863,2165.1450390526734,2233.5460538918637,440559.0,1971.492651367188,1719.3407983398438,1.990550015101888,-0.0090615223659473,0.0247101041343862,0.0294751422625578,-0.0066710312205945,Chemicals,2.0
2021-10-08,2235.771240234375,2278.058252963064,2179.3390498023923,2192.0004726731004,668949.0,2001.3334167480468,1731.7192651367188,2.18154429188244,0.0257309789557406,-0.0195774803672159,0.0189138369649375,-0.0252405923363013,Chemicals,2.0
2021-10-11,2285.97216796875,2328.4074699014154,2236.3158757955366,2241.459512166676,491905.0,2032.94482421875,1745.3411303710936,2.352499326029412,0.0224535170821467,-0.0194720900043271,0.0185633502136521,-0.021722177054035,Chemicals,2.0
2021-10-12,2255.901123046875,2296.2097991969085,2240.469974965042,2284.982623474282,230451.0,2061.739556884765,1757.1834716796875,2.2500949135321875,-0.013154598005712,0.0128913010106261,0.0178681041195598,-0.00684034771036,Chemicals,2.0
2021-10-13,2184.38427734375,2267.721854347325,2161.4355804029155,2263.221082304786,350118.0,2081.2484619140623,1767.9031103515624,2.0065503148356654,-0.0317021189326474,0.0360910879000204,0.0381515184246401,-0.0105057966122794,Chemicals,2.0
2021-10-14,2123.5009765625,2201.0518181553066,2111.8782275350823,2194.968518454495,298192.0,2091.0956481933595,1777.282421875,1.7992173583789286,-0.0278720650998665,0.0336555257948061,0.036520275925818,-0.0054733900081518,Chemicals,2.0
2021-10-18,2137.0029296875,2175.184991114248,2118.851803741009,2143.5315487697026,195258.0,2104.874786376953,1787.473837890625,1.84519712332966,0.006358345616048,0.0030550351576528,0.0178671076657492,-0.0084937300245745,Chemicals,2.0
2021-10-19,2100.502685546875,2182.1092179498028,2042.735248905141,2144.5207545399694,323627.0,2114.57607421875,1797.0905517578126,1.720898614018235,-0.0170801095466736,0.0209559689192371,0.038850953614316,-0.0275017199640922,Chemicals,2.0
2021-10-20,1999.755615234375,2100.354279731093,1970.4266996961665,2086.159593202417,317245.0,2110.80732421875,1804.3055590820316,1.3778129456295358,-0.0479633142131737,0.0432072685831239,0.0503054791947303,-0.0146662498731232,Chemicals,2.0
2021-10-21,2000.9921875,2036.7012033903552,1933.877021435947,2019.786419100008,280846.0,2105.876306152344,1812.6244775390624,1.3820239884017669,0.000618361691901,0.0093924562611558,0.0178456548273531,-0.0335409435795476,Chemicals,2.0
2021-10-22,2007.86669921875,2066.376128835433,1983.2858488822612,2024.8309888588476,205790.0,2101.301379394531,1822.702138671875,1.4054345594541802,0.0034355515037461,0.0084489122941766,0.0291400966206816,-0.012242272032328,Chemicals,2.0
2021-10-25,1912.7581787109373,2037.6904109433383,1904.201953923823,2024.8311996121429,247026.0,2095.5666748046874,1829.7915209960936,1.081550497846539,-0.0473679455637262,0.0585923626669495,0.0653152257420206,-0.0044732391592128,Chemicals,2.0
2021-10-26,1987.5394287109373,2006.0368603368152,1918.9898959829493,1920.968236081901,178975.0,2096.2665100097656,1838.3448779296875,1.33621175062154,0.039096029405242,-0.033494275216574,0.0093066992074086,-0.0344896467148062,Chemicals,2.0
2021-10-27,2093.973876953125,2138.832833063578,1992.1883805249377,1996.14506052598,510198.0,2100.6806640625,1848.3265869140623,1.6986653058612762,0.0535508612834,-0.0467192153177633,0.0214228823980011,-0.0486087708870046,Chemicals,2.0
2021-10-28,2074.091796875,2170.2885836686787,2053.517011657342,2121.7697447037567,316297.0,2105.2357971191404,1859.5853198242187,1.630958555566674,-0.0094949035883173,0.022987385563451,0.0463801973175039,-0.0099199009651633,Chemicals,2.0
2021-10-29,2051.390380859375,2110.888862074121,1979.3292469589112,2058.5123568369704,203092.0,2106.5513916015625,1870.9983666992184,1.553650794031456,-0.0109452320528092,0.0034717799420564,0.0290039778727151,-0.0351279476460621,Chemicals,2.0
2021-11-01,2043.8726806640625,2096.298694977527,2030.172578438224,2065.3376231308207,114684.0,2105.0552673339844,1881.3173901367188,1.5280498987572373,-0.0036646853107321,0.0105020937310948,0.0256503327283728,-0.0067030115698729,Chemicals,2.0
2021-11-02,2039.8665771484373,2078.2464261787136,2024.8312395943965,2056.484683496214,135225.0,2101.27666015625,1891.5671728515624,1.5144074504157694,-0.0019600553173025,0.0081466633817821,0.0188148820419067,-0.0073707455783991,Chemicals,2.0
2021-11-03,2000.3489990234373,2051.1429742720147,1989.369236356846,2046.5926957495324,120986.0,2095.7397644042967,1902.202724609375,1.3798336641799618,-0.0193726288609729,0.0231178143157373,0.0253925566355543,-0.0054889235188219,Chemicals,2.0
2021-11-04,2047.77978515625,2056.3855162748923,2011.971877716465,2014.93938786059,57792.0,2088.147869873047,1914.2171826171875,1.541355214256822,0.0237112554639055,-0.0160370746570067,0.0042024690257334,-0.0174862100404279,Chemicals,2.0
2021-11-08,2089.819580078125,2126.7156723678268,2045.603725793798,2066.277283870733,301127.0,2083.654559326172,1927.1416772460936,1.6845181975074206,0.0205294510799496,-0.0112652290330785,0.0176551567615814,-0.0211577375893252,Chemicals,2.0
2021-11-09,2101.09619140625,2119.890422281136,2093.083817434635,2099.018837710915,114557.0,2076.9208068847656,1940.884221191406,1.722919748268836,0.0053959736216575,-0.0009886999480708,0.0089449645150738,-0.00381342558441,Chemicals,2.0
2021-11-10,2060.78759765625,2097.0405847515444,2047.5820803941967,2097.0405847515444,108328.0,2065.6615783691404,1953.6741943359373,1.5856522248993603,-0.0191845541936001,0.0175918115658912,0.0175918115658912,-0.0064079953106628,Chemicals,2.0
2021-11-11,1990.7542724609373,2057.473745375849,1965.9755139108167,2057.473745375849,267061.0,2052.404235839844,1964.4759326171877,1.3471596304289903,-0.0339837668253448,0.0335146702121271,0.0335146702121271,-0.0124469196891333,Chemicals,2.0
2021-11-12,1996.6893310546875,2027.7491752444923,1895.3487830077336,1895.3487830077336,273009.0,2043.019488525391,1974.2894921875,1.3673709729349983,0.0029813114937652,-0.0507542893482702,0.0155556719349014,-0.0507542893482702,Chemicals,2.0
2021-11-15,2005.888427734375,2022.8527179539165,1989.1714300231408,2020.8743778874575,130796.0,2037.1388610839845,1984.7677709960935,1.398697722418961,0.0046071747550373,0.007470978916813,0.0084572451712592,-0.0083339618894535,Chemicals,2.0
2021-11-16,2114.9443359375,2122.214590066332,1994.166590200257,2009.004139234485,605189.0,2036.0359313964843,1996.1887255859372,1.7700784389157214,0.0543678834252522,-0.0500912458559126,0.0034375628735443,-0.0571068201110388,Chemicals,2.0
2021-11-17,2175.729248046875,2197.9360695774403,2118.802457711466,2124.737478601414,645057.0,2039.7972595214844,2007.6452978515624,1.9770763410314496,0.0287406675799959,-0.0234366337131496,0.0102066107492464,-0.0261644643452356,Chemicals,2.0
2021-11-18,2115.98291015625,2201.79340770714,2080.274018033022,2186.9558576983404,321751.0,2045.608624267578,2017.262001953125,1.7736152160041854,-0.0274603735479764,0.0335413614171626,0.0405534927238866,-0.0168757942003374,Chemicals,2.0
2021-11-22,2064.694580078125,2141.256241137558,2017.9067909877688,2132.6505104753087,292606.0,2048.793743896485,2026.515686035156,1.5989571246987695,-0.0242385370089485,0.032913308851042,0.0370813493667117,-0.0226608765973443,Chemicals,2.0
2021-11-23,2095.161376953125,2128.6941482096395,2029.0847630866997,2053.5172173249125,247436.0,2053.158477783203,2036.4934497070312,1.7027092371631776,0.0147560792617798,-0.0198763494241065,0.0160048632174001,-0.0315377204798024,Chemicals,2.0
2021-11-24,2103.222900390625,2134.282744566712,2069.3438248640505,2104.953948045267,180588.0,2062.681713867188,2045.7787890625,1.730162076716793,0.0038476861621148,0.0008230452674895,0.0147677377278072,-0.0161081716637272,Chemicals,2.0
2021-11-25,2185.47265625,2210.795511277609,2094.4197278307133,2106.932634908862,582661.0,2072.5783752441407,2056.4133618164065,2.0102566975955085,0.0391065330470198,-0.0359373159469782,0.0115869008725371,-0.0416628083444073,Chemicals,2.0
2021-11-26,2099.810546875,2168.261076350988,2087.149120027639,2168.261076350988,295223.0,2072.8702087402344,2064.809443359375,1.7185415940262756,-0.0391961478584616,0.0325984311193492,0.0325984311193492,-0.006029794862305,Chemicals,2.0
2021-11-29,1988.47900390625,2075.13039300193,1937.4872418144364,2069.3436518701037,306032.0,2068.589569091797,2068.694899902344,1.3394113948681206,-0.0530198036839261,0.0406665837582389,0.0435767181476185,-0.0256436009591467,Chemicals,2.0
2021-11-30,2116.1806640625,2127.2098115460644,1998.2220359778528,1998.2220359778528,818153.0,2071.8290832519533,2072.4873681640624,1.7742886502876023,0.0642207737197061,-0.0557412843278695,0.0052118175309245,-0.0557412843278695,Chemicals,2.0
2021-12-01,2159.011962890625,2169.249969743182,2065.4366188977024,2134.57951039074,283944.0,2077.586047363281,2078.4392041015626,1.9201470334725683,0.0202399065238127,-0.0113164970457937,0.0047419870887841,-0.0433417440946635,Chemicals,2.0
2021-12-02,2281.37255859375,2308.030644511164,2126.7157167340088,2171.030585549462,885789.0,2089.661346435547,2085.9371166992187,2.336835743437343,0.0566743481769784,-0.0483664856178962,0.0116851085181135,-0.0677911379608565,Chemicals,2.0
2021-12-03,2445.475341796875,2472.92480715631,2306.744260115406,2311.690109729718,1616906.0,2111.9176635742188,2093.344011230469,2.8956739596261905,0.0719316021335326,-0.0547072504803316,0.0112245929821013,-0.0567296996662958,Chemicals,2.0
2021-12-06,2480.14599609375,2631.785805808488,2453.141606720454,2462.044136744843,1550308.0,2133.5359741210937,2100.954680175781,3.013741954715484,0.0141774704100675,-0.0072987071637788,0.0611414852002953,-0.0108882256995467,Chemicals,2.0
2021-12-07,2540.6337890625,2591.625553889687,2489.048667098029,2517.437799484448,743684.0,2156.0766845703124,2109.780051269531,3.2197280426053863,0.0243888033462621,-0.0091300012138354,0.0200704899095289,-0.0203040368063065,Chemicals,2.0
2021-12-08,2515.063720703125,2598.203265414294,2485.784192312826,2550.080241855338,468700.0,2176.7750610351563,2119.5322802734377,3.1326513269588725,-0.0100644447340088,0.013922717291005,0.0330566355145571,-0.0116416646422435,Chemicals,2.0
2021-12-09,2513.184326171875,2597.461567086137,2499.0391459975062,2505.468751395256,492731.0,2199.394897460937,2130.3251123046875,3.1262512070653616,-0.0007472552348393,-0.0030700393505842,0.0335340468411382,-0.0056283894607582,Chemicals,2.0
2021-12-10,2422.032470703125,2531.9786295414497,2395.7699565301973,2511.502856990161,354617.0,2220.958807373047,2138.651945800781,2.815841235228333,-0.0362694667953759,0.0369402092537027,0.0453941721129802,-0.0108431717950104,Chemicals,2.0
2021-12-13,2439.243896484375,2490.136648509117,2395.7699200170764,2436.128107348889,284645.0,2243.086535644531,2147.777041015625,2.874453297095407,0.0071061911801097,-0.0012773585863949,0.0208641506075275,-0.0178227263497334,Chemicals,2.0
2021-12-14,2421.784912109375,2470.64981255858,2405.661393124235,2437.3148325074485,226310.0,2263.881359863281,2155.7111694335936,2.814998195273537,-0.0071575394326755,0.0064125927618183,0.0201772255681631,-0.0066577006506727,Chemicals,2.0
2021-12-15,2378.26171875,2430.291921090611,2364.1660448308044,2430.291921090611,307159.0,2277.047229003906,2161.800500488281,2.6667836234969617,-0.0179715354331224,0.0218774081634538,0.0218774081634538,-0.0059268808844992,Chemicals,2.0
2021-12-16,2370.94189453125,2412.1409771949056,2337.013550745048,2392.802651985159,186741.0,2286.807861328125,2166.910563964844,2.641856578206335,-0.0030778043312227,0.0092202839320241,0.0173766732785329,-0.0143100697087771,Chemicals,2.0
2021-12-17,2361.940185546875,2458.087461705412,2315.6469810271105,2382.8115277483157,1063911.0,2299.1057250976564,2171.927629394532,2.6112020159052647,-0.0037966805534703,0.0088365244510235,0.0407069055968811,-0.019599651508129,Chemicals,2.0
2021-12-20,2276.97021484375,2335.3312419844165,2230.3804550243126,2311.2946053593305,344509.0,2309.7195068359374,2173.474680175781,2.321843932327991,-0.0359746496643188,0.015074589158794,0.0256310015652405,-0.0204612952403658,Chemicals,2.0
2021-12-21,2250.213623046875,2365.550707937194,2235.5243509563325,2324.549656967868,319300.0,2317.472119140625,2174.885236816406,2.230726610980976,-0.0117509625828421,0.0330351008275999,0.0512560601842542,-0.0065279455870739,Chemicals,2.0
2021-12-22,2421.93359375,2442.261088533472,2254.120975213085,2254.120975213085,417082.0,2333.4076538085938,2178.6084838867187,2.8155045180866254,0.0763127415745575,-0.0692886951855201,0.0083930851101488,-0.0692886951855201,Chemicals,2.0
2021-12-23,2416.6904296875,2486.674202576902,2395.670568572308,2461.054797863366,280907.0,2344.968542480469,2181.222849121093,2.7976493641722264,-0.0021648669790247,0.018357489081298,0.0289585178265681,-0.008697788039782,Chemicals,2.0
2021-12-24,2374.700439453125,2428.511433909013,2364.1163684460107,2420.4990600784054,163645.0,2358.713037109375,2183.5988354492188,2.654655986593007,-0.0173749975249435,0.0192860623025898,0.0226601189614805,-0.0044570131168004,Chemicals,2.0
2021-12-27,2449.33349609375,2472.826286444272,2324.5497820516234,2374.7006588374147,210178.0,2381.75576171875,2188.897819824219,2.9088125793556205,0.0314284089903198,-0.0304706718686375,0.0095915033163056,-0.0509459876497563,Chemicals,2.0
2021-12-28,2447.89892578125,2497.654224574061,2429.500508866494,2482.2725829313285,195987.0,2398.3416748046875,2195.385778808594,2.903927270899623,-0.0005856982378217,0.0140421063909361,0.0203257161759371,-0.0075160035085534,Chemicals,2.0
2021-12-29,2414.71240234375,2458.8789905482554,2403.386453423361,2438.304204941519,130135.0,2411.126696777344,2200.9399682617186,2.7909133585373573,-0.0135571461255935,0.0097700258527144,0.018290620515154,-0.0046903924912116,Chemicals,2.0
2021-12-30,2406.50244140625,2478.8601336243,2396.610740952841,2425.6427368856407,159001.0,2417.383190917969,2207.059963378906,2.7629550275710044,-0.0033999746427488,0.0079535740957761,0.0300675748227237,-0.0041104053265073,Chemicals,2.0
2021-12-31,2466.34716796875,2511.354403915304,2411.002912107531,2415.553190801861,342923.0,2418.4267822265624,2216.391794433593,2.966751206939277,0.024867926802322,-0.0205948204804931,0.0182485404046426,-0.0224397670287431,Chemicals,2.0
2022-01-03,2455.1201171875,2500.6219404713943,2444.882110349984,2477.871028829447,120188.0,2417.17548828125,2225.474353027344,2.928518430448891,-0.0045520966906278,0.0092667203867848,0.0185334407735697,-0.0041700635198428,Chemicals,2.0
2022-01-04,2633.022216796875,2669.769785079948,2463.033258558381,2467.979108475165,1091132.0,2421.794909667969,2237.977463378906,3.5343490572146448,0.0724616683167312,-0.0626820036947839,0.0139564216544201,-0.0645603964729506,Chemicals,2.0
2022-01-05,2576.1943359375,2675.704937801508,2533.264453127417,2640.0948166329854,452578.0,2424.8514404296875,2251.2461865234377,3.340826491970055,-0.0215827578274319,0.0248042159724068,0.0386269779712853,-0.0166640700242284,Chemicals,2.0
