Date_Ticker,Close_BRIGADE.NS,High_BRIGADE.NS,Low_BRIGADE.NS,Open_BRIGADE.NS,Volume_BRIGADE.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-02-13,225.45567321777344,230.02173365558443,221.5278741372085,222.90259782206047,127839.0,226.81075744628907,,-0.9161708292658216,0.0083443252500888,-0.0113240680940722,0.0202525861187823,-0.0174216023243335,Realty,17.0
2020-02-14,223.1971740722656,228.7451839899501,221.57694804628295,227.4686463588811,37020.0,226.67328414916992,,-0.922584721379993,-0.010017486423268,0.0191376629402686,0.0248569899719617,-0.0072591690854385,Realty,17.0
2020-02-17,224.27731323242188,226.68310206720025,219.56396649632973,222.11702681448568,35234.0,226.63400573730468,,-0.919517243557248,0.0048393944262328,-0.0096322110640654,0.010726848828821,-0.0210157089371211,Realty,17.0
2020-02-18,222.11703491210935,224.86649726397496,218.97479864570488,224.8173967788165,36601.0,226.6315505981445,,-0.925652199202738,-0.0096321749586583,0.0121573830110581,0.012378439829946,-0.0141467594669083,Realty,17.0
2020-02-19,224.96470642089844,225.84845525245336,220.49683180944865,220.49683180944865,23143.0,226.68064804077147,,-0.9175651216095048,0.0128205903248972,-0.0198603357945872,0.0039283887931356,-0.0198603357945872,Realty,17.0
2020-02-20,236.5026092529297,250.29899160212,222.65711143496225,224.0809356117433,642329.0,227.25508880615237,,-0.8847987315333197,0.0512876131353883,-0.0525223534760325,0.0583350111559897,-0.0585426852655155,Realty,17.0
2020-02-24,224.4246063232422,235.6679273610881,219.3675563919342,231.29825420460725,115568.0,227.23299407958984,,-0.9190989471874826,-0.0510692163940169,0.0306278709539757,0.0500984327077396,-0.0225334022599298,Realty,17.0
2020-02-25,227.61595153808597,230.16901185871333,222.2152279963354,227.07587618723807,313682.0,227.51284942626955,,-0.9100358736203316,0.0142201217020169,-0.0023727482507193,0.0112165263610719,-0.0237273508524152,Realty,17.0
2020-02-26,231.88743591308597,234.4405113493991,223.98275212443667,224.37552604539343,204906.0,227.8123435974121,,-0.8979053222304358,0.0187661907969805,-0.0323946393995577,0.0110099774326284,-0.0340884522592764,Realty,17.0
2020-02-27,229.08888244628903,235.2751689428873,226.29031963154856,231.74014380672705,322817.0,228.0455574035645,,-0.9058529099226772,-0.012068586017941,0.0115730686366222,0.027003870421554,-0.0122160568634169,Realty,17.0
2020-02-28,227.3704833984375,237.5827555142616,217.0109098198659,221.13509605958853,577067.0,228.21249084472657,,-0.9107329764588707,-0.0075010145822089,-0.0274239085287172,0.0449146782959,-0.0455625260751976,Realty,17.0
2020-03-02,213.4758758544922,232.96758495124,209.49899123822271,226.83039883555924,130369.0,227.1225257873535,,-0.950192151784606,-0.061109988140355,0.0625575275314465,0.09130637838457,-0.0186291992027247,Realty,17.0
2020-03-03,219.12210083007807,220.93871402765168,213.9177786641192,215.24340195826576,45657.0,226.7837532043457,,-0.9341574864991316,0.0264490071910255,-0.0177010847245397,0.0082904152100216,-0.0237507861883577,Realty,17.0
2020-03-04,217.69827270507807,220.93871011679752,217.01091082583224,217.5018857372029,216717.0,226.2019485473633,,-0.9382010036290968,-0.006497875474935,-0.0009021062291167,0.0148849936724546,-0.0031574062150555,Realty,17.0
2020-03-05,216.96180725097656,219.07300832985027,212.19935966846285,217.60008361669583,16707.0,225.65451202392575,,-0.9402924854779242,-0.0033829641592943,0.0029418835222962,0.0097307498753986,-0.0219506264390793,Realty,17.0
2020-03-06,214.70330810546875,217.0108960248708,208.1733482229529,215.73435834569867,23081.0,224.6185546875,,-0.9467063775920956,-0.0104096623001265,0.0048022093805999,0.0107477986238966,-0.0304138764331851,Realty,17.0
2020-03-09,204.5892333984375,212.0520423987177,203.2635952620784,211.11919314660315,137483.0,223.2781936645508,,-0.9754292505383156,-0.0471072141192296,0.0319174163747344,0.0364770368230784,-0.0064795107461859,Realty,17.0
2020-03-11,204.4910430908203,212.1011539381377,202.77263096400668,202.77263096400668,139749.0,221.94519805908203,,-0.9757081003403916,-0.0004799387826335,-0.0084033613445378,0.0372148859543817,-0.0084033613445378,Realty,17.0
2020-03-12,187.6015167236328,203.2636134073838,185.5885165893504,185.5885165893504,218696.0,219.9567497253418,,-1.0236725196292178,-0.0825929884845194,-0.0107301911489759,0.0834859811225501,-0.0107301911489759,Realty,17.0
2020-03-13,185.39212036132807,200.9069297900008,152.6931898845545,168.79716018771478,734123.0,218.04685745239257,,-1.0299469651756998,-0.0117770708941521,-0.0895127589094394,0.083686455489232,-0.1763771319570842,Realty,17.0
2020-03-16,177.83111572265625,191.48021202217285,172.8231657225765,178.714864554028,330629.0,215.6656295776367,,-1.05141939660152,-0.0407838511363671,0.0049695961687044,0.0767531387521833,-0.0281612696390551,Realty,17.0
2020-03-17,171.49752807617188,184.3119760748901,168.94446756386768,175.7690157368663,728877.0,213.08064727783204,,-1.0694060971681325,-0.035615744864145,0.0249069925882383,0.0747208903968961,-0.0148868647900874,Realty,17.0
2020-03-18,165.06576538085938,177.63471068244942,156.03181534321507,176.750961866463,79892.0,210.1200698852539,,-1.0876716042035184,-0.0375035300360468,0.0707911568376529,0.0761450763130044,-0.0547293984115972,Realty,17.0
2020-03-19,157.06288146972656,171.05566736310698,149.20728237168842,150.72930769360656,204547.0,206.86736221313475,,-1.110398924738635,-0.0484830024727877,-0.0403250832841799,0.0890903424312732,-0.0500156308386096,Realty,17.0
2020-03-20,153.8715362548828,165.6549342830811,151.2202746952113,159.5668482985184,711293.0,203.312703704834,,-1.119461998305786,-0.0203189014806077,0.0370134215999606,0.0765794526719971,-0.0172303573760373,Realty,17.0
2020-03-23,123.13674926757812,152.43855382926725,123.13674926757812,130.54868000815105,763104.0,197.6444107055664,215.0656622314453,-1.206745453019817,-0.1997431606609398,0.0601926783406201,0.2379614918858694,0.0,Realty,17.0
2020-03-24,118.24488830566406,128.4733412762354,110.83296477049664,124.02618715513496,72792.0,192.3354248046875,213.00884033203124,-1.2206378064925425,-0.0397270594766471,0.0488925900502876,0.0865022845142422,-0.0626828241065909,Realty,17.0
2020-03-25,111.9200439453125,124.42148965555212,106.4352175837288,118.59077504139071,568681.0,186.55062942504884,210.66055389404295,-1.2385996770767786,-0.0534893681323609,0.0596026490066226,0.1116997927229925,-0.049006649463645,Realty,17.0
2020-03-26,123.08734130859376,123.08734130859376,115.77424222242624,117.55309927162492,28361.0,181.11062469482425,208.60336791992188,-1.2068857662535577,0.0997792439103931,-0.0449619106086129,0.0,-0.0594139007993742,Realty,17.0
2020-03-27,125.31092071533205,135.3911334764948,122.5437996429588,128.47333833536,118728.0,175.92172660827637,206.5317366027832,-1.2005710424023317,0.0180650535067088,0.0252365683850652,0.0804416143750303,-0.022082042463476,Realty,17.0
2020-03-30,119.6284408569336,125.55797928771496,116.61425580536718,125.31091518643242,30015.0,170.53462448120118,204.3670767211914,-1.2167086676147263,-0.0453470441838607,0.0475010314336088,0.0495662936698526,-0.0251962244928958,Realty,17.0
2020-03-31,128.62156677246094,130.94397538662832,121.4072994448501,129.4615907596099,29406.0,166.29190902709962,202.4205752563477,-1.1911691674089906,0.0751754837821754,0.006530973057069,0.0180561368706997,-0.05608909538766,Realty,17.0
2020-04-01,135.7864227294922,141.32066457693062,123.53204945535892,130.3510125534564,161087.0,162.1251251220703,200.63504608154295,-1.1708217551846467,0.0557049345364164,-0.0400291138596675,0.0407569603513564,-0.0902474122802828,Realty,17.0
2020-04-03,128.57217407226562,146.85491895118872,124.6191406126999,146.85491895118872,86267.0,157.6688201904297,198.76316680908204,-1.1913094373094288,-0.0531293815111285,0.1421983023219863,0.1421983023219863,-0.0307456375229673,Realty,17.0
2020-04-07,134.7981719970703,136.32997249059085,123.53205464526113,133.414619016882,20066.0,153.56063842773438,196.97947509765623,-1.1736282798592794,0.0484241475243724,-0.0102638853308661,0.0113636592457191,-0.0835776716026539,Realty,17.0
2020-04-08,140.8265380859375,148.18904530679183,132.42635862116228,138.01000129238034,131845.0,149.8667999267578,195.2957299804688,-1.1565083753440937,0.044721423143618,-0.0200000428316885,0.0522806803385416,-0.0596491228070175,Realty,17.0
2020-04-09,144.73016357421875,148.04082893058472,135.73703833744165,144.68074773256,317988.0,146.87384643554688,193.69300323486328,-1.145422503212698,0.0277193882725364,-0.0003414342970282,0.0228747434163454,-0.0621371869877377,Realty,17.0
2020-04-13,135.93467712402344,147.15137873513115,132.87107611046815,147.15137873513115,76243.0,143.44602813720704,191.9713198852539,-1.170400728816819,-0.0607716196332834,0.0825153805373288,0.0825153805373288,-0.0225373030515247,Realty,17.0
2020-04-15,135.7864227294922,149.52319567668565,126.49681864228756,133.46402924748898,327846.0,140.8552734375,190.16909729003908,-1.1708217551846467,-0.0010906296882287,-0.0171032820168609,0.1011645543867023,-0.0684133501750096,Realty,17.0
2020-04-16,131.2898712158203,140.03593147087207,128.62156682247266,133.4640323203735,352162.0,138.1501609802246,188.30640258789063,-1.1835914727875376,-0.0331148830883461,0.0165600063768758,0.0666164127823278,-0.020323764267857,Realty,17.0
2020-04-17,131.2898712158203,137.76293869264074,128.67098265931173,137.76293869264074,414110.0,135.8230987548828,186.45156372070312,-1.1835914727875376,0.0,0.0493036318558017,0.0493036318558017,-0.0199473769930319,Realty,17.0
2020-04-20,131.24046325683594,139.34416335820202,129.75807854025933,134.4028809696133,402331.0,133.81024551391602,184.3708694458008,-1.1837317860212784,-0.000376327271303,0.0240963620083278,0.0617469635527516,-0.011295180463327,Realty,17.0
2020-04-21,121.6049575805664,131.8828184928345,119.77667714040112,130.44984967520045,321537.0,131.63720512390137,182.28501754760745,-1.211095574932158,-0.0734187112507593,0.0727346341021835,0.0845184367212887,-0.0150345880344064,Realty,17.0
2020-04-22,122.5438003540039,125.45915387876448,120.8143515586853,122.5438003540039,62580.0,129.91125106811523,180.14920623779295,-1.2084293634912662,0.0077204317333484,0.0,0.0237902979696951,-0.0141129032258064,Realty,17.0
2020-04-23,123.23558044433594,131.19104815035206,119.8260985930711,126.4968298549534,668829.0,128.37945327758788,178.05570709228516,-1.2064647832190325,0.0056451659597108,0.0264635375502655,0.0645549578890449,-0.0276663755627366,Realty,17.0
2020-04-24,118.64019775390624,122.59322381764592,118.0472378125062,121.95085557432846,81671.0,128.1546257019043,175.7200619506836,-1.2195151706227076,-0.0372894149064796,0.0279050261471196,0.0333194493820667,-0.0049979682487549,Realty,17.0
2020-04-27,117.20720672607422,122.5437927573372,114.63774161170254,118.7390071514601,105476.0,128.1027416229248,173.43627700805663,-1.2235847094008698,-0.0120784612210817,0.013069165865934,0.0455312107534067,-0.0219224157468131,Realty,17.0
2020-04-28,117.5531005859375,121.16023810185662,115.67541938075614,117.60251642388366,77287.0,128.38439445495607,171.16431991577147,-1.222602408431427,0.0029511313299332,0.000420370349228,0.0306851754478574,-0.0159730470385056,Realty,17.0
2020-04-29,117.30603790283205,121.16023957577174,116.61426140196008,118.59077430707806,67893.0,128.09532928466797,168.96303100585936,-1.2233040396000856,-0.0021017113276808,0.010952005772373,0.0328559530425216,-0.0058971943238331,Realty,17.0
2020-04-30,118.14606475830078,122.4943872222083,117.60252068041306,119.08490539487204,224345.0,127.7370864868164,166.85415298461913,-1.2209184546266754,0.0071609856618341,0.007946440183953,0.0368046322389423,-0.0046006109386688,Realty,17.0
2020-05-04,112.61181640625,119.1837231284038,112.11768819465644,117.84957846506084,204087.0,127.38625526428224,164.59727584838868,-1.2366351184711963,-0.0468424264775349,0.0465116559341827,0.0583589443086991,-0.0043878895427009,Realty,17.0
2020-05-05,111.82122039794922,115.92248623108308,108.85645100625705,115.92248623108308,116390.0,126.54623794555664,162.36975677490236,-1.2388803252109115,-0.0070205421911381,0.0366769904543902,0.0366769904543902,-0.0265134773269434,Realty,17.0
2020-05-06,110.2400131225586,114.73657557299776,109.2023408048734,112.16711023848988,39330.0,125.26891746520997,160.08901077270508,-1.2433707820236453,-0.0141404938147108,0.0174809224105301,0.0407888417560342,-0.0094128464637569,Realty,17.0
2020-05-07,109.54822540283205,113.25418707099143,108.46114482146494,111.08002590825724,189810.0,124.31772003173828,157.83763458251954,-1.2453353839625303,-0.0062752869863819,0.0139828874433378,0.033829499789082,-0.0099233061728719,Realty,17.0
2020-05-08,104.55753326416016,112.66123297069431,98.97388292914418,112.1671047559106,614037.0,122.80568809509278,155.42949111938478,-1.25950840723604,-0.0455570331725597,0.0727787970334492,0.0775046948177375,-0.0534026593847534,Realty,17.0
2020-05-11,100.1597900390625,108.60938573112432,97.09619654163718,107.22582518847466,440458.0,120.77235069274904,152.7026347351074,-1.2719975200381004,-0.0420605104941309,0.0705476234191024,0.0843611561961787,-0.030587059899292,Realty,17.0
2020-05-12,101.4445343017578,103.32222321651952,96.99737991722697,100.3080377844179,149983.0,118.60806922912596,150.24303329467773,-1.2683489859611148,0.0128269464442193,-0.0112031320875235,0.0185095128849062,-0.043838284784297,Realty,17.0
2020-05-13,99.91272735595705,105.15048964960896,99.0232950272503,104.75518555465058,329452.0,116.80697174072266,147.68896881103515,-1.2726991512067587,-0.0150999455647778,0.0484668803148713,0.0524233742012811,-0.0089020923784611,Realty,17.0
2020-05-14,101.34569549560548,102.77866424073504,100.06095917667712,100.40684740414312,80049.0,115.08493537902832,145.07813400268554,-1.2686296774285504,0.0143421982120779,-0.0092638181313094,0.0141394139940722,-0.0126767724336555,Realty,17.0
2020-05-15,99.3197784423828,103.22338860902462,97.3432654385543,102.97632448354608,319564.0,113.48643074035644,142.48275192260743,-1.274383061678208,-0.0199901637984269,0.0368158900322606,0.0393034522213153,-0.0199004975124378,Realty,17.0
2020-05-18,95.51498413085938,99.7644821965146,93.34081549140494,99.7644821965146,183067.0,111.6976863861084,139.84564193725586,-1.285188264008819,-0.0383085259672691,0.0444903813189483,0.0444903813189483,-0.0227625922700854,Realty,17.0
2020-05-19,94.47731018066406,96.75030291294136,92.599621515713,96.75030291294136,99519.0,109.8595287322998,137.4656706237793,-1.2881351452504952,-0.0108639912327646,0.0240586097120119,0.0240586097120119,-0.0198744932657424,Realty,17.0
2020-05-20,96.2067642211914,97.8373888771028,94.47731542790928,95.2679236064719,43484.0,108.58961906433106,135.00736389160156,-1.2832236837365854,0.0183054961791375,-0.0097585717835909,0.0169491684821909,-0.0179763741903417,Realty,17.0
2020-05-21,90.91959381103516,98.13386894456926,89.98075319521013,97.68914901617973,422661.0,107.00840873718262,132.4717903137207,-1.2982386730791455,-0.0549563271663558,0.0744565051534902,0.079347859258237,-0.0103260537852412,Realty,17.0
2020-05-22,92.79728698730467,93.5878876645274,89.43721337466152,90.96901396771612,144716.0,105.48649406433104,129.98849990844727,-1.2929062285307105,0.0206522389461184,-0.0197017938664381,0.0085196529218669,-0.0362087483560036,Realty,17.0
2020-05-26,95.9596939086914,96.35499797243534,92.64903651195704,93.88435699878316,98633.0,104.35246887207032,127.61362762451172,-1.2839253365718948,0.0340786570820692,-0.02162717309085,0.0041194802488644,-0.0345004997607073,Realty,17.0
2020-05-27,97.1950225830078,98.33151903458332,92.64904431650436,96.750310186208,769657.0,103.351859664917,125.46574340820312,-1.2804171373953013,0.0128734119920376,-0.0045754647201198,0.0116929490973149,-0.0467717188153439,Realty,17.0
2020-05-28,99.81390380859376,101.69159261592304,96.00911789414668,96.35500615186032,92591.0,102.4648998260498,123.3722006225586,-1.2729797993408918,0.0269446022644763,-0.0346534653465345,0.0188118962958308,-0.0381187967734761,Realty,17.0
2020-05-29,99.12212371826172,104.55753412566833,96.75030675979735,101.29628486530504,793870.0,101.55570411682127,121.60261276245116,-1.2749443796131257,-0.0069306986695822,0.0219341663141019,0.0548354918510005,-0.0239282298390403,Realty,17.0
2020-06-01,102.63043212890624,103.51986445317004,100.80215918112977,103.17397619923368,80596.0,100.77992248535156,119.94737899780272,-1.264981165018216,0.0353937978630917,0.0052961296084648,0.0086663605113406,-0.0178141405999355,Realty,17.0
2020-06-02,111.17884826660156,112.85888118004426,102.63042864747656,104.6563573429206,848502.0,100.70827407836914,118.61433364868164,-1.2407045922494049,0.083293190532008,-0.0586666531032985,0.0151110839843751,-0.0768889024522568,Realty,17.0
2020-06-03,111.52473449707033,115.03304777278446,110.28941398305804,114.34126376105874,172073.0,100.6934497833252,117.4148777770996,-1.2397223129466135,0.0031110794531647,0.0252547497798563,0.031457714663345,-0.0110766505706834,Realty,17.0
2020-06-04,109.69647216796876,113.6494981920397,106.3363985395487,111.67298518000425,132967.0,100.6662727355957,116.3074919128418,-1.2449143792613535,-0.0163933349614886,0.018018018018018,0.0360360360360361,-0.0306306443772873,Realty,17.0
2020-06-05,118.04722595214844,119.57902641386512,109.69646224743,111.672975080717,307112.0,101.09122276306152,115.52717880249024,-1.221199146094111,0.076126001311992,-0.053997464320045,0.0129761665245535,-0.0707408720311946,Realty,17.0
2020-06-08,132.376953125,139.2453326785422,120.07316290497734,123.23558064046468,607806.0,102.48219375610353,115.09728713989256,-1.1805042783121205,0.1213897832606439,-0.069055619341105,0.0518850101275301,-0.0929451081141331,Realty,17.0
2020-06-09,126.44740295410156,135.24289393334158,124.96501835890788,134.84758232686573,210151.0,103.79657440185548,115.16350021362304,-1.1973435563598247,-0.0447929192425159,0.0664322016626415,0.06955849447088,-0.011723329705172,Realty,17.0
2020-06-10,129.56044006347656,133.11815460468705,123.08735662873752,124.6685656047641,125836.0,105.2023696899414,115.3898112487793,-1.1885028693014936,0.0246192253589026,-0.0377574702302319,0.0274598831207073,-0.0499618821267328,Realty,17.0
2020-06-11,127.92979431152344,129.56042650018745,124.5203125782757,125.50856902730963,120314.0,106.60322303771972,115.71000625610353,-1.1931337260145731,-0.0125859849746898,-0.0189262032135989,0.0127463050920979,-0.0266511937394759,Realty,17.0
2020-06-12,127.78156280517578,130.6475004963753,104.85400849699089,118.59077474640968,165188.0,107.92501640319824,115.80389068603516,-1.193554687382447,-0.0011586941661666,-0.0719257759648704,0.0224284132098862,-0.1794277187166804,Realty,17.0
2020-06-15,123.53205871582033,131.38869463422708,119.52961699750831,130.3510223250948,78122.0,109.13563041687011,115.76831344604491,-1.205622817149982,-0.0332560034176021,0.055199951171875,0.0635999755859375,-0.0324000244140625,Realty,17.0
2020-06-16,120.8143539428711,129.46159809011135,118.09664863945272,129.46159809011135,98969.0,110.40059890747072,115.79203170776368,-1.213340803338525,-0.0219999958002899,0.0715746421267893,0.0715746421267893,-0.0224948875255623,Realty,17.0
2020-06-17,134.5511016845703,143.2971767820731,114.63774142565848,119.579023383661,812848.0,112.40428848266602,115.91062240600586,-1.1743299326945889,0.1137012887408631,-0.1112742899423336,0.0650018839534016,-0.1479984928372787,Realty,17.0
2020-06-18,135.9840850830078,142.0124400048153,131.53693133496813,138.35589438345735,792228.0,114.39315452575684,115.91457565307616,-1.170260415583078,0.0106501052796792,0.0174418153345057,0.0443313268470175,-0.032703486921466,Realty,17.0
2020-06-19,140.7277069091797,143.29717960988503,134.89700011551247,138.1088334515961,1076699.0,116.88356018066406,116.15768630981444,-1.1567890451448777,0.0348836543870281,-0.0186095084976671,0.0182584706106494,-0.0414325431837678,Realty,17.0
2020-06-22,144.48309326171875,156.1445226529879,141.41950724476646,156.1445226529879,2561720.0,119.46785049438476,116.35138473510742,-1.1461241560480075,0.0266854796046854,0.0807113768677796,0.0807113768677796,-0.021203768190392,Realty,17.0
2020-06-23,146.01490783691406,148.23848511361834,142.3089457090736,147.00316440433818,556346.0,121.97061119079588,116.45515213012696,-1.1417739691357125,0.0106020333633123,0.0067681895093061,0.015228426395939,-0.0253807106598984,Realty,17.0
2020-06-24,143.44540405273438,148.6337499221385,142.40774694252977,148.2384534115458,263575.0,124.28313026428222,116.42945693969726,-1.1490710806229862,-0.0175975441291898,0.0334137534099689,0.0361694813693489,-0.0072338121744432,Realty,17.0
2020-06-25,141.32066345214844,144.28543261548023,135.39112512548488,143.44540865403124,170430.0,126.35846824645996,116.53717666625975,-1.155105113006777,-0.0148121901473038,0.0150349223530374,0.020979020979021,-0.0419580419580418,Realty,17.0
2020-06-26,142.3583526611328,143.9889698636888,141.32068031423466,141.61716028186234,93274.0,128.52027969360353,116.66861526489258,-1.1521581884317982,0.0073427988776442,-0.0052065254016727,0.0114543135128675,-0.0072891567477477,Realty,17.0
2020-06-29,133.51345825195312,142.0124550450014,132.52520175883606,141.3206785157389,252012.0,130.06443099975587,116.71308700561524,-1.17727672726966,-0.062131193876863,0.0584751557333851,0.0636564800606829,-0.0074019241659677,Realty,17.0
2020-06-30,134.3534698486328,138.35591173988473,133.51346086082782,135.68762217224935,124907.0,131.22316207885743,116.77435897827148,-1.1748911856295523,0.0062915874375338,0.009930166486356,0.0297903872208229,-0.006252231436608,Realty,17.0
2020-07-01,134.6005096435547,135.8358300607672,132.42634872517968,135.8358300607672,90318.0,132.37695083618163,116.84155990600586,-1.174189619460848,0.0018387302925648,0.0091776800881648,0.0091776800881648,-0.0161526945487247,Realty,17.0
2020-07-02,129.9557342529297,136.2805700402445,129.06630940395036,135.39114519126517,336947.0,133.3899139404297,117.00857543945312,-1.1873802767649615,-0.0345078588701124,0.0418250950570342,0.0486691551063451,-0.0068440600493108,Realty,17.0
2020-07-03,130.59808349609375,131.78400329668762,128.22627405409938,130.74633101096632,153250.0,134.01745681762696,117.16966110229492,-1.1855560747264224,0.0049428310867289,0.0011351431116291,0.0090806830303091,-0.0181611351292556,Realty,17.0
2020-07-06,148.28787231445312,152.19148198583295,130.153361773264,139.344149090925,2244231.0,134.8130027770996,117.67070693969728,-1.135318997050699,0.1354521317986146,-0.0603132480352974,0.0263245376068381,-0.1222926073329437,Realty,17.0
2020-07-07,143.39601135253906,157.9233775868907,140.62889038418732,151.4008792386041,3120453.0,135.6604331970215,118.16582321166992,-1.1492113505234245,-0.0329889483581002,0.0558235045072841,0.1013094164707002,-0.0192970567469187,Realty,17.0
2020-07-08,138.010009765625,144.38427604980845,136.37939262477624,144.18661269247175,290618.0,136.0829116821289,118.58187927246094,-1.1645070096667691,-0.0375603305567027,0.0447547459589066,0.0461869852412046,-0.0118152092273448,Realty,17.0
