Date_Ticker,Close_NH.NS,High_NH.NS,Low_NH.NS,Open_NH.NS,Volume_NH.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
Date,,,,,,,,,,,,,,
2020-01-24,352.1243591308594,357.25838688134064,348.6687716415863,355.33311894232725,186507.0,,,-1.119488071540705,0.0059230348954284,0.0091125755099361,0.014580155042819,-0.0098135428568543,Healthcare,11.0
2020-01-27,349.9523010253906,356.4191742681507,348.9649902933459,352.1737501724913,170798.0,,,-1.1257713090196109,-0.006168440351102,0.0063478626675452,0.0184792991039395,-0.0028212722966867,Healthcare,11.0
2020-01-28,355.4319152832031,362.3430914137098,335.9325254864163,352.0750643315958,249415.0,,,-1.1099201135161625,0.0156581746762537,-0.0094444274902343,0.0194444444444443,-0.0548611111111111,Healthcare,11.0
2020-01-29,372.1668090820313,384.06389188123154,362.1455806009146,362.737973092608,1146294.0,,,-1.061510123167577,0.0470832614609017,-0.025334972811466,0.0319670709716028,-0.0269267119919546,Healthcare,11.0
2020-01-30,371.2781677246094,375.12870346596816,360.3683968049746,374.6844016095558,216932.0,,,-1.0640807471615674,-0.0023877501586284,0.0091743446856076,0.0103710265673764,-0.0293843588662797,Healthcare,11.0
2020-01-31,373.0553588867188,381.1019351706016,370.24151732895234,373.6477513405114,488376.0,,,-1.05893976401345,0.0047866837228834,0.0015879478465623,0.0215693893471886,-0.0075426916963839,Healthcare,11.0
2020-02-03,356.17236328125,366.5391264536772,337.8577603954287,349.5573690143296,458739.0,,,-1.1077781769810415,-0.0452560061215885,-0.018572452410343,0.0291060291060289,-0.0514206175827269,Healthcare,11.0
2020-02-04,357.4065246582031,368.0694696953191,349.7055121458789,364.021519349039,571663.0,,,-1.104208047342628,0.003465067771074,0.0185083210138985,0.0298342204225656,-0.0215469276048859,Healthcare,11.0
2020-02-05,356.0735778808594,366.0454214154792,350.59401585650875,355.43183198805804,271139.0,,,-1.1080639391936362,-0.0037294976039356,-0.0018022845070971,0.0280050083860936,-0.0153888475998745,Healthcare,11.0
2020-02-06,351.4332580566406,356.7647298460662,348.5206794201189,352.4699222464092,564068.0,353.0820709228516,,-1.1214872593894605,-0.0130319128193538,0.0029498181119826,0.0151706523705457,-0.0082877148640619,Healthcare,11.0
2020-02-07,344.71954345703125,354.00025851113395,342.59683136369745,351.6801023453581,431691.0,353.37085876464846,,-1.1409084079714134,-0.0191038111666919,0.0201919473973615,0.0269225091244631,-0.0061577944553016,Healthcare,11.0
2020-02-10,349.85357666015625,353.2597807314908,338.5488563146397,344.5714580253909,117130.0,353.9854598999024,,-1.1260568946722969,0.0148933627366704,-0.0150980838475073,0.0097360847468006,-0.0323127190907578,Healthcare,11.0
2020-02-11,349.063720703125,360.36844139632143,345.7562536329331,349.5080226145145,440855.0,354.5630355834961,,-1.1283417564536924,-0.002257675809896,0.0012728389833653,0.0323858368048823,-0.0094752530097644,Healthcare,11.0
2020-02-12,347.63214111328125,354.83949795105553,345.65751949960776,352.9636134441327,118025.0,354.9505569458008,,-1.1324829691175229,-0.0041011984486961,0.015336534515415,0.0207327113502593,-0.0056802043888974,Healthcare,11.0
2020-02-13,343.6335144042969,350.49533656667984,341.708276408399,349.50802575944977,238174.0,354.89378662109374,,-1.1440500267108662,-0.0115024654975195,0.0170952806082858,0.0199684311184786,-0.005602590885919,Healthcare,11.0
2020-02-14,341.4614562988281,350.49534435978074,339.3387440421529,345.06513479927713,409237.0,354.22488555908205,,-1.1503332641897723,-0.0063208564194738,0.0105536904209044,0.0264565381957682,-0.0062165501186686,Healthcare,11.0
2020-02-17,335.784423828125,345.0157862389297,330.7491325012919,340.2273226229185,82376.0,353.03517761230466,,-1.166755542718638,-0.016625690443184,0.0132314022912143,0.0274919315957606,-0.0149956072096139,Healthcare,11.0
2020-02-18,342.99176025390625,347.5333958852922,330.7491125612866,335.4881922712252,113129.0,352.5538635253906,,-1.1459064658732558,0.0214641773540704,-0.0218768170323577,0.0132412382968729,-0.0356937078708735,Healthcare,11.0
2020-02-19,346.10174560546875,353.40786871605553,340.67153688455363,347.3852675631562,308427.0,352.3193756103516,,-1.1369100322739027,0.0090672305050718,0.0037085105001191,0.0211097551611751,-0.0156896311268686,Healthcare,11.0
2020-02-20,343.1398620605469,349.5080288761013,335.98185864429905,345.31195790795607,112945.0,351.9738189697265,,-1.1454780432542495,-0.0085578405267513,0.0063300598023376,0.0185585165690564,-0.0208603086020497,Healthcare,11.0
2020-02-24,335.2413635253906,346.5460840162303,332.72373308680795,340.8196935404603,71209.0,351.1296691894531,,-1.168326484508296,-0.0230183065521037,0.01663974265111,0.0337211386207223,-0.0075099039453464,Healthcare,11.0
2020-02-25,325.9606628417969,337.66030214390264,320.97475522777097,335.24137857056223,72112.0,349.9300872802734,,-1.1951733014598531,-0.0276836383971181,0.0284718887483355,0.0358927951615564,-0.015296040849094,Healthcare,11.0
2020-02-26,333.95782470703125,339.6348608993902,317.7165525915419,321.8632693407012,339825.0,348.8563827514648,,-1.17203945111303,0.024534131804474,-0.0362158167036216,0.0169992609016997,-0.0486327042336474,Healthcare,11.0
2020-02-27,339.98046875,340.6715682089184,327.19478226117445,331.7364178168769,208039.0,347.24706573486327,,-1.1546174020998774,0.018034145623784,-0.0242486015841845,0.0020327622391349,-0.0376071205967638,Healthcare,11.0
2020-02-28,329.4656066894531,335.9818334830183,324.67714356422266,327.78716637575747,231773.0,345.1564376831055,,-1.1850343486898478,-0.0309278415292698,-0.0050944325587153,0.0197781700464632,-0.0145340303449154,Healthcare,11.0
2020-03-02,325.7632141113281,340.3260485722256,320.8760135451981,336.1299776258653,220975.0,342.7918304443359,,-1.1957444727652249,-0.0112375692726397,0.0318230023080334,0.0447037413374755,-0.0150023095132523,Healthcare,11.0
2020-03-03,316.186279296875,334.6983565390808,312.0395619424873,333.6123086481379,11209626.0,340.7925262451172,,-1.223448223234748,-0.0293984538450073,0.055113173759514,0.0585480093676815,-0.0131147922155542,Healthcare,11.0
2020-03-04,315.8407287597656,318.8026612522867,300.7348851000422,316.08755646747574,1936111.0,338.7142364501953,,-1.2244478171591255,-0.0010928701203537,0.0007814942318533,0.0093779307822392,-0.0478274088305222,Healthcare,11.0
2020-03-05,317.6178894042969,320.77726581638854,311.9902059163308,316.926759807412,238156.0,336.7914520263672,,-1.219306922290963,0.0056267621073119,-0.002175978179885,0.0099470984396288,-0.0177184084263042,Healthcare,11.0
2020-03-06,315.89013671875,318.8026858159389,301.4260078282135,306.95495493299035,404813.0,335.01429595947263,,-1.224304891912851,-0.0054397209451499,-0.0282857257860982,0.0092201330736136,-0.0457884789970965,Healthcare,11.0
2020-03-09,310.9041442871094,314.4091154729995,300.14246330646387,314.2609947585494,550192.0,333.3235260009766,,-1.2387281591528705,-0.0157839446442731,0.0107970592644788,0.0112734784990622,-0.0346141445149327,Healthcare,11.0
2020-03-11,304.61474609375,315.8564283067641,303.5747793317548,311.7955524564098,194390.0,331.06158447265625,,-1.2569218632479784,-0.0202293803698908,0.023573403634405,0.0369045896732598,-0.0034140394558414,Healthcare,11.0
2020-03-12,300.8510131835937,306.7442385364829,261.5794384132872,298.0282075084593,519503.0,328.6509490966797,,-1.2678094300318248,-0.012355714745989,-0.0093827361432612,0.0195885175540122,-0.1305349593299896,Healthcare,11.0
2020-03-13,292.0360107421875,302.8319770598071,252.56632592068948,264.4518000816631,159065.0,325.871142578125,,-1.2933090948782855,-0.0293002252115631,-0.0944548262744077,0.0369679283393253,-0.1351534857676928,Healthcare,11.0
2020-03-16,286.9846496582031,294.9082983114063,274.4553862705897,290.84742233137547,305242.0,323.0386993408203,,-1.3079214577807634,-0.0172970486452911,0.0134598581414471,0.0276100086281276,-0.0436583050784621,Healthcare,11.0
2020-03-17,273.9601745605469,293.6702457150442,268.4136141274097,287.0341774818817,1142761.0,319.66363525390625,,-1.345598106425948,-0.0453838737129958,0.0477222754814876,0.0719450233455054,-0.0202458639911231,Healthcare,11.0
2020-03-18,229.98390197753903,284.2608989450867,219.1879365994533,277.47626865670804,539008.0,314.373609161377,,-1.4728108008655891,-0.1605206766039959,0.2065030042137785,0.2360034615503152,-0.0469422654596932,Healthcare,11.0
2020-03-19,263.0651550292969,275.34680503599776,212.9480686429479,213.9385247761709,369572.0,310.3772789001465,,-1.3771147564086563,0.1438416026830809,-0.1867470066404456,0.0466867229349821,-0.1905120667948879,Healthcare,11.0
2020-03-20,243.9988555908203,280.9923953504197,238.7989612936246,264.6993811286784,484691.0,305.2721343994141,,-1.432268938018373,-0.0724774797192474,0.084838617327666,0.1516135789654547,-0.0213111421551739,Healthcare,11.0
2020-03-23,223.4964141845703,229.78581650042824,202.05304554348,222.8526237611912,313870.0,299.2899620056152,329.83644805908204,-1.4915775301451126,-0.0840267933085393,-0.002880540279485,0.0281409540229309,-0.0959450231867331,Healthcare,11.0
2020-03-24,232.8562164306641,234.68855100042464,221.5650087307243,224.83351662052684,227991.0,294.1707046508789,327.7146966552734,-1.4645018915515893,0.041878981728826,-0.0344534491417629,0.0078689527720046,-0.048490041936681,Healthcare,11.0
2020-03-25,225.37828063964844,243.6026661925083,214.23564990709983,225.8239828463184,334023.0,289.1415855407715,325.47103118896484,-1.4861337467531894,-0.0321139624513407,0.0019775739055465,0.0808613212468258,-0.0494396829229709,Healthcare,11.0
2020-03-26,233.3019256591797,239.4922759732464,225.9230311074441,225.9230311074441,162259.0,284.1087905883789,323.38682556152344,-1.463212562816666,0.035157092320711,-0.0316280910707744,0.0265336443176638,-0.0316280910707744,Healthcare,11.0
2020-03-27,235.33236694335935,241.2255775038236,222.8526144868327,234.73808725946373,857463.0,278.8763854980469,321.29583862304685,-1.4573389884664427,0.0087030626877288,-0.0025252781485797,0.0250420740547032,-0.0530303273562465,Healthcare,11.0
2020-03-30,223.4468994140625,236.71900494300883,219.8812514533388,235.33237246559432,112931.0,273.57545013427733,318.86939819335936,-1.4917207643712278,-0.0505050269271184,0.053191487922628,0.0593971344590116,-0.0159574734313782,Healthcare,11.0
2020-03-31,245.13787841796875,252.566298976089,225.18019456374972,232.70765166141544,193261.0,269.5441833496094,316.6753662109375,-1.4289740211379962,0.0970744237704161,-0.0507070830374053,0.0303030303030302,-0.0814141167534723,Healthcare,11.0
2020-04-01,247.4159240722656,251.97201282994337,235.9266278581636,245.1378721368468,76590.0,266.1056655883789,314.4321130371094,-1.4223841873772425,0.0092929157623397,-0.0092073779970341,0.0184146949100454,-0.0464371735860713,Healthcare,11.0
2020-04-03,261.72802734375,273.31637593351,238.10564305005255,247.415939561776,136330.0,263.4000305175781,312.61431274414065,-1.380982742613426,0.0578463303247372,-0.0546830537303393,0.0442762997427861,-0.0902554630218188,Healthcare,11.0
2020-04-07,272.6725158691406,278.3181269766313,265.4421993940825,277.3276710087429,148373.0,261.1527618408203,311.05193298339844,-1.349322990824534,0.04181626490852,0.0170723298780739,0.0207047310562098,-0.0265164842595579,Healthcare,11.0
2020-04-08,274.4058532714844,287.2322719905569,267.8688671244808,268.51265755091947,200995.0,259.078547668457,309.5390301513672,-1.3443088659709794,0.0063568467721022,-0.0214762026768228,0.0467425113792403,-0.02382232765471,Healthcare,11.0
2020-04-09,282.9237976074219,297.03779796468,276.7829875176019,279.30863864889767,156688.0,257.67953033447264,308.15501892089844,-1.3196685182012555,0.031041409045711,-0.0127778539277932,0.0498862254664147,-0.021704819961242,Healthcare,11.0
2020-04-13,287.1827392578125,289.0645996778628,269.5526037101303,284.2608818658759,460604.0,256.8079299926758,306.8996276855469,-1.307348432596348,0.0150533171348853,-0.0101742096321241,0.0065528326142221,-0.0613899553756087,Healthcare,11.0
2020-04-15,277.47625732421875,295.99779761395905,275.89152159346065,295.99779761395905,177885.0,255.63919219970705,305.3405145263672,-1.3354269314725642,-0.0337989739866641,0.0667500004084986,0.0667500004084986,-0.0057112480398868,Healthcare,11.0
2020-04-16,272.3258972167969,281.8342509124907,269.60214313751976,272.9201466530384,73626.0,254.6536865234375,303.3436962890625,-1.350325674547318,-0.0185614443451423,0.0021821260567385,0.0349153488260585,-0.0100018180684033,Healthcare,11.0
2020-04-17,281.5866394042969,287.7274789280569,271.68207902811594,274.90106115037474,571909.0,254.3837860107422,301.54986572265625,-1.3235365926859797,0.0340061018145754,-0.0237425265206674,0.0218079932228003,-0.0351741133639517,Healthcare,11.0
2020-04-20,287.1827392578125,293.0759345265573,267.42312928148607,287.0341466716006,247788.0,255.04491424560547,299.8324133300781,-1.307348432596348,0.0198734565864144,-0.0005174147533933,0.0205207154300952,-0.0688050055772594,Healthcare,11.0
2020-04-21,281.5371398925781,285.9446815258398,275.346789411211,283.2704380273609,96569.0,257.6225761413574,298.3397088623047,-1.3236797827721176,-0.0196585608864401,0.0061565523306947,0.0156552760141821,-0.0219876868953385,Healthcare,11.0
2020-04-22,283.2704162597656,295.1558882706649,276.1391209626987,281.5371182581762,198584.0,258.63283920288086,296.85698669433594,-1.318665834478472,0.0061564750137365,-0.006118881118881,0.041958041958042,-0.0251748678567526,Healthcare,11.0
2020-04-23,278.26861572265625,291.6397712629081,276.53531778225323,288.4207893735882,155572.0,260.34632720947263,295.3008874511719,-1.333134830734903,-0.0176573346527037,0.0364833584433048,0.048051252583865,-0.0062288660756861,Healthcare,11.0
2020-04-24,270.0973815917969,283.2209244810224,266.43268205295664,278.318154858293,83937.0,262.676375579834,293.674169921875,-1.3567722299419795,-0.0293645552145321,0.0304363308449999,0.0485881899775666,-0.0135680676252492,Healthcare,11.0
2020-04-27,267.175537109375,276.23820451934984,263.36227502010286,272.37543171484015,260653.0,264.3923416137696,292.1232897949219,-1.3652244176220718,-0.0108177445675416,0.0194624652455979,0.0339202739443349,-0.0142724971400023,Healthcare,11.0
2020-04-28,271.88018798828125,274.356328133894,265.8383999877221,267.175521711617,123938.0,266.7174369812012,290.5638220214844,-1.3516150032822412,0.017608838480524,-0.0173041894353368,0.0091074681238616,-0.0222222444572518,Healthcare,11.0
2020-04-29,274.75250244140625,277.327694218701,268.51264141201347,274.35632606635784,76801.0,268.7899658203125,289.07759765625,-1.3433060939682413,0.0105646331730828,-0.0014419390961977,0.0093727691446376,-0.0227108433005938,Healthcare,11.0
2020-04-30,276.9315185546875,281.2400084319114,269.0573808402327,276.337238877429,208489.0,270.8699234008789,287.6635852050781,-1.3370027286597177,0.0079308326363504,-0.0021459445293914,0.0155579614039962,-0.0284335194330717,Healthcare,11.0
2020-05-04,267.72021484375,276.3371931730041,262.47081071987844,276.3371931730041,96153.0,273.0835891723633,286.1453192138672,-1.3636487969948272,-0.0332620272297336,0.0321865061040804,0.0321865061040804,-0.0196077988617157,Healthcare,11.0
2020-05-05,260.9356689453125,272.3754246918414,257.7661973674608,267.42314424289884,116986.0,273.8734786987305,284.53480346679686,-1.3832748433510875,-0.0253419260939902,0.0248623552456754,0.043841287750225,-0.0121465631381962,Healthcare,11.0
2020-05-06,267.8688659667969,269.2059575288824,258.85570935664424,262.86704449554395,119319.0,274.89612579345703,283.17649230957034,-1.3632187853366409,0.0265705223418016,-0.0186726495936743,0.0049915900351451,-0.0336476453791007,Healthcare,11.0
2020-05-07,274.9506225585937,281.0419215981888,262.4708695102028,262.4708695102028,172689.0,275.55725555419923,281.81566955566404,-1.3427329805038717,0.0264374008761237,-0.0453890699801251,0.0221541562005265,-0.0453890699801251,Healthcare,11.0
2020-05-08,273.61346435546875,277.1295709924056,267.4231144831731,276.04009359593573,52208.0,275.60430297851565,280.36590393066405,-1.3466010549885954,-0.0048632666865122,0.0088688224688913,0.0128506345446832,-0.0226244343891401,Healthcare,11.0
2020-05-11,267.3240966796875,277.22865772914844,263.46132391566204,277.22865772914844,176792.0,275.2502151489258,278.8495886230469,-1.364794670803749,-0.0229863237563862,0.037050760378436,0.037050760378436,-0.0144497739336005,Healthcare,11.0
2020-05-12,263.5603942871094,270.29548418847975,260.539484816713,269.40407967599305,30749.0,274.2820449829102,277.41596923828126,-1.3756821493076408,-0.0140791737045982,0.0221720923004762,0.0255542564336639,-0.0114619249928179,Healthcare,11.0
2020-05-13,263.0651550292969,270.3945243698827,258.50905077120655,268.7107368528746,164607.0,273.0761657714844,276.15805908203123,-1.3771147564086563,-0.0018790351985625,0.0214607739400112,0.0278614221627699,-0.0173192996905383,Healthcare,11.0
2020-05-14,260.2918395996094,265.88794050079207,256.528118674831,261.77752368459875,94180.0,272.2169448852539,274.6847393798828,-1.3851372855503803,-0.0105423138590082,0.0057077628222026,0.0214993328634152,-0.0144596193663538,Healthcare,11.0
2020-05-15,262.71844482421875,264.45174276368107,258.5090069712388,258.5090069712388,48136.0,271.736572265625,273.1394989013672,-1.3781177049713036,0.0093226327354021,-0.0160226201696512,0.006597549481621,-0.0160226201696512,Healthcare,11.0
2020-05-18,262.6689758300781,265.4917515987101,258.5585587398231,262.7184865456842,86844.0,270.7906890869141,271.8035662841797,-1.378260806777487,-0.000188296616074,0.0001884909150371,0.0107465137811253,-0.0156486584579141,Healthcare,11.0
2020-05-19,256.280517578125,265.44223656400965,245.8807284590127,265.44223656400965,139958.0,269.2455780029297,270.4139123535156,-1.3967410676047802,-0.0243213277539325,0.0357487922705312,0.0357487922705312,-0.0405797101449275,Healthcare,11.0
2020-05-20,262.8175048828125,265.24410393998176,255.19098161441025,255.19098161441025,44043.0,268.3095962524414,269.3465368652344,-1.3778311482391188,0.0255071566362618,-0.0290183230824098,0.009233019156206,-0.0290183230824098,Healthcare,11.0
2020-05-21,265.0460205078125,267.3240571215602,261.2822697301774,263.5107956365329,17632.0,267.3983764648437,268.3306427001953,-1.3713845928444572,0.0084793272274374,-0.0057922954977335,0.0085948719749993,-0.0142003670548381,Healthcare,11.0
2020-05-22,262.71844482421875,267.32405901809807,258.1128306303395,267.32405901809807,28688.0,266.62086791992186,267.23265380859374,-1.3781177049713036,-0.0087817794024383,0.0175306084693096,0.0175306084693096,-0.0175306084693094,Healthcare,11.0
2020-05-26,258.0138244628906,262.718491127761,255.98340146647564,262.718491127761,48451.0,266.0166900634766,266.07512756347654,-1.3917270310311798,-0.0179074612156596,0.0182341650671786,0.0182341650671786,-0.00786943490583,Healthcare,11.0
2020-05-27,257.46905517578125,261.87656634073755,250.585373727906,261.87656634073755,272863.0,265.5313659667969,265.00642578125,-1.393302916498288,-0.0021113957294475,0.0171186054259886,0.0171186054259886,-0.0267359564557206,Healthcare,11.0
2020-05-28,261.9261169433594,266.43267992214646,257.37001302582075,258.11285507021336,71412.0,265.0336624145508,264.1526531982422,-1.3804097174290106,0.017311058078553,-0.014558540086213,0.0172054739381397,-0.0173946148276762,Healthcare,11.0
2020-05-29,270.1964111328125,274.356338830152,257.5185851835362,257.5185851835362,66919.0,264.8058578491211,263.53956115722656,-1.356485761489749,0.0315749123682902,-0.0469207784667601,0.0153959398642593,-0.0469207784667601,Healthcare,11.0
2020-06-01,292.7292785644531,301.14815513548115,269.8992783064876,273.7620509232246,243123.0,265.5957458496094,263.55342651367187,-1.2913036391527637,0.0833943994191869,-0.0647944330483236,0.0287599402844644,-0.0779901497039315,Healthcare,11.0
2020-06-02,292.7292785644531,313.77646999202324,290.89695902122685,309.3689586288655,1124440.0,266.84619903564453,263.6683190917969,-1.2913036391527637,0.0,0.0568432380457928,0.0718998507111612,-0.0062594338093271,Healthcare,11.0
2020-06-03,284.0627746582031,300.99957865815065,278.2190901810907,294.16543816029645,155316.0,268.00255432128904,263.87037109375,-1.3163737337408103,-0.0296058663784866,0.0355648976331,0.0596234547815237,-0.0205718066513426,Healthcare,11.0
2020-06-04,281.9333190917969,289.06461500802993,278.31816041986355,282.2799847674773,270661.0,268.7057769775391,264.9093594360352,-1.3225337324032869,-0.0074964259888276,0.0012296016547357,0.0252942643998423,-0.0128227436316465,Healthcare,11.0
2020-06-05,283.3199462890625,285.1522960609557,279.9524017016029,281.9333138384992,88159.0,269.1242431640625,265.3144552612305,-1.3185225561123792,0.0049182806832921,-0.0048942281287479,0.0064674224172824,-0.0118860130801513,Healthcare,11.0
2020-06-08,286.6875305175781,289.1636707700142,281.2895326767389,287.2322692825855,134076.0,269.777946472168,266.1682287597656,-1.3087809514174091,0.0118861529963717,0.0019001132139369,0.0086370699414994,-0.0188288546456619,Healthcare,11.0
2020-06-09,297.78057861328125,305.06043597150097,283.4685081133956,289.213140596358,279534.0,271.30077056884767,267.65391204833986,-1.2766914528101945,0.0386938632303819,-0.0287709764579694,0.0244470522292652,-0.0480624712549581,Healthcare,11.0
2020-06-10,292.3330993652344,296.0473095813596,289.95601087217824,296.0473095813596,77411.0,272.7394058227539,268.84344970703125,-1.2924496895215942,-0.018293601528397,0.0127054042945879,0.0127054042945879,-0.0081314380691672,Healthcare,11.0
2020-06-11,290.500732421875,298.127255704852,287.4303430059694,292.3330820653246,139018.0,274.11118469238284,270.1458987426758,-1.2977502828273797,-0.00626807893919,0.0063075560194754,0.0262530260058053,-0.0105693000850912,Healthcare,11.0
2020-06-12,283.6170959472656,285.25134238441234,279.80383410971,282.2799742345747,56613.0,275.27744750976564,271.1522021484375,-1.317662974195779,-0.0236957628892058,-0.0047145314291616,0.0057621577136892,-0.0134451057148706,Healthcare,11.0
2020-06-15,287.28173828125,296.0472795473037,282.279947788162,283.6665800829106,102825.0,276.5056121826172,272.1911895751953,-1.307062052424072,0.0129210910990561,-0.0125840167215923,0.030512003020088,-0.0174107498896821,Healthcare,11.0
2020-06-16,280.20001220703125,285.74657216609114,273.41538217792765,285.74657216609114,278724.0,277.38216400146484,273.32625183105466,-1.327547768976887,-0.0246508048739447,0.0197950025603914,0.0197950025603914,-0.0242135251018141,Healthcare,11.0
2020-06-17,276.0896301269531,285.25134879484307,274.00966633006,285.25134879484307,411805.0,278.37261962890625,273.9452868652344,-1.3394381077634716,-0.0146694571770435,0.0331838565022422,0.0331838565022422,-0.0075336541830155,Healthcare,11.0
2020-06-18,272.3754272460937,275.14869223297995,262.56991791049865,275.14869223297995,339490.0,278.8505157470703,274.4444769287109,-1.3501823961812256,-0.0134528880318738,0.0101817737926135,0.0101817737926135,-0.0359999778053977,Healthcare,11.0
2020-06-19,269.8992919921875,276.28774603996254,267.4231516986812,270.88974810959,639705.0,279.0931793212891,274.6079022216797,-1.3573452551263947,-0.0090908907567092,0.003669724770642,0.0236697695670871,-0.0091743119266055,Healthcare,11.0
2020-06-22,270.6421203613281,274.50489297812874,267.42313814294084,272.3259077660896,133305.0,279.4893630981445,274.5672943115234,-1.3551964327548258,0.00275224274824,0.0062214536396385,0.0142726217620654,-0.0118938700823423,Healthcare,11.0
2020-06-23,267.5221862792969,273.3163602415142,265.44222252025475,271.8801868724252,159544.0,279.9647811889648,274.4296209716797,-1.3642216456193337,-0.0115278955022444,0.0162902399002469,0.0216586670541341,-0.0077749206074094,Healthcare,11.0
2020-06-24,268.3145446777344,274.3563327806223,267.42314025548023,271.38496455556145,103217.0,280.5070556640625,274.13743591308594,-1.3619295448816722,0.0029618418175241,0.0114433598130689,0.0225175571832849,-0.0033222366805526,Healthcare,11.0
2020-06-25,265.64031982421875,268.0669189663822,262.6689517287636,262.6689517287636,74747.0,280.6927658081055,273.7065875244141,-1.3696654290112569,-0.0099667532251282,-0.0111856818175094,0.0091349052123157,-0.0111856818175094,Healthcare,11.0
2020-06-26,271.88018798828125,276.2381885992957,268.2154884822463,270.3449931885294,217448.0,280.7769546508789,273.5946661376953,-1.3516150032822412,0.0234899136102214,-0.005646585766735,0.0160291216629668,-0.0134790972933742,Healthcare,11.0
2020-06-29,262.025146484375,273.8611088488407,261.48040772547535,273.8611088488407,213448.0,279.241748046875,273.3886511230469,-1.3801232489767803,-0.0362477368315304,0.0451710933979823,0.0451710933979823,-0.0020789560323063,Healthcare,11.0
2020-06-30,265.44219970703125,267.27454929504853,262.470831799863,262.470831799863,255386.0,277.8773941040039,273.0657623291016,-1.3702385424756265,0.0130409362173947,-0.0111940298507462,0.0069030078489389,-0.0111940298507462,Healthcare,11.0
2020-07-01,261.3318176269531,267.42311588802795,260.19279928973066,267.42311588802795,270819.0,276.74084625244143,272.5487438964844,-1.3821288812622112,-0.0154850362324255,0.0233086744522248,0.0233086744522248,-0.0043585138142206,Healthcare,11.0
2020-07-02,265.8384094238281,266.38317841099195,262.4708647515256,262.4708647515256,57701.0,275.936100769043,272.2347692871094,-1.3690924038268415,0.0172447114851819,-0.0126676377563395,0.0020492485955829,-0.0126676377563395,Healthcare,11.0
2020-07-03,273.11822509765625,274.3562950210364,262.27272047831974,265.34313993356574,712750.0,275.42601470947267,272.0317254638672,-1.348033662089611,0.0273843636425835,-0.0284678371841001,0.0045330915684496,-0.0397099264080915,Healthcare,11.0
2020-07-06,274.6039428710937,279.06099514492576,265.1450995804895,272.47446838552696,104695.0,274.82183532714845,271.95843200683595,-1.343735840786564,0.0054398338774582,-0.0077547119801059,0.0162308385933274,-0.0344454023190937,Healthcare,11.0
