Date_Ticker,Close_FINCABLES.NS,High_FINCABLES.NS,Low_FINCABLES.NS,Open_FINCABLES.NS,Volume_FINCABLES.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-03-05,307.8014221191406,311.3056344858557,304.9601782226562,305.9072595214844,30446.0,340.2342422485352,,-0.9242581737480144,0.0032409756885544,-0.0061538461538461,0.0113846529447114,-0.0092307692307692,Capital Goods,1.0
2020-03-06,299.3724060058594,305.9072612236091,296.4364481826305,305.9072612236091,129516.0,336.49800567626954,,-0.946566999622813,-0.0273845911927548,0.0218285155433524,0.0218285155433524,-0.0098070422134076,Capital Goods,1.0
2020-03-09,289.854248046875,303.53958570279576,284.12441719450464,299.2777194448782,48488.0,332.43265838623046,,-0.9717584247787382,-0.0317937049909606,0.0325110687923373,0.0472145492023547,-0.0197679726655023,Capital Goods,1.0
2020-03-11,274.5115661621094,294.5423332022504,263.8095283536958,294.5423332022504,282274.0,328.05951232910155,,-1.0123654439159246,-0.0529324030548084,0.0729687543595598,0.0729687543595598,-0.0389857446009893,Capital Goods,1.0
2020-03-12,263.8094787597656,269.91816457164845,246.2411325916793,261.0629488306146,76256.0,322.7345474243164,,-1.0406903398642873,-0.0389859252634323,-0.0104110358053212,0.0231556721941958,-0.0665948253666983,Capital Goods,1.0
2020-03-13,254.48077392578125,269.7761321653163,236.7703408678168,236.8176978262533,72897.0,317.6084701538086,,-1.0653803450774504,-0.0353615225572672,-0.0694082929214895,0.0601041799880563,-0.0695943854018995,Capital Goods,1.0
2020-03-16,254.52810668945312,261.82064447007207,246.24114507630816,250.78712388589636,66435.0,312.191162109375,,-1.0652550708617248,0.0001859974053901,-0.0146977198401162,0.0286512082122092,-0.0325581395348836,Capital Goods,1.0
2020-03-17,250.83450317382807,255.71196638169383,242.45282738412453,250.88184568062488,53172.0,306.71466369628905,,-1.0750308212664237,-0.0145115742369919,0.0001887400106352,0.0194449453570015,-0.0334151629207689,Capital Goods,1.0
2020-03-18,224.93182373046875,255.5225401967607,220.1490599566737,252.01835649495848,162589.0,300.3928955078125,,-1.1435866713949012,-0.103266014506022,0.1204210783305921,0.1359999486019736,-0.0212631707442433,Capital Goods,1.0
2020-03-19,196.23524475097656,226.68391757073132,189.46361915778172,219.72286415428343,415323.0,292.96541061401365,,-1.2195370522047306,-0.1275790081792904,0.1196911361825585,0.1551641391351197,-0.034507693058849,Capital Goods,1.0
2020-03-20,190.60011291503903,203.5277669670118,170.47463515382375,198.98178825729428,423499.0,285.336669921875,,-1.23445138778316,-0.0287162066278588,0.043975185607531,0.0678260566284938,-0.1055900621118012,Capital Goods,1.0
2020-03-23,170.4272918701172,184.5861556465265,153.80601071897797,170.4746488294995,116611.0,276.75611343383787,335.8511508178711,-1.2878421923618273,-0.1058384527500988,0.0002778719233442,0.0830786174036009,-0.0975271094714472,Capital Goods,1.0
2020-03-24,162.99270629882812,184.1599658243442,161.19324306101572,174.452381975927,356849.0,268.03586196899414,331.40744537353515,-1.307519088541898,-0.043623210166098,0.0703079047972177,0.1298662989662149,-0.011040145775071,Capital Goods,1.0
2020-03-25,167.6807403564453,169.7169592895732,162.89797709225314,162.89797709225314,55498.0,259.862548828125,327.037611694336,-1.295111408442471,0.0287622321518008,-0.0285230328422051,0.0121434276160721,-0.0285230328422051,Capital Goods,1.0
2020-03-26,166.35482788085938,176.15712531179966,164.79214948523196,170.47463739851582,113211.0,251.710546875,322.520033569336,-1.2986206614971023,-0.0079073629611092,0.0247651935933412,0.0589240333797858,-0.0093936461931034,Capital Goods,1.0
2020-03-27,178.52484130859375,182.97612093371745,173.2211797650538,173.2211797650538,112497.0,244.5837615966797,318.1975537109375,-1.2664106494619496,0.0731569596311947,-0.0297082551910643,0.0249336708129559,-0.0297082551910643,Capital Goods,1.0
2020-03-30,177.15158081054688,182.78671231550263,169.6222864836688,179.9454680826192,61043.0,238.06074066162108,313.7604791259766,-1.270045217117289,-0.0076922656140222,0.0157711676028462,0.0318096597228914,-0.0425019878029212,Capital Goods,1.0
2020-03-31,192.9678192138672,194.62521152613357,180.27693528903916,183.7337763312404,77219.0,232.07281723022464,309.6529867553711,-1.22818485004811,0.0892808200240383,-0.0478527607361962,0.0085889570552146,-0.0657668412097391,Capital Goods,1.0
2020-04-01,207.0319976806641,211.57797679262504,187.6168291813373,195.09876638347865,58253.0,226.8449279785156,305.95842224121094,-1.190961607824917,0.0728835436089448,-0.0576395505567782,0.0219578575432233,-0.0937785884154662,Capital Goods,1.0
2020-04-03,204.85369873046875,210.96237054279172,201.4915570504105,210.96237054279172,66600.0,221.7472595214844,302.11327209472654,-1.1967268467721526,-0.0105215569312876,0.0298196803386026,0.0298196803386026,-0.0164124040761495,Capital Goods,1.0
2020-04-07,211.8147430419922,215.0821853360541,206.46373907135683,206.46373907135683,39890.0,216.94792556762692,298.5247805786133,-1.1783032581390918,0.0339805644450787,-0.0252626606334693,0.0154259436672645,-0.0252626606334693,Capital Goods,1.0
2020-04-08,213.0933074951172,221.3802694532606,210.2520633951823,214.9401132698119,26580.0,212.63397064208985,294.9362890625,-1.1749193196851684,0.0060362391907324,0.0086666531032986,0.0388888888888887,-0.0133333333333333,Capital Goods,1.0
2020-04-09,215.2242431640625,220.43319074339075,203.71721020116337,214.9874728195476,47296.0,208.90247039794923,291.3875744628906,-1.1692794357236234,0.0100000121730436,-0.001100110011001,0.0242024202420243,-0.0534653196764989,Capital Goods,1.0
2020-04-13,221.52232360839844,222.5641188815614,208.92615312211075,222.5641188815614,56354.0,206.25300827026368,287.89473846435544,-1.1526104938103696,0.0292628764852247,0.0047028906892681,0.0047028906892681,-0.056861856092458,Capital Goods,1.0
2020-04-15,227.6783447265625,232.55582222061017,221.6170300276981,229.19368062693567,117275.0,204.44645156860352,284.605524597168,-1.1363175360842224,0.0277896196549767,0.0066555996012402,0.0214226675791473,-0.0266222714599577,Capital Goods,1.0
2020-04-16,221.8538055419922,230.99313476031475,219.53345913202932,228.24660463445088,71453.0,202.81510314941409,281.36745300292966,-1.151733170450466,-0.0255823152244253,0.0288153681963714,0.0411952781066569,-0.0104588983916421,Capital Goods,1.0
2020-04-17,232.3664093017578,232.93464942702693,225.6421261012169,230.8037164418108,51403.0,201.7070182800293,278.428659362793,-1.1239097752148306,0.047385275785931,-0.0067251237588201,0.0024454486643599,-0.0289382756343606,Capital Goods,1.0
2020-04-20,243.21047973632807,243.9681621598289,233.40819640973416,239.04332756627585,76437.0,201.3258171081543,275.76641326904297,-1.0952090970042738,0.0466679778163972,-0.0171339334331729,0.0031153362483484,-0.0403037045822241,Capital Goods,1.0
2020-04-21,231.08786010742188,241.36369901157715,231.08786010742188,237.05447577914703,22409.0,201.63361892700195,273.38166290283203,-1.1272936732837715,-0.0498441499809085,0.0258196846383516,0.0444672381291624,0.0,Capital Goods,1.0
2020-04-22,223.17970275878903,231.5140210963082,219.8175757019128,226.0683036165668,134988.0,202.98084182739257,270.7023687744141,-1.148223957780817,-0.0342214313852604,0.0129429371133258,0.0373435318467414,-0.0150646632077918,Capital Goods,1.0
2020-04-23,217.9234313964844,231.04049984338775,216.2660389808915,223.74797610504203,59737.0,204.34700775146484,267.81566528320315,-1.16213557462867,-0.0235517446135575,0.0267274825439061,0.0601911798233323,-0.0076053887595843,Capital Goods,1.0
2020-04-24,217.21311950683597,222.56412350417637,215.603069605541,219.72287937433575,25658.0,206.6862991333008,264.67798492431643,-1.164015535949185,-0.0032594562461533,0.0115543659296364,0.0246348103166575,-0.0074123050437764,Capital Goods,1.0
2020-04-27,226.5418701171875,228.0572061519441,219.0125758067431,220.6699682723076,66324.0,209.86375732421877,261.78559844970704,-1.1393254095810743,0.0429474547003961,-0.0259197200139754,0.0066889888124113,-0.0332357736190206,Capital Goods,1.0
2020-04-28,230.3301696777344,232.8872863020012,226.92068566248324,227.53628272804815,47889.0,212.9962287902832,259.152712097168,-1.1292990299749597,0.0167222931398387,-0.0121299218143904,0.0111019612751754,-0.0148025941196565,Capital Goods,1.0
2020-04-29,233.36083984375,241.8372295230536,231.1352073326514,231.1352073326514,49058.0,216.3465293884277,256.4137533569336,-1.121277845520103,0.0131579383206983,-0.0095373007424416,0.0363231023893257,-0.0095373007424416,Capital Goods,1.0
2020-04-30,241.6004638671875,244.8205347526539,235.58649137223463,241.2216226474583,99461.0,219.50031051635744,254.1057162475586,-1.0994702780481358,0.0353085120406425,-0.0015680483955422,0.013328082379993,-0.024892222467995,Capital Goods,1.0
2020-05-04,229.5251617431641,236.48620071555865,229.5251617431641,229.5251617431641,28723.0,222.11898956298828,251.4387341308594,-1.1314296204968903,-0.0499804591876175,0.0,0.0303279994207514,0.0,Capital Goods,1.0
2020-05-05,221.2855529785156,232.98201350192252,219.48610418321363,230.70902402877115,65564.0,223.5348762512207,248.65715576171877,-1.1532371475838743,-0.035898498892546,0.042585116485984,0.0528568646528069,-0.0081317951898861,Capital Goods,1.0
2020-05-06,215.69776916503903,222.0905680316209,214.9874581798633,222.0432110756797,56320.0,223.96816482543943,245.94376739501956,-1.168026168561596,-0.025251462367356,0.0294182083347627,0.0296377607025246,-0.0032930845225027,Capital Goods,1.0
2020-05-07,217.73399353027344,221.8064461684112,214.2771524317891,216.69221273067544,30661.0,224.6121795654297,243.40274841308596,-1.1626369541864494,0.0094401735034931,-0.0047846492993899,0.0187037980248661,-0.0158764419025075,Capital Goods,1.0
2020-05-08,215.9345550537109,224.4109305306879,214.27716263553552,220.66996196278356,31155.0,224.8181701660156,240.8579409790039,-1.1673994744031084,-0.0082643892549204,0.0219298245614034,0.0392543725800096,-0.0076754385964912,Capital Goods,1.0
2020-05-11,212.098876953125,219.86494155433675,210.725611811359,216.4081002197552,36813.0,224.76844863891603,238.2591500854492,-1.1775512493798963,-0.0177631509678099,0.0203170489562873,0.0366153027907267,-0.006474645983484,Capital Goods,1.0
2020-05-12,205.18516540527344,213.1880142454387,202.67540564856228,213.1880142454387,60803.0,224.26649475097656,235.61489868164065,-1.1958495637972315,-0.0325966438256037,0.0390030576740687,0.0390030576740687,-0.0122316823039033,Capital Goods,1.0
2020-05-13,207.6002349853516,215.27159992095272,206.8425669933528,214.9874726175388,68508.0,223.5703903198242,233.14396331787108,-1.189457671076491,0.0117701958390021,0.0355839560235009,0.0369525831034944,-0.0036496490095604,Capital Goods,1.0
2020-05-14,200.4024200439453,207.31610235871105,198.88708409885675,207.0319895139072,100498.0,222.20659408569333,230.5641143798828,-1.2085079134830568,-0.0346715163492668,0.0330812844900183,0.0344989961361226,-0.0075614652994523,Capital Goods,1.0
2020-05-15,198.83973693847656,204.3801689061812,196.9929310996801,202.67541949678628,76898.0,221.0558906555176,228.11969818115236,-1.212643820311193,-0.0077977257217057,0.0192903220320419,0.0278638065660834,-0.0092879112959592,Capital Goods,1.0
2020-05-18,189.03746032714844,208.3105588709068,188.94274640306168,192.35224535176357,125023.0,218.88944320678712,225.74820739746093,-1.2385872138413314,-0.0492973726592741,0.0175350696040801,0.1019538588299078,-0.0005010325674226,Capital Goods,1.0
2020-05-19,188.1376953125,195.998473028195,187.52209824525076,193.2045860708644,41974.0,216.1358039855957,223.256435546875,-1.2409685951046083,-0.0047597180637705,0.0269318211321138,0.0417820453399204,-0.0032720559600071,Capital Goods,1.0
2020-05-20,184.58616638183597,188.09037926151737,183.3549720741813,188.09037926151737,52658.0,213.8107192993164,220.71636322021484,-1.2503683209372185,-0.0188772851967008,0.0189841576341782,0.0189841576341782,-0.0066700248008175,Capital Goods,1.0
2020-05-21,183.87583923339844,187.90093499084975,182.78670145602567,187.90093499084975,60953.0,211.84552612304688,218.2577386474609,-1.2522483226427157,-0.0038482144266873,0.0218902917002716,0.0218902917002716,-0.0059232239641353,Capital Goods,1.0
2020-05-22,184.8229217529297,189.4162721326729,181.839621247366,184.68086532935607,40638.0,210.19050064086915,215.7981686401367,-1.2497417075486958,0.0051506632055617,-0.000768608256088,0.0248527094809354,-0.016141398898302,Capital Goods,1.0
2020-05-26,186.906494140625,192.73103816204855,183.7811230639508,192.73103816204855,53685.0,208.6751693725586,213.54885040283204,-1.2442271785728414,0.0112733440632467,0.0311628766469789,0.0311628766469789,-0.0167215756255252,Capital Goods,1.0
2020-05-27,186.1488494873047,190.31600180918,184.3020436730944,185.6279518342415,367473.0,206.6555183410645,211.47474243164064,-1.246232414109082,-0.0040536026145259,-0.0027982856434399,0.0223861298812888,-0.009921123978455,Capital Goods,1.0
2020-05-28,195.43023681640625,195.43023681640625,187.09591828225803,187.9482856925843,739613.0,204.91052169799804,209.89311584472657,-1.2216676427266615,0.0498600305866223,-0.0382845113719569,0.0,-0.0426460033509439,Capital Goods,1.0
2020-05-29,201.3494873046875,205.18515495423333,197.93998889252052,202.675395325356,211264.0,203.30995407104493,208.643916015625,-1.2060013387740194,0.0302883043315451,0.0065851075084293,0.0190498009252022,-0.0169332361249453,Capital Goods,1.0
2020-06-01,211.3885498046875,211.3885498046875,204.80633745646512,210.20469814308944,94776.0,201.79935836791992,207.78207153320312,-1.1794312510853937,0.0498588927857989,-0.0056003584995114,0.0,-0.0311379795845329,Capital Goods,1.0
2020-06-02,221.94851684570312,221.94851684570312,215.08217716052056,221.38026226364505,65441.0,201.42052612304687,207.1304797363281,-1.1514825008640677,0.0499552461605536,-0.00256029907356,0.0,-0.0309366324351515,Capital Goods,1.0
2020-06-03,233.0293731689453,233.0293731689453,233.0293731689453,233.0293731689453,90262.0,202.0077171325684,206.77437713623047,-1.1221551284950235,0.0499253452139331,0.0,0.0,0.0,Capital Goods,1.0
2020-06-04,242.168701171875,244.678475449878,227.29952669109545,244.5837615332308,319024.0,203.33126373291012,207.1191146850586,-1.0979663412997098,0.0392196394756798,0.0099726362228855,0.0103637433981269,-0.0614000670145497,Capital Goods,1.0
2020-06-05,250.64508056640625,258.5532158424806,245.05730622432915,245.1046487321128,227887.0,204.9768180847168,208.2073114013672,-1.0755321604392207,0.0350019608376859,-0.0221046901131001,0.0315511290235721,-0.0222935727661196,Capital Goods,1.0
2020-06-08,243.7787322998047,258.55320705489595,236.0600251224645,256.65904436584907,238299.0,206.3690269470215,209.2708837890625,-1.0937051198708654,-0.0273947058968204,0.0528360778010932,0.0606060857553449,-0.0316627587013927,Capital Goods,1.0
2020-06-09,251.0239105224609,256.8484841852692,248.1826663562639,250.02948662534408,229542.0,208.31527862548828,210.88281616210935,-1.0745295224786091,0.0297203047792781,-0.0039614708218318,0.0232032623931541,-0.0113186196497517,Capital Goods,1.0
2020-06-10,253.43898010253903,256.09079637445296,250.31359424353732,253.7230929521621,78497.0,210.72796936035155,212.6917416381836,-1.0681376297578689,0.0096208746611093,0.0011210305909064,0.0104633323210225,-0.0123319067088149,Capital Goods,1.0
2020-06-11,248.8456268310547,254.5754574862841,248.13531581250743,249.8400506959691,70987.0,212.7902389526367,214.31503936767575,-1.0802947210408622,-0.0181240994168535,0.0039961476421264,0.0230256433604898,-0.0028544243577545,Capital Goods,1.0
2020-06-12,242.92637634277344,245.24673730748947,232.0349403663918,243.39991703739872,107492.0,214.9164367675781,215.84647033691405,-1.0959610249935043,-0.0237868375010661,0.0019493177387914,0.009551704510843,-0.0448343079922026,Capital Goods,1.0
2020-06-15,242.4528350830078,250.92922505809477,239.6115909218788,250.92922505809477,73245.0,217.0970916748047,217.12503021240235,-1.0972143325405144,-0.0019493200651766,0.0349609851837158,0.0349609851837158,-0.01171875,Capital Goods,1.0
2020-06-16,234.78146362304688,249.93476539980028,220.24377340176292,249.93476539980028,118221.0,219.3842918395996,218.27762786865236,-1.1175179228790726,-0.0316406754218176,0.0645421556834775,0.0645421556834775,-0.0619200936775182,Capital Goods,1.0
2020-06-17,243.21047973632807,245.29407027266888,234.5920481002393,234.5920481002393,44822.0,222.137931060791,219.2824810791016,-1.0952090970042738,0.0359015400245329,-0.0354361031047357,0.0085670261355499,-0.0354361031047357,Capital Goods,1.0
2020-06-18,248.18264770507807,250.02946783536788,242.5948737120103,243.25784219535228,66223.0,225.31775512695316,220.10549407958985,-1.0820494081456515,0.0204438886603096,-0.0198434723590269,0.0074413749203141,-0.0225147650117261,Capital Goods,1.0
2020-06-19,255.6646423339844,258.553229120246,249.65066950249263,250.97657771745483,114896.0,228.9071952819824,221.12171295166016,-1.062247035824943,0.0301471303416719,-0.0183367734143126,0.0112983428599724,-0.0235228961525131,Capital Goods,1.0
2020-06-22,290.84869384765625,297.7623762719188,256.6590506876988,260.447376159104,665794.0,234.20848388671877,222.70239196777345,-0.9691264546990276,0.1376179795237763,-0.1045262307572065,0.0237707184887132,-0.1175513037643746,Capital Goods,1.0
2020-06-23,295.77349853515625,304.01311796632336,285.071490678702,301.8348423892988,175869.0,239.6518341064453,224.3559957885742,-0.9560921208260958,0.0169325315591053,0.0204931945700401,0.0278578691869777,-0.0361831195474133,Capital Goods,1.0
2020-06-24,291.4169311523437,307.70671237095627,288.95451396155704,307.70671237095627,147190.0,244.91523818969728,225.87984954833985,-0.9676225179506016,-0.0147294041027636,0.055898540809548,0.055898540809548,-0.0084498082559912,Capital Goods,1.0
2020-06-25,286.5868225097656,291.7010560231522,279.01017170396943,284.12440521735607,67497.0,249.4730674743652,227.1811395263672,-0.9804062226221176,-0.0165745642282297,-0.0085922209222499,0.0178453198531565,-0.0264375407754067,Capital Goods,1.0
2020-06-26,282.56170654296875,291.2274945012614,279.8151766029945,291.2274945012614,84369.0,253.5336784362793,228.27880676269533,-0.9910593771566848,-0.0140450141131653,0.0306686566425264,0.0306686566425264,-0.0097201067107676,Capital Goods,1.0
2020-06-29,277.63690185546875,288.1495109952291,268.0713740994232,287.3444860385455,140289.0,256.8460960388184,229.39446868896485,-1.0040937110296166,-0.0174291298978656,0.0349650356930228,0.0378645960587507,-0.0344533730643096,Capital Goods,1.0
2020-06-30,270.2969970703125,284.1243898221843,268.9710890316678,277.96836137603697,69189.0,259.26352005004884,230.15308044433596,-1.023520018393254,-0.0264370648717915,0.0283812413340607,0.0511562943789378,-0.0049053746546054,Capital Goods,1.0
2020-07-01,275.2691650390625,284.12438068424683,273.4697164085876,277.2106989819808,233377.0,261.37550964355466,230.79425415039063,-1.0103603295346315,0.0183952023982589,0.0070532198644288,0.0321692974363028,-0.0065370512175584,Capital Goods,1.0
2020-07-02,275.5533142089844,279.3889818908416,274.74828932809544,276.5477380072059,81430.0,263.0447402954102,231.68356323242188,-1.0096082803904536,0.0010322593519748,0.0036088253958264,0.013919874971811,-0.002921485024413,Capital Goods,1.0
2020-07-03,276.92657470703125,282.70377659211954,275.553324122114,275.553324122114,73916.0,264.3588150024414,232.7585006713867,-1.0059737127351145,0.0049836471827204,-0.0049588978102592,0.020861854414659,-0.0049588978102592,Capital Goods,1.0
