Date_Ticker,Close_BSOFT.NS,High_BSOFT.NS,Low_BSOFT.NS,Open_BSOFT.NS,Volume_BSOFT.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-23,68.01160430908203,70.38898341529573,67.68529918603186,70.38898341529573,1046376.0,,,-1.589135648190549,-0.0115177084073727,0.0349554922334955,0.0349554922334955,-0.0047977860008604,Information Technology,12.0
2020-01-24,68.01160430908203,68.43114556407644,66.84622378896124,68.43114556407644,611733.0,,,-1.589135648190549,0.0,0.0061686716444415,0.0061686716444415,-0.0171350247058525,Information Technology,12.0
2020-01-27,67.68528747558594,68.804056849091,67.21913534818808,67.40560046689741,323726.0,,,-1.5908040299120727,-0.0047979581839171,-0.0041321684389596,0.0165289890200821,-0.0068870524863472,Information Technology,12.0
2020-01-28,66.8928451538086,68.71083600968544,66.28684583087679,68.71083600968544,337489.0,,,-1.5948556023389393,-0.0117077484832014,0.027177657815222,0.027177657815222,-0.0090592547160823,Information Technology,12.0
2020-01-29,66.98607635498047,67.59207569761178,66.47331315192227,67.59207569761178,270683.0,,,-1.5943789329920215,0.0013937395091733,0.0090466463421432,0.0090466463421432,-0.0076547729164028,Information Technology,12.0
2020-01-30,65.86731719970703,67.96500241553898,65.44777588878914,67.45223207316795,302058.0,,,-1.6000988871404118,-0.0167013686448028,0.0240622351242199,0.0318471330701362,-0.0063694914071854,Information Technology,12.0
2020-01-31,73.9783706665039,78.91958803053971,64.42224824793868,65.86732326371892,9283457.0,,,-1.5586289660170567,0.1231423080767733,-0.1096407954069408,0.0667927303550779,-0.1291745456471923,Information Technology,12.0
2020-02-03,83.30140686035156,86.09832040090899,73.13928624040912,77.38127462208881,8288774.0,,,-1.510962460405705,0.1260238108767778,-0.0710688145782147,0.0335758259791005,-0.121992184801614,Information Technology,12.0
2020-02-04,81.99617767333984,85.77201373169618,80.55110997061148,82.74202411617429,3190806.0,,,-1.5176357922552426,-0.0156687532204568,0.0090961123310624,0.0460489277122,-0.0176235983643687,Information Technology,12.0
2020-02-05,83.34803009033203,85.67879151840106,82.32249648456555,82.88187780471823,2758829.0,,,-1.5107240867249343,0.0164867735954444,-0.0055928410678522,0.0279642053392619,-0.0123042332812787,Information Technology,12.0
2020-02-06,86.75093841552734,89.4080048744645,83.44125452495643,83.44125452495643,3136071.0,71.05092506408691,,-1.4933258115916814,0.0408276994850059,-0.0381515629804244,0.0306286768473915,-0.0381515629804244,Information Technology,12.0
2020-02-07,85.66714477539062,89.24838517724847,85.29017020935511,87.6462522593373,2153450.0,72.03625526428223,,-1.498866995231322,-0.0124931633009601,0.0231022930568733,0.0418041293572633,-0.0044004567564834,Information Technology,12.0
2020-02-10,83.5937728881836,86.98653616853592,83.02831473818837,85.80849536013316,833763.0,72.82701721191407,,-1.5094676612204974,-0.0242026495997172,0.026493869045868,0.0405863159794275,-0.0067643573254144,Information Technology,12.0
2020-02-11,84.9131851196289,86.13835050985585,83.87651058415506,84.72470145506672,887367.0,73.66277275085449,,-1.5027218147788224,0.0157836186340121,-0.0022197219936649,0.0144284469897211,-0.0122086403190899,Information Technology,12.0
2020-02-12,86.32682800292969,88.02320962347902,84.34772090574907,86.0441025262984,1902196.0,74.57387161254883,,-1.4954941890324192,0.016648096303409,-0.0032750592506618,0.01965068866531,-0.0229257479159717,Information Technology,12.0
2020-02-13,85.7142562866211,88.02322085305704,85.101680747342,85.76138080050009,1382924.0,75.50561904907227,,-1.4986261250826134,-0.0070959599753602,0.0005497861840091,0.0269379291901568,-0.0071467170785533,Information Technology,12.0
2020-02-14,89.67247009277344,91.8871854318097,85.2901567341413,85.94985672783187,3925239.0,76.60730781555176,,-1.4783887027795233,0.0461791769261395,-0.0415134473388568,0.0246978290744634,-0.048870220192421,Information Technology,12.0
2020-02-17,88.82428741455078,91.13324479487372,88.35307103569374,90.19081203715965,913800.0,77.66891860961914,,-1.4827252626244407,-0.0094586741877985,0.0153845830052221,0.0259946625808189,-0.0053050397877983,Information Technology,12.0
2020-02-18,86.98654174804688,88.73004081827678,85.57289268728896,88.35306629736982,791490.0,78.66661071777344,,-1.49212122680427,-0.0206896753128678,0.0157096088873267,0.0200433197503111,-0.0162513537421972,Information Technology,12.0
2020-02-19,88.2116928100586,89.05988361586682,86.75092654634642,87.4106265118693,904863.0,79.63699188232422,,-1.4858573156965698,0.0140843748629566,-0.009081180427114,0.009615401074261,-0.0165597804234135,Information Technology,12.0
2020-02-20,92.9238739013672,96.97633787236724,87.5520097446385,88.58868440065031,4445380.0,80.88260536193847,,-1.4617650348386673,0.0534190076303724,-0.0466531292627598,0.0436105792931265,-0.0578093005725373,Information Technology,12.0
2020-02-24,94.52599334716795,99.70937268506434,93.39506990478556,93.96052803088168,3390715.0,82.20832481384278,,-1.453573772468184,0.0172412037782812,-0.0059821145090693,0.0548354918510005,-0.011964152952393,Information Technology,12.0
2020-02-25,94.1490249633789,97.73026478736556,92.45264328504426,96.50510663318222,1675472.0,83.53151168823243,,-1.455501123730967,-0.0039879864833005,0.0250250246427912,0.0380379916348538,-0.0180180482909354,Information Technology,12.0
2020-02-26,92.31128692626952,95.79829248866083,91.22749499314754,93.53645240309189,1977583.0,84.80243377685547,,-1.4648970489034847,-0.0195194590472306,0.0132721091603988,0.0377744225922929,-0.0117406220756908,Information Technology,12.0
2020-02-27,94.47887420654295,95.93964770626152,92.31127621151364,92.31127621151364,1457165.0,86.1770736694336,,-1.453814681624204,0.0234812811352605,-0.0229426738329956,0.0154613770748908,-0.0229426738329956,Information Technology,12.0
2020-02-28,84.53622436523438,93.20661096050976,82.13302489489764,91.41598709484045,2158209.0,87.11051902770996,,-1.504649127034294,-0.1052367518644716,0.0813824225208168,0.1025641570862618,-0.0284280435799194,Information Technology,12.0
2020-03-02,84.30060577392578,88.82428580506108,82.27438113370864,85.76137939799,2381541.0,87.62663078308105,,-1.5058537898363284,-0.002787190853126,0.0173281509741658,0.0536612992232432,-0.0240357067617164,Information Technology,12.0
2020-03-03,86.04409790039062,87.55198859859472,83.2168001449367,86.23258154134489,1282882.0,87.76376533508301,,-1.4969397219831622,0.0206818457644358,0.0021905470050074,0.0175246267320938,-0.0328587064591805,Information Technology,12.0
2020-03-04,90.04945373535156,92.26416929908508,81.04921793718106,85.57289809347238,1820683.0,88.16642913818359,,-1.4764612735021172,0.0465500357688421,-0.0497121909815848,0.0245944364109347,-0.0999477001228847,Information Technology,12.0
2020-03-05,89.8138427734375,94.0076655798716,88.68291917415141,91.41597555135382,1551392.0,88.48971977233887,,-1.4776658972968402,-0.0026164618677921,0.0178383724428519,0.0466946149605618,-0.0125918629507807,Information Technology,12.0
2020-03-06,88.35305786132812,89.43685680913181,83.49952844477446,84.0649865770489,857897.0,88.5698257446289,,-1.4851345492211985,-0.0162645853578976,-0.0485333658854166,0.0122666829427084,-0.0549333496093749,Information Technology,12.0
2020-03-09,82.6984634399414,86.37395214197689,78.7402492624819,84.58332870352982,1287262.0,88.42139167785645,,-1.5140451692287464,-0.0639999854929946,0.0227920227920228,0.0444444618333779,-0.0478632130853811,Information Technology,12.0
2020-03-11,83.4995346069336,85.71424998272933,81.4733028924091,81.99164374619122,893322.0,88.41667976379395,,-1.5099494795325374,0.0096866511621942,-0.0180586738338199,0.0265236852662869,-0.0242663833285154,Information Technology,12.0
2020-03-12,70.68246459960938,79.1643603515625,67.71379964838735,79.1643603515625,1702514.0,87.70514373779297,,-1.5754801636060771,-0.1534986999347888,0.1199999999999998,0.1199999999999998,-0.0420000203450521,Information Technology,12.0
2020-03-13,70.8238296508789,73.5097618177187,56.54597062901438,62.3890513846024,1187635.0,86.92999382019043,,-1.5747573971307058,0.0020000017270239,-0.1190952015424067,0.0379241306221354,-0.2015968225983575,Information Technology,12.0
2020-03-16,64.17967224121094,69.45729448311087,62.6717811992669,65.97029599922833,600200.0,85.85326461791992,,-1.608727421473166,-0.0938124560959196,0.0279001698744667,0.0822319911835118,-0.0234948386192566,Information Technology,12.0
2020-03-17,63.23722076416016,66.91270903660302,61.446597535001885,64.88647767703416,713820.0,84.53150215148926,,-1.6135459556593694,-0.0146845791531733,0.0260804774932286,0.0581222297252814,-0.02831596973302,Information Technology,12.0
2020-03-18,56.97005844116211,65.02785744959252,54.75533939995202,64.08542473293176,717297.0,82.93879070281983,,-1.6455884922134565,-0.0991055939408073,0.1248965945702564,0.141439191549231,-0.0388751407635893,Information Technology,12.0
2020-03-19,49.33635330200195,54.61397888874846,47.02739592758949,53.57730070085928,1111982.0,81.05628128051758,,-1.6846178428762055,-0.1339950378854559,0.0859598878923473,0.1069723486541587,-0.0468003251127758,Information Technology,12.0
2020-03-20,54.23699951171875,54.23699951171875,49.948931576526576,50.89136424778179,408168.0,79.35754661560058,,-1.6595619839051905,0.0993313425440777,-0.0616854784382768,0.0,-0.0790616732820124,Information Technology,12.0
2020-03-23,48.81800842285156,51.83379349040312,48.81800842285156,48.81800842285156,159777.0,77.15225334167481,76.7379524230957,-1.687268019125327,-0.0999131798892438,0.0,0.0617760774144953,0.0,Information Technology,12.0
2020-03-24,51.0327377319336,51.83380417662492,44.01161262898978,48.91226392470803,467525.0,74.97759056091309,76.43939636230469,-1.675944625668092,0.0453670557368604,-0.0415512453665343,0.0156971089597268,-0.1375808043030065,Information Technology,12.0
2020-03-25,54.94382858276367,55.980506764382994,49.94893572889345,51.6453139591575,268466.0,73.01733074188232,76.18270225524903,-1.6559481320246774,0.076638860164124,-0.0600343061029595,0.0188679640345363,-0.0909090790123271,Information Technology,12.0
2020-03-26,57.20566177368164,60.40993058179508,50.98560421364638,59.18476887295479,421861.0,71.26204948425293,75.96285400390624,-1.644383907426045,0.0411662828976487,0.0345963500449122,0.0560131411605768,-0.1087315025677562,Information Technology,12.0
2020-03-27,56.12187194824219,61.06964769284464,53.90715632888228,60.12721130736663,290531.0,69.3441993713379,75.72319442749023,-1.6499250715620295,-0.0189454993061205,0.0713685987313168,0.0881612742562381,-0.03946261132206,Information Technology,12.0
2020-03-30,54.61397552490234,56.59308275109807,51.83379834898325,54.66109644074597,388295.0,67.84808692932128,75.47388778686523,-1.657634593635096,-0.0268682488839731,0.0008627995927918,0.0362381095163693,-0.0509059659033871,Information Technology,12.0
2020-03-31,57.4883918762207,59.79735259682567,54.14275667457446,55.509284741470886,1070392.0,66.50747623443604,75.27088172912597,-1.642938374475302,0.0526315164514568,-0.0344262044937884,0.0401639469334336,-0.0581967088042711,Information Technology,12.0
2020-04-01,57.8182487487793,58.47795240391535,54.80246677403571,58.3837105653655,289581.0,65.09618377685547,75.0754052734375,-1.6412518933612277,0.0057377996112469,0.0097799886510423,0.0114099556699212,-0.0521596907552005,Information Technology,12.0
2020-04-03,55.27367782592773,57.48839317410512,54.70821606387933,57.48839317410512,185321.0,63.35739498138428,74.84022483825683,-1.6542616899179143,-0.0440098235058578,0.0400681741343889,0.0400681741343889,-0.0102302177870126,Information Technology,12.0
2020-04-07,58.28946685791016,59.27902416746693,56.54596762743587,57.48840042122647,231463.0,61.78117618560791,74.62993278503419,-1.638842665275437,0.0545610343042484,-0.0137429021033321,0.0169766059444149,-0.0299110512491792,Information Technology,12.0
2020-04-08,58.195220947265625,62.20056004080213,57.5826382360983,57.5826382360983,280213.0,60.273284339904784,74.43360511779785,-1.6393245225947888,-0.0016168600559389,-0.0105263405000631,0.0688259109311741,-0.0105263405000631,Information Technology,12.0
2020-04-09,63.66133499145508,66.53575055819753,57.205668511816754,60.504179534098256,1527818.0,59.32142791748047,74.34659973144531,-1.611377558714976,0.0939271980622368,-0.0495929822675033,0.0451516696457634,-0.1014063949570777,Information Technology,12.0
2020-04-13,61.870704650878906,64.9336107505245,61.35236381947808,64.9336107505245,266555.0,58.23998641967773,74.23030807495117,-1.6205326332424417,-0.0281274393761381,0.0495049493444241,0.0495049493444241,-0.0083778071435536,Information Technology,12.0
2020-04-15,62.247684478759766,64.93361631199554,61.39949358663502,63.14299269310799,589840.0,57.818247413635255,74.1374048614502,-1.6186052234686912,0.0060930262554477,0.014382996280829,0.0431491043518617,-0.0136260633504233,Information Technology,12.0
2020-04-16,62.95450592041016,63.89693860071456,61.25812421978594,62.20055690009034,336104.0,57.424781227111815,74.05677345275879,-1.6149914105954897,0.0113549836844384,-0.011976093042061,0.0149700591963324,-0.0269461522383934,Information Technology,12.0
2020-04-17,65.45195007324219,66.91272367748917,61.39949365759342,64.08542549393329,1234575.0,57.48839511871338,74.0484661102295,-1.602222562202134,0.0396706179536919,-0.0208782867092536,0.0223182594653381,-0.0619149836042162,Information Technology,12.0
2020-04-20,65.45195007324219,67.76091457059415,63.14299276608133,66.25302364406923,576073.0,57.59913158416748,73.87793769836426,-1.602222562202134,0.0,0.0122391092997324,0.0352772452886152,-0.0352771354341174,Information Technology,12.0
2020-04-21,60.457061767578125,64.98073460984364,59.37326267749046,63.61421001159692,386824.0,57.77348175048828,73.4210507965088,-1.627760258988845,-0.0763138195282901,0.0522213311681631,0.0748245566358547,-0.017926757576381,Information Technology,12.0
2020-04-22,60.975399017333984,61.72934813011432,59.23189978299504,61.25813173217452,306393.0,58.35543403625488,73.00063522338867,-1.6251101217470345,0.0085736427573764,0.0046368325488146,0.0123648081838054,-0.0285934862655562,Information Technology,12.0
2020-04-23,64.88648986816406,66.95984611944118,60.975392730478255,60.975392730478255,678059.0,58.88790855407715,72.63140441894531,-1.60511362810362,0.0641421116361738,-0.0602759857349711,0.0319535893448659,-0.0602759857349711,Information Technology,12.0
2020-04-24,67.38394927978516,68.3263821368451,62.48330129915035,64.08543428007539,908363.0,59.81620559692383,72.24406463623046,-1.5923447016956416,0.0384896673667417,-0.0489510489510489,0.0139860139860141,-0.0727272300453452,Information Technology,12.0
2020-04-27,67.28970336914062,73.50975841212856,66.06453785286182,68.60911072739665,1484644.0,60.62905387878418,71.87651580810547,-1.592826559014993,-0.0013986403535538,0.0196078640890713,0.0924369514436065,-0.0182073252657652,Information Technology,12.0
2020-04-28,68.13787841796875,68.79757834796918,66.0645224276146,68.60909470802333,476317.0,61.288756370544434,71.56739791870118,-1.5884900381773872,0.0126048266876013,0.006915629030362,0.0096818384328569,-0.0304288310480675,Information Technology,12.0
2020-04-29,69.83425903320312,71.71912436306118,68.98606819672887,69.9756253709806,582524.0,61.92018623352051,71.26581939697266,-1.5798168404729294,0.0248962934365009,0.0020243121318184,0.0269905538621364,-0.0121457698301199,Information Technology,12.0
2020-04-30,68.65621948242188,72.9442910638941,67.94939497054342,71.67200838055105,607879.0,62.54690361022949,70.9124072265625,-1.5858398814319212,-0.0168690778292806,0.0439259388423114,0.0624571468367858,-0.0102951271888691,Information Technology,12.0
2020-05-04,64.9336166381836,66.44150757054061,63.472843028286746,66.44150757054061,393262.0,63.06288566589355,70.49679443359375,-1.6048726799402886,-0.0542209121373393,0.0232220382973449,0.0232220382973449,-0.0224964153473296,Information Technology,12.0
2020-05-05,63.42572784423828,67.33681805966128,63.14299513918033,66.62999348720777,295016.0,63.35975246429443,69.97185958862305,-1.6125821630060435,-0.0232220053650702,0.0505199664533384,0.0616640967058021,-0.0044576974465676,Information Technology,12.0
2020-05-06,65.73468780517578,67.19546152136746,64.08543040504593,64.88649684707066,938134.0,63.75557441711426,69.51006759643555,-1.6007769902440796,0.0364041539516562,-0.0129032476828517,0.0222222659750224,-0.0250896057347669,Information Technology,12.0
2020-05-07,67.52530670166016,67.85515671989921,65.31059121897945,66.15877492582528,819322.0,64.36815586090088,69.1208428955078,-1.5916219742275817,0.0272400912862232,-0.0202373279379902,0.0048848355431601,-0.0327983031971368,Information Technology,12.0
2020-05-08,67.61953735351562,69.4101606866293,66.81847110165134,67.99651182209587,603632.0,64.83465938568115,68.70899978637695,-1.5911401949228532,0.0013954864695661,0.0055749341585911,0.0264808575035389,-0.0118466686288654,Information Technology,12.0
2020-05-11,66.39437866210938,68.60910118664992,65.97028683709006,67.7137858368893,330742.0,65.24461727142334,68.17840988159179,-1.597404145037865,-0.0181184128042921,0.0198722723424309,0.0333570788546964,-0.0063874658301659,Information Technology,12.0
2020-05-12,66.11166381835938,66.91273027801557,64.60377274309035,66.34727202356366,185182.0,65.36713371276855,67.61012329101563,-1.5988495999739851,-0.0042581141573562,0.0035637917970361,0.0121168703582641,-0.0228082457493723,Information Technology,12.0
2020-05-13,68.46772766113281,68.79757762265551,66.15876355009414,68.6090939846968,252217.0,65.69698486328124,67.0964973449707,-1.5868035960706242,0.0356376425383375,0.002064714696881,0.0048175976155544,-0.0337233933403841,Information Technology,12.0
2020-05-14,66.39437866210938,68.32636850984328,65.97028683709006,68.32636850984328,225586.0,65.90431957244873,66.5781591796875,-1.597404145037865,-0.0302821353920939,0.029098696104471,0.029098696104471,-0.0063874658301659,Information Technology,12.0
2020-05-15,66.20589447021484,66.62998629181259,64.83936998711938,66.1116526421032,347166.0,66.06688899993897,66.01269958496094,-1.5983678206692566,-0.002838857681819,-0.0014234658237877,0.0064056505087857,-0.0206405259536255,Information Technology,12.0
2020-05-18,59.56174850463867,66.3472647941714,59.42038215888143,66.01741478086518,790157.0,65.77237892150879,65.51321006774903,-1.6323377865007496,-0.1003558069676905,0.108386110856429,0.1139240613294665,-0.0023734418365207,Information Technology,12.0
2020-05-19,63.14299392700195,63.802693972550856,58.94916749193569,60.55130387775934,890050.0,65.65693111419678,65.09005783081055,-1.614027715460442,0.0601265999114242,-0.0410447761194029,0.0104477156454059,-0.0664179218349171,Information Technology,12.0
2020-05-20,64.60377502441406,65.59332520710049,62.57754295006748,64.46240865826113,703707.0,65.86426677703858,64.66125137329101,-1.60655908303974,0.023134492151273,-0.0021882059693805,0.0153172191921056,-0.0313639887697098,Information Technology,12.0
2020-05-21,72.09611511230469,75.77160477175474,67.00697613692708,67.00697613692708,7326736.0,66.42030258178711,64.30218460083007,-1.5682524988523625,0.1159737195707098,-0.0705882552402472,0.0509804121029922,-0.0705882552402472,Information Technology,12.0
2020-05-22,66.8184814453125,71.53064505654483,66.15877422562534,71.53064505654483,1383771.0,66.51690216064453,63.84227737426758,-1.5952358066044392,-0.0732027468993464,0.0705218602594102,0.0705218602594102,-0.0098731250010088,Information Technology,12.0
2020-05-26,68.75045776367188,70.91805569761534,67.00695882907755,68.32636595451312,1454893.0,66.58522758483886,63.450225372314456,-1.5853580631198811,0.028913801639455,-0.0061685670605504,0.0315284872923251,-0.0253598156478835,Information Technology,12.0
2020-05-27,72.42596435546875,75.86584575637382,67.38394995752458,69.17457384198673,3195373.0,66.84204063415527,63.244775390625,-1.5665660567455992,0.0534615580950943,-0.044892609196394,0.047495141162664,-0.0696161168555218,Information Technology,12.0
2020-05-28,70.49395751953125,75.20612026307772,69.26879233013327,73.5097387993251,1333784.0,66.9598445892334,62.98466384887696,-1.5764439562594033,-0.0266756107858661,0.0427807061187945,0.0668449170588969,-0.0173797192342128,Information Technology,12.0
2020-05-29,70.21122741699219,73.22700880580713,69.26879483421376,70.82381003383615,2748993.0,66.97869300842285,62.97523910522461,-1.5778894892101465,-0.0040106998172251,0.008724852696361,0.0429529791710361,-0.0134228187919464,Information Technology,12.0
2020-06-01,72.61444854736328,73.03854042212483,70.3054839231296,70.87094215287549,1617946.0,67.17660446166992,63.0110514831543,-1.565602381114208,0.0342284449194727,-0.0240104611322714,0.0058403235615696,-0.0317975922206121,Information Technology,12.0
2020-06-02,72.37884521484375,73.50976175031019,71.34216333544221,73.13278717509073,1061254.0,67.54886589050292,63.17503494262695,-1.5668069659016193,-0.0032445792432873,0.0104166066481032,0.01562495964269,-0.0143229955703816,Information Technology,12.0
2020-06-03,70.72957611083984,72.94429148961306,69.97562708435966,72.56731697637298,1304840.0,67.914058303833,63.32488204956055,-1.575239293457369,-0.0227866180941177,0.0259826364949964,0.0313124367563373,-0.010659600522682,Information Technology,12.0
2020-06-04,75.8658447265625,77.46797770185407,70.96519676315951,71.0594386104957,3349353.0,68.42061614990234,63.70279777526856,-1.5489787521806635,0.072618399517532,-0.0633540183120633,0.0211179745123251,-0.0645962353818905,Information Technology,12.0
2020-06-05,76.94963073730469,79.54132064021935,75.48885718867645,76.3370480494867,2488940.0,68.89183235168457,64.25506332397461,-1.5434376075483347,0.0142855591293868,-0.0079608268675033,0.0336803422977081,-0.0189835030347983,Information Technology,12.0
2020-06-08,78.78736877441406,83.02831573561066,76.5255289570711,78.0805442808813,3417867.0,69.45022392272949,64.74607070922852,-1.5340416823758167,0.0238823503050086,-0.0089712920297739,0.0538277521786441,-0.0287081527474171,Information Technology,12.0
2020-06-09,77.51509857177734,80.48376335937311,76.52554124584817,79.44708870708982,814595.0,70.00625991821289,65.32001251220703,-1.540546502639537,-0.0161481494105928,0.024924049261493,0.0382978908921447,-0.0127659945502469,Information Technology,12.0
2020-06-10,76.24281311035156,79.07011144183413,75.58310585222408,77.75070411577063,821863.0,70.5128173828125,65.8242140197754,-1.5470514009178806,-0.0164133889379973,0.019777483855909,0.0370828175947604,-0.0086527140226665,Information Technology,12.0
2020-06-11,76.66690826416016,80.8607386160722,76.00720816799914,79.58844856031743,1200051.0,70.92277641296387,66.25867561340333,-1.544883101491766,0.0055624279392048,0.0381069272559022,0.0547019626441953,-0.0086047567470437,Information Technology,12.0
2020-06-12,75.81871032714844,76.76114305807728,72.89717029930728,73.50975301244924,779936.0,71.39399299621581,66.63093658447265,-1.5492197393513063,-0.0110634164884959,-0.0304536611706573,0.012430081267043,-0.0385332329610339,Information Technology,12.0
2020-06-15,76.33705139160156,76.80826775821639,73.8867277232427,75.34749414563397,1024266.0,71.90055084228516,67.03524017333984,-1.5465695826058403,0.0068365850885163,-0.0129630006389853,0.0061728395061728,-0.0320987465940876,Information Technology,12.0
2020-06-16,75.48886108398438,78.03343379771783,73.93384562395691,77.84494293548322,979381.0,72.69690647125245,67.45273788452148,-1.5509061814580696,-0.0111111222159479,0.0312109868617254,0.033707922959687,-0.0205992703784131,Information Technology,12.0
2020-06-17,76.28992462158203,78.12767271111888,74.9234000749085,74.9234000749085,678666.0,73.35425300598145,67.82876853942871,-1.5468105307691722,0.0106116786780825,-0.0179122545139721,0.0240890012495431,-0.0179122545139721,Information Technology,12.0
2020-06-18,76.61978912353516,77.75070560166455,75.30038177225647,76.28993189307178,668003.0,73.9550537109375,68.20479934692383,-1.5451240106477862,0.0043238278657285,-0.0043051179628221,0.0147601095104294,-0.0172201903238259,Information Technology,12.0
2020-06-19,76.99674987792969,78.88161530642434,76.4312916874195,77.42084891345559,946340.0,74.20008544921875,68.63926078796386,-1.5431966983923149,0.0049198876518278,0.0055080121719197,0.0244798050759662,-0.0073439228461806,Information Technology,12.0
2020-06-22,78.41040802001953,78.88162443165473,76.94964145806553,77.65646607551832,775603.0,74.7796817779541,69.04167961120605,-1.5359689946312882,0.0183599716134908,-0.0096153299484006,0.0060096156050468,-0.0186297533559708,Information Technology,12.0
2020-06-23,84.48908996582031,85.76137262719664,77.27947863110026,79.02297762559306,2840267.0,75.56661338806153,69.56755699157715,-1.504890114204937,0.0775239167770787,-0.0646960730958109,0.0150585437941279,-0.0853318616360605,Information Technology,12.0
2020-06-24,82.27437591552734,87.55199749032911,81.52042689475962,87.45775566028084,2477184.0,76.05903396606445,69.9398178100586,-1.5162134296475491,-0.0262130181682501,0.0630011432730328,0.0641466011267031,-0.0091638376150287,Information Technology,12.0
2020-06-25,82.93408203125,83.6880311076106,80.57800015536222,81.94452476730062,715782.0,76.6810401916504,70.36108535766601,-1.512840506426712,0.0080183666953607,-0.0119318528608842,0.0090909437699751,-0.0284090909090908,Information Technology,12.0
2020-06-26,86.79804992675781,91.133238893476,83.59377731998667,83.87651000506887,2698297.0,77.51038131713867,70.85209266662598,-1.493084941442973,0.0465908321509105,-0.0336590502223749,0.0499456954433461,-0.0369164124018336,Information Technology,12.0
2020-06-29,86.79804992675781,87.50487444927244,83.0754436509238,86.13834991515384,1222026.0,78.2195613861084,71.32896354675293,-1.493084941442973,0.0,-0.0076004013011887,0.0081433226104856,-0.0428881326132929,Information Technology,12.0
2020-06-30,84.30060577392578,87.59912036615617,83.64090573155619,87.17502850894589,1013466.0,78.8156494140625,71.7059366607666,-1.5058537898363284,-0.0287730444974216,0.0340972963198937,0.0391280058066987,-0.0078255670444261,Information Technology,12.0
2020-07-01,82.6984634399414,84.39484505324712,82.27437163171017,84.30059603791541,574127.0,79.41409378051758,72.05086692810059,-1.5140451692287464,-0.0190051105715769,0.0193731845953526,0.0205128552906874,-0.0051281703503383,Information Technology,12.0
2020-07-02,85.57289123535156,86.13834941202227,82.98120133460259,82.98120133460259,987695.0,79.89944610595703,72.55318351745605,-1.499348891557985,0.0347579347408028,-0.0302863425944208,0.006607912488495,-0.0302863425944208,Information Technology,12.0
2020-07-03,84.72470092773438,86.13834997372486,84.3477264107654,86.13834997372486,475860.0,80.28819961547852,73.02816955566406,-1.503685490410214,-0.0099119042885252,0.0166852055010056,0.0166852055010056,-0.0044494051066702,Information Technology,12.0
2020-07-06,85.33727264404297,87.36349693055617,84.39484006791965,85.47863177830952,1005884.0,80.61569480895996,73.43718521118164,-1.5005535543600197,0.0072301431530703,0.0016564758854689,0.0237437197573087,-0.0110436219359197,Information Technology,12.0
