Date_Ticker,Close_SHREECEM.NS,High_SHREECEM.NS,Low_SHREECEM.NS,Open_SHREECEM.NS,Volume_SHREECEM.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-01-27,23167.50390625,23331.994943060185,22540.86143254918,22678.05937470573,35307.0,,,-0.4679810234727233,0.0200479299714704,-0.021126338578591,0.0071000759285859,-0.0270483378889931,Construction Materials,4.0
2020-01-28,23013.90625,23551.89876876973,22936.398788229537,23129.75135440662,13422.0,,,-0.5227511756260805,-0.006629875055662,0.005033700196229,0.0233768449790974,-0.0033678533721525,Construction Materials,4.0
2020-01-29,23076.931640625,23345.732302665503,22782.312416714016,23109.23120800029,13788.0,,,-0.5002774587847403,0.0027385785768115,0.0013996474001953,0.0116480243659127,-0.0127668282984524,Construction Materials,4.0
2020-01-30,23056.416015625,23217.125785710043,22854.078246535657,22999.475202247217,18380.0,,,-0.5075929604024364,-0.0008890100867605,-0.0024696298565741,0.0069702841055665,-0.0087757684868376,Construction Materials,4.0
2020-01-31,22586.75390625,23250.50674708412,22410.77732666064,23195.824694077564,26041.0,,,-0.6750659923428924,-0.0203701264349462,0.0269658398172492,0.029386818645527,-0.0077911407863113,Construction Materials,4.0
2020-02-03,22842.591796875,22927.512144588756,22000.80120955554,22006.73957473052,19173.0,,,-0.5838388177998225,0.0113268994600506,-0.0365918294026001,0.0037176318899754,-0.0368517983775651,Construction Materials,4.0
2020-02-04,24038.25390625,24208.97856982709,22877.64180743056,22972.67483612883,46295.0,,,-0.1574872883996287,0.0523435396476582,-0.0443284722042193,0.007102207350123,-0.04828188034563,Construction Materials,4.0
2020-02-05,24438.8515625,24828.16063714051,23966.24429730749,23966.24429730749,65213.0,,,-0.0146413939975728,0.0166650064439931,-0.0193383581869164,0.0159299250885374,-0.0193383581869164,Construction Materials,4.0
2020-02-06,24555.921875,24813.38271340849,24298.26545593793,24590.577999831647,35930.0,23124.5890625,,0.027103766604551,0.0047903360843533,0.0014113143464156,0.0104846741131965,-0.0104926388173758,Construction Materials,4.0
2020-02-07,24463.103515625,24891.975524476897,24248.936914004316,24563.143035616013,15201.0,23201.790625,,-0.0059935852021678,-0.0037798767990664,0.0040894042706851,0.0175313818452336,-0.0087546783049785,Construction Materials,4.0
2020-02-10,24505.80859375,24689.98231814976,24367.235847098265,24543.457874638167,33336.0,23257.379296875,,0.009234274934059,0.001745693390772,0.0015363410982394,0.0075155130545958,-0.0056546898308459,Construction Materials,4.0
2020-02-11,24360.314453125,24779.516724432942,24243.341863844453,24592.54542450596,9352.0,23318.90732421875,,-0.0426463097962382,-0.005937128745146,0.0095331680478849,0.0172084096908762,-0.0048017684462009,Construction Materials,4.0
2020-02-12,24239.068359375,24686.79087043105,23994.665380744664,24524.804053695934,15946.0,23366.09951171875,,-0.0858804786293822,-0.0049771973996192,0.011788229237384,0.0184711105401409,-0.0100830186625472,Construction Materials,4.0
2020-02-13,24166.56640625,24438.60569018905,24009.685785322832,24248.9346284186,15155.0,23431.151953125,,-0.1117333666292394,-0.002991119627622,0.0034083543679295,0.0112568446574479,-0.0064916388323412,Construction Materials,4.0
2020-02-14,23987.400390625,24458.09596603695,23737.10697961704,24298.02277025833,44419.0,23485.525390625,,-0.1756207342888095,-0.0074137969214635,0.0129493973742451,0.0196226171968143,-0.0104343699997513,Construction Materials,4.0
2020-02-17,23589.25390625,23999.07972623469,23517.537168065774,23875.871589537037,14630.0,23529.45556640625,,-0.3175925850379514,-0.0165981506078752,0.0121503496645603,0.0173734117074428,-0.0030402291852573,Construction Materials,4.0
2020-02-18,23343.03515625,23561.71734536164,22875.2368931223,23561.71734536164,39818.0,23569.8908203125,,-0.4053897476363189,-0.0104377506375801,0.009368198593193,0.009368198593193,-0.0200401644429023,Construction Materials,4.0
2020-02-19,24085.232421875,24739.708677664057,23872.73592258824,24396.19804484093,156489.0,23644.33359375,,-0.1407355975760904,0.0317952340240673,0.0129110492902488,0.0271733419186206,-0.0088226883413327,Construction Materials,4.0
2020-02-20,23961.6796875,24338.912628024813,23827.42697541993,23954.41444061256,32057.0,23709.53828125,,-0.184792272826837,-0.0051298128334765,-0.000303202737963,0.0157431759978663,-0.005602808894491,Construction Materials,4.0
2020-02-24,23502.3125,24236.52555925964,23356.8023905469,23767.004336007067,29338.0,23749.0453125,,-0.3485943214250542,-0.0191709092806059,0.0112623741177413,0.0312400347523094,-0.0061913102999161,Construction Materials,4.0
2020-02-25,23246.353515625,23667.40353644784,23153.652322557533,23502.31613292766,38362.0,23752.98779296875,,-0.4398646758139254,-0.0108907999744705,0.0110108717537404,0.0181125190469049,-0.0039877735234972,Construction Materials,4.0
2020-02-26,23140.9296875,23271.254140858317,22833.19054806876,23164.30145139722,34970.0,23759.33896484375,,-0.4774569102787376,-0.0045350694703209,0.0010099751484853,0.0056317725829619,-0.0132984777874968,Construction Materials,4.0
2020-02-27,23483.52734375,23596.691816865463,22817.1143354034,23223.61810366874,80008.0,23779.66875,,-0.3552927691172669,0.0148048354528755,-0.0110677257413985,0.0048188873612966,-0.0283778922387467,Construction Materials,4.0
2020-02-28,22357.701171875,23401.13270019813,22153.561323211296,23076.67854459253,91009.0,23744.7330078125,,-0.7567420635743586,-0.0479411016665105,0.0321579292607228,0.0466698933088756,-0.009130627835768,Construction Materials,4.0
2020-03-02,22723.625,23104.24149665472,22485.31353147878,22494.83058111275,58063.0,23751.5765625,,-0.6262602305031253,0.0163667912596182,-0.010068570436594,0.0167498141979864,-0.0104873878406821,Construction Materials,4.0
2020-03-03,23267.16015625,23515.47984074065,22731.51455918623,22978.010190642755,28737.0,23772.80498046875,,-0.4324454032764809,0.0239193859364428,-0.0124273853648432,0.0106725394428484,-0.0230215287756071,Construction Materials,4.0
2020-03-04,22934.666015625,23566.31606649393,22485.952864734503,23470.16324844597,44423.0,23717.6255859375,,-0.551006813110044,-0.0142902760110019,0.0233488132094943,0.0275412796697627,-0.0195648434812522,Construction Materials,4.0
2020-03-05,22747.48828125,23255.47256793289,22683.189934981638,22961.293476639163,43550.0,23633.057421875,,-0.6177510150837601,-0.0081613455477171,0.0093990682727549,0.0223314451425218,-0.0028266130077035,Construction Materials,4.0
2020-03-06,22791.126953125,22978.058668672435,22191.08481383979,22484.86904788278,34236.0,23544.81767578125,,-0.6021902522653875,0.0019183951799623,-0.0134375937562063,0.0082019513967825,-0.0263278836768068,Construction Materials,4.0
2020-03-09,21558.10546875,22683.141711222164,21412.00209392144,22682.698699393884,62959.0,23399.5677734375,,-1.0418634605444173,-0.0541009440608611,0.0521656799700727,0.0521862296342776,-0.0067771899084708,Construction Materials,4.0
2020-03-11,21592.373046875,21995.769944494317,21280.04781472023,21479.060263836764,50666.0,23253.89599609375,,-1.0296442606317668,0.0015895449706688,-0.0052478151795657,0.0186823790392829,-0.0144646089374587,Construction Materials,4.0
2020-03-12,19993.376953125,21242.37746665906,19850.03566867861,20715.90416523045,81474.0,23035.54912109375,,-1.5998174096593014,-0.0740537452867607,0.0361383278972549,0.0624707129997286,-0.0071694383986485,Construction Materials,4.0
2020-03-13,21013.78125,21314.370561948075,17998.330631602894,18836.586078679,65294.0,22874.284765625,,-1.235959653217896,0.0510371159042999,-0.1036079678102197,0.0143043895038201,-0.1434987155582533,Construction Materials,4.0
2020-03-16,19879.5234375,21092.478230917743,18293.691377572664,20123.06051532993,124718.0,22659.9326171875,,-1.6404155185511868,-0.053976854474965,0.012250649699707,0.0610152852623051,-0.0797721366366298,Construction Materials,4.0
2020-03-17,19729.083984375,20508.66164500075,19082.64102859995,19630.02267259156,61210.0,22447.016796875,,-1.6940595124680802,-0.0075675583269373,-0.0050210801404614,0.0395141336132562,-0.0327659893529279,Construction Materials,4.0
2020-03-18,19027.361328125,20315.366175964737,17849.90911577484,20018.525145917876,447921.0,22218.92216796875,,-1.944281147293777,-0.0355679288914654,0.0520915013227714,0.0676922472658303,-0.0618820545868189,Construction Materials,4.0
2020-03-19,17486.44921875,19189.143803239785,16173.29874367928,17741.42753727432,130151.0,21926.09287109375,,-2.493742595768316,-0.0809840146934785,0.0145814805129744,0.0973722316743446,-0.0750953185889038,Construction Materials,4.0
2020-03-20,18642.455078125,18921.200034847978,16791.488175156108,17144.788167153976,109690.0,21653.95400390625,,-2.081531769418932,0.0661086676267851,-0.0803363561663281,0.0149521592276788,-0.0992877223097514,Construction Materials,4.0
2020-03-23,16725.0703125,17337.044942715547,15846.13482110989,16876.54761756967,64085.0,21292.12353515625,22580.714296875,-2.7652365726933006,-0.1028504431197398,0.0090569009420822,0.0365902575463714,-0.0525519758642335,Construction Materials,4.0
2020-03-24,16745.384765625,17928.85426328814,16154.119031487928,17159.58156194788,73476.0,20954.2771484375,22457.240546875,-2.7579928053355647,0.0012146109251222,0.0247349823321556,0.0706743687426383,-0.0353091757766489,Construction Materials,4.0
2020-03-25,17197.302734375,17699.36802787486,16322.755030320031,16567.871543159436,43063.0,20651.824609375,22333.3058984375,-2.596847013703255,0.0269876133080978,-0.036600576319298,0.0291944208492824,-0.0508537715223718,Construction Materials,4.0
2020-03-26,17311.50390625,17800.600522448858,16871.22141520701,17208.890809791275,68024.0,20360.3533203125,22216.9408984375,-2.556124936866972,0.0066406443870251,-0.0059274513072014,0.0282526936335252,-0.0254329429394077,Construction Materials,4.0
2020-03-27,17422.15234375,18313.02021407892,16603.424132345503,17554.054296681526,56733.0,20057.2845703125,22099.479453125,-2.5166697009905703,0.0063916132358698,0.0075709332767281,0.0511342027524235,-0.0469935169461542,Construction Materials,4.0
2020-03-30,16701.44921875,17356.817788131637,15878.184948891396,16765.108090808964,61908.0,19774.47197265625,21976.1980859375,-2.773659428421063,-0.0413670544706575,0.0038115777394633,0.0392402216596798,-0.0492929840444241,Construction Materials,4.0
2020-03-31,17303.91015625,17472.104422381082,16683.256325684728,17035.471938004604,51027.0,19503.48623046875,21864.27765625,-2.558832731068191,0.0360723748944877,-0.0155131537219891,0.0097200149915441,-0.0358678370935194,Construction Materials,4.0
2020-04-01,16320.982421875,17303.86200677306,16272.0180550453,17258.200967472287,48939.0,19156.17734375,21736.484296875,-2.909327021683211,-0.0568037932177991,0.0574241501750001,0.0602218395616127,-0.003000086977857,Construction Materials,4.0
2020-04-03,15565.712890625,16467.72446901863,15197.07792880742,16430.98915734776,77720.0,18787.7296875,21597.111953125,-3.178642505742605,-0.0462759846023553,0.0555886050836711,0.0579486198114895,-0.0236824978340441,Construction Materials,4.0
2020-04-07,16404.70703125,16617.17933424055,15662.702745067909,15867.680444387564,92287.0,18470.590625,21473.2785546875,-2.879472337006346,0.0539001423526393,-0.032736127858878,0.0129519108500872,-0.0452311818046258,Construction Materials,4.0
2020-04-08,15841.9931640625,16795.68115542827,15698.8483293186,16125.225088684982,122750.0,18123.133935546877,21336.96669921875,-3.080125946424058,-0.0343019760191732,0.0178785536446886,0.0602000001823763,-0.0090357844029766,Construction Materials,4.0
2020-04-09,16701.302734375,16774.969820804687,15912.059850598684,15984.05119668444,92983.0,17880.293798828126,21216.74931640625,-2.7737116621055,0.0542425161665793,-0.0429458437523138,0.0044108586977507,-0.047256366543903,Construction Materials,4.0
2020-04-13,17062.044921875,17555.334658203734,15998.15123044084,16666.48743085897,86675.0,17653.777392578126,21094.64013671875,-2.6450775085650884,0.0215996436468103,-0.023183474948474,0.0289115248838838,-0.0623544068900063,Construction Materials,4.0
2020-04-15,17887.9296875,18290.931812921342,17128.025637729035,17148.78555947847,125808.0,17548.505029296874,20992.12060546875,-2.350581906361386,0.0484047937633867,-0.0413208314731938,0.0225292771417231,-0.0424813862222402,Construction Materials,4.0
2020-04-16,18667.359375,19081.60437961424,17308.74400885633,17800.799235735478,112627.0,17431.183935546876,20903.92916015625,-2.0726513466155003,0.0435729400280828,-0.0464211419438922,0.0221908731863282,-0.0727802652132564,Construction Materials,4.0
2020-04-17,18684.95703125,19459.060369503637,18525.836838173043,19131.944339068705,74780.0,17371.455615234376,20816.49998046875,-2.066376339991791,0.0009426966019397,0.0239223085753492,0.0414292276379855,-0.0085159517793288,Construction Materials,4.0
2020-04-20,18734.416015625,19071.73867942721,18669.770964020016,18762.127366481356,48069.0,17321.722216796876,20739.45322265625,-2.0487401587784517,0.0026469948147208,0.0014791681167558,0.018005507271797,-0.0034506040407701,Construction Materials,4.0
2020-04-21,18568.291015625,18737.47142943389,17985.210490222224,18638.853158752663,43173.0,17298.768701171874,20653.96720703125,-2.1079773356248688,-0.0088673700776926,0.0038001420307494,0.0091112538933457,-0.031401948887602,Construction Materials,4.0
2020-04-22,18951.625,19348.90839389986,18354.785956448,18578.156382096236,70880.0,17372.027490234374,20552.23462890625,-1.9712873550460053,0.0206445484968126,-0.0197064166214647,0.0209630252761892,-0.0314927634728946,Construction Materials,4.0
2020-04-23,18449.26171875,18910.055643090764,18344.036781924093,18786.78279013711,41912.0,17362.367822265624,20432.44283203125,-2.150421034700198,-0.0265076626014919,0.0182945570685946,0.0249762798840051,-0.0057034768344669,Construction Materials,4.0
2020-04-24,18330.623046875,18665.778818426203,18128.555728411666,18480.07982337292,34410.0,17442.645458984374,20307.93685546875,-2.1927254439503616,-0.0064305376379601,0.0081533931561261,0.0182839268853078,-0.0110234833778758,Construction Materials,4.0
2020-04-27,18759.021484375,18934.710340811816,18397.24069832523,18397.24069832523,37871.0,17543.327294921874,20193.85521484375,-2.039966292691272,0.0233706424710442,-0.019285696023703,0.0093655661401717,-0.019285696023703,Construction Materials,4.0
2020-04-28,18605.228515625,19126.967427597658,18540.288756338698,18816.36989107228,29420.0,17613.723583984374,20075.84361328125,-2.094806089757212,-0.0081983470661355,0.0113484967556274,0.0280425962806365,-0.0034904037449347,Construction Materials,4.0
2020-04-29,18906.5546875,18984.020121881276,18688.510041613503,18736.48822314921,25467.0,17693.476123046876,19966.76841796875,-1.98735861507361,0.0161957791392855,-0.0089951060445312,0.0040972792590545,-0.0115327540892818,Construction Materials,4.0
2020-04-30,19494.765625,19615.178173658864,18854.287975355976,19033.33025397768,53649.0,17797.106787109376,19871.88236328125,-1.7776132105427784,0.0311114820876853,-0.0236697060071641,0.006176660493135,-0.0328538266098813,Construction Materials,4.0
2020-05-04,18367.65625,19037.91583363373,18283.830704697983,18909.07065436242,35572.0,17880.417138671874,19755.90416015625,-2.179520072075539,-0.0578160002885389,0.0294765100671141,0.0364912961409396,-0.0045637583892618,Construction Materials,4.0
2020-05-05,18256.216796875,18638.70742745696,17997.836891906263,18417.45769176961,43081.0,17928.032470703125,19641.28048828125,-2.219257369847901,-0.0060671569419751,0.0088321089023337,0.0209512537475691,-0.0141529818496111,Construction Materials,4.0
2020-05-06,18482.939453125,18668.440049050358,18267.60682806685,18367.60422117494,31793.0,18036.130322265624,19539.15419921875,-2.138412162423548,0.0124189287831424,-0.0062400914228261,0.0100363146455035,-0.0116503452064136,Construction Materials,4.0
2020-05-07,18177.71875,18623.275045175367,17792.66246663272,18482.942368947995,44718.0,18166.730615234374,19435.84787109375,-2.24724835666405,-0.0165136451319919,0.0167910849070649,0.0245111227268475,-0.0211828716607952,Construction Materials,4.0
2020-05-08,18473.91796875,18618.59023167281,18195.172983083645,18421.896820074468,37689.0,18270.19116210937,19323.62158203125,-2.1416290609357467,0.0162946309613245,-0.0028159239833981,0.0078311630032963,-0.0150885689834648,Construction Materials,4.0
2020-05-11,18653.55078125,19032.34323696317,18552.8118156992,18835.10666266437,86212.0,18410.76904296875,19217.45900390625,-2.077575241935104,0.0097235904589303,0.0097330467289296,0.0203067212326095,-0.0054005249044625,Construction Materials,4.0
2020-05-12,18862.916015625,18966.26874973323,18162.03662798784,18584.86252890548,45807.0,18518.84970703125,19124.67107421875,-2.0029193778919825,0.0112238810095849,-0.0147407477448977,0.0054791493543531,-0.0371564707734792,Construction Materials,4.0
2020-05-13,19490.1796875,20029.325122003604,19173.81143478585,19265.03335532492,97463.0,18640.2564453125,19049.54759765625,-1.7792484730902225,0.0332538018700507,-0.0115517832972815,0.0276624147723678,-0.016232187583014,Construction Materials,4.0
2020-05-14,19043.98046875,19653.489620901502,18900.292472436784,19427.802061872357,76779.0,18698.058984375,18967.60861328125,-1.938355061682108,-0.0228935405370412,0.0201544836570368,0.032005344321355,-0.0075450611046886,Construction Materials,4.0
2020-05-15,18915.482421875,19293.240578305744,18551.580906603143,19240.33147683321,52718.0,18710.46513671875,18876.24771484375,-1.9841751461194508,-0.0067474363926101,0.0171737123967048,0.0199708444122936,-0.0192382888871509,Construction Materials,4.0
2020-05-18,17901.880859375,18973.6150841029,17751.291506880327,18934.710940672347,66740.0,18671.311328125,18787.13130859375,-2.3456071702555974,-0.0535858160999272,0.0576939422963742,0.0598671297807598,-0.0084119290971491,Construction Materials,4.0
2020-05-19,18087.333984375,18559.962138186143,17825.255879262197,18047.147031286207,68436.0,18638.9572265625,18694.40548828125,-2.2794779328599875,0.0103594212505821,-0.0022218284421301,0.026130338181372,-0.0144895928465302,Construction Materials,4.0
2020-05-20,19143.439453125,19872.03029159802,18097.49415751613,18097.49415751613,95883.0,18667.7146484375,18611.93107421875,-1.9028897828475744,0.0583892280455666,-0.0546372713309953,0.0380595577015856,-0.0546372713309953,Construction Materials,4.0
2020-05-21,18985.154296875,19082.24322768953,18490.92837796118,18891.318613771964,83398.0,18669.39111328125,18532.94083984375,-1.9593314129029185,-0.0082683760479709,-0.0049425820636328,0.0051139395180219,-0.0260322308254914,Construction Materials,4.0
2020-05-22,19635.1484375,19802.502908181385,18543.3938679846,18756.2129120836,97537.0,18728.68544921875,18470.69404296875,-1.7275552331747728,0.0342369690791499,-0.0447633756482214,0.0085232088371567,-0.0556020532765786,Construction Materials,4.0
2020-05-26,20381.740234375,20473.108546387903,19427.804669173773,19536.38302983823,115382.0,18831.24130859375,18422.50630859375,-1.4613340725814314,0.0380232316170897,-0.0414762034456226,0.0044828513641246,-0.0468034404438321,Construction Materials,4.0
2020-05-27,20194.607421875,20611.21955579023,20019.50990347089,20416.69500759025,81015.0,18903.02060546875,18395.23634765625,-1.5280622562252535,-0.0091813952267132,0.0109973707869497,0.0206298704011425,-0.0086705086534359,Construction Materials,4.0
2020-05-28,20521.380859375,20870.93260294304,19980.854420124684,20363.68983515073,77639.0,18998.82822265625,18373.81650390625,-1.4115407458812403,0.0161812225745985,-0.0076842306716524,0.0170335391152955,-0.0263396719233628,Construction Materials,4.0
2020-05-29,20569.111328125,20758.16180082701,20324.143134862497,20561.911423214555,76672.0,19081.9560546875,18385.33119140625,-1.3945209221442585,0.0023258897184881,-0.0003500348068319,0.0091909888417742,-0.0119095175943526,Construction Materials,4.0
2020-06-01,20778.23046875,21168.117458696237,20567.335659388216,20569.111558907185,74696.0,19146.129296875,18380.62017578125,-1.3199528106909917,0.0101666589911963,-0.0100643271888491,0.0187642056686498,-0.0101497964265515,Construction Materials,4.0
2020-06-02,20908.060546875,21045.13994954542,20663.14244538897,20887.35070906148,42170.0,19273.14951171875,18401.19091796875,-1.273657747949834,0.0062483702989174,-0.0009905193151267,0.0065562945144095,-0.0117140516661949,Construction Materials,4.0
2020-06-03,21331.232421875,21439.61429796496,20957.370903682306,21246.32246712774,49111.0,19426.90029296875,18433.23388671875,-1.1227622945514597,0.0202396522647935,-0.0039805461338552,0.0050809008099697,-0.0175264846774302,Construction Materials,4.0
2020-06-04,21101.0078125,21567.32394700726,20776.30713760793,21312.39570263489,43072.0,19557.8037109375,18474.70681640625,-1.2048562352584224,-0.0107928414459028,0.0100179049272552,0.0220992351953455,-0.0153879225948496,Construction Materials,4.0
2020-06-05,21784.384765625,22120.08180019673,21202.931730014698,21202.931730014698,55227.0,19738.13701171875,18560.66552734375,-0.9611763470716268,0.0323859864513284,-0.0266912764287846,0.0154099846373192,-0.0266912764287846,Construction Materials,4.0
2020-06-08,20888.2421875,21988.427467405272,20709.841312112247,21812.14727052241,73282.0,19858.85322265625,18605.58126953125,-1.2807246172296098,-0.0411369238914234,0.0442308680035938,0.0526700748693753,-0.0085407318522241,Construction Materials,4.0
2020-06-09,20719.50390625,21286.75547535572,20619.89944467896,21238.38243915725,64086.0,19962.15087890625,18685.46994140625,-1.3408936430063847,-0.0080781465350385,0.0250429998350842,0.0273776617274414,-0.0048072802332393,Construction Materials,4.0
2020-06-10,21216.046875,21312.4462422156,20857.617586176304,20878.52581689732,49867.0,20079.807421875,18774.88318359375,-1.1638353817471594,0.0239650027817615,-0.0159087628383965,0.0045437007084099,-0.0168942541904945,Construction Materials,4.0
2020-06-11,20957.56640625,21348.88449787852,20911.512441577288,21348.88449787852,49993.0,20153.1767578125,18850.08845703125,-1.2560048519574745,-0.0121832530948346,0.0186719242131003,0.0186719242131003,-0.0021974862815645,Construction Materials,4.0
2020-06-12,22083.248046875,22817.559420588877,20413.985240518632,20413.985240518632,147217.0,20305.14013671875,18945.52333984375,-0.8546070947356942,0.05371242150946,-0.0755895510847456,0.0332519642108437,-0.0755895510847456,Construction Materials,4.0
2020-06-15,21811.650390625,22052.082515124486,21449.47477629876,21952.427977949905,99776.0,20449.94853515625,19033.31330078125,-0.9514539172750692,-0.0122988092908023,0.0064542382077339,0.0110231055510969,-0.016604686387322,Construction Materials,4.0
2020-06-16,21805.78515625,22228.51088496937,21498.78567114207,21983.690997682173,70316.0,20645.14375,19135.40001953125,-0.9535453539999303,-0.0002689037404304,0.0081586533187125,0.0193859439451651,-0.014078809036598,Construction Materials,4.0
2020-06-17,21336.4609375,21774.42435840783,21217.034578924457,21674.32679857276,70852.0,20807.60009765625,19216.05103515625,-1.1208979002416182,-0.0215229222606314,0.0158351407040959,0.0205265260340379,-0.0055972899594443,Construction Materials,4.0
2020-06-18,21563.970703125,21694.984699020995,21114.17312651228,21417.91741997168,83639.0,20928.62666015625,19320.91080078125,-1.039772023819556,0.0106629570054487,-0.0067730236311327,0.0060755970085328,-0.0208587547629871,Construction Materials,4.0
2020-06-19,21379.41015625,21626.99215703021,21268.46457404909,21538.235691269485,64309.0,21048.339453125,19437.18474609375,-1.105582983964663,-0.0085587459478533,0.0074289016328663,0.0115803943593753,-0.0051893659081363,Construction Materials,4.0
2020-06-22,21713.375,21893.20502324091,21232.56279868351,21410.02559830732,97692.0,21152.25078125,19543.35810546875,-0.9864971479393514,0.0156208633123757,-0.0139706241748543,0.0082819931604787,-0.0221435958857841,Construction Materials,4.0
2020-06-23,22441.822265625,22626.09013594613,21745.33066551085,21794.63980534194,56193.0,21255.2548828125,19675.3546875,-0.7267459997249512,0.0335483205915708,-0.0288382312551496,0.008210913897281,-0.0310354298269706,Construction Materials,4.0
2020-06-24,22254.447265625,22749.264477856865,22021.46158273556,22435.65835231679,67022.0,21358.246875,19786.417578125,-0.7935605430603759,-0.0083493665435096,0.0081426909654904,0.0222345316567882,-0.0104691740984877,Construction Materials,4.0
2020-06-25,21763.875,22306.57032027017,21586.55853560235,22184.185401725743,47016.0,21420.37158203125,19880.4541796875,-0.9684897593419454,-0.0220437856653827,0.0193122962581684,0.0249356017836972,-0.0081472837166014,Construction Materials,4.0
2020-06-26,22212.630859375,22386.347327498603,21561.307264524225,21805.485716225623,56262.0,21502.54755859375,19966.948203125,-0.8084715188443512,0.0206192996134649,-0.0183294426368022,0.0078206165322503,-0.0293222175695536,Construction Materials,4.0
2020-06-29,22033.24609375,22173.18581865171,21624.62163476381,22139.80391601491,49397.0,21565.29833984375,20034.2659375,-0.872436888806014,-0.0080758000599145,0.0048362289338352,0.0063512985924214,-0.0185458128705827,Construction Materials,4.0
2020-06-30,22732.548828125,23007.643737939685,22033.245093705096,22044.98105374977,102429.0,21656.52275390625,20115.2177734375,-0.6230781544472177,0.0317385251088066,-0.0302459605200345,0.0121013667184708,-0.0307622229124926,Construction Materials,4.0
2020-07-01,22350.35546875,22894.23532142128,22205.683212211938,22499.12076942524,71638.0,21707.47890625,20187.5365625,-0.7593614087365973,-0.0168126047925671,0.0066560597160632,0.0243342819952787,-0.0064729286628277,Construction Materials,4.0
2020-07-02,22448.33203125,22632.896537918703,22199.96226427398,22534.27825235043,42084.0,21774.8451171875,20265.1373828125,-0.7244247347885668,0.0043836690936298,0.0038286239254117,0.0082217470060481,-0.0110640633179457,Construction Materials,4.0
2020-07-03,22556.615234375,22669.92802748576,22423.38231842769,22667.412490798022,31513.0,21813.456640625,20337.2371875,-0.6858128988035427,0.0048236636456668,0.0049119628664044,0.0050234838841456,-0.0059066005499027,Construction Materials,4.0
2020-07-06,22791.818359375,22894.23305503321,22535.015980284308,22562.87564359702,84877.0,21908.63544921875,20424.0883203125,-0.6019437092748444,0.0104272348735001,-0.0100449517527769,0.0044934850762394,-0.0112673054445022,Construction Materials,4.0
