Date_Ticker,Close_EMAMILTD.NS,High_EMAMILTD.NS,Low_EMAMILTD.NS,Open_EMAMILTD.NS,Volume_EMAMILTD.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-06,277.4109191894531,297.3566791119063,273.56814478295377,283.5410247441804,4146845.0,291.08477783203125,,-1.30790314661787,-0.012699617079289,0.0220975640491671,0.0718996929923712,-0.0138522824470186,Fast Moving Consumer Goods,8.0
2020-02-07,274.75762939453125,285.3252477077798,271.829825801991,281.8027082700303,1778918.0,290.94296112060545,,-1.3273950314302674,-0.0095644749769559,0.0256410673327758,0.0384616009991636,-0.0106559501149872,Fast Moving Consumer Goods,8.0
2020-02-10,268.3072814941406,278.82913567038145,266.24865785096307,277.22798394791,702344.0,290.2247299194336,,-1.3747812756750295,-0.0234765015064546,0.0332480818414322,0.0392156862745098,-0.0076726342710997,Fast Moving Consumer Goods,8.0
2020-02-11,268.1242370605469,272.8362193993389,266.4316135723297,270.77759609780026,531155.0,289.355534362793,,-1.376125976514715,-0.0006822194037165,0.009896005920025,0.0175738769103817,-0.0063128328373945,Fast Moving Consumer Goods,8.0
2020-02-12,267.84979248046875,269.7254160669219,262.77186565342924,269.7254160669219,632407.0,288.49548797607423,,-1.3781421310080944,-0.0010235724419652,0.0070025202150938,0.0070025202150938,-0.0189581137249146,Fast Moving Consumer Goods,8.0
2020-02-13,261.5367126464844,268.35302777236365,260.75900476719045,268.35302777236365,268002.0,286.8737518310547,,-1.424519961718861,-0.0235694781598336,0.0260625556423996,0.0260625556423996,-0.002973608834585,Fast Moving Consumer Goods,8.0
2020-02-14,252.34146118164065,264.0527572896729,249.09342221679785,263.00057761950313,719197.0,283.4175506591797,,-1.4920711137704747,-0.0351585495275106,0.0422408445601805,0.0464105107943488,-0.0128716024296331,Fast Moving Consumer Goods,8.0
2020-02-17,260.16424560546875,265.10493598070144,251.8382523854636,252.84469603568235,536759.0,280.6910171508789,,-1.4346025277180554,0.0310007891180321,-0.0281343408766717,0.0189906586269548,-0.0320028342120127,Fast Moving Consumer Goods,8.0
2020-02-18,250.7403564453125,260.8962389883296,243.83254139444347,260.8962389883296,957214.0,277.89586639404297,,-1.5038333227658214,-0.0362228450655256,0.0405035818206316,0.0405035818206316,-0.0275496738889563,Fast Moving Consumer Goods,8.0
2020-02-19,249.3679351806641,253.3937104586756,247.1720755247572,252.20426670040112,312656.0,275.00464553833007,,-1.51391555247771,-0.0054734757663462,0.0113740827090786,0.0161439171202781,-0.0088057017206965,Fast Moving Consumer Goods,8.0
2020-02-20,246.3943328857422,252.75320291515976,245.20491721724096,250.5573435692294,601625.0,271.9624557495117,,-1.535760551663788,-0.0119245575529489,0.016895724161877,0.0258076959601432,-0.0048272850051822,Fast Moving Consumer Goods,8.0
2020-02-24,246.3943328857422,248.7731921446111,241.8196142809429,245.20491721724096,342578.0,268.90654067993165,,-1.535760551663788,0.0,-0.0048272850051822,0.0096546833322341,-0.0185666551305003,Fast Moving Consumer Goods,8.0
2020-02-25,246.62306213378903,251.9754883407548,244.3814668312928,246.39432620974665,367104.0,266.39273223876955,,-1.534080236093024,0.0009283056366111,-0.0009274717541148,0.0217028616896424,-0.0090891552602662,Fast Moving Consumer Goods,8.0
2020-02-26,247.30931091308597,254.81186163444613,241.5451758401931,246.48586703436845,479077.0,264.192293548584,,-1.5290388409976583,0.0027825815370202,-0.0033296113101334,0.030336709498159,-0.0233073920735583,Fast Moving Consumer Goods,8.0
2020-02-27,241.8653717041016,247.1720339739572,239.8067483874025,246.2113542615773,207447.0,261.6853500366211,,-1.5690316967310598,-0.0220126738814843,0.0179686018170166,0.021940562356929,-0.0085114429659552,Fast Moving Consumer Goods,8.0
2020-02-28,234.7288055419922,237.88537261661327,230.79455862515655,237.88537261661327,389821.0,259.69305953979494,,-1.6214591118796506,-0.029506357656028,0.013447719240647,0.013447719240647,-0.0167608185444106,Fast Moving Consumer Goods,8.0
2020-03-02,236.46722412109372,240.8589429665517,233.3564069844717,236.87893205680496,292497.0,258.034725189209,,-1.6086881530630028,0.0074060726168121,0.0017410782286697,0.0185722095811848,-0.0131553839995559,Fast Moving Consumer Goods,8.0
2020-03-03,235.1405487060547,240.63021132176024,233.63089707110925,237.79388005260543,493583.0,256.0767456054688,,-1.6184343196607387,-0.0056103987348355,0.0112840229435189,0.0233463035019454,-0.0064202097139469,Fast Moving Consumer Goods,8.0
2020-03-04,228.7359313964844,237.70236873847992,226.9060439453125,236.6044530208968,309092.0,253.7619369506836,,-1.6654846128871168,-0.027237400545393,0.0344000244140625,0.039199951171875,-0.008,Fast Moving Consumer Goods,8.0
2020-03-05,223.5207672119141,231.80101117478665,221.41639373546457,228.7359439415956,921558.0,250.88901290893557,,-1.7037968167624489,-0.0227999341980534,0.0233319561074036,0.0370446293029331,-0.0094146664880332,Fast Moving Consumer Goods,8.0
2020-03-06,219.9067230224609,223.70373377829196,211.35199387642305,219.58648714433565,259373.0,248.01380310058596,,-1.7303466995466654,-0.0161687177193103,-0.0014562350514976,0.0172664605412866,-0.0389016262370665,Fast Moving Consumer Goods,8.0
2020-03-09,209.79660034179688,218.5343157663376,206.96026919090025,216.10970650226568,427329.0,244.76575164794923,,-1.8046187775940288,-0.0459745956908804,0.0300915560604109,0.041648508175563,-0.0135194333286419,Fast Moving Consumer Goods,8.0
2020-03-11,205.9080810546875,210.3912995693424,201.74508445626063,205.86233107781695,409026.0,241.64579162597656,,-1.8331850390631617,-0.0185347106710703,-0.0002221864078193,0.021772911930854,-0.0202177426796629,Fast Moving Consumer Goods,8.0
2020-03-12,185.5505828857422,201.196111588077,175.02873046426345,197.71933673929112,1324222.0,237.51710891723636,,-1.9827374965961149,-0.0988669219035581,0.0655818681046245,0.0843194802140232,-0.0567061135451019,Fast Moving Consumer Goods,8.0
2020-03-13,189.4391021728516,199.77796911863163,149.31881401015335,151.05721547448576,806107.0,233.59657440185543,,-1.954171235126981,0.0209566535800312,-0.2026080479590992,0.0545762032610694,-0.2117846194503756,Fast Moving Consumer Goods,8.0
2020-03-16,177.5448455810547,193.28187600694835,169.08161550737768,188.4784211002668,968601.0,229.396981048584,,-2.041550110913608,-0.0627867027206669,0.0615820497825752,0.0886369321192668,-0.0476681260217902,Fast Moving Consumer Goods,8.0
2020-03-17,179.05447387695312,185.41332960725268,175.71493505743058,182.07379078773013,2712767.0,225.7326316833496,,-2.0304599160507983,0.0085027999036403,0.0168625605683099,0.0355135260941281,-0.018650965525818,Fast Moving Consumer Goods,8.0
2020-03-18,173.24461364746094,182.9887595068257,171.14024012094558,182.9887595068257,676191.0,221.3866500854492,,-2.073140940410116,-0.0324474452030991,0.0562450148042887,0.0562450148042887,-0.0121468337872691,Fast Moving Consumer Goods,8.0
2020-03-19,159.24595642089844,181.1588556074975,140.9470821171108,169.26458731003552,2535035.0,216.8119300842285,,-2.175979392022381,-0.0808028424771038,0.0629129374102104,0.1376041167957928,-0.1149095067470499,Fast Moving Consumer Goods,8.0
2020-03-20,168.53262329101562,180.38114117080232,161.03008789708784,161.03008789708784,504472.0,212.7701644897461,,-2.1077566742213047,0.0583165003296652,-0.0445168137030222,0.0703040019695602,-0.0445168137030222,Fast Moving Consumer Goods,8.0
2020-03-23,150.00506591796875,166.51980790026494,146.39103991232082,161.03014390355293,787370.0,207.95070114135743,251.60587127685548,-2.243865822517768,-0.10993454567579,0.0734980376703631,0.1100945616818527,-0.0240926930269427,Fast Moving Consumer Goods,8.0
2020-03-24,141.22157287597656,157.5533103766766,132.6668432606573,151.88066193978696,428635.0,202.69206314086915,248.87842346191405,-2.3083920702547007,-0.0585546427265029,0.075477767643697,0.115646194615343,-0.0605766487449633,Fast Moving Consumer Goods,8.0
2020-03-25,141.95352172851562,150.05077975709855,140.39812009639107,141.63329978242376,321471.0,197.45858612060547,246.06405578613283,-2.303014948332488,0.0051829818747442,-0.00225582248466,0.0570416142550436,-0.0109571190146253,Fast Moving Consumer Goods,8.0
2020-03-26,148.16371154785156,151.8249326057679,140.6095322579721,146.40260802785602,1996435.0,192.50130615234372,243.31716705322265,-2.2573929793891434,0.0437480503739304,-0.011886200079611,0.0247106462147035,-0.0509853540449393,Fast Moving Consumer Goods,8.0
2020-03-27,144.96591186523438,157.43262132995034,139.03380836560217,149.13692611620246,1193235.0,187.6563331604004,240.51547088623047,-2.280885001702722,-0.0215828805124418,0.0287723796394674,0.0859975238613715,-0.0409206786844269,Fast Moving Consumer Goods,8.0
2020-03-30,149.4613494873047,153.77139204777777,121.37651633638887,141.35104370117188,1540055.0,183.39296035766603,237.62526916503907,-2.2478601310389834,0.0310103083147535,-0.0542635658914728,0.0288371714510657,-0.1879069956698158,Fast Moving Consumer Goods,8.0
2020-03-31,157.5253143310547,160.72308934412834,150.2492196119236,153.26161902804034,1816959.0,179.44586486816405,234.34646575927732,-2.1886197592686525,0.0539535128741424,-0.0270667309639756,0.0203000706689797,-0.0461900028578243,Fast Moving Consumer Goods,8.0
2020-04-01,158.91566467285156,166.19177409152203,152.05666805828838,158.4985660119968,1298959.0,175.6346206665039,231.2308807373047,-2.178405817028702,0.0088262026182973,-0.0026246541630329,0.0457859798381063,-0.0431612366765938,Fast Moving Consumer Goods,8.0
2020-04-03,168.64801025390625,170.54814183671544,154.97635214471302,162.20611315991957,737889.0,172.630224609375,228.4709735107422,-2.1069090060194293,0.0612422041659013,-0.0381972908206159,0.0112668485086095,-0.0810662283451195,Fast Moving Consumer Goods,8.0
2020-04-07,192.05203247070312,194.36926262634205,169.38952437720465,172.0311724119332,807472.0,171.05678787231446,226.1681671142578,-1.934975843622434,0.138774374992988,-0.1042470615968307,0.0120656372433465,-0.118001917511368,Fast Moving Consumer Goods,8.0
2020-04-08,206.1871490478516,211.33140313707537,185.65649426880904,191.4032225780968,1372921.0,170.37080917358398,224.14714752197267,-1.8311349195519075,0.0736004529361317,-0.0717014932212082,0.0249494408986175,-0.0995729116671466,Fast Moving Consumer Goods,8.0
2020-04-09,213.4169006347656,220.5076193633761,206.69693307949072,206.69693307949072,952304.0,170.55182418823242,222.2652328491211,-1.7780229355447008,0.0350640261543952,-0.031487513572204,0.0332247291921146,-0.031487513572204,Fast Moving Consumer Goods,8.0
2020-04-13,210.2654571533203,218.7001659193599,202.9893492511725,215.9658373311561,396317.0,170.76969299316406,220.53255737304687,-1.801174410913384,-0.0147666069185335,0.0271103977562954,0.0401145717429429,-0.0346043900917222,Fast Moving Consumer Goods,8.0
2020-04-15,210.17279052734372,215.5024202761077,207.62383716923927,213.18518995055817,568662.0,172.00080337524415,218.9096514892578,-1.801855168515869,-0.0004407125508446,0.0143329658213893,0.0253583241455346,-0.01212789415656,Fast Moving Consumer Goods,8.0
2020-04-16,205.90907287597656,208.55072099926767,203.08206330592057,207.76285706263675,180947.0,172.82430191040038,217.18774810791012,-1.8331777528382047,-0.0202867252257968,0.0090029261982871,0.0128291973073095,-0.0137294075028873,Fast Moving Consumer Goods,8.0
2020-04-17,200.4867706298828,216.8927585089617,199.28180803173828,216.8927585089617,1704352.0,173.9713981628418,215.7059912109375,-1.873011656771784,-0.0263334789980804,0.0818307753051987,0.0818307753051987,-0.0060101850828302,Fast Moving Consumer Goods,8.0
2020-04-20,194.3692626953125,202.9893617059981,192.793549017569,202.4332208111473,518100.0,174.73713760375978,214.2006982421875,-1.9179527560168748,-0.0305132748427765,0.0414878258219026,0.0443490852985239,-0.0081068048306255,Fast Moving Consumer Goods,8.0
2020-04-21,190.6153564453125,195.99133350296907,187.7419993950701,190.0128822321209,245714.0,175.60567474365234,212.52700256347657,-1.9455301086157424,-0.0193132710282721,-0.0031606803587437,0.0282032736391777,-0.015074111046592,Fast Moving Consumer Goods,8.0
2020-04-22,189.0396270751953,191.77395574061907,184.45151434599276,190.29093697554603,434156.0,177.0953582763672,210.80715301513672,-1.9571059023479689,-0.0082665394829784,0.0066192994543572,0.0144643147456915,-0.0242706399721024,Fast Moving Consumer Goods,8.0
2020-04-23,190.7080535888672,199.7452517540748,189.2713679749788,190.9397766187443,471670.0,178.20412979125976,209.00172912597657,-1.9448491268217207,0.0088258030312777,0.0012150668286756,0.0473876063183476,-0.0075334291701473,Fast Moving Consumer Goods,8.0
2020-04-24,184.08078002929688,191.17149906457325,182.5977469853136,190.9397760354041,614833.0,179.90791549682618,207.13512634277345,-1.9935351215029744,-0.0347508845843371,0.037260793902631,0.0385196055457168,-0.0080564252484548,Fast Moving Consumer Goods,8.0
2020-04-27,185.4247589111328,190.80073567269164,183.57097479633669,185.3784114796128,642867.0,182.118074798584,205.3484689331055,-1.983661838303688,0.0073010277423967,-0.0002499527667834,0.0289927666247382,-0.0099975004723321,Fast Moving Consumer Goods,8.0
2020-04-28,184.3125,188.11274912936275,183.524636056598,187.2322044617818,126048.0,184.2360237121582,203.66857330322264,-1.991832835161572,-0.0059984379522147,0.0158410550656185,0.0206185100270615,-0.0042746093911264,Fast Moving Consumer Goods,8.0
2020-04-29,181.578125,186.2125846900791,181.02199832313968,186.2125846900791,1020913.0,185.90674438476563,201.93765106201167,-2.0119203968881147,-0.0148355374703289,0.0255232269309924,0.0255232269309924,-0.0030627404972947,Fast Moving Consumer Goods,8.0
2020-04-30,180.41954040527344,186.30531085834747,178.42672806085517,183.43193971019696,1531998.0,187.6794258117676,200.18904602050785,-2.020431716499357,-0.0063806397093623,0.0166966355094178,0.0326226884286087,-0.0110454352114069,Fast Moving Consumer Goods,8.0
2020-05-04,174.95089721679688,178.8901889422082,173.9313101717425,177.31447508069408,203038.0,188.9539031982422,198.45732971191407,-2.060606055282063,-0.0303107034647823,0.0135099499430877,0.0225165562913907,-0.005827846906043,Fast Moving Consumer Goods,8.0
2020-05-05,172.68002319335938,177.77793039682635,170.59451570103198,176.0168266951315,178940.0,189.7116386413574,196.86410095214845,-2.0772885959427265,-0.0129800650328958,0.0193236220384087,0.0295222754154866,-0.0120772944881536,Fast Moving Consumer Goods,8.0
2020-05-06,167.16500854492188,174.11669982109132,166.23811637476595,172.6800141286992,334926.0,190.12410583496091,195.0041162109375,-2.117803593766096,-0.0319377687496719,0.0329913875623995,0.0415858039710586,-0.0055447738628078,Fast Moving Consumer Goods,8.0
2020-05-07,164.01356506347656,167.6284529773978,162.71592169535222,165.0794995345984,285434.0,189.89238357543945,193.2695803833008,-2.140955069134779,-0.0188522915703284,0.0064990628714722,0.0220401764483455,-0.0079118051462518,Fast Moving Consumer Goods,8.0
2020-05-08,168.36993408203125,171.89212667676694,164.9867837798017,165.07947864147243,585460.0,188.70827865600583,191.6496203613281,-2.1089518393057265,0.026561028759229,-0.0195430108023662,0.0209193679022268,-0.0200935536423103,Fast Moving Consumer Goods,8.0
2020-05-11,168.04554748535156,184.68325853749437,156.50574319334038,171.38235069694127,899084.0,186.80119857788085,190.0826446533203,-2.1113348832496137,-0.0019266301816192,0.0198565404530017,0.0990071519365491,-0.0686706935393043,Fast Moving Consumer Goods,8.0
2020-05-12,168.92605590820312,174.25568455825618,162.6695353190104,173.23609776790312,450832.0,184.57665634155276,188.53327911376957,-2.104866396924669,0.0052397009978994,0.0255143698023834,0.0315500685871057,-0.037037037037037,Fast Moving Consumer Goods,8.0
2020-05-13,169.71392822265625,173.23610645337826,165.54291428740717,171.93846333082269,1833129.0,182.54907989501956,186.99509643554688,-2.099078444010672,0.0046640070427102,0.0131075577088048,0.020753619149638,-0.024576733205874,Fast Moving Consumer Goods,8.0
2020-05-14,169.9456787109375,171.47504507729926,165.5429410670609,165.91369226398146,512465.0,180.53772430419923,185.4478237915039,-2.0973759334777324,0.0013655360565174,-0.0237251483976482,0.0089991483041065,-0.0259067348888892,Fast Moving Consumer Goods,8.0
2020-05-15,176.99005126953125,179.5390046540298,168.74071688245476,171.38235099498408,1007579.0,179.09177322387694,184.1503173828125,-2.0456258009628008,0.0414507306806876,-0.0316837033173543,0.0144016760615366,-0.0466090287442987,Fast Moving Consumer Goods,8.0
2020-05-18,176.24851989746094,179.8170599927618,171.243308420942,177.96327586912508,490783.0,177.87986068725587,182.98071166992187,-2.0510733190276715,-0.0041896782714699,0.0097291935992527,0.0202472060325782,-0.0283986014715522,Fast Moving Consumer Goods,8.0
2020-05-19,185.1003570556641,189.08599607611484,173.65324764190905,176.10950614932264,899487.0,177.41641540527343,181.95337432861328,-1.9860449943433436,0.0502236113151645,-0.0485728447494979,0.0215323140584338,-0.0618427192461471,Fast Moving Consumer Goods,8.0
2020-05-20,189.64212036132807,190.4763175546322,180.9293265468449,185.100340799866,755143.0,177.3677536010742,181.0434057617188,-1.952679800926247,0.0245367614515095,-0.0239492131432015,0.0043987970167949,-0.0459433473844451,Fast Moving Consumer Goods,8.0
2020-05-21,194.18389892578125,197.9378148362903,187.4639310631945,189.92018952118437,768525.0,177.6249671936035,180.35236511230468,-1.9193144954133816,0.0239492078858831,-0.0219570697065184,0.0193317568102997,-0.0346062052505967,Fast Moving Consumer Goods,8.0
2020-05-22,194.3229217529297,197.42801592358217,192.1447338190661,194.0911987295452,1899741.0,177.80571060180665,179.768408203125,-1.9182931908660013,0.0007159338540296,-0.0011924636645753,0.015979042218192,-0.0112091147776847,Fast Moving Consumer Goods,8.0
2020-05-26,191.31051635742188,198.3549017013107,188.99328619735985,198.3549017013107,414471.0,178.16719741821288,179.1964840698242,-1.940423249591536,-0.0155020589868338,0.0368217360865197,0.0368217360865197,-0.0121124034589545,Fast Moving Consumer Goods,8.0
2020-05-27,181.39276123046875,190.98609906974036,180.83663451746355,190.9397516411775,406946.0,177.9655975341797,178.62840728759767,-2.0132821362846216,-0.0518411392943186,0.0526315953621701,0.0528871040619021,-0.0030658704858602,Fast Moving Consumer Goods,8.0
2020-05-28,177.73155212402344,182.87580587464652,176.15583845405115,182.50504056549104,462997.0,177.63655014038085,178.06487670898437,-2.040178507089468,-0.0201838765869689,0.0268578560442469,0.0289439533338085,-0.0088656946453308,Fast Moving Consumer Goods,8.0
2020-05-29,180.60491943359372,182.55138422929733,175.7387362294596,177.96327146547802,2576254.0,177.58788986206054,177.96596343994142,-2.019069865007082,0.0161668948210458,-0.0146266667397564,0.010777473846272,-0.0269438020813347,Fast Moving Consumer Goods,8.0
2020-06-01,180.280517578125,183.10754137650935,179.07555499188317,180.60493547785404,450495.0,177.58093872070313,177.78279174804686,-2.0214530210467374,-0.001796196119608,0.0017995172417255,0.0156812496234335,-0.0066838203175207,Fast Moving Consumer Goods,8.0
2020-06-02,178.38038635253906,181.392785754144,177.77791212951865,180.6512692266371,317588.0,177.75241317749024,177.79950256347655,-2.035411970818619,-0.0105398589437847,0.0127305637157328,0.0168875035153888,-0.0033774689882648,Fast Moving Consumer Goods,8.0
2020-06-03,175.9241180419922,180.697606554074,174.81185038457272,179.12189286079217,2116415.0,177.91461791992188,177.73689544677734,-2.053456475067327,-0.0137698340090623,0.018177012079928,0.0271337924851349,-0.0063224284981435,Fast Moving Consumer Goods,8.0
2020-06-04,172.54092407226562,177.77787187044683,172.03114483434598,177.03635551086165,312629.0,178.18341369628905,177.72282165527344,-2.07831046096895,-0.0192309844004391,0.0260542909617964,0.0303519169515273,-0.0029545410206921,Fast Moving Consumer Goods,8.0
2020-06-05,182.82945251464844,184.45151356357437,172.44826463017264,172.44826463017264,1797201.0,179.12420806884765,178.19449157714843,-2.0027277591955444,0.0596294965829303,-0.0567807196362087,0.0088719898605829,-0.0567807196362087,Fast Moving Consumer Goods,8.0
2020-06-08,189.5957794189453,194.46196288068597,185.3784175901199,192.7935542937247,1864882.0,180.18550033569332,178.61575469970705,-1.9530202357753736,0.0370089545816189,0.0168662766891731,0.0256660959260488,-0.0222439647219487,Fast Moving Consumer Goods,8.0
2020-06-09,187.51026916503903,192.74720371930877,186.35165407398375,192.7008562870164,597609.0,181.15873641967767,179.36585876464844,-1.968341037039531,-0.0109997715154721,0.0276816152261443,0.0279287879943275,-0.00617894207189,Fast Moving Consumer Goods,8.0
2020-06-10,186.3053131103516,190.0128815304581,181.94892304537663,188.99329455762836,355489.0,182.0276992797852,180.26753356933597,-1.977193015691437,-0.0064260803424421,0.0144278303307681,0.0199004975124377,-0.0233830693942397,Fast Moving Consumer Goods,8.0
2020-06-11,178.8901824951172,185.79552608920585,177.9632903578368,184.9149813874398,256028.0,182.4865119934082,181.006266784668,-2.0316668511909195,-0.0398009616120946,0.033678756476684,0.0386010204572133,-0.0051813471502589,Fast Moving Consumer Goods,8.0
2020-06-12,188.25177001953125,189.9201642975069,170.68715538309868,173.32880322864247,698228.0,183.40181655883788,181.8080279541016,-1.9628937431661968,0.0523314772998769,-0.0792713225981381,0.0088625688767893,-0.0933038485354492,Fast Moving Consumer Goods,8.0
2020-06-15,180.7902984619141,188.1590874829664,179.21458479440136,188.1590874829664,401348.0,183.59182891845705,182.5245156860352,-2.0177080135148064,-0.0396355984161161,0.0407587635163102,0.0407587635163102,-0.0087156981371134,Fast Moving Consumer Goods,8.0
2020-06-16,179.35360717773438,185.23937720494965,176.20217994405607,182.8294522780781,251426.0,183.7470832824707,183.1223608398437,-2.0282623906038832,-0.0079467277636158,0.0193798449612403,0.0328165690104165,-0.0175710278888081,Fast Moving Consumer Goods,8.0
2020-06-17,184.49786376953125,185.37840838068948,176.10948796165502,178.7511359383799,298844.0,183.71695861816409,183.66181182861328,-1.990471095765065,0.028682203122344,-0.0311479369665221,0.0047726547785842,-0.0454659779603449,Fast Moving Consumer Goods,8.0
2020-06-18,185.88821411132807,189.8738529834364,183.71001201167272,185.42476805976324,656393.0,183.52926330566407,184.20126281738283,-1.9802571535251148,0.0075358614641395,-0.0024931438164623,0.0214410520385186,-0.0117178063712575,Fast Moving Consumer Goods,8.0
2020-06-19,186.95411682128903,191.40320132728016,184.45151120643465,187.23218725477284,925425.0,183.16777420043945,184.56738494873048,-1.9724267036121257,0.0057341059252017,0.0014873726142634,0.0237977348754721,-0.0133862022265424,Fast Moving Consumer Goods,8.0
2020-06-22,188.85427856445312,190.93978593510357,186.67607632002856,187.88103896283252,1500944.0,182.8943420410156,184.50342987060543,-1.958467529648707,0.0101637865775399,-0.0051533892110812,0.0110429447852762,-0.0115337722871931,Fast Moving Consumer Goods,8.0
2020-06-23,208.3189849853516,212.7217221541187,189.03962781767905,189.03962781767905,3082228.0,183.7447654724121,184.54606658935543,-1.8154737955343925,0.1030673309011393,-0.0925472883281771,0.0211345939933258,-0.0925472883281771,Fast Moving Consumer Goods,8.0
2020-06-24,202.89663696289065,212.2582510736569,198.8183181454123,209.8946738334884,1285518.0,184.8199592590332,184.335661315918,-1.8553080357552767,-0.0260290631832822,0.0344906498961719,0.0461398190275501,-0.0201004751903515,Fast Moving Consumer Goods,8.0
