0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
137.52959,139.10715,136.57527,139.10715,37160.0,0.0,0.0,0.0,0.0,0.0,-1.3709728,0.0,0.011470725,0.011470725,-0.0069390056,20.0,0.0,135.68907,138.8734,135.35799,138.27937,48010.0,0.0,0.0,0.0,0.0,0.0,-1.3776488,-0.013382685,0.019090023,0.023467807,-0.0024400484,20.0,0.0,134.49132,138.03595,133.10852,134.49132,42790.0,0.0,0.0,0.0,0.0,0.0,-1.3819934,-0.0088271955,0.0,0.0263558,-0.010281647,20.0,0.0,136.84789,137.11081,134.15047,134.15047,22860.0,0.0,0.0,0.0,0.0,0.0,-1.3734455,0.017522078,-0.019711124,0.0019213284,-0.019711124,20.0,1.0,134.80292,137.76328,133.4104,136.53629,28470.0,135.87216,0.0,0.0,0.0,0.0,-1.3808631,-0.014943363,0.012858586,0.02196062,-0.010330078,20.0,0.0
135.68907,138.8734,135.35799,138.27937,48010.0,0.0,0.0,0.0,0.0,0.0,-1.3776488,-0.013382685,0.019090023,0.023467807,-0.0024400484,20.0,0.0,134.49132,138.03595,133.10852,134.49132,42790.0,0.0,0.0,0.0,0.0,0.0,-1.3819934,-0.0088271955,0.0,0.0263558,-0.010281647,20.0,0.0,136.84789,137.11081,134.15047,134.15047,22860.0,0.0,0.0,0.0,0.0,0.0,-1.3734455,0.017522078,-0.019711124,0.0019213284,-0.019711124,20.0,1.0,134.80292,137.76328,133.4104,136.53629,28470.0,135.87216,0.0,0.0,0.0,0.0,-1.3808631,-0.014943363,0.012858586,0.02196062,-0.010330078,20.0,0.0,130.86879,136.71158,129.62233,136.32207,87950.0,134.54,0.0,0.0,0.0,0.0,-1.3951333,-0.029184293,0.041669812,0.044646177,-0.009524509,20.0,0.0
134.49132,138.03595,133.10852,134.49132,42790.0,0.0,0.0,0.0,0.0,0.0,-1.3819934,-0.0088271955,0.0,0.0263558,-0.010281647,20.0,0.0,136.84789,137.11081,134.15047,134.15047,22860.0,0.0,0.0,0.0,0.0,0.0,-1.3734455,0.017522078,-0.019711124,0.0019213284,-0.019711124,20.0,1.0,134.80292,137.76328,133.4104,136.53629,28470.0,135.87216,0.0,0.0,0.0,0.0,-1.3808631,-0.014943363,0.012858586,0.02196062,-0.010330078,20.0,0.0,130.86879,136.71158,129.62233,136.32207,87950.0,134.54,0.0,0.0,0.0,0.0,-1.3951333,-0.029184293,0.041669812,0.044646177,-0.009524509,20.0,0.0,128.83354,132.63135,128.35637,131.25829,120005.0,133.16888,0.0,0.0,0.0,0.0,-1.4025156,-0.0155518195,0.018820787,0.029478412,-0.003703745,20.0,0.0
136.84789,137.11081,134.15047,134.15047,22860.0,0.0,0.0,0.0,0.0,0.0,-1.3734455,0.017522078,-0.019711124,0.0019213284,-0.019711124,20.0,1.0,134.80292,137.76328,133.4104,136.53629,28470.0,135.87216,0.0,0.0,0.0,0.0,-1.3808631,-0.014943363,0.012858586,0.02196062,-0.010330078,20.0,0.0,130.86879,136.71158,129.62233,136.32207,87950.0,134.54,0.0,0.0,0.0,0.0,-1.3951333,-0.029184293,0.041669812,0.044646177,-0.009524509,20.0,0.0,128.83354,132.63135,128.35637,131.25829,120005.0,133.16888,0.0,0.0,0.0,0.0,-1.4025156,-0.0155518195,0.018820787,0.029478412,-0.003703745,20.0,0.0,129.29121,129.9047,128.31741,128.54138,58795.0,132.12888,0.0,0.0,0.0,0.0,-1.4008555,0.0035524298,-0.0057995347,0.0047449693,-0.0075318217,20.0,1.0
134.80292,137.76328,133.4104,136.53629,28470.0,135.87216,0.0,0.0,0.0,0.0,-1.3808631,-0.014943363,0.012858586,0.02196062,-0.010330078,20.0,0.0,130.86879,136.71158,129.62233,136.32207,87950.0,134.54,0.0,0.0,0.0,0.0,-1.3951333,-0.029184293,0.041669812,0.044646177,-0.009524509,20.0,0.0,128.83354,132.63135,128.35637,131.25829,120005.0,133.16888,0.0,0.0,0.0,0.0,-1.4025156,-0.0155518195,0.018820787,0.029478412,-0.003703745,20.0,0.0,129.29121,129.9047,128.31741,128.54138,58795.0,132.12888,0.0,0.0,0.0,0.0,-1.4008555,0.0035524298,-0.0057995347,0.0047449693,-0.0075318217,20.0,1.0,129.96313,131.46278,128.22977,128.78484,59100.0,130.75192,0.0,0.0,0.0,0.0,-1.3984183,0.005196956,-0.009066436,0.011538987,-0.013337434,20.0,1.0
130.86879,136.71158,129.62233,136.32207,87950.0,134.54,0.0,0.0,0.0,0.0,-1.3951333,-0.029184293,0.041669812,0.044646177,-0.009524509,20.0,0.0,128.83354,132.63135,128.35637,131.25829,120005.0,133.16888,0.0,0.0,0.0,0.0,-1.4025156,-0.0155518195,0.018820787,0.029478412,-0.003703745,20.0,0.0,129.29121,129.9047,128.31741,128.54138,58795.0,132.12888,0.0,0.0,0.0,0.0,-1.4008555,0.0035524298,-0.0057995347,0.0047449693,-0.0075318217,20.0,1.0,129.96313,131.46278,128.22977,128.78484,59100.0,130.75192,0.0,0.0,0.0,0.0,-1.3984183,0.005196956,-0.009066436,0.011538987,-0.013337434,20.0,1.0,132.37814,135.16321,130.48897,131.85228,83895.0,130.26697,0.0,0.0,0.0,0.0,-1.3896585,0.018582258,-0.0039724037,0.021038698,-0.01427102,20.0,1.0
128.83354,132.63135,128.35637,131.25829,120005.0,133.16888,0.0,0.0,0.0,0.0,-1.4025156,-0.0155518195,0.018820787,0.029478412,-0.003703745,20.0,0.0,129.29121,129.9047,128.31741,128.54138,58795.0,132.12888,0.0,0.0,0.0,0.0,-1.4008555,0.0035524298,-0.0057995347,0.0047449693,-0.0075318217,20.0,1.0,129.96313,131.46278,128.22977,128.78484,59100.0,130.75192,0.0,0.0,0.0,0.0,-1.3984183,0.005196956,-0.009066436,0.011538987,-0.013337434,20.0,1.0,132.37814,135.16321,130.48897,131.85228,83895.0,130.26697,0.0,0.0,0.0,0.0,-1.3896585,0.018582258,-0.0039724037,0.021038698,-0.01427102,20.0,1.0,133.86806,134.54971,130.5961,132.495,38355.0,130.86682,0.0,0.0,0.0,0.0,-1.3842541,0.011254984,-0.01025681,0.005091998,-0.0244417,20.0,1.0
129.29121,129.9047,128.31741,128.54138,58795.0,132.12888,0.0,0.0,0.0,0.0,-1.4008555,0.0035524298,-0.0057995347,0.0047449693,-0.0075318217,20.0,1.0,129.96313,131.46278,128.22977,128.78484,59100.0,130.75192,0.0,0.0,0.0,0.0,-1.3984183,0.005196956,-0.009066436,0.011538987,-0.013337434,20.0,1.0,132.37814,135.16321,130.48897,131.85228,83895.0,130.26697,0.0,0.0,0.0,0.0,-1.3896585,0.018582258,-0.0039724037,0.021038698,-0.01427102,20.0,1.0,133.86806,134.54971,130.5961,132.495,38355.0,130.86682,0.0,0.0,0.0,0.0,-1.3842541,0.011254984,-0.01025681,0.005091998,-0.0244417,20.0,1.0,135.32877,136.13702,132.81636,133.86807,33885.0,132.16586,0.0,0.0,0.0,0.0,-1.3789557,0.010911555,-0.010793696,0.005972525,-0.01856517,20.0,1.0
129.96313,131.46278,128.22977,128.78484,59100.0,130.75192,0.0,0.0,0.0,0.0,-1.3984183,0.005196956,-0.009066436,0.011538987,-0.013337434,20.0,1.0,132.37814,135.16321,130.48897,131.85228,83895.0,130.26697,0.0,0.0,0.0,0.0,-1.3896585,0.018582258,-0.0039724037,0.021038698,-0.01427102,20.0,1.0,133.86806,134.54971,130.5961,132.495,38355.0,130.86682,0.0,0.0,0.0,0.0,-1.3842541,0.011254984,-0.01025681,0.005091998,-0.0244417,20.0,1.0,135.32877,136.13702,132.81636,133.86807,33885.0,132.16586,0.0,0.0,0.0,0.0,-1.3789557,0.010911555,-0.010793696,0.005972525,-0.01856517,20.0,1.0,135.38718,137.30556,134.02386,135.73775,78845.0,133.38506,0.0,0.0,0.0,0.0,-1.3787439,0.0004316203,0.0025893736,0.014169613,-0.010069725,20.0,1.0
132.37814,135.16321,130.48897,131.85228,83895.0,130.26697,0.0,0.0,0.0,0.0,-1.3896585,0.018582258,-0.0039724037,0.021038698,-0.01427102,20.0,1.0,133.86806,134.54971,130.5961,132.495,38355.0,130.86682,0.0,0.0,0.0,0.0,-1.3842541,0.011254984,-0.01025681,0.005091998,-0.0244417,20.0,1.0,135.32877,136.13702,132.81636,133.86807,33885.0,132.16586,0.0,0.0,0.0,0.0,-1.3789557,0.010911555,-0.010793696,0.005972525,-0.01856517,20.0,1.0,135.38718,137.30556,134.02386,135.73775,78845.0,133.38506,0.0,0.0,0.0,0.0,-1.3787439,0.0004316203,0.0025893736,0.014169613,-0.010069725,20.0,1.0,135.47485,136.88687,132.4074,133.01114,58265.0,134.4874,0.0,0.0,0.0,0.0,-1.3784258,0.00064760196,-0.018185731,0.010422745,-0.02264228,20.0,1.0
