0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
6.3416557,6.52415,6.3416557,6.3872795,10589077.0,0.0,0.0,0.0,0.0,0.0,-1.5085796,0.0,0.0071942722,0.02877702,0.0,20.0,0.0,6.3872795,6.478526,6.3416557,6.478526,4437073.0,0.0,0.0,0.0,0.0,0.0,-1.5055184,0.0071943006,0.0142857,0.0142857,-0.007142884,20.0,0.0,6.5697737,6.6610208,6.3416567,6.38728,10727630.0,0.0,0.0,0.0,0.0,0.0,-1.4932739,0.028571501,-0.027777752,0.013888942,-0.034722224,20.0,0.0,6.889138,7.117255,6.6153975,6.661021,23147844.0,0.0,0.0,0.0,0.0,0.0,-1.471846,0.048611194,-0.03311258,0.03311258,-0.039735124,20.0,1.0,6.7522674,6.9803843,6.7066436,6.9803843,7072397.0,6.5880227,0.0,0.0,0.0,0.0,-1.4810294,-0.019867633,0.033783782,0.033783782,-0.0067567825,20.0,0.0
6.3872795,6.478526,6.3416557,6.478526,4437073.0,0.0,0.0,0.0,0.0,0.0,-1.5055184,0.0071943006,0.0142857,0.0142857,-0.007142884,20.0,0.0,6.5697737,6.6610208,6.3416567,6.38728,10727630.0,0.0,0.0,0.0,0.0,0.0,-1.4932739,0.028571501,-0.027777752,0.013888942,-0.034722224,20.0,0.0,6.889138,7.117255,6.6153975,6.661021,23147844.0,0.0,0.0,0.0,0.0,0.0,-1.471846,0.048611194,-0.03311258,0.03311258,-0.039735124,20.0,1.0,6.7522674,6.9803843,6.7066436,6.9803843,7072397.0,6.5880227,0.0,0.0,0.0,0.0,-1.4810294,-0.019867633,0.033783782,0.033783782,-0.0067567825,20.0,0.0,6.7522674,6.934761,6.7066436,6.7978907,5439268.0,6.670145,0.0,0.0,0.0,0.0,-1.4810294,0.0,0.006756718,0.027027002,-0.0067567825,20.0,0.0
6.5697737,6.6610208,6.3416567,6.38728,10727630.0,0.0,0.0,0.0,0.0,0.0,-1.4932739,0.028571501,-0.027777752,0.013888942,-0.034722224,20.0,0.0,6.889138,7.117255,6.6153975,6.661021,23147844.0,0.0,0.0,0.0,0.0,0.0,-1.471846,0.048611194,-0.03311258,0.03311258,-0.039735124,20.0,1.0,6.7522674,6.9803843,6.7066436,6.9803843,7072397.0,6.5880227,0.0,0.0,0.0,0.0,-1.4810294,-0.019867633,0.033783782,0.033783782,-0.0067567825,20.0,0.0,6.7522674,6.934761,6.7066436,6.7978907,5439268.0,6.670145,0.0,0.0,0.0,0.0,-1.4810294,0.0,0.006756718,0.027027002,-0.0067567825,20.0,0.0,6.5241504,6.7978907,6.4785266,6.7522674,5064897.0,6.6975193,0.0,0.0,0.0,0.0,-1.496335,-0.03378376,0.034965035,0.041958,-0.0069930335,20.0,0.0
6.889138,7.117255,6.6153975,6.661021,23147844.0,0.0,0.0,0.0,0.0,0.0,-1.471846,0.048611194,-0.03311258,0.03311258,-0.039735124,20.0,1.0,6.7522674,6.9803843,6.7066436,6.9803843,7072397.0,6.5880227,0.0,0.0,0.0,0.0,-1.4810294,-0.019867633,0.033783782,0.033783782,-0.0067567825,20.0,0.0,6.7522674,6.934761,6.7066436,6.7978907,5439268.0,6.670145,0.0,0.0,0.0,0.0,-1.4810294,0.0,0.006756718,0.027027002,-0.0067567825,20.0,0.0,6.5241504,6.7978907,6.4785266,6.7522674,5064897.0,6.6975193,0.0,0.0,0.0,0.0,-1.496335,-0.03378376,0.034965035,0.041958,-0.0069930335,20.0,0.0,6.5241504,6.615397,6.432904,6.4785266,3359502.0,6.6883945,0.0,0.0,0.0,0.0,-1.496335,0.0,-0.0069930335,0.013986001,-0.013986001,20.0,0.0
6.7522674,6.9803843,6.7066436,6.9803843,7072397.0,6.5880227,0.0,0.0,0.0,0.0,-1.4810294,-0.019867633,0.033783782,0.033783782,-0.0067567825,20.0,0.0,6.7522674,6.934761,6.7066436,6.7978907,5439268.0,6.670145,0.0,0.0,0.0,0.0,-1.4810294,0.0,0.006756718,0.027027002,-0.0067567825,20.0,0.0,6.5241504,6.7978907,6.4785266,6.7522674,5064897.0,6.6975193,0.0,0.0,0.0,0.0,-1.496335,-0.03378376,0.034965035,0.041958,-0.0069930335,20.0,0.0,6.5241504,6.615397,6.432904,6.4785266,3359502.0,6.6883945,0.0,0.0,0.0,0.0,-1.496335,0.0,-0.0069930335,0.013986001,-0.013986001,20.0,0.0,6.5241504,6.615397,6.4785266,6.5697737,2102469.0,6.615397,0.0,0.0,0.0,0.0,-1.496335,0.0,0.006992967,0.013986001,-0.0069930335,20.0,0.0
6.7522674,6.934761,6.7066436,6.7978907,5439268.0,6.670145,0.0,0.0,0.0,0.0,-1.4810294,0.0,0.006756718,0.027027002,-0.0067567825,20.0,0.0,6.5241504,6.7978907,6.4785266,6.7522674,5064897.0,6.6975193,0.0,0.0,0.0,0.0,-1.496335,-0.03378376,0.034965035,0.041958,-0.0069930335,20.0,0.0,6.5241504,6.615397,6.432904,6.4785266,3359502.0,6.6883945,0.0,0.0,0.0,0.0,-1.496335,0.0,-0.0069930335,0.013986001,-0.013986001,20.0,0.0,6.5241504,6.615397,6.4785266,6.5697737,2102469.0,6.615397,0.0,0.0,0.0,0.0,-1.496335,0.0,0.006992967,0.013986001,-0.0069930335,20.0,0.0,6.5241504,6.615397,6.4785266,6.5241504,3253560.0,6.5697737,0.0,0.0,0.0,0.0,-1.496335,0.0,0.0,0.013986001,-0.0069930335,20.0,0.0
6.5241504,6.7978907,6.4785266,6.7522674,5064897.0,6.6975193,0.0,0.0,0.0,0.0,-1.496335,-0.03378376,0.034965035,0.041958,-0.0069930335,20.0,0.0,6.5241504,6.615397,6.432904,6.4785266,3359502.0,6.6883945,0.0,0.0,0.0,0.0,-1.496335,0.0,-0.0069930335,0.013986001,-0.013986001,20.0,0.0,6.5241504,6.615397,6.4785266,6.5697737,2102469.0,6.615397,0.0,0.0,0.0,0.0,-1.496335,0.0,0.006992967,0.013986001,-0.0069930335,20.0,0.0,6.5241504,6.615397,6.4785266,6.5241504,3253560.0,6.5697737,0.0,0.0,0.0,0.0,-1.496335,0.0,0.0,0.013986001,-0.0069930335,20.0,0.0,6.5241504,6.6610208,6.5241504,6.5697737,3512712.0,6.5241504,0.0,0.0,0.0,0.0,-1.496335,0.0,0.006992967,0.020979034,0.0,20.0,0.0
6.5241504,6.615397,6.432904,6.4785266,3359502.0,6.6883945,0.0,0.0,0.0,0.0,-1.496335,0.0,-0.0069930335,0.013986001,-0.013986001,20.0,0.0,6.5241504,6.615397,6.4785266,6.5697737,2102469.0,6.615397,0.0,0.0,0.0,0.0,-1.496335,0.0,0.006992967,0.013986001,-0.0069930335,20.0,0.0,6.5241504,6.615397,6.4785266,6.5241504,3253560.0,6.5697737,0.0,0.0,0.0,0.0,-1.496335,0.0,0.0,0.013986001,-0.0069930335,20.0,0.0,6.5241504,6.6610208,6.5241504,6.5697737,3512712.0,6.5241504,0.0,0.0,0.0,0.0,-1.496335,0.0,0.006992967,0.020979034,0.0,20.0,0.0,6.478526,6.5697727,6.432903,6.5697727,3616325.0,6.5150256,0.0,0.0,0.0,0.0,-1.4993962,-0.0069931336,0.014084494,0.014084494,-0.0070422133,20.0,0.0
6.5241504,6.615397,6.4785266,6.5697737,2102469.0,6.615397,0.0,0.0,0.0,0.0,-1.496335,0.0,0.006992967,0.013986001,-0.0069930335,20.0,0.0,6.5241504,6.615397,6.4785266,6.5241504,3253560.0,6.5697737,0.0,0.0,0.0,0.0,-1.496335,0.0,0.0,0.013986001,-0.0069930335,20.0,0.0,6.5241504,6.6610208,6.5241504,6.5697737,3512712.0,6.5241504,0.0,0.0,0.0,0.0,-1.496335,0.0,0.006992967,0.020979034,0.0,20.0,0.0,6.478526,6.5697727,6.432903,6.5697727,3616325.0,6.5150256,0.0,0.0,0.0,0.0,-1.4993962,-0.0069931336,0.014084494,0.014084494,-0.0070422133,20.0,0.0,6.3872795,6.52415,6.3872795,6.478526,3009210.0,6.4876513,0.0,0.0,0.0,0.0,-1.5055184,-0.0140844695,0.0142857,0.021428585,0.0,20.0,0.0
6.5241504,6.615397,6.4785266,6.5241504,3253560.0,6.5697737,0.0,0.0,0.0,0.0,-1.496335,0.0,0.0,0.013986001,-0.0069930335,20.0,0.0,6.5241504,6.6610208,6.5241504,6.5697737,3512712.0,6.5241504,0.0,0.0,0.0,0.0,-1.496335,0.0,0.006992967,0.020979034,0.0,20.0,0.0,6.478526,6.5697727,6.432903,6.5697727,3616325.0,6.5150256,0.0,0.0,0.0,0.0,-1.4993962,-0.0069931336,0.014084494,0.014084494,-0.0070422133,20.0,0.0,6.3872795,6.52415,6.3872795,6.478526,3009210.0,6.4876513,0.0,0.0,0.0,0.0,-1.5055184,-0.0140844695,0.0142857,0.021428585,0.0,20.0,0.0,6.3872795,6.52415,6.296033,6.4329033,5522181.0,6.460277,0.0,0.0,0.0,0.0,-1.5055184,0.0,0.007142884,0.021428585,-0.0142857,20.0,0.0
